Field1	Field2
ἔκγονος	born of, sprung from
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἑκηβολία	skill in archery
ἐκ-θρῴσκω	
ἐκκεραΐζεισ'	
ἐκκόπτω	to cut out, knock out
ἐκλύω	to loose, release, set free, from
ἑκούσιος	voluntary
ἔκπαγλος	terrible, fearful
ἐκτερέιξαν	
ἕκτος	sixth
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλατήρ	a driver
ἐλαύνω	to drive, drive on, set in motion
ἐλαφηβολία	a shooting of deer
ἔλαφος	a deer
ἐλαφρίζουσι	
ἐλαφρός	lightly, buoyantly
ἔλαχος	
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεέω	to have pity on, shew mercy upon
ἐλεημοσύνη	pity, mercy: a charity, alms
Ἐλείθυια	
ἐλελίζω	
ἑλένη	
Ἑλένη	
ἔλεος	pity, mercy, compassion
Ἐλευσῖνι	at Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
ἑλίκη	
Ἑλίκη	
Ἑλικών	Helicon
Ἑλικωνιάδες	the dwellers on Helicon, the Muses
ἐλινύω	to keep holiday, to take rest, be at rest, keep quiet, stand idle
ἑλίσσω	to turn round, to turn
ἑλκέω	to drag about, tear asunder
́Ελκος	
ἕλκος	a wound
ἕλκω	to draw, drag
ἑλλά	
Ἑλλάς	Hellas
Ἕλλην	Hellen
Ἐλλοπίευς	
ἐλλοφόνον	
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἐλύω	to roll round
ἐμβάλλω	to throw in, put in
ἐμετός	
ἐμέω	to vomit, throw up
ἐμμάσσομαι	
ἔμμορος	partaking in, endued with
ἐμός	mine
ἔμπαλιν	backwards, back
ἔμπας	notwithstanding, nevertheless
ἐμπέραμος	skilled in the use of
ἐμπλέκω	to plait or weave in
ἔμπλην	besides, except
ἔμπορος	one who goes on shipboard as a passenger
ἔμπυρος	in the fire
'ἐν	
ἐν	in, among. c. dat.
ἐνάλιος	in, on, of the sea
ἐνάσς	
ἐνδέξιος	towards the right hand, from left to right
ἐνδέω	
ἔνδιον	
ἔνδιος	at midday, at noon
ἔνδοθι	within, at home
ἔνδοι	
ἐνδόμυχος	in the inmost part of a dwelling, lurking within
ἐνδρομίς	a high shoe
ἐνδυτός	put on
ἐνέζομαι	to have one's abode in
ἕνεκα	on account of, for the sake of, because of, for
ἐνέκλασσας	
ἐνέπω	to tell, tell of, relate, describe
ἔνερθε	from beneath, up from below
ἐνεσία	a suggestion
ἐνέχω	to hold within
ἐνθ	
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐν-θρῴσκω	
ἐνιαύσιος	of a year, one year old
ἐνιδρύω	to set in
ἐνίημι	to send in or into
Ἔνναι	
ἐνναίω	to dwell in
ἐννάσαντο	
ἐννέα	nine
ἐννεσία	
ἕννυμι	to put clothes on
ἐνόπλιος	a war-tune, march
ἕνος	belonging to the former of two periods, last year's
ἐνστηρίζω	to fix in
ἔντεα	fighting gear, arms, armour
ἐντελής	complete, full
ἐντίθημι	to put in or into
ἐντρίβω	to rub in or into
Ἐνυώ	Enyo
ἐξαιρέω	to take out of
ἐξαίφνης	on a sudden
ἐξάλλομαι	to leap out of or forth from
ἐξάνειμι	to rise from the
ἐξανίημι	to send forth, let loose
ἐξαπίναιος	sudden, unexpected.
ἐξαπίνης	
ἔξαρχος	a leader, beginner
ἔξειμι	to go out, come out
ἐξελαύνω	to drive out from
ἐξερύω	to draw out of
ἐξέτασις	a close examination, scrutiny, review
ἐξέτι	even from
ἑξήκοντα	sixty
ἐξότε	from the time when
ἔξοχος	standing out
ἔοικα	to be like
ἑός	his, her own
ἐπάγω	to bring on
ἐπαείδω	to sing to or in accompaniment
ἐπαινέω	to approve, applaud, commend
ἐπαίσσω	to rush at or upon
ἐπακτήρ	a hunter
ἐπαοιδή	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπεῖδον	to look upon, behold
ἔπειμι	to be upon
ἐπεῖπον	to say besides
ἔπειτα	thereupon
ἐπέρχομαι	to come upon, come near, come suddenly upon
'ἔπεσ'	
ἔπεσεσ'	
ἐπετήσιος	from year to year, yearly
ἐπέχω	to have or hold upon
ἐπήκοος	
ἐπηύτησε	
ἐπί	on, upon with gen., dat., and acc.
ἐπί-βάζω	
ἐπίβαθρον	a passenger's fare
ἐπιβάλλω	to throw or cast upon
ἐπί-βρωμάομαι	
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπίγραμμα	an inscription
Επιγράμματα	
ἐπιδαίσιος	
ἐπιδείκνυμι	to exhibit as a specimen
ἐπίδειξις	a shewing forth, making known
ἐπιδέξιος	towards the right
ἐπίδεξις	
ἐπιδημέω	to be at home, live at home
ἐπίδημος	popular, current
ἐπίδρομος	that may be overrun
ἐπιέννυμι	to put on besides or over
ἐπιθυμήτειρα	
ἐπίκηρος	subject to death, perishable
ἐπικηρος	
ἐπικληρόω	to assign by lot
ἐπίκλητος	called upon, called in as allies
ἐπικουρέω	to act as an ally
ἐπικραίνω	to bring to pass, accomplish, fulfil
Ἐπικύδης	
ἐπικωμάζω	to rush in like revellers, to make a riotous assault.
ἐπιλέγω	to choose, pick out, select
ἐπιλήθω	to cause to forget
ἐπιμαίνομαι	to be mad after, dote upon
ἐπιμέμφομαι	to cast blame upon
ἐπίμεστος	
ἐπιμηλάδες	
ἐπιμίσγω	
ἐπιμύζω	to murmur at
ἐπιμύω	to wink
ἐπινέμω	to allot, distribute
ἐπινεύω	to nod
ἐπινέω	
ἐπινήχομαι	to swim upon
ἐπιπλέω	to sail upon or over
ἐπιπνέω	to breathe upon, to blow freshly upon
ἐπιπορπίς	
ἐπιρραίνω	to sprinkle upon or over
ἐπισκέπτομαι	
ἐπίσκοποσ'	
ἐπίσταθμος	at the door
ἐπίσταμαι	to know
ἐπιστάτη	
ἐπιστείβω	to tread upon, stand upon
ἐπιτρέπω	to turn towards
ἐπιφθέγγομαι	to utter after or in accordance
ἐπί-ψοφέω	
ἕπομαι	
ἐποπτεύω	to look over, overlook, watch
ἔπος	a word
ἐπόψιος	full in view, conspicuous
ἔποψις	a view over
ἑπτά	seven
ἑπτάμυχος	
ἑπτάς	
ἐπῳδή	a song sung to or over: an enchantment, charm, spell
ἐπωμίς	the point of the shoulder
ἔπωνε	
ἐπωνυμία	a surname, name given after
ἐπωνύμιος	called by the name of
ἔραζε	to earth, to the ground
ἔραμαι	to love, to be in love with
ἔρανος	a meal to which each contributed his share
ἐραστής	a lover
ἐραστός	beloved, lovely
ἐράω	
ἐργάζομαι	to work, labour
ἔργμα	a work, deed, business
ἔργνυμι	to confine
ἔργον	work
ἔργω	
ἔρδω	to do
ἐρείδω	
ἔρεισις	
ἐρέσσω	to row
ἐρέτης	a rower
ἔρευθος	
ἐρέω	to ask, enquire
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἐριδαίνω	to wrangle, quarrel, dispute
ἐρίζω	to strive, wrangle, quarrel
ἔρις	strife, quarrel, debate, contention
ἔριφος	a young goat, kid
ἕρκος	a fence, hedge, wall
Ἑρμῆς	Hermes
ἔρνος	a young sprout, shoot, scion
ἔρομαι	to ask, enquire
ἔρος	
ἑρπετόν	a walking animal, quadruped
ἕρπω	to creep, crawl
ἔρρω	to go slowly, wander about
ἔρσα	dew
ἐρύκω	to keep in, hold back, keep in check, curb, restrain
Ἐρύμανθος	
ἐρυμνός	fenced, fortified
'Ἐρυσίχθονα	
Ἐρυσίχθων	
Ἐρυσίχθων'	
ἐρύω	to drag along the ground, drag, draw
ἔρχεο'	
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
ἐρωέω	to rush, rush forth
ἐρώμενος	one's love
ἔρως	love
ἐσθίω	to eat
ἐσθλός	good
ἔσθω	to eat
ἐσομ	
'Ἕσπερε	
ἑσπέριος	at even, at eventide
'Εσπερῖται'	
ἕσπερος	of or at evening
ἔσσαν	
ἐσσῆνα	
ἐσσομ	
ἔστε	up to the time that, until
ἐστἐ	
ἑστία	the hearth of a house, fireside
Ἑστία	Vesta
ἑστιάω	to receive at one's hearth or in one's house: to entertain, feast, regale
ἕστιος	
ἐσχατάω	to be at the edge, on the border
ἐσχατιά	the furthest part, edge, border, verge
ἔσχατος	outermost
ἔσω	to the interior
ἔται	
ἑταίρα	a companion
ἑταιρέω	to keep company
ἑταιρίζω	to be a comrade
ἑταῖρος	a comrade, companion, mate
ἐτεός	true, real, genuine
ἕτερος	one of the
ἔτης	clansmen
ἔτι	yet, as yet, still
ἑτοιμάζω	to make or get ready, prepare, provide
ἑτοῖμος	at hand, ready, prepared
ἔτος	a year
εὖ	well
εὐαγέω	to be pure, holy
εὐαγής	
εὐάγκειαν	
εὐαγορία	
εὐαής	well ventilated, fresh, airy
εὐαίνετος	
εὐαίων	happy in life
εὐάντησον	
Εὐβοίηθε	
Εὐβοίηθεν	
εὔβοτος	with good pasture
εὐγήρως	
εὐγμα	
εὖγμα	a boast, vaunt
εὐδαίμων	blessed with a good genius;
Εὔδημος	
εὕδω	to sleep, lie down to sleep
εὐέστιος	
εὐηπελία	
Εὐηρείδα	
εὐήχης	
Εὐθυμένης	
εὐθύς	
εὐκαμπής	well-curved, curved
εὔκυκλος	well-rounded, round
εὔλοχος	helping in childbirth
εὐμάθεια	readiness in learning, docility
εὐμειδής	
Εὐμήδης	
εὔμοιρος	blest with possessions
Εὐξίθεος	
εὔορκος	keeping one's oath, faithful to one's oath
εὐρέιος	
Εὔριπος	
εὑρίσκω	to find
εὖρος	breadth, width
εὐρυάνασσα	
Εὐρύπυλος	
εὐρύς	wide, broad
Εὔρυτος	
Εὐρώτης	
ἐύς	good, brave, noble
εὐσεβέω	to live or act piously and religiously
εὐσεβής	righteous
εὔσκοπος	sharp-seeing, keen-sighted, watchful
εὐστοχία	skill in shooting at a mark, good aim
εὖτε	when, at the time when
εὔτεκνος	blest with children
εὐτοκία	happy child-birth
εὔτυκος	ready
εὔυδρος	well-watered, abounding in water
εὔυμνος	celebrated in hymns
εὐφημέω	to use words of good omen
εὐχαίτης	with beautiful hair
εὐχή	a prayer, vow
εὔχομαι	to pray, offer prayers, pay one's vows, make a vow
εὐώδης	sweet-smelling, fragrant
εὐῶπις	fair to look on
εὐώψ	fair to look on
ἔφεδρος	sitting or seated upon
ἐφέζομαι	to sit upon
ἔφεισατο	
ἐφέπω	to go after, follow, pursue
Ἔφεσος	
ἐφετμῆι'	
ἐφήκω	to have arrived
ἐφίζω	to set upon
ἐφίημι	to send to
ἐφίστημι	to set or place upon
ἐφυμνέω	to sing or chant after or over
ἐφύμνιον	
ἐφύπερθε	above, atop, above
Ἔφυρα	
Ἐφύρα	Ephyra
Ἐφύρηνδε	
Ἐχέμμα	
ἐχθαίρω	to hate, detest
ἐχθέω	
ἔχθος	hate, hatred
ἐχθρός	hated, hateful
ἔχθω	to hate
Ἐχινάδες	
Ἐχῖναι	the islands in the Ionian sea
ἔχις	an adder, viper
ἔχω	to have or to hold
ἑψιάομαι	to play with pebbles
ἕως	until, till
ζάω	to live
ζείοντα	
ζευγίτης	yoked in pairs
ζευγῖτις	
ζεῦγλα	
ζεύγλη	the strap or loop of the yoke
ζεύγνυμι	to yoke, put to
Ζεύς	Zeus
ζεφυρῖτις	
Ζέφυρος	Zephyrus, the west wind
ζέω	to boil, seethe
ζηλήμων	jealous
ζορκός	
ζωή	a living
ζώνη	a belt, girdle
ζώννυμι	to gird
ζωός	alive, living
ζωστήρ	a girdle
ζώω	
η	
ἦ	in truth, truly, verily, of a surety
ᾗ	which way, where, whither, in or at what place
ἤ	
ἡγεμόνην	
ἡγέομαι	to go before, lead the way
ἠδέ	and
ἤδη	by this time, before this, already
ἥδομαι	to enjoy oneself, take delight, take one's pleasure
ἦδος	delight, enjoyment, pleasure
ἡδύς	sweet
ἠέ	
ἠέλιος	
ἦθος	an accustomed place
ηι	
ἠίθεος	a youth just
ηις	
ηισι	
ἥκω	to have come, be present, be here
ἠλαίνω	to wander, stray
ἠλέματος	idle, vain, trifling
'Ἥλιε	
ἤλιθα	enough, sufficiently
ἧλιξ	of the same age
ἥλιος	the sun
Ἥλιος	
ἧμαι	to be seated, sit
ἦμαρ	day
ἡμέρα	day
ἥμερος	tame, tamed, reclaimed
ἡμέτερος	our
ἠμί	I say
ἡμιθνής	
ἥμισυς	half
ἡμός	
ἦμος	at which time, when
Ἡν	
ἤν	see! see there! lo!
ἠνεμόεις	windy, airy
'ἠνίδε	
ἡνίκα	at which time, when
ἠοῖος	morning
ἤπειρος	terra-firma, the land
ἠπειρωτικός	continental
ἤπιος	gentle, mild, kind
́Ηρα	
Ἥρα	Hera
Ἡράκλεα	
Ἡρακλέης	Heracles
Ἡράκλειτε	
Ἡρακλῆι	
'Ἥρη	
́Ηρη	
ἦρι	early
ἡρωίνη	a heroine
ἡρωίς	
́Ηρως	
Ἡσίοδος	
ἡσυχία	stillness, rest, quiet
ἡσύχιος	still, quiet, at rest, at ease
ἥσυχος	still, quiet, at rest, at ease, at leisure
ἦτορ	the heart
Ἥφαιστος	Hephaestus
ἠχέω	to sound, ring, peal
ἠχή	a sound or noise
ἧχι	where
ἦχος	
ἠχώ	a sound
Ἠχώ	
Ἠῶιοι	
ἠώς	the morning red, daybreak, dawn
θαλάμη	a lurking-place, den, hole, cave
θάλαμος	an inner room or chamber
θάλασσα	the sea
θαλασσοπορεῖ	
Θάλης	
θαμινός	frequent
θάμνος	a bush, shrub
θάνατος	death
θανατόω	to put to death
θάπτω	to pay the last dues to a corpse, to honour with funeral rites
θαρσαλέος	bold, of good courage, ready, daring, undaunted
θαρσέω	to be of good courage, take courage
θάρσος	courage, boldness
θασεῖσθε	
θάσσων	quicker, swifter
Θαύμας	
θεά	a goddess
θέα	a seeing, looking at, view
θέαινα	a goddess
θεαίτητος	
θεάομαι	to look on, gaze at, view, behold
θείνω	to strike, wound
Θειοδάμας	
θεῖος	
θέμεθλα	the foundations, lowest part, bottom
θεμείλια	
θέμειλον	
θέμις	that which is laid down or established by custom
θεμιτός	allowed by the laws of God and men, righteous
Θεναί	
Θενάς	
Θεόκριτος	
θεομορία	destiny
θεοπρόπος	foretelling things by a spirit of prophecy, prophetic
θεός	God
θεράπων	a waiting-man, attendant
θερισμός	reaping-time, harvest
θερμάστρα	
θέρος	summer, summertime
θέρω	to heat, make hot
θέσαν	
θέσμιος	according to law, lawful
Θεσπίευς	
Θεσπιεύς	
θεσπίζω	to declare by oracle, prophesy, divine
Θεσπίη	
Θεσπίης	
Θεσπιός	
Θεσσαλία	
Θεσσαλίη	
Θεσσαλικός	
Θεσσαλίς	
Θεσσαλός	a Thessalian
Θέτις	Thetis
θευμορίη	
θεύς	
θέω	to run
θεωθείς	
θεωρίς	a sacred ship, which carried the
θεώτερος	more divine
Θῆβαι	Thebes
Θήβη	
̔Θήβη	
θηητός	gazed at, wondrous, admirable
θῆλυς	female
θήρ	a wild beast, beast of prey
Θήρα	
θηρατήρ	a hunter
θηράω	to hunt or chase
Θήρη	
Θήρης	
θηρήτειρα	
θηρίον	a wild animal, beast
θηρίον'	
'Θῆρις	
Θησεύς	Theseus
θίς	a heap
θλίβω	to press, squeeze, pinch
θνήισκειν	
θνήισκουσι	
θνήσκω	to die, be dying
θνητός	liable to death, mortal
θοάζω	to move quickly, ply rapidly
θοάς	
θοός	swift
θοῦρος	rushing, raging, impetuous, furious
Θρᾷξ	a Thracian;
θριαί	
θρίξ	the hair of the head
θρόνον	flowers embroidered on cloth, patterns
θρόνος	a seat, chair
θυγάτηρ	a daughter
θυμαρής	suiting the heart
θυμάρμενος	
θυμός	the soul
θυμόω	to make angry
θυόεις	laden with incense, odorous, fragrant
θυόω	to fill with sweet smells
θύρετρα	a door
θυωρός	
ι	
ἰά	a voice, cry
ἴαμβος	an iambus
ἰάομαι	to heal, cure
Ἰάονες	the Ionians
Ἰάσιος	
ἰατρός	one who heals, a mediciner, physician or surgeon
ἰαχέω	to cry, shout, shriek
ἰάχω	to cry, shout, shriek
Ἰάων	
Ἰδαῖος	of Ida
ἰδέ	and
Ἴδη	Ida
ἴδη	a timber-tree
Ἴδης	
ἴδιος	one's own, pertaining to oneself
ἴδρις	experienced, knowing, skilful
ἱδρόω	to sweat, perspire
ἱδρύω	to make to sit down, to seat
ἱδρώς	sweat
ἱερά	
ἱεραί	
Ἱερέη	
ἱερεύς	a priest, sacrificer
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
'ἱερός	
ἱερόω	to hallow, consecrate, dedicate
ἵζω	to make to sit, seat, place
'ἱή	
ἱή	
ἵημι	to set a going, put in motion
Ἴης	
ἴθμα	a step, motion
ἰθύνω	to make straight, straighten
ἱκανός	becoming, befitting, sufficing
Ἰκάριος	Icarian
ἴκελος	like, resembling
ἱκνέομαι	to come
ἴλαος	propitious, gracious
ἵλαος	
ἴλη	a crowd, band, troop
ἵλημι	be gracious!
ἰλυός	
Ἰμβρασίη	
ἱμερόεις	exciting love or desire, lovely, delightsome, charming
ἵμερος	a longing or yearning after
ἵνα	in that place, there
Ἰναχίης	
Ἰναχίω	
Ἰναχιώνης	
Ἴναχος	
Ἰνωπός	
ἰοδόκος	holding arrows
Ἰόλειαν	
ἰός	
ἰουλίς	
ἴουλος	the young hair at the side of the face, the whiskers
ιπειωι	
Ἱππαίου	
Ἱππακόν	
ἱππεία	a riding or driving
ἵππειος	of a horse or horses
ἱππημολγοί	the mare-milkers
ἵππος	a horse, mare
Ἱππός	
Ἱππώ	
ἵππων'	
ἶρις	
Ἶρις	Iris
ἱρός	
ἴς	a muscle
ἰσαῖος	
ἰσάριθμος	equal in number.
ἰσθμός	any narrow passage
Ἴσις	
Ἰσμηνός	
ἴσος	equal to, the same as
ἵστημι	to make to stand
ἰσχάς	a dried fig
ἰσχίον	the hip-joint
ἰσχύς	strength
Ἰταλία	
ἴτης	
ἴτον	
Ἰτωνιάς	
ἰχθυβολεύς	
ἴχνια'	
ἴχνιον	a track, trace, footstep
ἴχνος	a track, footstep
Ἰώλκιον	
Ἰωνίς	
ἰωνίς	
Κάβειροι	the Cabeiri
Καδμηίς	
Κάδμος	Cadmus
καθαρός	clear of dirt, clean, spotless, unsoiled
καθέρπω	to creep down
κάθημαι	to be seated
καθίζω	to make to sit down, seat
καθίημι	to send down, let fall
καθύπερθε	from above, down from above
καί	and
καινόω	to make new, innovate
καίνω	to kill, slay
καίπερ	although, albeit
Καίρατος	
καίριος	in or at the right place
καιρός	due measure, proportion, fitness
καίω	to light, kindle
κακογείτων	a bad neighbour or a neighbour to
κακόγλωσσος	ill-tongued
κακός	bad
κακόω	to treat ill, maltreat, afflict, distress
κάλαθος	a vase-shaped basket
καλάμη	the stalk or straw of corn
καλέω	to call, summon
καλιά	a wooden dwelling, hut, barn
καλίστρα	
καλιστρέω	
καλλι	beautiful
Καλλίγνωτος	
Καλλίμαχος	
κάλλιον	
Καλλίστιον	
Καλλίχορον	
καλλίχορος	with beautiful places
καλός	beautiful, beauteous, fair
κάλπις	a vessel for drawing water, a pitcher or ewer
Καλυδώνιος	
καμινόθεν	
κάμνω	to work
Κανάκη	
καναχηδά	with a sharp loud noise
κανθι	
Κανωπίται	
καπνός	smoke
κάπρος	the boar, wild boar
κάρα	the head
Καρίων	
Καρνειάδες	
Καρνεῖε	
Καρνεῖον	
καρτερός	strong, staunch, stout, sturdy;
κάρτος	strength, vigour, courage
Κάστωρ	Castor
κατά	down, downwards, with gen. or acc.
καταβλέπω	to look down at
καταβόσκω	to feed flocks upon or in
καταδέομαι	
καταδέω	
κατά-δύω	
κατά-ἕζομαι	
καταθνήσκω	to die away, be dying
καταθυμέω	to be quite cast down, lose all heart
καταθύμιος	in the mind or thoughts
κατᾶιξ	
κατά-καθέζομαι	
κατακλάω	to break down, break short, snap off
κατακληῖδα	
κατά-κροταλίζω	
καταλέγω	to lay down
κατανεύω	to nod assent
καταρρέζω	to pat with the hand, to stroke, caress
καταρρέω	to flow down
κατατρέχω	to run down
καταχεύω	
κάτειμι	to go or come down
κατεναίρομαι	to kill, slay, murder
κατέπεφνον	to kill, slay
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατέρχομαι	to go down from
κατέχω	to hold fast
κατηφέω	to be downcast, to be mute
κατισχαίνοντι	
κάτοπτρον	a mirror
κάτος	
κατουδαῖος	under the earth
κατοχεύς	
κάτω	down, downwards
κατωμάδιος	from the shoulder
κατώτερος	
καυθι	
Καύκων	
Καύκωνες	
καυρι	
Καύστριος	of or from the river Cayster
κεῖμαι	to be laid
κείρω	to cut
κεῖται'	
κεκμηυῖαι	
Κεκροπίδαι	
Κεκροπίηθεν	
Κέκροψ	Cecropian, Athenian
Κελάδων	
κέλευθος	a road, way, path, track
κέλομαι	to urge on, exhort, command
Κελτός	
κεμάς	a young deer, a pricket
κενός	empty
κενόω	to empty out, drain
Κένταυρος	a Centaur
κεραελκής	
κεραός	horned
κέρας	the horn of an animal
κερατώδης	
κεραυνός	a thunderbolt
κεραυνόω	to strike with thunderbolts
κερδαίνω	to gain, derive profit or advantage
κερδαλέος	having an eye to gain, wily, crafty, cunning
κέρδος	gain, profit, advantage
Κέρκυρα	Corcyra
κερόεις	horned
Κερύνειος	
Κερχνίς	
κευθμός	
κεφαλή	the head
Κέφαλος	
κήδω	to trouble, distress, vex
κηρίον	a honeycomb
κῆρυξ	a herald, pursuivant, marshal, public messenger
κηρύσσω	to be a herald, officiate as herald
Κιθαιρών	
κίθαρις	
κιθαρισμός	
κικλήσκω	to call, summon
Κιμμερικός	Cimmerian
Κιμμέριοι	the Cimmerians
Κιμμέριος	
Κίμων	
κίνυμαι	to go, move
κινύρομαι	to utter a plaintive sound, lament, wail
κινώπετον	
κισσός	ivy
κιχάνω	to reach, hit
κλαίω	to weep, lament, wail
Κλάριος	
Κλεινίης	
κλείς	that which serves for closing
κλείω	
Κλεόμβροτος	
Κλεόνικε	
κλέω	to tell of, celebrate
κληδών	an omen or presage contained in a word or sound
κλήζηι	
κλήριος	
κλῆρος	a lot;
κληρόω	to appoint
κλίνω	to make to bend, slope
κλύζω	to dash over
Κνίδιος	of or from Cnidos;
Κνωσσός	
κόγχος	
Κοιηίς	
κοῖλος	hollow, hollowed
κόιλος	
κοιμάω	to lull or hush to sleep, put to sleep
κοιμίζω	to put to sleep
κοιρανέω	to be lord or master, to rule, command
κοίτη	the marriage-bed
κόκκος	a grain, seed
κολλάω	to glue, cement
κολούω	to cut short, dock, curtail
κόλπος	the bosom
κόλπου'	
κολπόω	to form into a swelling fold;
κομάω	to let the hair grow long, wear long hair
κομέω	to take care of, attend to, tend
κόμη	the hair, hair of the head
κομίζω	to take care of, provide for
κομπάζω	to vaunt, boast, brag
κόνις	ashes
κόος	
κόπρον	
κόπρος	dung, ordure, manure
κόπτω	to strike, smite, knock down
κόραξ	carrion-crow
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
Κορίη	
κόρις	a bug
κόρος	
κόρση	one of the temples, the side of the forehead
κόρσης	
κορυφάς	
κορυφή	the head, top, highest point;
Κορώνεια	
κοτέω	to bear a grudge against
κοῦρα	
κουρά	a shearing or cropping
Κουράλιος	
κούρητες	young men
κουρίζω	to be a youth
κοῦρος	
κουροτρόφος	rearing boys;
κοῦφος	light, nimble
Κόων	
Κρᾶθιν	
Κράθις	
κραίνω	to accomplish, fulfil, bring to pass
Κραννών	
Κραννώνιος	
κρατερός	strong, stout, mighty
κρατέω	to be strong, mighty, powerful
κρέας	flesh, meat, a piece of meat
κρείοισα	
κρεῖον	a meat-tray, dresser
Κρεῖος	
κρείουσα	
κρείσσων	stronger, mightier, more powerful
Κρείων	
κρείων	a ruler, lord, master
Κρεώφυλος	
Κρηθίδα	
κρημνός	an overhanging bank
κρήνη	a well, spring, fountain
Κρής	a Cretan
Κρηταέες	
Κρηταῖος	
Κρήτη	Crete
Κρήτηθεν	from Crete
κρίνω	to pick out, choose
Κρισσαῖα	
Κριτίης	
κρόκος	the crocus
Κρονίδης	son of Cronus
Κρόνιος	Saturnian, of Cronus or Saturn
Κρόνος	Cronus
κρυμός	icy cold, frost
κρύπτω	to hide, cover, cloak
κρύφα	without the knowledge of
κτείς	a comb
κτῆνος	flocks and herds
κτίζω	to people
κτυπέω	to crash
κτύπος	any loud noise, a crash
κύαθος	a cup
Κύδων	
Κύδωνες	
Κυδώνιος	Cydonian
Κύζικος	of or from Cyzicus
Κυκλάδες	
κυκλάς	round, circular;
κυκλέω	to move round and round, wheel along
κυκλικός	circular
κύκλιος	round, circular
κύκλος	a ring, circle, round
κυκλόω	to encircle, surround
'Κύκλωπες	
Κύκλωψ	a Cyclops
κύκνος	a swan
κυλίνδω	to roll, roll along or down
κύλισσε	
κυλίστρα	a place for horses to roll in
Κυλλήνη	Cyllene, a mountain in Arcadia
κῦμα	anything swoln
κυναγός	a hound-leader
κυνάω	to play the Cynic
κυνηλασία	
Κυνθιάδες	
Κυνθιάδων	
Κύνθος	Cynthus
κυνοδρομία	
κυνοσουρίς	
Κύπρις	Cypris
Κύρβας	
κυρέω	to hit, light upon
Κυρηναῖος	
Κυρήνη	Cyrene
Κύρνος	Cyrnus
κύω	to conceive
κύων	a dog or bitch
κωμικός	
κωνώπιον	
κώρα	
κῶρος	
Λαβδακίδαις	
λαβύρινθος	a labyrinth or maze
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λαγωβολία	
λαγών	the hollow on each side below the ribs, the flank
λαγωός	
λαγῶς	a hare
Λάδων	
λᾶες	
λάθριος	treacherously
λαίφη	
λαῖφος	a tattered garment, rags
Λακεδαιμόνιος	
λάλος	talkative, babbling, loquacious
λαμβάνω	to take
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάξις	an allotment of land
λαός	the people
λάπτω	to lap with the tongue
Λάρισα	Larissa
λάσιος	hairy, rough, shaggy, woolly
λάσκω	to ring, rattle, crash
λάω	
λέαινα	a lioness
λέβης	a kettle or caldron
λεγνωτός	
λέγος	
λέγω	
λείβω	to pour, pour forth
λειμών	any moist, grassy place, a meadow, mead, holm
λείπω	to leave, quit
λεξεῖται	
λεοντάγχης	
Λεόντιχος	
Λέπρειον	
λεπταλέος	fine, delicate
λεπτός	peeled, husked, threshed out
λέσχη	a place where people assembled to talk and hear news, a lounge, club-room
λευκαρετανμαν	
λευκόθριξ	white-haired, white
λευκόν	white
λευκός	light, bright, brilliant
Λέχαιον	
λεχαῖος	in bed
λέχριος	slanting, slantwise, crosswise
λεχωίδας	
λεχωίδες	
λεχώιος	of or belonging to child-bed
λεχωίσιν	
λέων	a lion
λήθαιος	of or from Lethe, Lethean
λήθη	a forgetting, forgetfulness
λῆθος	
Ληλάντιον	
Λητοῖ'	
'λητοῖ	
Λητώ	Leto
Λητωιάς	
Λητῷος	of or born from Leto
'Ληφθήσει	
λίαν	very, exceedingly
λιβάς	anything that drops or trickles, a spring, stream
Λιβύη	Libya, the north part of Africa
Λίβυς	a Libyan
λίγειος	
λιγύς	clear, whistling
λιθόλευστος	stoned with stones
λίθος	a stone
λίκνον	a winnowing-fan
λικνοφόρος	carrying the sacred
λιμενοσκόπος	watching the harbour
λιμήν	a harbour, haven, creek
Λίμναι	
λιμνει	
λίμνη	a pool of standing water
λιμός	hunger, famine
λίνον	anything made of flax
Λιπάρα	of Lipara
λιπαρέω	to persist, persevere, hold out
λιπαρός	oily, shiny with oil
λίπος	fat
λίς	
λίσσομαι	to beg, pray, entreat, beseech
λιτή	a prayer, entreaty
λιτός	smooth, plain
