Field1	Field2
δυσδαίμων	of ill fortune, ill-fated
δυσδάκρυτος	sorely wept
δύσδαμαρ	ill-wived, ill-wedded
δύσεδρος	bringing evil by one's abode
δυσέκλυτος	hard to undo
δύσελπις	hardly hoping, desponding
δυσευνήτωρ	an ill bedfellow
δυσεύρετος	hard to find out
δυσήλιος	sunless
δυσηχής	ill-sounding, hateful
δυσθέατος	ill to look on
δύσθεος	godless, ungodly
δύσθροος	
δύσθρους	ill-sounding
δυσίατος	hard to heal, incurable
δύσις	a setting of the sun or stars
δύσκαπνος	noisome from smoke, smoky
δυσκατάπαυστος	hard to check, restless
δυσκέλαδος	ill-sounding, shrieking, discordant
δύσκηλος	past remedy
δυσκλεής	infamous, shameful
δύσκριτος	hard to discern or interpret
δυσκύμαντος	arising from the stormy sea
δύσλεκτος	hard to tell
δύσλοφος	hard for the neck, hard to bear
δύσλυτος	indissoluble
δυσμαθέω	to be slow at recognising
δυσμαθής	hard to learn
δυσμάτωρ	
δύσμαχος	hard to fight with, unconquerable
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δυσμή	setting
δυσμηχανέω	to be at loss how
δύσμορος	ill-fated, ill-starred
δυσοδοπαίπαλος	difficult and rugged
δυσοίζω	to be distressed, to fear
δύσοιμος	
δύσοιστος	hard to bear, insufferable
δυσόμιλος	hard to live with, bringing evil in one's company
δυσόμματος	scarce-seeing, purblind
δύσορμος	with bad anchorage
δύσορνις	ill-omened, boding ill
δυσπάλαιστος	hard to wrestle with
δυσπάλαμος	hard to conquer
δυσπαλής	hard to wrestle with
δυσπαράβουλος	
δυσπαράθελκτος	
δυσπαραίτητος	hard to move by prayer, inexorable
δυσπαρήγορος	hard to appease
δύσπεμπτος	hard to send away
δυσπετής	falling out ill, most difficult
δυσπήμαντος	full of grievous evil, disastrous
δύσπλανος	wandering in misery
δυσπολέμητος	hard to war with
δυσπόλεμος	unlucky in war
δυσπόνητος	bringing toil and trouble
δύσποτμος	unlucky, ill-starred, unhappy, wretched
δύσποτος	unpalatable
δυσπραγέω	to be unlucky
δυσπραξία	ill success, ill luck
δυσσέβεια	impiety, ungodliness
δυσσεβής	ungodly, impious, profane
δυσσεβία	
δυστέκμαρτος	hard to make out from the given signs, hard to trace, inexplicable
δυστερπής	ill-pleasing
δύστηνος	wretched, unhappy, unfortunate, disastrous
δύστλητος	hard to bear
δύστονος	lamentable
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστυχής	unlucky, unfortunate
δύσφατος	hard to speak, unutterable
δυσφημέω	to use ill words
δυσφιλής	hateful
δυσφορέω	to bear with pain, bear ill
δύσφορος	hard to bear, heavy
δυσφροιμίον	
δυσφρόνως	rashly
δύσφρων	sad at heart, sorrowful, melancholy
δυσχείμερος	suffering from hard winters, very wintry, freezing
δυσχερής	hard to take in hand or manage
δύσχιμος	
δύω	to strip off
Δωδωναῖος	of Dodona
Δωδώνη	Dodona
δῶμα	a house
δωματῖτις	of the house
δωματοφθορέω	to ruin the house
δωματόω	
δωμάω	to build
δωρεά	a gift, present
δωρέω	to give, present
δώρημα	that which is given, a gift, present
Δωρικός	Doric
Δωρίς	Dorian
δῶρον	a gift, present
δώσων	always going to give
ἒ	woe! woe!
ἕ	sui.
ἔα	ha! oho!
ἐάν	if haply
ἔαρ	spring
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομαγέτης	sacrificed on the 7th of every month
ἕβδομος	seventh
ἔγγαιος	in or of the land, native
ἐγγαιος	
ἐγγενής	inborn, native
ἔγγονος	a grandson, granddaughter
ἔγγραφος	
ἐγγράφω	to mark in or on, to paint on
ἐγγύα	
ἐγγυάω	to give or hand over as a pledge
ἐγγύη	a pledge put into the hand: surety, security
ἐγγύθεν	from nigh at hand
ἐγγύς	near, nigh, at hand
ἐγγύτατος	
ἐγγύτερος	
ἐγείρω	to awaken, wake up, rouse
ἐγκατασκήπτω	to fall upon
ἐγκατιλλώπτω	to scoff at
ἐγκελεύω	sw
ἐγκονέω	to be quick and active, make haste, hasten
ἐγκοτέω	to be indignant at
ἔγκοτος	bearing a grudge, spiteful, malignant
ἐγκρατής	in possession of power
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἐγχρονίζω	to be long about
ἐγχωρέω	to give room
ἐγχώριος	in or of the country
ἔγχωρος	
ἐγώ	ego
ἐγώγε	
ἐδανός	eatable
ἔδεθλον	a seat, abode
ἕδνον	a wedding-gift
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἑδράζω	to make to sit, place
ἕδρανον	a seat, abode
ἑδώλιον	a seat
ἕζομαι	to seat oneself, sit
ἐή	
ἔθειρα	hair
ἐθέλω	to will, wish, purpose
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἶα	on! up! away!
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἴδωλον	an image, a phantom
εἶεν	well!
εἴθε	would that!
εἰκάζω	to make like to, represent by a likeness, portray
εἴκασμα	a likeness, image
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
εἷμα	a garment
εἰμί	to be, to exist
εἶμι	to go
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρήνη	peace, time of peace
εἶρξις	
εἴρω	
εἷς	
εἰς	into, to c. acc.
εἰσάγω	to lead in or into, to introduce
εἰσαεί	for ever
εἰσαίσσω	to dart in or into
εἰσακούω	to hearken or give ear to one
εἰσαμείβω	to go into, enter
εἰσαναγκάζω	to force into
εἰσάπαξ	at once, once for all
εἰσβαίνω	to go into
εἰσβάλλω	to throw into, put into
εἰσ-εἶδον	
εἴσειμι	to go into
εἰσέρχομαι	to go in or into, enter
εἰσθέω	to run into, run up
εἰσ-θρῴσκω	
εἰσίημι	to send into
εἰσκομίζω	to carry into
εἴσοδος	a way in, entrance
εἰσοιχνέω	to go into, enter
εἰσόπιν	
εἰσοράω	to look into, look upon, view, behold
εἰστίθημι	to put into, place in
εἰσ-τίω	
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
ἕκαθεν	from afar
ἑκάς	far, afar, far off
ἐκάς	
ἕκαστος	every, every one, each, each one
ἑκάτη	
Ἑκάτη	Hecate, the far-darter
ἑκατογκάρανος	
ἑκατογκάρηνος	
ἑκατόν	a hundred
ἐκβάζω	to speak out, declare
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἔκβασις	a way out, egress
ἐκβολάς	
ἐκβολή	a throwing out
ἐκβροντάω	to strike out by lightning
ἔκγονος	born of, sprung from
ἐκδείκνυμι	to shew forth, exhibit, display
ἐκδέχομαι	to take or receive from
ἐκδιδάσκω	to teach thoroughly
ἐκδίδωμι	to give up, surrender
ἔκδικος	without law, lawless, unjust
ἐκδοχή	a receiving from another, succession
ἐκδρακοντόομαι	to become a very serpent
ἐκδύω	to take off, strip off
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκζέω	to boil out or over, break out
ἑκηβόλος	far-darting, far-shooting
ἕκητι	by means of, by virtue of, by the aid of
ἐκθαμνίζω	to root out, extirpate
ἐκθοινάομαι	to feast on
ἐκ-θρῴσκω	
ἐκκαθαίρω	to cleanse out
ἐκκαλέω	to call out or forth, summon forth
ἐκκαλύπτω	to uncover
ἐκκαρπίζομαι	to yield as produce
ἐκκενόω	to empty out, leave desolate
ἐκκηραίνω	to enfeeble, exhaust
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἔκκριτος	picked out, select
ἔκκρουστος	beaten out, embossed
ἐκκυλίνδω	to roll out
ἐκκυνηγετέω	to pursue in the chase, hunt down
ἐκλάμπω	to shine or beam forth
ἐκλαπάζω	to cast out from
ἐκλείπω	to leave out, omit, pass over
ἔκλυσις	release or deliverance from
ἐκλύω	to loose, release, set free, from
ἐκμανθάνω	to learn thoroughly
ἐκμαρτυρέω	to bear witness to
ἐκ-ματεύω	
ἐκμοχθέω	to work out with toil
ἔκνομος	outlawed
ἐκ-ὀνοτάζω	
ἐκπαγλέομαι	to be struck with amazement, to wonder greatly
ἔκπαγλος	terrible, fearful
ἐκπάτιος	out of the common path: excessive, vehement
ἐκπέμπω	to send out or forth from
ἐκπέραμα	a coming out of
ἐκπεράω	to go out over, pass beyond
ἐκπέρθω	to destroy utterly
ἐκπεύθομαι	
ἐκπήδημα	for out-leap
ἐκπιδύομαι	to gush forth
ἐκπίμπλημι	to fill up
ἐκπίνω	to drink out or off, quaff
ἐκπίπτω	to fall out of
ἐκπλήγνυμι	
ἔκπληξις	consternation
ἔκπλοος	a sailing out, leaving port
ἔκπλυτος	to be washed out
ἐκπνέω	to breathe out or forth
ἐκποδών	away from the feet
ἐκπονέω	to work out, finish off
ἐκπράσσω	to do completely, to bring about, achieve
ἐκπρεπής	distinguished out of all, preeminent, remarkable
ἐκραίνω	to scatter out of, make to fall in drops from
ἐκρήγνυμι	to break off, snap asunder
ἐκρίπτω	to cast forth
ἐκσῴζω	
ἐκτείνω	to stretch out
ἐκτελευτάω	to bring quite to an end, accomplish
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτελής	brought to an end, perfect
ἐκτενής	intense, zealous, instant
ἐκτήκω	to melt out, destroy, by melting
ἐκτίνω	to pay off, pay in full
ἔκτοθεν	from without, outside
ἐκτολυπεύω	to wind
ἕκτος	sixth
ἐκτός	outside
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέφω	to bring up from childhood, rear up
ἐκτροπή	a turning off or aside
ἐκτυφλόω	to make quite blind
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφανής	shewing itself, manifest
ἔκφατος	beyond power of speech
ἐκφεύγω	to flee out or away, escape
ἐκφθίνω	had
ἐκφοβέω	to frighten away, affright
ἐκφορά	a carrying out
ἔκφορος	to be carried out, exportable
ἐκφυγγάνω	
ἐκφυσάω	to blow out
ἐκφυσιάω	
ἐκχέω	to pour out
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἐλαιόφυτος	olive-planted
ἕλανδρος	man-destroying
ἐλάσσων	smaller, less
ἐλατήρ	a driver
ἐλατήριος	driving away
ἐλαύνω	to drive, drive on, set in motion
ἐλαφρός	lightly, buoyantly
ἔλαχος	
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἑλειοβάτης	walking the marsh, marsh-dwelling
ἕλειος	of the marsh or meadow
ἐλελεῦ	a war-cry
ἑλέναυς	ship-destroying
ἑλένη	
Ἑλένη	
ἑλέπολις	city-destroying
ἐλευθερία	freedom, liberty
ἐλεύθερος	free
ἐλευθεροστομέω	to be free of speech
ἐλευθερόστομος	
ἐλευθερόω	to free, set free
ἕλη	
ἑλίγδην	whirling, rolling
ἐλινύω	to keep holiday, to take rest, be at rest, keep quiet, stand idle
ἕλιξ	anything which assumes a spiral shape
ἑλίσσω	to turn round, to turn
ἑλίτροχος	whirling the wheel
ἑλκαίνω	to fester
ἑλκοποιός	having power to wound
ἕλκος	a wound
ἕλκω	to draw, drag
ἑλλά	
Ἑλλάς	Hellas
ἐλλείπω	to leave in, leave behind
Ἕλλη	
Ἕλλην	Hellen
Ἑλληνικός	Hellenic, Greek
Ἑλληνίς	a Grecian woman
Ἑλλήσποντος	the Hellespont or sea of Helle
ἑλλός	a young deer, fawn
ἐλλός	
ἐλπίζω	to hope for, look for, expect
ἐλπίς	hope, expectation
ἐλύω	to roll round
ἕλωρ	booty, spoil, prey
ἐμαυτοῦ	of me, of myself
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἔμβασις	that on which one goes or steps
ἐμβατεύω	to step in or on, to frequent, haunt
ἐμβολεύς	anything put in: a dibble for setting plants
ἐμβολή	a putting into
ἔμβολον	
ἔμβολος	anything pointed so as to be easily thrust in
ἐμβριθής	weighty
ἐμβριμάομαι	to snort in
ἔμβρυον	a young one
ἔμβρυος	
ἐμέω	to vomit, throw up
ἐμμαίνομαι	to be mad at
ἐμμανής	in madness, frantic, raving
ἐμμένω	to abide in
ἔμμοτος	needing to be stopped with lint
ἐμός	mine
ἔμπαιος	
ἐμπαίω	to strike in, stamp, emboss
ἐμπάλαγμα	
ἔμπαλιν	backwards, back
ἔμπας	notwithstanding, nevertheless
ἐμπατέω	to walk in or into
ἔμπεδος	in the ground, firm-set, steadfast
ἐμπεδόω	to fix in the earth
ἔμπειρος	experienced or practised in
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπλέκω	to plait or weave in
ἐμπνέω	to blow or breathe upon
ἐμποδίζω	to put the feet in bonds, to fetter
ἐμποδών	at the feet, in the way, in one's path
ἐμπολάω	to get by barter or traffic, earn
ἔμπορος	one who goes on shipboard as a passenger
ἐμπρεπής	
ἐμπρέπω	to be conspicuous in
ἔμπυρος	in the fire
ἐμφανής	shewing in
ἐμφερής	answering to, resembling
ἐμφλέγω	to kindle in
ἔμφρων	in one's mind or senses
ἐμφύλιος	kinsfolk
ἐν	in, among. c. dat.
ἐναγής	under a curse, excommunicate, accurst
ἐναίρω	to slay
ἐναίσιμος	ominous, boding, fateful
ἐνάλιος	in, on, of the sea
ἐνάλλομαι	to leap in or upon
ἐν-ἀντιβολέω	
ἐναντίον	
ἐναντιόομαι	to set oneself against, oppose, withstand
ἐναντίος	opposite
ἐναργής	visible, palpable, in bodily shape
ἐναρίζω	to strip a slain foe of his arms
ἐνδακρύω	to weep in
ἐνδατέομαι	to divide
ἐνδείκνυμι	to mark, point out
ἔνδημος	dwelling in
ἐνδίδωμι	to give in
ἔνδικος	according to right, right, just, legitimate
ἔνδοθεν	from within
ἔνδον	in, within, in the house, at home
ἔνδροσος	bedewed
ἐνδυναστεύω	to exercise dominion in or among
ἐνδυτός	put on
ἐνέζομαι	to have one's abode in
ἐν-εἰμί	
ἐνείρω	to string on
ἕνεκα	on account of, for the sake of, because of, for
ἐνέπω	to tell, tell of, relate, describe
ἔνερθε	from beneath, up from below
ἔνεροι	
ἐνέρτερος	lower, of the world below
ἐνέχω	to hold within
ἐνζεύγνυμι	to yoke in, bind, involve in
ἔνηλος	
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἔνθεος	full of the god, inspired, possessed
ἔνθηρος	full of wild beasts, infested by
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνίπτω	to reprove, upbraid
ἐννοέω	to have in one's thoughts, to think, consider, reflect
ἔννομος	within the law, lawful, legal
ἔννους	thoughtful, intelligent, sensible
ἔννυχος	
ἐνόδιος	in
ἐνοίκιος	in the house, keeping at home
ἔνοικος	in-dwelling: an inhabitant
ἕνος	belonging to the former of two periods, last year's
ἐνταῦθα	here, there
ἔντεα	fighting gear, arms, armour
ἐντελής	complete, full
ἐντέλλω	to enjoin, command
ἐντέμνω	to cut in, engrave upon
ἔντερον	an intestine, piece of gut
ἐντεῦθεν	hence or thence
ἐντίθημι	to put in or into
ἐντολή	an injunction, order, command, behest
ἐντός	within, inside
ἔντοσθε	from within
ἔνυδρος	with water in it, holding water
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
Ἐνυώ	Enyo
ἐν-χλίω	
ἐνώπια	the inner wall fronting those who enter
ἐνώπιος	face to face
ἕξ	six
ἐξαγίζω	to drive out as accursed
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίσιος	beyond what is ordained
ἐξαιστόω	to utterly destroy
ἐξαιτέω	to demand or ask for from
ἐξαίφνης	on a sudden
ἐξακούω	to hear a sound
ἐξαλείφω	to plaster or wash over
ἐξαλύσκω	to flee from
ἐξαμαρτάνω	to err from the mark, fail
ἐξαμάω	
ἐξαμείβω	to exchange, alter
ἐξαμέλγω	to milk out, suck out
ἐξαμύνομαι	to ward off from oneself, drive away
ἐξαναβρύω	to gush or cause to gush forth
ἐξαναζέω	to boil up with
ἐξαναλίσκω	to spend entirely
ἐξαναστρέφω	to hurl headlong from
ἐξανθέω	to put out flowers
ἐξανίστημι	to raise up: to make one rise
ἐξαπόλλυμι	to destroy utterly
ἐξαποφθείρω	to destroy utterly
ἐξαράσσω	to dash out, shatter
ἐξαρκής	enough, sufficient
ἐξαρτύω	to get ready, equip thoroughly, fit out
ἐξαυδάω	to speak out
ἐξαυχέω	to boast loudly, profess
ἐξαφρίζομαι	to throw off by foaming
ἐξεγείρω	to awaken
ἐξεικάζω	to make like, to adapt
ἐξεῖπον	to speak out, tell out, declare
ἐξελαύνω	to drive out from
ἐξελέγχω	to convict, confute, refute
ἐξεπίσταμαι	to know thoroughly, know well
ἐξεργάζομαι	to work out, make completely, finish off, bring to perfection
ἐξέρχομαι	to go or come out of
ἐξέσθω	
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξεύρημα	a thing found out, an invention
ἐξευρίσκω	to find out, discover
ἐξεύχομαι	to boast aloud, proclaim
ἐξέχω	to stand out or project from
ἔξηβος	past one's youth
ἐξηγέομαι	to be leader of
ἐξήκω	to have reached
ἐξικνέομαι	to reach, arrive at
ἕξις	a having, possession
ἐξιστορέω	to search out, inquire into
ἐξιχνεύω	to trace out
ἔξοδος	
ἐξοκέλλω	to run aground or ashore
ἐξομματόω	to open the eyes of
ἐξόπιν	
ἐξοπλίζω	to arm completely, accoutre
ἐξορθιάζω	to lift up
ἐξορίνω	to exasperate
ἐξορμάω	to send forth, send to war
ἐξορμέω	to be out of harbour, run out
ἐξοτρύνω	to stir up, urge on, excite
ἔξοχος	standing out
ἐξυπτιάζω	to turn upside down
ἔξω	out
ἔξωθεν	from without
ἐξώλης	utterly destroyed
ἐξωριάζω	to leave out of thought
ἐξώτερος	outer, utter
ἐξωτέρω	more outside
ἔοικα	to be like
ἐοικότως	similarly, like
ἑορτάζω	to keep festival or holiday
ἑορτή	a feast or festival, holiday
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγνυμι	to break
ἐπάγω	to bring on
ἐπαείδω	to sing to or in accompaniment
ἐπαίνεσις	praise
ἐπαινέω	to approve, applaud, commend
ἐπαίρω	to lift up and set on
ἐπαισθάνομαι	to have a perception or feeling of
ἐπαισχύνομαι	to be ashamed at or of
ἐπαιτιάομαι	to bring a charge against, accuse
ἐπαίτιος	blamed for
ἐπαίω	to give ear to
ἐπακούω	to listen or hearken to, to hear
ἐπακρίζω	to reach the top of
ἐπακτός	brought in, imported
ἐπαλαλάζω	to raise the war-cry
ἔπαλξις	a means of defence
ἐπαμβατήρ	one who mounts upon, an assailant
ἐπάμιδα	
ἐπαμίδα	
ἐπαμμένω	
ἐπαναγκάζω	to compel by force, constrain
ἐπανατέλλω	to lift up, raise
ἐπανδιπλάζω	to reiterate questions
ἐπανέρομαι	to question again and again
ἐπανθίζω	to deck as with flowers, to make bright-coloured
ἐπάξιος	worthy, deserving of
ἐπαξιόω	to think right, deem right
ἐπαοιδή	
ἐπάργεμος	having a film over the eye
ἐπαρήγω	to come to aid, help
ἐπάρκεσις	aid, succour
ἐπαρκέω	to ward off
ἐπασσυτεροτριβής	following close one upon another
ἔπαυλος	a fold for
ἐπαυρέω	to partake of, share
ἐπαύω	to shout over
ἐπαφάω	to touch on the surface, stroke
ἐπαφή	touch, touching, handling
Ἔπαφος	
ἐπαχθής	heavy, ponderous
ἐπεγχύδην	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
ἐπεικάζω	to make like or liken
ἐπεικότως	
ἔπειμι	to be upon
ἔπειξις	haste, hurry
ἐπείπερ	seeing that
ἐπεῖπον	to say besides
ἐπεισφέρω	to bring in besides or next
ἔπειτα	thereupon
ἐπέκεινα	on yonder side, beyond
ἐπεκχωρέω	to advance next or after
ἐπέλπομαι	to have hopes of, to hope that . .
ἐπεμβαίνω	to step or tread upon
ἐπεμπίπτω	to fall upon besides, attack furiously
ἐπενδίδωμι	to give over and above
ἐπεξέρχομαι	to go out against, make a sally against
ἐπεξιακχάζω	to shout in triumph over
ἐπέοικε	to be like, to suit
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπέτειος	annual, yearly
ἐπευθύνω	to guide to
ἐπευφημέω	to shout assent
ἐπεύχομαι	to pray or make a vow
ἐπέχω	to have or hold upon
ἐπήβολος	having achieved or gained
ἐπήκοος	
ἔπηλυς	one who comes to
ἐπήρατος	lovely, charming
ἐπί	on, upon with gen., dat., and acc.
ἐπιβαίνω	to go upon
ἐπιβοάω	to call upon or to, cry out to
ἐπιβουλεύω	to plan or contrive against
ἐπίβουλος	plotting against
ἐπιβριθής	falling heavy upon
ἐπιγηθέω	to rejoice or triumph over
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπιγλωσσάομαι	to throw forth ill language, utter abuse
ἐπίγονος	born besides
ἐπιδείκνυμι	to exhibit as a specimen
ἐπιδεσπόζω	to be lord over
ἐπιδέω	
ἐπιδίδωμι	to give besides
ἐπίδρομος	that may be overrun
ἐπιέννυμι	to put on besides or over
ἐπιζεύγνυμι	to join at top
ἐπίζηλος	enviable, happy
ἐπί-ἡλόω	
ἐπί-ἧμαι	
ἐπιθεάζω	with imprecations
ἐπιθυμέω	to set one's heart upon
ἐπιθύω	
ἐπιθωύσσω	to shout aloud, give loud commands
ἐπικείρω	to cut off, cut down
ἐπικέλομαι	to call upon
ἐπικεύθω	to conceal, hide
ἐπικηρύσσω	to announce by proclamation
ἐπικλείω	
ἐπίκλοπος	thievish, wily
ἐπικλώθω	to spin to
ἐπίκοτος	wrathful, vengeful
ἐπικουρία	aid, succour
ἐπίκουρος	an assister, ally
ἐπικραίνω	to bring to pass, accomplish, fulfil
ἐπικρούω	to strike upon
ἐπικρύπτω	to throw a cloak over, conceal
ἐπικτάομαι	to gain or win besides
ἐπίκτησις	further acquisition, fresh gain
ἐπικύρω	to light upon, fall in with
ἐπιλαβή	
ἐπιλέγω	to choose, pick out, select
ἐπίλυσις	release from
ἐπιμαίνομαι	to be mad after, dote upon
ἐπιμαστίδιος	at the breast, not yet weaned
ἐπιμέλπω	to sing to
ἐπιμιμνήσκομαι	to bethink oneself of, to remember, think of
ἐπίμολος	an invader
ἐπίμομφος	inclined to blame
ἐπινέμω	to allot, distribute
ἐπινίκιος	of victory, triumphal
ἐπινωμάω	to bring or apply to
ἐπιξενόομαι	to have hospitable relations with, be intimate with
ἐπίξηνον	a chopping-block: the executioner's block
ἐπιπάλλω	to brandish at or against
ἐπίπαν	upon the whole, in general, on the average
ἐπιπείθομαι	to be persuaded to
ἐπιπλήσσω	to strike at, strike smartly
ἐπιπνέω	to breathe upon, to blow freshly upon
ἐπίπνοια	a breathing upon, inspiration
ἐπιρράσσω	
ἐπιρρέπω	to lean towards, fall to one's lot
ἐπιρρέω	to flow upon the surface, float a-top
ἐπιρρίπτω	to cast at
ἐπιρροή	afflux, influx
ἐπιρροθέω	to shout in answer or in approval
ἐπίρροθος	hasting to the rescue, a helper
ἐπιρροιζέω	to shriek at
ἐπιρρύομαι	to save, preserve
ἐπίρρυτος	flowing in or to
ἐπισεύω	to put in motion against, set upon
ἐπίσημα	
ἐπίσημον	any distinguishing mark, a device or badge, the bearing
ἐπίσημος	having a mark on
ἐπισκήπτω	to make to lean upon, make to fall upon
ἐπισκοπέω	to look upon or at, inspect, observe, examine, regard
ἐπίσκοπος	
ἐπισπάω	to draw or drag after
ἐπισπένδω	to pour upon or over
ἐπισπέρχω	to urge on
ἐπίσπορος	sown afterwards
ἐπίσσυτος	rushing, gushing
ἐπισταθμάομαι	to weigh well, ponder
ἐπίσταμαι	to know
ἐπίστασις	a stopping, halting, a halt
ἐπιστατέω	to be set over
ἐπιστάτη	
ἐπιστάτης	one who stands near or by, a suppliant
ἐπιστείχω	to approach
ἐπιστέλλω	to send to, send as a message or letter
ἐπιστενάζω	to groan over
ἐπιστενάχω	to groan in answer
ἐπιστολή	a message, command, commission
ἐπιστρατεύω	to march against, make war upon
ἐπίστρεπτος	to be turned towards, to be looked at, conspicuous
ἐπιστρεπτός	
ἐπιστρέφω	to turn about, turn round
ἐπιστροφή	a turning about, twisting
ἐπίστροφος	having dealings with, conversant with
ἐπιστρωφάω	to visit or frequent
ἐπισχεθεῖν	to hold in, check
ἐπίσχω	to hold or direct towards
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτίθημι	to lay, put or place upon
ἐπιτιμητής	a chastiser, censurer
ἐπιτίμιον	the value, price
ἐπιτίμιος	
ἐπιτυμβίδιος	at or over a tomb
ἐπιτύμβιος	
ἐπιτυχής	
ἐπιφέρω	to bring, put or lay upon
ἐπιφθέγγομαι	to utter after or in accordance
ἐπίφθονος	liable to envy or jealousy, regarded with jealousy, odious
ἐπιφλέγω	to burn up, consume
ἐπίφοβος	frightful, terrible
ἐπιχαλάω	to loosen, slacken
ἐπιχαρής	gratifying, agreeable
ἐπίχαρις	pleasing, agreeable, charming
ἐπίχαρτος	wherein one feels joy, delightsome
ἐπίχειρα	
ἐπίχειρον	wages of manual labour
ἐπί-χραίνω	
ἐπιχωρέω	to give way, yield
ἐπιχώριος	in or of the country
ἐπίψογος	exposed to blame, blameworthy
ἐποδύρομαι	to lament over
ἔποικος	one who has settled among strangers, a settler, alien
ἐποικτείρω	to have compassion on
ἐποίκτιστος	pitiable, piteous
ἔποικτος	piteous
ἐποιμώζω	to lament over
ἐποίχομαι	to go towards, approach
ἐπολολύζω	to shout for joy
ἕπομαι	
ἐποπτάω	to roast besides or after
ἐποπτεύω	to look over, overlook, watch
ἐποπτήρ	of tutelary gods
ἐπόπτης	an overseer, watcher
ἐπορθιάζω	to set upright
ἐπόρνυμι	to stir up, arouse, excite
ἔπος	a word
ἐποτρύνω	to stir up, excite, urge on
ἐπουρίζω	to blow favourably upon
ἔποχος	mounted upon
ἑπτά	seven
ἑπτάπυλος	with seven gates
ἑπτάς	
ἑπτατειχής	
ἐπῳδή	a song sung to or over: an enchantment, charm, spell
ἐπῳδός	singing to or over
ἐπωνυμία	a surname, name given after
ἐπωνύμιος	called by the name of
ἐπώνυμος	given as a name
ἐπωπάω	to observe, watch
ἐπωπή	
ἔρα	
ἔραμαι	to love, to be in love with
Ἐράσινος	
ἐράσμιος	lovely
ἐραστεύω	to long for
ἐρατός	lovely, charming
ἐράω	
ἐργάζομαι	to work, labour
ἐργάνη	
ἐργαστέον	
ἐργαστέος	one must work the land
ἔργμα	a work, deed, business
ἔργνυμι	to confine
ἔργον	work
ἔργω	
ἔρδω	to do
ἐρεθίζω	to rouse to anger, rouse to fight, irritate
ἐρ́εθω	
ἐρείδω	
ἐρέικη	heath, heather
ἐρείκη	
ἐρέικω	to rend
ἐρείπιον	a fallen ruin, wreck
ἐρείπιος	
ἐρειψίτοιχος	overthrowing walls
ἐρεμνός	black, swart, dark
ἐρέσσω	to row
ἐρέτης	a rower
ἐρετμόν	
ἐρετμός	
ἐρετμόω	to furnish with oars, set to row
ἔρευνα	inquiry, search
ἐρευνάω	to seek or search for, search after, track
Ἐρεχθεύς	the render
ἐρέω	to ask, enquire
ἐρημία	a solitude, desert, wilderness
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἐρημόω	to strip bare, to desolate, lay waste
ἐρήμωσις	
ἐρίδματος	strongly-built
