Field1	Field2
ἱδρύω	to make to sit down, to seat
ἱερά	
ἱεραί	
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱεροσυλέω	to rob a temple, commit sacrilege
ἱερόω	to hallow, consecrate, dedicate
ἵημι	to set a going, put in motion
ἱκανός	becoming, befitting, sufficing
ἱκανόω	to make sufficient, qualify
ἱκέτευσις	
ἱκετεύω	to approach as a suppliant
ἱκνέομαι	to come
ἱμάτιον	an outer garment, a cloak or mantle
ἵνα	in that place, there
ἱππάρχης	
Ἵππαρχος	
ἵππαρχος	a general of cavalry
ἱπποτροφέω	
ἰσόθεος	equal to the gods, godlike
ἰσοθεόω	to make equal to the gods
ἴσος	equal to, the same as
ἰσόω	to make equal
ἵστημι	to make to stand
ἵστωρ	a wise man, one who knows right, a judge
ἰσχυρός	strong, mighty
ἰσχύω	to be strong
ἴσως	equally, in like manner
ιλ	
καδίσκος	an urn or box
καθά	according as, just as
καθαιρέω	to take down
καθάπτω	to fasten, fix or put upon
καθαρός	clear of dirt, clean, spotless, unsoiled
καθίστημι	to set down, place
καθό	in so far as, according as
καί	and
καίπερ	although, albeit
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
κακός	bad
κακότης	badness
κακοῦργος	doing ill, mischievous, knavish, villanous
κάκουργος	
κακόω	to treat ill, maltreat, afflict, distress
κάκωσις	ill-treatment
καλέω	to call, summon
κάλη	
κάλλιστα	
Καλλίστρατος	
καλός	beautiful, beauteous, fair
καλύπτω	to cover with
κἀν	and if, even if, although
κανών	any straight rod or bar
κάρα	the head
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
καταβλάπτω	to hurt greatly, damage
καταγιγνώσκω	to remark, discover
κατάγω	to lead down
καταδεής	wanting or failing in, lacking
καταδουλόω	to reduce to slavery, enslave
καταισχύνω	to disgrace, dishonour, put to shame
κατακλείω	to shut in, inclose
κατακομίζω	to bring down
καταλείβω	to pour down;
καταλείπω	to leave behind
κατάλειψις	a leaving behind
καταλεύω	to stone to death
κατάλυσις	a dissolving, dissolution
καταλύω	to put down, destroy
καταμαρτυρέω	to bear witness against
καταναλίσκω	to use up, spend, lavish
κατανέμω	to distribute, allot, assign
καταπτήσσω	to crouch down, to lie crouching or cowering
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκευάζω	to equip or furnish fully
κατασκευή	preparation
καταφανής	clearly seen, in sight
καταφεύγω	to flee for refuge
καταφρονέω	to think down upon
καταψεύδομαι	to tell lies against, speak falsely of
καταψηφίζομαι	to vote against or in condemnation of
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατέρχομαι	to go down from
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατηγορία	an accusation, charge
κατήγορος	an accuser
κατοικέω	to dwell in as a κάτοικος, to settle in, colonise
κεῖμαι	to be laid
κείρω	to cut
κενόω	to empty out, drain
κεφάλαιος	of the head
Κέως	Ceos
κηδεστής	a connexion by marriage
κήλη	a tumor
κῆρυξ	a herald, pursuivant, marshal, public messenger
Κηφισός	the Cephisus
Κιλίκιος	
Κίλιξ	a Cilician
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
κινέω	to set in motion, to move
Κλεομάντει	
Κλεόμαντις	
Κλεοπάτρη	
κλέπτω	to steal, filch, purloin
κληρονομέω	to receive a share of an inheritance, to inherit a portion
κληρονόμος	one who receives a portion
κλῆρος	a lot;
κλητεύω	to summon into court or give evidence that a summons has been served
Κόδρος	
κοινῇ	
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοινωνέω	to have or do in common with, have a share of or take part in
κολάζω	to curtail, dock, prune
κολαστέος	to be chastised
κονία	dust, a cloud of dust
κόνιος	
κονίω	to make dusty, cover with clouds of dust
κόρη	a maiden, maid, damsel
Κορίνθιος	Corinthian
Κόρινθος	Corinth
κουρίδιος	wedded
κραίνω	to accomplish, fulfil, bring to pass
κρατέω	to be strong, mighty, powerful
κρείσσων	stronger, mightier, more powerful
κρήνη	a well, spring, fountain
κριθή	barley-corns, barley
κρίνον	a lily
κρίνω	to pick out, choose
κρίσις	a separating, power of distinguishing
Κριτίης	
κρύβδην	secretly
κτάομαι	to procure for oneself, to get, gain, acquire
κτείνω	to kill, slay
κτέομαι	
κτίζω	to people
κυάνεος	dark-blue, glossy-blue
Κυάνη	
κύανος	cyanus, a dark-blue substance
κύκλος	a ring, circle, round
κύριος	a lord, master
κῦρος	supreme power, authority
κωλύω	to let, hinder, check, prevent
λαγχάνω	to obtain by lot, by fate, by the will of the gods
Λακεδαιμόνιος	
λαμβάνω	to take
λαμπρός	bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λαός	the people
λέγος	
λέγω	
λείβω	to pour, pour forth
λείπω	to leave, quit
λειτουργία	a liturgy
λέμβος	a boat
Λευκάς	
λευκόν	white
λευκός	light, bright, brilliant
Λεωκράτης	
ληξιαρχικός	belonging to the
λίθινος	of stone
λιμήν	a harbour, haven, creek
λιμός	hunger, famine
λιποτάξιον	for desertion
λογίζομαι	to count, reckon, calculate, compute
λόγος	the word or that by which the inward thought is expressed
λοιπός	remaining, the rest
λόχευμα	that which is born, a child
Λυκοῦργος	
Λυσικλέης	
Λυσικλής	
Μακεδών	a Macedonian
μακρός	long
μάλα	very, very much, exceedingly
μάλη	the arm-pit
μάλιστα	
μᾶλλον	
μανθάνω	to learn
μανία	madness, frenzy
μανίον	
Μαραθών	Marathon
μάρναμαι	to fight, do battle
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτύριον	a testimony, proof
μάρτυρος	
μάρτυς	a witness
μάχη	battle, fight, combat
μάχομαι	to fight
μεγαλοψυχία	greatness of soul, magnanimity
Μέγαρα	Megara
Μεγαρεύς	a citizen of Megara
Μεγάρη	
μέγαρον	a large room or chamber
Μέγαρος	
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μεθίστημι	to place in another way, to change
μεθό	after that.
μείς	a month
μέλλω	to think of doing, intend to do, to be about to do
μέν	on the one hand, on the other hand
Μενέλαος	withstanding-men
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέρος	a part, share
μέση	
μέσης	
μέσος	middle, in the middle
Μεσσήνη	
Μεσσήνιοι	
Μεσσήνιος	
μετά	in the midst of, among with gen., dat., and acc.
μεταβολεύς	
μεταβολή	a change, changing
μεταί	
μεταίζω	to seat oneself with or beside
μετακομίζω	to transport
μεταλήγω	to leave off, cease from
μεταλλάσσω	to change, alter
μεταπέμπω	to send after
μεταπίπτω	to fall differently, undergo a change
μέτειμι	to be among
μετέρχομαι	to come or go among
μετέχω	to partake of, enjoy a share of, share in, take part in
μετοικέω	to change one's abode, remove to
μετριότης	moderation
μή	not
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέτερος	neither of the two
Μῆδος	a Mede, Median
Μήδων	
μηκέτι	no more, no longer, no further
μηλόβοτος	grazed by sheep
μήν	now verily, full surely
μηνύω	to disclose what is secret, reveal, betray
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μητρίς	
μητρῷος	of a mother, a mother's, maternal
μικρός	small, little
μιμέομαι	to mimic, imitate, represent, portray
μιμνήσκω	to remind, put
μισαθήναιος	hating the Athenians
μισέω	to hate
μισθός	wages, pay, hire
μισθόω	to let out for hire, farm out, let
μισόδημος	hating the commons
μνᾶ	a weight, =
μνημεῖον	a monument
μνημονεύω	to call to mind, remember
μοῖρα	a part, portion
μόλις	not scarcely
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
μῦθος	anything, delivered by word of mouth, word, speech
μυθώδης	legendary, fabulous
ναίω	
ναός	the dwelling of a god, a temple
ναύκληρος	a shipowner, ship-master
ναυμαχέω	to fight in a ship or by sea, engage in a naval battle
ναῦς	a ship
ναυτικόν	
ναυτικός	seafaring, naval
νεάω	to plough up anew
νεκρός	a dead body, corpse
νεμεσητός	causing indignation or wrath
νέος	young, youthful
νεοσσιά	a nest of young birds, a nest
νεοσσός	a young bird, nestling, chick
νεόω	to renovate, renew
νέω	
νεώρης	new, fresh, late
νεώριον	a place were ships are taken care of, a dockyard
νεώς	a temple
νεώτερος	younger
νή	
νήπιος	not yet speaking
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
νῖκος	
νιν	him, her
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νόμιμος	conformable to custom, usage
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νόος	mind, perception
νύκτωρ	by night
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
ξένη	a female guest: a foreign woman
ξένος	
ξενόω	to make one's friend and guest
Ξέρξης	
ξίφος	a sword
ξύλον	wood
Ξυπεταιόνα	
ὁ	the, that
ὄγδοος	eighth
ὅδε	this
ὁδός	
ὀδούς	
ὀδών	
ὅθεν	from whom
ὅθι	
ὀθνεῖος	strange, foreign
οἶδα	to know
οἰκεῖος	in or of the house, domestic
οἰκέτης	a house-slave, menial
οἰκέω	to inhabit, occupy
οἴκησις	the act of dwelling, habitation
οἰκία	a building, house, dwelling
οἶκος	a house, abode, dwelling
οἰκουμένη	the inhabited world
οἴμη	a song, lay
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἴσυον	
οἴσυος	
οἴχομαι	to be gone, to have gone
ὀκνέω	to shrink
ὁλάω	
ὀλίγος	few, little, scanty, small
ὅλοξ	whole, entire, complete
ὅλος	
ὅμηρος	a pledge for the maintenance of unity, a surety, a hostage
Ὅμηρος	Homer;
ὄμνυμι	to swear
ὁμογνώμων	of one's mind, like-minded
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμολογία	agreement
ὁμόσπορος	sown together: sprung from the same race, kindred
ὁμόω	to unite
ὁμώνυμος	having the same name
ὅμως	all the same, nevertheless, nothwithstanding, still
ὄνειδος	reproach, censure, blame
ὄνομα	by name
ὄνομαι	to blame, find fault with, throw a slur upon, treat scornfully
ὄντα	existing things, the present
ὀπίσω	backwards
ὅπλον	a tool, implement
ὁποῖος	of what sort or quality
ὁπόσος	as many as
ὁπότε	when
ὅπου	in some places
ὅπως	as, in such manner as
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργάω	to swell with moisture
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργίζω	to make angry, provoke to anger, irritate
ὀρθός	straight
ὀρθόω	to set straight
ὁρίζω	to divide or separate from, as a boundary
ὁρίζων	
ὅριον	a boundary, limit
ὅριος	of boundaries
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρμάω	to set in motion, urge
ὁρμέω	to be moored, lie at anchor
ὄρνις	a bird
ὅρος	a boundary, landmark
ὀροφή	the roof of a house
ὄρυγμα	a trench, ditch, moat
ὅς	this, that;
ὅσιος	hallowed, sanctioned by the law of God
ὁσιόω	to make holy, purify, set free from guilt by offerings
ὅσος	quantus
ὅστε	who, which
ὀστέον	the
ὅστις	any one who, anything which
ὅταν	whenever
ὅτε	when
ὅτι	
οὐ	not
οὗ	where
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδέ	but not
οὐδείς	and not one
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδέτερος	not either, neither of the two
οὐδός	
οὐκέτι	no more, no longer, no further
οὐκοῦν	therefore, then, accordingly
οὖν	really, at all events
οὔπω	not yet
οὐσία	that which is one's own, one's substance, property
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
οὑτωσί	
ὀφείλω	to owe, have to pay or account for
ὀφθαλμός	the eye
ὄφρα	that, in order that, to the end that
ὀψία	the latter part of day, evening
ὄψιος	late
πᾶγος	
πάγος	that which is fixed or firmly set
πάθος	anything that befalls one, an incident, accident
παιδεύω	to bring up or rear a child
παίζω	to play like a child, to sport, play
παῖς	a child
παίω	
παλαιός	old in years
παλαιόω	to make old
πάλιν	back, backwards
Παλλάς	Pallas
Παναθήναια	the Panathenaea
Παναθήναιος	
παντάπασι	all in all, altogether, wholly, absolutely
πάντῃ	
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραγγέλλω	to transmit as a message
παραγίγνομαι	near, attend upon
παράγω	to lead by or past
παράδειγμα	a pattern or model
παραδίδωμι	to give or hand over to another, transmit
παράδοξος	contrary to opinion, incredible, paradoxical
παραινέω	to exhort, recommend, advise
παρακαθίζω	to set beside or near
παρακελεύομαι	to order
παρακρούω	to strike aside: to disappoint, mislead
παραλαμβάνω	to receive from
παραλείπω	to leave on one side, leave remaining
παραλογισμός	false reasoning, deception
παράνοια	derangement, madness
παρανομέω	to transgress the law, act unlawfully
παρανόμημα	an illegal act, transgression
παράνομος	acting contrary to law, lawless
παρασκευάζω	to get ready, prepare
παρασκευή	preparation
παραστάτης	one who stands by, a defender
παρατάσσω	to place side by side, draw up in battle-order
παρέζομαι	to sit beside
παρεῖδον	to observe by the way, notice
πάρειμι	to be by or present
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
παροξύνω	to urge, prick or spur on, stimulate
παρρησιάζομαι	to speak freely, openly, boldly
πᾶς	all, the whole
πᾶσις	
πάσσω	to sprinkle
πάσχω	to receive an impression from without, to suffer
πατήρ	a father
πάτηρ	
πάτρα	fatherland, native land, country, home
πάτρη	
πάτριος	of or belonging to one's father
πατρίς	of one's fathers
πατρῷος	of or from one's father, coming or inherited from him
παυσανίας	
Παυσανίης	
πεζομαχέω	to fight by land
πείθω	to prevail upon, win over, persuade
πειράζω	to make proof or trial of
Πειραιεύς	Peiraeeus
πειράω	to attempt, endeavour, try
Πελοποννήσιοι	Peloponnesian, inhabitants of the Peloponnese
Πελοποννήσιος	
πέμπω	to send, despatch
πενθέω	to bewail, lament, mourn for
πενία	poverty, need
πεντακόσιοι	five hundred
πέντε	five
πεντετηρίς	a term of five years
πεντήκοντα	fifty
πεντηκοστή	
πεντηκοστός	fiftieth
πέρα	beyond, across or over, further
πέρας	an end, limit, boundary
περάω	
πέρθω	to waste, ravage, sack, destroy
περί	around, round about with gen., dat., and acc.
περιαιρέω	to take off something that surrounds, take off an outer coat, take away, strip off
περιβάλλω	to throw round
περιβόητος	noised abroad, much talked of, famous
περίβολος	going round, compassing, encircling
περιγίγνομαι	to be superior to
περί-εἶδον	
περιίστημι	to place round
περιλαμβάνω	to seize around, embrace
περιλείπομαι	to be left remaining, remain over, survive
περιοράω	to look over, overlook
περιπίτνω	
περιπλέω	to sail or swim round
περιποιέω	to make to remain over and above, to keep safe, preserve
περιρρέω	to flow round
περιστρατοπεδεύομαι	to encamp about, invest
περί-φθείρω	
περίφοβος	in great fear, exceeding fearful
Πέρσευς	
Πέρσης	a Persian, inhabitant of Persis
πέρσις	a sacking, sack
πεσσός	an oval-shaped stone for playing a game like our draughts
πέσσω	to soften, ripen or change
πετεινός	able to fly, full fledged
πήγνυμι	to make fast
πηρός	disabled in a limb, maimed
πικρός	pointed, sharp, keen
πίπτω	to fall, fall down
πιστεύω	to trust, trust to or in, put faith in, rely on, believe in
πίστις	trust
πίων	fat, plump
πλάζω	to make to wander or roam
πλάσις	
πλάσσω	to form, mould, shape
Πλαταιός	
πλεῖστος	most, largest
πλείων	more, larger
πλέος	full.
πλέω	to sail, go by sea
πλέως	full of
πλῆθος	a great number, a throng, crowd, multitude
πλήν	more than
πληρόω	to make full
πλοῖον	a floating vessel, a ship, vessel
πλόος	a sailing, voyage
πλοῦτος	
πόα	grass, herb
ποθή	fond desire for
ποθι	anywhere or somewhere
ποι	somewhither
ποιέω	to make
ποίημα	anything made or done;
ποίησις	a making, fabrication, creation, production
ποιητέος	to be made or done
ποιητής	one who makes, a maker
ποιητός	made
ποιός	of a certain nature, kind or quality
ποῖος	of what nature? of what sort?
πολεμέω	to be at war or go to war, make war
πολέμιος	of or belonging to war
πόλεμος	battle, fight, war
πολεμόω	to make hostile, make an enemy of
πολέω	to go about, range over
πολιορκέω	to hem in a city, blockade, beleaguer, besiege
πολιός	gray, grizzled, grisly
πόλις	a city
πολιτεία	the condition and rights of a citizen, citizenship
πολίτης	a member of a city or state
πολλάκις	many times, often, oft
πολλαχόθεν	from many places or sides
πολύς	many
πονηρία	a bad state or condition, badness
πονηρός	toilsome, painful, grievous
πόνος	work
πορθέω	to destroy, ravage, waste, plunder
πορίζω	to carry: to bring about, to furnish, provide, supply, procure, cause
Ποσειδῶν	Poseidon
ποτέ	at some time or other, at some time
πότερος	whether of the two?
ποτή	flight
πότμος	that which befals one, one's lot, destiny
ποτόν	
ποτός	drunk, fit for drinking
πού	anywhere, somewhere
ποῦ	where?
πούς	a foot
πρᾶγμα	that which has been done, a deed, act
Πραξιθέη	
πρᾶξις	a doing, transaction, business
πράσσω	to pass over
πρέπω	to be clearly seen, to be conspicuous
πρεσβευτής	an ambassador
πρεσβεύω	to be the elder or eldest
πρέσβυς	an old man
πρίαμαι	to have
πρίν	comparative
πρό	before
προάγω	to lead forward, on, onward
προαίρεσις	a choosing
προαιρέω	to bring forth, produce from one's stores
πρόγονος	a forefather, ancestor
προδίδωμι	to give beforehand, pay in advance
προδοσία	a giving up, betrayal, treason
προδότης	a betrayer, traitor
πρόδοτος	betrayed
προίημι	to send before, send on or forward
προίστημι	to set before or in front
προκαλέω	to call forth
προκινδυνεύω	to run risk before
πρόκλησις	a calling forth, challenging, challenge
προλέγω	
προλείπω	to go forth and leave, to leave behind, forsake, abandon
προμαχέω	to fight in front
πρόμαχος	fighting before or in front
πρόνοια	foresight, foreknowledge
πρός	motion from
προσαγγέλλω	to announce
προσαγορεύω	to address, greet, accost
προσαναγράφω	to record besides
προσγίγνομαι	to come or go to, to attach oneself to
προσδοκάω	to expect
προσέρχομαι	to come or go to
προσέχω	to hold to, offer
προσηκόντως	suitably, fitly, duly
προσήκω	to have arrived at
πρόσθεν	before
προσίημι	to send to or towards, let come to
προσκτάομαι	to gain, get or win besides
πρόσοδος	a going or coming to, an approach
προσπλέω	to sail towards or against
προστάσσω	to place or post at
προστάτης	one who stands before, a front-rank-man
προταρβέω	to fear beforehand
πρότερος	prae.
προτρέπω	to urge forwards
πρόφασις	that which is alleged as the cause, an allegation, plea
πρυτανεῖον	the presidents' hall, town-hall
πρυτάνειος	
πρῶτος	
πταίω	to make to stumble or fall
πτήσσω	to frighten, scare, alarm
πτωχεύω	to be a beggar, go begging, beg
πτωχικός	of or fit for a beggar, beggarly
πτωχός	one who crouches or cringes, a beggar
πύθω	to make rot, to rot
πύλη	one wing of a pair of double gates
πυλίς	a postern
πυλόω	to furnish with gates
πυνθάνομαι	to learn by hearsay or by inquiry
πῦρ	fire
πυρός	wheat
πυρόω	to burn with fire, burn up
πωλέω	to exchange or barter
πώποτε	ever yet
πως	in any way, at all, by any means
πῶς	how? in what way or manner?
ῥᾴδιος	easy, ready, easy to make or do
ῥᾳθυμία	easiness of temper, a taking things easily
ῥᾴθυμος	taking things easy, indifferent, lazy, sluggish
ῥαίδιον	
ῥαψῳδέω	to recite epic poems
ῥέω	to flow, run, stream, gush
ῥῆσις	a saying, speaking, speech
ῥήτωρ	a public speaker, pleader
Ῥοδιακός	Rhodian, of Rhodes
Ῥοδίος	
Ῥόδιος	
ῥόδον	the rose
Ῥόδος	Rhodes
ῥύαξ	a rushing stream, a torrent
ῥύομαι	to draw to oneself
Σαλαμίς	Salamis
σαφής	clear, plain, distinct, manifest
σεμνός	revered, august, holy, awful
σεμνόω	to make solemn or grand, to exalt, magnify, embellish
σεμνύνω	to exalt, magnify
σημεῖον	a sign, a mark, token
σήμερον	to-day
σθένος	strength, might
σθένω	to have strength or might, be strong or mighty
Σικελία	Sicily
σιτηγέω	to convey or transport corn
σίτησις	an eating, feeding
σῖτος	corn, grain
σκέπτομαι	to look about, look carefully
σκηνή	a covered place, a tent
σκῆψις	a pretext, plea, excuse, pretence
σκοπέω	to look at or after
σμικρός	
σόος	
σός	thy, thine, of thee
Σπάρτη	Sparta
σπάω	to draw
σπεύδω	to set a-going, to urge on, hasten, quicken
σπουδάζω	to make haste
σπουδαῖος	earnest, serious
στάζω	to drop, let fall or shed drop by drop
στάσις	a standing, the posture of standing
στάχυς	an ear of corn
στερέω	to deprive, bereave, rob of
στεφανίτης	of a crown
στέφανος	that which surrounds
στεφανόω	to be put round
στήλη	a block of stone
στηρίζω	to make fast, prop, fix, set
στοιχέω	to go in a line or row: to go in battle-order
στολή	an equipment, armament
στόλος	an equipment
στόρεννυμι	
στοχασμός	
στρατεύω	to serve in war, serve as a soldier, do military service, take the field, march
στρατηγέω	to be general
στρατηγός	the leader or commander of an army, a general
στρατιώτης	a citizen bound to military service;
στρατόπεδον	the ground on which soldiers are encamped, a camp, encampment
στυγερός	hated, abominated, loathed
σύ	
συγγνώμη	acknowledgment, confession
συγχέω	to pour together, commingle, confound
συγχωνεύω	to melt down
συγχωρέω	to come together, meet
συκῆ	the fig-tree
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συλλέγω	to collect, gather
συμβαίνω	to stand with the feet together
συμβάλλω	to throw together, dash together
συμβουλεύω	to advise, counsel
συμμαχέω	to be an ally, to be in alliance
σύμμαχος	fighting along with, allied with
συμπαρατάσσομαι	to be set in array with
συμπείθω	to join or assist in persuading
συμπενθέω	to join in mourning for a thing
συμφερόντως	profitably
συμφέρω	to bring together, gather, collect
συμφεύγω	to flee along with
συμφορά	an event, circumstance, chance, hap
σύμφορος	happening with, accompanying
σύν	along with, in company with, together with
συναθροίζω	to gather together, assemble
συναναιρέω	to destroy together with
συναπολογέομαι	to join in defending
σύν-ἀτυχέω	
σύν-διαφυλάσσω	
συνέδριον	a body of men assembled in council, a council-board, council
συνεθίζω	to accustom
σύνειμι	
συνευπορέω	to help to contribute
συνεχής	holding together
συνηγορέω	to be an advocate
συνήγορος	speaking with, of the same tenor with
συνθάπτω	to bury together, join in burying
συνθήκη	a composition
συνίστημι	to set together, combine, associate, unite, band together
σύνοιδα	to share in knowledge, be cognisant of
συνοικίζω	to make to live with
σύνοικος	dwelling in the same house with
συνόμνυμι	to swear together
συνόχωκα	to be held together
συντάσσω	to put in order together
συντομία	conciseness
συντρέχω	to run together so as to meet, to encounter
συσκευάζω	to make ready by putting together, to pack up
σφόδρα	very, very much, exceedingly, violently
σχέτλιος	unwearying
σχῆμα	form, figure, appearance
σώζω	to save, keep
σῶμα	the body
σῶς	safe and sound, alive and well, in good case
σώτειρα	Juno Sospita)
σωτήρ	a saviour, deliverer, preserver
σωτηρία	a saving, deliverance, preservation, safety
σιμονιδες	
σιμονιδεστοῖς	
τάλαντον	a balance
τάξις	an arranging
τάσσω	to arrange, put in order
ταύτῃ	in this way.
ταὐτός	
τάφρος	a ditch, trench
ταχέως	
τάχος	swiftness, speed, fleetness, velocity
ταχύς	quick, swift, fleet
τε	and
τειχέω	to build walls
τεῖχος	a wall
τεκμήριον	a sure signs. or token
τέκνον	that which is borne or born, a child
τελευτάω	to complete, finish, accomplish
τέλος	the fulfilment or completion
τέμενος	a piece of land cut off, assigned as a domain
τέμνω	to cut, hew
τεσσαράκοντα	forty
τέσσαρες	four
τεύχω	to make ready, make, build, work
τῇ	here, there
τῇδε	here, thus
τήκω	to melt, melt down
τηλικοῦτος	
τίθημι	to set, put, place
τίκτω	to bring into the world
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τίμημα	an estimate, valuation
Τιμοχάρει	
Τιμοχάρης	
Τιμοχάρους	
τιμωρέω	to help, aid, succour
τιμωρία	help, aid, assistance, succour
τίνω	to pay a price
τίς	who? which?
τις	any one, any thing, some one, some thing;
τοι	let me tell you, surely, verily
τοιγάρ	so then, wherefore, therefore, accordingly
τοίνυν	therefore, accordingly
τοιοῦτος	such as this
τοκεύς	one who begets, a father
τόκος	a bringing forth, childbirth, parturition
τόλμα	courage, to undertake or venture
τολμάω	to undertake, take heart
τόλμησις	
τόπος	a place
τοσοῦτος	so large, so tall
τότε	at that time, then
τρεῖς	
τρέπω	to turn or direct
τρέφω	to thicken or congeal
τρία	
τρίαινα	a trident
τριάκοντα	thirty
τριηραρχέω	to be a τριήραρχος, to command a trireme
τριήρης	
τρίτος	the third
Τροζῆνος	
Τροία	Troy
τρόπαιον	a trophy
τρόπος	a turn, direction, course, way
τροφεῖα	pay for bringing up, the wages of a nurse or rearer
τροφεῖον	
Τρώς	Tros
τυγχάνω	to hit
τύμβος	a sepulchral mound, cairn, barrow
τύπτω	to beat, strike, smite
τυραννίς	kingly power, sovereignty
τύραννος	an absolute sovereign
Τυρταῖος	
τύχη	the good which man obtains
τύχος	
τῷ	therefore, in this wise, thereupon
τψρταευς	
ὑγρότης	wetness, moisture
ὕδωρ	water
υἱός	A son
ὑμέτερος	your, yours
ὑμός	your
ὑπάρχω	to begin, make a beginning
ὑπεκτίθεμαι	to bring one's goods to a place of safety, carry safely away
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπερβαίνω	to step over, mount, scale
ὑπερβάλλω	to throw over or beyond a mark, to overshoot
ὑπέρ-δίδωμι	
Ὑπερείδης	
ὑπερείδω	to put under as a support
ὑπεύθυνος	liable to give account for
ὑπέχω	to hold or put under
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὑπόγραμμα	
ὑποδείκνυμι	to shew secretly
ὑποδέχομαι	to receive beneath
ὑποδύομαι	
ὑπόθεσις	that which is placed under, a foundation, hypothesis, supposition
ὑπόκειμαι	to lie under or beneath
ὑπολαμβάνω	to take up by getting under
ὑπομένω	to stay behind, survive
ὑπόμνημα	a remembrance, memorial
ὑποχείριος	under the hand, in hand
ὑποχέω	to pour
ὑποψία	suspicion, jealousy
ὑστέρα	the womb
ὕστερον	
ὕστερος	latter, last
ὑφή	a web
υνκνοων	
υνκνοωνἀλλά	
φαίνω	to bring to light, make to appear
φανερός	open to sight, visible, manifest, evident
φανερόω	to make manifest
Φάσηλις	
φαῦλος	easy, slight
φείδομαι	to spare
φέρω	to bear
φεύγω	to flee, take flight, run away
φημί	to declare, make known
φθάνω	to come or do first or before
φθονερός	envious, jealous, grudging
φιλάνθρωπον	
φιλάνθρωπος	loving mankind, humane, benevolent, kindly
φιλέω	to love, regard with affection
φιλία	friendly love, affection, friendship
φίλιος	of or from a friend, friendly
Φιλόμηλος	
φιλονεικία	love of strife, eager rivalry, contentiousness, party-spirit
φιλονικία	
φιλόπολις	loving the city
φιλοπράγμων	fond of business
φῖλος	
φίλος	loved, beloved, dear
φιλότεκνος	loving one's children or offspring
φιλοτιμέομαι	to love or seek after honour, to be ambitious, emulous, jealous
φιλοτιμία	the character of the
φιλότιμος	loving honour, covetous of honour, ambitious, emulous
φιλοψυχέω	to love one's life: to be cowardly or faint-hearted
φίλων	
φλόξ	a flame
φοβέω	to put to flight
φόβος	flight
Φοινίκη	
φονικός	inclined to slay, murderous, bloody, sanguinary
φόνος	murder, homicide, slaughter
φορτίον	a load, burden
φράζω	to point out, shew, indicate
φράτρα	a brotherhood
φρενόω	to make wise, instruct, inform, teach
φρήν	the midriff or muscle which parts
φρονέω	to think, to have understanding, to be sage, wise, prudent
φροντίζω	to think, consider, reflect, take thought, have a care, give heed
φρύγανον	dry sticks, firewood
Φρύνιχος	
φυγή	flight
φυλακεύς	
φυλακή	a watching or guarding, watch, guard, ward
φυλάσσω	to keep watch and ward, keep guard
Φυρκίνου	
φύς	a son;
