Field1	Field2
ἴσος	equal to, the same as
ἰσόω	to make equal
ἵστημι	to make to stand
ἰσχυρός	strong, mighty
ἰσχύς	strength
ἴσως	equally, in like manner
ἰχθυοπώλιον	
καθά	according as, just as
καθαίρω	to make pure or clean, cleanse, clean, purge
καθᾶραι	
καθεύδω	to lie down to sleep, sleep
κάθημαι	to be seated
καθιζάνω	to sit down
καθίζω	to make to sit down, seat
καθίστημι	to set down, place
καθό	in so far as, according as
και	
καί	and
καινόν'	
καινός	new, fresh
καινόω	to make new, innovate
καίπερ	although, albeit
καιρός	due measure, proportion, fitness
κάκη	wickedness, vice
κακία	badness
κακολογία	evil-speaking, reviling
κακολόγος	evil-speaking
κακός	bad
κακόω	to treat ill, maltreat, afflict, distress
καλέω	to call, summon
κάλη	
καλλιστεύω	to be the most beautiful
καλλύνω	to beautify
καλός	beautiful, beauteous, fair
κάλυμμα	a head-covering
κἀν	and if, even if, although
κάρυον	nut
καρφολογῆσαι	
Κάσανδρος	
κασσύω	to stitch or sew together like a shoemaker
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
καταγιγνώσκω	to remark, discover
κατάγνυμι	to break in pieces, shatter, shiver, crack
κατάγω	to lead down
καταδεής	wanting or failing in, lacking
κατά-ἕζομαι	
κατά-καθέζομαι	
κατακείω	
καταλείπω	to leave behind
καταλύω	to put down, destroy
κατά-ὀχέω	
καταπονέω	to subdue after a hard struggle
καταράομαι	to call down curses upon, imprecate upon
κατάστρωμα	that which is spread over
κατατίθημι	to place, put
καταφέρω	to bring down
καταφιλέω	to kiss tenderly, to caress
καταφρόνησις	contempt, disdain
καταχεύω	
κατενεχθήσῃ'	
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατηγορία	an accusation, charge
κατηχέω	to sound
κάτος	
κάτω	down, downwards
ΚΒ'	
ΚΓ'	
ΚΔ'	
ΚΕ'	
κεῖμαι	to be laid
κείρω	to cut
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κενόω	to empty out, drain
κεράννυμι	to mix, mingle
κέρας	the horn of an animal
κεράω	
κέρδος	gain, profit, advantage
κεφάλαιος	of the head
κεφαλή	the head
ΚΖ'	
κήλη	a tumor
κηλιδόω	to stain, sully, soil
κηλίς	a stain, spot, defilement
κῆπος	a garden, orchard, plantation
κηρύσσω	to be a herald, officiate as herald
ΚΘ'	
κιβωτός	a wooden box, chest, coffer
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίχρασθαι	
κίων	a pillar
'κλάδος	
κλείς	that which serves for closing
κλῄζω	
κλιμάκιον	
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
κλοπεύς	a thief, stealer
κλοπή	theft
κλύδων	a wave, billow
κνάπτω	to card or dress
κναφεύς	a fuller
κοιμάω	to lull or hush to sleep, put to sleep
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοίρανος	a ruler, commander
κολακεία	flattery, fawning
κολακεύω	to flatter
κόλαξ	a flatterer, fawner
κολοιός	a jackdaw, daw
κόλπος	the bosom
κομίζω	to take care of, provide for
κόνις	ashes
κόπος	a striking, beating
κόπτω	to strike, smite, knock down
κόραξ	carrion-crow
κόρδαξ	the cordax
κουρά	a shearing or cropping
κουρεῖον	a barber's shop
κόφινος	a basket
κρατέω	to be strong, mighty, powerful
κράτιστος	strongest, mightiest
κράτος	strength, might
κραυγάζω	to bay
κραυγή	a crying, screaming, shrieking, shouting
κρέας	flesh, meat, a piece of meat
κρείττων'	
κρεωπώλην	
κριθή	barley-corns, barley
κρίνεσθαι'	
Κρινοκοράκα	
κρίνον	a lily
κρίνω	to pick out, choose
κριός	a ram
κρίσις	a separating, power of distinguishing
κροκύς	the flock or nap on woollen cloth
κροτέω	to make to rattle
κρύπτω	to hide, cover, cloak
Κσ'	
κτάομαι	to procure for oneself, to get, gain, acquire
κτέομαι	
κυβερνήτης	a steersman, helmsman, pilot
κυβεύω	to play at dice
Κύζικος	of or from Cyzicus
κυκεών	mixed drink, a potion, tankard
κύκλος	a ring, circle, round
κύλιξ	a cup, drinking-cup, wine-cup
κυλιούχιον	
κύμινον	cummin
κυνάριον	a little dog, whelp
κυνάω	to play the Cynic
κύπτω	to bend forward, stoop down
κύων	a dog or bitch
κωλύω	to let, hinder, check, prevent
κωμάζω	to go about with a party of revellers, to revel, make merry
κωμικός	
Λ'	
λάθρῃ	secretly, covertly, by stealth, treacherously
Λακεδαιμόνιος	
Λακεδαίμων	Lacedaemon
λακκαῖον	
Λακωνικός	Laconian
'λαλεῖν	
λαλέω	to talk, chat, prattle, babble
λαλιά	talking, talk, chat
λαλιή	
λαλιός	
λάλος	talkative, babbling, loquacious
λαμβάνω	to take
λαμπάς	
λαμπρός	bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάχανον	garden-herbs, potherbs, vegetables, greens
λέγος	
λέγω	
λειτουργέω	to serve public offices at one's own cost
λειτουργία	a liturgy
λέπρα	leprosy
λεπτόν	a very small coin, a mite
λεπτός	peeled, husked, threshed out
λευκός	light, bright, brilliant
λεχώ	a woman in childbed
ληκύθιον	a small oil-flask
λήκυθος	an oil-flask, oil-bottle
λῆρος	silly talk, nonsense, trumpery
ληψόμενοσ'	
λίαν	very, exceedingly
λιβανωτός	frankincense, the gum of the tree λίβανος
λιθάω	
λιθοκόλλητος	set with precious stones
λιθόομαι	
λίθος	a stone
λιπαρέω	to persist, persevere, hold out
λιπαρής	persisting or persevering
λιπαρός	oily, shiny with oil
λογίζομαι	to count, reckon, calculate, compute
λογισμός	a counting, reckoning, calculation, computation
λογοποιέω	to invent stories, to write, compose
λογοποιία	tale-telling, news-mongering
λογοποιός	a prose-writer
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοιπός	remaining, the rest
λοπάς	a flat dish
λούω	to wash
Λύκος	
λυκόω	to tear like a wolf
Λύκων	
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
λυπρός	wretched, poor, sorry
Λύσανδρος	
λυσιτελέω	to pay what is due
λύχνον	
λύχνος	a portable light, a lamp
λύω	to loose
μαγειρεῖον	a cook-shop
μαγειρεύω	to be a cook, to cook meat
μάγειρος	a cook
μάθημα	that which is learnt, a lesson
μαίνομαι	to rage, be furious
Μακεδονία	
Μακεδών	a Macedonian
μάκρα	
μακρός	long
μάκρος	length
μαλακίζομαι	to be softened or made effeminate, shew weakness or cowardice
μαλακός	a fresh-ploughed
μάλιστα	
μᾶλλον	
μάμμη	mamma, mammy
μανθάνω	to learn
μανικός	of or for madness, mad
μάντις	one who divines, a seer, prophet
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μάρτυρος	
μάρτυς	a witness
μασάομαι	to chew
μαστιγίασ'	
μαστιγόω	to whip, flog
μασχάλη	the armpit
μάχη	battle, fight, combat
μάχομαι	to fight
μέγας	big, great
μεθό	after that.
μεθύσκω	to make drunk, intoxicate, inebriate
μεθύω	to be drunken with wine
μειδιάω	
μειράκιον	a boy, lad, stripling
μείς	a month
μέλαινα	
μελάντερος	
μέλας	black, swart
μελετάω	to care for, attend to
μελέτη	care, attention
μέλι	
Μελιταῖοσ'	
Μελιταῖος	
μέλλω	to think of doing, intend to do, to be about to do
μεμψιμοιρία	
μεμψίμοιρος	complaining of one's fate, repining, querulous
μέν	on the one hand, on the other hand
μέντοι	
μένω	to stay at home, stay where one is, not stir
μερίς	a part, portion, share, parcel
μέρος	a part, share
μέση	
μέσης	
μεσοπορέω	to be half-way
μέσος	middle, in the middle
μεσόω	to form the middle, be in or at the middle
μεστός	full, filled, filled full
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταδίδωμι	to give part of, give a share of
μεταί	
μεταξύ	betwixt, between
μεταστρέφω	to turn about, turn round, turn
μεταφέρω	to carry over, transfer
μέτειμι	to be among
μετρέω	to measure in any way
μέτρον	that by which anything is measured
μή	not
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέπω	nor as yet, not as yet
μῆλον	
μήν	now verily, full surely
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μητρίς	
μιαίνω	to stain, dye
μικρολογία	the character of a μικρολόγος, frivolity: pettiness, meanness
μικρολόγος	reckoning trifles;
μικρός	small, little
μικροφιλοτιμία	petty ambition
μικροφιλότιμος	seeking petty distinctions
μιμνήσκω	to remind, put
μισέω	to hate
μισητός	hateful
μισθός	wages, pay, hire
μισθόω	to let out for hire, farm out, let
μισθωτής	one who pays rent, a tenant
μισθωτός	hired
μνᾶ	a weight, =
μνῆμα	a memorial, remembrance, record
μοιόν	
μόλις	not scarcely
μόνος	alone, left alone, forsaken solitary
Μουσεῖον	a temple of the Muses, seat or haunt of the Muses
μοχλός	a bar
μυέω	to initiate into the mysteries
μυῖα	a fly
μύρον	sweet juice extracted form plants, sweet-oil, unguent, balsam
μυροπώλιον	a perfumer's shop
μυρσίνη	a branch or wreath of myrtle
μύρτη	
μύρτον	a myrtle-berry
μῦς	the field-mouse
μυστήριον	a mystery or secret doctrine;
μύωψ	contracting the eyes
ναυμαχία	a sea-fight
νεκρός	a dead body, corpse
νέμω	to deal out, distribute, dispense
νεοσσίον	
νέωτα	next year, for next year
νήφω	to drink no wine
νήφων	sober
νικάω	to conquer, prevail, vanquish
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νουμηνία	the new moon, the first of the month
νῦν	now at this very time
νύξ	the night-season or a night
νυστάζω	to nod in sleep, to nap, slumber
ξενίζω	to receive or entertain strangers, to receive as a guest
ξένιος	belonging to a friend and guest, hospitable
ξενοδοχία	entertainment of a stranger
ξένος	
ξενόω	to make one's friend and guest
ξύλινος	of wood, wooden
ξύλον	wood
ξυλόω	to make of wood.
'ὁ	
'ὅ	
ὁ	the, that
ὀγκόω	to heap up
ὁδάω	to export and sell;
ὅδε	this
ὁδός	
ὀδούς	
ὁδόω	to lead by the right way
ὀδών	
ὄζω	to smell
οἶδα	to know
οἴκαδε	to one's home, home, homewards
οἰκεῖος	in or of the house, domestic
οἰκειόω	to make one's own
οἰκείω	
οἰκέτης	a house-slave, menial
οἰκέω	to inhabit, occupy
οἰκητός	inhabited
'οἰκία	
οἰκία	a building, house, dwelling
οἰκίον	
οἴκοι	at home, in the house
οἰκονομία	the management of a household or family, husbandry, thrift
οἰκόσιτος	taking one's meals at home, living at one's own expense, unpaid
οἰνάριον	weak or bad wine
οἶνον	
οἰνοπώλης	
οἶνος	wine
οἰνόχοος	
οἰνοχόος	a wine-pourer, cupbearer
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἶος	alone, lone, lonely
ὀλή	
ὀλιγαρχία	an oligarchy, government in the hands of a few families or persons
ὀλιγαρχικός	oligarchical, of, for or like oligarchy
ὅλοξ	whole, entire, complete
ὅλος	
ὅμηρος	a pledge for the maintenance of unity, a surety, a hostage
Ὅμηρος	Homer;
ὁμιλέω	to be in company with, consort with
ὁμιλία	a being together, communion, intercourse, converse, company
ὄμνυμι	to swear
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμότροπος	of the same habits or life
ὀμώμοκα'	
ὀνειροκρίτης	an interpreter of dreams
ὄνομα	by name
ὀνομαστί	by name
ὄνος	an ass
ὄνυξ	talons;—
ὄξος	poor wine, vin-de-pays
ὄπισθεν	behind, at the back
ὁπλομάχος	fighting in heavy arms
'ὅπως	
ὅπως	as, in such manner as
'ὁρᾶς	
ὁράω	To see
ὄρεξις	desire, appetite
ὀρθός	straight
ὀρθόω	to set straight
'ὀρθῶσ'	
ὀρίγανον	marjoram
ὀρίγανος	
ὁρίζω	to divide or separate from, as a boundary
ὁρμαθός	a string, chain
ὀρνιθόσκοπος	
ὀρνιθοσκόπος	observing and predicting by the flight and cries of birds
ὅρος	a boundary, landmark
Ὀρφεοτελεστής	one who initiates into the mysteries of Orpheus
ὀρχέομαι	to dance in a row
ὅς	this, that;
ὁσημέραι	as many days as are
'ὅσοι	
ὅσος	quantus
ὅστε	who, which
ὀστέον	the
ὅστις	any one who, anything which
ὅταν	whenever
ὅτε	when
ὅτι	
'ὅτι	
ὁτιοῦν	whatsoever
οὐ	not
'οὐ	
οὗ	where
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδέ	but not
οὐδείς	and not one
'οὐδεμία	
οὐδέποτε'	
οὐδός	
'οὐκ	
οὐλαί	barley-corns, barley-groats
οὖν	really, at all events
οὐράνη	
οὖς	auris, the ear
οὐσία	that which is one's own, one's substance, property
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
'οὗτος	
οὗτος	this
οὕτως	in this way or manner, so, thus
'οὐχ	
ὀφείλω	to owe, have to pay or account for
ὄφις	a serpent, snake
ὀφλισκάνω	to owe, to be liable to pay
ὄχλος	a moving crowd, a throng, mob
ὀψέ	after a long time, late
ὀψιμαθής	late in learning, late to learn
ὀψιμαθία	late-gotten learning
ὄψον	cooked meat
ὀψωνέω	to buy fish and dainties
ὀψώνης	one who buys fish or victuals, a purveyor
πάθημα	anything that befals one, a suffering, calamity, misfortune
παιδαγωγός	a boy-ward;
παιδάριον	a young, little boy
παιδάριον'	
παιδεύω	to bring up or rear a child
παιδία	
παιδιή	childish play, sport, game, pastime
παίδιον	
παιδίον	a little or young child
παίδιος	
παιδοτρίβης	one who teaches boys wrestling and other exercises, a gymnastic master
παίζω	to play like a child, to sport, play
παῖς	a child
'πάλαι	
παλαιόω	to make old
παλαίστρα	a palaestra, wrestling-school
παλαιστριαῖον	
παλαίω	to wrestle
παλιλλογία	recapitulation
πάλιν	back, backwards
παλινπήξει	
πανδοκεῖον	a house for the reception of strangers, an inn, hotel
πανδοκεύω	to receive and entertain as a host
πανδοκέω	to take upon oneself, assume
πανήγυρις	a general or national assembly
πανουργία	knavery, roguery, villany
παντοδαπός	of every kind, of all sorts, manifold
παντοποιός	ready for all, reckless
πάνυ	altogether, entirely
πάππας	
πάππης	papa
πάππος	a grandfather
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραγγελεύς	
παραγγέλλω	to transmit as a message
παραγίγνομαι	near, attend upon
παράδειγμα	a pattern or model
παραδειπνέομαι	to go without one's dinner
'παράδοξον	
παραθεάομαι	to compare
παραινέω	to exhort, recommend, advise
παρά-καθέζομαι	
παρά-κάθημαι	
παρακαλέω	to call to
παράκειμαι	to lie beside or before
παρακολουθέω	to follow beside, follow closely
παρακούω	to hear beside
παραλαμβάνω	to receive from
παραλείπω	to leave on one side, leave remaining
παραμένω	to stay beside or near, stand by
παραρρήγνυμι	to break at the side
παρασείω	to shake at the side
παράσιτος	one who eats at another's table, one who lives at another's expense, a parasite, toad-eater
παρασκευάζω	to get ready, prepare
παρασκευαστικός	skilled in providing
παραστρέφω	to turn aside
παρατάσσω	to place side by side, draw up in battle-order
παρατηρέω	to watch closely, observe narrowly, to watch one's opportunity
παρατίθημι	to place beside
παρείας	
παρείης	a reddish-brown snake
πάρειμι	to be by or present
παρέλιπον'	
παρεμβάλλω	to put in beside, insert, interpolate, interpose
παρέρχομαι	to go by, beside or past, to pass by, pass
πάρεχε'	
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
πάρημαι	to be seated beside or by
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
παροιμία	a by-word, common saying, proverb, maxim, saw
παρρησία	freespokenness, openness, frankness
παρών	
πᾶς	all, the whole
πᾶσις	
πάσσω	to sprinkle
πάσχω	to receive an impression from without, to suffer
πάτηρ	
πατήρ	a father
πατρίς	of one's fathers
πατρῷος	of or from one's father, coming or inherited from him
παύω	to make to cease
παχύς	thick, stout
πεζομαχία	a battle by land
πεζός	on foot
πείθω	to prevail upon, win over, persuade
πειρά	
πεῖρα	a trial, attempt, essay, experiment
πειράζω	to make proof or trial of
πειράω	to attempt, endeavour, try
πείρω	to pierce quite through, fix
πέλεκυσ'	
πέμπειν'	
πέμπτος	the fifth, oneself with four others
πέμπω	to send, despatch
πέντε	five
'περαιτέρω	
πέρθω	to waste, ravage, sack, destroy
περί	around, round about with gen., dat., and acc.
περιδέω	to bind, tie round or on
περί-εἶδον	
περίειμι	to be around
περιεργία	over-exactness
περίεργος	careful overmuch
περιίστημι	to place round
περικαθᾶραι	
περιλαμβάνω	to seize around, embrace
περιμένω	to wait for, await
περιπατέω	to walk up and down, to walk about
περιπάτησις	
περίπατος	a walking about, walking
περιρραίνω	to besprinkle all round
περισπογγίζω	to sponge all round
περιστάζομαι	to be bedewed all round
περίστασις	a standing round, a crowd standing round
περιστέλλω	to dress, clothe, wrap up
περιστερά	the common pigeon or dove
περιτρέχω	to run round and round, run round
Πέρσευς	
Πέρσης	a Persian, inhabitant of Persis
πη	in some way, somehow
πηδάω	to leap, spring, bound
πηρός	disabled in a limb, maimed
πιθανός	calculated to persuade;
πιθανόω	to make probable
πίθηκος	an ape, monkey
πίθος	a wine-jar
πίθων	a little ape
πίμπλημι	to fill full of
πίνω	to drink
πιπράσκω	to sell
πίπτω	to fall, fall down
πίσσα	pitch
πιστεύεισ'	
πιστεύω'	
πιστεύω	to trust, trust to or in, put faith in, rely on, believe in
πλανάω	to make to wander, lead wandering about
πλεθρίζω	to run the
πλειστάκις	mostly, most often, very often
πλεῖστος	most, largest
πλείων	more, larger
πλέος	full.
πλευρά	a rib
πλευρόν	a rib
πλέω	to sail, go by sea
πλέως	full of
πληγάς	
πληγή	a blow, stroke
πλῆθος	a great number, a throng, crowd, multitude
πλήθω	to be or become full of
πλήν	more than
πλήρωμα	a full measure
πλησιάζω	to bring near
πλησίος	near, close to
πλοκάς	
πλοκή	a twining: anything woven, a web
πλύνω	to wash, clean
πλώιμος	fit for sailing
πνεῦμα	a blowing
πόα	grass, herb
ποδαπός	from what country?
ποιέω	to make
ποίησις	a making, fabrication, creation, production
ποιητικός	capable of making, creative, productive
ποῖος	of what nature? of what sort?
ποιός	of a certain nature, kind or quality
πόλει'	
πολεμέω	to be at war or go to war, make war
πολεμικός	of or for war
πολέμιος	of or belonging to war
πολέω	to go about, range over
πολιά	grayness of hair
πολίζω	to build a city, to build
πόλιν'	
πολιός	gray, grizzled, grisly
πόλις	a city
πολίτης	a member of a city or state
πολλάκις	many times, often, oft
Πολυκλέης	
πολυκοιρανία	
πολυκοιρανίη	the rule of many
Πολυπέρχων	
πολύς	many
πομπεύς	one who attends or escorts, a conductor, guide
πομπεύω	to conduct, escort
πομπή	conduct, escort, guidance
πονηρία	a bad state or condition, badness
πονηρός	toilsome, painful, grievous
πόπανον	a round cake
ποππύζω	to whistle, cheep or chirp
πορεύω	to make to go, carry, convey
πορίζω	to carry: to bring about, to furnish, provide, supply, procure, cause
πορνοβοσκέω	to keep a brothel
πορνοβοσκός	a brothel-keeper
Ποσειδῶν	Poseidon
ποσιδεών	
πόσος	bulk)
ποσός	of a certain quantity or magnitude
ποσόω	to reckon up, count
πότε	when? at what time?
ποτέ	at some time or other, at some time
'πότε	
πότερος	whether of the two?
ποτήριον	a drinking-cup, wine-cup
ποτός	drunk, fit for drinking
πότος	drinking, a drinking-bout, carousal
πού	anywhere, somewhere
που'	
ποῦ	where?
πούς	a foot
πρᾶγμα	that which has been done, a deed, act
πρᾶγμα'	
'πράγματα	
πραγματεύομαι	to busy or exert oneself, take trouble
πρᾶξις	a doing, transaction, business
πρᾶος	Mild, soft, gentle, meek
πράσσω	to pass over
πρίαμαι	to have
πρίν	comparative
πρό	before
προαιρέω	to bring forth, produce from one's stores
προαποστέλλω	to send away, dispatch beforehand
προβάλλω	to throw before, throw or toss to
προεῖδον	to see beforehand, catch sight of
πρόθυμος	ready, willing, eager, zealous
προίξ	a gift, present
προκόλπιον	a robe falling over the breast
προμανθάνω	to learn beforehand
προμετωπίδιος	before or on the forehead
προοιμιάζομαι	to make a prelude, preamble or preface
προπέμπω	to send before, send on or forward
πρός	motion from
'πρός	
προσαγορεύω	to address, greet, accost
προσάγω	to bring to or upon
προσαιρέομαι	to choose for oneself
προσανατρίβομαι	to rub oneself upon or against
προσαπαιτέω	to require from as a duty besides
προσβάλλω	to strike or dash against
προσδιηγέομαι	to narrate besides
πρόσειμι	
προσεπιγράφω	to write on besides
πρόσ-ἐρυγγάνω	
προσέρχομαι	to come or go to
προσέχω	to hold to, offer
'προσήγγελκα'	
προσήκω	to have arrived at
προσθέω	to run towards or to
προσίημι	to send to or towards, let come to
προσίστημι	to place near, bring near
προσκαλέω	to call to, call on, summon
πρόσκειμαι	to be placed or laid by or upon, to lie by or upon
προσκεφάλαιον	a cushion for the head, pillow
προσκοπέω	to see or consider beforehand, weigh well, look to, provide for
προσκυνέω	to make obeisance
προσλαλέω	to talk to or with
προσπατταλῶσαι	
προσπίπτω	to fall upon, strike against
προσποιέω	to make over to
προσποίησις	a taking something to oneself, acquisition
πρόσπταισμα	a stumble against something, a stumble
προσπταίω	to strike against
προσπτύω	to spit upon
προσστάζω	to drop on, shed over
προστάσσω	to place or post at
προστατέω	to stand before, be ruler over, domineer over
προστίθημι	to put to
προστρέχω	to run to or towards, come to
προσφέρω	to bring to or upon, apply to
προσφοιτάω	to go or come to frequently, to resort to
προσφορά	a bringing to, applying, application
πρόσωθεν	from afar
προσωπεῖον	a mask
πρόσωπον	the face, visage, countenance
πρότερος	prae.
προτρέχω	to run forward
προχωρέω	to go or come forward, advance
προώμεθα'	
πρύτανις	a prince, ruler, lord, chief
'πρῶτον	
πρῶτος	
πτύω	to spit out or up
πυανοψιών	
πύθω	to make rot, to rot
πυκνός	close, compact
πύλη	one wing of a pair of double gates
πύνδαξ	the bottom
πυνθάνομαι	to learn by hearsay or by inquiry
πυρέσσω	to be ill of a fever
πυρός	wheat
πυρόω	to burn with fire, burn up
πω	up to this time, yet
πώγων	the beard
πωλέομαι	to go up and down, go to and fro
πωλέω	to exchange or barter
πώλη	
πώλης	a seller, dealer
πῶσ'	
πῶς	how? in what way or manner?
πως	in any way, at all, by any means
ῥᾴδιος	easy, ready, easy to make or do
ῥαίδιον	
ῥαφανιδόω	to thrust a radish up the fundament
ῥαφανίς	the radish
ῥῆσις	a saying, speaking, speech
ῥήτωρ	a public speaker, pleader
ῥιγέω	to shiver or shudder with cold
ῥιγόω	to be cold, shiver from cold
ῥίπτω	to throw, cast, hurl
ῥόδον	the rose
Ῥόδος	Rhodes
ῥύγχος	a snout, muzzle
ῥυπαίνω	to defile, disfigure, disparage
Σαβάδιος	
Σαβάζιος	Bacchus
σαλπιγκτής	a trumpeter
σαλπικτής	
'σαπρόν	
σαπρός	rotten, putrid
σημαίνω	to shew by a sign, indicate, make known, point out
σημεῖον	a sign, a mark, token
σήμερον	to-day
Σικελικός	Sicilian
σίκυος	a cucumber or gourd
σιτίζω	to feed, nourish, fatten
σιτοδεία	want of corn or food
σιτοποιός	of grinding and baking
σιωπάω	to be silent
σιωπή	silence
σιώπησις	
σκέλος	the leg
σκέπτομαι	to look about, look carefully
σκευάζω	to prepare, make ready
σκεῦος	a vessel or implement of any kind
σκηνάω	to dwell, live
σκηνέω	to be or dwell in a tent, to be encamped
σκηνή	a covered place, a tent
σκίλλα	a squill, sea-onion
σκολιός	curved, winding, twisted, tangled
σκόροδον	garlic
σκυθρωπάζω	to look angry or sullen, be of a sad countenance
σκύλαξ	a young dog, whelp, puppy
σκυτοδέψης	a leather-dresser, currier
σκώπτω	to hoot, mock, jeer, scoff at
σμικρός	
σοβέω	to scare away
σός	thy, thine, of thee
σοφιστής	a master of one's craft or art, an adept
σπαθάω	to strike home the woof with the
σπάθη	a flat blade used by weavers
σπένδω	to pour or make a drink-offering
σπεύδω	to set a-going, to urge on, hasten, quicken
σπουδάζω	to make haste
σπουδή	haste, speed
στάδιον	a stade, =
στάδιος	standing firm
σταθμάω	to measure by rule
σταθμόν	
σταθμός	a standing place
στέμμα	a wreath, garland
στεφάνη	anything that encircles
στεφανόω	to be put round
στέφω	to put round
στηλίδιον	
στοά	a roofed colonnade, piazza, cloister
στόμα	the mouth
στρατεύω	to serve in war, serve as a soldier, do military service, take the field, march
στρατηγέω	to be general
στρατηγός	the leader or commander of an army, a general
στρατιώτης	a citizen bound to military service;
στρέφω	to turn about or aside, turn
στρογγύλος	round, spherical
στρῶμα	anything spread or laid out for lying or sitting upon, a mattress, bed
'σύ	
σύ	
συγγενικός	congenital, hereditary
συγγνώμη	acknowledgment, confession
συγγράφω	to write or note down
συγκρούω	to strike together
σῦκον	the fruit of the
συκοτραγέω	to eat figs
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συλλαβή	that which holds together
συλλέγω	to collect, gather
συλλυπέω	to hurt or mortify together
συμβαίνω	to stand with the feet together
συμβάλλω	to throw together, dash together
σύμβολον	a sign or token by which one infers
σύμβολος	an augury, omen
συμμαχέω	to be an ally, to be in alliance
συμπαίζω	to play or sport with
συμπρεσβευτής	a fellow-ambassador
συμφέρω	to bring together, gather, collect
συμφωνέω	to agree in sound, be in harmony
συνάγω	to bring together, gather together, collect, convene
συνακολουθέω	to follow closely, to accompany
συναποδημέω	to be abroad together
συναρκέομαι	to acquiesce along with
συναρπάζω	to seize and carry clean away
συναυξάνω	to increase or enlarge along with or together
συναχθεσθησομένους	
συνδειπνέω	to dine or sup with
συνδικάζω	to be assessor to a judge
συνδιοικέω	to administer together with
συνεδρεύω	to sit together, sit in council
σύνειμι	
συνεπιλαμβάνομαι	to take part in together, have a share in, partake in
συνεπιμελέομαι	to join in taking care of or attending to
συνέρχομαι	to go together or in company
συνέχονται'	
συνήδομαι	to rejoice together
συνήθης	dwelling or living together, accustomed or used to each other
συνηχέω	to sound together or in unison
σύνθεσις	a putting together, composition, combination
συνθεωρέω	to act as
συνίημι	to bring or set together
συνίστημι	to set together, combine, associate, unite, band together
σύν-κάθημαι	
συνοδοίπορος	a fellow-traveller
συνοδοιπόρος	
συντάσσω	to put in order together
συντερετίζω	to whistle an accompaniment
συνωνέομαι	to collect by offering money
συρίζω	to play the σῦριγξ, to pipe
συσσιτέω	to mess with
σφαιριστήριον	a ball-court
σφόδρα	very, very much, exceedingly, violently
σφύζω	to throb, beat
σχεδόν	close, near, hard by, nigh
σχετλιάζω	to complain of hardship, to complain angrily, inveigh bitterly
σχολάζω	to have leisure or spare time, to be at leisure
σχολή	spare time, leisure, rest, ease
σώζω	to save, keep
σῶμα	the body
Σωσίδημος	
Σωσίης	
Σωσίστρατος	
ταινία	a band, riband, fillet
ταλαίπωρος	suffering, miserable
τάλαντον	a balance
ταμιεῖον	a treasury
τάξις	an arranging
ταράσσω	to stir, stir up, trouble
ταριχοπώλιον	
τάριχος	
ταὐτός	
ταχέως	
ταχίστην'	
τάχος	swiftness, speed, fleetness, velocity
'ταχύ	
ταχύς	quick, swift, fleet
τε	and
τελευτάω	to complete, finish, accomplish
τελέω	to complete, fulfil, accomplish
τέλλω	to make to arise, accomplish
τελωνέω	to be a tax-gatherer
τεράστιος	monstrous
τερετίζω	to whistle
τέρπω	to satisfy, delight, gladden, cheer
τέσσαρες	four
τετραίνω	to bore through, pierce, perforate
τετράς	the fourth day
τεχνίτης	an artificer, artisan, craftsman, skilled workman
τῇ	here, there
τηνικάδε	at this time of day, so early
Τίβειε	
τίθημι	to set, put, place
τίκτω	to bring into the world
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τιμωμένουσ'	
τις	any one, any thing, some one, some thing;
'τίς	
τίς	who? which?
τίτθη	a nurse
τίτυρον	
'τό	
τοιόσδε	such a
τοιοῦτος	such as this
