Field1	Field2
βασιλίς	a queen, princess
βάσις	a stepping, step
βαστάζω	to lift, lift up, raise
Βατεία	
βατέω	to tread, cover
βάτης	
βάτον	
βάτος	
Βάτων	
Βέβρυκες	
Βελλεροφόντης	
βέλος	a missile
Βενθεσικύμη	
Βῆλος	
βία	bodily strength, force, power, might
βιάζω	to constrain
βίαιος	forcible, violent
Βίας	
βιάω	to constrain
βιβλίον	a paper, scroll, letter
βιβρώσκω	to eat, eat up
Βιθυνίς	
Βιλσάτης	
βίος	life
βιόω	to live, pass one's life
Βισάλτης	
Βίστονες	
βλάπτω	to disable, hinder, stop
βλέπος	a look
βλέπω	to see, have the power of sight
βόα	
βοάω	to cry aloud, to shout
βοείη	an ox-hide, ox-hide shield
βόειος	of an ox or oxen
βοεύς	a rope of ox-hide
βοή	a loud cry, shout
βοηθέω	to come to aid, to succour, assist, aid
βοηθός	assisting, auxiliary
βοηλατέω	
βοηλάτης	one that drives away oxen, a cattle-lifter
Βοιωτία	Boeotia
Βοιώτιος	Boeotian
Βοιωτίς	
Βοιωτῶνμεν	
βορά	eatage, meat
Βορέας	the North wind
Βορέης	
βορός	devouring, gluttonous
βόσκημα	that which is fed or fatted
βόσκω	to feed, tend
Βόσπορος	ox-ford
βόστρυχος	a curl or lock of hair
βουκολέω	to tend cattle
βουκόλιον	a herd of cattle
Βουκολίων	
βούκολος	
βουκόλος	a cowherd, herdsman
Βουκόλος	
Βουλεύς	
βουλεύω	to take counsel, deliberate, concert measures
βούλησις	a willing
βούλομαι	to will, wish, be willing
βουλόμενοστους	
βοῦς	cow
Βούσιρις	
Βούτης	
βουφορβέω	to tend cattle
βουφόρβια	a herd of oxen
Βράγχος	
βραδύνω	to make slow, delay
Βραισίη	
βραχίων	the arm
βραχύς	short
βρέφος	the babe in the womb
βριάρεως	Aegaeon
Βρισηί̈ς	
Βρομίος	
βροντάω	to thunder
βροντή	thunder
Βρόντης	thunderer
βρόντης	
Βροτέης	
βρότειος	mortal, human, of mortal mould
βρότεος	
Βρύκη	
βρωτός	to be eaten
Βύβλιοι	
βυβλίον	
βύζω	
βυθίζω	to sink
βυθός	the depth
βύρσα	the skin stripped off, a hide
βύω	to stuff
βῶλος	a lump of earth, a clod
βωμός	any raised platform, a stand
Βῶρος	
γ	
Γάδειρα	
Γαῖα	
γάλα	milk
Γαλάτεια	
γαμβρός	any one connected by marriage
γαμετή	a married woman, wife
γαμέω	to marry
γάμος	a wedding, wedding-feast
Γανυμήδη	
Γανυμήδης	
γάρ	for
γαστήρ	the paunch, belly
Γελάνωρ	
γενεά	race, stock, family
γενεάρχης	
γενειάω	to grow a beard, get a beard
γένειον	the part covered by the beard, the chin
γένεσις	an origin, source, productive cause
γενετή	the hour of birth
γενέτης	the begetter, father, ancestor
Γενέτωρ	
γέννα	descent, birth
γενναῖος	suitable to one's birth or descent
γενναιότης	nobleness of character, nobility
γέννας	
γεννάω	to beget, engender
γέννησις	an engendering, producing
γένος	race, stock, family
γένυς	the under jaw
Γεραιστός	
Γέραιστος	
γέρας	a gift of honour
Γερήνιος	
γεύω	to give a taste of
γεωργία	tillage, agriculture, farming
γῆ	earth
γηγενής	earthborn
γηραιός	aged, in old age
γῆρας	old age
γηράσκω	to grow old, become old
Γηρυόνης	Geryon
Γίγας	
γίγνομαι	to come into being
γιγνώσκω	to learn to know, to perceive, mark, learn
Γλαύκη	
Γλαυκίππη	
Γλαυκονόμη	
Γλαῦκος	
γλαύξ	the owl
Γληνός	
γλῶσσα	the tongue
γνώμη	a means of knowing, a mark, token
γνωρίζω	to make known, point out, explain
γονεύς	a begetter, father
γονή	produce, offspring
γόνος	that which is begotten, offspring, a child
γόνυ	the knee
Γόργη	
Γοργόνη	
γοργός	grim, fierce, terrible
Γοργοφόνη	
Γοργοφόνος	Gorgon-killing
Γοργυθίων	
Γόργυρα	
Γοργώ	the Gorgon
Γόργων	
Γουνεύς	
γραῖα	an old woman
γραίη	
Γραϊκός	
Γραικός	
γραῖος	raisins
γράμμα	that which is drawn
Γρατίων	
γραῦς	an old woman
γράφω	to scratch, scrape, graze
Γύης	
γυμνικός	of or for gymnastic exercises
γυμνός	naked, unclad
γυναικεῖος	of or belonging to women, like women, befitting them, feminine
γυναικοκρατέω	
γυνή	a woman
Γυρτώνιος	
γύψ	a vulture
δ	
Δαήμων	
δαιδάλλω	to work cunningly, deck or inlay with curious arts, to embellish
Δαίδαλος	
δαίμων	a god, goddess
δαίνυμι	to divide
δαίς	
Δαισήνωρ	
δαίφρων	battle
Δαί̈φρων	
δάκνω	to bite
δάκρυον	a tear
δ'Ἀκταίου	
δαλός	a fire-brand, piece of blazing wood
Δαμάσιππος	
Δαμασίστρατος	
Δαμασίχθων	
Δαμάστης	
Δαμάστωρ	
Δανάη	
Δαναοί	the Danaans
Δαναός	
δαπανάω	to spend
Δαρδανία	
Δαρδάνιος	Trojan
Δαρδανίων	
Δάρδανος	Dardanus
Δάσκυλος	
δασμός	a division, distribution, sharing of spoil
δατέομαι	to divide among themselves
Δαυλία	Phocis
δέ	but
δέἀναγνωρισθεις	
δέβασιλευουσα	
δέἐμελλον	
δεῖ	it is binding on
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δεινός	fearful, terrible, dread, dire
δεινόω	to make terrible: to exaggerate
Δεινώ	
δεῖξις	
δείξις	
δεῖπνον	the principal meal
δεῖπνος	
δειράς	the ridge of a chain of hills
δειρή	the neck, throat
δεῖσα	
δέκα	ten
δεκαετής	ten years old
δεκαμηνιαῖος	
δεκάτη	
δέκατος	tenth
δέλουσαμενος	
δέλτος	a writing-tablet
δελφίς	the dolphin
Δελφοί	the Delphians
Δελφύνη	
δέμω	to build
δένδρον	a tree
Δεξαμενός	
δεξιά	the right hand
Δεξιθέη	
δεξιόομαι	to greet with the right hand, welcome, greet
δεξιός	on the right hand or side
δέον	that which is binding, needful, right, proper
δέος	fear, alarm, affright
δέπαρελαβε	
δέπας	a beaker, goblet, chalice
δέρκομαι	to see clearly, see
Δέρκυνος	
δέρμα	the skin, hide
δέρος	
δεσμεύω	to fetter, put in chains
δέσμη	
δέσμιος	binding
δεσμός	anything for binding, a band, bond
δεσπότης	a master, lord, the master of the house
Δευκαλίων	
δεῦρο	hither
δεύτερος	second
δέχομαι	to take, accept, receive
δέω	
δή	exactness
Δηιάνειρα	destroying her spouse
Δηιδαμεία	
Δηϊκόων	
Δηίμαχος	
Δηιόνευς	
Δηϊοπίτης	
Δηιπύλη	
δηιφόβος	
Δηί̈φοβος	
Δηιφόντης	
Δηιών	
Δηλιάδης	
Δῆλος	Delos
δηλόω	to make visible or manifest, to show, exhibit
Δημάρατος	
Δημήτηρ	Demeter
Δημοκόων	
Δημονίκη	
Δημοπτόλεμος	
Δημοφῶν	
δηρός	long, too long
Δηρώ	
διά	through c. gen. through, by means of c. acc.
διά-ἀκέομαι	
διαβαίνω	to make a stride, walk or stand with the legs apart
διαβάλλω	to throw over or across, to carry over or across
διαβιβρώσκω	to eat up
διαγίγνομαι	to go through, pass
διαγιγνώσκω	to distinguish, discern
διάγω	to carry over or across
διαγωνίζομαι	to contend, struggle or fight against
διαδείκνυμι	to shew clearly, shew plainly
διαδέχομαι	to receive one from another
διάδοχος	succeeding
διαζεύγνυμαι	to be disjoined, separated, parted
διαθέω	to run about
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διαίρω	to raise up, lift up
διακαθάρασαν	
διακληρόω	to assign by lot, allot
διακομίζω	to carry over or across
διακρίνω	to separate one from another
διακωλύω	to hinder, prevent
διαλλαγή	interchange, exchange
διαλλάσσω	to change one with another, interchange
διαλυμαίνομαι	to maltreat shamefully, undo utterly
διάλυσις	a loosing one from another, separating, parting
διαλύω	to loose one from another, to part asunder, undo
διανήχομαι	
διανίσταμαι	to stand aloof from, depart from
διανοέομαι	to be minded, intend, purpose
διαπαλαίω	to continue wrestling, go on wrestling
διαπάλλω	to distribute by lot
διάπειρα	an experiment, trial
διαπείρω	to drive through
διαπεράω	to go over or across
διαπλέω	to sail across
διαπορθμεύω	to carry over or across
διαπρεπής	eminent, distinguished, illustrious
διαπυρος	
διάπυρος	red-hot
διαρρήγνυμι	to break through, cleave asunder
διασπάω	to tear asunder, part forcibly
διασπείρω	to scatter abroad, throw about
διάστημα	an interval
διασῴζω	
διατελέω	to bring quite to an end, accomplish
διατελής	continuous, incessant
διατέμνω	to cut through, cut in twain, dissever
διατετραίνω	to bore through, make a hole in
διατίθημι	to place separately, arrange
διατρίβω	to rub between, rub hard, rub away, consume, waste
διαφέρω	to carry over or across
διαφεύγω	to flee through, get away from, escape
διαφθείρω	to destroy utterly
διάφορος	different, unlike
διδάσκω	to teach
δίδυμος	double, twofold, twain
διδυμοτόκος	
δίδωμι	to give
διείρω	to pass or draw through
διέξειμι	to go out through, pass through
διεξέρχομαι	to go through, pass through
διερείδομαι	to lean upon
διέρχομαι	to go through, pass through
Δίη	
διηγέομαι	to set out in detail, describe in full
διηνεκής	continuous, unbroken
Διιπετής	fallen from Zeus
διίστημι	to set apart, to place separately, separate
δικάζω	to judge, to give judgment on
δικαιοσύνη	righteousness, justice
δικαιόω	to set right
δικαστήνΝεοπτολεμον	
δικαστής	a judge
δικέφαλος	
δίκη	custom, usage
Δίκη	
Δίκτη	
Δίκτυς	
διό	wherefore, on which account
Διογενεία	
Διογενείη	
διοδεύω	to travel through
Διοκορυστής	
Διομήδης	Jove-counselled;
Διονύσιος	
Διόνυσος	Dionysus
Διονύσος	
διόπερ	
Διοπίθης	
δῖος	god-like, divine
Διόσκοροι	the sons of Zeus
Διόσκουροι	
διότι	for the reason that, since
διπλόος	twofold, double
διπλόω	to double
δίπους	two-footed
Δίρκη	
δισκεύω	to be pitched
δίσκος	a
δισσός	two-fold, double
δίφρος	the chariot-board
διφυής	of double form
διψάω	to thirst
διωγμός	the chase
διώκω	to pursue
Διώνη	
Διωξίππη	
δίωξις	chase, pursuit
δοκεύς	
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκόν	
δοκός	a bearing-beam
δοκώ	
δόλιος	crafty, deceitful, treacherous
δολιόω	to deal treacherously with
Δολίχη	
Δολίων	
δόλος	a bait
Δόλοψ	
δολόω	to beguile, ensnare, take by craft
Δόλων	
δόξα	a notion
δορά	a skin, hide
δορεύς	
δόρυ	a stem, tree
Δορυκλεύς	
Δόρυκλος	
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δουλεύω	to be a slave
δούλη	
Δουλιχιεύς	
Δουλίχιος	
δοῦλος	a born bondman or slave
δοῦπος	any dead, heavy sound, a thud
δούρειος	
δράκαινα	a shedragon
δράκων	a dragon
δρασμός	a running away, flight
δρέπω	to pluck, cull
δρόμος	a course, running, race
Δρύας	
Δρύοψ	
δρῦς	a tree
Δύμας	
Δύμη	
δύναμαι	to be able, capable, strong enough
Δυναμένη	
δύναμις	power, might, strength
δυναστεία	power, lordship, sovereignty
δυναστεύω	to hold power or lordship, be powerful
Δυνάστης	
δυνάστης	a lord, master, ruler
δυνατός	strong, mighty, able
δύο	two
δύσις	a setting of the sun or stars
δυσοσμία	an ill smell, ill savour
δυσσέβεια	impiety, ungodliness
δυσσέβημα	
δυσώδης	ill-smelling
δύω	to strip off
δώδεκα	twelve
δωδεκαετής	years old
δωδέκατος	the twelfth
Δωδωνίς	
δωρέω	to give, present
Δωριεύς	a Dorian, descendant of Dorus
Δωρίζω	to imitate the Dorians in life, dialect
Δώριος	Dorian
Δωρίς	Dorian
δῶρον	a gift, present
Δῶρος	
Δωτίς	
Δωτώ	giver
ἕ	sui.
ἐάν	if haply
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἕβδομος	seventh
ἐγγράφω	to mark in or on, to paint on
ἐγγυάω	to give or hand over as a pledge
ἐγγύς	near, nigh, at hand
ἐγείρω	to awaken, wake up, rouse
ἐγκαθορμίζομαι	to run into harbour, come to anchor
ἐγκαλέω	to call in
ἐγκαταλείπω	to leave behind
Ἐγκέλαδος	
ἐγκέλαδος	
ἐγκέφαλος	that which is within the head, the brain
ἐγκρατής	in possession of power
ἐγκρύπτω	to hide or conceal in
ἐγκυμονέω	
ἔγκυος	
ἐγχαράσσω	to engrave upon
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχειρίζω	to put into one's hands, entrust
Ἐγχέλεος	
ἐγχωρέω	to give room
ἐγχώριος	in or of the country
ἐγώ	ego
ἔδεσμα	meat
ἔδω	to eat
ἐθελοντής	
ἐθέλω	to will, wish, purpose
ἔθεσαν	
ἐθίζω	to accustom, use
ἔθνος	a number of people accustomed to live together, a company, body of men
Ἐθοδαί̈η	
ἔθω	to be accustomed
εἰ	whether.
εἴδομαι	are visible, appear
Εἰδομένευς	
Εἰδομένη	
εἶδον	to see, perceive, behold
Εἰδυία	
εἴδωλον	an image, a phantom
εἰκάζω	to make like to, represent by a likeness, portray
εἰκοσαετής	of twenty years
εἴκοσι	twenty
εἰκοσιδύο	
εἰκών	a likeness, image, portrait
Εἰλείθυια	Ilithyia
εἴλω	to roll up, pack
εἶμι	to go
εἰμί	to be, to exist
εἶπον	to speak, say
εἶπος	
εἰρεσία	rowing
Εἰρήνη	
εἴρω	
εἷς	
εἰς	into, to c. acc.
εἰσάγω	to lead in or into, to introduce
εἰσαίρω	to bring or carry in
εἰσβαίνω	to go into
εἴσειμι	to go into
εἰσελαύνω	to drive in
εἰσέρχομαι	to go in or into, enter
εἰσθέω	to run into, run up
εἰσίημι	to send into
εἰσ-κρύπτω	
εἴσοδος	a way in, entrance
εἰσ-περιμαίνομαι	
εἰσρέω	to stream in or into
εἰσΤαύρους	
εἰσ-τιτρώσκω	
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
εἴτουν	
ἐκ	from out of
Ἑκάβη	
ἕκαστος	every, every one, each, each one
ἑκάτερος	each of two, either, each singly
ἑκατέρωσε	to each side, each way, both ways
ἑκάτη	
Ἑκάτη	Hecate, the far-darter
ἑκατόγχειρος	hundred-handed
ἑκατόν	a hundred
ἐκβάζω	to speak out, declare
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
Ἔκβασος	
ἐκβράζω	to throw out
ἔκγονος	born of, sprung from
ἐκδέρω	to strip off the skin from
ἐκδέχομαι	to take or receive from
ἐκδέω	to bind so as to hang from, to fasten to or on
ἐκδίδωμι	to give up, surrender
ἐκδικάζω	to decide finally, settle
ἐκδικέω	to avenge, punish
ἐκδικία	
ἐκδιώκω	to chase away, banish
ἐκδύω	to take off, strip off
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκζητέω	to seek out, enquire
ἐκθλίβω	to squeeze much: to distress greatly
ἐκ-θρῴσκω	
ἐκκαθαίρω	to cleanse out
ἐκκαθάρας	
ἔκκειμαι	to be cast out or exposed
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλύζω	to wash out
ἐκκόπτω	to cut out, knock out
ἐκλαλέω	to speak out, blab, divulge
ἐκλανθάνω	to escape notice utterly: —
ἐκλείπω	to leave out, omit, pass over
ἐκλέπω	to bring
ἔκλυτος	easy to let go, light, buoyant
ἐκμαίνω	to drive mad
ἐκμανθάνω	to learn thoroughly
ἐκμαρτυρέω	to bear witness to
ἐκμονομαχίας	
ἐκνήχομαι	to swim out or away
ἐκνίζω	to wash out, purge away
ἑκούσιος	voluntary
ἐκπέμπω	to send out or forth from
ἐκπετάννυμι	to spread out
ἐκπεφεύγοιτας	
ἐκπηδάω	to leap out
ἐκπίπτω	to fall out of
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκποδών	away from the feet
ἐκπορθέω	to pillage
ἐκρέω	to flow out or forth
ἐκρίπτω	to cast forth
ἔκροος	a flowing out, outflow, outfall
ἐκροφέω	to drink out, gulp down
ἐκτείνω	to stretch out
ἐκτέμνω	to cut out
ἕκτη	
ἐκτίθημι	to set out, place outside
ἐκτίνω	to pay off, pay in full
ἕκτος	sixth
ἐκτός	outside
ἔκτοτε	
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέφω	to bring up from childhood, rear up
ἐκτρέχω	to run out or forth, make a sally
ἐκ-τροχάζω	
ἐκ-τροχάω	
ἐκτυφλόω	to make quite blind
Ἕκτωρ	
ἕκτωρ	
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφέρω	to carry out of
ἐκφορέω	to carry out
ἐκχωρέω	to go out and away, depart, emigrate
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
Ἐλαιόεις	
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλαιόω	
Ἐλαί̈σΣπερμω	
Ἐλάρη	
ἐλάτη	the silver fir, pinus picea
ἐλάτης	
Ἔλατος	
Ἐλάτων	
ἐλαύνω	to drive, drive on, set in motion
ἔλαφος	a deer
Ἐλαχείη	
ἐλάχιστος	the smallest, least
ἔλαχος	
ἐλαχύς	small, short, little
ἔλεγος	a song of mourning, a lament
ἐλέγχω	to disgrace, put to shame
ἐλεέω	to have pity on, shew mercy upon
Ἕλειος	
ἕλειος	of the marsh or meadow
ἑλένη	
Ἑλένη	
Ἕλενος	
ἔλεος	pity, mercy, compassion
Ἐλευθεραί	
ἐλεύθερος	free
Ἐλευθήρ	
Ἐλευθήρης	
Ἐλευσίνιος	of Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
Ἐλεφαντίς	
Ἐλεφήνωρ	
Ἑλικωνιάδες	the dwellers on Helicon, the Muses
Ἕλιξ	
ἕλιξ	anything which assumes a spiral shape
ἑλκέω	to drag about, tear asunder
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἕλκω	to draw, drag
ἑλλά	
Ἑλλάνικος	
Ἑλλάς	Hellas
Ἕλλη	
Ἕλλην	Hellen
Ἑλληνίς	a Grecian woman
ἝλλησιΚαλχας	
Ἑλλήσποντος	the Hellespont or sea of Helle
ἕλος	low ground by rivers, a marsh-meadow
Ἕλος	
Ἐλπήνωρ	
Ἔλυμοι	
ἔλυμος	
ἐλύω	to roll round
ἐμβάλλω	to throw in, put in
ἐμβιβάζω	to set in or on
ἐμμαίνομαι	to be mad at
ἐμμανής	in madness, frantic, raving
ἐμμεμαώς	in eager haste, eager
ἔμπειρος	experienced or practised in
ἐμπήγνυμι	to fix or plant in
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπλέκω	to plait or weave in
ἐμπλέω	to sail in
ἔμπνους	with the breath in one, breathing, alive
ἐμποιέω	to make in
ἐμπρήθω	to blow up, inflate
ἔμπροσθεν	before, in front
ἐμπτύω	to spit into
ἐμφορέω	to be borne about in or on
ἐν	in, among. c. dat.
ἐναγίζω	to offer sacrifice to the dead or manes
ἐναίρω	to slay
ἐναλλάσσω	to exchange
ἐναντίος	opposite
Ἐναρέτη	
ἐναρμόζω	to fit or fix in
Ἐναροφόρος	
ἔνατος	ninth
ἐν-βροχίζω	
ἑνδέκατος	the eleventh
ἐνδέω	
Ἐνδηίς	
ἐνδίδωμι	to give in
ἔνδιον	
ἔνδιος	at midday, at noon
Ἔνδιος	
ἔνδοθεν	from within
ἔνδον	in, within, in the house, at home
ἔνδοξος	held in esteem or honour, of high repute
Ἐνδυμίων	
ἐνδύω	to go into
ἐν-ἐγγυάω	
ἐνεδρεύω	to lie in wait for
ἐνἘλευσῖνι	
ἐνεσία	a suggestion
ἐνέχω	to hold within
ἔνθα	there
ἐνθεάζω	to be inspired
ἔνθεν	on the one side
ἔνθεος	full of the god, inspired, possessed
ἐν-θρῴσκω	
ἐνιαυσιαῖος	
ἐνιαυτός	any long period of time, a cycle, period
ἐνίημι	to send in or into
ἔνιοι	some
Ἐνιπεύς	
ἐνίπτω	to reprove, upbraid
ἐνίστημι	to put, set, place in
ἐνναέτηἙρμιονην	
ἐνναετής	nine years old
ἐννέα	nine
Ἐννέη	
ἐννεσία	
Ἔννομος	
ἔννομος	within the law, lawful, legal
ἐνοικέω	to dwell in
ἐνοικοδομέω	to build in
ἔνοπλος	in arms, armed
ἕνος	belonging to the former of two periods, last year's
ἐνράπτω	to sew up in
ἐνταῦθα	here, there
ἐντάφιος	of or used in burial
ἐντείνω	to stretch or strain tight
Ἐντελίδης	
ἐντέλλω	to enjoin, command
ἐντεῦθεν	hence or thence
ἐντίθημι	to put in or into
ἐντολή	an injunction, order, command, behest
ἔντονος	well-strung, sinewy
ἐντός	within, inside
ἐντυγχάνω	to light upon, fall in with, meet with
Ἐνυώ	Enyo
ἕξ	six
ἐξαγριόω	to make wild or waste
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίφνης	on a sudden
ἐξακέομαι	to heal completely, heal the wound, make amends
ἐξαμβλόω	to make to miscarry
ἑξαμηνιαῖος	
ἐξανεμόω	to blow out with wind, inflate
ἐξανίστημι	to raise up: to make one rise
ἐξαπατάω	to deceive or beguile thoroughly
ἐξάπτω	to fasten from
ἐξαρπάζω	to snatch away from
ἐξαφίημι	to send forth, discharge
ἐξεικάζω	to make like, to adapt
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξεῖπον	to speak out, tell out, declare
ἐξελαύνω	to drive out from
ἐξέλκω	to draw or drag out
ἐξεμέω	to vomit forth, disgorge
ἐξέρχομαι	to go or come out of
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξευρίσκω	to find out, discover
ἐξευτελίζω	to disparage greatly
ἐξέχω	to stand out or project from
ἑξῆς	one after another, in order, in a row
ἐξίημι	to send out, let
ἐξιλάσκομαι	to propitiate
ἕξις	a having, possession
ἐξισόω	to make equal or even bring to a level with
ἔξοδος	
Ἐξόλη	
ἐξορκίζω	to adjure
ἐξορύσσω	to dig out
ἐξουσία	power or authority
ἔξοχος	standing out
ἔξω	out
ἐξωθέω	to thrust out, force out, wrench out
ἔοικα	to be like
ἑορτή	a feast or festival, holiday
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγγελμα	a promise, profession
ἐπάγνυμι	to break
ἐπάγω	to bring on
ἐπ'Ἀθήνας	
ἐπαινέω	to approve, applaud, commend
ἐπαιτέω	to ask besides
ἐπαίτης	
ἐπακολουθέω	to follow close upon, follow after
ἐπαμύνω	to come to aid, defend, assist
ἐπανάγω	to bring up: to stir up, excite
ἐπάνειμι	to go back, return
ἐπανέρχομαι	to go back, return
ἐπάνοδος	a rising up
ἐπαράομαι	to imprecate curses upon
ἐπάρχω	to be governor of
ἔπαυλις	a fold
ἐπαύω	to shout over
Ἔπαφος	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπειδάν	whenever.
ἔπειμι	to be upon
Ἐπειός	
ἐπείπερ	seeing that
ἐπεισέρχομαι	to come in besides
ἔπειτα	thereupon
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπερωτάω	to inquire of, question, consult
ἐπέχω	to have or hold upon
ἐπί	on, upon with gen., dat., and acc.
ἐπιβαίνω	to go upon
ἐπιβιβάζω	to put
ἐπιβοάω	to call upon or to, cry out to
ἐπιβοηθέω	to come to aid, to succour
ἐπιβουλεύω	to plan or contrive against
ἐπιβουλή	a plan against
ἐπίβουλος	plotting against
ἐπιγαμέω	to marry besides
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπίγονος	born besides
Ἐπίδαυρος	
ἐπιδείκνυμι	to exhibit as a specimen
ἐπιδίδωμι	to give besides
ἐπιδιώκω	to pursue after
ἐπιέννυμι	to put on besides or over
ἐπιζητέω	to seek after, wish for, miss
ἐπιθυμέω	to set one's heart upon
ἐπιθυμία	desire, yearning, longing
ἐπιθυμιάω	to offer incense
ἐπικαίω	to light up
ἐπικαλέω	to call upon
ἐπίκλην	by surname, by name
ἐπίκλησις	a surname or additional name;
ἐπικλύζω	to overflow
Ἐπικνημίδιοι	
Ἐπικνημίδιος	
ἐπικουρέω	to act as an ally
Ἐπιλάις	
ἐπιλαμβάνω	to lay hold of, seize, attack
Ἐπίλαος	
ἐπί-λέγω	
ἐπιλήθω	to cause to forget
ἐπιμαστίδιος	at the breast, not yet weaned
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελητής	one who has charge of
ἐπιμένω	to stay on, tarry or abide still
Ἐπιμηθεύς	Epi-metheus, after-thought
ἐπιμηθής	thoughtful
ἐπινέμω	to allot, distribute
ἐπινοέω	to think on or of, contrive
ἐπιξενόομαι	to have hospitable relations with, be intimate with
ἐπιπέμπω	to send besides or again
ἐπιπέτομαι	to fly to or towards
ἐπιπλέω	to sail upon or over
ἐπιπλήσσω	to strike at, strike smartly
ἐπιπρεσβεύομαι	to send an embassy
ἐπιρρίπτω	to cast at
ἐπισεύω	to put in motion against, set upon
ἐπισκέπω	to cover over
ἐπισκήπτω	to make to lean upon, make to fall upon
ἔπισος	
ἐπισπάω	to draw or drag after
ἐπιστασία	authority, dominion
ἐπιστάσιος	Jupiter Stator
ἐπιστέλλω	to send to, send as a message or letter
ἐπιστήμη	acquaintance with
ἐπιστολή	a message, command, commission
ἐπιστρατεύω	to march against, make war upon
ἐπιστρέφω	to turn about, turn round
Ἐπίστροφος	
ἐπίστροφος	having dealings with, conversant with
ἐπιταγή	
ἐπιτάσσω	to put upon
ἐπιτελέω	to complete, finish, accomplish
ἐπιτελής	brought to an end, completed, accomplished
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτήδειος	made for an end or purpose, fit or adapted for it, suitable, convenient
ἐπιτηρέω	to look out for
ἐπιτίθημι	to lay, put or place upon
ἐπίτοκος	
ἐπιτρέπω	to turn towards
ἐπιτυγχάνω	to hit the mark
ἐπιφαίνω	to shew forth, display, shew off
ἐπιφέρω	to bring, put or lay upon
ἐπιφοιτάω	to come habitually to, visit again and again
ἐπιχειρέω	to put one's hand on
ἐπιχωρέω	to give way, yield
ἐπιχώριος	in or of the country
ἐποδύρομαι	to lament over
ἕπομαι	
Ἔποχος	
ἔποχος	mounted upon
ἔποψ	the hoopoe
ἑπτά	seven
ἑπταμηνιαῖος	
ἑπτάς	
ἐπώνυμος	given as a name
Ἐπωπεύς	
ἐπωπεύς	
Ἐπώπευς	
ἔρα	
ἔραμαι	to love, to be in love with
ἔρανος	a meal to which each contributed his share
Ἐράσιππος	
ἐρατός	lovely, charming
Ἐρατώ	Erato, the lovely
ἐράω	
ἐργάζομαι	to work, labour
Ἐργῖνος	
ἔρδω	to do
ἐρεβώδης	
ἔρευνα	inquiry, search
ἐρευνάω	to seek or search for, search after, track
Ἐρεχθεύς	the render
Ἐρεχθηίς	
ἐρημία	a solitude, desert, wilderness
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἐρίζω	to strive, wrangle, quarrel
ἐρινεόν	
ἐρινεός	the wild fig-tree
ἐρινεοῦἑστωσης	
Ἐρινύς	the Erinys or Fury
ἐρινύω	
ἔριον	wool
ἔρις	strife, quarrel, debate, contention
Ἔρις	
ἔριφος	a young goat, kid
Ἐριφύλη	
Ἐριχθόνιος	
ἑρκεῖος	of or in the
ἕρκειος	
Ἑρμῆς	Hermes
Ἑρμιονεύς	
Ἑρμιονή	
Ἑρμιόνη	
Ἕρμος	
ἔρομαι	to ask, enquire
ἔρος	
ἑρπετόν	a walking animal, quadruped
ἔρσα	dew
Ἕρση	
ἕρση	
Ἐρυθεία	
Ἐρύθρης	
Ἐρύθριος	
Ἐρυμάνθιος	
Ἐρύμανθος	
Ἔρυξ	
Ἐρυσίχθων	
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
