Field1	Field2
ἐπανορθόω	to set up again, restore
ἐπαύω	to shout over
ἐπεί	after that, after (postquam), since, when (quum)
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
ἔπειμι	to be upon
ἔπειτα	thereupon
ἐπέξειμι	to go out against
ἐπεξέρχομαι	to go out against, make a sally against
ἐπέχω	to have or hold upon
ἐπηρεάζω	to threaten abusively
ἐπήρεια	despiteful treatment, spiteful abuse
ἐπί	on, upon with gen., dat., and acc.
ἐπί-ἀντηχέω	
ἐπιβιόω	to live over or after, survive
ἐπιβουλεύω	to plan or contrive against
ἐπιβουλή	a plan against
ἐπιγαμία	intermarriage
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπίγραμμα	an inscription
ἐπιγραφεύς	
ἐπιγραφή	an inscription
ἐπιγράφω	to mark the surface, just pierce, graze
ἐπιδείκνυμι	to exhibit as a specimen
ἐπιδημέω	to be at home, live at home
ἐπιδίδωμι	to give besides
ἐπιδικάζω	to adjudge property to
ἐπιδικασία	
ἐπίδικος	disputed at law:—
ἐπιεικής	fitting, meet, suitable
ἐπιέννυμι	to put on besides or over
ἐπίθημα	something put on, a lid, cover
ἐπιθυμέω	to set one's heart upon
ἐπιθυμία	desire, yearning, longing
ἐπιθυμιάω	to offer incense
ἐπικαλέω	to call upon
ἐπίκληρος	an heiress
ἐπικληρόω	to assign by lot
ἐπικυρόω	to confirm, sanction, ratify
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλήθω	to cause to forget
ἐπίλογος	a conclusion, inference
ἐπίλοιπος	still left, remaining
ἐπιμέλεια	care, attention
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελής	careful or anxious about, put in charge of
ἐπιμιμνήσκομαι	to bethink oneself of, to remember, think of
ἔπιπλα	implements, utensils, furniture, moveable property
ἐπιπλέκω	to wreathe into
ἐπισκευάζω	to get ready, to equip, fit out
ἐπισκευή	repair, restoration
ἐπισκήπτω	to make to lean upon, make to fall upon
ἐπίσκηψις	an injunction
ἐπίσταμαι	to know
ἐπίσχω	to hold or direct towards
ἐπιτήδειος	made for an end or purpose, fit or adapted for it, suitable, convenient
ἐπιτηδεύω	to pursue or practise
ἐπιτίθημι	to lay, put or place upon
ἐπιτιμάω	to lay a value upon
ἐπιτιμή	
ἐπιτίμιον	the value, price
ἐπιτίμιος	
ἐπιτρέπω	to turn towards
ἐπί-τροπεύω	
ἐπί-τροπέω	
ἐπιτροπή	a reference
ἐπίτροπος	one to whom a charge is entrusted, a trustee, administrator
ἐπί-τροπόω	
ἐπιτυγχάνω	to hit the mark
ἐπιφαίνω	to shew forth, display, shew off
ἐπιφάνεια	manifestation
ἐπιφέρω	to bring, put or lay upon
ἐπίφθονος	liable to envy or jealousy, regarded with jealousy, odious
ἐπιχειρέω	to put one's hand on
ἐπιχείρησις	an attempt, attack
ἐπονείδιστος	to be reproached, shameful, ignominious
ἑπτά	seven
ἑπτακαίδεκα	seventeen
ἑπτάκις	seven times
ἑπτακόσιοι	seven hundred
ἑπτάς	
ἐπώνυμος	given as a name
ἔρανος	a meal to which each contributed his share
ἐράω	
ἐργάζομαι	to work, labour
Ἐργαμένην	
ἐργασία	work, daily labour, business
ἐργαστήριον	any place in which work is done: a workshop, manufactory
ἔργνυμι	to confine
ἔργον	work
ἔρδω	to do
ἐρέω	to ask, enquire
ἐρημία	a solitude, desert, wilderness
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἐρημόω	to strip bare, to desolate, lay waste
ἔρομαι	to ask, enquire
Ἐρχιέα	
Ἐρχιέας	
Ἐρχίεων	
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
ἐρωτάω	to ask
ἐσθίω	to eat
ἑστία	the hearth of a house, fireside
ἑστιάω	to receive at one's hearth or in one's house: to entertain, feast, regale
ἑστιόομαι	to be founded or established
ἕστιος	
ἔσχατος	outermost
ἐτάζω	to examine, test
ἔται	
ἑταίρα	a companion
ἕτερος	one of the
ἔτης	clansmen
ἔτι	yet, as yet, still
ἑτοῖμος	at hand, ready, prepared
ἔτος	a year
εὖ	well
Εὐβουλίδης	
εὐδαίμων	blessed with a good genius;
εὐεργεσία	well-doing
εὐεργετέω	to do well, do good
εὐεργέτης	a well-doer, benefactor
εὐήθης	good-hearted, open-hearted, simpleminded, guileless
εὐθέως	
εὐθής	
εὐθυδικία	an open, direct trial
Εὐθυκράτει	
Εὐθυκράτης	
Εὐθυκράτους	
εὐθύς	
Εὐκλείδης	
εὐκρινής	well-separated
ἐυκτήμων	wealthy
Εὐκτήμων	
εὔνοια	good-will, favour, kindness
εὔνους	well-minded, well-disposed, kindly, friendly
εὔορκος	keeping one's oath, faithful to one's oath
Εὔπολις	
εὐπορέω	to prosper, thrive, be well off
εὐπορία	an easy way
εὔπορος	easy to pass or travel through
εὕρημα	an invention, discovery
εὑρίσκω	to find
εὐσεβέω	to live or act piously and religiously
εὐσεβής	righteous
εὐτυχέω	to be well off, successful, prosperous
Εὐφίλητος	
εὔχομαι	to pray, offer prayers, pay one's vows, make a vow
ἐφέζομαι	to sit upon
ἔφεσις	a throwing or hurling at, a shooting
ἐφίζω	to set upon
ἐφίημι	to send to
ἐφίστημι	to set or place upon
ἐφορεύω	to be ephor
ἔχθιστος	most hated, most hateful
ἔχθρα	
ἔχθρη	hatred, enmity
ἐχθρός	hated, hateful
ἔχις	an adder, viper
ἔχω	to have or to hold
ἕως	until, till
ζάω	to live
ζεῦγος	a yoke of beasts, a pair of mules, oxen or horses
Ζεύς	Zeus
ζέω	to boil, seethe
ζημία	loss, damage
ζημιόω	to cause loss or do damage to
ζητέω	to seek, seek for
ζήτησις	a seeking, seeking for, search for
ζῶσις	
ἤ	
ᾗ	which way, where, whither, in or at what place
ἦ	in truth, truly, verily, of a surety
ἡβάω	to be at man's estate, to be in the prime of youth
ἡγέομαι	to go before, lead the way
Ἡγήμων	
Ἡγησίππου	
ἡδέως	
ἤδη	by this time, before this, already
ἦδος	delight, enjoyment, pleasure
ἡδύς	sweet
ἥκω	to have come, be present, be here
Ἠλεῖος	
ἠλίθιος	idle, vain, random
ἡλικία	time of life, age
ἥλιος	the sun
ἡμέρα	day
ἥμερος	tame, tamed, reclaimed
ἡμέτερος	our
ἠμί	I say
ἡμικλήριον	half the inheritance
ἡμίσεια	
ἥμισυς	half
ἡμιτάλαντον	a half-talent
ἡμός	
ἤν	see! see there! lo!
ἡνίκα	at which time, when
ἤπειρος	terra-firma, the land
Ἡρακλέης	Heracles
ἡσσάομαι	to be less than another, inferior to
ἥσσων	less, weaker, less brave
ἡσυχία	stillness, rest, quiet
ἠώς	the morning red, daybreak, dawn
θάνατος	death
θανατόω	to put to death
θάπτω	to pay the last dues to a corpse, to honour with funeral rites
Θαργήλια	
θαρσαλέος	bold, of good courage, ready, daring, undaunted
θάσσων	quicker, swifter
θαυμάζω	to wonder, marvel, be astonied
θαυμάσιος	wondrous, wonderful, marvellous
θαυμαστός	wondrous, wonderful, marvellous
θάψος	a plant or wood used for dyeing yellow
θέα	a seeing, looking at, view
θεά	a goddess
θείνω	to strike, wound
θεῖος	
θειόω	to smoke with brimstone, fumigate and purify thereby
Θεναίνετος	
Θεναινέτου	
Θεόπομπος	
θεός	God
Θεόφραστος	
Θεοφῶν	
Θεοφῶντος	
θεράπαινα	a waiting maid, handmaid
θεραπεία	a waiting on, service
θεραπείη	
θεραπεύω	to be an attendant, do service
θεράπων	a waiting-man, attendant
θεσμοθετέω	to be a θεσμοθέτης
θεσμοφόρια	an ancient festival held by the Athenian women in honour of Demeter
θεσμοφόριον	the temple of Demeter
Θεσσαλία	
Θεσσαλίη	
θέτης	
θετός	taken as one's child, adopted
θέω	to run
θεωρέω	to look at, view, behold
Θηβαικός	
Θηβαῖος	Theban
θῆλυς	female
θίασος	a band or company marching through the streets with dance and song
θιασώτης	the member of a θίασος
θνήσκω	to die, be dying
Θούδιππος	
Θουδίππου	
Θρᾴκη	Thrace
Θράσιππος	
Θρασυβούλος	
θρασύβουλος	bold in counsel
Θράσυλλος	
Θρασύμαχος	
Θριᾶσι	
θυγάτηρ	a daughter
θυγατριδοῦς	a daughter's son, grandson
θύον	
θυόω	to fill with sweet smells
θύρα	a door
θυσία	an offering or mode of offering
θύω	
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἶδος	violent heat
ἱερά	
ἱεραί	
ἱεράομαι	to be a priest or priestess
ἱερή	
Ἱεροκλέης	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱεροσυλία	temple-robbery, sacrilege
ἱεροφάντης	a hierophant, one who teaches the rites of sacrifice and worship
ἱερόω	to hallow, consecrate, dedicate
ἵημι	to set a going, put in motion
ἱκανός	becoming, befitting, sufficing
ἱκανόω	to make sufficient, qualify
ἱκετεύω	to approach as a suppliant
ἱμάτιον	an outer garment, a cloak or mantle
ἵνα	in that place, there
ἱππάς	a riding-dress
ἱππεύς	a horseman
Ἱππολοχίδου	
ἵππος	a horse, mare
Ἰσαῖος	
ἰσομοιρέω	to have an equal share
ἰσόμοιρος	sharing equally or alike
ἴσος	equal to, the same as
ἰσόω	to make equal
ἵστημι	to make to stand
ἰσχυρίζομαι	to make oneself strong, to be strong, gain force
ἰσχυρός	strong, mighty
ἰσχύω	to be strong
ἴσως	equally, in like manner
Ἰφικράτης	
Ἰφιστιάδῃ	
καδίσκος	an urn or box
καθά	according as, just as
καθαρός	clear of dirt, clean, spotless, unsoiled
καθηγέομαι	to go before, act as guide, lead the way
κάθημαι	to be seated
καθιερόω	to dedicate, devote, hallow
καθιστάω	
καθίστημι	to set down, place
καθό	in so far as, according as
καί	and
καίπερ	although, albeit
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
καίω	to light, kindle
κάκη	wickedness, vice
κακία	badness
κακός	bad
κακουργέω	to do evil, work wickedness, deal basely
κακόω	to treat ill, maltreat, afflict, distress
κάκωσις	ill-treatment
καλέω	to call, summon
καλινδέομαι	to lie rolling about or wallowing
κάλλιον	
Καλλίππη	
Καλλίππην	
Καλλίππης	
κάλλιστα	
καλός	beautiful, beauteous, fair
κάμνω	to work
κἀν	and if, even if, although
καρπός	
καρπόω	to bear fruit or bear as fruit
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταγέλαστος	ridiculous, absurd
καταγηράσκω	to grow old
καταγιγνώσκω	to remark, discover
καταδιαιτάω	to decide as arbitrator against, give judgment against
καταδικάζω	to give judgment against
κατά-ζευγοτροφέω	
κατά-ἱπποτροφέω	
καταλαμβάνω	to seize upon, lay hold of
καταλέγω	to lay down
καταλείβω	to pour down;
καταλείπω	to leave behind
κατάλειψις	a leaving behind
καταλογίζομαι	to count up, number, reckon
καταμαρτυρέω	to bear witness against
καταμελέω	to take no care of
καταμέμφομαι	to find great fault with, blame greatly, accuse
καταναγκάζω	to overpower by force, confine
κατά-παιδεραστέω	
καταπλέω	to sail down
καταπλήσσω	to strike down
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκευάζω	to equip or furnish fully
κατασκευή	preparation
κατάστασις	a settling, appointing, appointment, institution
κατατίθημι	to place, put
καταφανής	clearly seen, in sight
καταφεύγω	to flee for refuge
καταφρονέω	to think down upon
καταφυγή	a refuge, place of refuge
καταχεύω	
καταχράομαι	to make full use of, apply
καταψεύδομαι	to tell lies against, speak falsely of
καταψευδομαρτυρέω	to bear false witness against
καταψηφίζομαι	to vote against or in condemnation of
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατήγορος	an accuser
κατοικίζω	to remove to
κατοικοδομέω	to build upon or in
κατοκώχιμος	capable of being possessed
κατορθόω	to set upright, erect
κεῖμαι	to be laid
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κενόω	to empty out, drain
Κεραμεικός	the potter's quarter
κερδαίνω	to gain, derive profit or advantage
κέρδος	gain, profit, advantage
κεφάλαιος	of the head
κεφαλαιόω	to bring under heads, sum up, state summarily
Κεφαλῆσι	
κηδεστής	a connexion by marriage
κῆπος	a garden, orchard, plantation
Κηφίσανδρος	
Κηφισιεύς	
Κηφισιῶς	
Κηφισόδοτος	
Κηφισοφῶν	
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
Κίρων	
Κίρωνος	
κλαίω	to weep, lament, wail
Κλειταρέτην	
κλείω	
κλέπτης	a thief
Κλέων	
Κλεώνης	
Κλεωνύμης	
Κλεώνυμος	
κληρονομέω	to receive a share of an inheritance, to inherit a portion
κληρονομία	an inheritance
κληρονόμος	one who receives a portion
κληρόνομος	
κλῆρος	a lot;
κληρόω	to appoint
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
Κνίδος	
κοινῇ	
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοινωνέω	to have or do in common with, have a share of or take part in
κοινωνία	communion, association, partnership, fellowship
κοινωνός	a companion, partner
κολακεία	flattery, fawning
κομιδή	attendance, care
κομιδῇ	exactly, just
κομίζω	to take care of, provide for
κόπρειος	full of dung, filthy
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
Κορινθιακός	
Κορίνθιος	Corinthian
Κόρινθος	Corinth
κόρις	a bug
κοσμέω	to order, arrange
κόσμιον	
κόσμιος	well-ordered, regular, moderate
κουρεῖον	a barber's shop
Κραναός	
κρατέω	to be strong, mighty, powerful
κρεανομέω	to distribute flesh, to divide the flesh
κρείσσων	stronger, mightier, more powerful
Κρής	a Cretan
Κρήτη	Crete
κριθάω	to be barley-fed, to wax wanton
κριθή	barley-corns, barley
κρίνω	to pick out, choose
κρίσις	a separating, power of distinguishing
κτάομαι	to procure for oneself, to get, gain, acquire
κτείνω	to kill, slay
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
Κτησίης	
κτήσιος	belonging to property
Κτήσιος	
κτῆσις	acquisition
κυέω	to bear in the womb, to be pregnant with
κυρέω	to hit, light upon
κυρία	
κύριος	a lord, master
κυρίως	like a lord or master, authoritatively
κῦρος	supreme power, authority
Κυρωνίδῃ	
Κυρωνίδην	
Κυρωνίδης	
Κυρωνίδου	
κωλύω	to let, hinder, check, prevent
κωμάζω	to go about with a party of revellers, to revel, make merry
κῶμος	a village festival: a revel, carousal, merry-making
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λάθρῃ	secretly, covertly, by stealth, treacherously
Λακεδαιμόνιος	
Λακρατίδῃ	
λαμβάνω	to take
λαμπάς	
λαμπρός	bright, brilliant, radiant
Λαμπτρεύς	
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάπτω	to lap with the tongue
λέγος	
λέγω	
λείπω	to leave, quit
λειτουργέω	to serve public offices at one's own cost
λειτουργία	a liturgy
λέξις	a speaking, saying, speech
λευκόλοφος	white-crested
Λέχαιον	
Λεωχάρης	
λήγω	to stay, abate
ληκτέον	
ληκτέος	
Λήμνιος	Lemnian
ληξιαρχικός	belonging to the
λῆξις	
λίαν	very, exceedingly
λίθινος	of stone
λιθουργεῖον	
Λίμναι	
λίμνη	a pool of standing water
λογίζομαι	to count, reckon, calculate, compute
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοιπάς	
λοιπός	remaining, the rest
Λουσιεύς	
λοχαγέω	to lead a λόχος or company
λοχαγός	the leader of an armed band
Λύκων	
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
Λυσιμένης	
λύσις	a loosing, setting free, releasing, ransoming
λυσιτελέω	to pay what is due
λύτρον	a price paid
λύω	to loose
μά	in affirmation
Μαιμακτηριών	the fifth Attic month
μαίνομαι	to rage, be furious
μάκαρ	blessed, happy
Μακάρτατος	
μάλιστα	
μᾶλλον	
μανθάνω	to learn
μανία	madness, frenzy
μανίον	
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτύρησις	
μαρτυρία	witness, testimony, evidence
μαρτύριον	a testimony, proof
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
μάχη	battle, fight, combat
μάχομαι	to fight
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μέδιμνος	the medimnus
μεθίημι	to let go, let loose, release
μεθό	after that.
Μειξιάδου	
μειράκιον	a boy, lad, stripling
μείς	a month
Μελάνωπος	
Μέλας	
μέλας	black, swart
μέλη	
Μελίτη	
μέλλω	to think of doing, intend to do, to be about to do
μέμφομαι	to blame, censure, find fault with
μέμψις	blame, censure, reproof
μέν	on the one hand, on the other hand
Μενεκλέα	
Μενεκλεῖ	
Μενεκλέους	
Μενεκλῆς	
Μενέξενος	
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέρα	
μερίζω	to divide, distribute
μέρος	a part, share
μετά	in the midst of, among with gen., dat., and acc.
μεταβολή	a change, changing
Μεταγειτνιών	
μεταγιγνώσκω	to change one's mind, to repent
μεταγράφω	to write differently, to alter or correct what one has written
μεταδίδωμι	to give part of, give a share of
μεταί	
μετακαλέω	to call away to another place
μεταλαμβάνω	to have or get a share of, to partake of
μεταμέλει	it repents
μεταπέμπω	to send after
μεταφέρω	to carry over, transfer
μέτειμι	to be among
μετέχω	to partake of, enjoy a share of, share in, take part in
μετουσία	participation, partnership, communion
μετρέω	to measure in any way
μέτριος	within measure
μέχρι	to a given point, even so far
μή	not
μηδαμόθεν	from no place
μηδαμός	none
μηδαμῶς	
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέπω	nor as yet, not as yet
μηδέτερος	neither of the two
μήν	now verily, full surely
μήπω	not yet
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μητρίς	
μητρυιά	a step-mother
μηχανάομαι	to prepare, make ready
μιαρία	brutality
Μικίωνα	
Μικίωνι	
μικρός	small, little
μιμνήσκω	to remind, put
μισέω	to hate
μισθός	wages, pay, hire
μισθοφορέω	to be a μισθοφόρος, to receive wages or pay
μισθόω	to let out for hire, farm out, let
μίσθωσις	a letting for hire
μισθωτής	one who pays rent, a tenant
μισθωτός	hired
μῖσος	hate, hatred
μνᾶ	a weight, =
μνῆμα	a memorial, remembrance, record
μνημεῖον	a monument
μνημονεύω	to call to mind, remember
Μνησιπτόλεμος	
Μνησιπτολέμῳ	
Μνήσονος	
Μνῆσος	
μοιχός	an adulterer, paramour, debaucher
μόλις	not scarcely
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
Μουνυχίασι	at Munychia
Μυτιλήνη	Mytilene
ναί	yea, verily
ναυκληρέω	to be a shipowner
ναῦς	a ship
Ναυσιμένει	
Ναυσιμένους	
νεάνισκος	
νεανίσκος	a youth
νέμησις	
νέμω	to deal out, distribute, dispense
νέος	young, youthful
νεόω	to renovate, renew
νέω	
νεώτερος	younger
νή	
νησιώτης	an islander
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
Νικίας	
Νικόδημος	
Νικόστρατος	
νοέω	mere sight
νόθος	a bastard, baseborn child
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νόμιμος	conformable to custom, usage
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νόος	mind, perception
νοσέω	to be sick, ill, to ail
νόσος	sickness, disease, malady
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
Ξεναίνετος	
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξένιος	belonging to a friend and guest, hospitable
Ξενοκλέης	
ξένος	
ξενόω	to make one's friend and guest
ὁ	the, that
ὀβολός	an obol
ὀγδοήκοντα	eighty
ὅδε	this
ὀδύρομαι	to lament, bewail, mourn for
ὅθεν	from whom
ὀθνεῖος	strange, foreign
οἶδα	to know
οἰκεῖος	in or of the house, domestic
οἰκειότης	kindred, relationship
οἰκειόω	to make one's own
οἰκείω	
οἰκέτης	a house-slave, menial
οἰκέω	to inhabit, occupy
οἴκημα	any inhabited place, a dwellingplace
οἰκία	a building, house, dwelling
οἰκίδιον	a chamber
οἰκίδιος	
οἰκίζω	to found as a colony or new settlement
οἰκίον	
οἰκοδόμημα	a building, structure
οἰκοδομία	a building, edifice
οἰκονομέω	to manage as a house steward, to manage, order, regulate
οἶκος	a house, abode, dwelling
οἰμάω	to swoop or pounce upon
οἴμη	a song, lay
Οἰνόη	Oenooe
οἶνον	
οἶνος	wine
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἰχέομαι	
οἴχομαι	to be gone, to have gone
ὀκτώ	
ὁλάω	
ὀλίγος	few, little, scanty, small
ὀλιγωρέω	to esteem little or lightly, make small account of
ὀλίγωρος	little-caring, lightly-esteeming, scornful, contemptuous
ὅλοξ	whole, entire, complete
ὅλος	
Ὀλύμπια	the Olympic games, in honour of Olympian Zeus
Ὀλυμπιεῖον	the temple of Olympian Zeus
Ὀλύμπιος	Olympian, of Olympus, dwelling on Olympus
Ὀλύνθιος	
ὁμηρεύω	to be or serve as a hostage
ὁμηρέω	to meet
ὄμνυμι	to swear
ὁμοῖος	
ὅμοιος	like, resembling
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμολογία	agreement
ὁμολογουμένως	conformably with
ὁμομήτριος	born of the same mother
ὁμοπάτριος	by the same father
ὁμοπάτωρ	
ὁμότοιχος	having one common wall, separated by a party-wall, contiguous
ὁμόω	to unite
ὅμως	all the same, nevertheless, nothwithstanding, still
ὀνειδίζω	to throw a reproach upon
ὄνειδος	reproach, censure, blame
ὄνθος	the dung
ὄνομα	by name
ὀνομάζω	to name or speak of by name, call or address by name
ὀνομαίνω	to name or call by name
ὄντα	existing things, the present
ὄντως	really, verily
ὁπόθεν	whence, from what place
ὅποι	to which place, whither
ὁποῖος	of what sort or quality
ὁπόσος	as many as
ὁπόταν	whensoever
ὁπότε	when
ὁπότερος	which of two, whether of the twain
ὅπου	in some places
ὀπώρα	the part of the year between the rising of Sirius and of Arcturus
ὅπως	as, in such manner as
ὁπωσοῦν	in any way whatever, in some way or other
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργάω	to swell with moisture
ὀργεών	
ὀργέων	a priest
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργίζω	to make angry, provoke to anger, irritate
ὀρέστης	
Ὀρέστης	
ὀρθός	straight
ὀρθόω	to set straight
ὀρικός	of or for a mule
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὅρος	a boundary, landmark
ὀρφανόομαι	to be destitute of
ὀρφανός	an orphan
ὅς	this, that;
ὁσία	divine law, natural law
ὅσιος	hallowed, sanctioned by the law of God
ὁσιόω	to make holy, purify, set free from guilt by offerings
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὀστέον	the
ὅστις	any one who, anything which
ὀστολογέω	
ὅταν	whenever
ὅτε	when
ὅτι	
ὁτιοῦν	whatsoever
οὗ	where
οὐ	not
οὐδαμόθεν	from no place, from no side
οὐδαμοῖ	no-whither
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδαμῶς	in no wise
οὐδέ	but not
οὐδείς	and not one
οὐδέποτε	and not ever or nor ever, not even ever, never
οὐδέπω	and not yet, not as yet
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδέτερος	not either, neither of the two
οὐδός	
οὐκέτι	no more, no longer, no further
οὐκοῦν	therefore, then, accordingly
οὔκουν	not therefore, so not
οὖν	really, at all events
οὗπερ	
οὔπω	not yet
οὐσία	that which is one's own, one's substance, property
οὖσον	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
οὑτωσί	
ὀφείλω	to owe, have to pay or account for
ὄφελος	furtherance, advantage, help
ὄφλημα	a fine incurred in a lawsuit
ὀφλισκάνω	to owe, to be liable to pay
πάθη	a passive state
Παιανιεύς	
παιδεύω	to bring up or rear a child
παιδία	
παιδικόν	
παιδικός	of, for or like a child, boyish
παίδιον	
παιδίον	a little or young child
παίδιος	
παιδίσκη	a young girl, maiden
παῖς	a child
πάλα	
πάλαι	long ago, in olden time, in days of yore, in time gone by
παλαιός	old in years
παλαιόω	to make old
πάλη	wrestling
πάλιν	back, backwards
παλλακή	
παλλακία	
πάλλω	to poise or sway
παμπολύς	
Πάνορμος	its territory
παντάπασι	all in all, altogether, wholly, absolutely
πανταχῆ	everywhere
πανταχοῦ	everywhere
παντελής	all-complete, absolute, complete, entire
πάντῃ	
πάντοθεν	from all quarters, from every side
πάνυ	altogether, entirely
πάομαι	to get, acquire
πάππας	
πάππης	papa
πάππος	a grandfather
παππῷος	of or from one's grand-fathers
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραβαίνω	to go by the side of
παραγίγνομαι	near, attend upon
παράγω	to lead by or past
παραδίδωμι	to give or hand over to another, transmit
παραδράω	to be at hand, to serve
παρά-ἰσχνέομαι	
παρακαλέω	to call to
παρακαταβάλλω	to throw down beside
παρακατατίθεμαι	to deposit one's own property with
παρακλέπτω	to steal from the side, filch underhand
παρακρούω	to strike aside: to disappoint, mislead
παραλαμβάνω	to receive from
παραλείπω	to leave on one side, leave remaining
Πάραλος	
παραλύω	to loose from the side, take off, detach
παρανοέω	to think amiss, to be deranged, lose one's wits
παρανόησις	
παράνοια	derangement, madness
παρανομία	transgression of law, decency or order
παράνομος	acting contrary to law, lawless
παράπαν	altogether, absolutely
παραπέμπω	to send past, convey past or through
παράπτω	to fasten beside
παρασκευάζω	to get ready, prepare
παρασκευή	preparation
παράστασις	a putting aside or away, banishing, relegatio
παρατίθημι	to place beside
παραφθέγγομαι	to add a qualification
παραφρονέω	to be beside oneself, be deranged or mad
παραχρῆμα	on the spot, forthwith, straightway
παραχώννυμι	to throw up beside
παραψυχή	cooling, refreshment, consolation
πάρεδρος	sitting beside
πάρειμι	to be by or present
παρεκβαίνω	to step out aside from, deviate from
παρέκβασις	a deviation from
πάρεργον	a bye-work, subordinate or secondary business, appendage, appendix
πάρεργος	
παρέρχομαι	to go by, beside or past, to pass by, pass
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρήκω	to have come alongside
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
παρών	
πᾶς	all, the whole
πᾶσις	
πάσσω	to sprinkle
πάσχω	to receive an impression from without, to suffer
πατέομαι	to eat
πατέρα	
πατέρας	
πατέρες	
πατήρ	a father
πατράδελφος	
πατρίς	of one's fathers
πατρόθεν	from or after a father
πατρῷος	of or from one's father, coming or inherited from him
Πεδίον	
πέδιον	
πείθω	to prevail upon, win over, persuade
πεῖρα	a trial, attempt, essay, experiment
πειράζω	to make proof or trial of
Πειραιεύς	Peiraeeus
πειράω	to attempt, endeavour, try
πείρω	to pierce quite through, fix
πέμπτος	the fifth, oneself with four others
πέμπω	to send, despatch
πένης	one who works for his daily bread, a day-labourer, a poor man
πένθος	grief, sadness, sorrow
πενία	poverty, need
πένομαι	to work for one's daily bread
πεντακισχίλιοι	five thousand
πεντακόσιοι	five hundred
πέντε	five
πεντεκαίδεκα	fifteen
πεντετάλαντος	worth or consisting of five talents
πεντήκοντα	fifty
πέρ	all
πέρα	beyond, across or over, further
περαίτερος	beyond
περάω	
περί	around, round about with gen., dat., and acc.
περιαιρέω	to take off something that surrounds, take off an outer coat, take away, strip off
περιγίγνομαι	to be superior to
περί-εἶδον	
περιείλω	to fold or wrap round
περίειμι	to be around
περίεργος	careful overmuch
περιίστημι	to place round
περιλαμβάνω	to seize around, embrace
περιλείπομαι	to be left remaining, remain over, survive
περιοράω	to look over, overlook
περιπίτνω	
