Field1	Field2
ἱδρώεις	
ἱερά	
ἱεραί	
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱερόω	to hallow, consecrate, dedicate
Ἱέρων	
ἵζω	to make to sit, seat, place
ἵημι	to set a going, put in motion
ἰθύς	
ἰθύω	to go straight, press right on
ἱκάνω	to come, arrive
ἵκετις	
ἱκνέομαι	to come
ἴκρια	the half-decks
ἵκω	to come to
ἴλαος	propitious, gracious
Ἴλιον	
Ἴλιος	Ilian, Trojan
ἱμείρω	to long for, yearn after, desire
ἱμεράμπυκος	
ἱμερόγυιος	
ἱμερόεις	exciting love or desire, lovely, delightsome, charming
ἱμερτός	longed for, lovely
ἵνα	in that place, there
Ἴναχος	
ἰοβλέφαρος	violet-eyed
fιοβλεφάρων	
Ἰόλη	
fιόν	
ἰοπλόκαμος	
fιόπλοκον	
ἰοπλόκος	weaving violets
ἰόπλοκος	
ἰός	
fιοστέφανον	
ἰοστέφανος	violet-crowned
ἱππευτής	a rider, horseman
ἱππίας	
ἵππιος	of a horse or horses
ἱππόβοτος	grazed by horses
ἱπποδίνητος	
ἱππόνικον	
ἵππος	a horse, mare
ἱπποτρόφος	horse-feeding, abounding in horses
ἱππώκεος	
ἰσάνεμος	
Ἰσθμια	
Ἰσθμιονίκης	
Ἰσθμιόνικον	
Ἴσθμιος	
ἴσθμιος	Isthmian
ἰσθμός	any narrow passage
fισθμοῦ	
ἰσόθεος	equal to the gods, godlike
ἰσοθεόω	to make equal to the gods
ἴσος	equal to, the same as
ἱστάω	
ἵστημι	to make to stand
ἱστίον	any web, a sail
ἵστωρ	a wise man, one who knows right, a judge
ἰσχυρός	strong, mighty
ἰσχύς	strength
ἴσχω	to hold, check, curb, keep back, restrain
Ἴφικλος	
Ἰώ	Io
Ιώ	
ἰώ	oh!
Ἴων	Ion
κ	
Κάδμος	Cadmus
καθά	according as, just as
καθό	in so far as, according as
καί	and
καίριος	in or at the right place
καιρός	due measure, proportion, fitness
καίω	to light, kindle
κακομήχανος	mischief plotting, mischievous, baneful
κακόποτμος	ill-fated, ill-starred
κακός	bad
κακόφρων	ill-minded, malicious, malignant
καλέω	to call, summon
κάλη	
καλλίζωνος	with beautiful girdles
καλλικέραν	
Καλλιόπη	Calliope, the beautiful-voiced
καλλιπάρᾳον	
καλλιρόη	
κάλλιστα	
καλλίχορος	with beautiful places
καλός	beautiful, beauteous, fair
Καλυδών	
καλυκοστέφανος	crowned with flower-buds
κάλυμμα	a head-covering
καλύπτω	to cover with
κάλυψις	
κάμνω	to work
κάμπτω	to bend, curve
καναχή	a sharp sound: the ring or clang
καναχός	
κάπρος	the boar, wild boar
καρδία	the heart
καρτερόθυμος	stout-hearted
καρτερός	strong, staunch, stout, sturdy;
καρτερόχειρ	strong-handed
κάρτος	strength, vigour, courage
καρύσσω	
καρχαρόδους	with sharp, jagged teeth
καρχαρόδων	
κάσα	
κάσας	a carpet or skin to sit upon, a saddle
κασιγνήτη	a sister
κασιγνητοῖς	
Κασταλία	
κατά	down, downwards, with gen. or acc.
κατακτείνω	to kill, slay, murder
καταναίω	to make to dwell, settle
κατανάσσω	to stamp or beat down firmly
κατανεύω	to nod assent
καταχραίνομαι	to besprinkle
κατέπεφνον	to kill, slay
κατέχω	to hold fast
κατορθόω	to set upright, erect
κεδνός	careful, diligent, sage, trusty
κεῖμαι	to be laid
Κεῖῳ	
ΚεῖῳΠαιδι	
κελαδέω	to sound as rushing water
κελάδω	sounding, roaring
κέλευθος	a road, way, path, track
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλομαι	to urge on, exhort, command
κενόω	to empty out, drain
κεραυνεγχής	
κερδαίνω	to gain, derive profit or advantage
κέρδος	gain, profit, advantage
Κερκυών	
κεφαλή	the head
Κέως	Ceos
κῆδος	care for
Κηϊα	
κήλη	a tumor
Κήναιον	
κῆρ	the heart
κήρυξ	
κῆρυξ	a herald, pursuivant, marshal, public messenger
κηρύσσω	to be a herald, officiate as herald
κηὔτυκτον	
κικλήσκω	to call, summon
κινέω	to set in motion, to move
Κίρρη	
κιχάνω	to reach, hit
κιχήσας	
κίω	to go
κλάδος	a young slip or shoot broken off
κλάζω	to make a sharp piercing sound
κλεεννός	
κλεινός	famous, renowned, illustrious
Κλειώ	Clio
Κλεοπτολέμῳ	
κλέος	a rumour, report, news
κλέω	to tell of, celebrate
κλῄζω	
κλισία	a place for lying down
κλονέω	to drive in confusion, drive before one
κλύμενον	
Κλύμενος	
κλυτός	heard of
κλυτότοξος	famous for the bow, renowned archer
κλυτοφόρμιγγες	
κλύω	to hear
κνίζω	to scrape or grate: to tickle
Κνώσιον	
Κνωσίων	
Κνωσσός	
κοινόω	to make common, communicate, impart
κολπόω	to form into a swelling fold;
κομάω	to let the hair grow long, wear long hair
κόμη	the hair, hair of the head
κομπάζω	to vaunt, boast, brag
κόνις	ashes
κόρη	a maiden, maid, damsel
κόρος	
κορυφή	the head, top, highest point;
κορώνη	sea-crow
κοσμέω	to order, arrange
κόσμος	order
κουρεύς	a barber, hair-cutter
Κουρῆτες	
κοῦρος	
κοῦφος	light, nimble
κραδίας	
κραίνω	to accomplish, fulfil, bring to pass
κράς	the head
κραταιόομαι	
κραταιός	strong, mighty, resistless
κρατερός	strong, stout, mighty
κρατέω	to be strong, mighty, powerful
κράτος	strength, might
Κρεμμυῶνος	
Κρεούσα	
κρέουσαν	
Κρής	a Cretan
Κρήτη	Crete
Κρητικόν	
Κρητικός	of or from the island of Crete, Cretan
κρίνον	a lily
κρίνω	to pick out, choose
Κρῖσα	Crisa
κρίσις	a separating, power of distinguishing
κριτός	picked out, chosen
Κροῖσος	
Κρονίδης	son of Cronus
Κρόνιος	Saturnian, of Cronus or Saturn
κρόταφος	the side of the forehead
κρύπτω	to hide, cover, cloak
κτείνω	to kill, slay
κτίζω	to people
κυανανθής	
κυάνεος	dark-blue, glossy-blue
κυανοπλόκαμος	
κυανόπρῳρος	with dark-blue prow, dark-prowed
κυανῶπις	dark-looking
κυβερνάω	to act as pilot or helmsman
κυβερνήτης	a steersman, helmsman, pilot
κῦδος	glory, renown
κυδρός	glorious, illustrious, noble
κύκλος	a ring, circle, round
Κύκλωψ	a Cyclops
κύκνος	a swan
κῦμα	anything swoln
κυνέα	
κυνέη	a dog's skin
κύνεος	shameless, unabashed
Κύπρις	Cypris
κυρέω	to hit, light upon
κύων	a dog or bitch
κωκυτός	a shrieking, wailing
κωμάζω	to go about with a party of revellers, to revel, make merry
κῶμος	a village festival: a revel, carousal, merry-making
λ	
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λαιψηρός	light, nimble, swift
Λάκαινα	Lacaena, a Laconian woman
λάκατος	
Λακεδαιμόνιος	
Λαμνίαν	
Λάμπος	bright
λαμπρός	bright, brilliant, radiant
λάμπω	to give light, shine, beam, be bright, brilliant, radiant
Λάμπων	
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
Λαομέδων	
λαός	the people
λαοφόνος	slaying the people
Λάρισα	Larissa
λάρναξ	a coffer, box, chest
Λαρτιᾴδᾳ	
λάχη	
Λάχων	
Λάχωνα	
Λάχωνι	
λέγω	
λείπω	to leave, quit
λείριον	a lily
λείριος	
λειω	
λεπτόπρυμνος	
λεπτότριχα	
λεύκη	white leprosy
λευκός	light, bright, brilliant
λευκώλενος	white-armed
λέχος	a couch, bed
λέων	a lion
λήγω	to stay, abate
ληίς	booty, spoil
ληιστής	
ληιστός	to be carried off as booty, to be won by force
λῃστής	a robber, plunderer
Λητοίδης	son of Leto
Λητώ	Leto
λιγυκλαγγής	
λιγύφθογγος	clear-voiced
λινόστολος	
λιπαρέω	to persist, persevere, hold out
λιπαρής	persisting or persevering
Λιπαρίωνι	
λιπαρόζωνος	bright-girdled
λιπαρός	oily, shiny with oil
λιπάω	to be fat and sleek
λίπτομαι	to be eager
λίσσομαι	to beg, pray, entreat, beseech
λόγος	the word or that by which the inward thought is expressed
Λοξίας	the ambiguous
λούω	to wash
Λυγκεύς	
λυγρός	sore, baneful, mournful
Λυδία	Lydia
Λυδίης	
Λύδιος	of Lydia, Lydian
Λύκιοι	the Lycians
λύκιον	
Λύκιος	Lycian.
Λυκόρμης	
λύσσα	rage, fury
λυσσάω	to be raging
Λυταίου	
Μαῖα	Maia
μαίνομαι	to rage, be furious
Μάιος	of May
μάκαρ	blessed, happy
μάκαρος	
Μακελώ	
μακράν	a long way, far, far away
μακρός	long
Μαλέη	
μανία	madness, frenzy
μαρμαρυγή	a flashing, sparkling
μάρναμαι	to fight, do battle
Μάρπησσα	
μάταιος	vain, empty, idle, trifling, frivolous
ματεύω	to seek, search
μάχη	battle, fight, combat
μεγάθυμος	high-minded
μεγαίνητος	
μεγαλοκλέας	
μεγαλοσθενής	exceeding strong
μεγαλοῦχος	
μεγαλώνυμος	with a great name, giving glory
μέγαρον	a large room or chamber
μέγας	big, great
μεγασθενής	
μεγιστοάνασσα	
μεγιστοπάτωρ	
μεδέων	a guardian
μει	
μειγνυτ	
μειλίχιος	gentle, mild, soothing
μειόω	to make smaller, to lessen, moderate
μείς	a month
μείων	less
μελαγκευθής	
μέλαθρον	the ceiling of a room
μέλαινα	
μελαμφαρής	
μελάμφυλλος	dark-leaved
μέλας	black, swart
μελέαγρον	
Μελέαγρος	
μέλεος	idle, useless
μελετάω	to care for, attend to
μελέτη	care, attention
μέλη	
μελίγλωσσος	honey-tongued
μελίζω	to modulate, sing, warble
μέλισσα	a bee
μελίφρων	sweet to the mind, delicious
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μέλπω	to sing of, celebrate with song and dance
μέλω	to be an object of care or thought
μέν	on the one hand, on the other hand
μένανδρος	
μενέκτυπος	
Μενέλαος	withstanding-men
μενεπτόλεμος	staunch in battle, steadfast
μένος	might, force, strength, prowess, courage
μέριμνα	care, thought
μεριμνάω	to care for, be anxious about, think earnestly upon, scan minutely
μέρος	a part, share
μέση	
μέσης	
μεσονύκτιος	of or at midnight
μέσος	middle, in the middle
μετά	in the midst of, among with gen., dat., and acc.
μεταί	
μετά-οἰχνέω	
ΜεταποντινῷΠαιδι	
Μεταπόντιον	
μεταπόντιος	
μεταπρέπω	to distinguish oneself or be distinguished among
μή	not
μηδέ	but not or and not, nor
μήδομαι	to be minded, to intend, resolve
μηλόβοτος	grazed by sheep
μηλοδαί̈κταν	
μηλοθύτης	one who sacrifices sheep, a priest
μῆλον	
μηλοτρόφος	sheep-feeding
μήν	now verily, full surely
μήνη	the moon
μῆνις	wrath, anger
μηνύω	to disclose what is secret, reveal, betray
μής	
μήτηρ	a mother
μῆτις	the faculty of advising, wisdom, counsel, cunning, craft
μήτρως	a maternal uncle
μίγνυμι	to mix, mix up, mingle, properly of liquids
μιμνήσκω	to remind, put
μίμνω	to stay, stand fast
μιν	himself
μινύθω	to make smaller or less, lessen, curtail
μινύνθη	
Μίνως	Minos
μίτρα	a belt or girdle
μοῖρα	a part, portion
Μοῖσα	
μονοπάλη	
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
Μοῦσα	the Muse
Μοῦσος	
μῦθος	anything, delivered by word of mouth, word, speech
μυρίος	numberless, countless, infinite
μύρω	to flow, run, trickle
μυχός	the innermost place, inmost nook or corner
μῶμος	blame, ridicule, disgrace
ν	
ναήσατ'	
ναίω	
ναός	the dwelling of a god, a temple
νάπη	a wooded vale, dell
ναυβάτης	"a ""ship-goer,"" a seaman"
ναῦς	a ship
νάω	to flow
νεανίης	a young man, youth
νεάω	to plough up anew
νεβρός	the young of the deer, a fawn
νει	
νεῖκος	a quarrel, wrangle, strife
Νεῖλος	the Nile
Νέμεα	
Νεμέα	Nemea
Νέμειος	Nemean
νέμος	a wooded pasture, glade
νέμω	to deal out, distribute, dispense
νεόκροτος	
νεόκτιτος	
νεόπλοκον	
νέος	young, youthful
Νέσσος	
νευρά	a string or cord of sinew, a bowstring
νευρή	
νέφος	a cloud, mass or pile of clouds
νέω	
νῆις	unknowing of, unpractised in
Νηρεύς	Nereus
Νηρηίς	a daughter of Nereus, a Nereid or Nymph of the sea
νησιώτης	an islander
νῆσος	an island
νίζω	to wash the hands or feet
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
Νίκη	
νῖκος	
νιν	him, her
νίφω	to snow
νόημα	that which is perceived, a perception, thought
νόος	mind, perception
νόσος	sickness, disease, malady
νόσφι	aloof, apart, afar, away
νότος	the south or south-west wind
νύμφη	a young wife, bride
νῦν	now at this very time
νύξ	the night-season or a night
Νύξ	
νωμάω	to deal out, distribute
ξανθοδερκής	
ξάνθοθριξ	
ξανθόθριξ	yellow-haired
ξανθός	yellow
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξένιος	belonging to a friend and guest, hospitable
ξένος	
ξενόω	to make one's friend and guest
ξεστός	smoothed, polished, wrought
ξίφος	a sword
ξουθός	yellowish, brown-yellow, tawny
ξύλινος	of wood, wooden
ξυνός	common, public, general, concerning or belonging to all in common
ο	
ὁ	the, that
ὀβριμοδερκής	
ὀβριμόσπορος	
ὁδάω	to export and sell;
ὅδε	this
ὁδός	
ὀδούς	
ὁδόω	to lead by the right way
ὀδύρομαι	to lament, bewail, mourn for
Ὀδυσσεύς	
ὀδών	
ὅθεν	from whom
ὅθι	
fοι	
οἶδα	to know
οἰκεῖος	in or of the house, domestic
οἰκειόω	to make one's own
οἰκείω	
οἰκεύς	an inmate of one's house
οἰκέω	to inhabit, occupy
οἰκίζω	to found as a colony or new settlement
Ὀϊκλείδας	
οἶκος	a house, abode, dwelling
οἰκτείρω	to pity, feel pity for, have pity upon
Οἰνεί̈δης	
Οἰνεύς	
οἷος	such as, what sort or manner of nature, kind
ὀιστός	an arrow
οἰστροπλάξ	
Οἰχαλία	
οἴχομαι	to be gone, to have gone
ὀλβία	
ὄλβιος	happy, blest
ὄλβος	happiness, bliss, weal, wealth
ὄλεθρος	ruin, destruction, death
ὀλιγοσθενής	
ὁλκάς	a ship which is towed, a ship of burthen, trading vessel, merchantman
ὄλλυμι	to destroy, make an end of
ὀλολύζω	to cry to the gods with a loud voice, cry aloud
ὅλοξ	whole, entire, complete
ὀλοός	destroying, destructive, fatal, deadly, murderous
Ὀλυμπία	Olympia
Ολύμπια	
Ὀλύμπια	the Olympic games, in honour of Olympian Zeus
Ὀλυμπίας	
Ὀλυμπιεῖον	the temple of Olympian Zeus
Ὀλυμπιοδρόμος	
Ὀλυμπιονίκη	
Ὀλυμπιονίκης	a conqueror in the Olympic games
Ὀλύμπιος	Olympian, of Olympus, dwelling on Olympus
Ὄλυμπος	Olympus
ὁμιλέω	to be in company with, consort with
ὅμιλος	any assembled crowd, a throng of people
ὄμμα	the eye
ὀμματόω	to furnish with eyes
ομοι	
ὀμφαλός	the navel
ὀμφή	the voice of a god
ον	
ὀξύς	sharp, keen
ὀπ	
ὀπάζω	to make to follow, send with
ὅπη	by which way
fοπί	
ὀπίσσω	
ὀπίσω	backwards
ὅπλον	a tool, implement
ὁπλότερος	the younger
ὁπότε	when
ὁράω	To see
ὀρέγω	to reach, stretch, stretch out
ὀρθοδίκας	judging righteously
ὀρθόδικος	
ὀρθός	straight
ὀρθόω	to set straight
ὁρία	
ὀρίνω	to stir, raise, agitate
ὅριον	a boundary, limit
ὅριος	of boundaries
ὁρμαίνω	to turn over or revolve anxiously in the mind, to debate, ponder
ὁρμάω	to set in motion, urge
ὁρμή	a violent movement onwards, an assault, attack, onset
ὄρνις	a bird
ὄρνυμι	to stir, stir up
ὅρος	a boundary, landmark
ὄρος	a mountain, hill
ὀρούω	to rise and rush violently on, to move quickly, rush on, hasten, dart forward
ὀρσίαλος	
ὀρσιβάκχαν	
ὀρσιμάχου	
ὄρχος	a row of vines or fruit-trees
ὅς	this, that;
ὅσιος	hallowed, sanctioned by the law of God
ὅσος	quantus
ὁσσάκις	
ὅστε	who, which
ὅστις	any one who, anything which
ὅταν	whenever
ὅτε	when
ὅτι	
ὀτρύνω	to stir up, rouse, egg on, spur on, encourage
ου	
οὐ	not
οὐδέ	but not
οὐδείς	and not one
οὐδός	
οὐκέτι	no more, no longer, no further
οὔλιος	baleful, baneful
οὖλος	
οὖν	really, at all events
οὔπω	not yet
Οὐρανία	Urania, the heavenly one
Ουρανίας	
Οὐρανίδης	son of Uranus
οὐράνιος	heavenly, of or in heaven, dwelling in heaven
οὐρανός	heaven
οὐρία	
οὔριος	with a fair wind
οὖρον	
οὖρος	
ους	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὔτοι	indeed not
οὗτος	this
ὀφθαλμός	the eye
ὄφρα	that, in order that, to the end that
ὀφρυάω	to have ridges
ὀφρύς	the brow, eyebrow
ὄχθη	a rising ground, a bank, dyke
ὄχθος	a bank, hill
ὄψ	a voice
οδε	
παγκρατής	all-powerful, all-mighty
παγκράτιον	a complete contest, an exercise which combined both wrestling and boxing
παγξείνου	
πάγξενος	
Παιάν	Paean or Paeon
παιανίζω	
παῖς	a child
Πακτωλός	
πάλα	
παλαιός	old in years
παλαιόω	to make old
ΠαλαιστῇΠυθια	
παλαίστρα	a palaestra, wrestling-school
πάλη	wrestling
πάλιν	back, backwards
παλίντροπος	turned back, averted
Παλλάς	Pallas
πάλλω	to poise or sway
παμμαχία	
πάμπαν	quite, wholly, altogether
πανδαμάτωρ	the all-subduer, all-tamer
πανδερκής	all-seeing
Πανδίων	
πανελλάνων	
πανθαλής	
Πανθείδα	
Πανθείδᾳ	
πάννικος	
πανσυδίῃ	with all speed
πάντῃ	
παντοδαπής	
παντοδαπός	of every kind, of all sorts, manifold
πάντοθεν	from all quarters, from every side
παντοῖος	of all sorts or kinds, manifold
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραπλήξ	stricken sideways
παρατρέπω	to turn aside
παραχώννυμι	to throw up beside
πάρεδρος	sitting beside
πάρειμι	to be by or present
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρηίς	
παρθενία	
παρθενίας	
παρθενίης	the son of a concubine
παρθενική	
παρθενικός	of or for a maiden
παρθένιος	of a maiden or virgin, maiden, maidenly
παρθένος	a maid, maiden, virgin, girl
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
πάροιθε	before, in the presence of
πάρος	beforetime, formerly, erst
πάρφρων	
πᾶς	all, the whole
πᾶσις	
πασιφανής	
πάτηρ	
πατήρ	a father
πάτρα	fatherland, native land, country, home
πάτρη	
πάτριος	of or belonging to one's father
πατρῷος	of or from one's father, coming or inherited from him
παῦλα	rest, a resting-point, stop, end, pause
παῦρος	little, small
παῦσις	
παύω	to make to cease
πεδάω	to bind with fetters, to bind fast, make fast
πέδιον	
πεδίον	a plain or flat
πέδον	the ground, earth
πείθω	to prevail upon, win over, persuade
Πειράναν	
πείρω	to pierce quite through, fix
πεισίμβροτος	
πέλαγος	the sea
πελάζω	to approach, come near, draw near or nigh
Πελλάνη	
Πέλοψ	Pelops
πέλω	to be in motion
πέμπω	to send, despatch
πέμψις	a sending, mission, dispatch
πενία	poverty, need
πένταθλον	the contest of the five exercises
πένταθλος	one who practises the πένταθλον or conquers therein
πέντε	five
πεντήκοντα	fifty
πέρθω	to waste, ravage, sack, destroy
περί	around, round about with gen., dat., and acc.
περικλειτός	famed all round, farfamed
Περσείδης	
Περσεύς	Perseus
Πέρσης	a Persian, inhabitant of Persis
πέταλον	a leaf
πέταλος	broad, flat
πετάννυμι	to spread out
πέτασος	a broad-brimmed felt hat
πετραῖος	of a rock
πῆ	in what way? how?
πήγνυμι	to make fast
Πηλείδης	
Πηλεύς	Peleus
πῆμα	suffering, misery, calamity, woe, bane
Πηνειός	
πηρός	disabled in a limb, maimed
πῆρος	
πιαίνω	to make fat, fatten
Πιερίαθεν	
Πιερίδες	the Pierides
Πιερίς	
πινυτή	understanding, wisdom
πινυτός	wise, prudent, discreet, understanding
πίνω	to drink
πίπτω	to fall, fall down
Πῖσα	Pisa
πίσα	
πίσυνος	trusting on, relying or depending on, confiding in
Πιτθεύς	
πιτυώδης	abounding in pines
πιφαύσκω	to make manifest, declare, tell of
πλαγκτός	wandering, roaming
Πλεισθενίδης	
πλείσταρχος	
πλείων	more, larger
Πλευρών	
πλημύρων	
πλήξιππος	striking or driving horses
πλήσσω	to strike, smite
πλόκος	a lock of hair, a braid, curl
πλοῦτος	
πνέω	to blow
πνοή	a blowing, blast, breeze
πόα	grass, herb
ποδάνεμον	
ποδαρκής	
πόθεν	whence?
ποθεν	from some place or other
ποικίλλω	to work in various colours, to broider, work in embroidery
ποικίλος	many-coloured, spotted, mottled, pied, dappled
ποιμήν	
ποῖος	of what nature? of what sort?
πολέμαιγις	
πολέμαρχος	one who begins or leads the war, a leader, chieftain
πολεμηί̈αν	
πολεμήιος	warlike
πόλεμος	battle, fight, war
πολεμόω	to make hostile, make an enemy of
πολέω	to go about, range over
πολιός	gray, grizzled, grisly
πόλις	a city
πολυδάκρυος	
πολύδακρυς	of or with many tears
πολύζηλος	full of jealousy and rivalry
πολυζήλωτος	much envied
πολυήρατος	much-loved, very lovely
πολυκρατής	very mighty
πολύκρημνος	
πολύκριθος	
πολυλάϊον	
πολύλλιστος	sought with many prayers
Πολυνείκης	
Πολυπήμων	
πολυπλάγκταν	
πολύπλαγκτος	much-wandering, wide-roaming
πολύπυργος	with many towers
πολύς	many
πολύστονος	much-sighing, mournful
πολύφαντος	
πολύφατος	much-spoken-of, very famous, excellent
πολύχρυσος	rich in gold
πόνος	work
ποντίζω	to plunge in the sea
πόντιος	of the sea
πόντονδε	into the sea
πόντος	the sea
Πορθανίδα	
πορθέω	to destroy, ravage, waste, plunder
πόρος	a means of passing a river, a ford, ferry
πορσύνω	to offer, present
πορτιτρόφος	nourishing calves
πορφύρα	the purple-fish
πορφύρεος	darkgleaming, dark;
πορφυροδίναν	
πορφυρόζωνος	
πόρω	to furnish, offer, present, give
Ποσειδάν	
Ποσειδᾶνι	
Ποσειδᾶνος	
ποταίνιος	fresh, new
ποταμός	a river, stream
ποτέ	at some time or other, at some time
πότερος	whether of the two?
ποτή	flight
πότμος	that which befals one, one's lot, destiny
πότνια	mistress, queen
ποτόν	
ποτός	drunk, fit for drinking
πού	anywhere, somewhere
ποῦ	where?
πούς	a foot
πρᾶξις	a doing, transaction, business
πράσσω	to pass over
πρέπω	to be clearly seen, to be conspicuous
πρέσβυς	an old man
Πρίαμος	Priam
πρίν	comparative
πρό	before
προ	
πρόδομον	
πρόδομος	
προίημι	to send before, send on or forward
Προῖτος	
πρόκειμαι	to be set before one
Προκόπτας	
προλείπω	to go forth and leave, to leave behind, forsake, abandon
πρόξενος	a public
προπάροιθε	before, in front of
προπέμπω	to send before, send on or forward
πρόπολος	employing oneself before
πρός	motion from
προσεῖδον	to look at or upon
προσεῖπον	to speak to
προσεννέπω	to address, accost
πρόσθεν	before
πρόσπολος	a servant
προστίθημι	to put to
πρόσφημι	to speak to, address
προσφωνέω	to call or speak to, address, accost
πρότερος	prae.
προφαίνω	to bring forth, bring to light, shew forth, manifest, display
προφανής	shewing itself or seen beforehand
προφέρω	to bring before
προφήτης	one who speaks for a God and interprets his will
προχοή	the outpouring
πρύμνα	the hindmost part of a ship, the stern, poop
πρύτανις	a prince, ruler, lord, chief
πρώθηβος	
πρών	a foreland, headland
πρώτιστος	the very first, first of the first
πρῶτος	
πτέρυξ	the wing
πτήσσω	to frighten, scare, alarm
Πυθέης	
Πύθια	the Pythian games
Πύθιον	the temple of Pythian Apollo
Πυθιόνικος	of or a belonging to a Pythian victory
Πύθιος	Pythian
πυθμήν	the hollow bottom or stand of a cup
Πυθώ	Pytho
πύθω	to make rot, to rot
Πυθών	
πυκιν	
πύλη	one wing of a pair of double gates
πύματος	hindmost, last
πυνθάνομαι	to learn by hearsay or by inquiry
πύξ	with clenched fist
πῦρ	fire
πύργος	a tower
πυργόω	to gird or fence with towers
πυρή	any place where fire is kindled
πυριέθειρα	
πυρός	wheat
Πύρριχος	
πυρρός	flame-coloured, yellowish-red
πυρσός	a firebrand, torch
πυρσόχαιτος	
πω	up to this time, yet
πῶλος	a foal, young horse
πῶμα	
ῥᾴδιος	easy, ready, easy to make or do
ῥαίδιον	
ραν	
ῥεῖθρον	that which flows, a river, stream
ῥέπω	to incline downwards, to sink, fall
ῥιπή	the swing or force with which anything is thrown
ῥίπτω	to throw, cast, hurl
ῥοδοδάκτυλος	rosy-fingered
ῥοδόεις	of roses
ῥόδον	the rose
ῥοδόπηχυς	rosy-armed
ῥοή	a river, stream, flood
ς	
σαγόραι	
σαίνω	to wag the tail, fawn
σακεσφόρος	shield-bearing
σάλπιγξ	a war-trumpet, trump
σάν	
σάπεται	
Σάρδεις	Sardes
σαφής	clear, plain, distinct, manifest
σβέννυμι	to quench, put out
σεῖος	
σεισίχθων	earth-shaker
σείω	to shake, move to and fro
σέλας	a bright flame, blaze, light
σελήνη	the moon
Σεμέλη	
σεμνοδότειρα	
σεμνόν	
σεμνός	revered, august, holy, awful
σεμνόω	to make solemn or grand, to exalt, magnify, embellish
σεύω	to put in quick motion: to drive, hunt, chase away
σῆμα	a sign, mark, token
σημαίνω	to shew by a sign, indicate, make known, point out
σής	a moth
σθένος	strength, might
σθένω	to have strength or might, be strong or mighty
σί	
Σικελία	Sicily
Σικυών	Sicyon
Σίνις	
σιωπή	silence
Σκάμανδρος	the Scamander
σκῆπτρον	a staff or stick to lean upon, a walking-stick
Σκίρων	which blew from the Scironian rocks
σκοπέω	to look at or after
σκότος	darkness, gloom
σμερδαλέος	terrible to look on, fearful, aweful, direful
σόει	
σός	thy, thine, of thee
σοφός	skilled in any handicraft or art, cunning in his craft
Σπάρτη	Sparta
Σταδίει	
στάδιον	a stade, =
στάδιος	standing firm
στάζω	to drop, let fall or shed drop by drop
στείχω	to walk, march, go or come
στέρνον	the breast, chest
στέρομαι	to be wanting in, to lack, want
στέφανος	that which surrounds
στεφανοφόρων	
στεφανόω	to be put round
στῆθος	the breast
στίλβω	to glisten
στολή	an equipment, armament
στόρεννυμι	
στρατα	
στραταγέταν	
στρατάω%	
στρατηγός	the leader or commander of an army, a general
στρατία	an army
στρατιά	
στρατός	an encamped army
στρωφάω	to turn constantly
στυγερός	hated, abominated, loathed
Στύξ	the Styx
σύ	
συμβολέω	to meet or fall in with
συμφορά	an event, circumstance, chance, hap
σύμφωνος	agreeing in sound, in unison
σύν	along with, in company with, together with
σύνειμι	
συνετός	intelligent, sagacious, wise
συνεχής	holding together
σύνοικος	dwelling in the same house with
Συρακοσία	the territory of Syracuse
Συρακόσιος	Syracusan
ΣυρακοσίῳἹπποις	
Συρακόσσας	
σφάζω	to slay, slaughter
σφέτερος	their own, their
σφῦρα	a hammer
σχάζω	to let loose
σχέτλιος	unwearying
σῶμα	the body
σῶς	safe and sound, alive and well, in good case
σώφρων	of sound mind
τ	
ταινία	a band, riband, fillet
Ταλαϊονίδης	
Ταλαιονίδης	
τάλαντον	a balance
ταλαπενθής	patient in woe
τάλας	suffering, wretched
τᾶν	sir, my good friend
τανίσφυρος	
τανίφυλλος	
τανύσφυρος	with taper ancles
ταρφύς	thick, close
ταῦρος	a bull
ταύ̈σιον	
τάφος	
τάχα	quickly, presently, forthwith
τάχος	swiftness, speed, fleetness, velocity
ταχύς	quick, swift, fleet
ταχυτής	quickness, swiftness
τε	and
τέγγω	to wet, moisten
τέθηπα	to be astonished, astounded, amazed
τέθμιος	settled, regular
Τεισίᾳ	
τεῖχος	a wall
τέκνον	that which is borne or born, a child
τέκος	the young
Τελαμών	
τέλειος	having reached its end, finished, complete
τελειόω	to make perfect, complete
τελευταῖος	last
τελευτάω	to complete, finish, accomplish
τελευτή	a finishing, completion, accomplishment
τελέω	to complete, fulfil, accomplish
τέλλω	to make to arise, accomplish
