Field1	Field2
ἀφόρητος	intolerable, insufferable
ἀφορίζω	to mark off by boundaries
ἀφορμή	a starting-point
ἀφοσιόω	to purify from guilt or pollution
ἀφραδία	folly, thoughtlessness
ἄφρων	without sense
ἄφυκτος	not to be shunned, from which none escape
ἀφύλακτος	unguarded, unwatched
ἄφωνος	voiceless, speechless, dumb, silent
ἀχαιά	
Ἀχαία	Achaia
Ἀχαιός	Achaian
ἀχαριστία	thanklessness, ingratitude
ἀχάριστος	ungracious, unpleasant, unpleasing
Ἀχαρνεύς	an inhabitant of Acharnae
Ἀχερδούσιος	
ἀχθεσθέντες	
ἀχθεσθῇ	
ἀχθεσθῆναι	
ἄχθομαι	to be loaded
ἀχρεῖος	useless, unprofitable, good for nothing
ἄχρηστος	useless, unprofitable, unserviceable
ἄχρι	to the uttermost, utterly
ἀψευδέω	not to lie, to speak truth
ἀψευδής	without lie and deceit, truthful, sincere, trusty
Ἀψεφίων	
ἀψοφητεί	
ἀψοφητί	
ἄψυχος	lifeless, inanimate
αντ	
Β	
βαδίζω	to go slowly, to walk
βάδισμα	walk, gait
βάζω	to speak, say
Βάθιππον	
βάθρα	
βάθρον	that on which anything stands
Βάθυλλος	
βαίνω	to walk, step
βακτηρία	a staff, cane
Βακχάω	to be in Bacchic frenzy, to rave
Βάκχειος	Bacchic, of or belonging to Bacchus
Βάκχιος	
Βάκχος	Bacchus
βαλανεῖον	bathing-room
βάλλις	
βάλλω	to throw
βάραθρον	a gulf, pit
βάραθρος	
βαρβαρικός	barbaric, foreign, like a foreigner
βαρβαρόομαι	to become barbarous
βάρβαρος	barbarous
βαρέω	to weigh down, depress
βαρύς	heavy
βαρύστονος	groaning heavily, bellowing
βαρύτης	weight, heaviness
βασανίζω	to rub
βασανιστέος	to be put to the proof
βασανιστής	questioner, torturer, tormentor
βάσανος	the touch-stone
βασίλεια	a queen, princess
βασιλεία	a kingdom, dominion
βασίλειον	a kingly dwelling, palace
βασίλειος	of the king, kingly, royal
βασιλεύς	a king, chief
βασιλεύω	to be king, to rule, reign
βασίλη	
βασιλικός	royal, kingly
βάσιμος	passable, accessible
βασκαίνω	to slander, malign, belie, disparage
βασκανία	slander, envy, malice
βάσκανος	slanderous, envious, malignant
Βάτταλον	
Βάτταλος	
βδελυρεύομαι	to behave in a brutal manner
βδελυρία	brutal conduct, want of shame and decency, brutality
βδελυρός	loathsome, disgusting, brutal
βέβαιος	firm, steady, steadfast, sure, certain
βεβαιότης	firmness, steadfastness, stability, assurance, certainty
βεβαιόω	to make firm, confirm, establish, secure, warrant, make good
βεβουλευμένως	advisedly, designedly
βέλος	a missile
βέλτιστος	best
βελτίων	better
βῆμα	a step, pace, stride
Βηρισάδην	
Βηρισάδου	
βία	bodily strength, force, power, might
βιάζω	to constrain
βίαιος	forcible, violent
Βιάνωρ	
βιάω	to constrain
βιβλάριον	
βιβλίον	a paper, scroll, letter
βίβλος	the inner bark of the papyrus
βίος	life
βιός	a bow
βιοτή	a living, sustenance
βιόω	to live, pass one's life
βιωτός	to be lived, worth living
βλαβερός	hurtful, noxious, disadvantageous
βλάβη	hurt, harm, damage
βλάβος	
βλάπτω	to disable, hinder, stop
βλαστάνω	to bud, sprout, grow
βλασφημέω	to drop evil or profane words, speak lightly or amiss of sacred things
βλασφημία	a profane speech
βλάσφημος	evil-speaking
βλάψις	a harming, damage
βλέμμα	a look, glance
Βλεπαίου	
βλέπω	to see, have the power of sight
βόα	
βοάω	to cry aloud, to shout
βοείη	an ox-hide, ox-hide shield
βόειος	of an ox or oxen
βοή	a loud cry, shout
Βοηδρόμια	the succour given
βοηδρόμιος	
Βοηδρομιών	the third Attic month
βοήθεια	help, aid, rescue, support
Βοηθείων	
βοηθέω	to come to aid, to succour, assist, aid
βοήθησις	
βοηθητέος	one must help
βοηθός	assisting, auxiliary
Βοιωταρχέω	to be a Boeotarch
Βοιωτία	Boeotia
Βοιώτιος	Boeotian
Βοιωτός	a Boeotian
βόρβορος	mud, mire
Βορυσθένης	the Borysthenes or Dnieper
βόσκημα	that which is fed or fatted
βοσπορεῖον	
βοσπόρειος	
Βοσπορίχω	
Βόσπορος	ox-ford
βότρυς	a cluster or bunch of grapes
Βουλαγόρας	
βούλευμα	a deliberate resolution, purpose, design, plan
βουλεύς	
βούλευσις	deliberation
βουλευτέον	
βουλευτέος	one must take counsel
βουλευτήριον	a council-chamber, senate-house
βουλευτήριος	advising
βουλευτής	a councillor, senator
βουλευτικός	of or for the council or the councillors
βουλευτός	devised, plotted
βουλεύω	to take counsel, deliberate, concert measures
βουλή	will, determination
βούλημα	
βούλησις	a willing
βούλομαι	to will, wish, be willing
βοῦς	cow
Βουσελιδῶν	
Βούσελος	
Βουσέλου	
Βουσέλῳ	
Βούχετα	
βοώνης	an officer who bought oxen for the sacrifices
βραβεύς	the judge who assigned the prizes at the games
βραβευτής	
βραβεύω	to act as a judge or umpire
βραδύς	slow
βραδυτής	slowness
Βραυρωνόθεν	
βράχεα	shallows
βραχίων	the arm
Βραχύλλου	
βραχύς	short
βρέχω	to be wetted, get wet
Βρομίος	
Βρόμιος	Bacchic
βροντή	thunder
βρόχος	a noose or slip-knot, for hanging or strangling
Βρυτίδαι	
Βρυτίδας	
Βρυτιδῶν	
βρωτός	to be eaten
βυβλίδιον	
Βυζάντιος	
βύρσα	the skin stripped off, a hide
βωμός	any raised platform, a stand
Γ	
Γαῖα	
γαῖα	a land, country
γαμβρός	any one connected by marriage
γαμέω	to marry
γαμήλιος	belonging to a wedding, bridal
γαμηλιών	
γάμος	a wedding, wedding-feast
Γανυμήδη	
Γανυμήδης	
γάρ	for
γαστήρ	the paunch, belly
γαυριάω	to bear oneself proudly, prance
γε	at least, at any rate
γειτνιάω	to be a neighbour, to border on
γείτων	one of the same land, a neighbour
Γελάρχῳ	
γελάω	to laugh
γέλοιος	causing laughter, laughable
γέλως	laughter
γεμίζω	to fill full of, to load or freight with
γενεά	race, stock, family
γένεσις	an origin, source, productive cause
γενέτης	the begetter, father, ancestor
γενναῖος	suitable to one's birth or descent
γεννάω	to beget, engender
γεννῆται	
γεννητής	a parent
γεννητός	begotten
γένος	race, stock, family
γεραίρω	to honour or reward with
Γεραιστός	
γεραρός	of reverend bearing, majestic
γέρας	a gift of honour
γερουσία	a Council of Elders, Senate
γερούσιας	
γερούσιος	for or befitting the seniors or chiefs
γέρρον	anything made of wicker-work
γέρων	an old man
γεύω	to give a taste of
γεωμετρία	geometry
γεωργέω	to be a husbandman, farmer
γεωργία	tillage, agriculture, farming
γεωργικός	of or for tillage, agricultural
γεωργός	tilling the ground
γῆ	earth
γηθέω	to rejoice
γῆρας	old age
γηράσκω	to grow old, become old
γηροβοσκός	feeding or tending in old age
γηροτροφέω	
γηρότροφος	
γίγνομαι	to come into being
γιγνώσκω	to learn to know, to perceive, mark, learn
Γλαυκέτης	
Γλαυκοθέαν	
Γλαυκοθέας	
Γλαῦκος	
Γλαύκων	
Γλαυκωνίδου	
γλαύξ	the owl
γλίσχρος	glutinous, sticky, clammy
γλίχομαι	to cling to, strive after, long for
γλῶσσα	the tongue
γνάθος	the jaw
γναφεύς	
γνήσιος	of or belonging to the race
γνώμη	a means of knowing, a mark, token
γνωρίζω	to make known, point out, explain
γνώριμος	well-known, familiar
γνῶσις	a judicial inquiry
γοάω	to wail, groan, weep
γόης	one who howls out enchantments, a sorcerer, enchanter
γοητεία	juggling, cheatery
γοητεύω	to bewitch, beguile
γόμος	a ship's freight, burden, tonnage
γονεύς	a begetter, father
γονή	produce, offspring
γόνος	that which is begotten, offspring, a child
γόνυ	the knee
Γοργώπαν	
γοῦν	at least then, at any rate, any way
γραίδιον	an old hag, old woman
γράμμα	that which is drawn
γραμματείδιον	small tablets
γραμματεῖον	that on which one writes, tablets
γραμματεύς	a secretary, clerk
γραμματεύω	to be secretary
γραμματιστής	one who teaches γράμματα, a schoolmaster
γραμματοκύφων	a porer over records
γραῦς	an old woman
γραφεύς	a painter
γραφή	representation by means of lines
γραφής	
γράφος	
γράφω	to scratch, scrape, graze
γρῦ	a grunt
Γύλωνος	
γυμνάζω	to train naked, train in gymnastic exercise
γυμνασία	exercise
γυμνασιάρχης	a gymnasiarch
γυμνασιαρχία	the office of a gymnasiarch
γυμνασίαρχος	
γυμνάσιον	bodily exercises
γύμνασις	
γυμνικός	of or for gymnastic exercises
γυμνός	naked, unclad
γύναιον	
γύναιος	made to a woman
γυνή	a woman
Δ	
δαιμονάω	to be under the power of a δαίμων, to suffer by a divine visitation
δαιμόνιον	the Deity
δαιμόνιος	of or belonging to a δαίμων
δαίμων	a god, goddess
δαίς	
δαίω	
δάκνω	to bite
δάκρυον	a tear
δακρύω	to weep, shed tears
δακτύλιον	
δακτύλιος	a ring, seal-ring
δακτυλοδεικτέω	to point at with the finger
Δαμάγητος	
δάμαρ	a wife, spouse
Δαμόστρατος	
Δαμοστράτου	
Δαμοτίμου	
δανείζω	to put out money at usury, to lend
δάνειον	a loan
δάνεισμα	a loan
δανειστής	a money-lender
Δάοχος	
δαπανάω	to spend
δαπάνη	outgoing, cost, expense, expenditure
δαπανηρός	lavish, extravagant
Δαρεικός	a Daric
Δαρεῖος	Darius
δασμολογέω	to collect as tribute
Δάτις	
δέ	but
δέησις	an entreating, asking: a prayer, entreaty
δεῖ	it is binding on
δεῖγμα	a sample, pattern, proof, specimen
δειδίσσομαι	to frighten, alarm
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δεικτέον	
δεικτέος	to be shown
δείλαιος	wretched, sorry, paltry
δείλη	afternoon
δειλία	cowardice
δειλιάω	to be afraid
δειλός	cowardly, craven
δεῖμα	fear, affright
δεῖνα	such an one, a certain one
Δείναρχον	
Δείναρχος	
Δεινίαν	
Δεινίας	
Δεινίου	
Δεινομένης	
δεινοπαθέω	to complain loudly of sufferings
δεῖνος	
δεινός	fearful, terrible, dread, dire
δεινότης	terribleness
δεινόω	to make terrible: to exaggerate
Δείνωνα	
δεῖξις	
δείξις	
δειπνέω	to make a meal
δεῖπνον	the principal meal
δειπνοποιέω	to give a dinner
δεῖπνος	
δεῖσα	
δέκα	ten
δεκαδαρχία	the government of the ten
δεκάκις	ten-times
δεκαπλάσιος	tenfold
δεκαπλασίων	
δεκαπλόος	
δεκαπλοῦς	
δεκατεύω	to exact the tenth part from
δεκάτη	
δεκατηλόγος	a tithe-collector
δέκατος	tenth
δεκατόω	to take tithe of
Δεκέλεια	Deceleia
Δεκελεικός	
Δεκελεύς	Decelean
δελεάζω	to entice or catch by a bait
Δελφίνιον	a temple of Apollo
Δελφίνιος	
Δελφοί	the Delphians
δενδροκοπέω	to cut down trees
δένδρον	a tree
δεξιά	the right hand
Δεξίθεος	
δεξιός	on the right hand or side
δέον	that which is binding, needful, right, proper
δέος	fear, alarm, affright
Δερκύλος	
δέρμα	the skin, hide
δεσμεύω	to fetter, put in chains
δέσμη	
δεσμός	anything for binding, a band, bond
δεσμωτήριον	a prison
δεσμώτης	a prisoner, captive
δεσπόζω	to be lord or master, gain the mastery
δέσποινα	the mistress, lady of the house
δεσποτεία	the power of a master
δεσπότειος	
δεσποτέω	to be despotically ruled
δεσπότης	a master, lord, the master of the house
δεσποτικός	of or for a master
δεῦρο	hither
δευτεραγωνιστής	the actor who takes second-class parts
δεύτερος	second
δέχομαι	to take, accept, receive
δέω	
δή	exactness
δηιόω	to cut down, slay
δηλονότι	quite clearly, manifestly, plainly
δῆλος	visible, conspicuous
Δῆλος	Delos
δηλόω	to make visible or manifest, to show, exhibit
δήλωσις	a pointing out, manifestation, explaining, shewing
δημαγωγέω	to lead the people
δημαγωγός	a popular leader
Δημάδης	
Δημάρετον	
Δημάρετος	
Δημαρέτῳ	
δημαρχέω	to be demarch
δημαρχία	the office or rank of δήμαρχος
δήμαρχος	a governor of the people
Δημέας	
δήμευσις	confiscation of one's property
δημεύω	to declare public property, to confiscate
δημηγορέω	to speak in the assembly
δημηγορία	a speech in the public assembly
Δημήτηρ	Demeter
δημιουργέω	to practise a trade, do work
δημιουργός	one who works for the people, a skilled workman, handicraftsman
Δημοκλέης	
δημοκρατέομαι	to have a democratical constitution, live in a democracy
Δημοκράτης	
δημοκρατία	democracy, popular government
Δημοκρατίδου	
Δημόκριτος	
Δημομέλει	
Δημομέλη	
Δημόνικος	
Δῆμος	
δῆμος	a country-district, country, land
δημός	fat
Δημοσθένης	
δημοσίᾳ	
δημόσιος	belonging to the people or state
δημοσιόω	to confiscate
δημοτελής	at the public cost, public, national
Δημοτέλους	
δημοτεύομαι	
δημότης	one of the people, a commoner, plebeian
δημοτικός	of or for the people, in common use, common
Δημόφαντος	
Δημόφιλος	
Δημοφῶν	
Δημοχάρει	
Δημοχάρη	
Δημοχάρην	
Δημοχάρης	
Δημοχάρους	
Δήμωνα	
Δήμωνος	
δήποτε	at some time, once upon a time
δήπου	perhaps, it may be
δήπουθεν	
δῆρις	a fight, battle, contest
δῆτα	certainly, to be sure, of course
διά	through c. gen. through, by means of c. acc.
διαβαίνω	to make a stride, walk or stand with the legs apart
διαβάλλω	to throw over or across, to carry over or across
διαβαπτίζομαι	to dive for a match
διάβασις	a crossing over, passage
διαβεβαιόομαι	to maintain strongly
διαβιβάζω	to carry over or across, to transport
διαβοάω	to shout out, proclaim, publish
διαβολή	false accusation, slander, calumny
διαγανακτέω	to be full of indignation
διαγγέλλω	to give notice by a messenger, to send as a message
διαγίγνομαι	to go through, pass
διαγιγνώσκω	to distinguish, discern
διάγνωσις	a distinguishing, discernment
διάγραμμα	that which is marked out by lines, a figure, plan
διαγράφω	to mark out by lines, delineate
διάγω	to carry over or across
διαγωνίζομαι	to contend, struggle or fight against
διαδείκνυμι	to shew clearly, shew plainly
διαδέχομαι	to receive one from another
διά-διαιτάω	
διαδίδωμι	to give from hand to hand, to pass on, hand over
διαδικάζω	to give judgment in a case
διαδικασία	a suit brought to decide
διάδοσις	a distribution, largess
διαδοχή	a taking from
διάδοχος	succeeding
διαδύνω	to slip through
διάδυσις	a passage through
διαζεύγνυμαι	to be disjoined, separated, parted
διαθερμαίνω	to warm through
διαθέω	to run about
διαθήκη	a disposition
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διαίρω	to raise up, lift up
δίαιτα	a way of living, mode of life
διαιτάω	to feed in a certain way, to diet
διαιτητής	an arbitrator, umpire
διακαλύπτω	to reveal to view
διάκειμαι	to be in a certain state, to be disposed or affected
διακελεύομαι	to exhort, give orders, direct
διακινδυνεύω	to run all risks, make a desperate attempt, hazard all
διακλέπτω	to steal at different times
διακληρόω	to assign by lot, allot
διακονέω	to minister, serve, do service
διακονία	the office of a διάκονος
διάκονος	a servant, waiting-man
διακόπτω	to cut in two, cut through
διακόσιοι	two hundred
διακρίνω	to separate one from another
διάκρουσις	a putting off
διακρούω	to prove by knocking or ringing
διά-κρύπτω	
διακυκάω	to mix one with another, jumble
διακωδωνίζω	
διακωλύω	to hinder, prevent
διαλαμβάνω	to take or receive severally
διά-λέγω	
διαλέγω	to pick out one from another, to pick out
διαλείπω	to leave an interval between
διάλεκτος	discourse: discussion, debate, arguing
διαλλαγή	interchange, exchange
διαλλακτής	
διαλλάξις	
διάλλαξις	
διαλλάσσω	to change one with another, interchange
διαλογίζομαι	to balance accounts
διαλογισμός	a balancing of accounts
διαλοιδορέομαι	to rail furiously at
διαλυμαίνομαι	to maltreat shamefully, undo utterly
διάλυσις	a loosing one from another, separating, parting
διάλυσος	
διαλύω	to loose one from another, to part asunder, undo
διαμαρτάνω	to go astray from
διαμαρτυρέω	to use a διαμαρτυρία (q. v.)
διαμαρτυρία	evidence given to prevent
διαμαρτύρομαι	to protest solemnly
διαμένω	to remain by, stand by
διαμετρέω	to measure through, out or off
διαμφισβητέω	to dispute or disagree
διανέμω	to distribute, apportion
διανοέομαι	to be minded, intend, purpose
διάνοια	a thought, intention, purpose
διά-ὁρίζω	
διά-ὀρίνω	
διάπειρα	an experiment, trial
διαπειράομαι	to make trial or proof of, to have experience
διαπείρω	to drive through
διαπέρχομαι	to slip away one by one
διαπηδάω	to leap across
διαπίπτω	to fall away, slip away, escape
διαπιστεύω	to entrust to
διαπιστέω	to distrust utterly
διαπλέω	to sail across
διαποστέλλω	to send off in different directions, dispatch
διαπράσσω	to pass over
διαπρεπής	eminent, distinguished, illustrious
διαπτύω	to spit upon
διαράσσω	to strike through
διαρκής	quite sufficient
διαρπάζω	to tear in pieces
διαρραγή	
διαρρέω	to flow through
διαρρήγνυμι	to break through, cleave asunder
διαρρήδην	expressly, distinctly, explicitly
διασείω	to shake violently
διασκευάζω	to get quite ready, equip
διασπάω	to tear asunder, part forcibly
διασπουδάζω	to do zealously
διαστρέφω	to turn different ways, to twist about, distort
διασύρω	to tear in pieces
διασῴζω	
διάταξις	disposition, arrangement
διατείνω	to stretch to the uttermost
διατελέω	to bring quite to an end, accomplish
διατελής	continuous, incessant
διατηρέω	to watch closely, observe
διατίθημι	to place separately, arrange
διατρέπω	to turn away from
διατρέφω	to sustain continually
διατριβή	a way of spending time
διατρίβω	to rub between, rub hard, rub away, consume, waste
διαφέρω	to carry over or across
διαφεύγω	to flee through, get away from, escape
διαφθείρω	to destroy utterly
διαφθορά	destruction, ruin, blight, death.
διαφθορεύς	a corrupter
διαφίημι	to dismiss, disband
διαφορά	difference, distinction
διαφορέω	to spread abroad
διάφορος	different, unlike
διαφυλάσσω	to watch closely, guard carefully
διαχειρίζω	to have in hand, conduct, manage, administer
διαχειροτονέω	to choose between two
διαχειροτονία	election
διαχλευάζω	
διά-χράω	
διάχρυσος	interwoven with gold
διαψεύδω	to deceive utterly
διαψηφίζομαι	to vote in order with ballots
διαψήφισις	a voting by ballot
διά-ὡρίζω	
διδακτός	taught, learnt
δίδαξις	teaching, instruction
διδασκαλεῖον	a teaching-place, school
διδάσκαλος	a teacher, master
διδάσκω	to teach
δίδημι	to bind, fetter
δίδυμος	double, twofold, twain
δίδωμι	to give
διεγγυάω	to give bail for
διεγγύησις	a giving of bail
διέθεσαν	
δίειμι	to go to and fro, roam about
δίεμαι	to flee, speed
διέξειμι	to go out through, pass through
διεξέρχομαι	to go through, pass through
διεξίημι	to let pass through
διέρχομαι	to go through, pass through
διερῶ	to say fully, distinctly, expressly
διερωτάω	to cross-question
διέτης	
διευκρινέω	to separate accurately, arrange carefully
διευλαβέομαι	to take good heed to, beware of, be on one's guard against
διευτυχέω	to continue prosperous
διέχω	to keep apart or separate
Δίη	
διηγέομαι	to set out in detail, describe in full
διίημι	to drive or thrust through
διίστημι	to set apart, to place separately, separate
δικάζω	to judge, to give judgment on
δικαία	
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιοσύνη	righteousness, justice
δικαιόω	to set right
δίκασις	
δικαστήριον	a court of justice
δικαστής	a judge
δικεῖν	to throw, cast
δίκη	custom, usage
Δίκη	
διό	wherefore, on which account
Διογείτων	
Διόγνητος	
Διόδωρος	
διοικέω	to manage a house
διοίκησις	government, administration
διοικίζω	to cause to live apart
Διοκλέης	
διόμνυμι	to swear solemnly, to declare on oath that . .
διομολογέω	to make an agreement, undertake
Διονύσια	the feast of Dionysus or Bacchus
Διονύσιον	
Διονύσιος	
Διονυσόδωρος	
Διονύσος	
Διόνυσος	Dionysus
Διοπείθης	
διόπερ	
διοπεύω	to be in charge of a ship
διορθόω	to make quite straight, set right, amend
διόρυξις	
διορύσσω	to dig through or across
διορυχή	
δῖος	god-like, divine
Διοσκόρειον	the temple of the Dioscuri
διότι	for the reason that, since
Διότιμος	
Διοφάνης	
Διόφαντος	
διοχλέω	to trouble or annoy exceedingly
διπλάζω	to double
διπλασιάζω	to double
διπλάσιος	twofold, double, twice as much as, twice as many as, as long as
διπλασίων	
διπλόος	twofold, double
διπλός	
διπλόω	to double
δίς	twice, doubly
δισμύριοι	twenty thousand
δισσός	two-fold, double
δισχίλιοι	two thousand
διτάλαντος	worth or weighing two talents
Διφίλου	
δίφρος	the chariot-board
διχάζω	to divide in two
διχή	
διχόθεν	from both sides, both ways
διχοστασία	a standing apart, dissension
δίω	to run away, take to flight, flee
διωθέω	to push asunder, tear away
διώκω	to pursue
διωμοσία	an oath taken by both parties before the trial came on
Δίων	
Διώνδας	
Διώνδου	
Διώνη	
δίωξις	chase, pursuit
δόγμα	that which seems to one, an opinion, dogma
δοκεύς	
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκή	a vision, fancy
δοκιμάζω	to assay or test
δοκιμασία	an assay, examination, scrutiny
δοκιμαστής	an assayer, scrutineer
δοκιμαστός	
δόκιμος	assayed, examined, tested
δοκόν	
δοκός	a bearing-beam
δοκώ	
δολοφονέω	to murder by treachery
Δόλοψ	
δόξα	a notion
δοξάζω	to think, imagine, suppose, fancy, conjecture
δόξασις	
δόξις	
δοριάλωτος	captive of the spear, taken in war
Δορίσκος	
δόρυ	a stem, tree
δορυφορέω	to attend as a bodyguard
δόσις	a giving
δοτέος	to be given
δότης	
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δούλευσις	
δουλεύω	to be a slave
δούλη	
δουλικός	of or for a slave, servile
δοῦλος	a born bondman or slave
δουλόσύνη	
δουλοσύνη	slavery, slavish work
δουλόω	to make a slave of, enslave
Δρακοντίδης	
δράκων	a dragon
Δράκων	
δρᾶμα	a deed, act
δραπετεύω	to run away
δραπέτης	a runaway
δρᾶσις	
δραχμή	a handful
δραχμός	
δράω	to do
δρέπω	to pluck, cull
Δρογγίλον	
δρομικός	good at running, swift, fleet
δρόμος	a course, running, race
δρόμων	
Δροσίδα	
Δρυμός	
δρῦς	a tree
δύη	woe, misery, anguish, pain
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δυναστεία	power, lordship, sovereignty
δυνάστης	a lord, master, ruler
δυνατέω	to be powerful, mighty
δυνάτης	
δυνατός	strong, mighty, able
δύο	two
δύσις	a setting of the sun or stars
δυσκατάπαυστος	hard to check, restless
δύσκλεια	ill-fame, an ill name, infamy
δυσκολαίνω	to be peevish or discontented
δυσκολία	discontent, peevishness
δύσκολος	hard to satisfy with food;
δύσκριτος	hard to discern or interpret
δύσμαχος	hard to fight with, unconquerable
δυσμεναίνω	
δυσμένεια	ill-will, enmity
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
Δυσνίκητος	
δυσνομία	lawlessness, a bad constitution
δυσπολέμητος	hard to war with
δυσσεβέω	to think or act ungodly
δυσσεβής	ungodly, impious, profane
δύστηνος	wretched, unhappy, unfortunate, disastrous
δύστροπος	hard to turn, intractable
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστυχής	unlucky, unfortunate
δυστυχία	ill luck, ill fortune
δυσχείρωτος	hard to subdue
δυσχεραίνω	to be unable to endure
δυσχέρεια	annoyance or disgust
δυσχερής	hard to take in hand or manage
δύω	to strip off
δώδεκα	twelve
δωδεκάδραχμος	sold at
δωδέκατος	the twelfth
Δωδωναῖος	of Dodona
Δωδώνη	Dodona
δῶμα	a house
δωρεά	a gift, present
δωρειά	
Δωριεύς	a Dorian, descendant of Dorus
δωροδοκέω	to accept as a present
δωροδόκημα	acceptance of a bribe, corruption
δωροδοκία	a taking of bribes, openness to bribery
δωροδόκος	taking presents or bribes
Δωροθέου	
δῶρον	a gift, present
δωροτελέω	
δώσων	always going to give
δωτήρ	a giver
δώτης	
ἕ	sui.
ἔα	ha! oho!
ἐάν	if haply
ἐαρινός	spring-
ἐατέος	to be suffered
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομήκοντα	seventy
ἕβδομος	seventh
Ἐγβατάνοις	
ἔγγαιος	in or of the land, native
ἔγγειος	
ἐγγίγνομαι	to be born or bred in
ἔγγιστος	
ἐγγίων	nearer, nearest
ἔγγονος	a grandson, granddaughter
ἐγγραφεύς	
ἐγγραφή	a registering, registration
ἐγγράφω	to mark in or on, to paint on
ἐγγύα	
ἐγγυάω	to give or hand over as a pledge
ἐγγύη	a pledge put into the hand: surety, security
ἐγγύησις	betrothed
ἐγγυητής	one who gives security, a surety
ἐγγυητός	wedded
ἐγγύθεν	from nigh at hand
ἐγγύς	near, nigh, at hand
ἐγγύτατος	
ἐγγύτερος	
ἐγείρω	to awaken, wake up, rouse
ἐγκάθετος	
ἐγκαθίημι	to let down: to send in
ἐγκαθίστημι	to place or establish in
ἐγκαλέω	to call in
ἐγκαλύπτω	to veil in
ἐγκαταλαμβάνω	to catch in
ἐγκαταλείπω	to leave behind
ἔγκειμαι	to lie in, be wrapped in
ἐγκέφαλος	that which is within the head, the brain
ἐγκλείω	to shut in, close
ἔγκλημα	an accusation, charge, complaint
ἐγκρατής	in possession of power
ἐγκρίνω	to reckon in or among
ἐγκτάομαι	to acquire possessions in
ἔγκτασις	
ἔγκτημα	land held in a district
ἐγκυκλέομαι	to rotate in
ἐγκύκλιος	circular, rounded, round
ἐγκωμιάζω	to praise, laud, extol
ἐγκώμιος	in or of the same village, native
ἐγχείρημα	an undertaking, attempt
ἐγχείρησις	a taking in hand, undertaking
ἐγχειρία	
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχειρίζω	to put into one's hands, entrust
ἐγχέω	to pour in
ἐγχωρέω	to give room
ἐγώ	ego
ἐγώγε	
ἔδαφος	the bottom, foundation, base
ἔδω	to eat
ἕζομαι	to seat oneself, sit
ἐθέλεχθρος	
ἐθελοντής	
ἐθέλω	to will, wish, purpose
ἔθεσαν	
ἐθίζω	to accustom, use
ἐθισμός	
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἶεν	well!
εἴθε	would that!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκάς	the twentieth day of the month
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἴκοσι	twenty
εἰκόσορος	with twenty oars
εἰκοστός	the twentieth
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
εἴλη	troops
εἰμί	to be, to exist
εἶμι	to go
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἱργμός	
εἰρήνη	peace, time of peace
Εἰρήνη	
εἱρκτή	an inclosure, prison
εἴρω	
εἰρωνεία	dissimulation
εἰρωνεύομαι	to dissemble
εἷς	
εἰς	into, to c. acc.
εἰσαγγελεύς	one who announces, a gentleman usher
εἰσαγγελία	an impeachment
εἰσαγγέλλω	to go in and announce
εἰσαγγελτικός	of or for impeachment
εἰσάγω	to lead in or into, to introduce
εἰσαγωγεύς	one who brings cases into court
εἰσαγωγή	importation
εἰσαγώγιμος	that can or may be imported
εἰσάπαξ	at once, once for all
εἰσαφικνέομαι	to come into or to, reach or arrive at
εἰσβάλλω	to throw into, put into
εἰσβιάζομαι	to force one's way into
εἰσδέχομαι	to take into, admit
εἰσδύνω	to get or go into
εἴσειμι	to go into
εἰσέρχομαι	to go in or into, enter
εἰσηγέομαι	to bring in, introduce
εἰσθέω	to run into, run up
εἰσίημι	to send into
εἰσιτητήριος	
εἰσκαλέω	to call in
εἰσκομίζω	to carry into
εἴσοδος	a way in, entrance
εἰσοιστέος	to be brought in
εἰσπέμπω	to send in, bring in, let in
εἰσπηδάω	to leap into
εἰσπίπτω	to fall into
εἰσπλέω	to sail into, enter
εἴσπλοος	a sailing in
εἰσποιέω	to give in adoption
εἰσποιητός	adopted
εἴσπραξις	a getting in or collection
εἰσπράσσω	to get in or exact
εἰσφέρω	to carry into or to
εἰσφορά	a gathering in
εἰσφορέω	
εἰσφρέω	to let in, admit
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
