Field1	Field2
διορύσσω	to dig through or across
δῖος	god-like, divine
διότι	for the reason that, since
Διότιμος	
διοχλέω	to trouble or annoy exceedingly
διπλασιάζω	to double
διπλάσιος	twofold, double, twice as much as, twice as many as, as long as
διπλόος	twofold, double
διπλός	
διπλόω	to double
δίς	twice, doubly
δισχίλιοι	two thousand
διώκω	to pursue
διωμοσία	an oath taken by both parties before the trial came on
δόγμα	that which seems to one, an opinion, dogma
δοκεύς	
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκή	a vision, fancy
δοκιμάζω	to assay or test
δοκιμασία	an assay, examination, scrutiny
δοκιμαστέον	
δοκιμαστέος	
δοκιμαστής	an assayer, scrutineer
δοκιμαστός	
δοκόν	
δοκός	a bearing-beam
δοκώ	
δόξα	a notion
δόξις	
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δουλεύω	to be a slave
δούλη	
δοῦλος	a born bondman or slave
δουλόω	to make a slave of, enslave
Δρακοντίδης	
δρασκάζειν	
δραχμή	a handful
δραχμός	
δράω	to do
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δυναστεία	power, lordship, sovereignty
δυνατός	strong, mighty, able
δύο	two
δύσερως	sick in love with
δυσκολαίνω	to be peevish or discontented
δυσμή	setting
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστύχημα	a piece of ill luck, a failure
δυστυχής	unlucky, unfortunate
δυστυχία	ill luck, ill fortune
δυσχερής	hard to take in hand or manage
δύω	to strip off
δώδεκα	twelve
δωδεκαετής	years old
δωμάτιον	a chamber, bed-chamber
δωρεά	a gift, present
δωρειά	
δωροδοκέω	to accept as a present
δωροδοκία	a taking of bribes, openness to bribery
δῶρον	a gift, present
δώσων	always going to give
ἕ	sui.
ἒ	woe! woe!
ἐάν	if haply
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομήκοντα	seventy
ἔγγαιος	in or of the land, native
ἔγγειος	
ἐγγίγνομαι	to be born or bred in
ἐγγράφω	to mark in or on, to paint on
ἐγγυάω	to give or hand over as a pledge
ἐγγυητής	one who gives security, a surety
ἐγγυητός	wedded
ἐγγύς	near, nigh, at hand
ἐγγύτατος	
ἐγγύτερος	
ἐγκαθίστημι	to place or establish in
ἐγκαλέω	to call in
ἔγκλημα	an accusation, charge, complaint
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχωρέω	to give room
ἐγώ	ego
ἐγώγε	
ἔδω	to eat
ἕζομαι	to seat oneself, sit
ἐθελοντήν	voluntarily
ἐθελοντής	
ἐθέλω	to will, wish, purpose
ἐθίζω	to accustom, use
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἰδοί	Idus
εἶδον	to see, perceive, behold
εἶεν	well!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἴκοσι	twenty
εἰκοστός	the twentieth
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
ἐίκουσι	
εἶμι	to go
εἰμί	to be, to exist
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρήνη	peace, time of peace
εἴρω	
εἰς	into, to c. acc.
εἷς	
εἰσαγγελία	an impeachment
εἰσαγγέλλω	to go in and announce
εἰσάγω	to lead in or into, to introduce
εἰσαγώγιμος	that can or may be imported
εἰσ-ἁρπάζω	
εἰσβάλλω	to throw into, put into
εἴσειμι	to go into
εἰσέρχομαι	to go in or into, enter
εἰσηγέομαι	to bring in, introduce
εἰσηθέω	to inject by a syringe
εἰσίημι	to send into
εἴσοδος	a way in, entrance
εἰσπέμπω	to send in, bring in, let in
εἰσπλέω	to sail into, enter
εἰσπράσσω	to get in or exact
εἰσφέρω	to carry into or to
εἰσφορά	a gathering in
εἰσφοράντουτῳ	
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
ἕκαστος	every, every one, each, each one
ἑκάστοτε	each time, on each occasion
ἑκάτερος	each of two, either, each singly
ἑκατόν	a hundred
ἕκατος	far-shooting
ἐκβάλλω	to throw or cast out of
ἐκγίγνομαι	to be born of
ἐκδίδωμι	to give up, surrender
ἐκδικάζω	to decide finally, settle
ἐκδύω	to take off, strip off
ἐκ-ἔθω	
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἠθέω	
ἑκκαίδεκα	sixteen
ἐκκαλέω	to call out or forth, summon forth
ἐκκηρύσσω	to proclaim by voice of herald
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἐκκόπτω	to cut out, knock out
ἐκλαμβάνω	to receive from
ἐκλέγω	to pick or single out
ἐκλείπω	to leave out, omit, pass over
ἐκμισθόω	to let out for hire
ἑκούσιος	voluntary
ἐκπέμπω	to send out or forth from
ἐκπηδάω	to leap out
ἐκπίπτω	to fall out of
ἔκπλεος	quite full
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἔκπλοος	a sailing out, leaving port
ἐκποδών	away from the feet
ἐκπορθέω	to pillage
ἐκπρίασθαι	to buy off
ἐκτείνω	to stretch out
ἐκτέμνω	to cut out
ἐκτίνω	to pay off, pay in full
ἐκτρέφω	to bring up from childhood, rear up
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἐκφορά	a carrying out
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
ἐλαύνω	to drive, drive on, set in motion
Ἐλαφόστικτος	
ἐλαφόστικτος	
ἐλάχιστος	the smallest, least
ἔλαχος	
ἐλέα	
ἐλεᾶς	a kind of owl
ἔλεγξις	a conviction
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
ἐλεήμων	pitiful, merciful, compassionate
ἐλεός	a kitchen-table, a board on which meat was cut up, a dresser
ἔλεος	pity, mercy, compassion
ἐλευθερία	freedom, liberty
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
ἐλεύθερος	free
ἐλευθερόω	to free, set free
Ἐλευσίναδε	to Eleusis
Ἐλευσῖνι	at Eleusis
Ἐλευσίνιος	of Eleusis
Ἐλευσινόθεν	from Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
ἑλικτήρ	
ἕλκος	a wound
ἕλκω	to draw, drag
ἑλλά	
Ἑλλάς	Hellas
ἐλλείπω	to leave in, leave behind
Ἕλλην	Hellen
Ἑλληνικός	Hellenic, Greek
Ἑλληνίς	a Grecian woman
Ἑλλήσποντος	the Hellespont or sea of Helle
ἐλπίζω	to hope for, look for, expect
ἐλπίς	hope, expectation
ἐλύω	to roll round
ἐμαυτοῦ	of me, of myself
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἔμβραχυ	in brief, shortly
ἐμέω	to vomit, throw up
ἐμμένω	to abide in
ἐμός	mine
ἐμπειρία	experience
ἔμπειρος	experienced or practised in
ἐμπελάζω	to bring near
ἐμπίπτω	to fall in or upon or into
ἐμποδών	at the feet, in the way, in one's path
ἐμπορία	commerce, trade, traffic
ἐμπόρια	
ἐμπόριον	the Exchange
ἔμπορος	one who goes on shipboard as a passenger
ἔμπροσθεν	before, in front
ἐμφανής	shewing in
ἔμφυτος	implanted, innate, natural
ἐμφύω	to implant
ἐν	in, among. c. dat.
ἔναγχος	just now, lately
ἐνακισχίλιοι	nine thousand
ἐναντίον	
ἐναντιόομαι	to set oneself against, oppose, withstand
ἐναντίος	opposite
ἐναποθνήσκω	to die in
ἐνάπτω	to bind on or to
ἐναργής	visible, palpable, in bodily shape
ἐνδεής	in need of
ἐνδείκνυμι	to mark, point out
ἔνδειξις	a pointing out
ἕνδεκα	eleven
ἐνδέω	
ἐνδεῶς	
ἐνδημέω	to live in
ἐνδίδωμι	to give in
ἔνδοθεν	from within
ἔνδον	in, within, in the house, at home
ἐνδύω	to go into
ἐν-ἐγγυάω	
ἐνεδρεύω	to lie in wait for
ἔνειμι	to be in
ἐν-εἰμί	
ἕνεκα	on account of, for the sake of, because of, for
ἐνέχω	to hold within
ἐν-ἠμί	
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνιαυτός	any long period of time, a cycle, period
ἔνιοι	some
ἐνίοτε	sometimes
ἐννέα	nine
ἐννοέω	to have in one's thoughts, to think, consider, reflect
ἔννομος	within the law, lawful, legal
ἔννους	thoughtful, intelligent, sensible
ἕννυμι	to put clothes on
ἕνος	belonging to the former of two periods, last year's
ἐν-ὀφείλω	
ἐνοχλέω	to trouble, disquiet, annoy
ἔνοχος	held in
ἐνταῦθα	here, there
ἐνταυθοῖ	hither, here
ἐντεῦθεν	hence or thence
ἐντευθενί	
ἐντός	within, inside
ἐντυγχάνω	to light upon, fall in with, meet with
ἕξ	six
ἐξαγγέλλω	to send out
ἐξάγω	to lead out
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαιτέω	to demand or ask for from
ἑξακόσιοι	six hundred
ἐξαλειπτέον	
ἐξαλειπτέος	
ἐξαλείφω	to plaster or wash over
ἐξαμαρτάνω	to err from the mark, fail
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπάτη	gross deceit
ἐξαπάτησις	
ἐξαρκέω	to be quite enough for, suffice for
ἐξαρκής	enough, sufficient
ἔξαρνος	denying;
ἐξεγγυάω	to free
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξελαύνω	to drive out from
ἐξελέγχω	to convict, confute, refute
ἐξέργω	to shut out from
ἐξέρχομαι	to go or come out of
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἑξέτης	six years old
ἐξευρίσκω	to find out, discover
ἐξηγέομαι	to be leader of
ἑξήκοντα	sixty
ἐξήκω	to have reached
ἐξίημι	to send out, let
ἕξις	a having, possession
ἐξίστημι	to put out of its place, to change or alter utterly
ἔξοδος	
ἐξοικέω	to emigrate
ἐξορύσσω	to dig out
ἐξοστρακίζω	to banish by ostracism
ἐξουσία	power or authority
ἐξυβρίζω	to break out into insolence, to run riot, wax wanton
ἐξυπηρετέω	to assist to the utmost
ἔξω	out
ἐξώλεια	utter destruction
ἐξωνέομαι	to buy off, redeem
ἔοικα	to be like
ἐοικότως	similarly, like
ἑορτάζω	to keep festival or holiday
ἑορτή	a feast or festival, holiday
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγω	to bring on
ἐπαινέω	to approve, applaud, commend
ἔπαινος	approval, praise, commendation
ἐπαίρω	to lift up and set on
ἐπαίτιος	blamed for
ἐπαμύνω	to come to aid, defend, assist
ἐπανορθόω	to set up again, restore
ἐπαράομαι	to imprecate curses upon
ἐπαραρίσκω	to fit to or upon, fasten to
ἐπαρκέω	to ward off
ἐπαύω	to shout over
ἐπεγείρω	to awaken, rouse up
ἐπεί	after that, after (postquam), since, when (quum)
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
ἔπειμι	to be upon
ἔπειτα	thereupon
ἐπέξειμι	to go out against
ἐπεξέρχομαι	to go out against, make a sally against
ἐπεργάζομαι	to cultivate besides, encroach upon
ἐπέχω	to have or hold upon
ἐπηρεάζω	to threaten abusively
ἐπί	on, upon with gen., dat., and acc.
ἐπιβαίνω	to go upon
ἐπιβάλλω	to throw or cast upon
ἐπιβάτης	one who mounts or embarks;
ἐπιβολεύς	
ἐπιβολή	a throwing or laying on
ἐπιβουλεύω	to plan or contrive against
ἐπιβουλή	a plan against
ἐπιγαμία	intermarriage
Ἐπιγένης	
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγνώμων	an arbiter, umpire, judge
ἐπιγράφω	to mark the surface, just pierce, graze
ἐπιδείκνυμι	to exhibit as a specimen
ἐπίδειξις	a shewing forth, making known
ἐπιδέω	
ἐπιδημέω	to be at home, live at home
ἐπιδίδωμι	to give besides
ἐπιδιώκω	to pursue after
ἐπί-ἐγγυάω	
ἐπί-ἐγκαλέω	
ἐπιείκεια	reasonableness, fairness, equity
ἐπιεικής	fitting, meet, suitable
ἐπί-ἐπικουρέω	
ἐπιθυμέω	to set one's heart upon
ἐπιθυμητής	one who longs for or desires
ἐπιθυμητός	
ἐπιθυμία	desire, yearning, longing
ἐπιθυμιάω	to offer incense
ἐπικαλέω	to call upon
ἐπικηρύσσω	to announce by proclamation
ἐπικίνδυνος	in danger, dangerous, insecure, precarious
ἐπίκληρος	an heiress
ἐπικληρόω	to assign by lot
ἐπίκουρος	an assister, ally
ἐπικρατέω	to rule over
ἐπικρατής	master of
Ἐπικράτης	
ἐΠικράτους	
ἐπικρύπτω	to throw a cloak over, conceal
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλέγω	to choose, pick out, select
ἐπιλείβω	to pour
ἐπιλείπω	to leave behind
ἐπίλειψις	a deficiency, lack
ἐπιλήθω	to cause to forget
ἐπιλήσμων	apt to forget, forgetful
ἐπίλογος	a conclusion, inference
ἐπίλοιπος	still left, remaining
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελής	careful or anxious about, put in charge of
ἐπιμελητής	one who has charge of
ἐπινοέω	to think on or of, contrive
ἐπιορκέω	to swear falsely, forswear oneself
ἐπιπέμπω	to send besides or again
ἔπιπλα	implements, utensils, furniture, moveable property
ἐπιπλέω	to sail upon or over
ἐπίπλοος	
ἐπίπονος	painful, toilsome, laborious
ἐπισκέπτομαι	
ἐπισκήπτω	to make to lean upon, make to fall upon
ἔπισος	
ἐπίσταμαι	to know
ἐπιστέλλω	to send to, send as a message or letter
ἐπιστήμη	acquaintance with
ἐπιστολή	a message, command, commission
ἐπιστρατεύω	to march against, make war upon
ἐπισύρω	to drag or trail after
ἐπιτάσσω	to put upon
ἐπιτάφιος	over a tomb
ἐπιτειχίζω	to build a fort on the frontier
ἐπιτήδειος	made for an end or purpose, fit or adapted for it, suitable, convenient
ἐπίτηδες	designedly, deceitfully
ἐπιτήδευμα	a pursuit, business, practice
ἐπιτηδεύω	to pursue or practise
ἐπιτηρέω	to look out for
ἐπιτίθημι	to lay, put or place upon
ἐπιτιμάω	to lay a value upon
ἐπιτιμή	
ἐπίτιμος	in possession of his rights and franchises
ἐπιτρέπω	to turn towards
ἐπί-τροπεύω	
ἐπί-τροπέω	
ἐπίτροπος	one to whom a charge is entrusted, a trustee, administrator
ἐπί-τροπόω	
ἐπιτυγχάνω	to hit the mark
ἐπιφανής	coming to light, appearing
ἐπιφέρω	to bring, put or lay upon
ἐπιχαίρω	to rejoice over, exult over
Ἐπιχάρης	
ἐπιχειρέω	to put one's hand on
ἕπομαι	
ἑπτά	seven
ἑπτακαίδεκα	seventeen
ἑπτάκις	seven times
ἑπτακισχίλιοι	seven-thousand
ἑπτακόσιοι	seven hundred
ἑπτάς	
ἔρα	
ἔραμαι	to love, to be in love with
Ἐρασινίδης	
Ἐρασίστρατος	
Ἐρασιφών	
ἐραστής	a lover
Ἔρατος	
Ἐρατοσθένης	
Ερατοσθένους	
Ἐράτων	
ἐράω	
ἐργάζομαι	to work, labour
ἐργαστήριον	any place in which work is done: a workshop, manufactory
ἔργνυμι	to confine
Ἐργοκλέης	
ἔργον	work
ἔργω	
ἔρδω	to do
Ἐρέτρια	
ἐρέω	to ask, enquire
ἐρημία	a solitude, desert, wilderness
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἐρημόω	to strip bare, to desolate, lay waste
ἐρίζω	to strive, wrangle, quarrel
Ἑρμῆς	Hermes
ἔρομαι	to ask, enquire
Ἐρρηφορίη	
ἐρρωμένος	in good health, stout, vigorous
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
ἐρωτάω	to ask
ἐρώτησις	a questioning
ἐσθέω	to clothe
ἐσθίω	to eat
ἑσπέρα	evening, eventide, eve
ἔστε	up to the time that, until
ἑστία	the hearth of a house, fireside
ἑστιάω	to receive at one's hearth or in one's house: to entertain, feast, regale
ἕστιος	
ἐσχατάω	to be at the edge, on the border
ἔσχατος	outermost
ἐτάζω	to examine, test
ἔται	
ἑταίρα	a companion
ἑταιρεία	companionship, association, brotherhood
ἑταιρεῖος	of or belonging to companions
ἑταιρέω	to keep company
ἑταῖρος	a comrade, companion, mate
ἕτερος	one of the
ἑτέρωθεν	from the other side
ἑτέρωθι	on the other side
ἔτης	clansmen
ἔτι	yet, as yet, still
ἑτοῖμος	at hand, ready, prepared
ἔτος	a year
εὖ	well
Εὐαγόρη	
Εὐαγόρης	
Εὔανδρος	
Εὐβοεύς	an Euboean
Εὐβουλίδης	
εὔγνωστος	well-known, familiar
εὐδαιμονία	prosperity, good fortune, wealth, weal, happiness
εὐδαίμων	blessed with a good genius;
εὐδοκιμέω	to be of good repute, to be held in esteem, honoured, famous, popular
εὐεργεσία	well-doing
εὐεργετέω	to do well, do good
εὐεργέτης	a well-doer, benefactor
εὐήθεια	goodness of heart, good nature, guilelessness, simplicity, honesty
εὐήθης	good-hearted, open-hearted, simpleminded, guileless
εὐθέως	
εὐθής	
Εὐθύκριτος	
εὔθυνα	a setting straight, correction, chastisement
εὐθύνω	to guide straight, direct
εὐθύς	
εὐκλεής	of good report, famous, glorious
Εὐκλείδης	
εὔκολος	easily satisfied, contented with one's food
Εὐκράτης	
εὐκτός	wished for
εὔλογος	having good reason, reasonable, sensible
Εὐμάρης	
Εὐμολπίδαι	
εὐνάω	to lay or place in ambush
εὐνοέω	to be well-inclined
εὔνοια	good-will, favour, kindness
Εὔνομος	
εὔνους	well-minded, well-disposed, kindly, friendly
εὔορκος	keeping one's oath, faithful to one's oath
εὐπορέω	to prosper, thrive, be well off
εὐπορία	an easy way
Εὐριπίδης	
Εὔριπος	
εὑρίσκω	to find
Εὐρυπτόλεμος	
Εὐρυσθεύς	
Εὐρώπη	Europa, Europe
Εὐρώπης	
εὐσέβεια	reverence towards the gods, piety, religion
εὐσεβής	righteous
εὐτέλεια	cheapness
εὐτυχέω	to be well off, successful, prosperous
εὐτύχημα	a piece of good luck, a happy issue, a success
εὐτυχής	well off, successful, lucky, fortunate, prosperous
εὐτυχία	good luck, success, prosperity
εὐφίλητος	well-beloved
εὐχή	a prayer, vow
εὔχομαι	to pray, offer prayers, pay one's vows, make a vow
εὖχος	the thing prayed for, object of prayer
εὐψυχία	good courage, high spirit
ἐφέλκω	to draw on, drag or trail after
ἐφεξῆς	in order, in a row, one after another
Ἔφεσος	
ἔφημαι	to be set or seated on, to sit on
ἐφίζω	to set upon
ἐφίημι	to send to
ἐφίστημι	to set or place upon
ἐφόδια	
ἐφόδιον	travelling-allowance
ἐφόδιος	
ἐφοράω	to oversee, observe, survey
ἐφορεύω	to be ephor
ἔφορος	an overseer, guardian, ruler
ἔχθιστος	most hated, most hateful
ἔχθρα	
ἔχθρη	hatred, enmity
ἐχθρός	hated, hateful
ἔχθω	to hate
ἔχις	an adder, viper
ἔχω	to have or to hold
ἕως	until, till
Ζάκορος	
ζάω	to live
ζεύγνυμι	to yoke, put to
ζεῦγος	a yoke of beasts, a pair of mules, oxen or horses
Ζεύς	Zeus
ζέω	to boil, seethe
ζῆλος	eager rivalry, zealous imitation, emulation
ζηλόω	to rival, vie with, emulate
ζηλωτής	an emulator, zealous admirer or follower
ζηλωτός	to be emulated, worthy of imitation
ζημία	loss, damage
ζημιόω	to cause loss or do damage to
ζητέω	to seek, seek for
ζήτησις	a seeking, seeking for, search for
ζητητής	a seeker, inquirer
ζητητός	sought for
ζυγόν	anything which joins two
ζυγός	
ζώννυμι	to gird
ζῶσις	
ᾗ	which way, where, whither, in or at what place
ἦ	in truth, truly, verily, of a surety
ἤ	
ἡβάω	to be at man's estate, to be in the prime of youth
Ἡγέμαχος	
ἡγεμών	one who leads
ἡγέομαι	to go before, lead the way
Ἡγήμων	
ἡδέως	
ἤδη	by this time, before this, already
ἥδομαι	to enjoy oneself, take delight, take one's pleasure
ἡδονά	
ἡδονή	delight, enjoyment, pleasure
ἦδος	delight, enjoyment, pleasure
ἡδύς	sweet
ἥκιστος	least
ἥκω	to have come, be present, be here
ἡλιαία	a public place or hall
ἠλίθιος	idle, vain, random
ἠλιθιόω	to make foolish, distract, craze
ἡλικία	time of life, age
ἡλικιώτης	an equal in age, fellow, comrade
ἥλιος	the sun
ἡμέρα	day
ἥμερος	tame, tamed, reclaimed
ἡμερόω	to tame, make tame
ἡμέτερος	our
ἠμί	I say
ἥμισυς	half
ἡμός	
ἡνίκα	at which time, when
ἤπειρος	terra-firma, the land
Ἡρακλέης	Heracles
ἡσσάομαι	to be less than another, inferior to
ἥσσων	less, weaker, less brave
ἡσυχία	stillness, rest, quiet
ἡσυχιότης	
ἦτε	surely, doubtless
ἠχή	a sound or noise
ἠώς	the morning red, daybreak, dawn
θάλασσα	the sea
Θάλλος	
θάλλω	to bloom, abound, to be luxuriant
θάνατος	death
θανατόω	to put to death
θάομαι	to wonder at, admire
θάπτω	to pay the last dues to a corpse, to honour with funeral rites
Θαργήλια	
θαρσαλέος	bold, of good courage, ready, daring, undaunted
θαρσέω	to be of good courage, take courage
θάρσος	courage, boldness
Θάσιος	of or from Thasos, Thasian
θάσσων	quicker, swifter
θαυμάζω	to wonder, marvel, be astonied
θαυμάσιος	wondrous, wonderful, marvellous
θαυμαστής	an admirer
θαυμαστός	wondrous, wonderful, marvellous
θάω	to suck
θέα	a seeing, looking at, view
θεά	a goddess
θεάομαι	to look on, gaze at, view, behold
θέατρον	a place for seeing
θείνω	to strike, wound
θεῖος	
θειόω	to smoke with brimstone, fumigate and purify thereby
Θεμιστοκλέης	
Θεμιστοκλῆς	
Θέογνις	
Θεόδοτος	
Θεόδωρος	
Θεόκριτος	
Θεόμνηστος	
θεομν́ηστου	
θεομνήστου	
Θεόπομπος	
θεός	God
Θεότιμος	
Θεόφιλος	
θεράπαινα	a waiting maid, handmaid
θεραπεία	a waiting on, service
θεραπείη	
θεραπεύω	to be an attendant, do service
θεράπων	a waiting-man, attendant
Θερμοπύλαι	
Θερμώδων	
θέσις	a setting, placing, arranging
θεσμοθέτης	a lawgiver
θεσμοφόρια	an ancient festival held by the Athenian women in honour of Demeter
θεσμοφόριον	the temple of Demeter
θεσμοφόριος	
Θεσσαλία	
Θεσσαλίη	
θέω	to run
θεωρέω	to look at, view, behold
Θῆβαι	Thebes
Θήβη	
Θήβησιν	at Thebes
θηλάζω	to suckle
Θηραμένης	
θηράω	to hunt or chase
θηρίον	a wild animal, beast
θηριόω	to make into a wild beast.
θνήσκω	to die, be dying
θνητός	liable to death, mortal
θορυβέω	to make a noise or uproar
θόρυβος	a noise, uproar, clamour
Θράκευς	
Θράκη	
θρασύβουλος	bold in counsel
Θρασυβούλος	
Θράσυλλος	
Θρασύμαχος	
θρασύς	bold, spirited, courageous, confident
θρασύτης	over-boldness, audacity
θυγάτηρ	a daughter
θυγατριδῆ	a daughter's daughter, granddaughter
θυγατριδοῦς	a daughter's son, grandson
θύρα	a door
θυρόω	to furnish with doors, shut close
θύρωμα	
θυρώματα	a room with doors to it, a chamber
θυσία	an offering or mode of offering
θυσιάζω	to sacrifice
θῦσις	
θύσις	
θύω	
ἰάομαι	to heal, cure
ἴασις	healing, a mode of healing, cure, remedy
Ἰατροκλέης	
ἰδέα	form
ἰδιόομαι	to appropriate to oneself
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἰδιώτης	a private person, an individual
ἶδος	violent heat
ἱερά	
ἱεραί	
ἱεράομαι	to be a priest or priestess
ἱέρεια	a priestess
ἱερεύς	a priest, sacrificer
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱεροσυλία	temple-robbery, sacrilege
ἱερόσυλος	a temple-robber, sacrilegious person
ἱεροφάντης	a hierophant, one who teaches the rites of sacrifice and worship
ἱερόω	to hallow, consecrate, dedicate
ἵζω	to make to sit, seat, place
ἵημι	to set a going, put in motion
ἱκανός	becoming, befitting, sufficing
ἱκανόω	to make sufficient, qualify
ἱκετεία	supplication
ἱκέτευσις	
ἱκετεύω	to approach as a suppliant
ἱκέτης	one who comes to seek protection, a suppliant or fugitive
ἱμάτιον	an outer garment, a cloak or mantle
ἵνα	in that place, there
Ἱππαρμόδωρος	
ἱππαρχέω	to command the cavalry
ἵππαρχος	a general of cavalry
ἱππεύς	a horseman
ἱππεύω	to be a horseman or rider, to ride
ἱππίας	
Ἱππίης	
ἱππικός	of a horse or horses
ἵππιος	of a horse or horses
Ἱπποθωντίς	
Ἱπποκλέης	
Ἱππόνικος	
ἵππος	a horse, mare
ἱπποτοξότης	a mounted bowman, horse-archer
Ἰσθμοῖ	on the Isthmus
ἰσθμός	any narrow passage
ἴσος	equal to, the same as
ἰσόω	to make equal
ἵστημι	to make to stand
Ἰσχόμαχος	
ἰσχυρίζομαι	to make oneself strong, to be strong, gain force
ἰσχυρός	strong, mighty
ἰσχύω	to be strong
ἴσως	equally, in like manner
Ἰταλία	
Ἰωνία	
Ἰώνιος	
καδίσκος	an urn or box
Καδμεῖος	Cadmean
καθά	according as, just as
καθαιρέω	to take down
καθαίρω	to make pure or clean, cleanse, clean, purge
καθαρός	clear of dirt, clean, spotless, unsoiled
καθεύδω	to lie down to sleep, sleep
καθήκω	to have come or gone down
κάθημαι	to be seated
καθιερόω	to dedicate, devote, hallow
καθίζω	to make to sit down, seat
καθίημι	to send down, let fall
καθιστάω	
καθίστημι	to set down, place
καθό	in so far as, according as
κάθοδος	a going down, descent
καθυφίημι	to give up treacherously
καί	and
καινός	new, fresh
καινόω	to make new, innovate
καίπερ	although, albeit
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
καίω	to light, kindle
κάκη	wickedness, vice
κακηγορία	evil-speaking, abuse, slander
κακία	badness
κακολογέω	to speak ill of, to revile, abuse
κακολογία	evil-speaking, reviling
κακονοέω	
κακόνοια	ill-will, malignity, malice
κακόνους	ill-disposed, disaffected
κακοπαθέω	
κακός	bad
κακοῦργος	doing ill, mischievous, knavish, villanous
κακόω	to treat ill, maltreat, afflict, distress
κάκωσις	ill-treatment
καλέω	to call, summon
κάλη	
Κάλλαισχρος	
καλλία	
Καλλιάδης	
καλλίας	
Καλλίης	
Καλλικράτης	
κάλλιον	
Κάλλιον	
κάλλιστα	
Καλλίστρατος	
καλός	beautiful, beauteous, fair
Καλυδώνιος	
κάμνω	to work
κἀν	and if, even if, although
καπηλεῖον	the shop of a κάπηλος, esp. a tavern
κάπηλος	a retail-dealer, huckster, hawker, peddlar, higgler
καρπός	
καρπόω	to bear fruit or bear as fruit
κατά	down, downwards, with gen. or acc.
κατά-ἀλφάνω	
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
καταγγέλλω	to denounce, betray
καταγέλαστος	ridiculous, absurd
καταγελάω	to laugh at, jeer or mock at
καταγιγνώσκω	to remark, discover
κατάγνυμι	to break in pieces, shatter, shiver, crack
κατάγω	to lead down
καταδείκνυμι	to discover and make known
καταδέχομαι	to receive, admit
καταδιαιτάω	to decide as arbitrator against, give judgment against
καταδικάζω	to give judgment against
καταδουλόω	to reduce to slavery, enslave
καταδρομή	an inroad, raid
καταδωροδοκέω	to take presents
κατά-ἕζομαι	
καταθάπτω	to bury
καταισχύνω	to disgrace, dishonour, put to shame
κατά-καθέζομαι	
κατά-καθεύδω	
κατά-κάθημαι	
κατακείω	
κατακυβεύω	to lose in dicing
