Field1	Field2
ἐγγίγνομαι	to be born or bred in
ἐγγλωττογάστωρ	one who lives by his tongue
ἐγγλωττοτυπέω	to talk loudly of
ἐγγραφή	a registering, registration
ἐγγράφω	to mark in or on, to paint on
ἐγγυάω	to give or hand over as a pledge
ἐγγυητής	one who gives security, a surety
ἐγγυητός	wedded
ἐγγύς	near, nigh, at hand
ἐγγύτατος	
ἐγγύτερος	
ἐγείρω	to awaken, wake up, rouse
ἐγκαθέζομαι	to sit or settle oneself in
ἐγκάθημαι	to sit in or on
ἐγκαθίημι	to let down: to send in
ἐγκαλέω	to call in
ἐγκαλύπτω	to veil in
ἐγκανάσσω	to pour in
ἐγκάπτω	to gulp in greedily, snap up
ἐγκατάκειμαι	to lie in
ἐγκατακλίνω	to put to bed in
ἐγκατακρούω	to hammer in
ἐγκαταμίγνυμαι	to be mixed in or with
ἔγκειμαι	to lie in, be wrapped in
ἐγκεντρίς	a sting
ἐγκέφαλος	that which is within the head, the brain
ἐγκλείω	to shut in, close
ἔγκλημα	an accusation, charge, complaint
ἐγκοισυρόομαι	to be luxurious as Coesyra
ἐγκοληβάζω	to fall heavily upon
ἐγκονέω	to be quick and active, make haste, hasten
ἐγκορδυλέω	to wrap up in coverlets
ἐγκράζω	to cry aloud at
ἐγκρούω	to knock or hammer in
ἐγκρύπτω	to hide or conceal in
ἐγκρυφιάζω	to keep oneself hidden, act underhand
ἐγκυκάω	to mix up in
ἐγκυκλέομαι	to rotate in
ἔγκυκλος	
ἐγκυκλόω	to move round in a circle
ἐγκύπτω	to stoop down and peep in
ἐγκώμιος	in or of the same village, native
ἐγρηγορόων	watching, waking
ἔγρω	
ἐγχάσκω	to gape
ἐγχέζω	to be in a horrid fright at
ἐγχειρητής	an undertaker, an adventurer
ἐγχέλειον	
ἐγχέλειος	of an eel
ἔγχελυς	an eel
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἐγχυτρίζω	to expose children in an earthenware vessel
ἐγχωρέω	to give room
ἐγχώριος	in or of the country
ἑγώ	
ἐγώ	ego
ἐγώγε	
ἐγώνγα	
ἐγᾠχόμην	
ἕδρα	a sitting-place
ἑδραῖος	sitting, sedentary
ἔδω	to eat
ἐδωδή	food, meat, victuals
ἕζομαι	to seat oneself, sit
ἐθάς	customary, accustomed to
ἐθέλω	to will, wish, purpose
ἐθίζω	to accustom, use
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἶα	on! up! away!
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἴδωλον	an image, a phantom
εἱειειειλίσσετε	
εἱειειειλίσσουσα	
εἶεν	well!
εἴθε	would that!
εἴιμ'	
εἰκάζω	to make like to, represent by a likeness, portray
εἰκάς	the twentieth day of the month
εἰκελόνειρος	dream-like
ἔικεν	
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἴκοσι	twenty
εἰκοστολόγος	one who collects the twentieth, a tax or toll collector
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
Εἰλείθυια	Ilithyia
Εἰλείθυιον	
εἰλιγγιάω	
εἴλω	to roll up, pack
εἶμι	to go
εἰμί	to be, to exist
εἶξις	
'εἰπέ	
εἴπερ	strengthd. for
εἴπικνῇς	
εἶπον	to speak, say
εἶπος	
εἴποτε	if ever
εἰρεσιώνη	a harvest-wreath
εἰρηναῖος	peaceful, peaceable
Εἰρήνη	
εἰρήνη	peace, time of peace
εἰρηνικός	of or for peace, peaceful
εἴρω	
εἴρων	a dissembler, one who says less than he thinks
εἰρωνεύομαι	to dissemble
εἰρωνικός	dissembling, putting on a feigned ignorance
εἷς	
εἰς	into, to c. acc.
εἰσαγγέλλω	to go in and announce
εἰσάγω	to lead in or into, to introduce
εἰσαίρω	to bring or carry in
εἰσαίσσω	to dart in or into
εἰσακτέον	
εἰσακτέος	one must bring into court
εἰσαῦθις	hereafter, afterwards
εἰσβαίνω	to go into
εἰσβάλλω	to throw into, put into
εἰσβιάζομαι	to force one's way into
εἰσβολή	an inroad, invasion, attack
εἰσδέχομαι	to take into, admit
εἰσδύνω	to get or go into
εἴσειμι	to go into
εἰσέλκω	to draw, haul, drag in or into
εἰσέρρω	to go into, get in;
εἰσέρχομαι	to go in or into, enter
εἰσηγέομαι	to bring in, introduce
εἰσθέω	to run into, run up
εἰσίζομαι	to sit down in
εἰσίημι	to send into
εἰσκαλαμάομαι	to haul in
εἰσκαλέω	to call in
εἰσ-κέλλω	
εἰσκηρύσσω	to summon by public crier
εἰσκομίζω	to carry into
εἰσκυκλέω	to turn
εἰσ-κυλίνδω	
εἴσοδος	a way in, entrance
εἰσοικίζω	to bring in as a settler
εἰσοράω	to look into, look upon, view, behold
εἰσπέμπω	to send in, bring in, let in
εἰσπέτομαι	to fly into
εἰσπηδάω	to leap into
εἰσπίπτω	to fall into
εἰσπλέω	to sail into, enter
εἰσπνέω	to breathe upon
εἰστίθημι	to put into, place in
εἰστρέχω	to run in
εἰσφέρω	to carry into or to
εἰσφοιτάω	to go often to or into
εἰσφορά	a gathering in
εἰσφρέω	to let in, admit
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
ἐκ-ἀγκωνίζω	
Ἑκάεργος	the far-working
ἐκ-ἀλέω	
ἐκ-ἁλίζω	
ἐκ-ἀνθίζω	
ἐκ-ἀπατύλλω	
ἐκάς	
ἑκάστοθι	for each or every one
ἕκαστος	every, every one, each, each one
ἔκαστος	
ἑκάστοτε	each time, on each occasion
Ἑκάταιον	
Ἑκαταῖος	of Hecate
ἑκάτερος	each of two, either, each singly
Ἑκάτη	Hecate, the far-darter
ἑκάτη	
ἑκατογκεφάλας	hundred-headed
ἑκατογκέφαλος	
ἑκατόν	a hundred
ἑκατοντάλαντος	rated at
ἑκατοντορόγυιος	
ἑκατοστός	the hundredth
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
Ἐκβάτανα	
ἐκβιβάζω	to make to step out
ἐκβολβίζω	to peel
ἐκγίγνομαι	to be born of
ἔκγονος	born of, sprung from
ἐκγράφω	to write out
ἐκδέρω	to strip off the skin from
ἐκδιδάσκω	to teach thoroughly
ἐκδιδράσκω	to run out from, run away, escape
ἐκδίδωμι	to give up, surrender
ἐκδικάζω	to decide finally, settle
ἐκδοτέον	
ἐκδοτέος	one must give up
ἐκδότης	
ἔκδοτος	given up, delivered over, surrendered
ἐκδύω	to take off, strip off
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖθι	
ἐκεινονί	
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἐπαίρω	
ἐκεχειρία	a holding of hands, a cessation of hostilities, armistice, truce
ἐκζωπυρέω	to rekindle
ἐκ-ἠπεροπεύω	
ἕκητι	by means of, by virtue of, by the aid of
ἐκθέω	to run out, make a sally
ἐκ-ἰπόω	
ἑκκαίδεκα	sixteen
ἐκκαίω	to burn out
ἐκκαλαμάομαι	to pull out with a fishing-rod
ἐκκαλέω	to call out or forth, summon forth
ἐκκαλύπτω	to uncover
ἐκκαυλίζω	to pull out the stalk
ἐκκενόω	to empty out, leave desolate
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἐκκοκκίζω	to take out the kernel
ἐκκομίζω	to carry out
ἐκκοπή	a cutting out
ἐκκόπτω	to cut out, knock out
ἐκκορέω	to sweep out, to sweep clean
ἐκκρεμάννυμι	to hang from or upon
ἐκκυκλέω	to wheel out
ἐκκυλίνδω	to roll out
ἐκκύπτω	to peep out of
ἐκκωφόω	to make quite deaf
ἐκλαγχάνω	to obtain by lot or destiny
ἐκλακτίζω	to kick out, fling out behind
ἐκλαμβάνω	to receive from
ἐκλάμπω	to shine or beam forth
ἐκλανθάνω	to escape notice utterly: —
ἐκλάπτω	to drink off
ἐκλέγω	to pick or single out
ἐκλείπω	to leave out, omit, pass over
ἐκλέπω	to bring
ἐκλιπῶα	
ἐκλύω	to loose, release, set free, from
ἔκμαγμα	
ἐκμαίνεις	
ἐκμανθάνω	to learn thoroughly
ἐκ-μαχέω	
ἐκ-μιαίνω	
ἐκμιμέομαι	to imitate faithfully, represent exactly
ἐκ-μοχλεύω	
ἐκνίζω	to wash out, purge away
ἐκνόμιος	unusual, marvellous
ἔκοντο	
ἐκπειράζω	to tempt
ἐκπειράομαι	to make trial of, prove, tempt
ἐκπέμπω	to send out or forth from
ἐκπερδικίζω	to escape like a partridge
ἐκπετάννυμι	to spread out
ἐκπετήσιμος	ready to fly out, just fledged
ἐκπέτομαι	to fly out or away
ἐκπηδάω	to leap out
ἐκπηνίζομαι	to spin out
ἐκπίνω	to drink out or off, quaff
ἐκπίπτω	to fall out of
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἐκπλύνω	to wash out
ἐκποδών	away from the feet
ἐκποιέω	to put out
ἐκ-ποκίζω	
ἐκπονέω	to work out, finish off
ἐκπορίζω	to invent, contrive
ἐκπρίω	to saw out
ἐκ-πρόσειμι	
ἐκπτύω	to spit out of
ἐκπυνθάνομαι	to search out, make enquiry
ἔκπωμα	a drinking-cup, beaker
ἐκραβδίζειν	
ἐκραίνω	to scatter out of, make to fall in drops from
ἐκρέω	to flow out or forth
ἐκροφέω	to drink out, gulp down
ἐκσείω	to shake out of
ἐκ-σκαλεύω	
ἐκσκεδάννυμι	to scatter to the wind
ἐκσπάω	to draw out
ἐκ-σπεύδω	
ἐκστρέφω	to turn out of, root up from
ἐκ-συμμαχέω	
ἐκσῴζω	
ἐκτείνω	to stretch out
ἔκτεισις	
ἐκτειχίζω	to fortify completely
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτέμνω	to cut out
ἐκτενής	intense, zealous, instant
ἑκτέον	
ἑκτέος	to be held
ἑκτεύς	
ἕκτη	
ἐκτήκω	to melt out, destroy, by melting
ἐκτίθημι	to set out, place outside
ἐκτίνω	to pay off, pay in full
ἐκτοξεύω	to shoot out, shoot away
ἔκτοπος	away from a place, away from
ἕκτος	sixth
ἐκτός	outside
ἑκτός	
ἐκτραχηλίζω	to throw the rider over its head
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέφω	to bring up from childhood, rear up
ἐκτρέχω	to run out or forth, make a sally
ἐκτροπή	a turning off or aside
ἐκ-τρυπάω	
ἐκτρώγω	to eat up, devour
ἐκτυφλόω	to make quite blind
ἐκ-φαγεῖν	
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφανής	shewing itself, manifest
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἐκφθείρω	to destroy utterly
ἐκφλέγω	to set on fire
ἐκφορά	a carrying out
ἔκφορος	to be carried out, exportable
ἔκφρες	
ἐκφρέω	to let out, bring out
ἐκφροντίζω	to think out, discover
ἐκφυσάω	to blow out
ἐκχέω	to pour out
ἔκὠδεν	
ἑκών	willing, of free will, readily
ἐλαγοθήρει	
ἐλαία	the olive-tree
ἐλαιολόγος	an olive-gatherer
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλαιόω	
ἐλαίς	an olive-tree
ἐλαπρός	
ἐλασᾶς	
ἐλασίβροντος	hurled like thunder
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
ἐλατήρ	a driver
ἔλαττων	
ἐλαύνω	to drive, drive on, set in motion
ἔλαφος	a deer
ἐλαφρός	lightly, buoyantly
ἔλαχος	
ἐλεαίρω	to take pity on
ἐλεᾶς	a kind of owl
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
ἐλεήμων	pitiful, merciful, compassionate
ἕλειος	of the marsh or meadow
ἐλελελεῦ	
ἐλελίζω	
ἑλέναυς	ship-destroying
Ἑλένη	
ἑλένη	
ἐλεόν	piteously
ἐλεός	a kitchen-table, a board on which meat was cut up, a dresser
ἐλεσβίαζεν	
ἐλεύθερος	free
ἐλευθερόω	to free, set free
ἐλεφάντινος	of ivory, ivory
ἐλεφαντόδετος	inlaid with ivory
ἕλη	
ἐλινύω	to keep holiday, to take rest, be at rest, keep quiet, stand idle
ἕλιξ	anything which assumes a spiral shape
ἑλκέω	to drag about, tear asunder
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἑλκύδριον	a slight sore
ἕλκω	to draw, drag
ἕλκωσις	ulceration
ἑλλά	
Ἑλλάνιος	
Ἑλλάς	Hellas
ἑλλέβορος	hellebore
ἐλλείπω	to leave in, leave behind
Ἕλλη	
Ἕλλην	Hellen
Ἑλληνικός	Hellenic, Greek
Ἑλληνίς	a Grecian woman
ἐλλός	
ἑλλός	a young deer, fawn
ἕλξις	a drawing, dragging, trailing
ἕλος	low ground by rivers, a marsh-meadow
ἐλπίζω	to hope for, look for, expect
ἐλπίς	hope, expectation
ἔλσῃ	
ἔλσοιμ'	
ἐλσών	
Ἐλύμνιον	
ἔλυτρον	the case
ἐμαυτοῦ	of me, of myself
ἐμβάδιον	
ἐμβαδόν	
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβάπτω	to dip in
ἐμβάς	a felt-shoe
ἔμβραχυ	in brief, shortly
ἐμβύω	to stuff in, stop with
ἔμειτα	
ἐμέω	to vomit, throw up
ἐμιτροφόρουν	
ἐμμέλεια	harmony: a stately Tragic dance
ἐμμελής	sounding in unison, in tune or time, harmonious
ἐμμένω	to abide in
ἐμοι	
ἕμος	
ἐμός	mine
ἐμπαίζω	to mock at, mock
ἔμπαλιν	backwards, back
ἐμπεδόω	to fix in the earth
ἐμπειρία	experience
ἔμπειρος	experienced or practised in
ἐμπελάζω	to bring near
ἐμπήγνυμι	to fix or plant in
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίνω	to drink in, drink greedily
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπίς	a mosquito, gnat
ἐμπλέκω	to plait or weave in
ἐμπνέω	to blow or breathe upon
ἐμποδίζω	to put the feet in bonds, to fetter
ἐμπόδιος	at one's feet, coming in the way, meeting
ἐμποδών	at the feet, in the way, in one's path
ἐμποιέω	to make in
ἐμπολαῖος	concerned in traffic
ἐμπολάω	to get by barter or traffic, earn
ἐμπολή	merchandise
ἐμπορεύομαι	to travel
ἐμπορευτέα	one must go or tramp
ἐμπόρια	
ἐμπορία	commerce, trade, traffic
ἐμπορικός	commercial, mercantile
ἐμπόριον	the Exchange
ἐμπόριος	
ἔμπορος	one who goes on shipboard as a passenger
Ἔμπουσα	Empusa, a hobgoblin
ἔμπουσα	
ἐμπρέπω	to be conspicuous in
ἐμπρήθω	to blow up, inflate
ἔμπροσθεν	before, in front
ἐμπυρεύω	to roast in or on the fire
ἐμφανής	shewing in
ἐμφερής	answering to, resembling
ἐμφυσάω	to blow in: to play the flute
ἐμφύω	to implant
ἐμωυτῶ	
εν	
ἐν	in, among. c. dat.
ἔναγχος	just now, lately
ἐναγώνιος	of or for a contest
ἐνάκρα	
ἐνάλιος	in, on, of the sea
ἐναλλάξ	crosswise
ἐνάλλομαι	to leap in or upon
ἔναντα	opposite, over against, face to face
ἐν-ἀντιάω	
ἐναντίον	
ἐναντιόομαι	to set oneself against, oppose, withstand
ἐν-ἀντιόομαι	
ἐναντίος	opposite
ἐν-ἀποπατέω	
ἐναποπνίγομαι	to be suffocated in
ἐναποτίνω	to spend on law in
ἐνάπτω	to bind on or to
ἐναργής	visible, palpable, in bodily shape
ἐναρμόζω	to fit or fix in
ἐνάρμοστος	
ἐνασπιδόομαι	to fit oneself with a shield
ἐνγεταῦθ'	
ἐνγεταυθί	
ἐνδείκνυμι	to mark, point out
ἕνδεκα	eleven
ἐνδέχομαι	to take upon oneself
ἐνδέω	
ἔνδηλος	visible, manifest, clear
ἐνδιαεριαυερινήχετος	
ἐνδιατρίβω	to spend or consume in
ἐνδίδωμι	to give in
ἔνδικος	according to right, right, just, legitimate
ἔνδοθεν	from within
ἔνδον	in, within, in the house, at home
ἐνδύω	to go into
ἐν-δύω	
ἐν-εἰμί	
ἔνειμι	to be in
ἕνεκα	on account of, for the sake of, because of, for
ἐνεουρηκότας	
ἐνερεύγομαι	to belch on
ἐνετρύλλισεν	
ἐνεχυράζω	to take a pledge from
ἐνέχυρον	a pledge, surety, security
ἐνέχω	to hold within
ἐνήλατον	anything driven in
ἐν-ἠμί	
ἔνθα	there
ἐνθάδε	thither, hither
ἐνθαδί	
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἐνθενδί	
ἔνθεσις	a putting in
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνιαυτός	any long period of time, a cycle, period
ἐνίημι	to send in or into
ἔνιοι	some
ἐνίοτε	sometimes
ἐνίστημι	to put, set, place in
ἐν-καθαρμόζω	
ἐν-καθεύδω	
ἐν-κάθημαι	
ἐννέα	nine
ἐν-νεοσσεύω	
ἕννυμι	to put clothes on
ἐννύχιος	in the night, by night, nightly
ἐνοικέω	to dwell in
ἐνοικοδομέω	to build in
ἐνόπλιος	a war-tune, march
ἐνοράω	to see, remark, observe
ἐνόρχης	a he-goat
ἔνορχις	
ἕνος	belonging to the former of two periods, last year's
ἔνος	
ἐνοχλέω	to trouble, disquiet, annoy
ἐν-πείρω	
ἐνριγόω	to shiver or freeze in
ἐνσκευάζω	to get ready, prepare
ἐνστάζω	to drop in or into
ἐνσταλάζω	
ἐνταῦθα	here, there
ἐνταυθοῖ	hither, here
ἐνταῦτα	
ἔντεα	fighting gear, arms, armour
ἐντεθριῶσθαι	
ἐντείνω	to stretch or strain tight
ἐντελής	complete, full
ἐντέμνω	to cut in, engrave upon
ἔντερον	an intestine, piece of gut
ἐντερόνεια	the timber
ἐντεῦθεν	hence or thence
ἐντευθενί	
ἐντευτενί	
ἐντευτλανόομαι	to be stewed in beet
ἐντήκω	to pour in while molten
ἐντίθημι	to put in or into
ἐντίκτω	to bear or produce in
ἐντιλάω	
ἔντονος	well-strung, sinewy
ἐντός	within, inside
ἐντραγεῖν	to eat greedily, to gobble up
ἐντρέπω	to turn about
ἐντρίβω	to rub in or into
ἐν-τριτωνίζω	
ἐντυγχάνω	to light upon, fall in with, meet with
ἐντυλίσσω	to wrap up
ἐντύφω	to smoke
Ἐνυάλιος	the Warlike
ἐνυβρίζω	to insult or mock
ἔνυδρος	with water in it, holding water
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
ἐν-φορβειόω	
ἐν-χειρέω	
ἕξ	six
ἐξάγω	to lead out
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίσσω	to rush forth, start out from
ἐξαίφνης	on a sudden
ἐξάκεσις	a thorough cure
ἑξακόσιοι	six hundred
ἐξακούω	to hear a sound
ἐξάλειπτρον	an unguent-box
ἐξαλείφω	to plaster or wash over
ἐξαλίνδω	to roll out or thoroughly
ἐξάλλομαι	to leap out of or forth from
ἐξαμαρτάνω	to err from the mark, fail
ἐξαμάω	
ἐξαμβλόω	to make to miscarry
ἐξαμπρεύσομεν	
ἐξαναγκάζω	to force or compel utterly
ἐξανδρόομαι	to come to man's years
ἐξανέχω	to hold up from
ἐξανοίγω	to lay open
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπάτη	gross deceit
ἐξαπάτησις	
ἐξαπίνης	
ἐξάπτω	to fasten from
ἐξαράσσω	to dash out, shatter
ἐξαρκέω	to be quite enough for, suffice for
ἐξαρκούντως	enough, sufficiently
ἐξαρνέομαι	to deny utterly
ἐξαρνητικός	apt at denying, negative
ἔξαρνος	denying;
ἐξαρπάζω	to snatch away from
ἐξαρτάω	to hang upon, to make dependent upon
ἐξάρχω	to begin with, make a beginning of
ἐξαυδάω	to speak out
ἐξαυτομολέω	to desert from
ἐξεγείρω	to awaken
ἔξεδρος	away from home
ἐξέθεσαν	
ἐξεικάζω	to make like, to adapt
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξεῖπον	to speak out, tell out, declare
ἐξείρω	to put forth
ἐξελαύνω	to drive out from
ἐξελε	
ἐξελέγχω	to convict, confute, refute
ἐξέλκω	to draw or drag out
ἐξεμέω	to vomit forth, disgorge
ἐξεπίσταμαι	to know thoroughly, know well
ἐξεπίτηδες	of set purpose
ἐξεργάζομαι	to work out, make completely, finish off, bring to perfection
ἐξέργω	to shut out from
ἐξερημόω	to make quite desolate, leave destitute, abandon
ἐξέρπω	to creep out of
ἐξερχεται	
ἐξέρχομαι	to go or come out of
ἐξεσθίω	to eat away, eat up
ἐξέσθω	
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἑξέτης	six years old
ἐξευρετέος	to be discovered
ἐξεύρημα	a thing found out, an invention
ἐξευρίσκω	to find out, discover
ἐξεφρίεμεν	
ἐξέχω	to stand out or project from
Ἐξηκεστίδης	
ἑξήκοντα	sixty
ἑξῆς	one after another, in order, in a row
ἐξιδίω	to exsude
ἐξίημι	to send out, let
ἐξικνέομαι	to reach, arrive at
ἕξις	a having, possession
ἐξισόω	to make equal or even bring to a level with
ἐξίστημι	to put out of its place, to change or alter utterly
ἑξμέδιμνος	of, holding six medimni
ἔξοδος	
ἔξοιδα	to know thoroughly, know well
ἐξοικίζω	to remove
ἐξοικοδομέω	to build completely, finish a building
ἐξοιστέος	to be brought out
ἐξολισθάνω	to glide off, slip away
ἐξόλλυμι	to destroy utterly
ἐξομματόω	to open the eyes of
ἐξομόργνυμι	to wipe off from
ἐξόπισθε	
ἐξόπισθεν	
ἐξόπιστο	
ἐξοπλίζω	to arm completely, accoutre
ἐξοπτάω	to bake thoroughly
ἐξορμάω	to send forth, send to war
ἐξορμή	
ἐξορύσσω	to dig out
ἐξότε	from the time when
ἔξω	out
ἔξωθεν	from without
ἐξώλης	utterly destroyed
ἐξωμίς	a man's vest without sleeves
ἐξωμισάσαις	
ἐξωμοσία	denial on oath that one knows anything
ἐξώπιος	out of sight of
ἔοικα	to be like
ἐοικότως	similarly, like
ἑορτάζω	to keep festival or holiday
ἑορτή	a feast or festival, holiday
εουθή	
ἐπαγγέλλω	to tell, proclaim, announce
ἐπαγλαίζω	to honour still more
ἐπάγνυμι	to break
ἐπάγω	to bring on
ἐπαείδω	to sing to or in accompaniment
ἐπαϊεις	
ἐπαινέω	to approve, applaud, commend
ἔπαινος	approval, praise, commendation
ἐπαίρω	to lift up and set on
ἐπαίσσω	to rush at or upon
ἐπαιτέω	to ask besides
ἐπαίτης	
ἐπαιτιάομαι	to bring a charge against, accuse
ἐπαίω	to give ear to
ἐπακολουθέω	to follow close upon, follow after
ἐπακούω	to listen or hearken to, to hear
ἐπαλάομαι	to wander about or over
ἔπαλξις	a means of defence
ἐπαμμένω	
ἐπαμύνω	to come to aid, defend, assist
ἐπαναβαίνω	to get up on, mount
ἐπαναβάλλω	to throw back over
ἐπαναβοάω	to cry out
ἐπαναγκάζω	to compel by force, constrain
ἐπαναγορεύω	to proclaim publicly
ἐπαναίρω	to lift up
ἐπαναπηδάω	to leap upon
ἐπαναστρέφω	to turn back upon
ἐπανατίθημι	to lay upon
ἐπαναφέρω	to throw back upon, ascribe, refer
ἐπαναχωρέω	to go back again, to retreat, return
ἐπανέρομαι	to question again and again
ἐπανθέω	to bloom, be in flower
ἐπανθρακίδες	small fish for frying, small fry
ἐπανίστημι	to set up again
ἐπανορθόω	to set up again, restore
ἐπάνω	above, atop, on the upper side or part
ἐπαπειλέω	to hold out as a threat to
ἐπαποδύομαι	to strip and set upon
ἐπαραρίσκω	to fit to or upon, fasten to
ἐπάργματα	
ἐπαρήγω	to come to aid, help
ἐπαρκέω	to ward off
ἐπασκέω	to labour or toil at, finish carefully
ἐπαυχέω	to exult in or at
ἐπαύω	to shout over
ἐπαφαυαίνομαι	to be withered
ἐπαχθής	heavy, ponderous
ἐπεγείρω	to awaken, rouse up
ἐπεγκάπτω	to snap up besides
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
ἔπειμι	to be upon
ἐπεισπαίω	to burst in
ἐπεισπηδάω	to leap in upon
ἐπεισφέρω	to bring in besides or next
ἔπειτα	thereupon
ἐπεμπηδάω	to trample upon
ἐπεμπίπτω	to fall upon besides, attack furiously
ἐπεντείνω	to stretch tight upon
ἐπέξειμι	to go out against
ἐπέοικε	to be like, to suit
ἐπερείδω	to drive against, drive home
ἐπέρομαι	to ask besides or again
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπερωτάω	to inquire of, question, consult
ἐπέτειος	annual, yearly
ἐπεύχομαι	to pray or make a vow
ἐπεχαρίττα	
ἐπέχω	to have or hold upon
ἐπήκοος	
ἐπηκοόω	
ἐπήν	
ἐπί	on, upon with gen., dat., and acc.
επί	
ἐπιάλλω	to send upon, lay upon
ἐπί-ἀνακρούω	
ἐπιβαίνω	to go upon
ἐπιβάλλω	to throw or cast upon
ἐπιβατεύω	to set one foot upon
ἐπιβλέπω	to look upon, look attentively
ἐπιβοάω	to call upon or to, cry out to
ἐπιβοή	
ἐπιβολή	a throwing or laying on
ἐπιβουλεύω	to plan or contrive against
ἐπιβρέμω	to make to roar
ἐπιβύω	to stop up
ἐπιγελάω	to laugh approvingly
Ἐπιγένης	
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγλωσσάομαι	to throw forth ill language, utter abuse
Ἐπίγονος	
ἐπίγονος	born besides
ἐπιγράφω	to mark the surface, just pierce, graze
ἐπιδακρύω	to weep over
Ἐπίδαυρος	
ἐπιδείκνυμι	to exhibit as a specimen
ἐπίδειξις	a shewing forth, making known
ἐπιδειπνέω	to eat at second course, eat as a dainty
ἐπιδέξιος	towards the right
ἐπίδεσμον	
ἐπίδεσμος	an upper or outer bandage
ἐπιδέω	
ἐπίδηλος	seen clearly, manifest
ἐπιδημέω	to be at home, live at home
ἐπιδήμιος	among the people
ἐπιδιαρρήγνυμαι	to burst at or because of
ἐπιδίδωμι	to give besides
ἐπιεικής	fitting, meet, suitable
ἐπί-ἐκροφέω	
ἐπιέννυμι	to put on besides or over
ἐπί-ἐπικουρέω	
ἐπιζέω	to boil over
ἐπιζητέω	to seek after, wish for, miss
ἐπί-ἧμαι	
ἐπιθαυμάζω	to pay honour to
ἐπιθέω	to run at or after
ἐπιθήκη	an addition, increase
ἐπιθήκισα	
ἐπιθυμέω	to set one's heart upon
ἐπιθύμησις	
ἐπί-καθέζομαι	
ἐπί-κάθημαι	
ἐπικάθημαι	to sit upon
ἐπικαλέω	to call upon
ἐπίκειμαι	to be laid upon
ἐπικεκύφαμες	
ἐπικηρυκεύομαι	to send a message by a herald
ἐπί-κλαίω	
ἐπίκλαυτος	tearful
ἐπικλάω	to bend to or besides
ἐπικλείω	
ἐπίκληρος	an heiress
ἐπικληρόω	to assign by lot
ἐπίκλητος	called upon, called in as allies
ἐπίκλιντρον	
ἐπικνάω	to scrape or grate over
ἐπικοκκάστρια	
ἐπικοσμέω	to add ornaments to, to decorate after or besides
ἐπικουρία	aid, succour
Ἐπίκουρος	
ἐπίκουρος	an assister, ally
ἐπικρατέω	to rule over
Ἑπικράτους	
ἐπικρίνω	to decide, determine
ἐπικρούω	to strike upon
ἐπικρώζω	to caw or croak at
ἐπικτυπέω	to make a noise after, re-echo
ἐπικύπτω	to bend oneself or stoop over
ἐπικωμάζω	to rush in like revellers, to make a riotous assault.
