Field1	Field2
εἰσφορέω	
εἰσχέω	to pour in or into
εἴσω	to within, into
εἰσωθέω	to thrust into
εἴτε	
ἐκ	from out of
ἐκ-ἀργυρόω	
ἐκάς	
ἑκάς	far, afar, far off
ἕκαστος	every, every one, each, each one
ἑκάστοτε	each time, on each occasion
Ἑκαταῖος	of Hecate
ἑκάτερος	each of two, either, each singly
ἑκατέρωθεν	on each side, on either hand
ἑκατέρωθι	on each side
ἑκατόμβη	an offering of a hundred oxen, —
ἑκατόν	a hundred
ἑκατοντάρχης	leader of a hundred
ἑκατοντάς	a hundred
ἑκατοστός	the hundredth
ἐκβάζω	to speak out, declare
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἐκβιβάζω	to make to step out
ἐκβοηθέω	to march out to aid
ἐκβολάς	
ἐκβολή	a throwing out
ἐκβράζω	to throw out
ἐκ-βράσσω	
ἐκγίγνομαι	to be born of
ἔκγονος	born of, sprung from
ἐκδείκνυμι	to shew forth, exhibit, display
ἔκδεξις	a receiving from another: succession
ἐκδέρω	to strip off the skin from
ἐκδέχομαι	to take or receive from
ἐκδέω	to bind so as to hang from, to fasten to or on
ἐκδημέω	to be abroad, to be on one's travels
ἐκδιδάσκω	to teach thoroughly
ἐκδιδράσκω	to run out from, run away, escape
ἐκδίδωμι	to give up, surrender
ἔκδοσις	a giving out or up, surrendering
ἔκδοτος	given up, delivered over, surrendered
ἔκδυσις	a getting out, way out
ἐκδύω	to take off, strip off
ἐκδωριεύομαι	to become a thorough Dorian
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἔργνυμι	
ἐκ-ἐφέπω	
ἐκζέω	to boil out or over, break out
ἑκηβόλος	far-darting, far-shooting
ἔκθεσις	a putting out, exposing
ἐκ-θηρεύω	
ἐκ-θύω	
ἐκκαθαίρω	to cleanse out
ἑκκαίδεκα	sixteen
ἑκκαιδέκατος	sixteenth
ἐκκαίω	to burn out
ἐκκαλέω	to call out or forth, summon forth
ἐκκαλύπτω	to uncover
ἔκκειμαι	to be cast out or exposed
ἐκκηρύσσω	to proclaim by voice of herald
ἐκκλείω	to shut out from
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκνάω	to scrape off from
ἐκ-κοιλαίνω	
ἐκκομιδή	a carrying out
ἐκκομίζω	to carry out
ἐκκόπτω	to cut out, knock out
ἐκλαμβάνω	to receive from
ἐκλάμπω	to shine or beam forth
ἐκλέγω	to pick or single out
ἐκλείπω	to leave out, omit, pass over
ἔκλειψις	abandonment
ἐκλέπω	to bring
ἐκλογίζομαι	to compute, calculate
ἐκμαίνω	to drive mad
ἐκμανθάνω	to learn thoroughly
ἐκνίζω	to wash out, purge away
ἐκπαγλέομαι	to be struck with amazement, to wonder greatly
ἐκπειράομαι	to make trial of, prove, tempt
ἐκπέμπω	to send out or forth from
ἐκπετάννυμι	to spread out
ἐκπηδάω	to leap out
ἐκπίμπλημι	to fill up
ἐκπίνω	to drink out or off, quaff
ἐκπίπτω	to fall out of
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἐκπληρόω	to fill quite up
ἐκπλύνω	to wash out
ἐκπνέω	to breathe out or forth
ἐκποδών	away from the feet
ἐκποιέω	to put out
ἐκποίησις	a putting forth, emission
ἐκπολεμόω	to make hostile, to involve in war
ἐκπράσσω	to do completely, to bring about, achieve
ἔκπωμα	a drinking-cup, beaker
ἐκρέω	to flow out or forth
ἐκρήγνυμι	to break off, snap asunder
ἔκροος	a flowing out, outflow, outfall
ἐκσείω	to shake out of
ἐκσμάω	to wipe out, wipe clean
ἐκστρατεύω	to march out
ἐκσῴζω	
ἐκτείνω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτέμνω	to cut out
ἕκτη	
ἐκτίθημι	to set out, place outside
ἐκτίνω	to pay off, pay in full
ἐκτιτρώσκω	to bring forth untimely: to miscarry
ἐκτομεύς	
ἐκτομή	a cutting out
ἐκτομίας	a eunuch
ἐκτοξεύω	to shoot out, shoot away
ἐκτός	outside
ἕκτος	sixth
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέφω	to bring up from childhood, rear up
ἐκτρίβω	to rub out
ἐκτυφλόω	to make quite blind
ἐκτύφλωσις	a making blind
Ἕκτωρ	
ἕκτωρ	
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἔκφασις	a declaration
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἐκφοιτάω	to go out constantly, be in the habit of going out
ἐκφορέω	to carry out
ἐκφόριον	payment on produce, rent, tithe
ἐκχέω	to pour out
ἐκ-χράω	
ἔκχρησις	
ἐκχώννυμαι	to be raised on a bank or mound
ἐκχωρέω	to go out and away, depart, emigrate
ἐκχωσθῆναι	
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
Ἐλαιόεις	
ἔλαιον	olive-oil
ἔλαιος	the wild olive
Ἐλαιούσιος	
ἐλαιόω	
ἐλάσιος	
ἔλασις	a driving away, banishing
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
ἐλαστρέω	to drive
Ἐλατεία	
ἐλαύνω	to drive, drive on, set in motion
ἔλαφος	a deer
ἐλαφρός	lightly, buoyantly
ἐλάχιστος	the smallest, least
ἔλαχος	
Ἐλβώ	
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
Ἑλένη	
ἑλένη	
ἐλευθερία	freedom, liberty
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
ἐλεύθερος	free
ἐλευθερόω	to free, set free
ἐλευθέρωσις	a setting free
Ἐλευσῖνι	at Eleusis
Ἐλευσίνιος	of Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
Ἐλεφαντίνη	
ἐλεφάντινος	of ivory, ivory
ἐλέφας	the elephant
Ἐλεώνιος	
ἕλη	
ἑλιγμός	a winding, convolution
ἑλίκη	
Ἑλίκη	
Ἑλικών	Helicon
Ἑλικώνιος	
ἐλινύω	to keep holiday, to take rest, be at rest, keep quiet, stand idle
ἑλίσσω	to turn round, to turn
Ἐλισύκων	
ἑλκέω	to drag about, tear asunder
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἕλκυσις	
ἕλκω	to draw, drag
ἕλκωσις	ulceration
ἑλλά	
Ἐλλάδα	
ἐλλάμπω	to shine upon, to illuminate:—
Ἑλλάς	Hellas
ἔλλεσχος	commonly talked of
Ἕλλη	
Ἕλλην	Hellen
Ἑλλήνες	
Ἑλληνικός	Hellenic, Greek
Ἑλλήνιος	the temple of the Hellenes
Ἑλληνίς	a Grecian woman
Ἑλληνοδίκαι	
Ἑλλήνωι	
Ἑλλῄνων	
Ἐλλήνων	
Ἑλλήποντον	
Ἑλλησποντιακός	of the Hellespont
Ἑλλησποντίας	a wind blowing from the Hellespont
Ἑλλησπόντιος	
Ἑλλήσποντος	the Hellespont or sea of Helle
ἐλλόγιμος	held in account
Ἐλλοπία	
Ἐλλοπίευς	
ἐλλοπίης	
Ἐλλόπιος	
ἐλλός	
ἑλλός	a young deer, fawn
ἐλλύχνιον	a lamp-wick
ἕλος	low ground by rivers, a marsh-meadow
ἐλπίζω	to hope for, look for, expect
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἔλυτρον	the case
ἐλύω	to roll round
Ἔλωρος	
ἐμαυτοῦ	of me, of myself
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβάς	a felt-shoe
ἔμβασις	that on which one goes or steps
ἐμβάφιον	a flat vessel for sauces
ἐμβολεύς	anything put in: a dibble for setting plants
ἐμβολή	a putting into
ἐμβόλιμος	inserted, intercalated
ἔμβολον	
ἔμβολος	anything pointed so as to be easily thrust in
ἐμβριθής	weighty
ἔμετος	vomiting
ἐμέω	to vomit, throw up
ἐμμανής	in madness, frantic, raving
ἐμμέλεια	harmony: a stately Tragic dance
ἐμμένω	to abide in
ἐμός	mine
ἐμπαίζω	to mock at, mock
ἐμπαλάσσομαι	to be entangled in
ἔμπαλιν	backwards, back
ἐμπεδορκέω	to abide by one's oath
ἔμπεδος	in the ground, firm-set, steadfast
ἔμπειρος	experienced or practised in
ἐμπηδάω	to jump upon
ἔμπηρος	crippled, maimed
ἐμπικραίνομαι	to be bitter against
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίνω	to drink in, drink greedily
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπλάσσω	to plaster up
ἔμπλεος	quite full of
ἐμπλέω	to sail in
ἐμπλήσσω	to strike against, fall upon or into
ἔμπνοος	
ἔμπνους	with the breath in one, breathing, alive
ἐμποδίζω	to put the feet in bonds, to fetter
ἐμπόδιος	at one's feet, coming in the way, meeting
ἐμποδών	at the feet, in the way, in one's path
ἐμποιέω	to make in
ἐμπολαῖος	concerned in traffic
ἐμπολέμιος	pertaining to war
ἐμπόρια	
ἐμπορία	commerce, trade, traffic
ἐμπόριον	the Exchange
ἐμπόριος	
ἔμπορος	one who goes on shipboard as a passenger
ἐμπορπάω	to fasten with a brooch
ἐμπρέπω	to be conspicuous in
ἐμπρήθω	to blow up, inflate
ἔμπρησις	a conflagration
ἔμπροσθεν	before, in front
ἐμπρόσθιος	fore, front
ἐμπτύω	to spit into
ἐμφανής	shewing in
ἐμφερής	answering to, resembling
ἐμφορέω	to be borne about in or on
ἔμφυλος	of the same tribe or race
ἔμφυτος	implanted, innate, natural
ἐμφύω	to implant
ἔμψυχος	having life in one, alive, living
ἐμψυχόω	to animate
ἐν	in, among. c. dat.
ἐναγής	under a curse, excommunicate, accurst
ἐναγίζω	to offer sacrifice to the dead or manes
ἐνάγω	to lead in or on
ἐναγωνίζομαι	to contend or fight among
ἔναιμος	with blood in one
ἐνακισχίλιοι	nine thousand
ἐνακόσιοι	nine hundred
ἐνάλιος	in, on, of the sea
ἐναλλάξ	crosswise
ἐναντίον	
ἐναντιόομαι	to set oneself against, oppose, withstand
ἐναντίος	opposite
ἐναποδείκνυμαι	to gain distinction among
ἐναποθνήσκω	to die in
ἐναπονίζω	to wash clean in
ἐνάπτω	to bind on or to
ἔναρα	the arms and trappings of a slain foe, spoils, booty
ἐναργής	visible, palpable, in bodily shape
Ἐνάρεας	
Ἐναρέης	
ἔναρος	
ἔνατος	ninth
ἐναυλίζω	to dwell or abide in
ἐναύω	
ἐναφίημι	to let drop into
ἐν-ἀχέω	
ἐνδεής	in need of
ἐνδείκνυμι	to mark, point out
ἕνδεκα	eleven
ἑνδέκατος	the eleventh
ἐνδέμω	to wall up
ἐνδέχομαι	to take upon oneself
ἐνδέω	
ἐνδιαιτάομαι	to live or dwell in
ἐνδιατάσσω	to draw
ἐνδίδωμι	to give in
ἔνδοθεν	from within
ἐνδοιαστός	doubtful, ambiguous
ἔνδον	in, within, in the house, at home
ἐνδύω	to go into
ἐνέζομαι	to have one's abode in
ἐν-εἰμί	
ἔνειμι	to be in
ἐνείρω	to string on
ἕνεκα	on account of, for the sake of, because of, for
ἐνελίσσω	to roll up in
ἐνεμέω	to vomit in or into
ἐνενήκοντα	ninety
ἐνεός	dumb, deaf and dumb
ἐνεργάζομαι	to make or produce in
ἐνεργός	at work, working, active, busy
ἔνερθε	from beneath, up from below
ἐνετή	a pin, brooch
Ἐνετοί	
ἐνετός	
ἐνέχυρον	a pledge, surety, security
ἐνέχω	to hold within
ἐνηβητήριον	a place of amusement
ἐν-ἠμί	
ἐν-ἠχέω	
ἔνθα	there
ἐνθάδε	thither, hither
ἐνθεάζω	to be inspired
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνθύμιος	taken to heart
ἐνιαύσιος	of a year, one year old
ἐνιαυτός	any long period of time, a cycle, period
ἐν-ἰαχέω	
ἐνιδρύω	to set in
ἐνίημι	to send in or into
Ἐνιῆνες	
ἔνιοι	some
Ἐνιπεύς	
ἐνιππεύω	to ride in
ἐνίστημι	to put, set, place in
ἐνίσχω	to keep in one's
ἐν-καθίζω	
ἐν-κτίζω	
ἐννέα	nine
Ἐννεάκρουνος	
ἐννεάκρουνος	with nine springs
ἐννεάμηνος	of or in nine months
Ἐννέη	
ἐννοέω	to have in one's thoughts, to think, consider, reflect
ἕννυμι	to put clothes on
ἐνοικέω	to dwell in
ἐνοικίζω	to settle in
ἐνοράω	to see, remark, observe
ἐνόρχης	a he-goat
ἐνορχής	
ἔνορχις	
ἕνος	belonging to the former of two periods, last year's
ἐν-οὐρέω	
ἐνράπτω	to sew up in
ἐνσκευάζω	to get ready, prepare
ἐνσκήπτω	to hurl, dart in or upon
ἐνστάζω	to drop in or into
ἐνστέλλω	to dress in
ἐνστρατοπεδεύομαι	to encamp in
ἐντανύω	to stretch or strain tight
ἐνταῦθα	here, there
ἐντείνω	to stretch or strain tight
ἐντέλλω	to enjoin, command
ἐντέμνω	to cut in, engrave upon
ἐντεταμένως	vehemently, vigorously
ἐντεῦθεν	hence or thence
ἐντίθημι	to put in or into
ἐντίκτω	to bear or produce in
ἐντολεύς	
ἐντολή	an injunction, order, command, behest
ἔντομος	cut in pieces, cut up
ἔντονος	well-strung, sinewy
ἐντός	within, inside
ἐντρέπω	to turn about
ἐντυγχάνω	to light upon, fall in with, meet with
ἔνυδρις	an otter
ἔνυδρος	with water in it, holding water
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
ἐνυφαίνω	to weave in as a pattern
ἐν-χραύω	
ἐν-χράω	
ἐνωμοτία	a band of sworn soldiers, a company in the Spartan army
ἔνωρος	
ἕξ	six
ἐξαγγέλλω	to send out
ἐξαγινέω	to lead forth
ἐξάγνυμι	to break and tear away, to rend
ἐξαγορεύω	to tell out, make known, declare
ἐξαγριόω	to make wild or waste
ἐξάγω	to lead out
ἐξαγωγεύς	
ἐξαγωγή	a leading out
ἐξᾴδω	to sing out, sing one's last song
ἐξαείρω	to lift up, lift off the earth
ἐξαίρεσις	a taking out
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίσιος	beyond what is ordained
ἐξαιτέω	to demand or ask for from
ἐξαίφνης	on a sudden
ἑξακισμύριοι	sixty thousand
ἑξακισχίλιοι	six thousand
ἑξακόσιοι	six hundred
ἐξαλείφω	to plaster or wash over
ἐξαμαρτάνω	to err from the mark, fail
ἐξαμελέω	to be utterly careless of
ἑξάμετρος	of six metres, hexameter
ἑξαμηνος	
ἑξάμηνος	of, lasting six months
Ἐξαμπαῖος	
ἐξαναγκάζω	to force or compel utterly
ἐξανάγω	to bring out of or up from
ἐξανακρούομαι	to retreat out of
ἐξανασπάω	to tear away from
ἐξανάστασις	a rising up from, resurrection
ἐξαναχωρέω	to go out of the way, withdraw, retreat
ἐξανδραποδίζω	to reduce to utter slavery
ἐξανδραπόδισις	a selling for slaves
ἐξανδρόομαι	to come to man's years
ἐξανίστημι	to raise up: to make one rise
ἐξάνυσις	
ἐξανύω	to accomplish, fulfil, make effectual
ἑξαπάλαιστος	of six hands-breadth
ἐξαπαλλάσσω	to set free from, remove from
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπάτη	gross deceit
ἑξάπεδος	six feet long
ἑξάπηχυς	six cubits long
ἐξαπίνης	
ἑξαπλάσιος	six times as large as
ἑξάπλεθρος	six
Ἑξάπολις	a League of six cities
ἐξαπόλλυμι	to destroy utterly
ἐξάπτω	to fasten from
ἐξαράσσω	to dash out, shatter
ἐξαριθμέω	to count throughout, number
ἐξαρκέω	to be quite enough for, suffice for
ἐξαρνέομαι	to deny utterly
ἔξαρνος	denying;
ἐξαρπάζω	to snatch away from
ἐξαρτύω	to get ready, equip thoroughly, fit out
ἐξαυαίνω	to dry quite up
ἐξεγείρω	to awaken
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξείρω	to put forth
ἐξέλασις	a driving out, expulsion
ἐξελαύνω	to drive out from
ἐξέλκω	to draw or drag out
ἐξεμπολάω	to traffic
ἐξεπίσταμαι	to know thoroughly, know well
ἐξεργάζομαι	to work out, make completely, finish off, bring to perfection
ἐξέργω	to shut out from
ἐξερεύγομαι	to empty themselves
ἐξερύω	to draw out of
ἐξέρχομαι	to go or come out of
ἔξεσις	a dismissal, divorce
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἐξεύρεσις	a searching out, search
ἐξεύρημα	a thing found out, an invention
ἐξευρίσκω	to find out, discover
ἐξεχώσθη	
ἐξέψω	to boil thoroughly
ἐξηγέομαι	to be leader of
ἐξηγητέον	
ἐξηγητής	one who leads on, an adviser
ἑξήκοντα	sixty
ἑξηκοστός	sixtieth
ἐξήκω	to have reached
ἐξήλυσις	a way out, outlet
ἐξημερόω	to tame or reclaim quite
ἐξιάομαι	to cure thoroughly
ἐξίημι	to send out, let
ἐξικνέομαι	to reach, arrive at
ἐξιλάσκομαι	to propitiate
ἕξις	a having, possession
ἐξισόω	to make equal or even bring to a level with
ἐξίστημι	to put out of its place, to change or alter utterly
ἐξιστορέω	to search out, inquire into
ἐξίτηλος	going out, losing colour, fading, evanescent
ἐξίωσις	
ἐξογκόω	to make to swell
ἐξοδία	
ἔξοδος	
ἐξοικοδομέω	to build completely, finish a building
ἔξοισις	
ἐξοκέλλω	to run aground or ashore
ἐξομοιόω	to make quite like, to assimilate
ἐξοπλίζω	to arm completely, accoutre
ἐξοπτάω	to bake thoroughly
ἐξορκόω	to swear
ἐξόρκωσις	a binding by oath
ἐξορμάω	to send forth, send to war
ἐξορύσσω	to dig out
ἐξοστρακίζω	to banish by ostracism
ἐξυβρίζω	to break out into insolence, to run riot, wax wanton
ἐξυφαίνω	to finish weaving
ἔξω	out
ἔξωθεν	from without
ἐξωθέω	to thrust out, force out, wrench out
ἐξώλης	utterly destroyed
ἐξωνέομαι	to buy off, redeem
ἐξώστης	one who drives out
ἔοικα	to be like
ἐοικότως	similarly, like
Ἐορδοί	
ἑορτάζω	to keep festival or holiday
ἑορτή	a feast or festival, holiday
ἐπαγγέλλω	to tell, proclaim, announce
ἐπαγείρω	to gather together, collect
ἐπάγερσις	a mustering
ἐπαγινέω	to bring to
ἐπάγνυμι	to break
ἐπάγω	to bring on
ἐπαγωγός	attractive, tempting, alluring, seductive
ἐπαείδω	to sing to or in accompaniment
ἐπαινέω	to approve, applaud, commend
ἔπαινος	approval, praise, commendation
ἐπάιστος	heard of, detected
ἐπαισχύνομαι	to be ashamed at or of
ἐπαιτιάομαι	to bring a charge against, accuse
ἐπαίω	to give ear to
ἐπακούω	to listen or hearken to, to hear
ἐπακτός	brought in, imported
ἐπαλλαγή	an interchange
ἔπαλξις	a means of defence
ἐπαμμένω	
ἐπαμύνω	to come to aid, defend, assist
ἐπαναβαίνω	to get up on, mount
ἐπαναβάλλω	to throw back over
ἐπαναβληδόν	thrown over
ἐπαναγκάζω	to compel by force, constrain
ἐπανάγκης	it is necessary
ἐπανάγω	to bring up: to stir up, excite
ἐπαναπλέω	to put to sea against
ἐπανάστασις	a rising up against, an insurrection
ἐπανατέλλω	to lift up, raise
ἐπαναχωρέω	to go back again, to retreat, return
ἐπάνειμι	to go back, return
ἐπανέρομαι	to question again and again
ἐπανέρχομαι	to go back, return
ἐπανθέω	to bloom, be in flower
ἐπανίστημι	to set up again
ἐπάνω	above, atop, on the upper side or part
ἐπάξιος	worthy, deserving of
ἐπαοιδή	
ἐπαπειλέω	to hold out as a threat to
ἐπαράομαι	to imprecate curses upon
ἐπάργυρος	overlaid with silver
ἐπαρκέω	to ward off
ἐπασκέω	to labour or toil at, finish carefully
ἔπαυλις	a fold
ἐπαύρεσις	fruition
ἐπαυρέω	to partake of, share
ἐπαύω	to shout over
Ἔπαφος	
ἐπαφρόδιτος	lovely, charming
ἐπεγείρω	to awaken, rouse up
ἐπέδρη	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
ἐπεικάζω	to make like or liken
ἔπειμι	to be upon
ἐπεῖπον	to say besides
ἐπεισάγω	to bring in besides, to bring in
ἐπείσειμι	to come in or besides
ἐπεισέρχομαι	to come in besides
ἐπεισπίπτω	to fall in upon
ἐπεισφέρω	to bring in besides or next
ἔπειτα	thereupon
ἐπέκεινα	on yonder side, beyond
ἐπελαύνω	to drive upon
ἐπεμβάλλω	to put on
ἐπενδύνω	to put on
ἐπέξειμι	to go out against
ἐπεξέρχομαι	to go out against, make a sally against
ἐπεξευρίσκω	to invent besides
ἐπεξῆς	
ἐπέρομαι	to ask besides or again
ἐπερύω	to pull to
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπερωτάω	to inquire of, question, consult
ἐπερώτημα	a question
ἐπέτειος	annual, yearly
ἐπεύχομαι	to pray or make a vow
ἐπέχω	to have or hold upon
ἐπήβολος	having achieved or gained
ἔπηλυς	one who comes to
ἐπηρεάζω	to threaten abusively
ἐπί	on, upon with gen., dat., and acc.
ἐπί-ἀείρω	
Ἐπιάλτης	
ἐπιάλτης	
ἐπί-ἀμάω	
ἐπιβαίνω	to go upon
ἐπιβάλλον	
ἐπιβάλλω	to throw or cast upon
ἐπίβασις	a stepping upon, approaching: a means of approach, access
ἐπιβατέον	
ἐπιβατεύω	to set one foot upon
ἐπιβάτης	one who mounts or embarks;
ἐπιβατός	that can be climbed, accessible
ἐπιβοάω	to call upon or to, cry out to
ἐπιβοηθέω	to come to aid, to succour
ἐπιβουλεύω	to plan or contrive against
ἐπιβουλή	a plan against
ἐπίγαιος	upon the earth
ἐπιγαμία	intermarriage
ἐπίγαμος	marriageable
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπίγονος	born besides
Ἐπίγονος	
ἐπίγραμμα	an inscription
ἐπιγράφω	to mark the surface, just pierce, graze
ἐπίγρυπος	somewhat hooked
Ἐπιδάμνιος	
Ἐπιδαύριος	
Ἐπίδαυρος	
ἐπιδαψιλεύομαι	to lavish upon
ἐπιδεής	in want of
ἐπιδείκνυμι	to exhibit as a specimen
ἐπίδειξις	a shewing forth, making known
ἐπίδεξις	
ἐπιδευής	in need or want of
ἐπιδέχομαι	to admit besides or in addition
ἐπιδέω	
ἐπίδηλος	seen clearly, manifest
ἐπιδήμιος	among the people
ἐπιδιαβαίνω	to cross over after
ἐπιδιαγιγνώσκω	to consider anew
ἐπιδιαιρέω	to divide anew
ἐπιδίδωμι	to give besides
ἐπιδίζημαι	to inquire besides, to go on to inquire
ἐπιδιώκω	to pursue after
ἐπίδοξος	likely or expected to do or be
ἐπιδρομή	a sudden inroad, a raid, attack
ἐπιεικής	fitting, meet, suitable
ἐπιέννυμι	to put on besides or over
ἐπί-ἐπικουρέω	
ἐπιζάω	to overlive, survive
ἐπιζεύγνυμι	to join at top
Ἐπιζεφύριος	
ἐπιζέω	to boil over
ἐπίζηλος	enviable, happy
Ἐπίζηλος	
ἐπιζητέω	to seek after, wish for, miss
ἐπιζώννυμι	to gird on
ἐπί-ἠγορέω	
ἐπιθαλάσσιος	lying or dwelling on the coast
ἐπιθεσπίζω	to prophesy or divine upon
ἐπιθέω	to run at or after
ἐπίθημα	something put on, a lid, cover
ἐπιθυμέω	to set one's heart upon
ἐπιθύμησις	
ἐπιθυμητής	one who longs for or desires
ἐπιθυμία	desire, yearning, longing
ἐπί-κάθημαι	
ἐπικαλέω	to call upon
ἐπικαμπή	the bend, return or angle
ἐπικάρσιος	athwart, cross-wise, at an angle
ἐπικαταβαίνω	to go down to
ἐπικατακλύζω	to overflow besides
ἐπικατακοιμάομαι	to sleep upon
ἐπικατασφάζω	to slay upon or over
ἐπικαταψεύδομαι	to tell lies besides
ἐπίκαυτος	burnt at the end
ἐπίκειμαι	to be laid upon
ἐπικερδαίνω	to gain in addition
ἐπικερδής	
ἐπικέρδια	profit on traffic or business
ἐπικερτομέω	to mock
ἐπικηρυκεύομαι	to send a message by a herald
ἐπικηρύσσω	to announce by proclamation
ἐπικίδνημι	to spread over
ἐπικίνδυνος	in danger, dangerous, insecure, precarious
ἐπί-κιρνάω	
ἐπικλάω	to bend to or besides
ἐπίκλησις	a surname or additional name;
ἐπίκλητος	called upon, called in as allies
ἐπίκοινος	common to many, promiscuous
ἐπικοσμέω	to add ornaments to, to decorate after or besides
ἐπικουρία	aid, succour
ἐπίκουρος	an assister, ally
ἐπικουφίζω	to lighten
ἐπικρατέω	to rule over
ἐπικρατής	master of
ἐπικράτησις	victory over
ἐπικρεμάννυμι	to hang over
ἐπικτάομαι	to gain or win besides
ἐπικτείνω	to kill besides or again
ἐπίκτητος	gained besides or in addition, newly acquired
Ἐπικυδείδη	
Ἐπικύδης	
ἐπικυίσκομαι	to become doubly pregnant
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπίλαμπτος	
ἐπιλάμπω	to shine after or thereupon
ἐπιλεαίνω	to smoothe over
ἐπιλέγω	to choose, pick out, select
ἐπί-λέγω	
ἐπιλείπω	to leave behind
ἐπιλήθω	to cause to forget
ἐπίληπτος	caught or detected in
ἐπιλογίζομαι	to reckon over, conclude
ἐπίλογος	a conclusion, inference
ἐπίλοιπος	still left, remaining
ἐπιμανθάνω	to learn besides or after
ἐπιμαρτυρέω	to bear witness to
ἐπιμαρτύρομαι	to call to witness, appeal to
ἐπίμαχος	easily attacked, assailable
ἐπιμέλεια	care, attention
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελής	careful or anxious about, put in charge of
ἐπιμέμφομαι	to cast blame upon
ἐπιμετρέω	to measure out besides
ἐπιμήνιος	monthly
ἐπιμηχανάομαι	to devise plans against, take precautions
ἐπιμήχανος	craftily devising
ἐπιμιμνήσκομαι	to bethink oneself of, to remember, think of
ἐπιμιξία	a mixing with
ἐπιμίσγω	
ἐπίνειον	the sea-port
ἐπινέμω	to allot, distribute
ἐπινέφελος	clouded, overcast
ἐπινέω	
ἐπινοέω	to think on or of, contrive
Ἔπιον	
ἔπιον	
ἐπιορκέω	to swear falsely, forswear oneself
ἐπίπαν	upon the whole, in general, on the average
ἐπιπάσσω	to sprinkle upon or over
ἐπιπέμπω	to send besides or again
ἐπιπέτομαι	to fly to or towards
ἐπιπίπτω	to fall upon or over
ἔπιπλα	implements, utensils, furniture, moveable property
ἐπιπλάσσω	to spread as a plaster over
ἐπίπλεος	quite full of
ἐπιπλέω	to sail upon or over
ἐπίπλεως	
ἐπιπλήσσω	to strike at, strike smartly
ἐπίπλοα	
ἐπίπλοον	
ἐπίπλοος	
ἐπιπνέω	to breathe upon, to blow freshly upon
ἐπιποθέω	to yearn after
ἐπιπολάζω	to come to the surface, float
ἐπιπολή	a surface
ἐπιρρέω	to flow upon the surface, float a-top
ἐπιρρώννυμι	to add strength to, strengthen or encourage for
ἐπισάττω	to pile a load upon
ἐπίσημα	
ἐπίσημον	any distinguishing mark, a device or badge, the bearing
ἐπίσημος	having a mark on
ἐπισιτίζομαι	to furnish oneself with food or provender
ἐπισκέπτομαι	
ἐπισκευή	repair, restoration
ἐπισκήπτω	to make to lean upon, make to fall upon
ἐπισκιάζω	to throw a shade upon, overshadow
ἐπίσκοπος	
ἐπισκυθίζω	to ply with drink in Scythian fashion
ἐπισπαστήρ	the latch or handle by which a door is pulled to
ἐπισπάω	to draw or drag after
ἐπισπείρω	to sow with seed
ἐπίσπεισις	a libation over
ἐπισπένδω	to pour upon or over
ἐπισπεύδω	to urge on, further or promote
ἐπίσταμαι	to know
ἐπιστάτη	
