Field1	Field2
δέμω	to build
δενδίλλω	to turn the eyes or glance quickly
δένδρεον	a tree
δενδρήεις	woody
δένδρον	a tree
δεξιά	the right hand
δεξιόομαι	to greet with the right hand, welcome, greet
δεξιός	on the right hand or side
δεξιτερός	right, the right
δέος	fear, alarm, affright
δέπας	a beaker, goblet, chalice
δέρκομαι	to see clearly, see
δέρμα	the skin, hide
δέρος	
δέρω	to skin, flay
δεσμεύω	to fetter, put in chains
δέσμη	
δέσμιος	binding
δεσμός	anything for binding, a band, bond
δέσποινα	the mistress, lady of the house
Δευκαλίδη	
Δευκαλίδης	
Δευκαλίων	
δευουένοισιν	
δεῦρο	hither
δεύτερος	second
δεύω	
Δέχθε	
δέχομαι	to take, accept, receive
δέω	
δή	exactness
δηθά	for a long time
δῆθεν	really, in very truth
δηθύνω	to tarry, be long, delay
δηιάασκον	
Δηιλέων	
Δηίμαχος	
δηιοτής	battle-strife, battle, death
δηιόω	to cut down, slay
δηλέομαι	to hurt, do a mischief to
Δῆλος	Delos
δημόθεν	at the public cost
δημός	fat
δῆμος	a country-district, country, land
δημότερος	common, vulgar
δήν	long, for a long while
δηναιός	long-lived
δήνεα	counsels, plans, arts
δῆνος	
δήποτε	at some time, once upon a time
δηριάομαι	to contend, wrangle
δῆρις	a fight, battle, contest
δηρίσασθαι	
δηρός	long, too long
δῆτα	certainly, to be sure, of course
δήω	to find, meet with
Δηώ	Demeter
διά	through c. gen. through, by means of c. acc.
διαβαίνω	to make a stride, walk or stand with the legs apart
διά-γλαύσσω	
διαδηλέομαι	to do great harm to, tear to pieces
διά-εἴδομαι	
διαείδω	
διά-εἰλύω	
διά-ἐξερέω	
διά-ἐξέρομαι	
διά-ζώω	
διά-ἰσχάνω	
διακείρω	to cut in pieces
διακριδόν	eminently, above all
διακρίνω	to separate one from another
διάκρισις	separation, dissolution
διαμμοιρηδά	
διαμοιράω	to divide, rend asunder
διαμπερές	through and through, right through, clean through
διαμπερής	
διάνδιχα	two ways
διανύω	to bring quite to an end, accomplish, finish
διαπλέω	to sail across
διαπρό	right through
διαπρύσιος	going through, piercing
διαπτοέω	to scare away, startle and strike with panic, fear
διαρραίω	to dash in pieces, destroy
διά-σκαίρω	
διασταδόν	
διατεκμαίρομαι	to mark out
διατμήγω	to cut in twain
διατρίβω	to rub between, rub hard, rub away, consume, waste
διάτριχα	in three divisions, three ways
διαυγής	transparent
διαφαίνω	to shew through, let
διαφράζω	to speak distinctly, tell plainly
διαχέω	to pour different ways, to disperse
διδάσκω	to teach
δίδυμος	double, twofold, twain
δίδωμι	to give
διείρομαι	to question closely
διειρύω	to draw across
διείρω	to pass or draw through
διέκ	through and out of
διεκπεράω	to pass out through, pass quite through
δίεμαι	to flee, speed
διεξελαύνω	to drive, ride, march through
διερός	fresh, active, nimble
διερῶ	to say fully, distinctly, expressly
διέχω	to keep apart or separate
δίζημαι	to seek out, look for
δίζω	to be in doubt, at a loss
Δίη	
διηέριος	
διήλυσις	
διηνεκής	continuous, unbroken
διίημι	to drive or thrust through
διικνέομαι	to go through, penetrate
δικάζω	to judge, to give judgment on
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικασπόλος	one who administers law, a judge
δικεῖν	to throw, cast
δίκη	custom, usage
δικλίς	double-folding
δίκραιρος	
Δικταίην	
Δικταίης	
Δικταῖος	
Δινδυμίην	
Δίνδυμον	
Δινδύμου	
δινεύω	to whirl or twirl round
δίνη	a whirlpool, eddy
δινήεις	whirling, eddying
δίνω	to thresh out on the
δινωτός	turned, rounded
διό	wherefore, on which account
Διόθεν	sent from Zeus, by his will or favour
Διόνυσος	Dionysus
δῖος	god-like, divine
δίπλαξ	twofold, double, in double folds
διπλόη	
διπλόος	twofold, double
δίπτυχος	double-folded, doubled
δίς	twice, doubly
δίφρος	the chariot-board
δίχα	in two, asunder
διχῆ	in two, asunder
διχθάδιος	twofold, double, divided
διχόμηνις	
διχοστασία	a standing apart, dissension
διχόωντο	
δίψα	thirst
Διψακός	
διψαλέος	thirsty
διψάς	
διψάω	to thirst
δίψος	
δίω	to run away, take to flight, flee
διωλύγιος	far-sounding, enormous, immense
δμωή	a female slave taken in war
δμωίς	
δμώς	a slave taken in war
δνοφερός	dark, dusk, murky
δοάσσαι	
δοάσσατο	it seemed
δοιάζεσκεν	
δοιάζοντο	
Δοιάντιον	
Δοίαντος	
δοιάς	
δοιή	doubt, perplexity
δοιοί	two, both
δοιώ	
δοκεύς	
δοκεύω	to keep an eye upon, watch narrowly
δοκέω	videor mihi, to think, suppose, imagine, expect
δολία	
Δολιονίην	
Δολιονίῃσι	
Δολιονίῳ	
δόλιος	crafty, deceitful, treacherous
δολιχός	long
Δολίων	
δολόεις	subtle, wily
δολοκτασία	
Δολοπηίδα	
Δολοπήιος	
δόλος	a bait
δολοφροσύνη	craft, subtlety, wiliness
δολόω	to beguile, ensnare, take by craft
δομαῖος	for building
δομή	a building.
δόμος	a house
δονακώδης	
δόναξ	a reed
δονέω	to shake
δορίκτητος	won by the spear
δόρπον	the evening meal
δόρπος	
δόρυ	a stem, tree
δοτήρ	a giver, dispenser
δούλιος	slavish, servile
δουπέω	to sound heavy or dead
δοῦπος	any dead, heavy sound, a thud
δουράτεος	of planks or beams of wood
δόχμιος	across, athwart, aslant
δράκων	a dragon
δράσσομαι	to grasp
δρεπάνη	a sickle, reaping-hook
δρέπανον	a scythe
δρηστήρ	a labourer, working man
δρίος	a copse, wood, thicket
δροσερός	dewy, watery
δροσόεις	
δρύινος	oaken
δρυμός	an oak-coppice;
δρύοχοι	the props or trestles
Δρύοψ	
δρύπτω	to tear, strip
δρῦς	a tree
δυάω	to plunge in misery
δύη	woe, misery, anguish, pain
δυηπαθής	
δύναμαι	to be able, capable, strong enough
δύο	two
δυοκαίδεκα	twelve
δύπτοντες	
δυσάμμορος	most miserable
δυσάσχετος	
δυσαυχής	
δύσζηλος	exceeding jealous
δυσήνεμον	
δυσηχής	ill-sounding, hateful
δυσίμερος	
δύσις	a setting of the sun or stars
δυσκέλαδος	ill-sounding, shrieking, discordant
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δύσμορος	ill-fated, ill-starred
δυσπαλής	hard to wrestle with
δύστηνος	wretched, unhappy, unfortunate, disastrous
δύσφημος	of ill omen, boding
δυσχείμερος	suffering from hard winters, very wintry, freezing
δυσχείμων	
δυσώνυμος	bearing an ill name, ill-omened
δύψας	
δύω	to strip off
δυώδεκα	twelve
δωδέκατος	the twelfth
Δωδωνίς	
δῶμα	a house
δωμάω	to build
δῶρον	a gift, present
δωτίνη	a gift, present
ἕ	sui.
ἔα	ha! oho!
ἐάν	if haply
ἑανός	fit for wearing
ἔαρ	spring
ἐαρινός	spring-
ἐάω	to let, suffer, allow, permit
ἑβδόματος	the seventh
ἐγγελάω	to laugh at, mock
ἐγγενέτης	
ἐγγίγνομαι	to be born or bred in
ἐγγυαλίζω	to put into the palm of the hand, put into one's hand
ἐγγυάω	to give or hand over as a pledge
ἐγγύθεν	from nigh at hand
ἐγγύθι	hard by, near
ἐγείρω	to awaken, wake up, rouse
ἐγκαταπίπτω	to fall in or upon
ἐγκατατίθεμαι	put
ἐγκατελεκτο	
ἐγκλείω	to shut in, close
ἐγκλιδόν	leaning, bent down
ἐγκλίνω	to bend in or inwards
ἐγκονέω	to be quick and active, make haste, hasten
ἐγκρίνω	to reckon in or among
ἐγκρύπτω	to hide or conceal in
ἐγρήσσω	to be awake or watchful
ἔγρω	
ἐγχείη	a spear, lance
ἔγχελυς	an eel
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἐγχρίμπτω	to bring near to
ἐγώ	ego
ἐγώγε	
ἐδέθλιον	
ἔδεθλον	a seat, abode
ἐδήιον	
ἐδητύς	meat, food
ἕδνον	a wedding-gift
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἑδριάω	to seat or set
ἔδω	to eat
ἐδωδή	food, meat, victuals
ἕζομαι	to seat oneself, sit
ἔθειρα	hair
ἐθελημός	willing, voluntary
ἐθέλω	to will, wish, purpose
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθω	to be accustomed
εἰ	whether.
εἱαμενή	a river-side pasture, meadow
εἴβω	to drop, let fall in drops
εἶδαρ	food
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἴδωλον	an image, a phantom
εἶεν	well!
εἶθαρ	at once, forthwith
εἴθε	would that!
εἴκελος	like
εἴκω	to yield, give way, draw back, retire
εἰλαπίνη	a feast or banquet
Εἰλατίδην	
Εἰλατίδης	
Εἰλείθυια	Ilithyia
Εἰλείθυιον	
εἰλίγγοισιν	
εἴλυμα	a wrapper
εἰλυός	a lurking place, den
εἰλύω	to enfold, enwrap
εἴλω	to roll up, pack
εἷμα	a garment
εἰμί	to be, to exist
εἶμι	to go
εἰνάλιος	
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρεσία	rowing
εἴρω	
εἰς	into, to c. acc.
εἷς	
εἰσαγείρω	to collect into
εἰσάγω	to lead in or into, to introduce
εἰσαιέν	
εἰσαίω	to listen or hearken to
εἰσακούω	to hearken or give ear to one
εἰσάλλομαι	to spring or rush into
εἰσαναβαίνω	to go up to or into
εἰσ-ἀναχέω	
εἰσ-ἀνδρόω	
εἰσάνειμι	to go up into
εἰσ-ἀνέχω	
εἰσ-ἀντάω	
εἰσ-ἀποβαίνω	
εἰσαῦθις	hereafter, afterwards
εἰσαφικάνω	to come to
εἰσαφικνέομαι	to come into or to, reach or arrive at
εἰσ-ἀφύσσω	
εἰσβαίνω	to go into
εἰσβάλλω	to throw into, put into
εἰσδέρκομαι	to look at or upon
εἰσ-εἶδον	
εἴσειμι	to go into
εἰσελαύνω	to drive in
εἰσέρχομαι	to go in or into, enter
εἰσέτι	still yet
εἰσνοέω	to perceive, remark
εἰσόκε	until
εἰσοράω	to look into, look upon, view, behold
εἰσότε	against the time when
εἰσ-σείω	
εἰσ-σεύω	
εἰσφορέω	
εἴσω	to within, into
εἰσωπός	in sight of
εἴτε	
ἐκ	from out of
ἕκαθεν	from afar
ἐκ-ἀλέω	
ἐκ-ἀλύσσω	
ἑκάς	far, afar, far off
ἐκάς	
ἕκαστος	every, every one, each, each one
ἑκάτερθε	on each side, on either hand
Ἑκάτη	Hecate, the far-darter
ἑκάτη	
ἑκατόμβη	an offering of a hundred oxen, —
ἑκατόν	a hundred
ἕκατος	far-shooting
ἐκβάλλω	to throw or cast out of
ἐκβάσιος	
ἔκβασις	a way out, egress
ἐκβλύοντα	
ἐκγίγνομαι	to be born of
ἐκ-δάω	
ἐκδίδωμι	to give up, surrender
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἐνέπω	
ἐκέσασσαν	
ἑκηβόλος	far-darting, far-shooting
ἕκηλος	at rest, at one's ease
ἕκητι	by means of, by virtue of, by the aid of
ἐκ-θρῴσκω	
ἔκκριτος	picked out, select
ἐκκυλίνδω	to roll out
ἐκλανθάνω	to escape notice utterly: —
ἐκ-λαχαίνω	
ἐκλύω	to loose, release, set free, from
ἐκμολεῖν	to go out, go forth
ἐκ-νέομαι	
ἐκ-νέω	
ἐκ-ὄρνυμι	
ἔκπαγλος	terrible, fearful
ἐκπέμπω	to send out or forth from
ἐκπίμπλημι	to fill up
ἐκπίνω	to drink out or off, quaff
ἐκπλέω	to sail out, sail away, weigh anchor
ἔκποθεν	
ἐκ-προβλώσκω	
ἐκπροκαλέομαι	to call to oneself or summon out of
ἐκρέω	to flow out or forth
ἐκσεύομαι	to rush out or burst forth from
ἐκσῴζω	
ἐκτείνω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτέμνω	to cut out
ἐκτερέιξαν	
ἔκτοθεν	from without, outside
ἔκτοθι	out of, outside
ἐκτός	outside
ἔκτοσθε	outside
ἔκτυπος	worked in high relief
ἑκυρά	a mother-in-law, step-mother
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἔκφημι	to speak out or forth, speak loudly
ἐκφλύξαι	
ἐκφύω	to generate from
ἐκχέω	to pour out
ἑκών	willing, of free will, readily
ἔλαεν	
ἐλαία	the olive-tree
ἐλαιηρός	oily, of oil
Ἐλάρη	
ἐλάτη	the silver fir, pinus picea
ἐλάτης	
ἐλαύνω	to drive, drive on, set in motion
ἔλαφος	a deer
ἐλαφρός	lightly, buoyantly
ἔλδομαι	to wish, long
ἔλδωρ	a wish, longing, desire
ἐλεαίρω	to take pity on
ἔλεγος	a song of mourning, a lament
ἐλεγχείη	reproach, disgrace
ἔλεγχος	a cross-examining, testing
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλέηραν	
ἑλειονόμος	
ἔλειπτο	
ἐλελίζω	
ἔλεος	pity, mercy, compassion
ἑλεσπίς	
ἐληλάμενον	
Ἑλίκη	
ἑλίκη	
ἐλινύω	to keep holiday, to take rest, be at rest, keep quiet, stand idle
ἕλιξ	anything which assumes a spiral shape
ἑλίσσω	to turn round, to turn
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἕλκω	to draw, drag
ἑλλά	
Ἑλλάς	Hellas
ἐλλείπω	to leave in, leave behind
Ἕλλη	
Ἑλλήσποντος	the Hellespont or sea of Helle
ἔλλιπος	
ἔλον	
ἕλος	low ground by rivers, a marsh-meadow
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἐλπωρή	
έλυσθεις	
ἐλύω	to roll round
ἕλωρ	booty, spoil, prey
ἑλώριον	
ἑλώριος	
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβασιλεύω	to be king in or among
Ἐμβάσιος	
ἐμελοντο	
ἐμέω	to vomit, throw up
ἐμμελής	sounding in unison, in tune or time, harmonious
ἐμμεμαώς	in eager haste, eager
ἔμμορες	
ἔμμορος	partaking in, endued with
ἐμός	mine
fέμουσιν	
ἔμπαλιν	backwards, back
ἔμπας	notwithstanding, nevertheless
ἔμπεδα	
ἔμπεδος	in the ground, firm-set, steadfast
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἔμπλεος	quite full of
ἐμπλέω	to sail in
ἐμπλήσσω	to strike against, fall upon or into
ἐμπνέω	to blow or breathe upon
ἔμπνοος	
ἔμπνους	with the breath in one, breathing, alive
ἔμπροσθεν	before, in front
ἔμπυρος	in the fire
ἐμφέρω	to bear or bring in
ἐμφορέω	to be borne about in or on
ἐμφύλιος	kinsfolk
ἔμφυλος	of the same tribe or race
ἐν	in, among. c. dat.
ἐν-ἀγείρω	
ἐν-ἀείρω	
ἐναίρω	to slay
ἐναίσιμος	ominous, boding, fateful
ἐναλίγκιαι	
ἐναλιγκίη	
ἐναλίγκιος	like, resembling
ἐνάλιος	in, on, of the sea
ἐναμοιβαδίς	
ἐν-ἀντιάω	
ἐναντίβιος	set against, hostile
ἐναντίον	
ἐναντίος	opposite
ἐναρίζω	to strip a slain foe of his arms
ἐναριθμέω	to reckon in or among: to reckon, account
ἐναρίθμιος	in the number, to make up the number
ἔναυλος	
ἐνδ'	
ἐνδαίω	
ἐνδέω	
ἐνδίδωμι	to give in
ἔνδιον	
ἔνδιος	at midday, at noon
ἔνδοθεν	from within
ἔνδοθι	within, at home
ἔνδον	in, within, in the house, at home
ἐνδυκές	
ἐνδυκέως	thoughtfully, carefully, sedulously
Ἐνδυμίων	
ἔνειμι	to be in
ἕνεκα	on account of, for the sake of, because of, for
ἐνεκτερέιξαν	
ἐν-ἐλλείπω	
ἐνεοστασία	
ἐν-ἕπομαι	
ἐν-ἔπω	
ἐνέπω	to tell, tell of, relate, describe
ἐνερείδω	to thrust in, fix in
ἔνερθε	from beneath, up from below
ἔνεροι	
ἐνεσία	a suggestion
Ἐνετήιος	
ἐνευδιόων	
ἐνέχω	to hold within
ἐνζεύγνυμι	to yoke in, bind, involve in
ἐνηής	kind, gentle
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἔνθορος	
ἐνιβᾴλλομαι	
ἐνίημι	to send in or into
ἐνικλάω	to break in, break off
Ἐνιπεύς	
ἐνιπή	a rebuke, reprof;
ἐνιπτάζων	
ἐνίπτω	to reprove, upbraid
ἐνίστημι	to put, set, place in
ἐνίσχω	to keep in one's
ἐν-καταβάλλω	
ἐν-καταθνήσκω	
ἐν-καταναίω	
ἐν-κατανάσσω	
ἐν-λήγω	
ἐνναετής	nine years old
ἐνναέτης	an inhabitant
ἐνναέτις	
ἐνναίω	to dwell in
ἐν-νάσσω	
ἐννέα	nine
ἐννεσία	
ἕννυμι	to put clothes on
ἐννύχιος	in the night, by night, nightly
ἐνοπή	a crying, screaming
ἐνόπλιος	a war-tune, march
ἕνος	belonging to the former of two periods, last year's
ἐν-πάλλω	
ἐν-ῥιγέω	
ἐνσκίμπτω	to let fall upon
ἐν-σκλῆναι	
ἐν-σπειράομαι	
ἐν-σπείρω	
ἐνστηρίζω	to fix in
ἐνσχερώ	
ἔντεα	fighting gear, arms, armour
ἐντενής	
ἐντίθημι	to put in or into
ἔντομος	cut in pieces, cut up
ἐντός	within, inside
ἔντοσθε	from within
ἐντρέφω	to bring up in
ἐντροπαλίζομαι	to keep turning round
ἔντροφος	living in or acquainted with
ἐντυπάς	as to shew his limbs
ἐντυπή	
Ἐνυάλιος	the Warlike
ἐνωθέω	to thrust in or upon
ἐνωπαδίς	
ἕξ	six
ἐξάγνυμι	to break and tear away, to rend
ἐξάγω	to lead out
ἐξαείρω	to lift up, lift off the earth
ἐξαιρέω	to take out of
ἔξαιτος	much asked for, much desired, choice, excellent
ἐξαλεύομαι	
ἐξάλλομαι	to leap out of or forth from
ἐξαναιρέω	to take out of
ἐξανατέλλω	to spring up from
ἐξάνειμι	to rise from the
ἐξανέχω	to hold up from
ἐξανίημι	to send forth, let loose
ἐξάνυσις	
ἐξανύω	to accomplish, fulfil, make effectual
ἐξαπαφίσκω	
ἐξαποβαίνω	to step out of
ἐξάπτω	to fasten from
ἐξάργματα	
ἐξαρπάζω	to snatch away from
ἐξάρχω	to begin with, make a beginning of
ἐξαῦτις	over again, once more, anew
ἐξεγείρω	to awaken
ἑξείης	
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἑξείνς	
ἐξεῖπον	to speak out, tell out, declare
ἐξείρω	to put forth
ἐξελαύνω	to drive out from
ἐξεναρίζω	to strip or spoil
ἐξερεείνω	to inquire into
ἐξερέω	
ἐξέρομαι	
ἐξερύω	to draw out of
ἐξέρχομαι	to go or come out of
ἐξέτι	even from
ἑξῆς	one after another, in order, in a row
ἐξιθύνω	to make straight
ἐξικνέομαι	to reach, arrive at
ἔξοιδα	to know thoroughly, know well
ἐξόπιθεν	behind, in rear
ἐξότε	from the time when
ἔξοχος	standing out
ἔοικα	to be like
ἐοντα	
ἑός	his, her own
έοῦσαν	
ἐπάγω	to bring on
ἐπαείδω	to sing to or in accompaniment
ἐπαινέω	to approve, applaud, commend
ἐπαίρω	to lift up and set on
ἐπαίσσω	to rush at or upon
ἐπαϊστόν	
ἐπαίτιος	blamed for
ἐπακτήρ	a hunter
ἐπάκτιος	on the shore
ἐπαλάομαι	to wander about or over
ἐπαλαστέω	to be full of wrath at
ἐπαμοιβαδίς	interchangeably
ἐπαμοιβός	
ἐπαμύνω	to come to aid, defend, assist
ἐπανθιόωντας	
ἐπανίστημι	to set up again
ἐπάξιος	worthy, deserving of
ἐπαπειλέω	to hold out as a threat to
ἐπαρηγόνες	
ἐπαρηγόνι	
ἐπαρήγω	to come to aid, help
ἐπαρκέσσαι	
ἐπαρκέσσειν	
ἐπαρτής	ready for work, equipt
ἐπαρωγή	help, aid
ἐπαρωγός	a helper, aider
ἐπασσύτερος	one upon another, one after another
ἐπαυλίζομαι	to encamp on the field
ἔπαυλος	a fold for
ἐπαύρεσθαι	
ἐπαυρέω	to partake of, share
ἐπαύω	to shout over
ἐπεδοίασα	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπειγόμἰοι	
ἐπείγω	to press down, weigh down
ἔπειμι	to be upon
ἔπειτα	thereupon
ἐπείυ	
ἐπεκλονέεσκον	
ἐπελαύνω	to drive upon
ἐπέλπομαι	to have hopes of, to hope that . .
ἐπεμβαίνω	to step or tread upon
ἐπεντύνω	to set right, get ready
ἐπεξυνώσατο	
ἐπέοικε	to be like, to suit
ἐπερείδω	to drive against, drive home
ἐπερύω	to pull to
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπεσβόλος	throwing words about, rash-talking, abusive, scurrilous
ἐπεστοβέεσκον	
ἐπέτειος	annual, yearly
ἑπέτις	
ἐπευφημέω	to shout assent
ἐπεχήρατο	
ἐπέχω	to have or hold upon
ἐπήβολος	having achieved or gained
ἐπηετανός	abundant, ample, sufficient
ἔπηλυς	one who comes to
ἐπημάτιος	
ἐπήν	
ἐπήορος	
ἐπήρατος	lovely, charming
ἐπηρεφής	overhanging, beetling
ἐπήτεια	
ἐπήτιδες	
ἐπήτριμος	woven upon, closely woven
ἐπι	
ἐπί	on, upon with gen., dat., and acc.
ἐπί-ἀγαίομαι	
ἐπί-ἀείρω	
ἐπί-ἀθρέω	
ἐπί-ἀλετρεύω	
ἐπί-ἀλινδέω	
ἐπί-ἀρτίζω	
ἐπί-ἀχλύω	
ἐπιάχω	to shout out, to shout applause
ἐπίβαθρον	a passenger's fare
ἐπιβαίνω	to go upon
ἐπιβάλλω	to throw or cast upon
ἐπιβλήδην	
ἐπιβλύει	
ἐπιβρίθω	to fall heavy upon, fall heavily
ἐπί-βρομέω	
ἐπιβώμιος	on or at the altar
ἐπιγνάμπτω	to bend towards
ἐπιγουνίς	the part above the knee, the great muscle of the thigh
ἐπιδέρκομαι	to look upon, behold
ἐπιδευής	in need or want of
ἐπιδεύομαι	to be in want of, to lack
ἐπιδεύω	to moisten
ἐπιδέω	
ἐπιδήμιος	among the people
ἐπιδρομία	
ἐπί-ἔλδομαι	
ἐπί-ἐνήνοθε	
ἐπιέννυμι	to put on besides or over
ἐπί-ἐπιλλίζω	
ἐπί-ἐρεύγομαι	
ἐπιζάφελος	vehement, violent
ἐπίηρα	acceptable gifts
ἐπί-θρῴσκω	
ἐπιθύνω	to guide straight, direct
ἐπιθύω	
ἐπιίστωρ	privy to
ἐπί-καχλάζω	
ἐπίκειμαι	to be laid upon
ἐπικέλλω	to bring to shore
ἐπικέλομαι	to call upon
ἐπικεύθω	to conceal, hide
ἐπικίδνημι	to spread over
ἐπικλεής	
ἐπικλείω	
ἐπίκλησις	a surname or additional name;
ἐπικλίνω	to put
ἐπί-κλονέω	
ἐπίκλοπος	thievish, wily
ἐπικλύζω	to overflow
ἐπικλυτός	
ἐπικλύω	
ἐπικουρέω	to act as an ally
ἐπίκουρος	an assister, ally
ἐπικραδάοντας	
ἐπικρατής	master of
ἐπικρεμάννυμι	to hang over
ἐπικριδόν	
ἐπίκριον	the yard-arm
ἐπικτυπέω	to make a noise after, re-echo
ἐπί-κυδιάω	
ἐπικύρω	to light upon, fall in with
ἐπιλάμπω	to shine after or thereupon
ἐπιλείβω	to pour
ἐπιλήθω	to cause to forget
ἐπιμαίομαι	to strive after, seek to obtain, aim at
ἐπιμάρτυς	
ἐπιμάστιος	
ἐπιμειδιάω	to smile upon
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπί-μητιάω	
ἐπιμιμνήσκομαι	to bethink oneself of, to remember, think of
ἐπιμίσγω	
ἐπί-μύρω	
ἐπινάστιος	
ἐπινειόθι	
ἐπινίσσομαι	to go over
ἐπιξενόομαι	to have hospitable relations with, be intimate with
ἐπίορκος	sworn falsely
ἐπίουρος	an over-keeper, a guardian, watcher, ward
ἐπιπαμφαλόωντες	
ἐπιπέλομαι	to come to or upon
ἐπιπλάζομαι	to wander about over
ἐπιπλέω	to sail upon or over
ἐπιπνέω	to breathe upon, to blow freshly upon
ἐπιποοσέβαλλον	
ἐπιπρηνής	
ἐπιπρό	
ἐπί-προβλώσκω	
ἐπί-προθέω	
ἐπιπροίημι	to send forth
ἐπί-προπίπτω	
ἐπιπροτέρωσε	
ἐπιπρούχοντο	
ἐπί-προφαίνω	
ἐπί-προφέρω	
ἐπιρρήδην	
ἐπιρροή	afflux, influx
ἐπίρροθος	hasting to the rescue, a helper
ἐπιρρώννυμι	to add strength to, strengthen or encourage for
ἐπιρρώομαι	to flow or stream upon
ἐπισεύω	to put in motion against, set upon
ἐπί-σκάζω	
ἐπισμυγερός	gloomy
ἐπισπέρχω	to urge on
ἐπισπεύδω	to urge on, further or promote
ἐπισταδόν	standing over each in turn
ἐπίσταμαι	to know
ἐπισταχύεσκον	
ἐπιστοβέωσι	
ἐπίστροφος	having dealings with, conversant with
ἐπί-συνωθέω	
ἐπισχεδόν	near at hand, hard by
ἐπισχεθεῖν	to hold in, check
ἐπισχερώ	in a row, one after another
ἐπί-σχίζω	
ἐπίσχω	to hold or direct towards
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτίθημι	to lay, put or place upon
ἐπί-τμήγω	
ἐπιτρέπω	to turn towards
ἐπιτρέχω	to run upon or at
ἐπί-τροχάζω	
ἐπί-τροχάω	
ἐπιτροχάων	
ἐπί-τρωπάω	
ἐπί-φαιδρύνω	
ἐπί-φλύω	
ἐπιφραδέως	
ἐπιφράζω	to say besides
ἐπιφροσύνη	thoughtfulness
ἐπιχέω	to pour water over
ἐπιχθόνιος	upon the earth, earthly
ἐπί-χνοάζω	
ἐπί-χνοάω	
ἐπί-χόω	
ἐπιχράω	
ἐπιχρεμέθων	
ἐπί-χρίμπτω	
ἐπί-χώομαι	
ἐπιψεύδομαι	to lie still more
ἐπιψύχω	to cool
ἐπιωγήν	
ἐποίχομαι	to go towards, approach
ἐποιχόμενονμυχατῃ	
ἕπομαι	
ἐπόμνυμι	to swear after, swear accordingly
ἐπορέγω	to hold out to, give yet more
ἐπορούω	to rush violently at or upon
ἔπος	a word
ἔποσᾧ	
ἐποτρύνω	to stir up, excite, urge on
ἐπόψιος	full in view, conspicuous
ἔποψις	a view over
ἑπτά	seven
ἑπτάκις	seven times
ἑπτάς	
ἐπωλένιος	upon the arm
ἐπωμαδόν	on the shoulder
ἐπωνυμία	a surname, name given after
ἐπωνύμιος	called by the name of
ἐπώνυμος	given as a name
ἔραζε	to earth, to the ground
ἐρασσάμενος	
ἐρατός	lovely, charming
Ἐρατώ	Erato, the lovely
ἐράω	
ἐργαθεῖν	to sever, cut off
ἐργατίνης	a husbandman
Ἐργῖνος	
ἔργνυμι	to confine
ἔργον	work
ἔργω	
ἔρδω	to do
ἔρεβος	
ἐρεείνω	to ask
ἐρ́εθω	
ἐρείδω	
ἐρέικω	to rend
ἐρείπω	
ἐρεμνός	black, swart, dark
ἐρέπτομαι	to feed on
ἐρέσσω	to row
ἐρέτης	a rower
έρετμα	
ἐρετμόν	
ἐρετμός	
ἐρετμόω	to furnish with oars, set to row
ἐρεύγομαι	to spit or spew out, to disgorge
ἐρευθήεις	
ἔρευθος	
ἐρεύθω	to make red, stain red
ἐρέφω	to cover with a roof
Ἐρεχθεῖδαι	
Ἐρεχθείδης	
Ἐρεχθηίς	
ἐρημαῖος	desolate, solitary
ἐρημόνομος	haunting the wilds
ἐρημονόμος	
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἐρημόω	to strip bare, to desolate, lay waste
ἐρήρεινται	
ἐρητύω	to keep back, restrain, check
ἐριδαίνω	to wrangle, quarrel, dispute
ἐρίδηνανοὐ	
ἐριδμαίνωυ	
ἐριθηλής	very flourishing, luxuriant
Ἐρινύς	the Erinys or Fury
ἐρινύω	
