Field1	Field2
θάπτω	to pay the last dues to a corpse, to honour with funeral rites
Θαργήλια	
Θαργηλιών	
θάσσων	quicker, swifter
θαυμάζω	to wonder, marvel, be astonied
θαυμαστός	wondrous, wonderful, marvellous
θέα	a seeing, looking at, view
θεά	a goddess
θεάομαι	to look on, gaze at, view, behold
θεία	
θεῖος	
θεός	God
θεραπεία	a waiting on, service
θεραπείη	
θεραπεύω	to be an attendant, do service
θεράπων	a waiting-man, attendant
θερμός	hot, warm
θεσμοθετέω	to be a θεσμοθέτης
θεσμοθέτης	a lawgiver
θέω	to run
θηρεύω	to hunt, go hunting
θνήσκω	to die, be dying
Θράκιος	Thracian
Θρᾷξ	a Thracian;
θυγάτηρ	a daughter
θυμός	the soul
θυμόω	to make angry
θύον	
θυόω	to fill with sweet smells
θυσία	an offering or mode of offering
θυσιάζω	to sacrifice
θύω	
ἰάσιμος	to be cured, curable
ἴασις	healing, a mode of healing, cure, remedy
ἰατρός	one who heals, a mediciner, physician or surgeon
ἰδιόομαι	to appropriate to oneself
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἰδιώτης	a private person, an individual
ἶδος	violent heat
ἰδού	lo! behold! see there!
ἱερά	
ἱεραί	
ἱερή	
ἱερόν	
ἱεροποιέω	to offer sacrifices, to sacrifice
ἱεροποιός	managing sacred rites
ἱερός	super-human, mighty, divine, wonderful
ἱεροσυλέω	to rob a temple, commit sacrilege
ἱερόω	to hallow, consecrate, dedicate
ἵημι	to set a going, put in motion
ἱκανός	becoming, befitting, sufficing
ἱκανόω	to make sufficient, qualify
ἱμάτιον	an outer garment, a cloak or mantle
ἵνα	in that place, there
ἴσος	equal to, the same as
ἰσόω	to make equal
ἵστημι	to make to stand
ἰσχυρίζομαι	to make oneself strong, to be strong, gain force
ἰσχυρός	strong, mighty
ἰσχύω	to be strong
ἴσως	equally, in like manner
ἴχνος	a track, footstep
ἴωσις	
καθά	according as, just as
καθαίρω	to make pure or clean, cleanse, clean, purge
καθαρός	clear of dirt, clean, spotless, unsoiled
καθεύδω	to lie down to sleep, sleep
καθιστάω	
καθίστημι	to set down, place
καθό	in so far as, according as
καί	and
καινός	new, fresh
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
κάκη	wickedness, vice
κακοδαιμονία	unhappiness, misfortune
κακοδαίμων	possessed by an evil genius, ill-fated, ill-starred, miserable
κακοπάθεια	ill plight, distress
κακοπαθέω	
κακός	bad
κακοτεχνέω	to use base arts, act basely or meanly, deal fraudulently
κακότης	badness
κακουργέω	to do evil, work wickedness, deal basely
κακούργημα	an ill deed, fraud
κακουργία	the character and conduct of a κακοῦργος, ill-doing, wickedness, villany, malice
κακοῦργος	doing ill, mischievous, knavish, villanous
κάκουργος	
κακόω	to treat ill, maltreat, afflict, distress
καλέω	to call, summon
κάλλιον	
κάλλιστα	
κάλλος	beauty
καλός	beautiful, beauteous, fair
κἀν	and if, even if, although
κατά	down, downwards, with gen. or acc.
καταγιγνώσκω	to remark, discover
καταδικάζω	to give judgment against
καταδοκέω	to suppose
κατακρίνω	to give as sentence against
καταλαμβάνω	to seize upon, lay hold of
καταλείβω	to pour down;
καταλείπω	to leave behind
κατάλειψις	a leaving behind
καταλήψιμος	
καταμανθάνω	to observe well, examine closely
καταμαρτυρέω	to bear witness against
καταποντίζω	to throw into the sea, drown therein
κατασκευάζω	to equip or furnish fully
κατατίθημι	to place, put
καταφαίνω	to declare, make known
καταφανής	clearly seen, in sight
καταφεύγω	to flee for refuge
καταφυγή	a refuge, place of refuge
καταψεύδομαι	to tell lies against, speak falsely of
καταψηφίζομαι	to vote against or in condemnation of
καταψήφισις	
κατεῖπον	to speak against or to the prejudice of, accuse, denounce
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατηγορία	an accusation, charge
κατήγορος	an accuser
κατορύσσω	to bury in the earth
κάτος	
κάτω	down, downwards
κεῖμαι	to be laid
Κεκροπίς	
Κέκροψ	Cecropian, Athenian
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κενόω	to empty out, drain
κέρδος	gain, profit, advantage
κεφαλή	the head
κηδεστής	a connexion by marriage
κηλίς	a stain, spot, defilement
κήρυγμα	that which is cried by a herald, a proclamation, public notice
κηρύσσω	to be a herald, officiate as herald
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
κινέω	to set in motion, to move
κλέπτης	a thief
κλέπτω	to steal, filch, purloin
κλῆσις	a calling, call
κλοπεύς	a thief, stealer
κλοπή	theft
Κλυταιμνήστρα	
Κλυταιμνήστρη	
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοινωνός	a companion, partner
κολάζω	to curtail, dock, prune
κρατέω	to be strong, mighty, powerful
κράτιστος	strongest, mightiest
κρατύς	strong, mighty
κρείσσων	stronger, mightier, more powerful
κριθάω	to be barley-fed, to wax wanton
κρίνω	to pick out, choose
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
κρύπτω	to hide, cover, cloak
κτάομαι	to procure for oneself, to get, gain, acquire
κτείνω	to kill, slay
κτέομαι	
Κτήσιος	
κυβερνάω	to act as pilot or helmsman
κυρέω	to hit, light upon
κύριος	a lord, master
κῦρος	supreme power, authority
κωλύω	to let, hinder, check, prevent
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λάζομαι	to take, seize, grasp
λαθραῖος	secret, covert, clandestine, furtive
λάθρῃ	secretly, covertly, by stealth, treacherously
λαμβάνω	to take
λαμπρός	bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάπτω	to lap with the tongue
λέγος	
λέγω	
λείπω	to leave, quit
λειτουργία	a liturgy
λεπτόν	a very small coin, a mite
λεπτός	peeled, husked, threshed out
λίαν	very, exceedingly
λιβανωτός	frankincense, the gum of the tree λίβανος
λίθος	a stone
λιμήν	a harbour, haven, creek
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοιπάς	
λοιπός	remaining, the rest
Λύκινος	
Λυκῖνος	
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λύπη	pain of body
Λυσίστρατος	
λυσιτελέω	to pay what is due
λύω	to loose
λωποδυτέω	to steal clothes
λωποδύτης	one who slips into another's clothes, a clothes-stealer
μαίνομαι	to rage, be furious
μακαρίζω	to bless, to deem or pronounce happy
μακράν	a long way, far, far away
μακρός	long
μάλα	very, very much, exceedingly
μάλη	the arm-pit
μάλιστα	
μᾶλλον	
μανθάνω	to learn
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτύριον	a testimony, proof
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
μάχαιρα	a large knife or dirk
μεγαλοφροσύνη	greatness of mind
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μέθη	strong drink
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθύω	to be drunken with wine
μειράκιον	a boy, lad, stripling
μείρομαι	to receive as one's portion or due
μείς	a month
μελετάω	to care for, attend to
μελέτη	care, attention
μέλλω	to think of doing, intend to do, to be about to do
μέλω	to be an object of care or thought
μέν	on the one hand, on the other hand
μέντοι	
μένω	to stay at home, stay where one is, not stir
μερίς	a part, portion, share, parcel
μέρος	a part, share
μεσεγγυάω	to deposit a pledge in the hands of a third party
μετά	in the midst of, among with gen., dat., and acc.
μεταβαίνω	to pass over from one place to another
μεταβάλλω	to throw into a different position, to turn quickly
μεταβολή	a change, changing
Μεταγειτνιών	
μεταγιγνώσκω	to change one's mind, to repent
μεταί	
μεταλαμβάνω	to have or get a share of, to partake of
μεταμέλει	it repents
μετανοέω	to change one's mind or purpose
μετάνοια	after-thought, repentance
μεταπέμπω	to send after
μεταχειρίζω	to have or take in hand, handle, administer, manage
μετεκβαίνω	to go from one place into another
μετέκβασις	
μετέρχομαι	to come or go among
μέτοχος	sharing in, partaking of
μέχρι	to a given point, even so far
μή	not
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέποτε	never
Μηθυμναῖος	
μήν	now verily, full surely
μήνιμα	a cause of wrath
μηνυτής	bringing to light
μηνύω	to disclose what is secret, reveal, betray
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μητρίς	
μητρυιά	a step-mother
μηχανάομαι	to prepare, make ready
μηχάνημα	an engine
μιαίνω	to stain, dye
μιαρία	brutality
μιαρός	stained
μίασμα	stain, defilement, the taint of guilt
μικρός	small, little
μιμνήσκω	to remind, put
μισέω	to hate
μῖσος	hate, hatred
μνᾶ	a weight, =
μνησικακέω	to remember wrongs done one, remember past injuries
μόνος	alone, left alone, forsaken solitary
μοχθηρία	bad condition, badness
μοχθηρός	suffering hardship, in sore distress, miserable, wretched
Μυτιληναῖοι	
Μυτιληναῖος	
Μυτιλήνη	Mytilene
ναξος	
Νάξος	Naxos
νάσσω	to press or squeeze close, stamp down
νεάζω	to be young or new
νεανίσκος	a youth
νεάω	to plough up anew
νεκρός	a dead body, corpse
νεκρόω	to make dead
νέμω	to deal out, distribute, dispense
νέος	young, youthful
νεόω	to renovate, renew
νέω	
νεωτερίζω	to attempt anything new, make a violent
νεώτερος	younger
νήπιος	not yet speaking
νικάω	to conquer, prevail, vanquish
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νόμιμος	conformable to custom, usage
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νόος	mind, perception
νοσέω	to be sick, ill, to ail
νόσος	sickness, disease, malady
νύκτωρ	by night
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξένιος	belonging to a friend and guest, hospitable
ξένος	
ξενόω	to make one's friend and guest
ξύλον	wood
ὁ	the, that
ὁδάω	to export and sell;
ὅδε	this
ὁδός	
ὁδόω	to lead by the right way
οἶδα	to know
οἰκεῖος	in or of the house, domestic
οἰκείω	
οἰκέτης	a house-slave, menial
οἰκέω	to inhabit, occupy
οἰκία	a building, house, dwelling
οἶκος	a house, abode, dwelling
οἰκτείρω	to pity, feel pity for, have pity upon
οἰμάω	to swoop or pounce upon
οἴμη	a song, lay
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἴχομαι	to be gone, to have gone
ὀκνηρός	shrinking, hesitating, backward, unready, timid
ὁλάω	
ὄλεθρος	ruin, destruction, death
ὅλοξ	whole, entire, complete
ὅλος	
ὄμνυμι	to swear
ὁμοῖος	
ὅμοιος	like, resembling
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμοπάτριος	by the same father
ὁμόω	to unite
ὁμωρόφιος	lodging under the same roof with
ὅμως	all the same, nevertheless, nothwithstanding, still
ὄνειδος	reproach, censure, blame
ὀνίνημι	to profit, benefit, help, assist
ὄνομα	by name
ὄντα	existing things, the present
ὄντως	really, verily
ὁπόθεν	whence, from what place
ὅποι	to which place, whither
ὁποῖος	of what sort or quality
ὁπόσος	as many as
ὁπόταν	whensoever
ὁπότε	when
ὁπότερος	which of two, whether of the twain
ὅπου	in some places
ὀπτήρ	one who looks or spies, a spy, scout
ὅπως	as, in such manner as
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργάω	to swell with moisture
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργίζω	to make angry, provoke to anger, irritate
ὀρέγω	to reach, stretch, stretch out
ὀρθός	straight
ὀρθόω	to set straight
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρκωτής	the officer who administers the oath
ὁρκωτός	
ὁρμάω	to set in motion, urge
ὁρμέω	to be moored, lie at anchor
ὁρμίζω	to bring to a safe anchorage, bring into harbour, to moor, anchor
ὅρος	a boundary, landmark
ὀρρωδέω	to fear, dread, shrink from
ὅς	this, that;
ὅσιος	hallowed, sanctioned by the law of God
ὁσιόω	to make holy, purify, set free from guilt by offerings
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὅστις	any one who, anything which
ὅταν	whenever
ὅτε	when
ὅτι	
ὁτιοῦν	whatsoever
οὗ	where
οὐ	not
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδαμῶς	in no wise
οὐδέ	but not
οὐδείς	and not one
οὐδέπω	and not yet, not as yet
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδέτερος	not either, neither of the two
οὐδός	
οὐκέτι	no more, no longer, no further
οὔκουν	not therefore, so not
οὖν	really, at all events
οὗπερ	
οὔπω	not yet
οὖς	auris, the ear
οὐσία	that which is one's own, one's substance, property
οὖσον	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
οὑτωσί	
ὀφθαλμός	the eye
ὀφλισκάνω	to owe, to be liable to pay
παγχάλεπος	most difficult to deal with
πάθημα	anything that befals one, a suffering, calamity, misfortune
πάθος	anything that befalls one, an incident, accident
παιδαγωγός	a boy-ward;
παιδεύω	to bring up or rear a child
παιδοτριβέω	to train as a gymnastic master
παιδοτρίβης	one who teaches boys wrestling and other exercises, a gymnastic master
παῖς	a child
παίω	
παλαιός	old in years
παλαιόω	to make old
πάλιν	back, backwards
παλλακή	
πανουργέω	to play the knave or villain
Παντακλέης	
πανταχοῦ	everywhere
πάντῃ	
πάνυ	altogether, entirely
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραβαίνω	to go by the side of
παραγίγνομαι	near, attend upon
παράγω	to lead by or past
παραδίδωμι	to give or hand over to another, transmit
παραινέω	to exhort, recommend, advise
παραλαμβάνω	to receive from
παραμένω	to stay beside or near, stand by
παρανομέω	to transgress the law, act unlawfully
παρανομία	transgression of law, decency or order
παράνομος	acting contrary to law, lawless
παράπαν	altogether, absolutely
παραπλήσιος	coming near, nearly resembling, such-like
παρασκευάζω	to get ready, prepare
παρασκευή	preparation
παραφέρω	to bring to
παραφρονέω	to be beside oneself, be deranged or mad
παραχρῆμα	on the spot, forthwith, straightway
παρέζομαι	to sit beside
παρεῖδον	to observe by the way, notice
πάρειμι	to be by or present
παρέρχομαι	to go by, beside or past, to pass by, pass
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρίζω	to sit beside
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
παροινέω	to behave ill at wine, play drunken tricks
παρών	
πᾶς	all, the whole
πᾶσις	
πάσχω	to receive an impression from without, to suffer
πατάσσω	to beat, knock
πάτηρ	
πατήρ	a father
πάτριος	of or belonging to one's father
πατρίς	of one's fathers
παύω	to make to cease
πείθω	to prevail upon, win over, persuade
πειράζω	to make proof or trial of
Πειραιεύς	Peiraeeus
πειράω	to attempt, endeavour, try
πείρω	to pierce quite through, fix
πεῖσα	obedience
πέλας	near, hard by, close
πέλω	to be in motion
πέμπω	to send, despatch
πένθος	grief, sadness, sorrow
πεντήκοντα	fifty
πέρα	beyond, across or over, further
περαίτερος	beyond
περί	around, round about with gen., dat., and acc.
περιβάλλω	to throw round
περιγίγνομαι	to be superior to
περί-δύω	
περιέθεσαν	
περί-εἶδον	
περιεργαστέον	
περιεργαστέος	
περιίστημι	to place round
περιοράω	to look over, overlook
περιπίτνω	
περισσός	beyond the regular number or size, prodigious
περιτίθημι	to place round
πηρός	disabled in a limb, maimed
πικρός	pointed, sharp, keen
πίνω	to drink
πιστεύω	to trust, trust to or in, put faith in, rely on, believe in
πίστις	trust
πιστόν	
πιστός	
πιστόω	to make trustworthy
πλανάω	to make to wander, lead wandering about
πλειστάκις	mostly, most often, very often
πλεῖστος	most, largest
πλείων	more, larger
πλέος	full.
πλευρά	a rib
πλευρόν	a rib
πλέω	to sail, go by sea
πλέως	full of
πληγάς	
πληγή	a blow, stroke
πλῆθος	a great number, a throng, crowd, multitude
πλημμελέω	to make a false note in music
πλήν	more than
πλήξ	
πλήσσω	to strike, smite
πλοῖον	a floating vessel, a ship, vessel
πλόος	a sailing, voyage
πνίγω	to choke, throttle, strangle
πόα	grass, herb
ποθεν	from some place or other
πόθεν	whence?
ποθέω	to long for, yearn after
ποι	somewhither
ποῖ	whether?
ποιέω	to make
ποίησις	a making, fabrication, creation, production
ποιητέος	to be made or done
ποιητής	one who makes, a maker
ποινή	quit-money for blood spilt
ποῖος	of what nature? of what sort?
πολεμέω	to be at war or go to war, make war
πολέμιος	of or belonging to war
πολέω	to go about, range over
πόλις	a city
πολιτεία	the condition and rights of a citizen, citizenship
πολίτης	a member of a city or state
πολλάκις	many times, often, oft
πολλαπλάσιος	many times as many, many times more or larger
πολλαπλασιόω	to multiply
πολλαπλασίων	
πολύς	many
πονέω	to work hard, do work, suffer toil
πονηρός	toilsome, painful, grievous
πορεία	a walking, mode of walking or running, gait
ποριστής	one who supplies or provides
πορνεῖον	a house of ill-fame, brothel
πόσις	
ποτέ	at some time or other, at some time
πότερος	whether of the two?
ποτή	flight
ποτόν	
ποτός	drunk, fit for drinking
ποῦ	where?
πού	anywhere, somewhere
πρᾶγμα	that which has been done, a deed, act
πράγμα	
πράκτωρ	one who does or executes, an accomplisher
πρᾶξις	a doing, transaction, business
πράσσω	to pass over
πρέπω	to be clearly seen, to be conspicuous
πρέπων	
πρέσβυς	an old man
πρεσβύτης	
πρίαμαι	to have
πρίν	comparative
πρό	before
προαγορεύω	to tell beforehand
προαποθνήσκω	to die before or first
προαπολείπω	to fail before
προαπόλλυμαι	to be first destroyed, to perish before or first
προβαίνω	to step on, step forward, advance
πρόβατον	anything that walks forward;
προβουλή	
πρόγονος	a forefather, ancestor
πρόδηλος	clear or manifest beforehand
προδηλόω	to make clear beforehand, shew plainly
προδίδωμι	to give beforehand, pay in advance
προδικασία	
προεῖδον	to see beforehand, catch sight of
πρόειμι	
προεργάζομαι	to do or work at beforehand
προερέω	to say beforehand
προέχω	to hold before
προθυμέομαι	to be ready, willing, eager, zealous to do
πρόθυμος	ready, willing, eager, zealous
προίστημι	to set before or in front
προκαθίστημι	to set before;
προκαλέω	to call forth
προκαταγιγνώσκω	to vote against beforehand, condemn by a prejudgment
πρόκειμαι	to be set before one
πρόκλησις	a calling forth, challenging, challenge
προλέγω	
προμήθεια	foresight, forethought
προνοέω	to perceive before, foresee
πρόνοια	foresight, foreknowledge
πρόοιδα	to know beforehand
προοφείλω	to owe beforehand
προπάσχω	to suffer first or beforehand
προπέμπω	to send before, send on or forward
πρόρρησις	a foretelling, prediction, a previous instruction or warning
πρός	motion from
προσαγορεύω	to address, greet, accost
προσάγω	to bring to or upon
προσβάλλω	to strike or dash against
προσβολή	a putting to, application
προσδιαβάλλω	to insinuate besides
προσδοκάω	to expect
προσδοκέω	to be thought besides
πρόσειμι	
προσεύχομαι	to offer prayers or vows
προσέχω	to hold to, offer
προσήκω	to have arrived at
πρόσθεν	before
προσίημι	to send to or towards, let come to
προσκαλέω	to call to, call on, summon
προσκαταγιγνώσκω	to condemn besides
προσπίπτω	to fall upon, strike against
προσποιέω	to make over to
προστάσσω	to place or post at
προστίθημι	to put to
προστρέπω	to turn towards a god, to approach with prayer, supplicate
προστρόπαιος	turning oneself towards
πρόσω	forwards, onwards, further
προτείνω	to stretch out before, hold before
προτεραῖος	on the day before
πρότερος	prae.
προτιμάω	to honour
προτρέχω	to run forward
πρόφασις	that which is alleged as the cause, an allegation, plea
πρυτανεία	the prytany or presidency
πρυτάνειος	
πρυτανεύω	to be
πρῶτος	
πτωχεύω	to be a beggar, go begging, beg
πύθω	to make rot, to rot
πυνθάνομαι	to learn by hearsay or by inquiry
πω	up to this time, yet
πωλητής	one who sells;
πωλητός	
πώποτε	ever yet
πῶς	how? in what way or manner?
πως	in any way, at all, by any means
ῥᾴδιος	easy, ready, easy to make or do
ῥῆμα	that which is said or spoken, a word, saying
ῥώμη	bodily strength, strength, might
σαυτοῦ	
σάφα	
σαφήνεια	distinctness, perspicuity
σαφής	clear, plain, distinct, manifest
σέβομαι	to feel awe or fear
σείω	to shake, move to and fro
σεύω	to put in quick motion: to drive, hunt, chase away
σημαίνω	to shew by a sign, indicate, make known, point out
σημεῖον	a sign, a mark, token
σημειόω	to mark
σής	a moth
σίδηρον	
σίδηρος	iron
σιδηρόω	to overlay with iron
σιωπάω	to be silent
σκεπτέος	one must reflect or consider
σκέπτομαι	to look about, look carefully
Σκιροφοριών	Scirophorion
σκληρός	hard
σκληρότης	hardness
σκοπέω	to look at or after
σκοπός	one that watches, one that looks after
σμικρός	
σός	thy, thine, of thee
σοῦ	shoo! shoo!
σπάνις	scarcity, rareness, dearth, lack of
σπονδή	a drink-offering
σπουδή	haste, speed
στεγάζω	to cover
στερέω	to deprive, bereave, rob of
στέρομαι	to be wanting in, to lack, want
στοχάζομαι	to aim or shoot at
στρεβλόω	to twist or strain tight
σύ	
συγγίγνομαι	to be with
συγγιγνώσκω	to think with, agree with
συγγνώμη	acknowledgment, confession
συγγράφω	to write or note down
συγκαταπίμπλημι	to infect likewise
σύγκειμαι	to lie together
συγκλέπτω	to steal along with
συγκρύπτω	to cover up or completely
συγχέω	to pour together, commingle, confound
συγχωρέω	to come together, meet
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συλλαμβάνω	to collect, gather together
συλλέγω	to collect, gather
συλλήπτωρ	a partner, accomplice, assistant
συλλυπέω	to hurt or mortify together
συμβαίνω	to stand with the feet together
συμβάλλω	to throw together, dash together
σύμβολον	a sign or token by which one infers
σύμβολος	an augury, omen
συμβουλεύω	to advise, counsel
σύμβουλος	an adviser, counsellor
σύμμαχος	fighting along with, allied with
συμμελετάω	to exercise or practise with or together
σύμπας	all together, all at once, all in a body
συμπλέω	to sail in company with
σύμπλους	sailing with
συμπότης	a fellow-drinker, boon-companion
συμπράκτωρ	a helper, assistant
συμφερόντως	profitably
συμφέρω	to bring together, gather, collect
συμφορά	an event, circumstance, chance, hap
συμφορεύς	aide-de-camp
σύν	along with, in company with, together with
συναγωνίζομαι	to contend along with, to share in a contest
συνακοντίζω	to throw a javelin along with or at once
συναλγέω	to share in suffering, sympathise
συναναιρέω	to destroy together with
συναποκτείνω	to kill together
συναπόλλυμι	to destroy together
σύν-ἀσεβέω	
συνεθέλω	to have the same wish, to consent
συνέθεσαν	
σύνειμι	
συνεισβαίνω	to embark in
συνεκσώζω	to help in delivering
συνεξαμαρτάνω	to have part in a fault
συνεπιβαίνω	to mount together
συνεχής	holding together
συνήδομαι	to rejoice together
σύν-ἠθέω	
συνθεάομαι	to view together
σύν-λέγω	
σύνοιδα	to share in knowledge, be cognisant of
συντίθημι	to put together
συντυγχάνω	to meet with, fall in with
σφαγεύς	a slayer, butcher
σφαγή	slaughter, butchery
σφάγιον	a victim, offering
σφάγιος	slaying, slaughtering
σφάζω	to slay, slaughter
σφάλλω	to make to fall, throw down, overthrow
σφεῖς	they
σφέτερος	their own, their
σφόδρα	very, very much, exceedingly, violently
σφός	their, their own, belonging to them
σχεδόν	close, near, hard by, nigh
σχετλιάζω	to complain of hardship, to complain angrily, inveigh bitterly
σχέτλιος	unwearying
σώζω	to save, keep
σῶμα	the body
Σωσίης	
σωτήρ	a saviour, deliverer, preserver
σωτηρία	a saving, deliverance, preservation, safety
σωφρονέω	to be sound of mind
σωφρονίζω	to recal
σώφρων	of sound mind
ταλαιπωρέω	to go through hard labour, to suffer hardship or distress
τάλαντον	a balance
τάξις	an arranging
τάσσω	to arrange, put in order
ταύτῃ	in this way.
ταὐτός	
τάχα	quickly, presently, forthwith
τάχιστος	
ταχύς	quick, swift, fleet
τε	and
τεκμαίρομαι	to fix by a mark or boundary, to ordain, decree
τεκμήριον	a sure signs. or token
τεκμηριόω	to prove positively
τελευταῖος	last
τελευτάω	to complete, finish, accomplish
τελευτή	a finishing, completion, accomplishment
τελέω	to complete, fulfil, accomplish
τέλλω	to make to arise, accomplish
τέλος	the fulfilment or completion
τέμενος	a piece of land cut off, assigned as a domain
τέταρτος	fourth
τῇ	here, there
τήκω	to melt, melt down
τηρέω	to watch over, protect, guard
τίθημι	to set, put, place
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τίμησις	a valuation
τιμωρέω	to help, aid, succour
τιμωρία	help, aid, assistance, succour
τιμωρός	upholding honour;
τίνω	to pay a price
τίς	who? which?
τις	any one, any thing, some one, some thing;
τιτρώσκω	to wound
τοι	let me tell you, surely, verily
τοίνυν	therefore, accordingly
τοιοῦτος	such as this
τόλμα	courage, to undertake or venture
τολμάω	to undertake, take heart
τολμηρός	hardihood
τόμιον	a victim cut up
τοσοῦτος	so large, so tall
τοτέ	at times, now and then
τότε	at that time, then
τουτέστι	
τράπεζα	four-legged a table
τρεῖς	
τρέμω	to tremble or fear to
τρέω	to flee from fear, flee away
τρία	
τριάκοντα	thirty
τριηραρχέω	to be a τριήραρχος, to command a trireme
τρίτος	the third
τρόπος	a turn, direction, course, way
τροπόω	to furnish the oar with its thong
τροφεύς	one who rears or brings up, a foster-father
τροχίζω	to turn round on the wheel, torture
τροχός	anything that runs round
τυγχάνω	to hit
τύπτω	to beat, strike, smite
τύχη	the good which man obtains
τύχος	
τῷ	therefore, in this wise, thereupon
ὑβρίζω	to wax wanton, run riot
ὕβρις	wantonness, wanton violence or insolence
ὑγιής	sound, healthy, hearty, sound in
ὑετός	rain
υἱός	A son
ὑμέτερος	your, yours
ὑμός	your
ὑπαίθριος	under the sky, in the open air, a-field
ὕπαιθρος	sub Dio, in the open air
ὑπαίτιος	under accusation, called to account, responsible
ὑπάρχω	to begin, make a beginning
ὑπαφίσταμαι	to step back slowly, to withdraw
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπεραπολογέομαι	to speak in behalf of, defend
ὑπερήμερος	over the day for payment
ὑπεροράω	to look over, look down upon
ὑπέρχομαι	to go or come under, enter
ὑπερῷον	the upper part of the house, the upper story or upper rooms
ὑπερῷος	being above
ὑπεύθυνος	liable to give account for
ὑπέχω	to hold or put under
ὑπηρέτημα	
ὑπισχνέομαι	to promise or engage
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὑπογραμματεύς	an under-secretary
ὑπογραμματεύω	to serve as under-secretary
ὑποδεής	somewhat deficient, inferior;
ὑποδέχομαι	to receive beneath
ὑποδρομή	a running under or into the way
ὑποθήκη	a suggestion, counsel, warning, piece of advice
ὑπολαμβάνω	to take up by getting under
ὑπολείβω	to pour secret libations
ὑπολείπω	to leave remaining
ὑπομιμνήσκω	to remind
ὑπονοέω	to think secretly, suspect
ὕποπτος	looked at from beneath
ὑποστρέφω	to turn round about, turn back
ὑποτρέχω	to run in under
ὑπουργέω	to render service or help
ὑποψία	suspicion, jealousy
ὕστατος	
ὑστεραῖος	on the day after, the next day
ὕστερον	
ὕστερος	latter, last
ὑφή	a web
φαίνω	to bring to light, make to appear
φανερός	open to sight, visible, manifest, evident
φανερόω	to make manifest
φανός	
Φανόστρατος	
φαρμακεία	the use of drugs, potions, spells
φαρμάκεια	
φάρμακον	a drug, medicine
φάρμακος	
φαρμακόω	to endue with healing power
φάσκω	to say, affirm, assert
φείδομαι	to spare
φέρω	to bear
φεύγω	to flee, take flight, run away
φημί	to declare, make known
φήνη	sea-eagle
φθάνω	to come or do first or before
φιλέω	to love, regard with affection
Φιλῖνος	
Φίλιππος	
φιλοθύτης	fond of sacrifices
Φιλοκράτης	
Φιλόνεῳ	
Φιλόνεω	
Φιλόνεων	
Φιλόνεως	
φῖλος	
φίλος	loved, beloved, dear
φίλτρον	a love-charm
φίλων	
φλαῦρος	petty, paltry, trivial
φοβέω	to put to flight
