Field1	Field2
ἀτιμάω	to dishonour, treat lightly
ἀτιμία	dishonour, disgrace
ἄτιμος	unhonoured, dishonoured
ἀτιτάλλω	to rear up
Ἄτλας	Atlas
ἄτλητος	not to be borne, insufferable
ἀτόλμητος	not to be endured, insufferable
ἄτολμος	daring nothing, wanting courage, spiritless, cowardly
Ἀτρείδης	
ἀτρέκεια	reality, strict truth, certainty
ἀτρεκής	real, genuine
ἀτρεμία	a keeping still
Ἀτρεύς	
ἄτροπος	unchangeable, eternal
ἄτρυτος	not worn away, untiring, unwearied
ἄτρωτος	unwounded
ἀτύζω	to be distraught from fear, mazed, bewildered
αὖ	
αὐγάζω	to view in the clearest light, see distinctly, discern
Αὐγέης	
αὐγή	the light of the sun, sunlight
αὐδάζομαι	to cry out, speak
αὐδάω	to utter sounds, speak
αὐδή	the human voice, speech
αὖθι	on the spot, here, there
αὖθις	back, back again
αὖλαξ	a furrow
αὐλεία	
αὔλειος	of or belonging to the αὐλή or court
αὐλέω	to play on the flute
αὐλή	the court-yard
αὐλός	a flute
αὐξάνω	to make large, increase, augment
αὔξη	
αὖξις	
αὔρα	air in motion, a breeze
αὖτε	again
ἀυτή	a cry, shout
αὐτίκα	forthwith, straightway, at once
αὐτόθεν	from the very spot
αὐτόθι	on the spot
αὐτόματος	acting of one's own will, of oneself
αὐτόρρυτος	self-flowing, flowing unbidden
αὐτός	self
αὐτοῦ	at the very place, just here, just there
αὐτόφυτος	self-caused
αὔχη	
αὔχημα	a thing boasted of, a pride, boast
αὐχήν	the neck, throat
ἀφαιρέω	to take from, take away from
Ἅφαιστος	Hephaestus
ἀφάνεια	obscurity
ἄφαντος	made invisible, blotted out, forgotten
ἄφαρ	straightway, forthwith, at once, quickly, presently
Ἀφαρητίδαι	
ἄφατος	not uttered, nameless
ἀφαυρός	feeble, powerless
ἄφθιτος	not liable to perish, imperishable
ἀφθόνητος	unenvied
ἀφθονία	freedom from envy or grudging, readiness
ἄφθονος	without envy
ἀφίημι	to send forth, discharge
ἀφικνέομαι	to come to
ἀφίστημι	to put away, remove
ἀφνειός	rich, wealthy
ἄφοβος	without fear
Ἀφροδίσιος	belonging to Aphrodite
Ἀφροδίτη	Aphrodite
ἄφρων	without sense
ἄφυκτος	not to be shunned, from which none escape
ἀφώνητος	voiceless, speechless
ἄφωνος	voiceless, speechless, dumb, silent
ἀχαιά	
Ἀχαία	Achaia
Ἀχαιός	Achaian
Ἀχάρναι	
ΑΧΑΡΝΕΙΠΑΓΚΡΑΤΙΑΣΤῌ	
Ἀχέρων	Acheron, river of woe
ἀχεύω	grieving, sorrowing, mourning
ἀχέω	
ἄχθος	a weight, burden, load
Ἀχιλλεύς	Achilles
ἄχος	pain, distress
ἀψευδέω	not to lie, to speak truth
ἀψευδής	without lie and deceit, truthful, sincere, trusty
ἄωτον	fine wool, flock
ἄωτος	
βάζω	to speak, say
βαθμίς	a step
βάθρον	that on which anything stands
βαθύδοξος	
βαθύζωνος	deep-girded
βαθύκολπος	with dress falling in deep folds
βαθύκρημνος	with high cliffs
βαθύλειμος	with deep, rich meadows
βαθυλείμων	
βαθύμαλλος	
βαθυμήτης	
βαθυπέδιος	
βαθυπόλεμος	plunged deep in war
βαθύς	deep or high
βαθύστερνος	deep-chested
βαθύφρων	
βαίνω	to walk, step
βαιός	little, small, scanty
βάλλω	to throw
βάρβαρος	barbarous
βαρύγδουπος	
βαρύκομπος	
βαρύκτυπος	heavy-sounding, loud-thundering
βαρύλογοις	
βαρύλογος	
βαρύνω	to weigh down, oppress by weight, depress
βαρυόπας	
βαρύοπης	
βαρυπάλαμος	heavy-handed
βαρύς	heavy
βαρυσφάραγος	loud-thundering
βαρύφθογγος	loud-sounding, roaring
βάσανος	the touch-stone
βασίλεια	a queen, princess
βασίλειος	of the king, kingly, royal
βασιλεύς	a king, chief
βασιλεύω	to be king, to rule, reign
βάσις	a stepping, step
βᾶσσα	
Βασσίδαισιν	
βαστάζω	to lift, lift up, raise
βατεία	
Βαττιδᾶν	
Βάττος	stammerer
Βελλεροφόντης	
βέλος	a missile
βένθος	the depth
βῆμα	a step, pace, stride
βῆσσα	a wooded comb or glen
βία	bodily strength, force, power, might
βιάζω	to constrain
βίαιος	forcible, violent
βιατης	
βιάω	to constrain
βιβάζω	to make to mount, to lift up, exalt
βιβάω	to stride
βίος	life
βιοτεύω	to live
βιοτή	a living, sustenance
βίοτος	life
βιόω	to live, pass one's life
βλάπτω	to disable, hinder, stop
βλαστάνω	to bud, sprout, grow
βλέπω	to see, have the power of sight
βλέφαρον	mostly in pl. the eyelids
Βλεψιάδαις	
βλώσκω	to go or come
βόα	
βοάω	to cry aloud, to shout
βοείη	an ox-hide, ox-hide shield
βόειος	of an ox or oxen
βοή	a loud cry, shout
βοηθόος	hasting to the battle-shout, hasting to battle
βοηλάτης	one that drives away oxen, a cattle-lifter
Βοιβιάδος	
Βοιωτία	Boeotia
Βοιώτιος	Boeotian
Βορέας	the North wind
Βορέης	
βοτάνη	grass, fodder
βουβότης	
βουθυσία	a sacrifice of oxen
βούλευμα	a deliberate resolution, purpose, design, plan
βουλεύω	to take counsel, deliberate, concert measures
βουλή	will, determination
βουληφόρος	counselling, advising
βοῦς	cow
βοῶπις	ox-eyed
βραχύς	short
βραχυσίδηρος	
βρέμω	to roar
βρέφος	the babe in the womb
βρέχω	to be wetted, get wet
βρίζω	to be sleepy, to slumber, nod
βρῖθος	weight
βρίθω	to be heavy or weighed down with
βρόμιος	sounding, boisterous
βρόμος	crackling
βροντάω	to thunder
βροντή	thunder
βρότειος	mortal, human, of mortal mould
βρότεος	
βροτήσιος	
βροτόομαι	to be stained with gore
βροτός	a mortal man
βῶλα	
βωλάκιος	
βῶλαξ	
βωμός	any raised platform, a stand
Γάδειρα	
Γαῖα	
γαῖα	a land, country
γαιήοχος	earth-upholding
Γαῖον	
γάλα	milk
γαμβρός	any one connected by marriage
γαμέω	to marry
γάμος	a wedding, wedding-feast
Γανυμήδη	
Γανυμήδης	
γάρ	for
γαστήρ	the paunch, belly
γαστρίμαργος	gluttonous
γε	at least, at any rate
γεγωνέω	to tell out, proclaim
γεγωνητέον	
γεγωνητέος	
γείτων	one of the same land, a neighbour
γελανής	
γελάω	to laugh
γέλως	laughter
γενεά	race, stock, family
γενέθλιος	of or belonging to one's birth
γένειον	the part covered by the beard, the chin
γενέτειρα	
γενέτης	the begetter, father, ancestor
γέννα	descent, birth
γενναῖος	suitable to one's birth or descent
γέννας	
γεννάω	to beget, engender
γένος	race, stock, family
γένυς	the under jaw
γεραιός	old
γεραίρω	to honour or reward with
γέρας	a gift of honour
γερασφόρος	
γέρων	an old man
γεύω	to give a taste of
γέφυρα	a dyke, dam or mound
γεφυρόω	to bridge over, make passable by a bridge
γῆ	earth
γηθέω	to rejoice
γηραιός	aged, in old age
γηραλέος	
γῆρας	old age
Γηρυόνης	Geryon
γηρύω	to sing or say, speak, cry
Γίγας	
γίγνομαι	to come into being
γιγνώσκω	to learn to know, to perceive, mark, learn
γλαυκός	gleaming, silvery
Γλαῦκος	
γλαυκόχρως	
γλαυκώπης	
γλαυκῶπις	with gleaming eyes, brighteyed
γλαφυρός	hollow, hollowed
γλέφαρον	
γλύκειος	
γλυκερός	
γλυκύς	sweet
γλῶσσα	the tongue
γνάθος	the jaw
γναμπτός	curved, bent
γνήσιος	of or belonging to the race
γνώμη	a means of knowing, a mark, token
γνωτός	perceived, understood, known
γοάω	to wail, groan, weep
γονεύς	a begetter, father
γονή	produce, offspring
γόνος	that which is begotten, offspring, a child
γόνυ	the knee
γόος	weeping, wailing, groaning, howling, mourning, lamentation
Γοργόνη	
Γοργώ	the Gorgon
Γόργων	
γουνός	a hill
γραμμή	the stroke
γράφω	to scratch, scrape, graze
γύαλον	a hollow
γύαλος	
γυιαρκής	
γυιαρκης	
γυιόδαμος	
γυῖον	a limb
γυιοπέδη	a fetter
γυιόω	to lame
γυμνός	naked, unclad
γυμνόω	to strip naked
γυναικεῖος	of or belonging to women, like women, befitting them, feminine
γυνή	a woman
δαιδάλεος	cunningly or curiously wrought
δαιδάλλω	to work cunningly, deck or inlay with curious arts, to embellish
Δαίδαλος	
δαίδαλος	cunningly or curiously wrought
δαίζω	to cleave asunder, cleave
δαιμονάω	to be under the power of a δαίμων, to suffer by a divine visitation
δαιμόνιον	the Deity
δαιμόνιος	of or belonging to a δαίμων
δαίμων	a god, goddess
δαίνυμι	to divide
δάιος	hostile, destructive, dreadful
δαίς	
δαίτης	
δαιτικλυτός	
δαίφρων	battle
δαίω	
δάκνω	to bite
δάκος	an animal of which the bite is dangerous, a noxious beast
δάκρυον	a tear
Δᾶλος	
Δάλου	
Δαμάγητος	
δαμάζω	to overpower
Δαμαῖος	
δαμαλίζω	to subdue, break in
δάμαρ	a wife, spouse
δαμασίμβροτος	taming mortals, man-slaying
δαμασίφρων	
Δαμάτερος	
Δάματρα	
Δάματρος	
Δαμόφιλος	
Δανάη	
Δαναοί	the Danaans
Δαναός	
δάος	a firebrand, torch
δᾷος	
δᾳόω	
δαπανάω	to spend
δαπάνη	outgoing, cost, expense, expenditure
δάπεδον	any level surface: the floor of a chamber
δάπτω	to devour
Δαρδανίδης	a son or descendant of Dardanus
Δαρδανίς	a Trojan woman
Δάρδανος	Dardanus
δάσκιος	thick-shaded, bushy
δατέομαι	to divide among themselves
δάφνη	the laurel
δαφοινός	blood-red, tawny
δάω	to learn
δέ	but
δεῖ	it is binding on
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δεῖμα	fear, affright
ΔΕΙΝΙᾼ	
Δείνιος	
Δεινομένειε	
Δεινομένης	
δεινός	fearful, terrible, dread, dire
δεινόω	to make terrible: to exaggerate
δεῖπνον	the principal meal
δεῖπνος	
δειράς	the ridge of a chain of hills
δειρή	the neck, throat
δεῖσα	
δέκα	ten
δεκάτη	
δέκατος	tenth
Δελφικός	Delphic
δελφίς	the dolphin
Δελφίς	
Δελφοί	the Delphians
δέμας	the frame
δέμνιον	the bedstead or matrass
δέμω	to build
δένδρεον	a tree
δένδρον	a tree
δεξιόγυιος	
δεξιός	on the right hand or side
δεξιτερός	right, the right
δέος	fear, alarm, affright
δέρκομαι	to see clearly, see
δέρμα	the skin, hide
δεσμός	anything for binding, a band, bond
δέσποινα	the mistress, lady of the house
δεσποσύνη	
δεσπόσυνος	of or belonging to the master or lord
δεσποτεία	the power of a master
δεσπότης	a master, lord, the master of the house
Δευκαλίων	
δεῦρο	hither
δεύτατος	the last
δεύτερος	second
δέχομαι	to take, accept, receive
δέω	
δή	exactness
Δήλιος	Delian
δημόομαι	to talk popularly
δῆμος	a country-district, country, land
δημότης	one of the people, a commoner, plebeian
δηριάομαι	to contend, wrangle
δηρός	long, too long
διά	through c. gen. through, by means of c. acc.
διά-αἰθύσσω	
διαβολία	
διαγγέλλω	to give notice by a messenger, to send as a message
ΔΙΑΓΟΡᾼ	
Διαγόρης	
διαδατέομαι	to divide among themselves
διαιρέω	to take one from another, to cleave in twain, to divide into parts
δίαιτα	a way of living, mode of life
διαιτάω	to feed in a certain way, to diet
διακρίνω	to separate one from another
διαλλάσσω	to change one with another, interchange
διανεμόομαι	to flutter in the wind
διανέμω	to distribute, apportion
διά-νίζω	
διά-νίσσομαι	
διαντλέω	to drain out, exhaust
διάπειρα	an experiment, trial
διαπείρω	to drive through
διαπλέκω	to interweave, to weave together, plait
διαπρεπής	eminent, distinguished, illustrious
διαπρέπω	to appear prominent or conspicuous, to strike the eye
διαπρύσιος	going through, piercing
διαρκέω	to have full strength, be quite sufficient
διαστείχω	to go through or across
διά-σωπάω	
διαυλοδρόμης	a runner in the
ΔΙΑΥΛΟΔΡΟΜῼ	
δίαυλος	a double pipe
διαφαίνω	to shew through, let
διαφέρω	to carry over or across
διδακτός	taught, learnt
διδασκαλία	teaching, instruction, education
διδάσκω	to teach
δίδυμος	double, twofold, twain
δίδωμι	to give
διείργω	to keep asunder, separate
διέπω	to manage
διέρχομαι	to go through, pass through
Δίη	
διθύραμβος	the dithyramb;
δικάζω	to judge, to give judgment on
δικαία	
δικαιόπολις	strict in public faith
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιόω	to set right
δικεῖν	to throw, cast
δίκη	custom, usage
Δίκη	
δινεύω	to whirl or twirl round
διό	wherefore, on which account
Διόδοτος	
Διόθεν	sent from Zeus, by his will or favour
Διομήδης	Jove-counselled;
Διόνυσος	Dionysus
διορθόω	to make quite straight, set right, amend
δῖος	god-like, divine
Διόσδοτος	given by Zeus
διπλόη	
διπλόος	twofold, double
δίρκαιον	
Δίρκη	
δίς	twice, doubly
δισκέω	to pitch the quoit
δίσκος	a
δισσός	two-fold, double
διφρηλασία	
διφρηλάτης	a charioteer
δίφρος	the chariot-board
δίχα	in two, asunder
διχόβουλος	
διχόμηνις	
δίψα	thirst
διψάω	to thirst
διώκω	to pursue
διώξιππος	horse-driving
δίωξις	chase, pursuit
δνοφερός	dark, dusk, murky
δοιοί	two, both
δοκεύς	
δοκεύω	to keep an eye upon, watch narrowly
δοκέω	videor mihi, to think, suppose, imagine, expect
δόκιμος	assayed, examined, tested
δολία	
δόλιος	crafty, deceitful, treacherous
δολιόω	to deal treacherously with
δολιχήρετμος	long-oared
δόλος	a bait
δολοφραδής	wily-minded
δολόω	to beguile, ensnare, take by craft
δόμος	a house
δόναξ	a reed
δονέω	to shake
δόξα	a notion
δόξις	
δορίκτυπος	
δορίς	
δόρπον	the evening meal
δόρπος	
δόρυ	a stem, tree
Δόρυκλος	
δόσις	a giving
δούλιος	slavish, servile
δουλόσύνη	
δουλοσύνη	slavery, slavish work
δράκος	
δράκων	a dragon
δράστης	
δρέπω	to pluck, cull
δρόμος	a course, running, race
δρόσος	dew
δρῦς	a tree
δύη	woe, misery, anguish, pain
δυθμή	
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δύνασις	
δυνατός	strong, mighty, able
δύο	two
δύσβατος	inaccessible, impassable
δύσηρις	
δύσθροος	
δύσθρους	ill-sounding
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δυσπαλής	hard to wrestle with
δυσπενθής	bringing sore affliction, direful
δύστηνος	wretched, unhappy, unfortunate, disastrous
δύσφημος	of ill omen, boding
δύσφορος	hard to bear, heavy
δυσφρόνη	troubles
δύω	to strip off
δυώδεκα	twelve
δυωδεκάδρομος	
δώδεκα	twelve
δωδεκάγναμπτος	bent twelve times
δωδεκάδρομος	
δωδεκάμηνος	
δωδέκατος	the twelfth
Δωδώναθεν	
δῶμα	a house
δωματόω	
δωμάω	to build
δωρέω	to give, present
Δωριεύς	a Dorian, descendant of Dorus
Δωρίζω	to imitate the Dorians in life, dialect
Δώριος	Dorian
Δωρίς	Dorian
δῶρον	a gift, present
δωροφόρος	bringing presents
ἕ	sui.
ἔα	ha! oho!
ἐάν	if haply
ἔαρ	spring
ἐάω	to let, suffer, allow, permit
ἕβδομος	seventh
ἐγγενής	inborn, native
ἐγγυαλίζω	to put into the palm of the hand, put into one's hand
ἐγγυάω	to give or hand over as a pledge
ἐγγύς	near, nigh, at hand
ἐγείρω	to awaken, wake up, rouse
ἐγκονητί	
ἐγκύρω	to fall in with, light upon, meet with
ἐγκώμιος	in or of the same village, native
ἐγχείβρομος	
ἐγχειβρόμος	
ἐγχεικέραυνος	
ἐγχέσφορος	
ἐγχεσφόρος	
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἐγχώριος	in or of the country
ἐγώ	ego
ἐγώγε	
ἕδνον	a wedding-gift
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἕζομαι	to seat oneself, sit
ἔθειρα	hair
ἐθέλω	to will, wish, purpose
ἔθνος	a number of people accustomed to live together, a company, body of men
εἰ	whether.
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἰκός	like truth
εἴκοσι	twenty
εἴκω	to yield, give way, draw back, retire
εἰλαπινάζω	to revel in a large company
Εἰλατίδᾳ	
Εἰλατίδα	
εἴλω	to roll up, pack
εἷμα	a garment
εἶμι	to go
εἰμί	to be, to exist
εἰνάλιος	
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρεσία	rowing
Εἰρήνη	
εἰρήνη	peace, time of peace
εἴρω	
ΕΙΣ	
εἷς	
εἰς	into, to c. acc.
εἰσάλλομαι	to spring or rush into
εἰσ-εἶδον	
εἰσέρχομαι	to go in or into, enter
εἴσοδος	a way in, entrance
εἴσοπτρον	a mirror
εἰσοράω	to look into, look upon, view, behold
εἴσω	to within, into
εἴτε	
ἐκ	from out of
Ἑκάεργος	the far-working
ἕκαθεν	from afar
ἑκάς	far, afar, far off
ἕκαστος	every, every one, each, each one
ἑκαταβόλος	
ἑκατάβολος	
ἑκάτερος	each of two, either, each singly
ἑκατέρωθι	on each side
ἑκατογκεφάλας	hundred-headed
ἑκατόγκρανος	
ἑκατόμβη	an offering of a hundred oxen, —
ἑκατόμπεδος	measuring a hundred feet
ἑκατόν	a hundred
ἑκατονταετής	
ἑκατοντακάρανος	
ἐκβάλλω	to throw or cast out of
ἔκγονος	born of, sprung from
ἐκδιδάσκω	to teach thoroughly
ἐκδίδωμι	to give up, surrender
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἐκ-ἐνέπω	
ἐκ-ἐρεθίζω	
ἐκ-ἐρωτάω	
ἕκηλος	at rest, at one's ease
ἕκητι	by means of, by virtue of, by the aid of
ἑκκαίδεκα	sixteen
ἐκκαλέω	to call out or forth, summon forth
ἐκλείπω	to leave out, omit, pass over
ἐκμανθάνω	to learn thoroughly
ἐκνεύω	to turn the head aside
ἐκνέω	to swim out, swim to land, escape by swimming
ἐκνίζω	to wash out, purge away
ἐκνόμιος	unusual, marvellous
ἔκπαγλος	terrible, fearful
ἐκπέμπω	to send out or forth from
ἐκπονέω	to work out, finish off
ἐκπρεπής	distinguished out of all, preeminent, remarkable
ἐκραίνω	to scatter out of, make to fall in drops from
ἐκτανύω	to stretch out
ἐκτείνω	to stretch out
ἐκτελευτάω	to bring quite to an end, accomplish
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτέμνω	to cut out
ἕκτη	
ἐκτός	outside
ἕκτος	sixth
Ἕκτωρ	
ἕκτωρ	
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλάσιππος	
ἐλατήρ	a driver
ἐλαύνω	to drive, drive on, set in motion
ἔλαφος	a deer
ἐλαφρός	lightly, buoyantly
ἔλαχος	
ἐλαχυπτέρυξ	
ἔλδομαι	to wish, long
ἐλεγχής	worthy of reproof;
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
Ἐλείθυια	
ἐλελίζω	
ἐλελίχθων	shaking the earth
Ἑλένη	
ἑλένη	
Ἕλενος	
ἐλευθερία	freedom, liberty
Ἐλευθέριος	
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
ἐλεύθερος	free
Ἐλευσίς	Eleusis, an old city of Attica
ἐλέφας	the elephant
ἕλη	
ἑλικοβλέφαρος	with ever-moving eyelids, quick-glancing
Ἑλικών	Helicon
Ἑλικωνιάδες	the dwellers on Helicon, the Muses
Ἑλικώνιος	
ἑλικῶπις	
ἑλίκωψ	with rolling eyes, quick-glancing
ἐλινύω	to keep holiday, to take rest, be at rest, keep quiet, stand idle
ἑλίσσω	to turn round, to turn
ἑλκέω	to drag about, tear asunder
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἕλκω	to draw, drag
ἑλλά	
Ἑλλάνιος	
Ἑλλανοδίκαι	the chief judges at the Olympic games
ἑλλανοδίκας	
Ἑλλάς	Hellas
Ἕλλην	Hellen
Ἑλληνίς	a Grecian woman
Ἑλλώτια	
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἐλύω	to roll round
Ἑλώρου	
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβασιλεύω	to be king in or among
ἔμβολον	
ἔμβολος	anything pointed so as to be easily thrust in
ἐμέω	to vomit, throw up
Ἐμμενίδαις	
ἐμός	mine
ἔμπαλιν	backwards, back
ἔμπας	notwithstanding, nevertheless
ἐμπάσσω	to sprinkle in or on
ἐμπεδόμοχθος	
ἔμπεδος	in the ground, firm-set, steadfast
ἐμπεδοσθενής	
ἐμπήγνυμι	to fix or plant in
ἔμπην	
ἐμπίπτω	to fall in or upon or into
ἐμπνέω	to blow or breathe upon
ἐμπολή	merchandise
ἔμπρακτος	practicable
ἐμπρέπω	to be conspicuous in
ἔμπυρος	in the fire
ἔμφρων	in one's mind or senses
ἐμφυής	
ἐμφύλιος	kinsfolk
ἐν	in, among. c. dat.
ἐναγώνιος	of or for a contest
ἐναίρω	to slay
ἐναλίγκιος	like, resembling
ἐνάλιος	in, on, of the sea
ἐναλλάξ	crosswise
ἔναντα	opposite, over against, face to face
ἐναντίον	
ἐναντίος	opposite
ἐναργής	visible, palpable, in bodily shape
ἐναρίζω	to strip a slain foe of his arms
ἐναρίμβροτος	
ἐναρμόζω	to fit or fix in
Ἐνδαί̈δος	
ἐνδαίω	
ἐνδείκνυμι	to mark, point out
ἐνδίδωμι	to give in
ἔνδικος	according to right, right, just, legitimate
ἔνδοθεν	from within
ἐνδομάχης	
ἔνδον	in, within, in the house, at home
ἐνδυκέως	thoughtfully, carefully, sedulously
ἕνεκα	on account of, for the sake of, because of, for
ἐνελαύνω	to drive in or into
ἐνεπάγομαι	to make an irruption among
ἐν-ἕπομαι	
ἐνέπω	to tell, tell of, relate, describe
ἔνερθε	from beneath, up from below
ἐνέχω	to hold within
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐν-θρῴσκω	
ἐνιαυτός	any long period of time, a cycle, period
ἐνιπή	a rebuke, reprof;
ἐνίπτω	to reprove, upbraid
ἐν-καθίζω	
ἐν-καταβαίνω	
ἐν-κιρνάω	
ἔννομος	within the law, lawful, legal
Ἐννοσίδα	
ἕννυμι	to put clothes on
ἐννύχιος	in the night, by night, nightly
ἔννυχος	
ἐνόπλιος	a war-tune, march
ἐνόρκιος	
ἕνος	belonging to the former of two periods, last year's
ἐνσκίμπτω	to let fall upon
ἐντανύω	to stretch or strain tight
ἔντεα	fighting gear, arms, armour
ἐντέλλω	to enjoin, command
ἐντράπελος	
Ἐνυάλιος	the Warlike
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
ἕξ	six
ἐξάγνυμι	to break and tear away, to rend
ἐξάγω	to lead out
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίφνης	on a sudden
ἑξάκις	six times
ἐξαλλάσσω	to change utterly
ἐξανίημι	to send forth, let loose
ἐξανίστημι	to raise up: to make one rise
ἐξαπατάω	to deceive or beguile thoroughly
ἑξάριθμος	
ἐξαρκέω	to be quite enough for, suffice for
ἐξαρκής	enough, sufficient
ἐξάρχω	to begin with, make a beginning of
ἐξαυδάω	to speak out
ἐξεῖπον	to speak out, tell out, declare
ἐξελέγχω	to convict, confute, refute
ἐξέλκω	to draw or drag out
ἐξερείπω	to strike off
ἐξερευνάω	to search out, examine
ἑξέτης	six years old
ἐξευρίσκω	to find out, discover
ἐξεύχομαι	to boast aloud, proclaim
ἑξηκοντάκι	
ἐξίημι	to send out, let
ἐξικνέομαι	to reach, arrive at
ἕξις	a having, possession
ἐξοπίσω	backwards, back again
ἔξορκος	
ἔξοχος	standing out
ἐξυφαίνω	to finish weaving
ἔξω	out
ἔοικα	to be like
ἑορτή	a feast or festival, holiday
ἑός	his, her own
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγνυμι	to break
ἐπάγω	to bring on
ἐπαινέω	to approve, applaud, commend
ἐπαινός	dread
ἐπαίρω	to lift up and set on
ἐπαίσσω	to rush at or upon
ἐπακούω	to listen or hearken to, to hear
ἐπακτός	brought in, imported
ἔπαλπνος	
ἐπάμερος	
ἐπανατέλλω	to lift up, raise
ἐπάξιος	worthy, deserving of
ἐπαοιδή	
ἐπαρκέω	to ward off
ἐπασκέω	to labour or toil at, finish carefully
ἐπαυρέω	to partake of, share
ἐπαυχένιος	on or for the neck
ἐπαύω	to shout over
ἐπαφίημι	to discharge at
Ἔπαφος	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἔπειμι	to be upon
Ἐπειός	
ἔπειτα	thereupon
ἐπεμβαίνω	to step or tread upon
ἐπέοικε	to be like, to suit
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἑπέτης	
ἐπεύχομαι	to pray or make a vow
ἐπέχω	to have or hold upon
ἐπηετανός	abundant, ample, sufficient
ἐπηκοόω	
ἐπήρατος	lovely, charming
ἐπί	on, upon with gen., dat., and acc.
ἐπί-ἀείρω	
ἐπιβαίνω	to go upon
ἔπιβδαν	
ἐπιβουλία	
ἐπιβρίθω	to fall heavy upon, fall heavily
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπίγονος	born besides
Ἐπίγονος	
ἐπιγουνίδιον	
ἐπιγουνίδιος	
Ἐπιδαυρόθεν	
Ἐπίδαυρος	
ἐπιδείκνυμι	to exhibit as a specimen
ἐπιδέξιος	towards the right
ἐπίδοξος	likely or expected to do or be
ἐπιέννυμι	to put on besides or over
ΕΠΙΖΕΦΥΡΙῼΠΑΙΔΙ	
ΕΠΙΖΕΦΨΡΙῼ	
ἐπίκαιρος	in fit time or place, in season, seasonable, opportune, convenient
ἐπίκουρος	an assister, ally
ἐπικρατέω	to rule over
ἐπίκρυφος	unknown, inglorious
ἐπικύρω	to light upon, fall in with
ἐπικώμιον	
ἐπικώμιος	
ἐπιλήθω	to cause to forget
ἐπίλησις	
ἐπίλοιπος	still left, remaining
ἐπιμαθής	
ἐπιμίσγω	
ἐπιμομφή	
ἐπινέμω	to allot, distribute
ἐπινικιος	
ἐπινίκιος	of victory, triumphal
ἐπίνικος	
ἐπίνομος	
ἐπιπρέπω	to be manifest on the surface, to be conspicuous
ἐπίσκοπος	
ἐπισπείρω	to sow with seed
ἐπί-στάζω	
ἐπίσταμαι	to know
ἐπιστατέω	to be set over
ἐπιστείχω	to approach
ἐπί-στεφανόω	
ἐπιτακτός	
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτέρπομαι	to rejoice or delight in
ἐπιτίθημι	to lay, put or place upon
ἐπί-τόσσαις	
ἐπιτρέπω	to turn towards
ἐπίτροπος	one to whom a charge is entrusted, a trustee, administrator
ἐπιφανής	coming to light, appearing
ἐπιφέρω	to bring, put or lay upon
ἐπιφλέγω	to burn up, consume
ἐπιχθόνιος	upon the earth, earthly
ἐπιχωρέω	to give way, yield
ἐπιχώριος	in or of the country
ἐπιψαύω	to touch on the surface, touch lightly, handle
ἔποικος	one who has settled among strangers, a settler, alien
ἐποίχομαι	to go towards, approach
ἕπομαι	
ἐποπτεύω	to look over, overlook, watch
ἐπόπτης	an overseer, watcher
ἔπος	a word
ἐποτρύνω	to stir up, excite, urge on
ἑπτά	seven
ἑπτάγλωσσος	
ἑπτάκις	seven times
ἑπτάκτυπος	
ἑπτάπυλος	with seven gates
ἑπτάς	
ἐπῳδή	a song sung to or over: an enchantment, charm, spell
ἐπωνυμία	a surname, name given after
ἐπωνύμιος	called by the name of
ἐπώνυμος	given as a name
ἔραμαι	to love, to be in love with
ἔρανος	a meal to which each contributed his share
ἐρασίμολπος	
ἐρασιπλόκαμος	
ἐρατεινός	lovely, charming
Ἐρατιδᾶν	
ἐρατός	lovely, charming
