Field1	Field2
γοάω	to wail, groan, weep
Γόγγυλος	
γογγύλος	round
γονεύς	a begetter, father
γονή	produce, offspring
γόνυ	the knee
γόος	weeping, wailing, groaning, howling, mourning, lamentation
Γοργίδας	
Γοργίης	
γοῦν	at least then, at any rate, any way
Γουράσιον	
γράμμα	that which is drawn
γραμματεύς	a secretary, clerk
γραμματικός	knowing one's letters, well grounded in the rudiments, a grammarian
γραμμή	the stroke
Γρανικός	
γραφεύς	a painter
γραφή	representation by means of lines
γραφής	
γράφος	
γράφω	to scratch, scrape, graze
Γρύλος	
Γρύνιον	
Γύθειον	
Γύλιππος	
γυμνάζω	to train naked, train in gymnastic exercise
γυμνασία	exercise
γυμνάσιον	bodily exercises
γυμνικός	of or for gymnastic exercises
γυμνός	naked, unclad
γυμνόω	to strip naked
γυναικεῖος	of or belonging to women, like women, befitting them, feminine
γυναικωνῖτις	the women's apartments
γύναιον	
γύναιος	made to a woman
γυνή	a woman
δαιδάλλω	to work cunningly, deck or inlay with curious arts, to embellish
Δαίδαλος	
Δαϊμένην	
δαιμονάω	to be under the power of a δαίμων, to suffer by a divine visitation
δαιμόνιον	the Deity
δαιμόνιος	of or belonging to a δαίμων
δαίμων	a god, goddess
δαίς	
δάκρυον	a tear
δακρύω	to weep, shed tears
δακτύλιον	
δακτύλιος	a ring, seal-ring
δακτυλοδεικτέω	to point at with the finger
δάκτυλος	a finger
δαμάζω	to overpower
Δαμαρέτειον	
Δαμαρέτη	
Δαμασκός	
Δάμων	
Δαναός	
Δάνδης	
δάνειον	a loan
δαπανάω	to spend
δαπάνη	outgoing, cost, expense, expenditure
δαπάνημα	money spent
Δαρδάνειος	
Δάρδανος	Dardanus
Δαρεικός	a Daric
Δαρεῖος	Darius
Δάσκων	
δασμοφορέω	to be subject to tribute
δασύς	thick with hair, hairy, shaggy, rough
Δατάμης	
Δάτις	
Δαφναῖον	
Δαφναῖος	
δαψίλεια	
δαψιλής	abundant, plentiful
δαψιλός	
δέ	but
δέησις	an entreating, asking: a prayer, entreaty
δεητικός	suppliant
δεῖ	it is binding on
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δείλη	afternoon
δειλία	cowardice
δειλιάω	to be afraid
δειλός	cowardly, craven
Δεινοκράτης	
Δεινομένης	
δεινοπαθέω	to complain loudly of sufferings
δεινός	fearful, terrible, dread, dire
δεινότης	terribleness
δεινόω	to make terrible: to exaggerate
δειπνέω	to make a meal
δεῖπνον	the principal meal
δειπνοποιέω	to give a dinner
δειπνοποιία	
δεῖπνος	
δεῖσα	
δεισιδαιμονήσαντες	
δεισιδαιμονία	fear of the gods, religious feeling
δεισιδαιμονοῦντα	
δεισιδαιμονοῦντας	
δεισιδαίμων	fearing the gods
δέκα	ten
δεκαδαρχία	the government of the ten
δεκαδύο	
δεκαεννέα	
δεκαεπτά	
δεκαετής	ten years old
δεκαναία	
δεκαπέντε	
δεκατέσσαρα	
δεκατέτταρα	
δεκατεύω	to exact the tenth part from
δεκάτη	
δέκατος	tenth
δεκατόω	to take tithe of
Δεκέλεια	Deceleia
Δεκελεικός	
Δέκιος	
δελεάζω	to entice or catch by a bait
δέλεαρ	a bait
δέλτος	a writing-tablet
Δελφικός	Delphic
Δελφίνιον	a temple of Apollo
Δελφίνιος	
Δελφοί	the Delphians
δενδροκοπέω	to cut down trees
δένδρον	a tree
δενδροτομέω	to lay waste a country
δεξιά	the right hand
Δεξίθεος	
δεξιόομαι	to greet with the right hand, welcome, greet
δεξιός	on the right hand or side
Δέξιππος	
δεόντως	
δέος	fear, alarm, affright
Δερκυλίδαν	
Δερκυλίδας	
δέρμα	the skin, hide
δεσμεύω	to fetter, put in chains
δέσμη	
δεσμός	anything for binding, a band, bond
δεσμωτήριον	a prison
δεσμώτης	a prisoner, captive
δεσποτεία	the power of a master
δεσπότειος	
δεσποτέω	to be despotically ruled
δεσπότης	a master, lord, the master of the house
δεσποτικός	of or for a master
Δευκαλίων	
δεῦρο	hither
δευτεραῖος	on the second day
δεύτερος	second
δέχομαι	to take, accept, receive
δέω	
δή	exactness
δῆγμα	a bite, sting
δῆθεν	really, in very truth
δηιόω	to cut down, slay
δηλέομαι	to hurt, do a mischief to
Δήλιος	Delian
δῆλος	visible, conspicuous
Δῆλος	Delos
δηλόω	to make visible or manifest, to show, exhibit
δήλωσις	a pointing out, manifestation, explaining, shewing
δημαγωγέω	to lead the people
δημαγωγός	a popular leader
Δημάδης	
Δημάρατος	
Δημαρέτης	
Δήμαρχος	
δήμαρχος	a governor of the people
δήμευσις	confiscation of one's property
δημεύω	to declare public property, to confiscate
δημηγορέω	to speak in the assembly
δημηγορία	a speech in the public assembly
δημηγόρος	a popular orator
δημήγορος	
Δημήτηρ	Demeter
Δημήτριος	
δήμιος	belonging to the people, public
δημιουργέω	to practise a trade, do work
δημιουργία	a making, creating
δημοκοπέω	to curry mob-favour
δημοκρατέομαι	to have a democratical constitution, live in a democracy
δημοκρατία	democracy, popular government
δημοκρατικός	of or for a democracy
Δημόκριτος	
δῆμος	a country-district, country, land
Δημοσθένης	
δημοσίᾳ	
δημόσιος	belonging to the people or state
δημοσιόω	to confiscate
Δημόστρατος	
δημοτικός	of or for the people, in common use, common
Δημοτίων	
Δημόφιλος	
Δημοφῶν	
δήποτε	at some time, once upon a time
δήπουθεν	
διά	through c. gen. through, by means of c. acc.
Δῖα	
διά-ἀγείρω	
διά-ἀσάομαι	
διαβαίνω	to make a stride, walk or stand with the legs apart
διαβάλλω	to throw over or across, to carry over or across
διάβασις	a crossing over, passage
διαβεβαιόομαι	to maintain strongly
διαβιβάζω	to carry over or across, to transport
διαβοάω	to shout out, proclaim, publish
διαβολή	false accusation, slander, calumny
διαγανακτέω	to be full of indignation
διαγγέλλω	to give notice by a messenger, to send as a message
διαγελάω	to laugh at
διαγιγνώσκω	to distinguish, discern
διάγνωσις	a distinguishing, discernment
διαγορεύω	to speak plainly, declare
Διαγόρης	
διαγρυπνέω	to lie awake
διάγω	to carry over or across
διαγωγεύς	
διαγωγή	a passing of life, a way or course of life
διαγωνίζομαι	to contend, struggle or fight against
διαδείκνυμι	to shew clearly, shew plainly
διαδέχομαι	to receive one from another
διάδηλος	distinguishable among others
διάδημα	a band or fillet
διαδιδράσκω	to run off, get away, escape
διαδίδωμι	to give from hand to hand, to pass on, hand over
διαδοχή	a taking from
διάδοχος	succeeding
διά-ἐγείρω	
διά-ἐκπίπτω	
διά-ἐξάγω	
διάθεσις	a disposition, arrangement
διαθήκη	a disposition
διαίρεσις	a dividing, division
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διαίρω	to raise up, lift up
διαισθάνομαι	to perceive distinctly, distinguish perfectly
δίαιτα	a way of living, mode of life
διαίτημα	rules of life, a mode or course of life
διακαρτερέω	to endure to the end, last out
διά-κατέχω	
διάκειμαι	to be in a certain state, to be disposed or affected
διακελεύομαι	to exhort, give orders, direct
διακηρυκεύομαι	to negotiate by herald
διακηρύσσω	to proclaim by herald
διακινδυνεύω	to run all risks, make a desperate attempt, hazard all
διακλάω	to break in twain
διά-κλείω	
διακλέπτω	to steal at different times
διά-κλέω	
διά-κλῄζω	
διακλίνω	to turn away, retreat
διάκοιλος	
διά-κολυμβάω	
διακομίζω	to carry over or across
διακονία	the office of a διάκονος
διακόπτω	to cut in two, cut through
διακόσιοι	two hundred
διακοσμέω	to divide and marshal, muster in array
διακόσμησις	a setting in order, regulating
διακούω	to hear through, hear out or to the end
διακρίνω	to separate one from another
διάκρισις	separation, dissolution
διακρούω	to prove by knocking or ringing
διακωλύω	to hinder, prevent
διαλαλέω	to talk over
διαλαμβάνω	to take or receive severally
διαλανθάνω	to escape notice
διαλέγω	to pick out one from another, to pick out
διά-λέγω	
διαλείπω	to leave an interval between
διάλεκτος	discourse: discussion, debate, arguing
διάλευκος	
διαλλαγή	interchange, exchange
διαλλάσσω	to change one with another, interchange
διαλογίζομαι	to balance accounts
διάλυσις	a loosing one from another, separating, parting
διαλύω	to loose one from another, to part asunder, undo
διαμαρτάνω	to go astray from
διαμαρτύρομαι	to protest solemnly
διαμάχομαι	to fight or strive with, struggle against
διαμένω	to remain by, stand by
διαμερίζω	to distribute
διαμερισμός	division, dissension
διαμετρέω	to measure through, out or off
διαμιλλάομαι	to contend hotly, strive earnestly
διαμνημονεύω	to call to mind, remember
διαμονή	
διαμφισβητέω	to dispute or disagree
διαναπαύομαι	to rest awhile
διαναυμαχέω	to maintain a sea-fight
διανέμω	to distribute, apportion
διά-νεύω	
διανήχομαι	
διανίσταμαι	to stand aloof from, depart from
διανοέομαι	to be minded, intend, purpose
διάνοια	a thought, intention, purpose
διανταῖος	extending throughout, right through
διανυκτερεύω	to pass the night
διανύω	to bring quite to an end, accomplish, finish
διάξυσμα	
διά-ὀργίζω	
διά-ὁρίζω	
διαπειλέω	to threaten violently
διάπειρα	an experiment, trial
διαπειράομαι	to make trial or proof of, to have experience
διαπείρω	to drive through
διαπέμπω	to send off in different directions, send to and fro, send about or round
διαπεπετακότας	
διά-πετάννυμι	
διά-πλανάω	
διαπλέω	to sail across
διαπνέω	to blow through
διαπολεμέω	to carry the war through, end the war
διαπονέω	to work out with labour
διαπόντιος	beyond sea
διαπορεύω	to carry over, set across
διαπορέω	to be quite at a loss
διαπράσσω	to pass over
διαπρεπής	eminent, distinguished, illustrious
διαπρεσβεύομαι	to send embassies to different places
διαπρύσιος	going through, piercing
διαπτύσσω	to open and spread out, to unfold, disclose
διαπυνθάνομαι	to search out by questioning, to find out
διάπυρος	red-hot
διαπυρος	
διαπυρόω	to set on fire
διαράσσω	to strike through
διαριθμέω	to reckon up one by one, enumerate
διαρπαγή	
διαρπάζω	to tear in pieces
διαρρέω	to flow through
διαρρήγνυμι	to break through, cleave asunder
διαρρίπτω	to cast or shoot through
διάρροις	
διασαφέω	to make quite clear, shew plainly
διασείω	to shake violently
διασημαίνω	to mark out, point out clearly
διασκάπτω	to dig through
διασκεδάννυμι	to scatter abroad, scatter to the winds, disperse
διασκέπτομαι	
διασκευάζω	to get quite ready, equip
διασπάω	to tear asunder, part forcibly
διασπείρω	to scatter abroad, throw about
διάστασις	a standing aloof, separation
διαστέλλω	to put asunder, tear open
διάστημα	an interval
διαστρέφω	to turn different ways, to twist about, distort
διασυρμός	
διασύρω	to tear in pieces
διασφάλλω	to overturn utterly
διασφενδονάω	to scatter as by a sling:—
διασῴζω	
διάταξις	disposition, arrangement
διαταράσσω	to throw into great confusion, confound utterly
διατάσσω	to appoint or ordain severally, dispose
διατείνω	to stretch to the uttermost
διατειχίζω	to cut off and fortify by a wall
διατειχίσεως	
διατείχισμα	a place walled off and fortified
διατελέω	to bring quite to an end, accomplish
διατήκω	to melt, soften by heat
διατηρέω	to watch closely, observe
διατίθημι	to place separately, arrange
διά-τιμάω	
διατρέπω	to turn away from
διατρέφω	to sustain continually
διατρέχω	to run across or over
διατριβή	a way of spending time
διατρίβω	to rub between, rub hard, rub away, consume, waste
διατροπή	
διατροφή	sustenance, support
διαύγεια	
διαφαίνω	to shew through, let
διαφερόντως	differently from, at odds with
διαφέρω	to carry over or across
διαφεύγω	to flee through, get away from, escape
διαφθείρω	to destroy utterly
διαφθορά	destruction, ruin, blight, death.
διαφθορεύς	a corrupter
διαφιλοτιμέομαι	to strive emulously
διαφορά	difference, distinction
διαφορέω	to spread abroad
διάφορος	different, unlike
διάφραγμα	a partition-wall, barrier
διαφράγνυμι	to barricade
διαφράζω	to speak distinctly, tell plainly
διαφυλάσσω	to watch closely, guard carefully
διαφωνέω	to be dissonant
διάχρυσος	interwoven with gold
διαχωρίζω	to separate
διάχωσις	
διαψεύδω	to deceive utterly
διά-ὡρίζω	
δίγλωσσος	speaking two languages
διδάσκαλος	a teacher, master
διδάσκω	to teach
δίδωμι	to give
διεγγυάω	to give bail for
διέθεσαν	
δίειμι	to go to and fro, roam about
διείργω	to keep asunder, separate
διεκβολή	
διεκπεράω	to pass out through, pass quite through
διεκπλέω	to sail out through
διέκπλοος	a sailing across or through, passing across or through
διελαύνω	to drive through or across
διέλκω	to draw asunder, widen
δίεμαι	to flee, speed
διέξειμι	to go out through, pass through
διεξέρχομαι	to go through, pass through
διεξίημι	to let pass through
διέξοδος	a way out through, an outlet, passage, channel
διεργάζομαι	to make an end of, kill, destroy
διέρχομαι	to go through, pass through
διερωτάω	to cross-question
διετής	of or lasting two years
διευλαβέομαι	to take good heed to, beware of, be on one's guard against
διευτυχέω	to continue prosperous
Δίη	
διήγησις	narrative, statement
διήκω	to extend or reach
διημερεύω	to stay through the day, pass the day
διθυραμβοποιός	
διίημι	to drive or thrust through
διικνέομαι	to go through, penetrate
διίστημι	to set apart, to place separately, separate
δικάζω	to judge, to give judgment on
δικαία	
δικαιοπραγέω	to act honestly
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιοσύνη	righteousness, justice
δικαιόω	to set right
δικαστήριον	a court of justice
δικαστής	a judge
δικαστικός	of or for law or trials, practised in them
δίκη	custom, usage
δικτάτωρ	dictator
δίκτυον	a casting-net, a net
δίκτυς	
Δίκων	
διλογέω	to say again, repeat
δίμηνος	
διμναῖος	worth or costing two minae
Δίμνος	
δινεύω	to whirl or twirl round
διό	wherefore, on which account
διοδεύω	to travel through
δίοδος	a way through, thoroughfare, passage
Διόδωρος	
διοικέω	to manage a house
διοίκησις	government, administration
διοικοδομέω	to build across, wall off
Διοκλέης	
Διοκλῆν	
Διομέδοντα	
Διομέδων	
Διομήδης	Jove-counselled;
διόμνυμι	to swear solemnly, to declare on oath that . .
διομολόγησις	a convention
Δῖον	
διονομάζω	to distinguish by a name
Διονύσια	the feast of Dionysus or Bacchus
Διονυσιάς	
Διονύσιον	
Διονύσιος	
Διονυσόδωρος	
Διονύσος	
Διόνυσος	Dionysus
διόπερ	
διορθόω	to make quite straight, set right, amend
διόρθωσις	a making straight, restoration, reform
διορθωτής	a corrector, reformer
διορύσσω	to dig through or across
Δίος	
δῖος	god-like, divine
Δῖος	
Διοσημία	a sign from Zeus, an omen from the sky
Διοσκουριάδα	
διότι	for the reason that, since
Διότιμος	
Διοτρέφης	
Διόφαντος	
διπλάζω	to double
διπλασιάζω	to double
διπλάσιος	twofold, double, twice as much as, twice as many as, as long as
διπλασίων	
δίπλεθρος	two
διπλόος	twofold, double
διπλός	
διπλόω	to double
Δίρκη	
δίς	twice, doubly
δισμύριοι	twenty thousand
δισσός	two-fold, double
διστάζω	to be in doubt, hesitate
δισχίλιοι	two thousand
διτάλαντος	worth or weighing two talents
Δίυλλος	
διφθέρα	a prepared hide, tanned skin, piece of leather
Διφίλαν	
Διφίλου	
δίφρος	the chariot-board
δίφωνος	
δίχα	in two, asunder
δίψος	
δίω	to run away, take to flight, flee
διωγμός	the chase
διώκω	to pursue
Δίων	
Διώξιππος	
δίωξις	chase, pursuit
διωρθούμενος	
διώρυγος	
διῶρυξ	a trench, conduit, canal
δόγμα	that which seems to one, an opinion, dogma
δοκεύς	
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκή	a vision, fancy
δοκιμάζω	to assay or test
δοκιμασία	an assay, examination, scrutiny
δοκίς	
δοκόν	
δοκός	a bearing-beam
δοκώ	
δόλος	a bait
δολοφονέω	to murder by treachery
Δόλοψ	
Δομέττιος	
δόμος	a house
δόξα	a notion
δοξάζω	to think, imagine, suppose, fancy, conjecture
δόξις	
δορά	a skin, hide
δοριάλωτος	captive of the spear, taken in war
δορίκτητος	won by the spear
Δορίσκος	
δόρυ	a stem, tree
δορυφορέω	to attend as a bodyguard
δορύφορος	
δορυφόρος	spear-bearing
δόσις	a giving
δοτέος	to be given
Δουίλλιος	
Δουκέτιος	
δουλαγωγέω	to make a slave, treat as such
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δουλέκδουλος	
δούλευσις	
δουλεύω	to be a slave
δούλη	
δοῦλος	a born bondman or slave
δουλοσύνη	slavery, slavish work
δουλόσύνη	
δουλόω	to make a slave of, enslave
Δούρις	
Δράβησκος	
Δραγγινή	
δράκων	a dragon
Δράκων	
δραπέτης	a runaway
δρασμός	a running away, flight
δράσσομαι	to grasp
δραστικός	
δραχμή	a handful
δραχμός	
δράω	to do
δρεπανηφόρος	bearing a scythe
δρέπανον	a scythe
δρέπω	to pluck, cull
δρομαῖος	running at full speed, swift, fleet
δρομάς	running
Δρομοκλείδης	
δρόμος	a course, running, race
δρυμός	an oak-coppice;
Δρυπῆτιν	
δρῦς	a tree
δυάω	to plunge in misery
Δυίλιος	
Δύμη	
δύναμαι	to be able, capable, strong enough
δυναμικός	
δύναμις	power, might, strength
δυναστεία	power, lordship, sovereignty
δυναστεύω	to hold power or lordship, be powerful
δυνάστης	a lord, master, ruler
δυνατέω	to be powerful, mighty
δυνάτης	
δυνατός	strong, mighty, able
δύο	two
δυσαρεστούμενοι	
δύσβατος	inaccessible, impassable
δυσβοήθητος	
δυσδιάβατος	
δυσείσβολος	hard to enter
δυσεντερία	dysentery
δυσέξιτος	
δυσεπίβατος	
δυσεπίτευκτος	
δυσεύρετος	hard to find out
δυσθετοῦντες	
δύσις	a setting of the sun or stars
δυσκατανόητος	
δυσκίνητος	hard to move
δυσκολία	discontent, peevishness
δύσκριτος	hard to discern or interpret
δυσμή	setting
Δυσνίκητος	
δυσπολιόρκητος	hard to take by siege
δυσπρόσιτος	difficult of access
δυσπρόσοδος	hard to get at, difficult of access
δυστραπελείας	
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστύχημα	a piece of ill luck, a failure
δυστυχής	unlucky, unfortunate
δυστυχία	ill luck, ill fortune
δυσυπόστατος	hard to withstand
δυσφορέω	to bear with pain, bear ill
δυσφύλακτος	hard to keep off or prevent
δυσχεραίνω	to be unable to endure
δυσχέρεια	annoyance or disgust
δυσχερής	hard to take in hand or manage
δυσχωρία	difficult, rough ground
δυσώδης	ill-smelling
δυσωδία	
δύω	to strip off
δώδεκα	twelve
δωδέκατος	the twelfth
Δωδώνη	Dodona
Δωδωνίς	
δῶμα	a house
δωρεά	a gift, present
δωρέω	to give, present
Δωριεύς	a Dorian, descendant of Dorus
Δωρίζω	to imitate the Dorians in life, dialect
Δωρικός	Doric
Δώριος	Dorian
Δωρίς	Dorian
δωροδοκέω	to accept as a present
δωροδοκία	a taking of bribes, openness to bribery
δῶρον	a gift, present
δεμ	
δεμοστηενες	
διεηλ	
διελς	
διοδ	
ἕ	sui.
ἐάν	if haply
εfανγ	
ἔαρ	spring
ἐαρινός	spring-
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομαῖος	on the seventh day
ἑβδομήκοντα	seventy
ἑβδομηκοστός	
ἕβδομος	seventh
ἐγγηράσκω	to grow old in one, decay
ἐγγίσαντος	
ἐγγίσας	
ἔγγιστος	
ἐγγίσωσιν	
ἐγγίων	nearer, nearest
ἔγγονος	a grandson, granddaughter
ἔγγραφος	
ἐγγράφω	to mark in or on, to paint on
ἐγγύα	
ἐγγυάω	to give or hand over as a pledge
ἐγγύη	a pledge put into the hand: surety, security
ἐγγυητής	one who gives security, a surety
ἐγγυητός	wedded
Ἐγγυί̈νοις	
Ἐγγυί̈νων	
Ἔγγυον	
ἔγγυος	giving security
ἐγγύς	near, nigh, at hand
ἐγγύτατος	
ἐγγύτερος	
ἐγείρω	to awaken, wake up, rouse
Ἔγεστα	
Ἐγεσταῖος	
ἐγκάθετος	
ἐγκαθίστημι	to place or establish in
ἐγκαλέω	to call in
ἐγκαρτερέω	to persevere or persist in
ἐγκαταλαμβάνω	to catch in
ἐγκαταλείπω	to leave behind
ἐγκατοικέω	to dwell in
ἔγκειμαι	to lie in, be wrapped in
ἐγκλείω	to shut in, close
ἔγκλημα	an accusation, charge, complaint
ἐγκλίνω	to bend in or inwards
ἐγκράτεια	mastery over
ἐγκρατής	in possession of power
ἐγκρύπτω	to hide or conceal in
ἐγκώμιος	in or of the same village, native
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχειρίζω	to put into one's hands, entrust
ἐγχωρέω	to give room
ἐγχώριος	in or of the country
ἐγώ	ego
ἐγώγε	
ἔδαφος	the bottom, foundation, base
ἔδω	to eat
ἐζηκώς	
ἕζομαι	to seat oneself, sit
ἐθελοντήν	voluntarily
ἐθελοντής	
ἐθελοντί	
ἐθέλω	to will, wish, purpose
ἔθεσαν	
ἐθίζω	to accustom, use
ἐθισμός	
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἰδοί	Idus
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἴδωλον	an image, a phantom
εἶεν	well!
εἴθε	would that!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἰκοσαετής	of twenty years
εἴκοσι	twenty
εἰκοσίπηχυς	of twenty cubits
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
εἴλη	troops
εἴλω	to roll up, pack
Εἵλως	a Helot
εἰμί	to be, to exist
εἶμι	to go
εἶπενεἷς	
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρεσία	rowing
εἰρήνη	peace, time of peace
εἰρηνικός	of or for peace, peaceful
εἱρκτή	an inclosure, prison
εἴρω	
εἷς	
εἰς	into, to c. acc.
εἰσαγγελεύς	one who announces, a gentleman usher
εἰσάγω	to lead in or into, to introduce
εἰσακοντίζω	to throw or hurl javelins at
εἰσάλλομαι	to spring or rush into
εἰσβάλλω	to throw into, put into
εἰσβιάζομαι	to force one's way into
εἰσβολή	an inroad, invasion, attack
εἴσειμι	to go into
εἰσελαύνω	to drive in
εἰσέρχομαι	to go in or into, enter
εἰσ-εὐπορέω	
εἰσηγέομαι	to bring in, introduce
εἰσηγητής	one who brings in, a mover, author
εἰσθέω	to run into, run up
εἰσ-ἱππεύω	
εἰσκομίζω	to carry into
εἴσοδος	a way in, entrance
εἰσπέμπω	to send in, bring in, let in
εἰσπίπτω	to fall into
εἰσπλέω	to sail into, enter
εἴσπλοος	a sailing in
εἰσπράσσω	to get in or exact
εἰσ-τέλλω	
εἰστίθημι	to put into, place in
εἰσ-τιτρώσκω	
εἰσφέρω	to carry into or to
εἰσφορά	a gathering in
εἰσφορέω	
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
Ἑκάβη	
ἐκ-ἀγκωνίζω	
ἐκ-ἀδυνατέω	
ἐκ-ἀσθενέω	
ἕκαστος	every, every one, each, each one
Ἑκαταῖος	of Hecate
ἑκάτερος	each of two, either, each singly
ἑκατέρωθεν	on each side, on either hand
Ἑκάτομνος	
ἑκατόν	a hundred
ἑκατοντάκλινος	
Ἑκατοντάπυλος	
ἑκατοντάπυλος	
ἑκατοστός	the hundredth
ἐκβάζω	to speak out, declare
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
Ἐκβάτανα	
ἐκβιάζω	to force out
ἐκβιβάζω	to make to step out
ἐκβοηθέω	to march out to aid
ἐκβολάς	
ἐκβολή	a throwing out
ἐκβράζω	to throw out
ἐκ-βράσσω	
ἔκγονος	born of, sprung from
ἐκδείκνυμι	to shew forth, exhibit, display
ἐκδέρω	to strip off the skin from
ἐκδέχομαι	to take or receive from
ἔκδηλος	conspicuous
ἐκδημέω	to be abroad, to be on one's travels
ἐκδίδωμι	to give up, surrender
ἔκδοσις	a giving out or up, surrendering
ἔκδοτος	given up, delivered over, surrendered
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἑλκόω	
ἐκ-ἐπιέννυμι	
ἐκ-ἐφέζομαι	
ἐκθεραπεύω	to gain over entirely
ἐκ-θηλύνω	
ἔκθυμος	out of one's mind, senseless
ἐκ-ἱππεύω	
ἑκκαίδεκα	sixteen
ἑκκαιδεκάπηχυς	sixteen cubits long or high
ἑκκαιδέκατος	sixteenth
ἐκκαίω	to burn out
ἐκκαλέω	to call out or forth, summon forth
ἔκκειμαι	to be cast out or exposed
ἐκκηρύσσω	to proclaim by voice of herald
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἐκκλίνω	to bend out of the regular line
ἐκκολυμβάω	to swim out of
ἐκκομίζω	to carry out
ἐκκόπτω	to cut out, knock out
ἐκκρίνω	to choose or pick out, to single out
ἐκκρούω	to knock out
ἐκλέγω	to pick or single out
ἐκ-λέγω	
ἐκλείπω	to leave out, omit, pass over
ἐκλογή	a picking out, choice, election
ἐκλογίζομαι	to compute, calculate
ἐκλύω	to loose, release, set free, from
ἐκνεύω	to turn the head aside
ἐκνέω	to swim out, swim to land, escape by swimming
ἐκνίζω	to wash out, purge away
ἔκνομος	outlawed
ἑκούσιος	voluntary
ἐκπέμπω	to send out or forth from
ἐκπηδάω	to leap out
ἐκπίνω	to drink out or off, quaff
ἐκπίπτω	to fall out of
ἐκπλαγής	
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἐκπληκτικός	striking with consternation, astounding
ἔκπληξις	consternation
ἐκπληρόω	to fill quite up
ἔκπλοος	a sailing out, leaving port
ἐκπνέω	to breathe out or forth
ἐκποδών	away from the feet
ἐκπολιορκέω	to force a besieged town to surrender
ἐκπονέω	to work out, finish off
ἐκπορεύω	to make to go out, fetch out
ἐκπορθέω	to pillage
ἔκπτωσις	
ἐκ-πυρσεύω	
ἔκπωμα	a drinking-cup, beaker
ἐκρήγνυμι	to break off, snap asunder
ἐκρίπτω	to cast forth
ἐκροή	an issue
ἐκσπάω	to draw out
ἔκσπονδος	out of the treaty, excluded from it
ἐκσπονδος	
ἐκστρατεύω	to march out
ἐκσῴζω	
ἑκταῖος	on the sixth day
ἔκταξις	
ἐκταράσσω	to throw into great trouble, to agitate
ἐκτάσσω	to draw out in battle-order
ἐκτείνω	to stretch out
ἔκτεισις	
ἕκτη	
ἐκτίθημι	to set out, place outside
ἐκτίνω	to pay off, pay in full
ἕκτος	sixth
ἐκτός	outside
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέφω	to bring up from childhood, rear up
ἐκ-ὑμνέω	
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἐκφλόγωσις	
ἐκφορά	a carrying out
ἐκφορέω	to carry out
ἐκφυσάω	to blow out
ἐκχέω	to pour out
ἐκχωρέω	to go out and away, depart, emigrate
ἐκχώρησις	
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
Ἐλατεία	
ἐλάτη	the silver fir, pinus picea
ἐλάτης	
ἐλάττωμα	a disadvantage
ἐλάττωσις	
ἐλαύνω	to drive, drive on, set in motion
ἐλάχιστος	the smallest, least
ἔλαχος	
ἐλέα	
ἐλεᾶς	a kind of owl
ἐλεγεῖον	a distich consisting of hexameter and pentameter, the metre of the elegy
ἐλεγεῖος	
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
ἑλένη	
Ἑλένη	
ἔλεος	pity, mercy, compassion
ἐλεός	a kitchen-table, a board on which meat was cut up, a dresser
Ἐλέπορος	
ἐλευθερία	freedom, liberty
ἐλευθέρια	
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
ἐλεύθερος	free
ἐλευθερόω	to free, set free
