Field1	Field2
βουλευτήριον	a council-chamber, senate-house
βουλευτήριος	advising
βουλευτής	a councillor, senator
βουλευτός	devised, plotted
βουλεύω	to take counsel, deliberate, concert measures
βουλή	will, determination
βούλομαι	to will, wish, be willing
βράχεα	shallows
βραχύς	short
Βυζάντιος	
βωμός	any raised platform, a stand
Γαῖα	
γαῖα	a land, country
γαμέω	to marry
γάμος	a wedding, wedding-feast
Γανιάδα	
γάνος	brightness, sheen: gladness, joy, pride
γάρ	for
γε	at least, at any rate
γείνομαι	to be born
γείτων	one of the same land, a neighbour
γελάω	to laugh
γέλοιος	causing laughter, laughable
γέλως	laughter
γενναῖος	suitable to one's birth or descent
γένος	race, stock, family
γεραίρω	to honour or reward with
γέρας	a gift of honour
γέρων	an old man
γῆ	earth
γηραιός	aged, in old age
γῆρας	old age
γίγνομαι	to come into being
γιγνώσκω	to learn to know, to perceive, mark, learn
Γλαυκέτης	
Γλαῦκος	
Γλαύκων	
γλαύξ	the owl
γλῶσσα	the tongue
γνώμη	a means of knowing, a mark, token
γνωρίζω	to make known, point out, explain
γνώριμος	well-known, familiar
Γνωσίδημον	
Γνωσιδήμῳ	
γνῶσις	a judicial inquiry
γοάω	to wail, groan, weep
γόης	one who howls out enchantments, a sorcerer, enchanter
γονεύς	a begetter, father
γονή	produce, offspring
γόνυ	the knee
γοῦν	at least then, at any rate, any way
γράμμα	that which is drawn
γραμματεῖον	that on which one writes, tablets
γραμματεύς	a secretary, clerk
γραφεύς	a painter
γραφή	representation by means of lines
γραφής	
γράφος	
γράφω	to scratch, scrape, graze
Γύλων	
γυμνάζω	to train naked, train in gymnastic exercise
γυμνασιαρχέω	to be gymnasiarch
γυμνασιάρχης	a gymnasiarch
γυμνάσιον	bodily exercises
γύμνασις	
γυμνικός	of or for gymnastic exercises
γυμνός	naked, unclad
γυναικεῖος	of or belonging to women, like women, befitting them, feminine
γυνή	a woman
δαιμόνιον	the Deity
δαιμόνιος	of or belonging to a δαίμων
δαίμων	a god, goddess
δάιος	hostile, destructive, dreadful
δαίς	
δάκρυον	a tear
δακρύω	to weep, shed tears
δάκτυλος	a finger
Δανάη	
Δαναοί	the Danaans
Δαναός	
δανείζω	to put out money at usury, to lend
δάνεισμα	a loan
δαπανάω	to spend
δαπάνη	outgoing, cost, expense, expenditure
Δαρεῖος	Darius
δε	
δέ	but
δέησις	an entreating, asking: a prayer, entreaty
δεῖ	it is binding on
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δεικτέον	
δεικτέος	to be shown
δείλαιος	wretched, sorry, paltry
δειλία	cowardice
δειλιάω	to be afraid
δειλός	cowardly, craven
δεινός	fearful, terrible, dread, dire
δεινόω	to make terrible: to exaggerate
δειπνεύς	
δειπνέω	to make a meal
δεῖπνον	the principal meal
δεῖπνος	
δεῖσα	
δέκα	ten
δεκάζω	to bribe or corrupt
δεκατάλαντος	worth ten talents
δέκατος	tenth
Δεκέλεια	Deceleia
δεκέτης	lasting ten years
Δελφοί	the Delphians
δεξιά	the right hand
δεξιόομαι	to greet with the right hand, welcome, greet
δεξιός	on the right hand or side
δέον	that which is binding, needful, right, proper
Δερκύλος	
δεσμωτήριον	a prison
δεσποτέω	to be despotically ruled
δεσπότης	a master, lord, the master of the house
δεῦρο	hither
δεύτερος	second
δέχομαι	to take, accept, receive
δέω	
δή	exactness
Δηιάρην	
Δηί̈πυρος	
δηλονότι	quite clearly, manifestly, plainly
δῆλος	visible, conspicuous
δηλόω	to make visible or manifest, to show, exhibit
δημαγωγέω	to lead the people
δημαγωγός	a popular leader
Δημαίνετος	
δημηγορέω	to speak in the assembly
δημηγορία	a speech in the public assembly
δημιουργέω	to practise a trade, do work
δημιουργός	one who works for the people, a skilled workman, handicraftsman
δημοκρατέομαι	to have a democratical constitution, live in a democracy
Δημοκράτης	
δημοκρατία	democracy, popular government
Δημομέλην	
δῆμος	a country-district, country, land
Δημοσένει	
Δημοσθενες	
Δημοσθένης	
δημοσίᾳ	
δημόσιος	belonging to the people or state
δημοσιόω	to confiscate
δημοτελής	at the public cost, public, national
δημότης	one of the people, a commoner, plebeian
δημοτικός	of or for the people, in common use, common
Δημόφιλος	
Δήμωνος	
δήπου	perhaps, it may be
δῆτα	certainly, to be sure, of course
διά	through c. gen. through, by means of c. acc.
διαβαίνω	to make a stride, walk or stand with the legs apart
διαβάλλω	to throw over or across, to carry over or across
διάβασις	a crossing over, passage
διαβιβάζω	to carry over or across, to transport
διαβλέπω	to look straight before one
διαβολή	false accusation, slander, calumny
διαγγέλλω	to give notice by a messenger, to send as a message
διαγίγνομαι	to go through, pass
διαγιγνώσκω	to distinguish, discern
διαγωνίζομαι	to contend, struggle or fight against
διάδηλος	distinguishable among others
διαδικασία	a suit brought to decide
διαδοχή	a taking from
διαζεύγνυμαι	to be disjoined, separated, parted
διαιρετός	divided, separated
διαιρέω	to take one from another, to cleave in twain, to divide into parts
δίαιτα	a way of living, mode of life
διαιτάω	to feed in a certain way, to diet
διάκειμαι	to be in a certain state, to be disposed or affected
διακινδυνεύω	to run all risks, make a desperate attempt, hazard all
διακονέω	to minister, serve, do service
διακονία	the office of a διάκονος
διακόσιοι	two hundred
διακωλύω	to hinder, prevent
διαλαμβάνω	to take or receive severally
διά-λέγω	
διαλέγω	to pick out one from another, to pick out
διαλείπω	to leave an interval between
διαλογίζομαι	to balance accounts
διαλογισμός	a balancing of accounts
διαλύω	to loose one from another, to part asunder, undo
διαμαρτάνω	to go astray from
διαμαρτύρομαι	to protest solemnly
διαμένω	to remain by, stand by
διαμετρέω	to measure through, out or off
διαμνημονεύω	to call to mind, remember
διανοέομαι	to be minded, intend, purpose
διάνοια	a thought, intention, purpose
διά-ὁρίζω	
διαπειλέω	to threaten violently
διάπειρα	an experiment, trial
διαπείρω	to drive through
διαπίπτω	to fall away, slip away, escape
διαπιστεύω	to entrust to
διαπολιτεύομαι	to be a political rival
διαπορέω	to be quite at a loss
διαπράσσω	to pass over
διαριθμέω	to reckon up one by one, enumerate
διαρρήδην	expressly, distinctly, explicitly
διαρρίπτω	to cast or shoot through
διάσειστος	shaken about
διασκευάζω	to get quite ready, equip
διασκοπέω	to look at in different ways, to examine or consider well
διασύρω	to tear in pieces
διασφάλλω	to overturn utterly
διασῴζω	
διατελέω	to bring quite to an end, accomplish
διατελής	continuous, incessant
διατέμνω	to cut through, cut in twain, dissever
διατηρέω	to watch closely, observe
διατίθημι	to place separately, arrange
διατριβή	a way of spending time
διατρίβω	to rub between, rub hard, rub away, consume, waste
διαφανής	seen through, transparent
διαφερόντως	differently from, at odds with
διαφέρω	to carry over or across
διαφεύγω	to flee through, get away from, escape
διαφθείρω	to destroy utterly
διαφίημι	to dismiss, disband
διαφορά	difference, distinction
διαφυγγάνω	
διαφυλάσσω	to watch closely, guard carefully
διαχειρίζω	to have in hand, conduct, manage, administer
διαχειροτονία	election
διά-χράω	
διαψηφίζομαι	to vote in order with ballots
διαψήφισις	a voting by ballot
διά-ὡρίζω	
διδασκαλεῖον	a teaching-place, school
διδάσκαλος	a teacher, master
διδάσκω	to teach
δίδημι	to bind, fetter
δίδωμι	to give
δίειμι	to go to and fro, roam about
διείρω	to pass or draw through
διέξειμι	to go out through, pass through
διεξέρχομαι	to go through, pass through
διεξίημι	to let pass through
διέρχομαι	to go through, pass through
διέτης	
διέχω	to keep apart or separate
Δίη	
διηγέομαι	to set out in detail, describe in full
διήγησις	narrative, statement
διημερεύω	to stay through the day, pass the day
διίστημι	to set apart, to place separately, separate
διισχυρίζομαι	to lean upon, rely on
δικάζω	to judge, to give judgment on
δικαία	
δικαιολογέομαι	to plead one's cause before the judge
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιοσύνη	righteousness, justice
δικαιόω	to set right
δικαστήριον	a court of justice
δικαστής	a judge
δίκελλα	a mattock, a two-pronged hoe
δίκη	custom, usage
διό	wherefore, on which account
Διόγνητος	
δίοδος	a way through, thoroughfare, passage
Διόδωρος	
διοικέω	to manage a house
διοίκησις	government, administration
διόμνυμι	to swear solemnly, to declare on oath that . .
διομολογέω	to make an agreement, undertake
Διονύσια	the feast of Dionysus or Bacchus
Διονυσιακός	belonging to Dionysus
Διονύσιον	
Διονύσιος	
Διόνυσος	Dionysus
Διονύσος	
Διοπείθης	
διόπερ	
διορθόω	to make quite straight, set right, amend
διορύσσω	to dig through or across
δῖος	god-like, divine
διότι	for the reason that, since
Διόφαντος	
διπλάσιος	twofold, double, twice as much as, twice as many as, as long as
δίς	twice, doubly
δισχίλιοι	two thousand
Διφίλου	
δίωξις	chase, pursuit
δόγμα	that which seems to one, an opinion, dogma
δοκεύς	
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκή	a vision, fancy
δοκιμάζω	to assay or test
δοκιμασία	an assay, examination, scrutiny
δοκιμαστής	an assayer, scrutineer
δοκιμαστός	
δοκόν	
δοκός	a bearing-beam
δοκώ	
δολιχοδρομέω	to run the
Δόλοψ	
δόμος	a house
δόξα	a notion
δοξάζω	to think, imagine, suppose, fancy, conjecture
δόξις	
δοριάλωτος	captive of the spear, taken in war
Δορίσκος	
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δουλεύω	to be a slave
δοῦλος	a born bondman or slave
δουλόω	to make a slave of, enslave
Δράκων	
δραπέτης	a runaway
δρασμός	a running away, flight
δραχμή	a handful
δραχμός	
δρομεύς	a runner
δρομοκῆρυξ	a runner, postman
δρόμος	a course, running, race
δύη	woe, misery, anguish, pain
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δυναστεία	power, lordship, sovereignty
δυναστεύω	to hold power or lordship, be powerful
δυνάστης	a lord, master, ruler
δυνατέω	to be powerful, mighty
δυνατός	strong, mighty, able
δύο	two
δύσκολος	hard to satisfy with food;
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστύχημα	a piece of ill luck, a failure
δυστυχής	unlucky, unfortunate
δυσχεραίνω	to be unable to endure
δυσχερής	hard to take in hand or manage
δυσχωρία	difficult, rough ground
δύω	to strip off
δώδεκα	twelve
δῶμα	a house
δωρεά	a gift, present
Δωριεύς	a Dorian, descendant of Dorus
Δώριος	Dorian
δωροδοκέω	to accept as a present
δωροδόκημα	acceptance of a bribe, corruption
δωροδοκία	a taking of bribes, openness to bribery
δωροδόκος	taking presents or bribes
δῶρον	a gift, present
δώσων	always going to give
ἕ	sui.
ἐάν	if haply
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομήκοντα	seventy
ἕβδομος	seventh
ἐγγενής	inborn, native
ἐγγίγνομαι	to be born or bred in
ἐγγραφεύς	
ἐγγραφή	a registering, registration
ἔγγραφος	
ἐγγράφω	to mark in or on, to paint on
ἐγγυητής	one who gives security, a surety
ἐγγυητός	wedded
ἐγγύς	near, nigh, at hand
ἐγγύτατος	
ἐγγύτερος	
ἐγκαλέω	to call in
ἐγκαλύπτω	to veil in
ἐγκαταλαμβάνω	to catch in
ἐγκαταλείπω	to leave behind
ἐγκατοικοδομέω	to build in
ἔγκλημα	an accusation, charge, complaint
ἐγκράτεια	mastery over
ἐγκωμιάζω	to praise, laud, extol
ἐγκώμιος	in or of the same village, native
ἐγχειρίζω	to put into one's hands, entrust
ἐγχέω	to pour in
ἐγώ	ego
ἔδαφος	the bottom, foundation, base
ἔδω	to eat
ἕζομαι	to seat oneself, sit
ἐθέλω	to will, wish, purpose
ἐθίζω	to accustom, use
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἰδότως	knowingly
εἴδωλον	an image, a phantom
εἰκάζω	to make like to, represent by a likeness, portray
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἴκοσι	twenty
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
εἰκών	a likeness, image, portrait
εἶμι	to go
εἰμί	to be, to exist
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρήνη	peace, time of peace
εἰρηνοφύλαξ	a guardian of peace
εἴρω	
εἷς	
εἰς	into, to c. acc.
εἰσαγγελία	an impeachment
εἰσαγγέλλω	to go in and announce
εἰσάγω	to lead in or into, to introduce
εἰσαῦθις	hereafter, afterwards
εἴσειμι	to go into
εἰσελαύνω	to drive in
εἰσέρχομαι	to go in or into, enter
εἰσηγέομαι	to bring in, introduce
εἰσήγημα	a proposition, motion
εἰσηγητής	one who brings in, a mover, author
εἰσίημι	to send into
εἰσκαλέω	to call in
εἰσοικίζω	to bring in as a settler
εἰσπηδάω	to leap into
εἰσπλέω	to sail into, enter
εἰσπράσσω	to get in or exact
εἰσφέρω	to carry into or to
εἰσφοιτάω	to go often to or into
εἰσφορά	a gathering in
εἰσφορέω	
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
ἕκαστος	every, every one, each, each one
ἑκάτερος	each of two, either, each singly
ἑκατόν	a hundred
ἐκβάλλω	to throw or cast out of
ἐκγίγνομαι	to be born of
ἐκδίδωμι	to give up, surrender
ἔκδοτος	given up, delivered over, surrendered
ἐκδοχή	a receiving from another, succession
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἐκφυλλοφορέω	
ἐκθεραπεύω	to gain over entirely
ἐκκαλέω	to call out or forth, summon forth
ἐκκαλύπτω	to uncover
ἐκκηρύσσω	to proclaim by voice of herald
ἐκκλείω	to shut out from
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἐκκλητεύω	to summon into court
ἔκκλητος	selected to judge or arbitrate
ἐκκόπτω	to cut out, knock out
ἐκλανθάνω	to escape notice utterly: —
ἐκλέγω	to pick or single out
ἐκ-λέγω	
ἐκλείπω	to leave out, omit, pass over
ἐκλογίζομαι	to compute, calculate
ἐκμανθάνω	to learn thoroughly
ἐκμαρτυρέω	to bear witness to
ἐκμαρτυρία	the deposition of a witness
ἐκμισθόω	to let out for hire
ἐκνίζω	to wash out, purge away
ἐκπέμπω	to send out or forth from
ἐκπέρθω	to destroy utterly
ἐκπίπτω	to fall out of
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἔκπλοος	a sailing out, leaving port
ἐκποίητος	given in adoption
ἐκπορθέω	to pillage
ἐκρίπτω	to cast forth
ἐκσπονδος	
ἔκσπονδος	out of the treaty, excluded from it
ἐκτάσσω	to draw out in battle-order
ἐκτέμνω	to cut out
ἕκτη	
ἐκτίθημι	to set out, place outside
ἐκτίνω	to pay off, pay in full
ἕκτος	sixth
ἐκτροπή	a turning off or aside
ἕκτωρ	
Ἕκτωρ	
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἐκφοβέω	to frighten away, affright
ἐκφορά	a carrying out
ἔκφρων	out of one's mind, senseless
ἑκών	willing, of free will, readily
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
Ἐλατεία	
ἐλαύνω	to drive, drive on, set in motion
ἐλαφηβολιών	the Elaphebolia
ἐλάχιστος	the smallest, least
ἔλαχος	
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
Ἑλένη	
ἑλένη	
ἐλευθερία	freedom, liberty
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
ἐλεύθερος	free
ἐλευθερόω	to free, set free
ἑλκοποιέω	to make wounds or sores
ἕλκω	to draw, drag
Ἐλλάδα	
Ἑλλάς	Hellas
ἐλλείπω	to leave in, leave behind
Ἕλλη	
Ἕλλην	Hellen
ἑλληνίζω	
Ἑλληνικός	Hellenic, Greek
Ἑλληνίς	a Grecian woman
Ἑλλήσποντος	the Hellespont or sea of Helle
ἐλπίζω	to hope for, look for, expect
ἐλπίς	hope, expectation
ἐμαυτοῦ	of me, of myself
ἐμβάλλω	to throw in, put in
ἐμβιβάζω	to set in or on
ἐμέω	to vomit, throw up
ἐμός	mine
Ἐμπέδωνα	
ἐμπειρία	experience
ἔμπειρος	experienced or practised in
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπληξία	amazement, stupidity
ἐμποδίζω	to put the feet in bonds, to fetter
ἐμποδών	at the feet, in the way, in one's path
ἔμπορος	one who goes on shipboard as a passenger
ἐμπρήθω	to blow up, inflate
ἔμπρησις	a conflagration
ἔμπροσθεν	before, in front
ἐμφανής	shewing in
ἐμφανίζω	to make manifest, exhibit
ἐμφράσσω	to block up
ἐν	in, among. c. dat.
ἐναγής	under a curse, excommunicate, accurst
ἐνάγω	to lead in or on
ἐναντίον	
ἐναντίος	opposite
ἐναπολογέομαι	to defend oneself in
ἐναργής	visible, palpable, in bodily shape
ἔνατος	ninth
ἔναυλον	an abode
ἔναυλος	
ἐνδεής	in need of
ἔνδεια	want, need, lack
ἐνδείκνυμι	to mark, point out
ἔνδειξις	a pointing out
ἕνδεκα	eleven
ἑνδέκατος	the eleventh
ἐνδέχομαι	to take upon oneself
ἔνδημος	dwelling in
ἐνδιατρίβω	to spend or consume in
ἐνδίδωμι	to give in
ἔνδον	in, within, in the house, at home
ἔνδοξος	held in esteem or honour, of high repute
ἐνδυκέως	thoughtfully, carefully, sedulously
ἐνεδρεύω	to lie in wait for
ἔνειμι	to be in
ἐν-εἰμί	
ἕνεκα	on account of, for the sake of, because of, for
ἐνενήκοντα	ninety
ἐνεπιορκέω	to forswear oneself by
ἐνεργάζομαι	to make or produce in
ἐνεργολαβέω	to make profit of
ἐνεχυράζω	to take a pledge from
ἐνέχω	to hold within
ἐν-ἠμί	
ἔνθα	there
ἐνθάδε	thither, hither
ἐνθάπτω	to bury in
ἐνθένδε	hence, from this quarter
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνθύμημα	a thought, piece of reasoning, argument
ἐν-θύνω	
ἐνιαυτός	any long period of time, a cycle, period
ἔνιοι	some
ἐνίοτε	sometimes
ἐνίστημι	to put, set, place in
ἐν-κάθημαι	
ἐννέα	nine
Ἐννέη	
ἔννομος	within the law, lawful, legal
ἐνοικέω	to dwell in
ἐνοικοδομέω	to build in
ἔνορκος	bound by oath
ἕνος	belonging to the former of two periods, last year's
ἐνοχλέω	to trouble, disquiet, annoy
ἔνοχος	held in
ἔνστασις	a beginning, plan, management
ἐνταῦθα	here, there
ἐνταυθοῖ	hither, here
ἐντείνω	to stretch or strain tight
ἐντελής	complete, full
ἐντέλλω	to enjoin, command
ἐντεῦθεν	hence or thence
ἔντευξις	a lighting upon, meeting with, converse, intercourse
ἐντός	within, inside
ἐντυγχάνω	to light upon, fall in with, meet with
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
ἐν-χειρέω	
ἐν-χειρόω	
ἐξαγγέλλω	to send out
ἐξάγιστος	devoted to evil, accursed, abominable
ἐξαγριόω	to make wild or waste
ἐξάγω	to lead out
ἐξαγώνιος	beside the mark, irrelevant
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαιτέω	to demand or ask for from
ἐξαίφνης	on a sudden
ἐξαλείφω	to plaster or wash over
ἐξαμαρτάνω	to err from the mark, fail
ἐξαναλίσκω	to spend entirely
ἐξανδραποδίζω	to reduce to utter slavery
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαρέσκομαι	to make oneself acceptable
ἐξαρνέομαι	to deny utterly
ἔξαρνος	denying;
ἐξαρτάω	to hang upon, to make dependent upon
ἔξειμι	to go out, come out
ἐξελαύνω	to drive out from
ἐξελέγχω	to convict, confute, refute
ἐξεργάζομαι	to work out, make completely, finish off, bring to perfection
ἐξέργω	to shut out from
ἐξέρχομαι	to go or come out of
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἐξεταστής	an examiner, inquirer
ἐξευρίσκω	to find out, discover
ἐξηγέομαι	to be leader of
ἐξηγητής	one who leads on, an adviser
ἑξήκοντα	sixty
ἑξῆς	one after another, in order, in a row
ἐξίημι	to send out, let
ἕξις	a having, possession
ἐξίστημι	to put out of its place, to change or alter utterly
ἐξίωσις	
ἔξοδος	
ἐξοικίζω	to remove
ἐξόμνυμι	to swear in excuse
ἐξοργίζω	to enrage
ἐξορκίζω	to adjure
ἐξορμάω	to send forth, send to war
ἐξορμέω	to be out of harbour, run out
ἐξορμή	
ἐξουσία	power or authority
ἔξοχος	standing out
ἔξω	out
ἔξωθεν	from without
ἐξώλεια	utter destruction
ἐξώλης	utterly destroyed
ἐξωνέομαι	to buy off, redeem
ἔξωρος	untimely, out of season, unfitting
ἔοικα	to be like
ἐοικότως	similarly, like
ἐπαγγελία	a public denunciation
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγγελμα	a promise, profession
ἐπάγω	to bring on
ἐπαινέτης	a commender, admirer
ἐπαινέω	to approve, applaud, commend
ἔπαινος	approval, praise, commendation
ἐπαίρω	to lift up and set on
ἐπαιτιάομαι	to bring a charge against, accuse
ἐπακολουθέω	to follow close upon, follow after
ἐπακούω	to listen or hearken to, to hear
ἐπακτροκέλης	a light piratical skiff
Ἐπαμεινώνδης	
ἐπαμύνω	to come to aid, defend, assist
ἐπανάγκης	it is necessary
ἐπανάγω	to bring up: to stir up, excite
ἐπάνειμι	to go back, return
ἐπανέρομαι	to question again and again
ἐπανέρχομαι	to go back, return
ἐπανήκω	to have come back, to return
ἐπανίημι	to let loose at
ἐπανίστημι	to set up again
ἐπανορθόω	to set up again, restore
ἐπαράομαι	to imprecate curses upon
ἐπαραρίσκω	to fit to or upon, fasten to
ἐπάρατος	accursed, laid under a curse
ἐπαρτάω	to hang on or over
ἐπασκέω	to labour or toil at, finish carefully
ἐπαυξάνω	to increase, enlarge, augment
ἐπαύω	to shout over
ἐπαφρόδιτος	lovely, charming
ἐπαχθής	heavy, ponderous
ἐπεγγελάω	to laugh at, exult over
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
ἔπειμι	to be upon
ἐπεῖπον	to say besides
ἐπεισάγω	to bring in besides, to bring in
ἐπείσειμι	to come in or besides
ἔπειτα	thereupon
ἐπέξειμι	to go out against
ἐπεξέρχομαι	to go out against, make a sally against
ἐπέρομαι	to ask besides or again
ἐπερωτάω	to inquire of, question, consult
ἐπερώτησις	a questioning, consulting
ἐπεύχομαι	to pray or make a vow
ἐπέχω	to have or hold upon
ἐπί	on, upon with gen., dat., and acc.
ἐπιβαίνω	to go upon
ἐπιβάλλω	to throw or cast upon
ἐπιβολή	a throwing or laying on
ἐπιβουλεύω	to plan or contrive against
ἐπιβουλή	a plan against
ἐπίβουλος	plotting against
ἐπιγίγνομαι	to be born after, come into being after
ἐπίγραμμα	an inscription
ἐπιγράφω	to mark the surface, just pierce, graze
ἐπιδακρύω	to weep over
ἐπιδείκνυμι	to exhibit as a specimen
ἐπίδειξις	a shewing forth, making known
ἐπιδέξιος	towards the right
ἐπιδεξιότης	dexterity, cleverness
ἐπιδέχομαι	to admit besides or in addition
ἐπιδημέω	to be at home, live at home
ἐπιδίδωμι	to give besides
ἐπίδοξος	likely or expected to do or be
ἐπίδοσις	a giving over and above, a voluntary contribution
ἐπιείκελος	like, resembling
ἐπιεικής	fitting, meet, suitable
ἐπιέννυμι	to put on besides or over
ἐπί-ἐπικουρέω	
ἐπιζήμιος	bringing loss upon, hurtful, prejudicial
ἐπιθυμέω	to set one's heart upon
ἐπικαλέω	to call upon
ἐπικίνδυνος	in danger, dangerous, insecure, precarious
ἐπίκληρος	an heiress
ἐπικληρόω	to assign by lot
ἐπικλύζω	to overflow
ἐπικοινωνέω	to communicate with
ἐπικουρία	aid, succour
ἐπικρατέω	to rule over
Ἐπικράτης	
ἐπιλαγχάνω	to obtain the lot, to succeed
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλείπω	to leave behind
ἐπίλεκτος	chosen, picked
ἐπιλήθω	to cause to forget
ἐπιλήσμων	apt to forget, forgetful
ἐπιμέλεια	care, attention
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελής	careful or anxious about, put in charge of
ἐπιμιμνήσκομαι	to bethink oneself of, to remember, think of
ἐπινεύω	to nod
ἐπινέω	
ἐπιορκέω	to swear falsely, forswear oneself
ἐπίορκος	sworn falsely
ἔπιπλα	implements, utensils, furniture, moveable property
ἐπίπληξις	rebuke, reproof
ἐπιπλήσσω	to strike at, strike smartly
ἐπισημαίνω	to set a mark upon
ἐπισκευάζω	to get ready, to equip, fit out
ἐπισκευή	repair, restoration
ἐπισκήπτω	to make to lean upon, make to fall upon
ἐπίσταμαι	to know
ἐπιστατέω	to be set over
ἐπιστάτη	
ἐπιστάτης	one who stands near or by, a suppliant
ἐπιστέλλω	to send to, send as a message or letter
ἐπιστολεύς	secretary
ἐπιστολή	a message, command, commission
ἐπιστομίζω	to curb in
ἐπιστρατεύω	to march against, make war upon
ἐπιστρεφής	turning one's eyes or mind
ἐπίταγμα	an injunction, command
ἐπιτάσσω	to put upon
ἐπιτειχίζω	to build a fort on the frontier
ἐπιτέμνω	to cut on the surface, make an incision
ἐπιτήδειος	made for an end or purpose, fit or adapted for it, suitable, convenient
ἐπιτήδευμα	a pursuit, business, practice
ἐπιτηδεύω	to pursue or practise
ἐπιτηρέω	to look out for
ἐπιτίθημι	to lay, put or place upon
ἐπιτιμάω	to lay a value upon
ἐπιτιμή	
ἐπιτιμία	the condition of an ἐπίτιμος
ἐπιτίμιον	the value, price
ἐπιτίμιος	
ἐπίτιμος	in possession of his rights and franchises
ἐπιτομή	a cutting on the surface, incision
ἐπιτρέπω	to turn towards
ἐπίτροπος	one to whom a charge is entrusted, a trustee, administrator
ἐπιτυγχάνω	to hit the mark
ἐπιφέρω	to bring, put or lay upon
ἐπίφθονος	liable to envy or jealousy, regarded with jealousy, odious
ἐπιχειρέω	to put one's hand on
ἐπιχείρησις	an attempt, attack
ἐπιχώριος	in or of the country
ἐπιψηφίζω	to put
ἐπόμνυμι	to swear after, swear accordingly
ἔπος	a word
ἑπτά	seven
ἑπτακισχίλιοι	seven-thousand
ἑπτάς	
ἐπωβελία	an assessment of an obol in the drachma
ἐπῳδή	a song sung to or over: an enchantment, charm, spell
ἐπωνυμία	a surname, name given after
ἐπωνύμιος	called by the name of
ἐπώνυμος	given as a name
ἔρα	
ἐρανίζω	lay under contribution
ἔρανος	a meal to which each contributed his share
ἐραστής	a lover
ἐραστός	beloved, lovely
ἐράω	
ἐργάζομαι	to work, labour
ἐργασία	work, daily labour, business
ἐργαστήριον	any place in which work is done: a workshop, manufactory
Ἐργίσκην	
ἔργνυμι	to confine
ἐργολαβέω	to contract for the execution of work
ἔργον	work
Ἐργοχάρους	
ἔργω	
ἔρδω	to do
ἐρεθίζω	to rouse to anger, rouse to fight, irritate
ἐρείπω	
Ἐρέτρια	
Ἐρετριεύς	an Eretrian
Ἐρετριός	
ἐρεύθω	to make red, stain red
ἐρέω	to ask, enquire
ἐρημία	a solitude, desert, wilderness
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἕρμαιον	a god-send, wind-fall
Ἕρμαιον	
Ἕρμαιος	
ἑρμαῖος	
Ἑρμαῖος	called after Hermes
Ἑρμῆς	Hermes
ἔρομαι	to ask, enquire
