Field1	Field2
δηθά	for a long time
δηιοτής	battle-strife, battle, death
δηιόω	to cut down, slay
δηλέομαι	to hurt, do a mischief to
Δημήτηρ	Demeter
δημός	fat
δῆμος	a country-district, country, land
δήνεα	counsels, plans, arts
δῆνος	
δῆρις	a fight, battle, contest
δηρός	long, too long
Δητώ	
διά	through c. gen. through, by means of c. acc.
διαβαίνω	to make a stride, walk or stand with the legs apart
διαδατέομαι	to divide among themselves
διάημι	to blow through
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διάκειμαι	to be in a certain state, to be disposed or affected
διακρίνω	to separate one from another
διάκτορος	the Messenger or Minister
διάκτωρ	
διαμπερές	through and through, right through, clean through
διαμπερής	
δῖαν	
διασκίδνημι	
διατάσσω	to appoint or ordain severally, dispose
διατεκμαίρομαι	to mark out
διδάσκω	to teach
διδυμάων	twin-brothers, twins
δίδωμι	to give
δίεμαι	to flee, speed
διερός	fresh, active, nimble
δίζημαι	to seek out, look for
Δίη	
διηνεκής	continuous, unbroken
διίημι	to drive or thrust through
δικάζω	to judge, to give judgment on
δικαία	
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιόω	to set right
δικεῖν	to throw, cast
δίκη	custom, usage
Δίκη	
δίνη	a whirlpool, eddy
δινήεις	whirling, eddying
δίνω	to thresh out on the
διό	wherefore, on which account
Διόγνητος	
Διόθεν	sent from Zeus, by his will or favour
Διόνυσος	Dionysus
δῖος	god-like, divine
Διοτρεφής	cherished by Zeus
δίς	twice, doubly
διφάω	to search after
δίφρος	the chariot-board
δίχα	in two, asunder
δίω	to run away, take to flight, flee
Διώνη	
δμωή	a female slave taken in war
δμώς	a slave taken in war
δνοφερός	dark, dusk, murky
δοιάς	
δοιή	doubt, perplexity
δοιοί	two, both
δοιώ	
δοκεύω	to keep an eye upon, watch narrowly
δοκέω	videor mihi, to think, suppose, imagine, expect
δολία	
δόλιος	crafty, deceitful, treacherous
δολιχός	long
δόλος	a bait
δολοφρονέων	planning craft, wily-minded
δολόω	to beguile, ensnare, take by craft
δόμονδε	home, homeward
δόμος	a house
δονέω	to shake
δόρυ	a stem, tree
δορυσσόος	charging with the lance
δόσις	a giving
δότειρα	
δοτήρ	a giver, dispenser
δοῦπος	any dead, heavy sound, a thud
δοχμόομαι	to turn sideways
δράκων	a dragon
δρεπάνη	a sickle, reaping-hook
δρέπανον	a scythe
δρέπω	to pluck, cull
δριμύς	piercing, sharp, keen
δρίος	a copse, wood, thicket
Δρύαλον	
Δρύας	
δρύπτω	to tear, strip
δρῦς	a tree
δύη	woe, misery, anguish, pain
δύναμαι	to be able, capable, strong enough
Δυναμένη	
δύναμις	power, might, strength
δύο	two
δυσηλεγής	laying
δυσκέλαδος	ill-sounding, shrieking, discordant
δυσνομία	lawlessness, a bad constitution
δυσπέμφελος	rough and stormy
δύσφημος	of ill omen, boding
δυσφροσύνη	anxiety, care
δυσώνυμος	bearing an ill name, ill-omened
δύω	to strip off
δυωδεκάμηνος	twelve months old
δώδεκα	twelve
δωδεκαταῖος	on the twelfth day
δωδέκατος	the twelfth
δῶμα	a house
δωρέω	to give, present
Δωρίς	Dorian
δῶρον	a gift, present
δωροφάγος	greedy of presents
δώς	
δώσων	always going to give
δωτήρ	a giver
δώτης	
Δωτώ	giver
ἕ	sui.
ἐάν	if haply
ἔαρ	spring
ἐαρινός	spring-
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδόματος	the seventh
ἕβδομος	seventh
ἐγγυαλίζω	to put into the palm of the hand, put into one's hand
ἐγγυάω	to give or hand over as a pledge
ἐγγύθι	hard by, near
ἐγγύς	near, nigh, at hand
ἐγείρω	to awaken, wake up, rouse
ἔγκατα	the inwards, entrails, bowels
ἐγκαταλείπω	to leave behind
ἐγκατατίθεμαι	put
ἔγκειμαι	to lie in, be wrapped in
ἐγκύρω	to fall in with, light upon, meet with
ἐγρεκύδοιμος	rousing the din of war
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἐγχωρέω	to give room
ἐγχώριος	in or of the country
ἐγώ	ego
ἐγώγε	
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἑδριάω	to seat or set
ἔδω	to eat
ἐδωδή	food, meat, victuals
ἕζομαι	to seat oneself, sit
ἐθελημός	willing, voluntary
ἐθέλω	to will, wish, purpose
ἔθεσαν	
ἐθρέφθη	
ἔθω	to be accustomed
εἰ	whether.
εἴβω	to drop, let fall in drops
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἶθαρ	at once, forthwith
εἰκάς	the twentieth day of the month
εἴκελος	like
εἰκός	like truth
εἴκω	to yield, give way, draw back, retire
Εἰλείθυια	Ilithyia
εἰλίπους	rolling in their gait, with rolling walk
εἰλυφάζω	to roll along
εἷμα	a garment
εἶμι	to go
εἰμί	to be, to exist
εἰναετής	of nine years
εἰνάς	the ninth day of the month
εἶπον	to speak, say
εἶπος	
εἴρη	a place of assembly
Εἰρήνη	
εἰρήνη	peace, time of peace
εἰροπόκος	wool-fleeced, woolly
εἴρω	
εἷς	
εἰς	into, to c. acc.
εἰσαναβαίνω	to go up to or into
εἰσαφικάνω	to come to
εἰσ-εἶδον	
εἴσειμι	to go into
εἰσ-κατατίθημι	
εἰσκομίζω	to carry into
ἐίσκω	to make like
εἰσόκε	until
εἰσπίπτω	to fall into
εἰστίθημι	to put into, place in
εἴσω	to within, into
ἐκ	from out of
ἐκ-ἀλέω	
ἐκ-ἀλύσσω	
ἐκάς	
ἑκάς	far, afar, far off
ἕκαστος	every, every one, each, each one
ἑκάτη	
Ἑκάτη	Hecate, the far-darter
ἑκατηβελέτης	
ἑκατηβόλος	far-shooting
ἑκατόμβη	an offering of a hundred oxen, —
ἑκατόν	a hundred
ἐκγίγνομαι	to be born of
ἐκεῖνος	the person there, that person or thing
ἑκηβόλος	far-darting, far-shooting
ἕκητι	by means of, by virtue of, by the aid of
ἐκ-θρῴσκω	
ἐκκορυφόω	to tell summarily, sum up
ἐκλέπω	to bring
ἐκλήγω	to cease utterly
ἐκλύω	to loose, release, set free, from
ἔκπαγλος	terrible, fearful
ἐκπέτομαι	to fly out or away
ἐκτείνω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτελής	brought to an end, perfect
ἕκτη	
ἐκτολυπεύω	to wind
ἕκτος	sixth
ἐκτός	outside
ἔκτοσθε	outside
ἔκτυπος	worked in high relief
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφεύγω	to flee out or away, escape
ἑκών	willing, of free will, readily
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλάτη	the silver fir, pinus picea
ἐλάτης	
ἐλαύνω	to drive, drive on, set in motion
ἔλαφος	a deer
ἐλαφρός	lightly, buoyantly
ἔλαχος	
ἔλδομαι	to wish, long
ἔλδωρ	a wish, longing, desire
ἔλεγχος	a cross-examining, testing
Ἑλένη	
ἑλένη	
ἐλεόν	piteously
ἐλεός	a kitchen-table, a board on which meat was cut up, a dresser
Ἐλευθήρ	
ἐλεφαίρω	
ἐλέφας	the elephant
Ἑλίκη	
ἑλίκη	
ἑλικοβλέφαρος	with ever-moving eyelids, quick-glancing
Ἑλικών	Helicon
Ἑλικωνιάδες	the dwellers on Helicon, the Muses
ἑλικῶπις	
ἑλίκωψ	with rolling eyes, quick-glancing
ἕλιξ	anything which assumes a spiral shape
ἑλίσσω	to turn round, to turn
ἑλκηδόν	by dragging or pulling
ἕλκω	to draw, drag
Ἑλλάς	Hellas
ἑλλεδανός	the band for binding corn-sheaves
ἐλλεδανός	
ἔλλοψ	mute
ἕλος	low ground by rivers, a marsh-meadow
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἔλυμα	the tree or stock of the plough
ἐλύω	to roll round
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβασιλεύω	to be king in or among
ἐμέω	to vomit, throw up
ἐμμαπέως	quickly, readily, hastily
ἐμμεμαώς	in eager haste, eager
ἐμμενής	abiding in
ἔμμορος	partaking in, endued with
ἐμός	mine
ἔμπαλιν	backwards, back
ἔμπας	notwithstanding, nevertheless
ἐμπελαδόν	
ἐμπελάζω	to bring near
ἐμπίπτω	to fall in or upon or into
ἔμπλην	besides, except
ἐμπνέω	to blow or breathe upon
ἐμποιέω	to make in
ἐμπορία	commerce, trade, traffic
ἐν	in, among. c. dat.
ἐναίρω	to slay
ἐναλίγκιος	like, resembling
ἐναντίος	opposite
ἐναποψύχω	to give up the ghost
ἔναρα	the arms and trappings of a slain foe, spoils, booty
ἐναρηφόρος	wearing the spoils
ἐναρίζω	to strip a slain foe of his arms
ἔναρος	
ἔνατος	ninth
ἔναυλος	
ἑνδέκατος	the eleventh
ἔνδημος	dwelling in
ἐνδίδωμι	to give in
ἔνδοθι	within, at home
ἔνδον	in, within, in the house, at home
ἔνδρυον	the oaken peg or pin
ἐνδυκέως	thoughtfully, carefully, sedulously
ἕνεκα	on account of, for the sake of, because of, for
ἐνέπω	to tell, tell of, relate, describe
ἔνερθε	from beneath, up from below
ἔνεροι	
ἐνεσία	a suggestion
ἐνηής	kind, gentle
ἔνηφιν	
ἔνθα	there
ἔνθεν	on the one side
ἐνιαύσιος	of a year, one year old
ἐνιαυτός	any long period of time, a cycle, period
ἐνίημι	to send in or into
ἐνναέτηρος	nine years old
ἐννέα	nine
ἐννεσία	
Ἐννοσίγαιος	the Earth-shaker
ἕννυμι	to put clothes on
ἐννύχιος	in the night, by night, nightly
ἐνοπή	a crying, screaming
ἔνοσις	a shaking, quake
Ἐνοσίχθων	Earth-shaker
ἔντεα	fighting gear, arms, armour
ἐντίθημι	to put in or into
ἐντός	within, inside
ἔντοσθε	from within
ἐντρέφω	to bring up in
Ἐνυάλιος	the Warlike
Ἐνυώ	Enyo
ἐξάγω	to lead out
Ἐξάδιος	
ἐξαιρέω	to take out of
ἐξαλαπάζω	to sack
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπάτη	gross deceit
ἐξαπάτησις	
ἐξαπαφίσκω	
ἐξαπίνης	
ἐξάρχω	to begin with, make a beginning of
ἐξαῦτις	over again, once more, anew
ἑξείης	
ἐξείλλω	to disentangle
ἐξελαύνω	to drive out from
ἐξεμέω	to vomit forth, disgorge
ἐξεναίρω	to kill outright
ἐξεναρίζω	to strip or spoil
ἐξερείπω	to strike off
ἐξερύω	to draw out of
ἐξέρχομαι	to go or come out of
ἑξήκοντα	sixty
ἑξῆς	one after another, in order, in a row
ἐξικνέομαι	to reach, arrive at
ἕξις	a having, possession
ἐξιτός	to be come out of
ἐξόπιθεν	behind, in rear
ἐξοπίσω	backwards, back again
ἔξοχος	standing out
ἔοικα	to be like
ἑός	his, her own
ἐπάγω	to bring on
ἐπαινέω	to approve, applaud, commend
ἐπαινός	dread
ἐπαίρω	to lift up and set on
ἐπακουός	attentive to
ἐπακούω	to listen or hearken to, to hear
ἐπαλής	open to the sun, sunny
ἐπάντης	steep
ἐπανύω	to complete, accomplish
ἐπαραρίσκω	to fit to or upon, fasten to
ἐπασσύτερος	one upon another, one after another
ἐπαυρέω	to partake of, share
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἔπειμι	to be upon
ἔπειτα	thereupon
ἐπεμβαίνω	to step or tread upon
ἐπέχω	to have or hold upon
ἐπηετανός	abundant, ample, sufficient
ἐπήν	
ἐπήρατος	lovely, charming
ἐπηρεφής	overhanging, beetling
ἐπί	on, upon with gen., dat., and acc.
ἐπιβαίνω	to go upon
ἐπιδέρκομαι	to look upon, behold
ἐπιδευής	in need or want of
ἐπιδίδωμι	to give besides
ἐπιείκελος	like, resembling
ἐπιθήκη	an addition, increase
ἐπί-θρῴσκω	
ἐπικαμπύλος	crooked, curved
ἐπίκλησις	a surname or additional name;
ἐπίκλοπος	thievish, wily
ἐπικουρέω	to act as an ally
ἐπίκουρος	an assister, ally
ἐπικρατής	master of
ἐπικροτέω	to rattle over
ἐπικυρτόω	to bend forward
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλήθω	to cause to forget
ἐπιμειδάω	to smile at
ἐπιμετρέω	to measure out besides
Ἐπιμηθεύς	Epi-metheus, after-thought
ἐπιμηθής	thoughtful
ἐπιμίσγω	
ἐπιμωμητός	blameworthy
ἐπίορκος	sworn falsely
ἐπιπείθομαι	to be persuaded to
ἐπιπέλομαι	to come to or upon
ἐπιπλέω	to sail upon or over
ἐπιπνέω	to breathe upon, to blow freshly upon
ἐπίρροθος	hasting to the rescue, a helper
ἐπιρρώννυμι	to add strength to, strengthen or encourage for
ἐπιρρώομαι	to flow or stream upon
ἐπισμυγερός	gloomy
ἐπισπορία	
ἐπίσταμαι	to know
ἐπισταμένως	
ἐπιστένω	to groan or sigh in answer
ἐπιστολάδην	girt up, neatly
ἐπιστοναχίζω	
ἐπιστρέφω	to turn about, turn round
ἐπίσχω	to hold or direct towards
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτέρπομαι	to rejoice or delight in
ἐπιτίθημι	to lay, put or place upon
ἐπιφροσύνη	thoughtfulness
ἐπίφρων	thoughtful, sage
ἐπιχθόνιος	upon the earth, earthly
ἐπιψαύω	to touch on the surface, touch lightly, handle
ἕπομαι	
ἐπόμνυμι	to swear after, swear accordingly
ἐποπτεύω	to look over, overlook, watch
ἐπόρνυμι	to stir up, arouse, excite
ἐπορούω	to rush violently at or upon
ἔπος	a word
ἐποτρύνω	to stir up, excite, urge on
ἑπτά	seven
ἑπταπόδης	seven feet long
ἑπτάπορος	with seven paths
Ἑπτάπορος	
ἑπτάπυλος	with seven gates
ἑπτάς	
ἐπώνυμος	given as a name
ἔραζε	to earth, to the ground
ἔραμαι	to love, to be in love with
ἐρατεινός	lovely, charming
ἐρατός	lovely, charming
Ἐρατώ	Erato, the lovely
ἐργάζομαι	to work, labour
ἔργμα	a work, deed, business
ἔργνυμι	to confine
ἔργον	work
ἔργω	
ἔρδω	to do
ἐρεβεννός	dark, gloomy
Ἐρέβευσφιν	
ἔρεβος	
Ἔρεβος	
ἐρείδω	
ἐρέικω	to rend
ἐρείπω	
ἐρεμνός	black, swart, dark
ἐρέω	to ask, enquire
ἐριβρύχης	
ἐρίγδουπος	loud-thundering
ἐρίζω	to strive, wrangle, quarrel
ἐριθηλής	very flourishing, luxuriant
ἔριθος	a day-labourer, hired servant
ἐρίκτυπος	loud-sounding
ἐρικυδής	very famous, glorious, splendid
ἐρίμυκος	loud-bellowing
Ἐρινύς	the Erinys or Fury
ἔρις	strife, quarrel, debate, contention
Ἔρις	
ἐρισθενής	very mighty
ἐρισμάραγος	loud-thundering
ἔριφος	a young goat, kid
ἕρκος	a fence, hedge, wall
Ἑρμῆς	Hermes
Ἕρμος	
ἐρόεις	lovely, charming
ἔρος	
ἔρσα	dew
ἔρσε	
Ἐρυθεία	
ἐρύκω	to keep in, hold back, keep in check, curb, restrain
ἔρυμα	a fence, guard
ἐρυσάρματες	chariot-drawing
ἐρύω	to drag along the ground, drag, draw
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
ἐσθής	dress, clothing, raiment
ἐσθίω	to eat
ἐσθλός	good
ἔσθω	to eat
Εσπερίδων	
Ἑσπερίς	
ἑσπερίς	the Hesperides
ἕσπερος	of or at evening
ἔσπον	tell
ἐσσύμενος	hurrying, vehement, eager, impetuous
ἔστε	up to the time that, until
Ἑστία	Vesta
ἑστία	the hearth of a house, fireside
ἐσχατιά	the furthest part, edge, border, verge
ἔσχατος	outermost
ἔσω	to the interior
ἔται	
ἑταῖρος	a comrade, companion, mate
ἑτερόζηλος	zealous for one side, leaning to one side
ἕτερος	one of the
ἑτέρωθεν	from the other side
ἔτης	clansmen
ἐτήτυμος	TRUE
ἔτι	yet, as yet, still
ἔτος	a year
ἔτυμος	true, real, actual
ἐτωσιοεργός	working fruitlessly
ἐτώσιος	fruitless, useless, unprofitable
εὖ	well
εὐαγορέω	
Εὐαγόρη	
Εὐαγόρης	
εὐαής	well ventilated, fresh, airy
Εὐάρνη	
Εὔβοια	Euboea
εὐδαίμων	blessed with a good genius;
εὔδμητος	well-built
Εὐδώρη	
εὐειδής	well-shaped, goodly, beautiful, beauteous
εὐεργεσία	well-doing
εὐεργής	well-wrought, well-made
εὐερκής	well-fenced, well-walled
εὔζωνος	well-girdled
Εὔηνος	
εὐθετίζω	to set in order, arrange well
εὐθημοσύνη	good management
εὐθύς	
εὐκηλήτειρα	she that lulls or soothes
εὔκηλος	free from care, at one's ease
εὔκομος	fair-haired
εὔκοσμος	behaving well, orderly, decorous
Εὐκράντη	
εὐκρινής	well-separated
ἐυκτίμενος	well-built
Εὐλιμένη	
ἐυμμελίης	armed with good ashen spear
εὐνάζω	to lay or place in ambush
εὐνάω	to lay or place in ambush
εὐνή	a bed
Εὐνίκη	
Εὐνουμίην	
εὔξοος	with polished haft
εὔορκος	keeping one's oath, faithful to one's oath
εὔορμος	with good mooring-places
εὐοχθέω	to be in good case
εὔπεπλος	beautifully robed
εὐπλεκής	
ἐυπλεκής	
εὐποίητος	well-made, well-wrought
Εὐπόμπη	
εὔπυργος	well-towered
εὐρέιος	
εὑρίσκω	to find
ἐυρρείτης	
ἐύρρειτος	
Εὐρυάλη	
εὐρυβίας	
Εὐρυβίη	
Εὐρυβίν	
εὐρυμέτωπος	broad-fronted
Εὐρυνομη	
Εὐρυνόμη	
εὐρυόδεια	with broad, open ways
εὐρύοπα	the far-seeing
εὐρύς	wide, broad
Εὐρυσθεύς	
εὐρύστερνος	broad-breasted
Εὐρυτίων	
εὐρώεις	mouldy, dank
Εὐρώπη	Europa, Europe
Εὐρώπης	
ἐύς	good, brave, noble
εὐστέφανος	well-crowned or well-girdled
εὔσφυρος	with beautiful ankles
εὔσωτρος	with good felloes
εὖτε	when, at the time when
Εὐτέρπη	
εὔτρητος	well-pierced
εὐτρόχαλος	running well, quick-moving
εὔτροχος	well-wheeled
εὔτυκτος	well-made, well-wrought
εὐφρόνη	the kindly time
Εὐφροσύνη	
εὐφρόσυνος	in good cheer
εὔφρων	cheerful, gladsome, merry
εὐχή	a prayer, vow
εὔχομαι	to pray, offer prayers, pay one's vows, make a vow
εὖχος	the thing prayed for, object of prayer
εὐχωλή	a prayer, vow
εὕω	to singe
εὐώνυμος	of good name, honoured
ἐφάλλομαι	to spring upon, assail
ἐφαρμόζω	to fit on or to, to fit
ἐφέζομαι	to sit upon
ἐφέπω	to go after, follow, pursue
ἐφετμή	a command, behest
ἐφήδομαι	to exult over
ἐφίημι	to send to
ἐφίμερος	longed for, desired, charming
ἐφίστημι	to set or place upon
ἐφοράω	to oversee, observe, survey
ἐφορμάω	to stir up, rouse against
ἐφορμέω	to lie moored at or over against
ἐχέτλη	a plough-handle
ἐχέφρων	sensible, prudent, discreet
ἐχθαίρω	to hate, detest
ἐχθρός	hated, hateful
ἔχθω	to hate
Ἔχιδνα	
ἔχιδνα	an adder, viper
ἔχις	an adder, viper
ἔχω	to have or to hold
ἕως	until, till
Ἑωσφόρος	bringer of morn
ζαής	strong-blowing, stormy
ζάθεος	very divine, sacred
ζαμενέω	to put forth all one's might
ζάω	to live
ζείδωρος	zea-giving
Ζευξώ	
Ζεύς	Zeus
Ζευς	
Ζέφυρος	Zephyrus, the west wind
ζέω	to boil, seethe
Ζῆλος	
ζῆλος	eager rivalry, zealous imitation, emulation
ζηλόω	to rival, vie with, emulate
ζήλωσις	emulation, imitation
ζῆνος	
ζητεύω	
ζοφερός	dusky, gloomy
ζόφος	the gloom of the world below, nether darkness
ζοφόω	to darken
ζυγή	
ζυγόν	anything which joins two
ζυγός	
ζωή	a living
ζώιον	
ζώνη	a belt, girdle
ζώννυμι	to gird
ζῷον	a living being, animal
ζωός	alive, living
ζώω	
ἤ	
ἦ	in truth, truly, verily, of a surety
ἧ	
ᾗ	which way, where, whither, in or at what place
ἡβάω	to be at man's estate, to be in the prime of youth
Ἥβη	
ἥβη	manhood, youthful prime, youth
ἠγάθεος	very divine, most holy
ἡγεμονεύω	to be or act as
ἡγέομαι	to go before, lead the way
ἠγερέθομαι	to gather together, assemble
ἠδέ	and
ἤδη	by this time, before this, already
ἦδος	delight, enjoyment, pleasure
ἡδυεπής	sweet-speaking
ἡδύς	sweet
ἠέ	
ἠέλιος	
ἠεροειδής	of dark and cloudy look, cloud-streaked
ἠερόεις	hazy, murky
ἠθεῖος	trusty, honoured
ἠθέω	to sift, strain
ἦθος	an accustomed place
Ἠιόνη	
ἦκα	slightly, a little, softly, gently
ἥκω	to have come, be present, be here
Ἠλέκτρη	
ἤλεκτρον	electron
Ἠλεκτρύων	
Ἠλεκτρυώνῃ	
Ἠλεκτρυώνης	
ἠλίβατος	high, steep, precipitous
ἥλιος	the sun
Ἥλιος	
Ἠμαθίων	
ἠμαθόεις	sandy
ἧμαι	to be seated, sit
ἦμαρ	day
ἠμάτιος	by day
ἠμέν	as well .. , as also . .
ἡμέρα	day
ἡμερόκοιτος	sleeping by day
ἥμερος	tame, tamed, reclaimed
ἡμέτερος	our
ἠμί	I say
ἡμίθεος	a half-god, demigod
ἡμίονος	a half-ass
ἥμισυς	half
ἦμος	at which time, when
ἤν	see! see there! lo!
ἡνία	
ἡνίον	
Ἠνιόχην	
ἡνίοχος	one who holds the reins, a driver, charioteer
ἠνορέα	manhood
ἠνορέη	
ἧπαρ	the liver
ἤπειρος	terra-firma, the land
ἠπειρόω	to make into mainland
ἠπεροπεύω	to cheat, cajole, deceive, cozen
ἤπιος	gentle, mild, kind
ἠπύω	to call to, call on, call
Ἥρα	Hera
Ἡράκλεα	
Ἡρακλέης	Heracles
Ηρακλέης	
Ἡράκλειος	of Hercules
Ἡρακλῆος	
ἦρι	early
ἠριγένεια	early-born, child of morn
ἠριγένειον	
Ἠριδανός	Eridanus
ἥρως	warriors
Ἡσίοδος	
ἥσσων	less, weaker, less brave
ἥσυχος	still, quiet, at rest, at ease, at leisure
ἤτοι	now surely, truly, verily
ἦτορ	the heart
Ἥφαιστος	Hephaestus
Ἡφαιστου	
ἠχέεις	
ἠχέτης	clear-sounding, musical
ἠχέω	to sound, ring, peal
ἠχή	a sound or noise
ἠχήεις	sounding, ringing, roaring
ἠχώ	a sound
ἠῷος	at morn, at break of day
Ηώς	
Ἠώς	
ἠώς	the morning red, daybreak, dawn
θᾶκος	a seat, chair
θαλαμήιος	of or for a
θάλασσα	the sea
Θάλεια	
θάλεια	blooming, luxuriant, goodly, bounteous
θαλερός	blooming, fresh
θαλία	abundance, plenty, good cheer
Θαλίη	
θάλλω	to bloom, abound, to be luxuriant
θάλπω	to heat, soften by heat
θαμά	often, oft-times
Θάνατος	
θάνατος	death
θανατόω	to put to death
θάπτω	to pay the last dues to a corpse, to honour with funeral rites
θαρσέω	to be of good courage, take courage
θάρσος	courage, boldness
θαρσύνω	to encourage, cheer
θάσσων	quicker, swifter
θαῦμα	whatever one regards with wonder, a wonder, marvel
Θαύμας	
θαυμάσιος	wondrous, wonderful, marvellous
θαυματός	
θεά	a goddess
θέα	a seeing, looking at, view
θεάομαι	to look on, gaze at, view, behold
θεία	
Θείη	
Θείης	
θείνω	to strike, wound
θεῖος	
θέμεθλα	the foundations, lowest part, bottom
θέμις	that which is laid down or established by custom
Θέμις	
Θεμιστονόην	
θεμιστός	
Θεμιστώ	
θεοειδής	divine of form
θεός	God
θεόσδοτος	given by the gods
θεόφιν	
θεραπεύω	to be an attendant, do service
θεράπων	a waiting-man, attendant
θέραψ	
θερμός	hot, warm
θέρος	summer, summertime
θέρω	to heat, make hot
θέσκελος	marvellous, wondrous
θεσπέσιος	divinely sounding, divinely sweet
θέσπις	having words from God, inspired
θέτης	
Θέτις	Thetis
θέω	to run
Θηβαγενής	sprung from Thebes, Theban
Θῆβαι	Thebes
Θήβη	
θήγω	to sharpen, whet
θηητός	gazed at, wondrous, admirable
θήκη	a case to put anything in, a box, chest
θῆλυς	female
θήρ	a wild beast, beast of prey
θηρευτής	a hunter, huntsman
θηρευτός	
θής	a serf or villain
θησαυρός	
Θησεύς	Theseus
θλάω	to crush, bruise
θνήσκω	to die, be dying
θνητός	liable to death, mortal
Θόη	
θοινάω	to feast on, eat
θοίνη	a meal, feast, banquet, dinner
θοός	swift
θοόω	to make sharp or pointed
Θρᾴκη	Thrace
Θράκιος	Thracian
θρασυκάρδιος	bold of heart
θρασύς	bold, spirited, courageous, confident
θρεπτήριος	able to feed or rear, feeding, nourishing
θρέφθη	
Θρῄκιος	
θρίξ	the hair of the head
θρῴσκω	to leap, spring
θυγάτηρ	a daughter
θύελλα	a furious storm, hurricane
θυήεις	smoking or smelling with incense, fragrant
θυῖον	
θυίω	to be inspired
θυμαίνω	to be wroth, angry
θυμαλγής	heart-grieving
θυμβορέω	
θυμολέων	lion-hearted, coeur-de-lion
θυμός	the soul
θυμοφθόρος	destroying the soul, life-destroying
θυνέω	to dart along
θύος	a sacrifice, offering
θύρα	a door
θύραζε	out to the door, out of the door
θύσανος	a tassel
θώραξ	a breastplate, cuirass, corslet
θωρήσσω	to arm with breastplate
ἰαίνω	to heat
ἰάλλω	to send forth
Ἰάνειρα	
Ἰάνθη	
Ἰαπετιονίδῃ	
Ἰαπετιονίδη	
Ἰαπετιονίδης	
Ἰαπετός	
Ἰασίων	
ἰασιώνη	
ἰαχέω	to cry, shout, shriek
ἰαχή	a cry, shout, wail, shriek
ἰάχω	to cry, shout, shriek
Ἰαωλκός	
ἰδάλιμος	causing sweat
ἰδέ	and
Ἴδη	Ida
ἴδη	a timber-tree
Ἴδης	
ἰδμοσύνη	knowledge, skill
ἶδος	violent heat
ἴδρις	experienced, knowing, skilful
ἱδρώς	sweat
ἰδυῖα	knowing, skilful mind
ἱερά	
ἱεραί	
ἱέραξ	a hawk, falcon
ἱεράομαι	to be a priest or priestess
ἱερεύς	a priest, sacrificer
ἱερή	
ἱερίς	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱερόω	to hallow, consecrate, dedicate
ἵζω	to make to sit, seat, place
ἵημι	to set a going, put in motion
Ἰήσων	
ἰθείη	
ἰθυδίκης	giving right judgment
ἰθύνω	to make straight, straighten
ἰθύς	
ἱκάνω	to come, arrive
ἴκελος	like, resembling
ἱκετεύω	to approach as a suppliant
ἱκέτης	one who comes to seek protection, a suppliant or fugitive
ἵκετις	
ἱκνέομαι	to come
ἴκταρ	following closely
ἵκω	to come to
ἰλαδόν	in troops
ἵλαος	
ἴλαος	propitious, gracious
ἱλάσκομαι	to appease
ἱμάσσω	to flog
ἱμείρω	to long for, yearn after, desire
ἱμερόεις	exciting love or desire, lovely, delightsome, charming
ἵμερος	a longing or yearning after
ἱμερτός	longed for, lovely
ἵνα	in that place, there
Ἰνώ	Ino
ἰοειδής	like the violet, purple
Ἰόλαος	
ἰός	
ἰοχέαιρα	arrow-pourer, shooter of arrows
ἵππειος	of a horse or horses
ἱππεύς	a horseman
ἱππόδαμος	tamer of horses
Ἱπποθόη	
Ἱππονόη	
Ἵππος	
Ἱππός	
ἵππος	a horse, mare
ἱππότης	a driver or rider of horses, a horseman, knight
ἱππότροφος	
ἱπποτρόφος	horse-feeding, abounding in horses
Ἱππώ	
Ἶρις	Iris
ἶρις	
ἴς	a muscle
ἴσος	equal to, the same as
ἰσοφαρίζω	to match oneself with, be a match for, cope with
ἰσόω	to make equal
ἱστάω	
ἵστημι	to make to stand
ἱστοβοεύς	the plough-tree or pole
ἱστός	anything set upright
Ἴστρος	
ἵστωρ	a wise man, one who knows right, a judge
ἰσχανάω	to hold back, check
ἰσχάνω	to check, hinder
ἰσχύς	strength
ἴσχω	to hold, check, curb, keep back, restrain
ἴτον	
ἴτυς	a circle made of willow
ἴφθιμος	stout, strong, stalwart
