Field1	Field2
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δυστλήμων	suffering hard things
δυσώνυμος	bearing an ill name, ill-omened
δύω	to strip off
δώδεκα	twelve
δῶμα	a house
δῶρον	a gift, present
Δωσώ	
Δωτίῳ	
δώτωρ	
ἕ	sui.
ἐάν	if haply
ἑανός	fit for wearing
ἔαρ	spring
ἐαρινός	spring-
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἐγγίγνομαι	to be born or bred in
ἐγγυαλίζω	to put into the palm of the hand, put into one's hand
ἐγγυάω	to give or hand over as a pledge
ἐγγύθεν	from nigh at hand
ἐγγύθι	hard by, near
ἐγγύς	near, nigh, at hand
ἐγελάσσε	
ἐγκατατίθεμαι	put
ἐγκιθαρίζω	to play the harp among
ἐγκλιδόν	leaning, bent down
ἐγκρύπτω	to hide or conceal in
ἐγρεμάχης	rousing the fight
ἐγρήσσω	to be awake or watchful
ἐγώ	ego
ἐγώγε	
ἑδανός	sweet, delicious
ἐδητύς	meat, food
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἑδριάω	to seat or set
ἔδω	to eat
ἐδωδή	food, meat, victuals
ἕζομαι	to seat oneself, sit
ἐθάς	customary, accustomed to
ἔθειρα	hair
ἐθέλω	to will, wish, purpose
ἔθω	to be accustomed
εἰ	whether.
εἶδαρ	food
εἴδησις	
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἶεν	well!
εἴθε	would that!
εἴκελος	like
εἰκός	like truth
εἴκω	to yield, give way, draw back, retire
εἰλαπίνη	a feast or banquet
Εἰλείθυια	Ilithyia
Εἰλείθυιον	
εἰλίπους	rolling in their gait, with rolling walk
εἰλύω	to enfold, enwrap
εἴλω	to roll up, pack
εἷμα	a garment
εἶμι	to go
εἰμί	to be, to exist
εἰνάλιος	
εἶπον	to speak, say
εἶπος	
εἰραφιῶτα	
εἰρήνη	peace, time of peace
εἰροπόκος	wool-fleeced, woolly
εἴρω	
εἰς	into, to c. acc.
εἷς	
εἰσάγω	to lead in or into, to introduce
εἰσακούω	to hearken or give ear to one
εἰσαναβαίνω	to go up to or into
εἰσαφικάνω	to come to
εἴσειμι	to go into
εἰσέρχομαι	to go in or into, enter
εἰσίημι	to send into
ἐίσκω	to make like
εἰσνοέω	to perceive, remark
εἰσόκε	until
εἰσοράω	to look into, look upon, view, behold
ἔισος	alike, equal
εἰσότε	against the time when
εἰσπίπτω	to fall into
εἴσω	to within, into
εἴτε	
ἐκ	from out of
Ἐκάεργε	
Ἑκάεργος	the far-working
ἑκάς	far, afar, far off
ἐκάς	
ἕκαστος	every, every one, each, each one
ἑκάτερθε	on each side, on either hand
Ἑκάτη	Hecate, the far-darter
ἑκάτη	
ἑκατηβελέτης	
ἑκατηβόλος	far-shooting
ἑκατόμβη	an offering of a hundred oxen, —
ἑκατόν	a hundred
ἕκατος	far-shooting
ἐκβάζω	to speak out, declare
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἐκγεγάοντες	
ἐκγελάω	to laugh out, laugh loud
ἐκγίγνομαι	to be born of
ἔκγονος	born of, sprung from
ἐκδύω	to take off, strip off
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἑκηβόλος	far-darting, far-shooting
ἕκηλος	at rest, at one's ease
ἕκητι	by means of, by virtue of, by the aid of
ἐκ-θρῴσκω	
ἐκλανθάνω	to escape notice utterly: —
ἐκλέπω	to bring
ἐκλήγω	to cease utterly
ἐκλύω	to loose, release, set free, from
ἐκμάσσατο	he devised or invented
ἔκπαγλος	terrible, fearful
ἐκπεράω	to go out over, pass beyond
ἐκπλήγνυμι	
ἐκπρεπής	distinguished out of all, preeminent, remarkable
ἐκπροκαλέομαι	to call to oneself or summon out of
ἐκτανύω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτορέω	to kill by piercing
ἐκτός	outside
ἐκτρέφω	to bring up from childhood, rear up
ἐκφύω	to generate from
ἐκχέω	to pour out
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἔλασις	a driving away, banishing
ἐλάτη	the silver fir, pinus picea
ἐλατήρ	a driver
ἐλάτης	
Ἐλατιονίδη	
ἐλαύνω	to drive, drive on, set in motion
ἐλαφηβόλος	shooting deer
ἔλαφος	a deer
ἐλάχιστος	the smallest, least
ἐλαχύς	small, short, little
ἔλδωρ	a wish, longing, desire
ἐλεαίρω	to take pity on
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
ἐλελίζω	
Ἐλευσινίδαο	
Ἐλευσίνιος	of Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
ἕλη	
ἑλικοβλέφαρος	with ever-moving eyelids, quick-glancing
ἑλικτός	curved, twisted, wreathed
Ἑλικών	Helicon
ἑλικῶπις	
ἑλίκωψ	with rolling eyes, quick-glancing
ἕλιξ	anything which assumes a spiral shape
ἑλίσσω	to turn round, to turn
ἑλκεχίτων	trailing the tunic, with long tunic
ἑλκόω	to wound sorely, lacerate
ἕλκω	to draw, drag
ἐλλεδανός	
ἑλλεδανός	the band for binding corn-sheaves
ἐλλείπω	to leave in, leave behind
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἐλύω	to roll round
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβολάδην	
ἐμέω	to vomit, throw up
ἐμμαπέως	quickly, readily, hastily
ἔμμορος	partaking in, endued with
ἐμός	mine
ἔμπαλιν	backwards, back
ἔμπας	notwithstanding, nevertheless
ἐμπελάζω	to bring near
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἔμπλεος	quite full of
ἐμπνέω	to blow or breathe upon
ἐν	in, among. c. dat.
ἐναίρω	to slay
ἐναίσιμος	ominous, boding, fateful
ἐναλίγκιος	like, resembling
ἐνάλιος	in, on, of the sea
ἔναλος	
ἔναυλος	
ἐνδέξιος	towards the right hand, from left to right
ἐνδέω	
ἐνδιάονται	
ἐνδίδωμι	to give in
ἔνδοθι	within, at home
ἔνδον	in, within, in the house, at home
ἐνδυκέως	thoughtfully, carefully, sedulously
ἐν-εἰμί	
ἐνείρω	to string on
ἕνεκα	on account of, for the sake of, because of, for
ἐνέπω	to tell, tell of, relate, describe
ἔνερθε	from beneath, up from below
ἔνεροι	
ἐνεσία	a suggestion
ἔνθα	there
ἔνθαδ'	
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνιαυτός	any long period of time, a cycle, period
Ἐνιῆνες	
ἐνιπή	a rebuke, reprof;
ἐνίπτω	to reprove, upbraid
ἐννέα	nine
ἐννεάπηχυς	nine cubits broad
ἐννεσία	
ἐννῆμαρ	for nine days
Ἐννοσίγαιος	the Earth-shaker
ἕννυμι	to put clothes on
ἔννυχος	
ἐνοπή	a crying, screaming
ἕνος	belonging to the former of two periods, last year's
ἐνταυθοῖ	hither, here
ἔντεα	fighting gear, arms, armour
ἐντεῦθεν	hence or thence
ἐντίθημι	to put in or into
ἐντός	within, inside
ἔντοσθε	from within
ἐντροπία	a trick, dodge
ἐντροπίας	
ἐξ	
ἐξάγω	to lead out
ἐξαλύω	
ἐξαναιρέω	to take out of
ἐξάνειμι	to rise from the
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπάτη	gross deceit
ἐξαπαφίσκω	
ἐξαπίνης	
ἐξάρχω	to begin with, make a beginning of
ἐξαυδάω	to speak out
ἔξειμι	to go out, come out
ἐξεῖπον	to speak out, tell out, declare
ἐξελαύνω	to drive out from
ἐξερεείνω	to inquire into
ἐξερέω	
ἐξηγέομαι	to be leader of
ἐξικνέομαι	to reach, arrive at
ἕξις	a having, possession
ἔξοδος	
ἐξονομάζω	to utter aloud, announce
ἐξονομαίνω	to name, speak of by name
ἐξοπίσω	backwards, back again
ἔξοχος	standing out
ἔοικα	to be like
Ἑομῆς	
ἑός	his, her own
ἐπαιγίζω	to rush furiously upon
ἐπαινέω	to approve, applaud, commend
ἐπαίρω	to lift up and set on
ἐπακούω	to listen or hearken to, to hear
ἐπαμοίβιος	in exchange
ἐπαρήγω	to come to aid, help
ἐπάρχω	to be governor of
ἐπαύω	to shout over
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἔπειμι	to be upon
Ἐπειός	
ἔπειτα	thereupon
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπεύχομαι	to pray or make a vow
ἐπέχω	to have or hold upon
ἐπηετανός	abundant, ample, sufficient
ἐπηλυσία	
ἐπηλυσίη	a coming over one
ἐπήν	
ἐπήρατος	lovely, charming
ἐπί	on, upon with gen., dat., and acc.
ἐπί-ἀρτύνω	
ἐπιβαίνω	to go upon
ἐπιβάλλω	to throw or cast upon
ἐπιβήτωρ	one who mounts
ἐπιγναμπτός	curved, twisted
ἐπιδευής	in need or want of
ἐπιδίδωμι	to give besides
ἐπιείκελος	like, resembling
ἐπί-ἐνήνοθε	
ἐπιέννυμι	to put on besides or over
ἐπί-ἐπιλλίζω	
ἐπιζάφελος	vehement, violent
ἐπί-θρῴσκω	
ἐπιθύω	
ἐπικαίω	to light up
ἐπικαμπύλος	crooked, curved
ἐπίκλησις	a surname or additional name;
ἐπικουρέω	to act as an ally
ἐπίκουρος	an assister, ally
ἐπικραίνω	to bring to pass, accomplish, fulfil
ἐπικρεμάννυμι	to hang over
ἐπιλήθω	to cause to forget
ἐπιμαίομαι	to strive after, seek to obtain, aim at
ἐπιμειδάω	to smile at
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμένω	to stay on, tarry or abide still
ἐπινεύω	to nod
ἐπινέω	
ἐπιοινοχοεύω	to pour out wine for
ἐπιπείθομαι	to be persuaded to
ἐπιπλέω	to sail upon or over
ἐπιπροιάλλω	to set out or place before
ἐπιπροχέω	to pour forth
ἐπιπταίρω	to sneeze at
ἐπιρρώννυμι	to add strength to, strengthen or encourage for
ἐπιρρώομαι	to flow or stream upon
ἐπίσταμαι	to know
ἐπισταμένως	
ἐπιστρέφω	to turn about, turn round
ἐπιστροφάδην	turning this way and that way, right and left
ἐπιστρωφάω	to visit or frequent
ἐπίσχω	to hold or direct towards
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτερπής	pleasing, delightful
ἐπιτέρπομαι	to rejoice or delight in
ἐπιτηρέω	to look out for
ἐπιτίθημι	to lay, put or place upon
ἐπιφράζω	to say besides
ἐπιχθόνιος	upon the earth, earthly
ἐποίχομαι	to go towards, approach
ἕπομαι	
ἐπόμνυμι	to swear after, swear accordingly
ἐποπίζομαι	to regard with awe, to reverence
ἐπορούω	to rush violently at or upon
ἔπος	a word
ἐπόψιος	full in view, conspicuous
ἔποψις	a view over
ἐπρήυνεν	
ἑπτά	seven
ἑπτάπορος	with seven paths
ἑπτάς	
ἐπωλένιος	upon the arm
ἐπώνυμος	given as a name
ἔραμαι	to love, to be in love with
ἐρατεινός	lovely, charming
ἐρατίζω	greedy after
ἐρατός	lovely, charming
ἐράω	
ἐργάζομαι	to work, labour
ἐργασία	work, daily labour, business
Ἐργῖνος	
ἔργμα	a work, deed, business
ἔργνυμι	to confine
ἔργον	work
ἔργω	
ἔρδω	to do
Ἐρέβευσφι	
ἔρεβος	
Ἔρεβος	
ἐρεείνω	to ask
ἐρ́εθω	
ἐρείδω	
ἐρεμνός	black, swart, dark
ἐρέπτομαι	to feed on
ἐρέσσω	to row
ἐρευθέω	to be red
ἐρευθής	
ἔρευνα	inquiry, search
ἐρευνάω	to seek or search for, search after, track
ἐρέχθω	to rend, break
ἐρέω	to ask, enquire
ἐριαύχην	with high-arching neck
ἐρίβρομος	loud-shouting
ἐριβῶλαξ	with large clods, very fertile
ἐρίβωλος	
ἐρίγδουπος	loud-thundering
ἐριδαίνω	to wrangle, quarrel, dispute
ἐριθηλής	very flourishing, luxuriant
ἔριθος	a day-labourer, hired servant
ἐρικυδής	very famous, glorious, splendid
ἐρίμυκος	loud-bellowing
ἐριούνης	the ready helper, luckbringer
ἐριούνιος	
ἐρισφάραγος	loud-roaring
ἐρίτιμος	highly-prized, precious
ἕρκος	a fence, hedge, wall
ἕρμα	
Ἐρμῇ	
Ἑρμῆς	Hermes
Ερμῆς	
ἐρόεις	lovely, charming
ἔρομαι	to ask, enquire
ἔρος	
ἕρπω	to creep, crawl
ἔρρω	to go slowly, wander about
ἑρσήεις	dewy, dew-besprent
ἐρυθρός	red
ἐρύκω	to keep in, hold back, keep in check, curb, restrain
ἐρυσίπτολις	protecting the city
ἐρυσμός	a safeguard
ἐρύω	to drag along the ground, drag, draw
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
ἐρωέω	to rush, rush forth
ἔρως	love
ἐρωτάω	to ask
ἐσθής	dress, clothing, raiment
ἐσθίω	to eat
ἐσθλός	good
ἔσθος	
ἔσθω	to eat
ἑσπέριος	at even, at eventide
ἕσπερος	of or at evening
ἔσπον	tell
ἐσσύμενος	hurrying, vehement, eager, impetuous
ἔστε	up to the time that, until
ἑστία	the hearth of a house, fireside
Ἑστία	Vesta
ἑστιάω	to receive at one's hearth or in one's house: to entertain, feast, regale
ἕστιος	
ἔσω	to the interior
ἔται	
ἑταίρα	a companion
ἑταιρεία	companionship, association, brotherhood
ἑταιρεῖος	of or belonging to companions
ἑταιρέω	to keep company
ἑταιρίζω	to be a comrade
ἑταῖρος	a comrade, companion, mate
ἐτεός	true, real, genuine
ἕτερος	one of the
ἑτέρωθεν	from the other side
ἔτης	clansmen
ἐτήτυμος	TRUE
ἔτι	yet, as yet, still
ἔτος	a year
ἐτώσιος	fruitless, useless, unprofitable
εὖ	well
εὐαγής	
Εὔβοια	Euboea
εὔβως	
εὐγένειος	well-maned
εὐγενής	well-born, of noble race, of high descent
εὐδαιμονία	prosperity, good fortune, wealth, weal, happiness
εὐδείελος	very clear, distinct, far-seen
εὔδμητος	well-built
εὐεργής	well-wrought, well-made
εὔζωνος	well-girdled
εὐηγενής	
εὐήρυτος	easy to draw out
εὐθαρσής	of good courage
εὐθηνέω	to thrive, flourish, prosper
εὐθύς	
εὔιππος	well-horsed, delighting in horses
εὐκαμπής	well-curved, curved
εὔκαρπος	rich in fruit, fruitful
εὔκηλος	free from care, at one's ease
ἐύκλωστος	well-spun
εὔκομος	fair-haired
εὐκόσμητος	well-adorned
εὔκραιρος	with fine horns
ἐυκτίμενος	well-built
ἐύκτιτος	
εὔλειμος	
εὐλείμων	with goodly meadows
εὐμενής	well-disposed, favourable, gracious, kindly
εὔμηλος	rich in sheep
εὐμολπέω	to sing well
Εὔμολπος	
εὐνάζω	to lay or place in ambush
εὐνάω	to lay or place in ambush
εὐνή	a bed
εὐνομία	good order, order
εὔπαις	blest in one's children
εὔπηκτος	well-built
ἐυπλόκαμος	
εὐπλόκαμος	with goodly locks, fairhaired
εὐποιέω	
εὐποίητος	well-made, well-wrought
εὐπόλεμος	good at war, successful in war
εὐρέιος	
Εὔριπος	
εὑρίσκω	to find
εὐρυάγυια	with wide streets
εὐρυβίας	
εὐρυμέτωπος	broad-fronted
εὐρυόδεια	with broad, open ways
εὐρύοπα	the far-seeing
εὐρύς	wide, broad
Εὐρυσθεύς	
Εὐρυφάεσσα	
Εὐρυφάεσσαν	
Εὐρώπη	Europa, Europe
Εὐρώπης	
ἐύς	good, brave, noble
εὔσελμος	well-benched, with good banks of oars
εὔσκοπος	sharp-seeing, keen-sighted, watchful
εὐστέφανος	well-crowned or well-girdled
εὔστρωτος	well spread with clothes
εὖτε	when, at the time when
εὐτείχητος	
εὔτυκτος	well-made, well-wrought
εὔυμνος	celebrated in hymns
εὐφραίνω	to cheer, delight, gladden
εὐφροσύνη	mirth, merriment
εὐφρόσυνος	in good cheer
εὔφρων	cheerful, gladsome, merry
εὐχετάομαι	to pray
εὔχομαι	to pray, offer prayers, pay one's vows, make a vow
εὐώδης	sweet-smelling, fragrant
εὐῶπις	fair to look on
ἐφέζομαι	to sit upon
ἐφέλκω	to draw on, drag or trail after
ἐφέστιος	at one's own fireside, at home
ἐφετμή	a command, behest
ἐφήδομαι	to exult over
ἐφήκω	to have arrived
ἐφημοσύνη	
ἐφίζω	to set upon
ἐφίημι	to send to
ἐφίστημι	to set or place upon
ἐφοράω	to oversee, observe, survey
ἐφύω	to rain upon
ἔχις	an adder, viper
ἔχμα	that which holds;
ἔχω	to have or to hold
ἕως	until, till
ζάθεος	very divine, sacred
Ζάκυνθος	
ζαμενής	very strong, mighty, raging
ζατρεφής	well-fed, fat, goodly
ζαφλεγής	full of fire
ζάω	to live
ζείδωρος	zea-giving
ζεύγνυμι	to yoke, put to
Ζεύς	Zeus
Ζέφυρος	Zephyrus, the west wind
ζέω	to boil, seethe
ζηλοσύνη	
ζηλόω	to rival, vie with, emulate
ζῆνος	
ζητεύω	
ζητέω	to seek, seek for
ζόφος	the gloom of the world below, nether darkness
ζοφόω	to darken
ζυγόν	anything which joins two
ζυγός	
ζώνη	a belt, girdle
ζώω	
Ἠ	
ἧ	
ᾗ	which way, where, whither, in or at what place
ἤ	
ἦ	in truth, truly, verily, of a surety
ᾖα	
ἡβάω	to be at man's estate, to be in the prime of youth
ἥβη	manhood, youthful prime, youth
Ἥβη	
ἡβητής	youthful, at one's prime
ἠγάθεος	very divine, most holy
ἡγεμονεύω	to be or act as
ἡγεμών	one who leads
ἡγέομαι	to go before, lead the way
ἠγερέθομαι	to gather together, assemble
ἡγήτωρ	a leader, commander, chief
ἠδέ	and
ἤδη	by this time, before this, already
ἥδομαι	to enjoy oneself, take delight, take one's pleasure
ἦδος	delight, enjoyment, pleasure
ἡδύγελως	sweetly laughing
ἡδυεπής	sweet-speaking
ἥδυμος	sweet, pleasant
ἡδύποτος	sweet to drink
ἡδύς	sweet
ἠέ	
ἠέλιος	
ἠεροειδής	of dark and cloudy look, cloud-streaked
ἠερόεις	hazy, murky
ἤια	provisions for a journey
ἤιος	
ἦκα	slightly, a little, softly, gently
ἥκω	to have come, be present, be here
ἠλασκάζω	to flee from, shun
Ἠλέκτρη	
ἠλέκτωρ	the beaming sun
ἠλίβατος	high, steep, precipitous
Ἥλιος	
ἥλιος	the sun
Ἦλις	
ἠμαθόεις	sandy
ἠμαθοέντα	
ἧμαι	to be seated, sit
ἦμαρ	day
ἠμάτιος	by day
ἠμέν	as well .. , as also . .
ἡμέρα	day
ἥμερος	tame, tamed, reclaimed
ἡμέτερος	our
ἠμί	I say
ἡμίθεος	a half-god, demigod
ἡμίονος	a half-ass
ἦμος	at which time, when
ἡμός	
ἤν	see! see there! lo!
ἠνεμόεις	windy, airy
ἡνία	
ἡνίκα	at which time, when
ἡνίον	
ἠνορέα	manhood
ἠνορέη	
ἠπεδανός	weakly, infirm, halting
ἤπειρόνδε	to the mainland
ἤπειρος	terra-firma, the land
ἠπειρόω	to make into mainland
ἠπεροπευτής	
ἠπεροπεύω	to cheat, cajole, deceive, cozen
ἤπιος	gentle, mild, kind
Ἥρα	Hera
Ἡράκλεα	
Ἡρακλέης	Heracles
ἠριγένεια	early-born, child of morn
ἠριγένειον	
ἦρος	
ἥρως	warriors
ἡσυχία	stillness, rest, quiet
ἡσύχιος	still, quiet, at rest, at ease
ἦτορ	the heart
ἠυθέμεθλος	
ἠύτε	as, like as
Ἥφαιστος	Hephaestus
ἠχέω	to sound, ring, peal
ἠχή	a sound or noise
ἠχήεις	sounding, ringing, roaring
ἧχι	where
ἡχοῦ	
ἠχώ	a sound
Ἠχώ	
ἠῷος	at morn, at break of day
ἠώς	the morning red, daybreak, dawn
Ἠώς	
θαάσσω	to sit
θᾶκος	a seat, chair
θαλάμη	a lurking-place, den, hole, cave
θάλαμος	an inner room or chamber
θάλασσα	the sea
θαλέθω	to bloom, flourish
θάλεια	blooming, luxuriant, goodly, bounteous
θαλερός	blooming, fresh
θαλία	abundance, plenty, good cheer
θάλλω	to bloom, abound, to be luxuriant
θάλος	young persons
θαμβέω	to be astounded, amazed
θαμέες	crowded, close-set, thick
θάμνος	a bush, shrub
θάνατος	death
θαρσέω	to be of good courage, take courage
θάρσος	courage, boldness
θάσσων	quicker, swifter
θαῦμα	whatever one regards with wonder, a wonder, marvel
θαυμάζω	to wonder, marvel, be astonied
θαυμαίνω	to admire, gaze upon
θαυμάσιος	wondrous, wonderful, marvellous
θαυμαστός	wondrous, wonderful, marvellous
θαυματός	
θάω	to suck
θέα	a seeing, looking at, view
θεά	a goddess
θέαινα	a goddess
θεάομαι	to look on, gaze at, view, behold
θείνω	to strike, wound
θεῖος	
θέλγω	to stroke or touch with magic power
θελκτήρ	a soother, charmer
θέμεθλα	the foundations, lowest part, bottom
θεμείλια	
θέμις	that which is laid down or established by custom
Θέμις	
θεμιστεύω	to declare law and right
Θέμιστις	
θεμιστοπόλος	ministering law
Θέμιστος	
θεμιτός	allowed by the laws of God and men, righteous
θεοείκελος	godlike
θεον	
θεός	God
θεραπεύω	to be an attendant, do service
θεράπνη	a handmaid
θεράπων	a waiting-man, attendant
θερμός	hot, warm
θεσμός	that which is laid down and established, a law, ordinance
θεσπέσιος	divinely sounding, divinely sweet
θέσπις	having words from God, inspired
θέσφατος	spoken by God, decreed, ordained, appointed
Θέτις	Thetis
θέω	to run
Θῆβαι	Thebes
Θήβη	
θῆλυς	female
θήρ	a wild beast, beast of prey
θήρα	a hunting of wild beasts, the chase
θηράω	to hunt or chase
θηρίον	a wild animal, beast
θηροσκόπος	looking out for wild beasts
θίς	a heap
θνήσκω	to die, be dying
θνητός	liable to death, mortal
θοάζω	to move quickly, ply rapidly
θοός	swift
θοόω	to make sharp or pointed
Θόρβαντι	
Θόρικονδε	
Θρᾴκη	Thrace
Θράκιος	Thracian
θρεπτήριος	able to feed or rear, feeding, nourishing
Θρῄκιος	
θρῆνος	a funeral-song, dirge, lament
θρόνον	flowers embroidered on cloth, patterns
θρόνος	a seat, chair
θρυλίζω	to make a false note
Θρύον	
θρῴσκω	to leap, spring
θυγάτηρ	a daughter
θυήεις	smoking or smelling with incense, fragrant
θυίω	to be inspired
θυμαρής	suiting the heart
θυμός	the soul
θυμόω	to make angry
θυόεις	laden with incense, odorous, fragrant
θύον	
θυόω	to fill with sweet smells
θύρα	a door
θύραζε	out to the door, out of the door
θυσία	an offering or mode of offering
θυσιάζω	to sacrifice
θύω	
θυώδης	smelling of incense, sweet-smelling
Θυώνη	
ἴα	
ἰαίνω	to heat
ἰάλλω	to send forth
Ἰάμβη	
Ἰάνειρα	
Ἰάνθη	
Ἰάονες	the Ionians
ἰατήρ	doctor, healer
ἰαύω	to sleep, to pass the night
ἰαχέω	to cry, shout, shriek
ἰαχή	a cry, shout, wail, shriek
ἰάχω	to cry, shout, shriek
Ἰαωλκός	
Ἰάων	
ἰγνύς	
ἰδέ	and
ἴδη	a timber-tree
Ἴδη	Ida
Ἴδης	
ἶδος	violent heat
ἱερά	
ἱεραί	
ἱεράομαι	to be a priest or priestess
ἱερεύς	a priest, sacrificer
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱερόω	to hallow, consecrate, dedicate
ἵζω	to make to sit, seat, place
ἵημι	to set a going, put in motion
Ἰηπαιήων	a hymn
Ἰθάκη	Ithaca
ἰθείη	
ἴθμα	a step, motion
ἰθύνω	to make straight, straighten
ἰθύς	
ἰθύω	to go straight, press right on
ἱκανόω	to make sufficient, qualify
ἱκάνω	to come, arrive
Ἴκαρος	
ἱκνέομαι	to come
ἵκω	to come to
ἱλάομαι	
ἵλαος	
ἴλαος	propitious, gracious
ἱλάσκομαι	to appease
ἱλήκω	to be gracious
ἵλημι	be gracious!
Ἴλιον	
Ἴλιος	Ilian, Trojan
ἱμάσσω	to flog
Ἴμβρος	
ἱμείρω	to long for, yearn after, desire
ἱμερόεις	exciting love or desire, lovely, delightsome, charming
ἵμερος	a longing or yearning after
ἱμερτός	longed for, lovely
ἵνα	in that place, there
ἰνδάλλομαι	to appear like, look like
Ἰνωπός	
ἴον	the violet
ἰός	
ἰοστέφανος	violet-crowned
ἰότης	will, desire
ἰοχέαιρα	arrow-pourer, shooter of arrows
ἱπποβότης	feeder of horses
ἱππόβοτος	grazed by horses
ἱππόδαμος	tamer of horses
ἵππος	a horse, mare
ἶρις	
Ἶρις	Iris
ἴσος	equal to, the same as
ἱστάω	
ἵστημι	to make to stand
ἱστίον	any web, a sail
ἱστοδόκη	the mast-crutch
ἱστός	anything set upright
ἵστωρ	a wise man, one who knows right, a judge
ἰσχανάω	to hold back, check
ἰσχάνω	to check, hinder
Ἴσχυς	
ἰσχύω	to be strong
ἴσχω	to hold, check, curb, keep back, restrain
ἴφθιμος	stout, strong, stalwart
ἴφιος	stout, fat, goodly
ἰχθυόεις	full of fish, fishy
ἰχναῖος	following on the track
Ἰχναῖος	
ἴχνιον	a track, trace, footstep
ἰωή	any loud sound: the shout or cry
κάγκανον	
κάγκανος	fit for burning, dry
Καδμηίς	
καθά	according as, just as
καθαρός	clear of dirt, clean, spotless, unsoiled
καθέννυμι	to clothe
κάθετος	let down
κάθημαι	to be seated
καθίζω	to make to sit down, seat
καθίημι	to send down, let fall
καθίστημι	to set down, place
καθό	in so far as, according as
καθοράω	to look down
καθύπερθε	from above, down from above
καί	and
κάκη	wickedness, vice
κακομηδής	contriving ill, deceitful
κακός	bad
κακότης	badness
κακοφραδία	badness of counsel, folly
κακόω	to treat ill, maltreat, afflict, distress
κάλαις	a precious stone of a greenish blue
κάλαμος	a reed
καλέω	to call, summon
κάλη	
καλλιγύναιξ%	
Καλλιδίκη	
καλλίζωνος	with beautiful girdles
Καλλιθόη	
καλλίθριξ	with beautiful manes
κάλλιμος	beautiful
Καλλιόπη	Calliope, the beautiful-voiced
καλλιπέδιλος	with beautiful sandals
καλλιπλόκαμος	with beautiful locks
καλλιρέεθρος	beautiful-flowing
καλλιρόη	
καλλίρροος	
καλλίρρους	beautiful flowing
καλλιστέφανος	beautiful-crowned
καλλίσφυρος	beautiful-ankled
Καλλίχορον	
καλλίχορος	with beautiful places
κάλλος	beauty
κᾶλον	wood
καλός	beautiful, beauteous, fair
κάλπις	a vessel for drawing water, a pitcher or ewer
καλυκῶπις	like a budding flower in face
κάλυμμα	a head-covering
κάλυξ	a covering
καλύπτρα	a woman's veil
καλύπτω	to cover with
Καλυψώ	
κάλως	a reefing rope, reef
καματηρός	toilsome, troublesome, wearisome
κάματος	toil, trouble, labour
καμπύλη	
καμπύλος	bent, crooked, curved
καναχή	a sharp sound: the ring or clang
καναχός	
κάρ	hair cut off, a lock of hair
κάρα	the head
καρδία	the heart
κάρηνον	the head
κάρον	
Κάρπαθος	Carpathus
καρπάλιμος	swift
καρπός	
καρτερός	strong, staunch, stout, sturdy;
καρτερόχειρ	strong-handed
κάρτος	strength, vigour, courage
κασιγνήτη	a sister
κασίγνητος	a brother
Κάστωρ	Castor
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταβιβρώσκω	to eat up, devour
καταβλάπτω	to hurt greatly, damage
καταδάμναμαι	
καταδέρκομαι	to look down upon
καταδύω	to go down, sink, set
κατά-δύω	
κατά-ἕζομαι	
καταείμενον	
καταειμένος	
κατά-ἐνήνοθε	
καταθνητός	mortal
κατά-καθέζομαι	
κατά-κάθημαι	
κατακαίω	to burn down, burn completely
κατακείω	
κατακρέμαμαι	
καταλάμπω	to shine upon or over
καταλέγω	to lay down
καταλείπω	to leave behind
καταμίσγω	
κατανεύω	to nod assent
καταπαύω	to lay to rest, put an end to
καταπνέω	to breathe upon or over
καταπρηνής	down-turned
καταπύθω	to make rotten
καταστιλβόομαι	to be brilliant
καταστίλβω	to send beaming forth
καταστρέφω	to turn down, trample on
