Field1	Field2
ἀψευδής	without lie and deceit, truthful, sincere, trusty
ἅψις	
ἁψίς	a juncture, loop, mesh
ἀψόφητος	noiseless
ἄψοφος	
ἀψυχία	want of life: want of spirit, faint-heartedness
ἄψυχος	lifeless, inanimate
ἄωρος	
βαβαί	bless me
βαδίζω	to go slowly, to walk
βαδιστής	a goer
βάζω	to speak, say
βάθος	depth or height
βάθρα	
βάθρον	that on which anything stands
βαθύξυλος	with deep wood
βαθύς	deep or high
βαθύσπορος	deep-sown, fruitful
βαία	
βαίνω	to walk, step
βάκτρευμα	a staff
Βάκτριος	
βάκτρον	
Βακχάω	to be in Bacchic frenzy, to rave
Βακχεία	the feast of Bacchus, Bacchic frenzy, revelry
Βακχεῖον	the temple of Bacchus
Βάκχειος	Bacchic, of or belonging to Bacchus
Βάκχευμα	Bacchic revelries
Βακχεύς	
Βακχεύσιμος	Bacchanalian, frenzied
Βάκχευσις	Bacchic revelry
Βακχεύω	to keep the feast of Bacchus, celebrate his mysteries
Βάκχη	a Bacchante
Βακχιάζω	
Βάκχιος	
Βάκχος	Bacchus
βαλβίς	the rope drawn across the race-course
βαλιός	spotted, dappled
βάλλις	
βάλλω	to throw
βάξις	a saying
βαπτός	dipped, dyed, bright-coloured
βάπτω	to dip in water
βαρβάρα	
βαρβαρόομαι	to become barbarous
βάρβαρος	barbarous
βάρβιτος	a musical instrument of many strings
βᾶρις	a flat-bottomed boat
βάρος	weight
βαρύβρομος	loud-roaring, loud-sounding
βαρυδαίμων	pressed by a heavy fate, luckless
βαρύθυμος	heavy in spirit: indignant, sullen
βαρύνω	to weigh down, oppress by weight, depress
βαρύποτμος	grievous
βαρυποτμωτάτας	
βαρύς	heavy
βασίλεια	a queen, princess
βασιλεία	a kingdom, dominion
βασίλειον	a kingly dwelling, palace
βασίλειος	of the king, kingly, royal
βασιλεύς	a king, chief
βασιλεύω	to be king, to rule, reign
βασίλη	
βασιληίς	royal
βασιλικός	royal, kingly
βασιλίς	a queen, princess
βάσις	a stepping, step
βάσταγμα	that which is borne, a burden
βαστάζω	to lift, lift up, raise
βατεύσουσα	
βαφή	a dipping
βέβαιος	firm, steady, steadfast, sure, certain
βεβαιόω	to make firm, confirm, establish, secure, warrant, make good
βέβηλος	allowable to be trodden, permitted to human use
βέλεμνον	a dart, javelin
βέλος	a missile
βέλτιστος	best
βελτίων	better
βηλός	that on which one treads, the threshold
βῆμα	a step, pace, stride
βία	bodily strength, force, power, might
βιάζω	to constrain
βίαιος	forcible, violent
βιαστέον	
βιαστέος	one must do violence to
βιάω	to constrain
βίος	life
βιοτεύω	to live
βιοτή	a living, sustenance
βίοτος	life
βιόω	to live, pass one's life
Βίστονες	
βιώσιμος	to be lived, worth living
βιώσκομαι	to quicken, make or keep alive
βλάβη	hurt, harm, damage
βλάβος	
βλάπτω	to disable, hinder, stop
βλαστάνω	to bud, sprout, grow
βλάστημα	offspring, an offshoot
βλασφημία	a profane speech
βλάψις	a harming, damage
βλέμμα	a look, glance
βλέπος	a look
βλέπω	to see, have the power of sight
βλέφαρον	mostly in pl. the eyelids
βλῆμα	a throw, cast
βληχή	a bleating
βλώσκω	to go or come
βόα	
βοάω	to cry aloud, to shout
βοείη	an ox-hide, ox-hide shield
βόειος	of an ox or oxen
βοεύς	a rope of ox-hide
βοή	a loud cry, shout
βοηδρομέω	to run to a cry for aid, haste to help
βοηδρόμος	running to a cry for aid, giving succour, a helper
βοήδρομος	
βοηθέω	to come to aid, to succour, assist, aid
βοηθός	assisting, auxiliary
Βοιβίαν	
Βοιωτός	a Boeotian
βολή	a throw, the stroke or wound
βόλος	a throw with a casting-net, a cast
βορά	eatage, meat
Βορέας	the North wind
βορός	devouring, gluttonous
βοσκάς	
βοσκή	fodder, food
βόσκημα	that which is fed or fatted
βόσκω	to feed, tend
βόστρυχος	a curl or lock of hair
βοτάνη	grass, fodder
βοτήρ	a herdsman, herd
βοτόν	a beast
βότρυον	
βότρυς	a cluster or bunch of grapes
βοτρυχώδης	like curls, curly
βοτρυώδης	like a bunch of grapes
βουθυτέω	to slay or sacrifice oxen
βουθύτης	
βούθυτος	of or belonging to sacrifices
βούκολος	
βουκόλος	a cowherd, herdsman
βούλευμα	a deliberate resolution, purpose, design, plan
βουλεύς	
βούλευσις	deliberation
βουλευτήριον	a council-chamber, senate-house
βουλευτήριος	advising
βουλεύω	to take counsel, deliberate, concert measures
βουλή	will, determination
βούλησις	a willing
βούλομαι	to will, wish, be willing
βουπόρος	ox-piercing
βοῦς	cow
βούσταθμον	an ox-stall
βουσφαγέω	to slaughter oxen
βούτης	a herdsman
βουφορβέω	to tend cattle
βουφόρβια	a herd of oxen
βουφορβός	ox-feeding
βραβεία	arbitration, judgment
βραβεύς	the judge who assigned the prizes at the games
βραβεύω	to act as a judge or umpire
βραδύνω	to make slow, delay
βραδύπους	slow of foot, slow
βραδύς	slow
Βραυρώνιος	
βράχεα	shallows
βραχίων	the arm
βραχύς	short
βρέμω	to roar
βρέτας	a wooden image of a god
βρέφος	the babe in the womb
βρέχω	to be wetted, get wet
βρίζω	to be sleepy, to slumber, nod
βρῖθος	weight
βρίθω	to be heavy or weighed down with
βρομέω	to buzz
Βρομί	
βρόμιος	sounding, boisterous
Βρόμιος	Bacchic
Βρομίος	
βρόμος	crackling
βροντάω	to thunder
βροντή	thunder
βρότειος	mortal, human, of mortal mould
βροτήσιος	
βροτοκτόνος	man-slaying, homicidal
βροτόομαι	to be stained with gore
βροτός	a mortal man
βρόχος	a noose or slip-knot, for hanging or strangling
βρύκω	to eat with much noise, to eat greedily
βρύω	to be full to bursting
βρωτός	to be eaten
βύβλινος	made of byblus
βύρσα	the skin stripped off, a hide
βυρσοτενής	with skin stretched over it
βυρσότονος	
βύσσινος	made of βύσσος, σινδών β. a fine linen bandage, used for mummy-cloths,
βῶλος	a lump of earth, a clod
βώμιος	of an altar
βωμός	any raised platform, a stand
γαῖα	a land, country
Γαῖα	
Γαῖον	
Γαῖος	
γάλα	milk
γαλακτοπότης	a milk-drinker
γαλήνη	stillness of the sea, calm
γαληνής	
γαληνός	calm; γαλήν' ὁρῶ I see a calm
γαμβρός	any one connected by marriage
γαμέτης	a husband, spouse
γαμέω	to marry
γαμήλιος	belonging to a wedding, bridal
γάμος	a wedding, wedding-feast
γαμφηλαί	the jaws
γάνος	brightness, sheen: gladness, joy, pride
γάνυμαι	to brighten up
Γανυμήδη	
Γανυμήδης	
γαπετεῖς	
γαπόνος	
γάρ	for
γαστήρ	the paunch, belly
γαυρόομαι	to exult
γαῦρος	exulting in
γαύρωμα	a subject for boasting
γε	at least, at any rate
γέγωνα	to call out so as to be heard
γεγωνέω	to tell out, proclaim
γεγωνίσκω	to cry aloud
γείνομαι	to be born
γεῖσα	
γεῖσον	the projecting part of the roof, the eaves, cornice, coping
γείτων	one of the same land, a neighbour
Γέλα	
γελάω	to laugh
Γελέοντες	
Γελέων	
γέλωνναρθηκι	
γέλως	laughter
γεμίζω	to fill full of, to load or freight with
γέμος	a load, freight
γέμω	to be full
γενεά	race, stock, family
γενέθλιος	of or belonging to one's birth
γένεθλον	race, descent
γενειάς	a beard
γένειον	the part covered by the beard, the chin
γενέτης	the begetter, father, ancestor
γενέτωρ	
γέννα	descent, birth
γενναῖος	suitable to one's birth or descent
γενναιότης	nobleness of character, nobility
γέννας	
γεννάω	to beget, engender
γεννήτωρ	
γένος	race, stock, family
γένυς	the under jaw
γεραιός	old
γεραίρω	to honour or reward with
Γεραιστίαις	
Γεραίστιοι	
γέρας	a gift of honour
γεράσμιος	honouring
Γερήνιος	
γερουσία	a Council of Elders, Senate
γερούσιας	
γερούσιος	for or befitting the seniors or chiefs
γέρων	an old man
γεῦμα	a taste, smack
γεύω	to give a taste of
γέφυρα	a dyke, dam or mound
γεωπονέω	to till the ground
γεωργέω	to be a husbandman, farmer
γῆ	earth
γηγενέτης	
γηγενής	earthborn
γῆθεν	out of or from the earth
γηθέω	to rejoice
γηραιός	aged, in old age
γῆρας	old age
γηράσκω	to grow old, become old
γηροβοσκέω	to feed or tend in old age
γηροβοσκός	feeding or tending in old age
γῆρυς	voice, speech
γηρύω	to sing or say, speak, cry
γιγαντοφόνον	
γίγας	the Giants
Γίγας	
γίγνομαι	to come into being
γιγνώσκω	to learn to know, to perceive, mark, learn
Γλαῦκος	
γλαυκός	gleaming, silvery
γλαύξ	the owl
γλυκερός	
γλυκύς	sweet
γλυφίς	the notched end
γλῶσσα	the tongue
γλωσσαλγία	endless talking, wordiness
γνάθος	the jaw
γνήσιος	of or belonging to the race
γνῶμα	a mark, token
γνώμη	a means of knowing, a mark, token
γνωρίζω	to make known, point out, explain
γνώριμος	well-known, familiar
γνωσιμαχέω	to fight with
γνῶσις	a judicial inquiry
γνωτός	perceived, understood, known
γοάω	to wail, groan, weep
γοερός	mournful, lamentable
γόης	one who howls out enchantments, a sorcerer, enchanter
γονεύς	a begetter, father
γονή	produce, offspring
γόνιμος	productive, fruitful
γόνος	that which is begotten, offspring, a child
γόνυ	the knee
γονυπετέω	to fall on the knee, to fall down before
γονυπετής	falling on the knee
γόος	weeping, wailing, groaning, howling, mourning, lamentation
Γοργόνη	
γοργός	grim, fierce, terrible
Γοργοφόνη	
Γοργοφόνος	Gorgon-killing
Γοργώ	the Gorgon
Γόργων	
γοργῶπις	
γοργωπός	fierce-eyed
γοῦν	at least then, at any rate, any way
Γουνεύς	
γραῖα	an old woman
γραίη	
γραῖος	raisins
γράμμα	that which is drawn
γραμμή	the stroke
γραῦς	an old woman
γραφεύς	a painter
γραφή	representation by means of lines
γραφής	
γράφω	to scratch, scrape, graze
γύαλον	a hollow
γύαλος	
γύης	
γυῖον	a limb
γυμνάζω	to train naked, train in gymnastic exercise
γυμνάς	fem. of γυμνός, naked
γυμνάσιον	bodily exercises
γύμνασις	
γυμνής	a light-armed foot-soldier, slinger
γυμνός	naked, unclad
γυμνόω	to strip naked
γυναικεῖος	of or belonging to women, like women, befitting them, feminine
γυναικόμιμος	aping women
γυναικόμορφος	in woman's shape
γυναικοπληθής	full of women
γυνή	a woman
γύψ	a vulture
δᾶ	by earth
δᾳ	
δᾳδουχέω	to hold the office of δαιδοῦχος, to carry a torch
δαήρ	a husband's brother, brother, in-law
δαί	what? how
δαιδάλεος	cunningly or curiously wrought
δαιδάλλω	to work cunningly, deck or inlay with curious arts, to embellish
Δαίδαλος	
δαίδαλος	cunningly or curiously wrought
δαίζω	to cleave asunder, cleave
δαιμονάω	to be under the power of a δαίμων, to suffer by a divine visitation
δαιμόνιον	the Deity
δαιμόνιος	of or belonging to a δαίμων
δαίμων	a god, goddess
δαίνυμι	to divide
δάιος	hostile, destructive, dreadful
δαίς	
δαῖσις	
δαίτη	a feast, banquet
δαίτης	
δαίω	
δάκνω	to bite
δάκος	an animal of which the bite is dangerous, a noxious beast
δάκρυμα	that which is wept for, a subject for tears
δακρυόεις	tearful, much-weeping
δάκρυον	a tear
δακρυρροέω	to melt into tears, shed tears
δακρύρροος	flowing with tears
δακρυτός	wept over, tearful
δακρύω	to weep, shed tears
δάκτυλος	a finger
Δᾶλος	
δαλός	a fire-brand, piece of blazing wood
δαμάζω	to overpower
δαμάλη	
δαμάλης	a young steer
δαμαλίζω	to subdue, break in
δάμαλις	a heifer
δάμαρ	a wife, spouse
Δαμάτηρ	
Δάματρος	
δαμογερόντων	
Δανάη	
Δαναίδαι	the sons or descendants of Danaus
Δαναίδες	daughters of Danaus
Δαναοί	the Danaans
Δαναός	
δανεισμός	money-lending
δᾷος	
δαπανάω	to spend
δαπάνη	outgoing, cost, expense, expenditure
δάπεδον	any level surface: the floor of a chamber
δάπτω	to devour
Δαρδάνειος	
Δαρδανία	
Δαρδανίδης	a son or descendant of Dardanus
Δαρδάνιος	Trojan
Δαρδανίς	a Trojan woman
Δάρδανος	Dardanus
δάσκιος	thick-shaded, bushy
δασμός	a division, distribution, sharing of spoil
δασύμαλλος	thick-fleeced, woolly
δατέομαι	to divide among themselves
δάφνη	the laurel
δαφνηφόρος	laurel-bearing
δαφνώδης	like laurel: laurelled
δαφοινός	blood-red, tawny
δάω	to learn
δέ	but
δε	
δέησις	an entreating, asking: a prayer, entreaty
δεῖ	it is binding on
δεῖγμα	a sample, pattern, proof, specimen
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δείλαιος	wretched, sorry, paltry
δειλία	cowardice
δειλιάω	to be afraid
δειλός	cowardly, craven
δεῖμα	fear, affright
δειμαίνω	to be afraid, in a fright
δειματόω	to frighten
δεινός	fearful, terrible, dread, dire
δεινόω	to make terrible: to exaggerate
δείξις	
δεῖξις	
δεῖπνον	the principal meal
δεῖπνος	
δείρᾳ	
δειράς	the ridge of a chain of hills
δειρή	the neck, throat
δεῖσα	
δέκα	ten
δεκάμφορος	holding ten ἀμφορεῖς (about 90 gallons)
δεκάς	a decad: a company of ten
δεκάσπορος	of ten seed-times
δεκάτη	
δέκατος	tenth
δεκέτης	lasting ten years
δέλεαρ	a bait
δέλτος	a writing-tablet
δελτόω	
Δελφικός	Delphic
Δελφίς	
δελφίς	the dolphin
Δελφοί	the Delphians
Δελφός	
δέμας	the frame
δέμνιον	the bedstead or matrass
δέμω	to build
δένδρεον	a tree
δενδροκόμος	grown with wood
δενδρόκομος	
δένδρον	a tree
δενδρῶτις	wooded
δεννάζω	to abuse, revile
δεξιά	the right hand
δεξίμηλος	receiving sheep
δεξιόομαι	to greet with the right hand, welcome, greet
δεξιός	on the right hand or side
δεξίπυρος	receiving fire
δέξις	
δέον	that which is binding, needful, right, proper
δέπας	a beaker, goblet, chalice
δέραιον	a necklace
δέργμα	a look, glance
δέρκομαι	to see clearly, see
δέρμα	the skin, hide
δέρος	
δέρω	to skin, flay
δέσμα	a bond, fetter
δεσμεύω	to fetter, put in chains
δέσμη	
δέσμιον	
δέσμιος	binding
δεσμός	anything for binding, a band, bond
δεσπόζω	to be lord or master, gain the mastery
δέσποινα	the mistress, lady of the house
δεσπόσυνος	of or belonging to the master or lord
δεσποτέω	to be despotically ruled
δεσπότης	a master, lord, the master of the house
δεσπότις	
δεσποτίσκος	
δεῦρο	hither
δεύτερος	second
δεύω	
δέχομαι	to take, accept, receive
δέω	
δή	exactness
δῃάλωτος	
δῆθε	
δῆθεν	really, in very truth
δηιάλωτος	taken by the enemy, captive
Δηί̈φοβος	
δηκτήριος	biting, torturing
δηλαδή	quite clearly, manifestly
δηλέομαι	to hurt, do a mischief to
Δηλιάς	a Delian woman
Δήλιος	Delian
δῆλος	visible, conspicuous
δηλόω	to make visible or manifest, to show, exhibit
δημεύω	to declare public property, to confiscate
δημήγορος	
δημηγόρος	a popular orator
Δήμητερ	
Δημήτηρ	Demeter
δῆμος	a country-district, country, land
δημότης	one of the people, a commoner, plebeian
Δημοφῶν	
δημοχαριστής	a mob-courtier
Δηοῖ	
δήποτε	at some time, once upon a time
δήπου	perhaps, it may be
δηρός	long, too long
δῆτα	certainly, to be sure, of course
Δηώ	Demeter
Δῖα	
διά	through c. gen. through, by means of c. acc.
διά-ἀμάω	
διαβαίνω	to make a stride, walk or stand with the legs apart
διαβάλλω	to throw over or across, to carry over or across
διαβιάζομαι	
διαβολή	false accusation, slander, calumny
διάβροχος	very wet, moist
διαγγέλλω	to give notice by a messenger, to send as a message
διαγελάω	to laugh at
διάγνωσις	a distinguishing, discernment
διάγραφον	
διαγράφω	to mark out by lines, delineate
διάγω	to carry over or across
διαδέκτωρ	inherited
διαδίδωμι	to give from hand to hand, to pass on, hand over
διαδιφρεύω	to drive
διάδοχα	
διαδοχή	a taking from
διάδοχος	succeeding
διάδρομος	running through or about, wandering
διαείδω	
διαζάω	to live through, pass
διαζεύγνυμαι	to be disjoined, separated, parted
διαζυγή	
δίαιμος	blood-stained
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διαίσσω	to rush or dart through or across
διακανάσσω	run gurgling through
διάκειμαι	to be in a certain state, to be disposed or affected
διακλύζω	to wash, wash out
διακναίω	to scrape to nothing
διακονέω	to minister, serve, do service
διάκονος	a servant, waiting-man
διά-κροτέω	
διακωλύω	to hinder, prevent
διαλαγχάνω	to divide or part by lot
διαλαλέω	to talk over
διαλαμβάνω	to take or receive severally
διαλλαγή	interchange, exchange
διάλλαγμα	a substitute, changeling
διαλλακτής	
διάλλαξις	
διαλλάξις	
διαλλάσσω	to change one with another, interchange
διαλυμαίνομαι	to maltreat shamefully, undo utterly
διάλυσις	a loosing one from another, separating, parting
διαλύω	to loose one from another, to part asunder, undo
διαμάχομαι	to fight or strive with, struggle against
διαμεθίημι	to let go, give up, leave off
διαμείβω	to exchange
διαμοιράω	to divide, rend asunder
διαμπάξ	right through, through and through
διά-μῶμαι	
διάνδιχα	two ways
διάνοια	a thought, intention, purpose
διανταῖος	extending throughout, right through
διαντλέω	to drain out, exhaust
διανύω	to bring quite to an end, accomplish, finish
διά-ὀλβίζω	
διά-ὁρίζω	
διαπαλύνω	to shiver, shatter
διάπειρα	an experiment, trial
διαπειράομαι	to make trial or proof of, to have experience
διαπείρω	to drive through
διαπεραίνω	to bring to a conclusion, discuss thoroughly
διαπεράω	to go over or across
διαπέταμαι	to fly through
διαπορθέω	to be utterly ruined
διαπράσσω	to pass over
διαπρεπής	eminent, distinguished, illustrious
διαπρέπω	to appear prominent or conspicuous, to strike the eye
διαπρό	right through
διαπρύσιος	going through, piercing
διαπτοέω	to scare away, startle and strike with panic, fear
διαπτύσσω	to open and spread out, to unfold, disclose
διαπτυχή	a fold, folding leaf
διαπυρος	
διάπυρος	red-hot
διαπυρόω	to set on fire
διαριθμέω	to reckon up one by one, enumerate
διαρμόζω	to distribute in various places, dispose
διαρπάζω	to tear in pieces
διαρροή	that through which something flows, a pipe
διαρρώξ	rent asunder
διαρταμέω	to cut limb from limb
διασαφέω	to make quite clear, shew plainly
διασιωπάω	to remain silent
διασκέπτομαι	
διασπαρακτός	torn to pieces
διασπάω	to tear asunder, part forcibly
διασταθμάομαι	to order by rule, regulate
διαστείχω	to go through or across
διάστροφος	twisted, distorted
διασφαιρίζω	to throw about like a ball
διασῴζω	
διατελέω	to bring quite to an end, accomplish
διατέμνω	to cut through, cut in twain, dissever
διατίθημι	to place separately, arrange
διατινάσσω	to shake asunder, shake to pieces
διατριβή	a way of spending time
δίαυλος	a double pipe
διαφέρω	to carry over or across
διαφεύγω	to flee through, get away from, escape
διαφθείρω	to destroy utterly
διαφθορά	destruction, ruin, blight, death.
διαφθορεύς	a corrupter
διαφορά	difference, distinction
διαφορέω	to spread abroad
διάφορος	different, unlike
διαφυλάσσω	to watch closely, guard carefully
διαχαλάω	to loosen, unbar
διά-ὡρίζω	
δίβαμος	on two legs
δίβολος	two-pointed
δίγονος	twice-born
διδακτός	taught, learnt
δίδαξις	teaching, instruction
διδάσκαλος	a teacher, master
διδάσκω	to teach
δίδημι	to bind, fetter
διδυμογενής	twin-born
δίδυμος	double, twofold, twain
δίδωμι	to give
διειπετέστερος	
διειπετῆ	
διεκπεράω	to pass out through, pass quite through
διελαύνω	to drive through or across
δίεμαι	to flee, speed
διεμπολάω	to sell to different buyers
διέξειμι	to go out through, pass through
διεξέρχομαι	to go through, pass through
διέξοδος	a way out through, an outlet, passage, channel
διέπω	to manage
διεργάζομαι	to make an end of, kill, destroy
διερείδομαι	to lean upon
διερέσσω	to row about
διέρχομαι	to go through, pass through
Δίη	
διήκω	to extend or reach
διήρης	double
διθύραμβος	the dithyramb;
διίημι	to drive or thrust through
διιστέον	
διιστέος	one must learn
δικάζω	to judge, to give judgment on
δικαία	
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιόω	to set right
δικαστής	a judge
δικεῖν	to throw, cast
δίκελλα	a mattock, a two-pronged hoe
Δίκη	
δίκη	custom, usage
δικόρυφος	two-peaked
δίκροτος	double-beating
Δίκτυννα	goddess of the chase
δίκτυον	a casting-net, a net
δίκτυς	
δίκωπος	two-oared
δίνασεν	
δινεύω	to whirl or twirl round
δίνη	a whirlpool, eddy
δινήεις	whirling, eddying
διό	wherefore, on which account
Διόβολος	hurled by Zeus
Διογενέτωρ	giving birth to Zeus
Διογενής	
διογενής	sprung from Zeus
Διόθεν	sent from Zeus, by his will or favour
διοίγνυμι	to open
διοιστέον	
διοιστέος	one must move round
διοίχομαι	to be quite gone by
διόλλυμι	to destroy utterly, bring to naught
Διομήδης	Jove-counselled;
Δῖον	
Διονυσιάς	
Διόνυσος	Dionysus
Διονύσος	
διοπετές	
δίοπος	a ruler, commander
διόπτης	a looker through
διορθεύω	to judge rightly
διορθόω	to make quite straight, set right, amend
Δίος	
δῖος	god-like, divine
Δῖος	
Διόσκοροι	the sons of Zeus
Διοσκόροιν	
Διοσκόρω	
Διόσκουροι	
Διοσκούροιν	
δίπαλτος	brandished with both hands, two-handed
διπλάζω	to double
διπλῇ	twice, twice over
διπλόος	twofold, double
διπλός	
διπλόω	to double
δίπορος	with two roads or openings
διπόταμος	between two rivers
δίπτυχος	double-folded, doubled
Διρκαῖον	
δίρκαιον	
Διρκαῖος	
Δίρκη	
Δίρφυν	
δίς	twice, doubly
δισκέω	to pitch the quoit
δίσκημα	a thing thrown
δίσκος	a
δίσσι	
δισσός	two-fold, double
δίστομος	double-mouthed, with two entrances
διφρεύω	to drive a chariot
διφρηλατέω	to drive a chariot through
διφρηλάτης	a charioteer
δίφρος	the chariot-board
δίχα	in two, asunder
δίχηλος	cloven-hoofed
διχήρης	dividing
διχόμυθος	double-speaking
διχορραγής	broken in twain
διχοστατέω	to stand apart, disagree
δίψα	thirst
διψάω	to thirst
δίψιος	thirsty, athirst
δίω	to run away, take to flight, flee
δίωγμα	a pursuit, chase
διωγμός	the chase
διωθέω	to push asunder, tear away
διώκω	to pursue
Διώνη	
διώνυμος	with two names
δίωσις	a pushing off, delaying
δμωή	a female slave taken in war
δμωίς	
δμῶος	
δμώς	a slave taken in war
δνοφερός	dark, dusk, murky
δνοφώδης	
δοκεύς	
δοκεύω	to keep an eye upon, watch narrowly
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκή	a vision, fancy
δόκημα	a vision, fancy
δόκησις	an opinion, belief, conceit, fancy
δόκιμος	assayed, examined, tested
δοκόν	
δοκός	a bearing-beam
δοκώ	
δολία	
δόλιος	crafty, deceitful, treacherous
δολιόφρων	crafty of mind
δολιόω	to deal treacherously with
δολιχαύχην	
δολόεις	subtle, wily
δόλος	a bait
δολόω	to beguile, ensnare, take by craft
Δόλων	
δόμος	a house
δονακόεις	reedy
δονακοτρόφος	producing reeds
δονακόχλοος	
δονακόχλους	green with reeds
δόναξ	a reed
δόξα	a notion
δοξάζω	to think, imagine, suppose, fancy, conjecture
δόξασμα	an opinion, notion, conjecture
δόξις	
δορά	a skin, hide
δοριάλωτος	captive of the spear, taken in war
δοριθήρατος	taken by the spear
δορίκτητος	won by the spear
δοριμανής	raging with the spear
δοριμήστωρ	master of the spear
δοριπετής	fallen by the spear
δορίπονος	toiling with the spear
δορίς	
δόρκαν	
δορκάς	a kind of deer
δορός	a leathern bag or wallet
δόρυ	a stem, tree
δορύξενος	a spear-friend
δορυσσόος	charging with the lance
δορυφόρος	spear-bearing
δορύφορος	
δόσις	a giving
δότης	
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δούλευμα	a service
δουλευτέον	
δουλευτέος	one must be a slave
δουλεύω	to be a slave
δούλη	
δούλιος	slavish, servile
δοῦλος	a born bondman or slave
δουλοσύνη	slavery, slavish work
δουλόσύνη	
δουλόσυνος	enslaved
δουλόω	to make a slave of, enslave
δουπέω	to sound heavy or dead
δοῦπος	any dead, heavy sound, a thud
δούρειος	
δοχή	a receptacle
δόχμιος	across, athwart, aslant
δραγμός	a grasping
δράκαινα	a shedragon
δρακόντειος	of a dragon
δρακοντώδης	snake-like
δράκων	a dragon
δράμημα	a running, course, a race
δραπέτης	a runaway
'̓́δρασαν	
δρασείω	to have a mind to do, to be going to do
δρᾶσις	
δρασμός	a running away, flight
δράσσομαι	to grasp
δραστέος	to be done
δραστήριος	vigorous, active, efficacious
δράω	to do
δρέπανον	a scythe
δρέπω	to pluck, cull
δριμύς	piercing, sharp, keen
δρίος	a copse, wood, thicket
δρομαῖος	running at full speed, swift, fleet
δρομάς	running
δρομεύς	a runner
δρομή	
δρόμος	a course, running, race
δρόμων	
δροσερός	dewy, watery
δροσόεις	
δρόσος	dew
δροσώδης	like dew, moist
δρύινος	oaken
δρυμός	an oak-coppice;
δρύοχοι	the props or trestles
δρύπτω	to tear, strip
δρῦς	a tree
δύη	woe, misery, anguish, pain
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δύνασις	
δυνάστωρ	
δυνατός	strong, mighty, able
δύο	two
δυσαής	ill-blowing, stormy
δυσαίθριος	not clear, murky
δυσαίων	living a hard life, most miserable
δυσάρεστος	hard to appease, implacable
δύσγαμος	ill-wedded
δυσγένεια	low birth
δυσγενής	low-born
δύσγνοια	ignorance, doubt
δυσγνωσία	difficulty of knowing
δυσδαιμονία	misery
δυσδαίμων	of ill fortune, ill-fated
δυσείματος	meanly clad
δυσεκπέρατος	hard to pass out from
δυσελέναν	
δυσελένας	
δυσεξήνυστος	indissoluble
δύσερως	sick in love with
δυσεύρετος	hard to find out
δυσήλιος	sunless
δυσθάνατος	bringing a hard death
δυσθνῄσκοντος	
δυσθνῄσκων	
δύσθνητον	
δυσθρήνητος	loud-wailing, most mournful
δυσθυμέω	to be melancholy, angry
δυσθυμία	despondency, despair
δυσίατος	hard to heal, incurable
δυσκατάπαυστος	hard to check, restless
δυσκέλαδος	ill-sounding, shrieking, discordant
δυσκλεής	infamous, shameful
δύσκλεια	ill-fame, an ill name, infamy
δυσκλείαν	
δύσκολος	hard to satisfy with food;
δυσκόμιστος	hard to bear, intolerable
δύσλοφος	hard for the neck, hard to bear
δύσλυτος	indissoluble
δυσμαθής	hard to learn
δύσμαχος	hard to fight with, unconquerable
δυσμεναίνω	
δυσμένεια	ill-will, enmity
δυσμενής	full of ill-will, hostile
δύσμορος	ill-fated, ill-starred
δύσμορφος	misshapen, ill-favoured
δύσνοια	disaffection, ill-will, malevolence
δύσνοστος	that is no return
δύσνους	ill-affected, disaffected
δύσνυμφος	ill-wedded or ill-betrothed
δυσξύνετος	hard to understand, unintelligible
δυσοίζω	to be distressed, to fear
δύσορνις	ill-omened, boding ill
δυσόρφναιος	dusky
δυσπάλαιστος	hard to wrestle with
δυσπέρατος	hard to get through
δύσποτμος	unlucky, ill-starred, unhappy, wretched
δυσποτμώτερα	
δυσπραξία	ill success, ill luck
δυσπρεπής	base, undignified
δυσπρόσιτος	difficult of access
δυσσέβεια	impiety, ungodliness
δυσσεβέω	to think or act ungodly
δυσσεβής	ungodly, impious, profane
δυστάλας	most miserable
δυστέκμαρτος	hard to make out from the given signs, hard to trace, inexplicable
δύστηνος	wretched, unhappy, unfortunate, disastrous
δυστόπαστος	hard to guess
δυστράπεζος	fed on horrid food
δύστροπος	hard to turn, intractable
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστυχής	unlucky, unfortunate
δυστυχία	ill luck, ill fortune
δυσφάρωτον	
δυσφημέω	to use ill words
δύσφημος	of ill omen, boding
δυσφορέω	to bear with pain, bear ill
δυσφόρμιγξ	unsuited to the lyre
δύσφορος	hard to bear, heavy
δυσφροσύνη	anxiety, care
δύσφρων	sad at heart, sorrowful, melancholy
δυσφύλακτος	hard to keep off or prevent
δυσχείμερος	suffering from hard winters, very wintry, freezing
δυσχερής	hard to take in hand or manage
δύσχιμος	
δυσχλαινία	mean clothing
δύσχορτος	with little grass, ill off for food
δυσώνυμος	bearing an ill name, ill-omened
δύω	to strip off
δώδεκα	twelve
δωδεκάστολοι	
Δωδωναῖος	of Dodona
Δωδώνη	Dodona
δῶμα	a house
δωματόω	
