Field1	Field2
ἔχω	to have or to hold
ζάω	to live
ζεῦγος	a yoke of beasts, a pair of mules, oxen or horses
Ζεύς	Zeus
ζέω	to boil, seethe
ζῆλος	eager rivalry, zealous imitation, emulation
ζηλόω	to rival, vie with, emulate
ζημία	loss, damage
ζητέω	to seek, seek for
ζήτησις	a seeking, seeking for, search for
ἤ	
ᾗ	which way, where, whither, in or at what place
ἦ	in truth, truly, verily, of a surety
ἡγεμονία	a leading the way, going first
ἡγεμών	one who leads
ἡγέομαι	to go before, lead the way
ἡγός	
ᾔδειΜιδαν	
ἡδέως	
ἤδη	by this time, before this, already
ἡδονά	
ἡδονή	delight, enjoyment, pleasure
ἦδος	delight, enjoyment, pleasure
ἡδύς	sweet
ηἐργασόμενος	
ἠθέω	to sift, strain
ἦθος	an accustomed place
ἥκω	to have come, be present, be here
ἡλιαστικός	of, for
ἠλίθιος	idle, vain, random
ἠλιθιόω	to make foolish, distract, craze
ἡλικία	time of life, age
ἡλικιώτης	an equal in age, fellow, comrade
ἥλιος	the sun
ἧλος	a nail
ἥμαρτονδικμια	
ἡμέρα	day
ἥμερος	tame, tamed, reclaimed
ἡμέτερος	our
ἠμί	I say
ἡμίθεος	a half-god, demigod
ἥμισυς	half
ἡμός	
ἤπειρος	terra-firma, the land
ἥρως	warriors
ἥσσων	less, weaker, less brave
Ἡφαιστίᾳ	
ηαρποξρατιον	
θάνατος	death
θανατόω	to put to death
θάπτω	to pay the last dues to a corpse, to honour with funeral rites
θαρσέω	to be of good courage, take courage
θαυμάζω	to wonder, marvel, be astonied
θαυμαστός	wondrous, wonderful, marvellous
θεά	a goddess
θέα	a seeing, looking at, view
θεάομαι	to look on, gaze at, view, behold
θεμέλιος	of or for the foundation
Θεμιστοκλέης	
Θεμιστοκλῆς	
θεμιτός	allowed by the laws of God and men, righteous
Θεόμνηστος	
θεός	God
Θεότιμος	
θεοῦκαιἀγγελίανὈλυμπιας	
Θεόφιλος	
θεράπαινα	a waiting maid, handmaid
θεραπεία	a waiting on, service
θεραπείη	
θεραπεύω	to be an attendant, do service
θεσμοθετέω	to be a θεσμοθέτης
θεσμοθέτης	a lawgiver
Θεσσαλία	
Θεσσαλίη	
Θεσσαλός	a Thessalian
θεωρία	a looking at, viewing, beholding
θεωρικός	of or for
θεωρός	a spectator
Θῆβαι	Thebes
Θηβαῖος	Theban
Θιλίππου	
θνητός	liable to death, mortal
θόρυβος	a noise, uproar, clamour
θρασύς	bold, spirited, courageous, confident
θρῆνος	a funeral-song, dirge, lament
θυγάτηρ	a daughter
θυσία	an offering or mode of offering
ἰδιόομαι	to appropriate to oneself
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἰδιώτης	a private person, an individual
ἶδος	violent heat
ἱερά	
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἵημι	to set a going, put in motion
ιι	
ἱκανόννο	
ἱκανός	becoming, befitting, sufficing
ἱκετεύω	to approach as a suppliant
ἵνα	in that place, there
ἱππαρχέω	to command the cavalry
ἵππαρχος	a general of cavalry
ἱππεύς	a horseman
Ἱπποθοωντίς	
ἱπποτροφέω	
ἴσος	equal to, the same as
ἰσόω	to make equal
ἵστημι	to make to stand
ἰσχυρίζομαι	to make oneself strong, to be strong, gain force
ἰσχυρός	strong, mighty
ἰσχύς	strength
ἴσχυσις	
ἰσχύω	to be strong
ἴσως	equally, in like manner
ιχ	
ιν	
καενοσχρυσίτος	
καἐπίστευσα	
καἑώρακε	
καθά	according as, just as
καθάπτω	to fasten, fix or put upon
κάθημαι	to be seated
καθίημι	to send down, let fall
καθιστάω	
καθίστημι	to set down, place
καθό	in so far as, according as
καί	and
καίαι	
καίἑκαστον	
καινοτομία	innovation
καίον	
καιρός	due measure, proportion, fitness
καιροφυλακέω	to watch for the right time
καίτοι	and indeed, and further
καίω	to light, kindle
κακοηθία	
κακός	bad
κακόω	to treat ill, maltreat, afflict, distress
καλέω	to call, summon
κάλη	
καλλία	
καλλίας	
Καλλίης	
Καλλίστρατος	
καλός	beautiful, beauteous, fair
καρπός	
καρπόω	to bear fruit or bear as fruit
καρτερία	patient endurance, patience
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
καταγέλαστος	ridiculous, absurd
καταγηράσκω	to grow old
καταγιγνώσκω	to remark, discover
καταδεής	wanting or failing in, lacking
καταδικάζω	to give judgment against
καταισχύνω	to disgrace, dishonour, put to shame
κατακλείω	to shut in, inclose
κατακλίνω	to lay down
καταλαμβάνω	to seize upon, lay hold of
καταλείπω	to leave behind
κατάληψις	a seizing
κατάλυσις	a dissolving, dissolution
καταλύω	to put down, destroy
καταναλίσκω	to use up, spend, lavish
κατά-ῥητορεύω	
καταριθμέω	to count or reckon among
κατατέμνω	to cut in pieces, cut up
κατατίθημι	to place, put
κατατομή	abscission, concision
καταφεύγω	to flee for refuge
καταφθείρω	to destroy or spoil utterly, bring to naught
καταφρονέω	to think down upon
καταφυγή	a refuge, place of refuge
καταχειροτονέω	to vote against, to vote in condemnation of
κατά-χράω	
καταψεύδομαι	to tell lies against, speak falsely of
καταψηφίζομαι	to vote against or in condemnation of
κατέθεσαν	
κατεπείγω	to press down, depress
κατηγορέω	to speak against, to accuse
κατηγορία	an accusation, charge
κατήγορος	an accuser
κάτος	
κάτω	down, downwards
κεῖμαι	to be laid
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κενόω	to empty out, drain
κερδαίνω	to gain, derive profit or advantage
κέρδος	gain, profit, advantage
κετόν	
κεφάλαιος	of the head
κεφαλαιόω	to bring under heads, sum up, state summarily
κεφαλή	the head
κηδεμονία	care, solicitude
κηδεστής	a connexion by marriage
κήδω	to trouble, distress, vex
κήλη	a tumor
κῆπος	a garden, orchard, plantation
κήρυγμα	that which is cried by a herald, a proclamation, public notice
Κηφισιεύς	
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κινδύνοισπμεν	
κίνδυνος	a danger, risk, hazard, venture, enterprise
κινέω	to set in motion, to move
κλαίω	to weep, lament, wail
Κνωσίων	
κοιμάω	to lull or hush to sleep, put to sleep
κοιμίζω	to put to sleep
κοινῇ	
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοινωνέω	to have or do in common with, have a share of or take part in
κολάζω	to curtail, dock, prune
κολακεία	flattery, fawning
κολακεύω	to flatter
κόλαξ	a flatterer, fawner
κομιδή	attendance, care
κομιδῇ	exactly, just
κομίζω	to take care of, provide for
Κόνων	
κορδακίζω	to dance the
κόσμιος	well-ordered, regular, moderate
κόσμος	order
κουιοἠδίκηκενθεἀδικήσανττιμηματι	
κρατέω	to be strong, mighty, powerful
κραυγάζω	to bay
κραυγή	a crying, screaming, shrieking, shouting
κρίνον	a lily
κρίνω	to pick out, choose
κρίσις	a separating, power of distinguishing
Κρίτωνος	
κτάομαι	to procure for oneself, to get, gain, acquire
κτέομαι	
κυέω	to bear in the womb, to be pregnant with
κυρέω	to hit, light upon
κυρία	
κυριεύω	to be lord or master of
κύριος	a lord, master
κωλύω	to let, hinder, check, prevent
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λἀδικημάτων	
Λακεδαιμόνιος	
λαμβάνεινπρισξιανυς	
λαμβάνω	to take
λαμβάνων''	
Λαμίης	
λαμπρός	bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάπτω	to lap with the tongue
λατπακαταλειφθέντααδἑξῆς	
λέγος	
λέγω	
λειἙλληντῶν	
λειτουργέω	to serve public offices at one's own cost
λεπτότης	thinness: fineness, delicacy, leanness
Λευκονοιεῖ	
Λεωσθένης	
ληιστής	
ληιστός	to be carried off as booty, to be won by force
λῆμμα	anything received, income
Λῆμνος	Lemnos
λῃστής	a robber, plunderer
λογίζομαι	to count, reckon, calculate, compute
λογογράφος	a prose-writer
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοιπός	remaining, the rest
Λυκοῦργος	
Λυκόφρων	
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυπέμποντα	
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
Λύσανδρος	
Λυσικλέης	
Λυσικλής	
λύω	to loose
λωμάτωναλυσιτὀφείλουσιὁ	
μά	in affirmation
μαίνομαι	to rage, be furious
μακαριστός	deemed or to be deemed happy, enviable
Μακεδονία	
Μακεδών	a Macedonian
μακρολογέω	to speak at length, use many words
μακρός	long
μάλα	very, very much, exceedingly
μάλη	the arm-pit
μάλιστα	
μᾶλλον	
μανθάνω	to learn
μανία	madness, frenzy
μαντεία	prophesying, prophetic power
μαντεῖος	oracular, prophetic
Μαργίτης	Margites
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτυρίανμεν	
μάρτυς	a witness
μάχη	battle, fight, combat
μάχομαι	to fight
μεἀπολοῦμαι	
μεγαλοπρεπής	befitting a great man, magnificent
μεγαλόψυχος	high-souled, magnanimous
μέγας	big, great
μεθάλλομαι	to leap or rush upon
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθύσκω	to make drunk, intoxicate, inebriate
μειράκιον	a boy, lad, stripling
μείρομαι	to receive as one's portion or due
μείς	a month
μελετάω	to care for, attend to
μελέτη	care, attention
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μέλω	to be an object of care or thought
μέν	on the one hand, on the other hand
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέρος	a part, share
μέροσαναιαχὦ	
μέση	
μέσης	
μέσος	middle, in the middle
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταδίδωμι	to give part of, give a share of
μεταδοκέω	to change one's opinion
μεταί	
μεταλλαγή	change
μεταλλάσσω	to change, alter
μεταλλάω	to search after other things
μέταλλον	a mine or quarry
μεταξύ	betwixt, between
μεταπέμπω	to send after
μετατο	
μεταφέρω	to carry over, transfer
μετέχω	to partake of, enjoy a share of, share in, take part in
μέτοικος	changing one's abode, emigrating and settling elsewhere
μετρέω	to measure in any way
μέτριος	within measure
μέτρον	that by which anything is measured
μέχρι	to a given point, even so far
μή	not
μηδέ	but not or and not, nor
μηδείς	and not one
μηκέτι	no more, no longer, no further
μήν	now verily, full surely
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μιαρός	stained
Μίδας	Midas
μικρός	small, little
Μιλτιάδης	
μιμέομαι	to mimic, imitate, represent, portray
μιμνήσκω	to remind, put
μισέω	to hate
μισθαρνέω	to work or serve for hire
μισθός	wages, pay, hire
μισθόω	to let out for hire, farm out, let
μῖσος	hate, hatred
μνᾶ	a weight, =
μνᾶσπεντε	
μνήμη	a remembrance, memory, record
μνημονευτός	that can be or ought to be remembered
μνημονεύω	to call to mind, remember
Μνησίαν	
Μνησίθεος	
μοιχεύω	to commit adultery with
μόλις	not scarcely
Μολοσσία	
Μολοσσός	Molossian
μόναρχος	one who rules alone, a monarch, sovereign
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
μοσεισον	
Μύρινα	
Μυρίνη	
μυρίνης	
μύρον	sweet juice extracted form plants, sweet-oil, unguent, balsam
μυροπώλης	a dealer in unguents or scented oils, a perfumer
μυροπώλιον	a perfumer's shop
μῦρος	
μύρω	to flow, run, trickle
ν	
ναί	yea, verily
ναός	the dwelling of a god, a temple
ναῦς	a ship
Ναυσικλέους	
ναυτικόν	
ναυτικός	seafaring, naval
νεανιεύομαι	to act like a hot-headed youth, to act wantonly, to brawl, swagger
νέος	young, youthful
νεοσύλλογος	
νέω	
νεώρης	new, fresh, late
νεώριον	a place were ships are taken care of, a dockyard
νεώτερος	younger
νή	
νήφω	to drink no wine
νήφων	sober
Νικάνωρ	
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
νῖκος	
Νίκων	
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νομιστέος	to be accounted
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νόος	mind, perception
νόσημα	a sickness, disease, plague
νόσος	sickness, disease, malady
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
νωθρεύομαι	
ξενίζω	to receive or entertain strangers, to receive as a guest
ξενικός	of or for a stranger, of foreign kind
ξολυμνααντησολεκεν	
ὁ	the, that
οἈθηνογένης	
ὀβολός	an obol
ὅδε	this
ὁδός	
ὅθεν	from whom
οἶδα	to know
οἴησις	opinion, an opinion
οἰκεῖος	in or of the house, domestic
οἰκειόω	to make one's own
οἰκείω	
οἰκέτης	a house-slave, menial
οἰκεύς	an inmate of one's house
οἰκέω	to inhabit, occupy
οἰκία	a building, house, dwelling
οἰκίανμουπαν	
οἰκοδομέω	to build a house
οἰκουμένη	the inhabited world
οἰκτείρω	to pity, feel pity for, have pity upon
οἶκτος	pity, compassion
οἰκτρός	pitiable, in piteous plight
οἶμαιυνκνοων	
οἰμάω	to swoop or pounce upon
οἴμη	a song, lay
οἴομαι	to suppose, think, deem, imagine
Οἶον	
οἷος	such as, what sort or manner of nature, kind
οἶος	alone, lone, lonely
ὄις	ram
οἴχομαι	to be gone, to have gone
ὀκνέω	to shrink
ὀκτώ	
ὁλάω	
ὀλίγος	few, little, scanty, small
ὅλοξ	whole, entire, complete
ὅλος	
Ὀλυμπία	Olympia
Ὀλυμπίας	
Ὀλυμπιάς	
ὀΛυμπιάς	Olympian
ὁμιλία	a being together, communion, intercourse, converse, company
ὄμνυμι	to swear
ὁμοῖος	
ὅμοιος	like, resembling
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμολόγημα	that which is agreed upon, taken for granted, a postulate
ὁμολόγησις	
ὁμολογία	agreement
ὁμολογουμένως	conformably with
ὁμόνοια	oneness of mind or thought, unity, concord
ὁμόω	to unite
ὅμως	all the same, nevertheless, nothwithstanding, still
ονλιἔκρινον	
ὄνομα	by name
ὄντα	existing things, the present
ὅπλον	a tool, implement
ὁπόσος	as many as
ὁπόταν	whensoever
ὁπότε	when
ὅπου	in some places
ὅπως	as, in such manner as
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργάω	to swell with moisture
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργίζω	to make angry, provoke to anger, irritate
Ὀρέστης	
ὀρέστης	
ὀρεωκόμος	a muleteer
ὀρθός	straight
ὀρθόω	to set straight
ὁρισμός	a marking out by boundaries, limitation
ὁριστής	one who marks the boundaries;
ὁριστός	
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὄρος	a mountain, hill
ος	
ὅς	this, that;
ὁσημέραι	as many days as are
ὅσιος	hallowed, sanctioned by the law of God
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὅστις	any one who, anything which
οστουσἐβούλετο	
ὅταν	whenever
ὅτε	when
ὅτι	
ὅτινοιωτουπεν	
οὐ	not
οὗ	where
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδαμῶς	in no wise
οὐδέ	but not
οὐδείς	and not one
οὐδέποτε	and not ever or nor ever, not even ever, never
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδός	
οὐκοῦν	therefore, then, accordingly
οὔκουν	not therefore, so not
οὖν	really, at all events
οὗπερ	
οὔπω	not yet
οὐσία	that which is one's own, one's substance, property
ουσιαι	
οὖσον	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
οὑτωσί	
ὀφειλέτης	a debtor
ὀφείλω	to owe, have to pay or account for
ὀφέλλω	to increase, enlarge, strengthen
ὀφθαλμός	the eye
ὄφλημα	a fine incurred in a lawsuit
ὀφλισκάνω	to owe, to be liable to pay
ὄψις	look, appearance, aspect
ὄψος	
π	
πάγκαλος	all beautiful, good or noble
πᾶγος	
πάγος	that which is fixed or firmly set
πάθος	anything that befalls one, an incident, accident
Παιανιεύς	
παιδαγωγέω	to attend as a παιδαγωγός, to train and teach, educate
παιδεία	the rearing of a child
παιδεύω	to bring up or rear a child
παιδία	
παιδίον	a little or young child
παιδίσκη	a young girl, maiden
παῖς	a child
πάλα	
πάλαι	long ago, in olden time, in days of yore, in time gone by
παλαίστρα	a palaestra, wrestling-school
παλδ'	
πάλη	wrestling
πάλιν	back, backwards
Παλληνεύς	an inhabitant of Παλλήνη
πάλλω	to poise or sway
πανταχόθεν	from all places, from all quarters, on every side
πανταχοῦ	everywhere
παντελής	all-complete, absolute, complete, entire
πάνυ	altogether, entirely
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραβαίνω	to go by the side of
παραγγέλλω	to transmit as a message
παράγγελμα	a message transmitted
παραγίγνομαι	near, attend upon
παραγραφή	anything written beside: an exception taken
παραγραφήοὐδε	
παραγράφω	to write by the side
παράδειγμα	a pattern or model
παραδέχομαι	to receive from
παράδοξος	contrary to opinion, incredible, paradoxical
παραιρέω	to take away from beside, withdraw, remove
παραιτέομαι	to beg from
παρά-κάθημαι	
παρακαλέω	to call to
παρακατατίθεμαι	to deposit one's own property with
παρακελεύομαι	to order
παρά-κέλλω	
παράκλησις	a calling to one's aid, summons
παρακολουθέω	to follow beside, follow closely
παρακρούω	to strike aside: to disappoint, mislead
παραλείπω	to leave on one side, leave remaining
παραλείφω	to bedaub as with ointment
παραμυθέομαι	to encourage or exhort
παράνομος	acting contrary to law, lawless
παραπέμπω	to send past, convey past or through
παραπλήσιος	coming near, nearly resembling, such-like
παραρρέω	to flow beside or past
παρασιωπάω	to pass over in silence
παρασκευάζω	to get ready, prepare
παρατάσσω	to place side by side, draw up in battle-order
παραφέρω	to bring to
παραφθέγγομαι	to add a qualification
παραφυλάσσω	to watch beside, to guard closely, watch narrowly
παραχέω	to pour in beside, pour in
παραχρῆμα	on the spot, forthwith, straightway
παρεῖδον	to observe by the way, notice
πάρειμι	to be by or present
παρενοχλέω	to trouble greatly
πάρεργον	a bye-work, subordinate or secondary business, appendage, appendix
πάρεργος	
παρέργως	
παρέρχομαι	to go by, beside or past, to pass by, pass
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρθένος	a maid, maiden, virgin, girl
πάροδος	a by-way, passage
παρρησία	freespokenness, openness, frankness
παρών	
πᾶς	all, the whole
πᾶσις	
πάσσω	to sprinkle
πάσχεινδε	
πάσχω	to receive an impression from without, to suffer
πατήρ	a father
πάτηρ	
πατρίς	of one's fathers
παύω	to make to cease
πεζός	on foot
πείθω	to prevail upon, win over, persuade
Πειραιεύς	Peiraeeus
πεῖσα	obedience
Πελοπόννησος	the Peloponnesus
πέμπτος	the fifth, oneself with four others
πέμπω	to send, despatch
πενθέω	to bewail, lament, mourn for
πένθος	grief, sadness, sorrow
πεντάκις	five times
πέντε	five
πεντήκοντα	fifty
πεπαρά	
περί	around, round about with gen., dat., and acc.
περίβλεπτος	looked at from all sides, admired of all observers
περιγίγνομαι	to be superior to
περί-εἶδον	
περίειμι	to be around
περιέννυμι	to put round
περίεργος	careful overmuch
περιίστημι	to place round
περιπίτνω	
περιποιέω	to make to remain over and above, to keep safe, preserve
περισώζω	to save alive, to save from death or ruin
περιτίθημι	to place round
περιφαίνομαι	to be visible all round
περιφανής	seen all round
περίφοβος	in great fear, exceeding fearful
πηρός	disabled in a limb, maimed
πιθανός	calculated to persuade;
πίμπλημι	to fill full of
πίνω	to drink
πιπράσκω	to sell
πιστεύω	to trust, trust to or in, put faith in, rely on, believe in
πίστις	trust
πιστόν	
πιστός	
πλάσμα	anything moulded, an image, figure
Πλαταιαῖσδησαντες	
πλεῖστος	most, largest
πλείων	more, larger
πλεονεκτέω	to have or claim more than one's due, to get or have too much, to be greedy, grasping, arrogant
πλεονεξία	the character and conduct of a πλεονέκτης, greediness, grasping, assumption, arrogance
πλέω	to sail, go by sea
πλέως	full of
πληγάς	
πληγή	a blow, stroke
πλῆθος	a great number, a throng, crowd, multitude
πλήν	more than
πληρωτής	one who completes
πλησιάζω	to bring near
πλησίασις	
πλησίος	near, close to
πλοῖον	a floating vessel, a ship, vessel
πλούσιος	rich, wealthy, opulent
πλουτέω	to be rich, wealthy
πλοῦτος	
πνίγω	to choke, throttle, strangle
πόα	grass, herb
ποαι	
πόθεν	whence?
ποθεν	from some place or other
ποι	somewhither
ποιέω	to make
ποίησις	a making, fabrication, creation, production
ποιός	of a certain nature, kind or quality
ποῖος	of what nature? of what sort?
ποιτῇ	
πολεμικός	of or for war
πόλεμος	battle, fight, war
πολεμόω	to make hostile, make an enemy of
πολέω	to go about, range over
πολιορκέω	to hem in a city, blockade, beleaguer, besiege
πόλις	a city
πολιτεία	the condition and rights of a citizen, citizenship
πολιτεύω	to live as a citizen or freeman, live in a free state
πολίτης	a member of a city or state
πολιτικός	of, for
πολιτνος	
πολλάκις	many times, often, oft
πολλαχόθεν	from many places or sides
πολλοστός	one of many
Πολυεύκτος	
πολύευκτος	much-wished-for, much-desired
Πολυκλέης	
πολύς	many
πολυτελής	very expensive, very costly
πονηρεύομαι	to be evil, act wickedly, play the rogue
πονηρία	a bad state or condition, badness
πονηρός	toilsome, painful, grievous
πόνος	work
πορεία	a walking, mode of walking or running, gait
πορεύω	to make to go, carry, convey
πορίζω	to carry: to bring about, to furnish, provide, supply, procure, cause
πορνοβοσκέω	to keep a brothel
πόρος	a means of passing a river, a ford, ferry
Ποσειδῶν	Poseidon
ποτέ	at some time or other, at some time
πότερος	whether of the two?
ποτή	flight
ποτός	drunk, fit for drinking
ποῦ	where?
πού	anywhere, somewhere
πρᾶγμα	that which has been done, a deed, act
πράξεισς	
πρᾶξις	a doing, transaction, business
πραότης	mildness, gentleness
πρᾶσις	a selling, sale
πράσσω	to pass over
πραττοντν	
πρέπω	to be clearly seen, to be conspicuous
πρέπων	
πρεσβεύω	to be the elder or eldest
πρέσβυς	an old man
πρίαμαι	to have
πρίν	comparative
πρό	before
προαίρεσις	a choosing
προαιρέω	to bring forth, produce from one's stores
προαισθάνομαι	to perceive or observe beforehand
πρό-ἀναισχυντέω	
πρόγονος	a forefather, ancestor
προδανείζω	to lend before or first
πρόδηλος	clear or manifest beforehand
προδιαβάλλω	to raise prejudices against
προδίδωμι	to give beforehand, pay in advance
προδοσία	a giving up, betrayal, treason
προεδρεύω	to act as president
πρόεδρος	one who sits in the first place, a president
προεῖπον	to tell or state before
προηγητής	one who goes before to shew the way, a guide
προθέω	
πρόθυμος	ready, willing, eager, zealous
προίημι	to send before, send on or forward
προίξ	a gift, present
προίστημι	to set before or in front
προκατηγορέω	to bring accusations beforehand
προκινδυνεύω	to run risk before
Προκλέης	
Προκλής	
πρόκλησις	a calling forth, challenging, challenge
προλέγω	
προξενία	proxeny
πρόοιδα	to know beforehand
προπέμπω	to send before, send on or forward
προπετής	falling forwards, inclined forward
πρός	motion from
προσάγω	to bring to or upon
προσαποδίδωμι	to pay as a debt besides
προσαπόλλυμι	to destroy besides or also
προσαποτίνω	to pay besides
προσαφαιρέομαι	to take away besides
προσγράφω	to write besides, add in writing
προσγυμναστής	
προσδοκάω	to expect
προσεγγράφω	to inscribe besides upon a pillar
πρόσειμι	
προσέρχομαι	to come or go to
προσέχω	to hold to, offer
προσηκόντως	suitably, fitly, duly
προσήκω	to have arrived at
προσθήκη	an addition, appendage, appendix
προσίημι	to send to or towards, let come to
προσίστημι	to place near, bring near
προσκαλέω	to call to, call on, summon
πρόσ-καταμένω	
προσλαμβάνω	to take or receive besides, get over and above
πρόσοδος	a going or coming to, an approach
προσομολογέω	to concede or grant besides
πρόσ-περικόπτω	
προσπίπτω	to fall upon, strike against
προσστάζω	to drop on, shed over
προστάσσω	to place or post at
προστίθημι	to put to
προσφέρω	to bring to or upon, apply to
προσφοιτάω	to go or come to frequently, to resort to
πρόσωπον	the face, visage, countenance
πρότερος	prae.
προτιμάω	to honour
προτρέπω	to urge forwards
πρόχειρος	at hand, ready
πρώην	lately, just now
πρῶτος	
πτήσσω	to frighten, scare, alarm
πύθω	to make rot, to rot
Πύλαι	
Πυλαία	the autumn-meeting of the Amphictyons at Pylae
πυλαῖος	at Pylae
Πύλης	
πυνθάνομαι	to learn by hearsay or by inquiry
πχειννωτουθ	
πω	up to this time, yet
πωλέομαι	to go up and down, go to and fro
πωλέω	to exchange or barter
πώλη	
πώλης	a seller, dealer
πώποτε	ever yet
πως	in any way, at all, by any means
πῶς	how? in what way or manner?
πηοτιυς	
πολλυχ	
ῥᾴδιος	easy, ready, easy to make or do
ῥαίδιον	
ραν	
ῥήτωρ	a public speaker, pleader
̔ρειτζ̓ἄνανδρος	
ς	
σατράπης	a satrap, viceroy
σαυτοῦ	
σεἰς	
σεμνός	revered, august, holy, awful
σεμνύνω	to exalt, magnify
σεύω	to put in quick motion: to drive, hunt, chase away
σημαίνω	to shew by a sign, indicate, make known, point out
σημεῖον	a sign, a mark, token
σής	a moth
Σηστός	Sestos
σθαι	
σκαφεῖον	
σκέπτομαι	to look about, look carefully
σκῆψις	a pretext, plea, excuse, pretence
σκοπέω	to look at or after
σμικρός	
σμύρνα	myrrh
σόλος	a mass or lump of iron
Σόλων	
σός	thy, thine, of thee
σοῦ	shoo! shoo!
σπάνιος	rare, scarce, scanty
σπεύδω	to set a-going, to urge on, hasten, quicken
σπουδάζω	to make haste
στατήρ	gold stater
στέφανος	that which surrounds
στεφανόω	to be put round
στρατεία	an expedition, campaign
στρατεύω	to serve in war, serve as a soldier, do military service, take the field, march
στρατηγέω	to be general
στρατηγός	the leader or commander of an army, a general
στρατία	an army
στρατιά	
στρατιώτης	a citizen bound to military service;
σύ	
συγγνώμη	acknowledgment, confession
συγκατηγορέω	to join in accusing
συγκατήγορος	
συγχωρέω	to come together, meet
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συκοφαντίανἐποιεῖτο	
συλλαμβάνω	to collect, gather together
συλλέγω	to collect, gather
σύλληψις	a taking together: a seizing, arresting
συλλογίζομαι	to collect and bring at once before the mind, to compute fully, sum up
σύλλογος	an assembly
συμβαίνω	to stand with the feet together
συμβάλλω	to throw together, dash together
σύμβουλος	an adviser, counsellor
συμμαχέω	to be an ally, to be in alliance
σύμμαχος	fighting along with, allied with
σύμπας	all together, all at once, all in a body
συμπείθω	to join or assist in persuading
συμφέρω	to bring together, gather, collect
σύν	along with, in company with, together with
συναγορεύω	to join in advocating, advocate the same
συνάγω	to bring together, gather together, collect, convene
συναγωνίζομαι	to contend along with, to share in a contest
συναγωνιστής	one who shares with
συναιρέω	to grasp or seize together, to seize at once
συνακολουθέω	to follow closely, to accompany
συναπόλλυμι	to destroy together
συναπολογέομαι	to join in defending
συνάρχω	to rule jointly with
σύνδυο	two together, two and two, in pairs
συνέδριον	a body of men assembled in council, a council-board, council
σύν-εἶδον	
σύνειμι	
συνεῖπον	to speak with
συνεισφέρω	to join in paying the war-tax
συνεπιτίθημι	to help in putting on
συνεργία	joint working, cooperation
συνερέω	to speak with or together, advocate, support in a speech
συνέρχομαι	to go together or in company
συνηγορέω	to be an advocate
συνήγορος	speaking with, of the same tenor with
συνθάπτω	to bury together, join in burying
συνθήκη	a composition
συνίημι	to bring or set together
συνίστημι	to set together, combine, associate, unite, band together
συνοικέω	to dwell together
συνόμνυμι	to swear together
συντελέω	to bring quite to an end, complete, accomplish
συντίθημι	to put together
συσκευάζω	to make ready by putting together, to pack up
συστρατεύω	to make a campaign or serve together, to join or share in an expedition
σφάζω	to slay, slaughter
σφεῖς	they
Σφήττιος	a Sphettian
σφός	their, their own, belonging to them
σχεδόν	close, near, hard by, nigh
σώζω	to save, keep
σωι	
σῶμα	the body
σωτήρ	a saviour, deliverer, preserver
