Field1	Field2
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
κτάομαι	to procure for oneself, to get, gain, acquire
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
Κτήσιππος	
Κυδαντίδην	
Κυδιμάχου	
κυρέω	to hit, light upon
κυρία	
κύριος	a lord, master
κῦρος	supreme power, authority
κωλύω	to let, hinder, check, prevent
λαγχάνω	to obtain by lot, by fate, by the will of the gods
Λακεδαιμόνιος	
λαμβάνω	to take
λαμπρός	bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάπτω	to lap with the tongue
λέγος	
λέγω	
λείπω	to leave, quit
Λεῦκτρον	
λῆμμα	anything received, income
λίαν	very, exceedingly
λιμήν	a harbour, haven, creek
λιμός	hunger, famine
λογίζομαι	to count, reckon, calculate, compute
λογογράφος	a prose-writer
λογόγραφος	
λογοποιέω	to invent stories, to write, compose
λογοποιός	a prose-writer
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιπάς	
λοιπός	remaining, the rest
λόχος	an ambush
Λυκοῦργος	
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυσιτελέω	to pay what is due
λύω	to loose
μά	in affirmation
μαίνομαι	to rage, be furious
Μακεδών	a Macedonian
μακρολογέω	to speak at length, use many words
μακρός	long
μάλιστα	
μᾶλλον	
μανθάνω	to learn
μανία	madness, frenzy
μαντεία	prophesying, prophetic power
μαντεῖος	oracular, prophetic
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτύρομαι	to call to witness, attest, invoke
μάρτυς	a witness
μάχη	battle, fight, combat
μάχομαι	to fight
Μέγαρα	Megara
μέγαρον	a large room or chamber
Μέγαρος	
μέγας	big, great
μέδιμνος	the medimnus
μεθό	after that.
Μεθώνη	
μείς	a month
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μέλω	to be an object of care or thought
μέν	on the one hand, on the other hand
μέντοι	
μένω	to stay at home, stay where one is, not stir
Μένων	
μερίζω	to divide, distribute
μερίς	a part, portion, share, parcel
μέρος	a part, share
μέση	
μέσης	
μέσος	middle, in the middle
Μεσσήνη	
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταβολή	a change, changing
μεταγράφω	to write differently, to alter or correct what one has written
μεταί	
μεταλαμβάνω	to have or get a share of, to partake of
μεταλήγω	to leave off, cease from
μεταλλάσσω	to change, alter
μεταξύ	betwixt, between
μετά-οἰωνίζομαι	
μεταπίπτω	to fall differently, undergo a change
μετασκευάζω	to put into another dress
μέτειμι	to be among
μέτριος	within measure
μετριότης	moderation
μέχρι	to a given point, even so far
μή	not
μηδέ	but not or and not, nor
μηδείς	and not one
μηδεπώποτε	never yet
Μῆδος	a Mede, Median
Μήδων	
μήν	now verily, full surely
μηνυτής	bringing to light
μήποτε	never, on no account
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μιαρός	stained
μικρός	small, little
μιμνήσκω	to remind, put
μισέω	to hate
μισθαρνέω	to work or serve for hire
μισθάρνης	a hired workman
μισθός	wages, pay, hire
μισθόω	to let out for hire, farm out, let
μισθωτός	hired
μισόδημος	hating the commons
μῖσος	hate, hatred
μνᾶ	a weight, =
μνῆμα	a memorial, remembrance, record
μνήμη	a remembrance, memory, record
μνημονεύω	to call to mind, remember
μόλις	not scarcely
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
μόνως	
μόρα	a mora, one of the six regiments
Μουνιχίη	
μοχθηρός	suffering hardship, in sore distress, miserable, wretched
μυλωθρός	a miller
μυλών	a mill-house
μυρίος	numberless, countless, infinite
ναί	yea, verily
ναξος	
Νάξος	Naxos
ναῦλον	
ναῦλος	passage-money, the fare or freight
ναυμαχία	a sea-fight
ναῦς	a ship
ναυτικός	seafaring, naval
νεώρης	new, fresh, late
νεώριον	a place were ships are taken care of, a dockyard
νεώσοικος	a dock
νή	
Νικάνωρ	
νικάω	to conquer, prevail, vanquish
Νικόδημος	
Νικοφάνην	
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νόμιμος	conformable to custom, usage
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νῦν	now at this very time
νυνί	now, at this moment
ξένος	
ὁ	the, that
ὁδός	
ὀδύρομαι	to lament, bewail, mourn for
ὅθι	
οἶδα	to know
οἴκαδε	to one's home, home, homewards
οἰκεῖος	in or of the house, domestic
οἰκειόω	to make one's own
οἰκείω	
οἰκέω	to inhabit, occupy
οἴκημα	any inhabited place, a dwellingplace
οἰκία	a building, house, dwelling
οἰκοδόμημα	a building, structure
οἴκοι	at home, in the house
οἰκονομία	the management of a household or family, husbandry, thrift
οἶκος	a house, abode, dwelling
οἰκουμένη	the inhabited world
οἰκουρός	watching the house
οἰκτίζω	to pity, have pity upon
οἶκτος	pity, compassion
οἰκτρός	pitiable, in piteous plight
οἴμη	a song, lay
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἴχομαι	to be gone, to have gone
ὀκτώ	
ὁλάω	
ὀλιγαρχικός	oligarchical, of, for or like oligarchy
ὀλίγος	few, little, scanty, small
ὅλοξ	whole, entire, complete
ὅλος	
Ὀλυμπία	Olympia
Ὀλυμπίας	
Ὀλύνθιος	
ὄμνυμι	to swear
ὁμοθυμαδόν	with one accord
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμονοέω	to be of one mind, agree together, live in harmony
ὁμόνοια	oneness of mind or thought, unity, concord
ὁμόσπονδος	sharing in the drink-offering, sharing the same cup
ὁμοτράπεζος	eating at the same table with
ὁμόω	to unite
ὅμως	all the same, nevertheless, nothwithstanding, still
ὀνειδίζω	to throw a reproach upon
ὄνομα	by name
ὄντα	existing things, the present
ὅπλον	a tool, implement
ὅποι	to which place, whither
ὁποῖος	of what sort or quality
ὅπου	in some places
ὅπως	as, in such manner as
ὁπωσοῦν	in any way whatever, in some way or other
ὁράω	To see
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργίζω	to make angry, provoke to anger, irritate
Ὀρέστης	
ὀρέστης	
ὀρθός	straight
ὀρθόω	to set straight
ὁρίζω	to divide or separate from, as a boundary
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρμάω	to set in motion, urge
ὅρος	a boundary, landmark
ὄρυγμα	a trench, ditch, moat
ὅς	this, that;
ὁσία	divine law, natural law
ὅσιος	hallowed, sanctioned by the law of God
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὅστις	any one who, anything which
ὅταν	whenever
ὅτε	when
ὅτι	
ὁτιοῦν	whatsoever
οὐ	not
οὗ	where
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδέ	but not
οὐδείς	and not one
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδός	
οὐκέτι	no more, no longer, no further
οὐκοῦν	therefore, then, accordingly
οὖν	really, at all events
οὐρανός	heaven
οὐσία	that which is one's own, one's substance, property
οὖσον	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
ὀφείλω	to owe, have to pay or account for
ὀφθαλμός	the eye
ὀφλισκάνω	to owe, to be liable to pay
πάγος	that which is fixed or firmly set
πᾶγος	
παιδίσκη	a young girl, maiden
παιδοποιέω	to beget children
παῖς	a child
πάλα	
πάλαι	long ago, in olden time, in days of yore, in time gone by
παλαιός	old in years
πάλη	wrestling
πάλιν	back, backwards
πάλλω	to poise or sway
πᾶλος	
πάλος	the lot cast from a shaken helmet
Πάμφιλος	
πανταχόθεν	from all places, from all quarters, on every side
πάντῃ	
παντοδαπός	of every kind, of all sorts, manifold
πάομαι	to get, acquire
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραβαίνω	to go by the side of
παραβάλλω	to throw beside or by, throw to
παραγγέλλω	to transmit as a message
παραγίγνομαι	near, attend upon
παράδειγμα	a pattern or model
παραδίδωμι	to give or hand over to another, transmit
παρακαταθήκη	a deposit entrusted to one's care
παρακατατίθεμαι	to deposit one's own property with
παρακελεύομαι	to order
παρακρούω	to strike aside: to disappoint, mislead
παραλαμβάνω	to receive from
παράνομος	acting contrary to law, lawless
παράπτω	to fasten beside
παρασκευάζω	to get ready, prepare
παράταξις	a placing in line of battle
παρατάσσω	to place side by side, draw up in battle-order
παραχρῆμα	on the spot, forthwith, straightway
παραχώννυμι	to throw up beside
παρεῖδον	to observe by the way, notice
πάρειμι	to be by or present
πάρεργον	a bye-work, subordinate or secondary business, appendage, appendix
πάρεργος	
παρέργως	
παρέρχομαι	to go by, beside or past, to pass by, pass
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρίστημι	to make to stand or to place beside
παροξύνω	to urge, prick or spur on, stimulate
παρρησία	freespokenness, openness, frankness
πᾶς	all, the whole
πᾶσις	
πάσσω	to sprinkle
πάσχω	to receive an impression from without, to suffer
πάτηρ	
πατήρ	a father
πατρικός	derived from one's fathers, paternal, hereditary
πάτριος	of or belonging to one's father
πατρίς	of one's fathers
πατρῷος	of or from one's father, coming or inherited from him
παύω	to make to cease
πεζός	on foot
πείθω	to prevail upon, win over, persuade
πεῖρα	a trial, attempt, essay, experiment
Πειραιεύς	Peiraeeus
πείρω	to pierce quite through, fix
Πελλήνη	
Πελοπίδης	
Πελοπόννησος	the Peloponnesus
πέμπτος	the fifth, oneself with four others
πέμπω	to send, despatch
πένης	one who works for his daily bread, a day-labourer, a poor man
πεντακόσιοι	five hundred
πέντε	five
πεντεδραχμία	
πεντεκαίδεκα	fifteen
πεντήκοντα	fifty
πέρα	beyond, across or over, further
πέρας	an end, limit, boundary
περάω	
πέρθω	to waste, ravage, sack, destroy
περί	around, round about with gen., dat., and acc.
περιβόητος	noised abroad, much talked of, famous
περί-εἶδον	
περίειμι	to be around
περί-εἶμι	
περιέρχομαι	to go round, go about
περί-ἵημι	
περιίστημι	to place round
περιοράω	to look over, overlook
περιπατέω	to walk up and down, to walk about
περιπίτνω	
περιπλέω	to sail or swim round
περιποιέω	to make to remain over and above, to keep safe, preserve
περιπορεύομαι	to travel or go about
περιχαρακόω	to surround with a stockade
Πέρσης	a Persian, inhabitant of Persis
πηρός	disabled in a limb, maimed
πίμπλημι	to fill full of
πιπράσκω	to sell
πιστευτέος	
πιστεύω	to trust, trust to or in, put faith in, rely on, believe in
Πιστίας	
πίστις	trust
πιστόν	
πιστός	
πλεῖστος	most, largest
πλείων	more, larger
πλεονάκις	more frequently, oftener
πλεονεξία	the character and conduct of a πλεονέκτης, greediness, grasping, assumption, arrogance
πλέος	full.
πλέω	to sail, go by sea
πλέως	full of
πλῆθος	a great number, a throng, crowd, multitude
πλημμελέω	to make a false note in music
πλήν	more than
πλησίος	near, close to
πλούσιος	rich, wealthy, opulent
πόα	grass, herb
ποι	somewhither
ποῖ	whether?
ποιέω	to make
ποίησις	a making, fabrication, creation, production
ποιός	of a certain nature, kind or quality
ποῖος	of what nature? of what sort?
πολεμέω	to be at war or go to war, make war
πολεμικός	of or for war
πολέμιος	of or belonging to war
πόλεμος	battle, fight, war
πολεμόω	to make hostile, make an enemy of
πολέω	to go about, range over
Πολιάδης	
Πολιάς	guardian of the city
πόλις	a city
πολιτεία	the condition and rights of a citizen, citizenship
πολιτεύω	to live as a citizen or freeman, live in a free state
πολίτης	a member of a city or state
πολλάκις	many times, often, oft
Πολυεύκτος	
πολύευκτος	much-wished-for, much-desired
πολύς	many
πονηρία	a bad state or condition, badness
πονηρός	toilsome, painful, grievous
ποντίζω	to plunge in the sea
Πόντος	
πορεύω	to make to go, carry, convey
πορθμεύς	a ferryman
πορίζω	to carry: to bring about, to furnish, provide, supply, procure, cause
Ποσειδῶν	Poseidon
ποτέ	at some time or other, at some time
πότε	when? at what time?
Ποτείδαια	
Ποτειδαία	
πότερος	whether of the two?
ποτή	flight
ποτόν	
ποτός	drunk, fit for drinking
πότος	drinking, a drinking-bout, carousal
ποῦ	where?
πού	anywhere, somewhere
πούς	a foot
πρᾶγμα	that which has been done, a deed, act
πρᾶξις	a doing, transaction, business
πρᾶος	Mild, soft, gentle, meek
πράσσω	to pass over
πρέσβεια	
πρεσβεία	age, seniority
πρεσβευτής	an ambassador
πρεσβεύω	to be the elder or eldest
πρέσβις	age
πρέσβος	an object of reverence
πρέσβυς	an old man
πρίν	comparative
πρό	before
προαιρέω	to bring forth, produce from one's stores
προβάλλω	to throw before, throw or toss to
προγίγνομαι	to come forwards
πρόγονος	a forefather, ancestor
προδίδωμι	to give beforehand, pay in advance
προδοσία	a giving up, betrayal, treason
προδότης	a betrayer, traitor
προεδρία	the privilege of the front seats
προερέω	to say beforehand
προετέος	
πρό-ἰάομαι	
προίημι	to send before, send on or forward
προίξ	a gift, present
προίστημι	to set before or in front
προκαταλαμβάνω	to seize beforehand, preoccupy
πρόκλησις	a calling forth, challenging, challenge
προλέγω	
πρόνοια	foresight, foreknowledge
Πρόξενος	
πρόξενος	a public
προοράω	to see before one, see what is just before the eyes
πρός	motion from
προσάγω	to bring to or upon
προσγίγνομαι	to come or go to, to attach oneself to
προσγράφω	to write besides, add in writing
προσδεκτέος	
προσδέχομαι	to receive favourably, accept
προσδοκάω	to expect
προσδοκέω	to be thought besides
προσδοκητέος	
πρόσειμι	
προσεκτέος	one must apply
προσέρχομαι	to come or go to
προσέχω	to hold to, offer
προσήκω	to have arrived at
προσίημι	to send to or towards, let come to
προσκρούω	to strike against
προσποιέω	to make over to
προσποίητος	
προσράπτω	to stitch on
προσστάζω	to drop on, shed over
πρόσταγμα	an ordinance, command
προστάσσω	to place or post at
προστατέω	to stand before, be ruler over, domineer over
προστάτης	one who stands before, a front-rank-man
προστίθημι	to put to
πρόσωπον	the face, visage, countenance
πρότερος	prae.
προτρέπω	to urge forwards
προὔργου	serving for or towards a work, serviceable, profitable, useful
πρόφασις	that which is alleged as the cause, an allegation, plea
προφέρω	to bring before
προχειρίζω	to put into the hand, have ready at hand
προῶνται	
πρυτανεῖον	the presidents' hall, town-hall
πρυτάνειος	
πρύτανις	a prince, ruler, lord, chief
πρώην	lately, just now
πρῶτος	
Πύδνα	
Πυθοκλέης	
πύθω	to make rot, to rot
Πυθώνακτος	
πυνθάνομαι	to learn by hearsay or by inquiry
πῦρ	fire
πυρά	watch-fires
πυρή	any place where fire is kindled
πυρός	wheat
πυρόω	to burn with fire, burn up
πωλέω	to exchange or barter
πώποτε	ever yet
πῶς	how? in what way or manner?
πως	in any way, at all, by any means
ῥᾴδιος	easy, ready, easy to make or do
ῥᾳθυμία	easiness of temper, a taking things easily
ῥᾴθυμος	taking things easy, indifferent, lazy, sluggish
ῥήτωρ	a public speaker, pleader
Ῥοδιακός	Rhodian, of Rhodes
Ῥόδιος	
Ῥοδίος	
Σάμος	Samos
Σάτυρος	a Satyr
σαυτοῦ	
σαφής	clear, plain, distinct, manifest
σεμνός	revered, august, holy, awful
σεμνύνω	to exalt, magnify
σεύω	to put in quick motion: to drive, hunt, chase away
σήμερον	to-day
σής	a moth
σίτησις	an eating, feeding
σκέπτομαι	to look about, look carefully
σκηνή	a covered place, a tent
σκοπέω	to look at or after
Σκύθης	a Scythian
σμικρός	
σός	thy, thine, of thee
σοῦ	shoo! shoo!
σπανίζω	to be rare, scarce, scanty
σπείρω	to sow
σπουδάζω	to make haste
σπουδαῖος	earnest, serious
στατήρ	gold stater
στερκτέος	
στήλη	a block of stone
στρατεία	an expedition, campaign
στρατεύω	to serve in war, serve as a soldier, do military service, take the field, march
στρατηγέω	to be general
στρατηγός	the leader or commander of an army, a general
Στρατοκλέης	
στρεβλόω	to twist or strain tight
σύ	
συγγενής	born with, congenital, natural, in-born
συγγνώμη	acknowledgment, confession
συγχέω	to pour together, commingle, confound
συγχωρέω	to come together, meet
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συκοφαντία	
συκοφαντίας	
συκοφαντίης	the Sycophant-wind
συλλέγω	to collect, gather
συμβαίνω	to stand with the feet together
συμβουλεύω	to advise, counsel
συμβουλή	counsel, consultation, deliberation, debate
συμβουλία	advice or counsel given
σύμβουλος	an adviser, counsellor
σύμμαχος	fighting along with, allied with
συμπαρακαλέω	to invite together or at the same time
συμπλέκω	to twine or plait together
συμπολιτεύω	to live as fellow-citizens or members of one state
συμπράσσω	to join or help in doing
συμφερόντως	profitably
συμφέρω	to bring together, gather, collect
συμφορά	an event, circumstance, chance, hap
συμφορέω	to bring together, to gather, collect, heap up
συνάγω	to bring together, gather together, collect, convene
συναπολογέομαι	to join in defending
συνδιαφθείρομαι	to perish along with
συνέδριον	a body of men assembled in council, a council-board, council
συνεθίζω	to accustom
σύνειμι	
συνεργία	joint working, cooperation
συνέρχομαι	to go together or in company
συνευπορέω	to help to contribute
συνηγορέω	to be an advocate
συνθήκη	a composition
σύνθημα	anything agreed upon, a preconcerted signal
συνίημι	to bring or set together
συνίστημι	to set together, combine, associate, unite, band together
σύν-λέγω	
σύνοιδα	to share in knowledge, be cognisant of
σύνοικος	dwelling in the same house with
συντάσσω	to put in order together
συσκευάζω	to make ready by putting together, to pack up
συσσιτέω	to mess with
σφόδρα	very, very much, exceedingly, violently
σώζω	to save, keep
σῶμα	the body
σωτήρ	a saviour, deliverer, preserver
σωτηρία	a saving, deliverance, preservation, safety
σωτήριος	saving, delivering
σωφρονέω	to be sound of mind
σώφρων	of sound mind
ταλαίπωρος	suffering, miserable
τάλαντον	a balance
τάξις	an arranging
ταπεινός	low
ταπεινόω	to lower
ταράσσω	to stir, stir up, trouble
τάσσω	to arrange, put in order
Ταυροσθένης	
ταύτῃ	in this way.
ταὐτός	
τάχα	quickly, presently, forthwith
τε	and
τειχέω	to build walls
τεῖχος	a wall
τεκμαίρομαι	to fix by a mark or boundary, to ordain, decree
τέκνον	that which is borne or born, a child
τελευταῖος	last
τελευτάω	to complete, finish, accomplish
τελέω	to complete, fulfil, accomplish
τέλλω	to make to arise, accomplish
τέλος	the fulfilment or completion
τέσσαρες	four
τετράκις	four times
τετρακοσιοστός	
τῇ	here, there
τηλικοῦτος	
τηνικαῦτα	at that time, then
τηρέω	to watch over, protect, guard
τίθημι	to set, put, place
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τίμημα	an estimate, valuation
τίμησις	a valuation
Τιμόθεος	
Τιμόλαος	
τιμωρέω	to help, aid, succour
τιμωρία	help, aid, assistance, succour
τίνω	to pay a price
τις	any one, any thing, some one, some thing;
τίς	who? which?
τίσις	payment by way of return or recompense, retribution, vengeance
τοιγάρ	so then, wherefore, therefore, accordingly
τοίνυν	therefore, accordingly
τοιοῦτος	such as this
τόλμα	courage, to undertake or venture
τολμάω	to undertake, take heart
τολμηρός	hardihood
τόλμησις	
τόπος	a place
τοσοῦτος	so large, so tall
τότε	at that time, then
τοτέ	at times, now and then
τράπεζα	four-legged a table
τραπεζίτης	one who keeps a bank, a banker
τρεῖς	
τρέπω	to turn or direct
τρέφω	to thicken or congeal
τρέω	to flee from fear, flee away
τρία	
τριακόσιοι	three hundred
τριήραρχος	the captain of a trireme
τριήρης	
τρίς	thrice, three times
τρόπος	a turn, direction, course, way
τροπόω	to furnish the oar with its thong
τρυφάω	to live softly, delicately, luxuriously, to fare sumptuously
τρυφή	softness, delicacy, daintiness
τρύφος	that which is broken off, a piece, morsel, lump
τυγχάνω	to hit
τύραννος	an absolute sovereign
τύχη	the good which man obtains
τύχος	
τῷ	therefore, in this wise, thereupon
τῶνκατα	
ὑβρίζω	to wax wanton, run riot
ὕβρις	wantonness, wanton violence or insolence
ὑγιής	sound, healthy, hearty, sound in
ὕδωρ	water
υἱός	A son
ὑμέτερος	your, yours
ὑμός	your
ὑπάρχω	to begin, make a beginning
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπερβολή	a throwing beyond
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὑποδέχομαι	to receive beneath
ὑπολαμβάνω	to take up by getting under
ὑπολείπω	to leave remaining
ὑπολογίζομαι	to take into account, take account of
ὑπόλογος	
ὑπόλοιπος	left behind, staying behind
ὑπομένω	to stay behind, survive
ὑποστέλλω	to draw in
ὑπόσχεσις	an undertaking, engagement, promise
ὑποφαίνω	to bring to light from under
ὕστερον	
ὕστερος	latter, last
ὑφή	a web
φαίνω	to bring to light, make to appear
φάλαγξ	a line of battle, battle-array
φανερός	open to sight, visible, manifest, evident
φανερόω	to make manifest
φάσκω	to say, affirm, assert
φαῦλος	easy, slight
Φείδιππος	
φείδομαι	to spare
Φείδων	
φενακίζω	to play the
φενακισμός	cheatery, quackery, imposition
φέρω	to bear
φεύγω	to flee, take flight, run away
φημί	to declare, make known
φήνη	sea-eagle
φθείρω	to ruin, waste, spoil, destroy
φιλαργυρία	love of money, covetousness
φιλέω	to love, regard with affection
φιλία	friendly love, affection, friendship
φίλιος	of or from a friend, friendly
Φίλιππος	
Φιλοκλέης	
Φιλοκράτης	
φιλόπολις	loving the city
φίλος	loved, beloved, dear
φίλων	
φοβέω	to put to flight
φόβος	flight
φονάω	to be athirst for blood, to be murderous
φόνος	murder, homicide, slaughter
φορεῖον	a litter
Φορμίσιος	
Φορμίων	
φόρος	that which is brought in, tribute
φράζω	to point out, shew, indicate
φρονέω	to think, to have understanding, to be sage, wise, prudent
φρόνημα	one's mind, spirit
φροντίζω	to think, consider, reflect, take thought, have a care, give heed
φρούραρχος	commander of a watch or fortress
φρουρέω	to keep watch or guard
φυγάς	one who flees
φυγή	flight
φυλάζω	to divide into tribes
φυλακεύς	
φυλακή	a watching or guarding, watch, guard, ward
φύλαξ	a watcher, guard, sentinel
φυλάσσω	to keep watch and ward, keep guard
Φυλεύς	
Φυλή	
φυσάω	to puff or blow up, distend
φύσις	the nature, natural qualities, powers, constitution, condition
φύω	to bring forth, produce, put forth
Χαβρίης	
Χαιρέφιλον	
χαίρω	to rejoice, be glad, be delighted
Χαιρωνεία	
χαλεπός	hard to bear, painful, sore, grievous
χάλκεος	of copper or bronze, brasen
χαλκοῦς	a copper coin
χαλκόω	to make in bronze
Χαρίδημος	
Χαρῖνον	
χάρις	Grace
χάριτος	
χείρ	the hand
χειροτονέω	to stretch out the hand
χειροτονία	a voting or electing by show of hands
χειρόω	to bring into hand, to manage, master, subdue
χείρων	worse, meaner, inferior
χέω	to pour
χίλιοι	a thousand
χίλιος	
χῖον	
Χῖος	Chian, of or from Chios
Χίος	Chios
Χίων	
χόω	to throw or heap up
χράομαι	consulting or using an oracle
χραύω	to scrape, graze, wound slightly
χράω	
χρῆ	need, necessity
χρή	it is fated, necessary
χρῆμα	a thing that one uses
χρηματίζω	to negotiate, transact business, have dealings
χρήσιμος	useful, serviceable, good for use, good, apt or fit
χρηστός	useful, good of its kind, serviceable
χρόνος	time
χρύσεος	golden, of gold, decked or inlaid with gold
χρυσίον	a piece of gold
χρυσός	gold
χρυσόω	to make golden, gild
χώρα	the space in which a thing is
χωρίς	separately, asunder, apart, by oneself or by themselves
ψευδής	lying, false
ψεῦδος	a falsehood, untruth, lie
ψεύδω	to cheat by lies, beguile
ψηφίζομαι	
ψηφίζω	to count or reckon
ψήφισμα	a proposition carried by vote
ψῆφος	a small stone, a pebble, rubbed and rounded
ψήφων	
ψυχή	breath
ὦ	O! oh!
ὤεσθε	
ὠνέομαι	to buy, purchase
ὤνιος	to be bought, for sale
ὡς	thus, as, so that, since
ὥσπερ	just as if, even as
ὥστε	as, as being
