Field1	Field2
εἰρηνικός	of or for peace, peaceful
εἰρηται	
εἴρω	
εἰς	into, to c. acc.
εἷς	
εἰσάγω	to lead in or into, to introduce
εἰσαγωγή	importation
Εἰσαδίκων	
εἰσαφικνέομαι	to come into or to, reach or arrive at
εἰσβάλλω	to throw into, put into
εἰσβολή	an inroad, invasion, attack
εἰσ-εἶδον	
εἴσειμι	to go into
εἰσ-εἰμί	
εἰσέρχομαι	to go in or into, enter
εἰσέχω	to stretch into, reach, extend
εἰσίημι	to send into
εἴσοδος	a way in, entrance
εἰσοράω	to look into, look upon, view, behold
εἰσοχή	a hollow, recess
εἰσπέμπω	to send in, bring in, let in
εἰσπίπτω	to fall into
εἰσπλέω	to sail into, enter
εἴσπλοος	a sailing in
εἰσποιέω	to give in adoption
εἰσ-σεύω	
εἰσ-τέλλω	
εἰσφέρω	to carry into or to
εἰσφορά	a gathering in
εἰσχέω	to pour in or into
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
Ἑκάβη	
ἐκ-ἀνανεόομαι	
ἑκάς	far, afar, far off
ἐκ-ἀσθενέω	
ἕκαστος	every, every one, each, each one
Ἑκαταῖος	of Hecate
ἑκάτερος	each of two, either, each singly
ἑκατέρωθεν	on each side, on either hand
ἑκατέρωθι	on each side
Ἑκάτη	Hecate, the far-darter
ἑκάτη	
Ἑκατήσιον	
ἑκατόμβαιος	
Ἑκάτομνος	
ἑκατόμπολις	with a hundred cities
ἑκατόμπυλος	hundred-gated
ἑκατόν	a hundred
Ἑκατόννησοι	
ἑκατοντάπολιν	
ἑκατοντάρχης	leader of a hundred
ἕκατος	far-shooting
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἐκ-βαρβαρόομαι	
ἔκβασις	a way out, egress
Ἐκβάτανα	
ἐκβιβάζω	to make to step out
ἐκβοηθέω	to march out to aid
ἐκβολάς	
ἐκβολεύς	
ἐκβολή	a throwing out
ἐκγίγνομαι	to be born of
ἔκγονος	born of, sprung from
ἐκδέχομαι	to take or receive from
ἐκδημέω	to be abroad, to be on one's travels
ἐκδιδράσκω	to run out from, run away, escape
ἐκδίδωμι	to give up, surrender
ἐκδοχή	a receiving from another, succession
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἐπάγνυμι	
ἐκ-ἐπιέννυμι	
ἐκ-ἐφέζομαι	
ἐκεχειρία	a holding of hands, a cessation of hostilities, armistice, truce
ἑκηβολία	skill in archery
ἐκ-ἠπειρόω	
ἕκητι	by means of, by virtue of, by the aid of
ἐκ-θερμαίνω	
ἐκθλίβω	to squeeze much: to distress greatly
ἐκ-θύω	
ἑκκαίδεκα	sixteen
ἑκκαιδεκαστάδιος	
ἔκκειμαι	to be cast out or exposed
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλίνω	to bend out of the regular line
ἐκκλύζω	to wash out
ἐκκομίζω	to carry out
ἐκκοπή	a cutting out
ἐκκόπτω	to cut out, knock out
ἐκκρίνω	to choose or pick out, to single out
ἐκκυμανθεῖσαν	
ἐκκυμανθῆναι	
ἐκκυματιζομένων	
ἐκκύπτω	to peep out of
ἐκλανθάνω	to escape notice utterly: —
ἐκλατομηθῆναι	
ἐκλείπω	to leave out, omit, pass over
ἔκλειψις	abandonment
ἐκλέπω	to bring
ἐκ-λιπαρέω	
ἐκμανθάνω	to learn thoroughly
ἐκμαρτυρέω	to bear witness to
ἐκμάσσω	to wipe off, wipe away
ἐκ-μεταλλεύω	
ἐκνικάω	to achieve by force
ἐκ-ὁδεύω	
ἐκ-οἰκειόω	
ἑκούσιος	voluntary
ἐκπέμπω	to send out or forth from
ἐκ-περαιόω	
ἐκ-πήγνυμι	
ἐκπίπτω	to fall out of
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἐκπληκτικός	striking with consternation, astounding
ἐκπληρόω	to fill quite up
ἔκπλοος	a sailing out, leaving port
ἐκπνέω	to breathe out or forth
ἔκπνους	
ἐκποδών	away from the feet
ἐκπολεμέω	to excite to war, make hostile
ἐκπολεμόω	to make hostile, to involve in war
ἐκπολιορκέω	to force a besieged town to surrender
ἐκπονέω	to work out, finish off
ἐκπορθέω	to pillage
ἐκπόρθησις	
ἔκπτωσις	
ἐκπύρωσις	a conflagration
ἔκπωμα	a drinking-cup, beaker
ἐκρέω	to flow out or forth
ἔκρηγμα	
ἐκρήγνυμι	to break off, snap asunder
ἔκρυσις	
ἐκταράσσω	to throw into great trouble, to agitate
ἐκτάσσω	to draw out in battle-order
ἐκτείνω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτέμνω	to cut out
ἕκτη	
ἐκτίθημι	to set out, place outside
ἐκτιμάω	to honour highly
ἐκτίμησις	
ἐκτίνω	to pay off, pay in full
ἐκτοπίζω	to take oneself from a place, go abroad
ἕκτος	sixth
ἐκτός	outside
ἐκτραχύνω	to make rough
ἐκτρέφω	to bring up from childhood, rear up
ἐκτροφή	
ἕκτωρ	
Ἕκτωρ	
ἐκυμβάλιζον	
ἐκ-ὑμνέω	
ἐκφέρω	to carry out of
ἐκφθείρω	to destroy utterly
ἐκφορέω	to carry out
ἔκφρων	out of one's mind, senseless
ἐκφωνέω	to cry out
ἐκ-χαραδρόομαι	
ἐκχέω	to pour out
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
Ἐλαίη	
ἐλαιμοτόμει	
Ἐλαιόεις	
ἔλαιον	olive-oil
ἔλαιος	the wild olive
Ἐλαιοῦσσα	
Ἐλαιοῦσσαν	
Ἐλαιούσσης	
ἐλαιόφυτος	olive-planted
ἐλαιόω	
Ἐλαί̈της	
Ἐλαί̈τιδι	
Ἐλαϊτικόν	
Ἐλαϊτικός	
Ἐλαῖ̈τις	
Ἐλαί̈του	
Ἐλαϊτῶν	
Ἐλάρη	
Ἐλάριον	
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
Ἐλατεία	
ἐλάτη	the silver fir, pinus picea
ἐλατήρ	a driver
ἐλάτης	
ἐλάτινος	of the fir
Ἐλάτρια	
ἐλάττωμα	a disadvantage
ἐλαύνω	to drive, drive on, set in motion
Ἐλαφίᾳ	
ἔλαφος	a deer
ἐλάχιστος	the smallest, least
ἔλαχος	
ἐλέα	
Ἐλεάτιδος	
ἐλεγεία	an elegy
ἐλεγεῖον	a distich consisting of hexameter and pentameter, the metre of the elegy
ἐλεγεῖος	
ἔλεγος	a song of mourning, a lament
ἐλεγχής	worthy of reproof;
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεέω	to have pity on, shew mercy upon
Ἕλειος	
ἕλειος	of the marsh or meadow
ἐλειπάνδρησεν	
ἐλελίζω	
ἑλένη	
Ἑλένη	
Ἔλεος	
Ἐλεοῦς	
Ἐλευθεραί	
Ἐλευθεραῖσσουρξε	
ἐλευθερία	freedom, liberty
ἐλευθέρια	
ἐλευθεριάζω	
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
Ἐλευθέριος	
Ἐλευθερολάκωνας	
ἐλεύθερος	free
ἐλευθερόω	to free, set free
Ἐλευσινιακός	
Ἐλευσίνιος	of Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
ἐλεφάντινος	of ivory, ivory
ἐλέφας	the elephant
Ἐλεών	
Ἑλεών	
Ἑλεῶνος	
ἕλη	
Ἔλην	
Ἑλικεύς	
ἑλίκη	
Ἑλίκη	
ἑλικός	
ἑλικτός	curved, twisted, wreathed
Ἑλικών	Helicon
Ἑλικώνιος	
Ἐλίμεια	
Ἐλίμειαν	
Ἐλιμιώτης	
Ἔλιξος	
Ἑλίου	
ἑλίσσω	to turn round, to turn
Ἐλίσων	
ἑλκεχίτων	trailing the tunic, with long tunic
ἕλκω	to draw, drag
ἑλλά	
Ἑλλαδικός	
Ἑλλάνικος	
Ἑλλάς	Hellas
ἑλλέβορος	hellebore
ἐλλείπω	to leave in, leave behind
Ἕλλη	
Ἕλλην	Hellen
ἑλληνίζω	
Ἑλληνικός	Hellenic, Greek
Ἑλληνίς	a Grecian woman
ἑλληνισμόν	
ἑλληνισμοῦ	
Ἑλλησποντιακός	of the Hellespont
Ἑλλησποντίας	a wind blowing from the Hellespont
Ἑλλησπόντιος	
Ἑλλήσποντος	the Hellespont or sea of Helle
ἐλλόγιμος	held in account
Ἐλλοπία	
Ἑλλοπίαν	
Ἐλλοπιεῖς	
Ἐλλοπίευς	
Ἑλλοπίη	
ἐλλοπίης	
Ἐλλόπιος	
ἔλλοπος	
ἑλλός	a young deer, fawn
ἔλλοψ	mute
Ἕλος	
ἕλος	low ground by rivers, a marsh-meadow
Ἑλουήττιοι	
Ἑλουηττίους	
Ἐλπίας	
ἐλπίς	hope, expectation
Ἐλυμαίας	
Ἐλυμαῖοι	
Ἐλυμαίοις	
Ἐλυμαίων	
ἔλυμος	
ἐλύω	to roll round
ἑλώδης	
ἐμαυτοῦ	of me, of myself
ἐμβαδόν	
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβάς	a felt-shoe
ἐμβασιλεύω	to be king in or among
ἐμβολεύς	anything put in: a dibble for setting plants
ἐμβολή	a putting into
ἐμέω	to vomit, throw up
ἐμμένω	to abide in
ἔμμετρος	in measure, proportioned, suitable, moderate
ἐμός	mine
ἔμπαλιν	backwards, back
Ἐμπεδοκλεῖ	
Ἐμπεδοκλέους	
ἐμπειρία	experience
ἔμπειρος	experienced or practised in
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπλέκω	to plait or weave in
ἐμπλοκή	
ἐμπολή	merchandise
ἐμπορεύομαι	to travel
ἐμπορία	commerce, trade, traffic
ἐμπορικός	commercial, mercantile
ἐμπόριον	the Exchange
ἐμπόριος	
ἔμπορος	one who goes on shipboard as a passenger
ἐμπρήθω	to blow up, inflate
ἔμπρησις	a conflagration
ἔμπροσθεν	before, in front
ἐμπρόσοδος	
ἐμφαίνω	to let
ἐμφανίζω	to make manifest, exhibit
ἔμφασις	
ἐμφερής	answering to, resembling
ἐμφέρω	to bear or bring in
ἔμφραγμα	
ἔμφραξις	
ἐμφράσσω	to block up
ἔμψυχος	having life in one, alive, living
ἐμψυχόω	to animate
ἐν	in, among. c. dat.
ἐναγής	under a curse, excommunicate, accurst
ἐναγίζω	to offer sacrifice to the dead or manes
ἐναγισμός	an offering to the manes
ἐνάγω	to lead in or on
ἐναίρω	to slay
ἐνακισχίλιοι	nine thousand
ἐνακόσιοι	nine hundred
ἐναλίγκιος	like, resembling
ἐναλλάσσω	to exchange
ἐνάμιλλος	engaged in equal contest with, a match for
ἐναντίον	
ἐναντιόομαι	to set oneself against, oppose, withstand
ἐναντίος	opposite
ἐναργής	visible, palpable, in bodily shape
ἔναυλον	an abode
ἔναυλος	
ἐνδεής	in need of
ἐνδείκνυμι	to mark, point out
ἕνδεκα	eleven
ἑνδέκατος	the eleventh
ἐνδέχομαι	to take upon oneself
ἐνδέω	
ἐνδεῶς	
ἐνδίδωμι	to give in
ἔνδιος	at midday, at noon
ἔνδοθεν	from within
ἔνδον	in, within, in the house, at home
ἔνδοξος	held in esteem or honour, of high repute
ἐνδοτέρω	quite within
ἔνδροσος	bedewed
Ἐνδυμίων	
ἐν-δύω	
ἐνέδρα	a sitting in: a lying in wait, ambush
ἐν-εἰμί	
ἕνεκα	on account of, for the sake of, because of, for
ἐνενήκοντα	ninety
ἐνενηκοντάπολιν	
ἐνεορτάζω	to keep holiday in
ἐνέπω	to tell, tell of, relate, describe
ἐνετή	a pin, brooch
Ἐνετικήν	
Ἑνετικήν	
Ἐνετοί	
Ἑνετοῖς	
ἐνετός	
Ἑνετῶν	
ἐν-ἠμί	
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἔνθεος	full of the god, inspired, possessed
ἔνθους	
ἐνθουσιάζω	to be inspired or possessed by the god, be rapt, be in ecstasy
ἐνθουσιασμός	
ἐνθουσιαστικός	inspired
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνιαύσιος	of a year, one year old
ἐνιαυτός	any long period of time, a cycle, period
ἐνιδρόω	to sweat in, labour hard in
ἐνίημι	to send in or into
Ἐνιῆνες	
ἑνικός	
ἔνιοι	some
ἐνίοτε	sometimes
Ἐνιπεύς	
ἐνίπτω	to reprove, upbraid
Ἐνίσπη	
ἐνίστημι	to put, set, place in
ἐν-κάθημαι	
ἐν-κοιμάω	
ἐν-νάω	
ἐννέα	nine
ἐννεακαίδεκα	nineteen
ἐννεακαιδέκατος	
Ἐννέη	
ἐν-νέω	
ἐννέωρος	of or for nine years
Ἔννιος	
ἔννοια	a thought in the mind, notion, conception
ἐννύχιος	in the night, by night, nightly
ἐνοικέω	to dwell in
ἔνοικος	in-dwelling: an inhabitant
ἐνόπη	
Ἐνόπη	
ἐνοπή	a crying, screaming
ἐνόπλιος	a war-tune, march
ἔνοπλος	in arms, armed
ἕνος	belonging to the former of two periods, last year's
Ἐνοσίχθων	Earth-shaker
ἐν-περιλαμβάνω	
ἐν-πολιορκέω	
ἔνστασις	a beginning, plan, management
ἐνστρατοπεδεύομαι	to encamp in
ἐντατός	
ἐνταῦθα	here, there
ἐνταφιαστής	
ἔντεα	fighting gear, arms, armour
ἐντείνω	to stretch or strain tight
ἐντεῦθεν	hence or thence
ἐντίθημι	to put in or into
ἔντιμος	in honour, honoured, prized
ἐντόπιος	
ἐντός	within, inside
ἐντυγχάνω	to light upon, fall in with, meet with
ἔνυδρος	with water in it, holding water
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
Ἐνυώ	Enyo
ἐν-χειρέω	
ἐν-χειρόω	
ἐν-χόω	
ἕξ	six
ἐξαγγέλλω	to send out
ἐξάγω	to lead out
ἐξαγωγή	a leading out
ἐξαίρεσις	a taking out
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίσιος	beyond what is ordained
ἐξαιτέω	to demand or ask for from
ἑξακισχίλιοι	six thousand
ἐξακοντίζω	to dart or hurl forth
ἑξακόσιοι	six hundred
ἐξαλαπάζω	to sack
ἐξαλείφω	to plaster or wash over
ἐξάλλαξις	
ἐξαλλάσσω	to change utterly
ἐξαμαρτάνω	to err from the mark, fail
ἐξαναλίσκω	to spend entirely
ἐξανδραποδίζω	to reduce to utter slavery
ἐξανθέω	to put out flowers
ἐξανίστημι	to raise up: to make one rise
ἐξανύω	to accomplish, fulfil, make effectual
ἐξαπατάω	to deceive or beguile thoroughly
ἐξάπτω	to fasten from
ἐξαράσσω	to dash out, shatter
ἐξαρτάω	to hang upon, to make dependent upon
ἑξαστάδιος	
ἐξέδρα	arcade
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξεῖπον	to speak out, tell out, declare
ἐξελαύνω	to drive out from
ἐξελέγχω	to convict, confute, refute
ἐξέλκω	to draw or drag out
ἐξέρχομαι	to go or come out of
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἐξευρίσκω	to find out, discover
ἐξηγέομαι	to be leader of
ἐξήγησις	a statement, narrative
ἐξηγητής	one who leads on, an adviser
ἑξήκοντα	sixty
ἑξηκονταστάδιος	
ἐξημερόω	to tame or reclaim quite
ἑξῆς	one after another, in order, in a row
ἐξιδιάσαντο	
ἐξιδιόομαι	to appropriate
ἐξίημι	to send out, let
ἐξικνέομαι	to reach, arrive at
ἑξικνοῖτο	
ἐξιλάσκομαι	to propitiate
ἕξις	a having, possession
ἐξίστημι	to put out of its place, to change or alter utterly
ἐξισχύω	to have strength enough, to be quite able
ἔξοδος	
ἐξοινόομαι	to be drunk
ἔξοινος	
ἐξοκέλλω	to run aground or ashore
ἐξομηρεύομαι	to take as hostages
ἐξομολογέομαι	to confess in full
ἐξορίζω	to send beyond the frontier, banish
ἐξορμάω	to send forth, send to war
ἐξορμέω	to be out of harbour, run out
ἐξουσία	power or authority
ἐξοχή	prominence
ἔξω	out
ἔξωθεν	from without
ἐξωθέω	to thrust out, force out, wrench out
ἐξωκεανικέναι	
ἐξωνέομαι	to buy off, redeem
ἐξωτερικός	
ἔοικα	to be like
ἐοικότως	similarly, like
Ἐορδοί	
Ἑόρτα	
ἑορτάζω	to keep festival or holiday
ἑορταστικός	
ἑορτή	a feast or festival, holiday
ἑός	his, her own
ἐπαγγελία	a public denunciation
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγω	to bring on
ἐπαγωγός	attractive, tempting, alluring, seductive
ἐπαινέω	to approve, applaud, commend
ἐπαίρω	to lift up and set on
ἐπακολουθέω	to follow close upon, follow after
ἐπακούω	to listen or hearken to, to hear
ἐπάκριος	
ἐπαλγέω	to grieve over
ἐπαλγής	
ἐπάλλαξις	
ἐπαλλάσσω	to interchange
Ἐπαμεινώνδης	
ἐπαμύνω	to come to aid, defend, assist
ἐπάν	
ἐπαναγκάζω	to compel by force, constrain
ἐπαναπαύομαι	to rest upon, depend upon
ἐπάνειμι	to go back, return
ἐπανέρομαι	to question again and again
ἐπανέρχομαι	to go back, return
ἐπανήκω	to have come back, to return
ἐπανθέω	to bloom, be in flower
ἐπανίστημι	to set up again
ἐπάνοδος	a rising up
ἐπανορθόω	to set up again, restore
ἐπανόρθωμα	a correction
ἐπανόρθωσις	a correcting, revisal
ἐπανορθωτικός	
ἐπάνω	above, atop, on the upper side or part
ἐπαραρίσκω	to fit to or upon, fasten to
ἐπαρχία	the government of a province
ἐπάρχω	to be governor of
ἐπαυξάνω	to increase, enlarge, augment
ἐπαύω	to shout over
ἐπαφίημι	to discharge at
Ἔπαφος	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
Ἐπειίδα	
ἔπειμι	to be upon
ἔπειοἱ	
Ἐπειός	
ἐπεισφέρουσιχωρῳ	
ἔπειτα	thereupon
ἐπέκεινα	on yonder side, beyond
ἐπεκτείνω	to extend
ἐπελευστικός	
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπέχω	to have or hold upon
ἔπηλυς	one who comes to
ἐπί	on, upon with gen., dat., and acc.
ἐπί-ἀμάω	
ἐπιβαίνω	to go upon
ἐπιβάλλω	to throw or cast upon
ἐπίβασις	a stepping upon, approaching: a means of approach, access
ἐπιβιόω	to live over or after, survive
ἐπιβοηθέω	to come to aid, to succour
ἐπιβόησις	
ἐπιβουλεύω	to plan or contrive against
ἐπιβουλή	a plan against
ἐπιγαμία	intermarriage
ἐπίγονος	born besides
Ἐπίγονος	
ἐπίγραμμα	an inscription
ἐπιγραφή	an inscription
ἐπιγράφω	to mark the surface, just pierce, graze
Ἐπίδαμνος	
Ἐπιδαύριος	
Ἐπίδαυρος	
ἐπιδείκνυμι	to exhibit as a specimen
ἐπιδεσμεύω	to bind up
ἐπίδεσμος	an upper or outer bandage
ἐπιδέω	
ἐπιδημέω	to be at home, live at home
ἐπιδημία	a stay in a place
ἐπιδιαβαίνω	to cross over after
ἐπιδίδωμι	to give besides
ἐπιδικάζω	to adjudge property to
ἐπιδιώκω	to pursue after
ἐπιδίωξις	
ἐπίδοσις	a giving over and above, a voluntary contribution
ἐπιδρομή	a sudden inroad, a raid, attack
ἐπίδρομος	that may be overrun
ἐπιεικής	fitting, meet, suitable
ἐπιέννυμι	to put on besides or over
ἐπί-ἐπικουρέω	
ἐπιζεύγνυμι	to join at top
Ἐπιζεφύριος	
ἐπιθαλάσσιος	lying or dwelling on the coast
ἐπιθαλαττιαίας	
ἐπίθεσις	a laying on
ἐπιθέτης	
ἐπίθετον	
ἐπίθετος	added, assumed
ἐπιθέτῳὑψοῦ	
ἐπιθέω	to run at or after
ἐπιθυμέω	to set one's heart upon
ἐπικαίριος	important
ἐπικαίω	to light up
ἐπικαλέω	to call upon
ἐπίκαυσις	
ἐπίκειμαι	to be laid upon
ἐπικελεύω	to encourage besides, to cheer on again
ἐπικερδής	
ἐπικίδνημι	to spread over
ἐπίκλησις	a surname or additional name;
ἐπίκλητος	called upon, called in as allies
ἐπικλύζω	to overflow
ἐπίκλυστος	
Ἐπικνημίδιοι	
Ἐπικνημίδιος	
Ἐπικούρειος	Epicurean
ἐπικουρέω	to act as an ally
ἐπικουρικός	serving for help, assistant
Ἐπίκουρος	
ἐπίκουρος	an assister, ally
ἐπίκρανον	that which is put on the head, a head-dress, cap
ἐπικράτεια	mastery, dominion, possession
ἐπικρατέω	to rule over
ἐπικρίνω	to decide, determine
ἐπικρύπτω	to throw a cloak over, conceal
ἐπίκρυψις	concealment
ἐπίκτητος	gained besides or in addition, newly acquired
ἐπί-κτίζω	
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλέγω	to choose, pick out, select
ἐπιλείπω	to leave behind
ἐπιλήθω	to cause to forget
ἐπιληπτικός	
ἐπίλυτρος	
ἐπιμέλεια	care, attention
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελής	careful or anxious about, put in charge of
ἐπιμελητής	one who has charge of
Ἐπιμενίδης	
ἐπί-μερίζω	
ἐπιμήκης	longish, oblong
ἐπιμηνίω	to be angry with
ἐπίμικτα	
ἐπίμιξις	
ἐπιμίσγω	
ἐπιμνηστέον	
ἐπιμνηστέος	
ἐπίνειον	the sea-port
ἐπινοέω	to think on or of, contrive
ἐπίνοσος	
ἐπί-οἰκίζω	
ἐπίουρος	an over-keeper, a guardian, watcher, ward
ἐπιπαιανισμός	
ἐπίπεδος	to the level of the ground, level
ἐπιπέλομαι	to come to or upon
ἐπιπηδάω	to leap upon, assault
ἐπιπίπτω	to fall upon or over
ἐπιπλέκω	to wreathe into
ἐπιπλέω	to sail upon or over
ἐπιπλήσσω	to strike at, strike smartly
ἐπιπλοκή	
ἐπίπλοος	
ἐπίπνευσις	
ἐπιπολάζω	to come to the surface, float
ἐπιπόλαιος	on the surface, superficial
ἐπιπολή	a surface
ἐπιπολύ	to a great extent, generally
ἐπίπονος	painful, toilsome, laborious
ἐπί-πορπάω	
ἐπιπροίημι	to send forth
ἐπίπροσθεν	before
ἐπιπωλέομαι	to go about, go through
ἐπιπώλησις	a going round, inspection
ἐπιρροή	afflux, influx
ἐπίρρυτος	flowing in or to
ἐπιρρώννυμι	to add strength to, strengthen or encourage for
ἐπιρρώομαι	to flow or stream upon
ἐπίσημα	
ἐπισημαίνω	to set a mark upon
ἐπισημασία	
ἐπίσημον	any distinguishing mark, a device or badge, the bearing
ἐπίσημος	having a mark on
ἐπίσης	
ἐπισκεπτέος	to be considered or examined
ἐπισκέπτομαι	
ἐπισκευάζω	to get ready, to equip, fit out
ἐπισκευή	repair, restoration
ἐπίσκεψις	inspection, visitation
ἐπισκοτέω	to throw a shadow over
ἐπίσογκος	
ἔπισος	
ἐπισπείρω	to sow with seed
ἐπίσταμαι	to know
ἐπιστασία	authority, dominion
ἐπιστάσιος	Jupiter Stator
ἐπιστατέω	to be set over
ἐπιστάτη	
ἐπιστάτης	one who stands near or by, a suppliant
ἐπιστέλλω	to send to, send as a message or letter
ἐπιστολεύς	secretary
ἐπιστολή	a message, command, commission
ἐπιστρατεύω	to march against, make war upon
ἐπιστρέφω	to turn about, turn round
ἐπιστροφή	a turning about, twisting
ἐπίστροφος	having dealings with, conversant with
Ἐπίστροφος	
ἐπί-συμπίτνω	
ἐπί-συνίστημι	
ἐπισφαλής	prone to fall, unstable, precarious
ἐπισχεθέντος	
επιτ	
ἐπίταδε	
Ἐπιτάλιον	
ἐπίτασις	a stretching
ἐπιτάσσω	to put upon
Ἐπίταυρος	
ἐπιτάφιος	over a tomb
ἐπιτείνω	to stretch upon or over
ἐπιτειχίζω	to build a fort on the frontier
ἐπιτείχισμα	a fort placed on the enemy's
ἐπιτελέω	to complete, finish, accomplish
ἐπιτελής	brought to an end, completed, accomplished
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτέμνω	to cut on the surface, make an incision
ἐπιτετμημένως	
ἐπιτήδειος	made for an end or purpose, fit or adapted for it, suitable, convenient
ἐπιτηδειότης	fitness, suitableness
ἐπίτηδες	designedly, deceitfully
ἐπιτήδευμα	a pursuit, business, practice
ἐπιτηδεύω	to pursue or practise
ἐπιτίθημι	to lay, put or place upon
ἐπιτίμαιος	
ἐπιτιμάω	to lay a value upon
ἐπιτιμή	
επιτομε	
ἐπιτρέπω	to turn towards
ἐπιτρέχω	to run upon or at
ἐπιτρίβω	to rub on the surface, to crush
ἐπί-τροπεύω	
ἐπίτροπος	one to whom a charge is entrusted, a trustee, administrator
ἐπιφαίνω	to shew forth, display, shew off
ἐπιφάνεια	manifestation
ἐπιφανής	coming to light, appearing
ἐπιφέρειὁ	
ἐπιφέρω	to bring, put or lay upon
ἐπιφημίζω	to utter words ominous of the event
ἐπιφημισμός	
ἐπιφθέγγομαι	to utter after or in accordance
ἐπίφθονος	liable to envy or jealousy, regarded with jealousy, odious
ἐπίφορος	carrying towards
ἐπιφύω	to produce on or besides
ἐπιφωνέω	to mention by name, tell of
Ἐπίχαρμος	
ἐπιχειρέω	to put one's hand on
ἐπιχείρησις	an attempt, attack
ἐπιχερρονησιάζουσα	
ἐπιχέω	to pour water over
ἐπιχορηγέω	to supply besides
ἐπίχριστος	smeared over
ἐπιχωρέω	to give way, yield
ἐπιχωριάζω	to be in the habit of visiting
ἐπιχώριος	in or of the country
ἐποικέω	to go as settler or colonist to
ἐποίκιον	
ἔποικος	one who has settled among strangers, a settler, alien
ἕπομαι	
ἐπομβρία	heavy rain, abundance of wet, wet weather
ἐπονομάζω	to give a surname: to name or call
ἔποπτος	
ἔπος	a word
ἐποχέομαι	to be carried upon, ride upon
ἔποψις	a view over
ἑπτά	seven
ἑπτακαιδέκατος	seventeenth
ἑπτάκις	seven times
ἑπτακισχίλιοι	seven-thousand
ἑπτακόσιοι	seven hundred
Ἑπτακωμῆται	
ἑπτάπορος	with seven paths
Ἑπτάπορος	
ἑπτάς	
ἑπταστάδιος	
ἑπτάστομος	seven-mouthed, with seven portals
ἑπτάτονος	seven-toned
ἑπτάχορδος	
ἐπῳδός	singing to or over
ἐπωνυμία	a surname, name given after
ἐπωνύμιος	called by the name of
ἐπώνυμος	given as a name
Ἐπῶπιν	
ἐπωφελέω	to aid or succour
ἔρα	
ἔραμαι	to love, to be in love with
Ἐρασῖνον	
Ἐρασῖνος	
Ἐρασιστρατείων	
Ἐρασίστρατος	
ἐράσμιος	lovely
ἐραστής	a lover
ἐραστός	beloved, lovely
Ἔραστος	
ἐρατεινός	lovely, charming
ἐρατός	lovely, charming
Ἐρατοσθένης	
Ἐράτυρα	
Ἐρατώ	Erato, the lovely
ἐράω	
ἐργάζομαι	to work, labour
ἐργασία	work, daily labour, business
Ἐργῖνος	
ἔργνυμι	to confine
ἔργον	work
ἔργω	
ἔρδω	to do
Ἑρδωνία	
ἐρέα	
ἐρείπιον	a fallen ruin, wreck
ἐρείπιος	
ἐρεμνός	black, swart, dark
Ἔρεσος	
ἐρετμόν	
ἐρετμός	
ἐρετμόω	to furnish with oars, set to row
Ἐρέτρια	
Ἐρετριεύς	an Eretrian
Ἐρετρικός	
Ἐρετριός	
ἐρεύγομαι	to spit or spew out, to disgorge
ἐρέχθειον	
Ἐρεχθεύς	the render
ἐρημία	a solitude, desert, wilderness
ἐρῆμος	desolate, lone, lonely, lonesome, solitary
ἐρημόω	to strip bare, to desolate, lay waste
ἐριβῶλαξ	with large clods, very fertile
ἐρίβωλος	
Ἐρίγωνα	
