Field1	Field2
ἐγκαλέω	to call in
ἐγκαλλώπισμα	an ornament, decoration
ἐγκάρσιος	athwart, oblique
ἐγκαρτερέω	to persevere or persist in
ἐγκαταλαμβάνω	to catch in
ἐγκαταλέγω	to build in
ἐγκαταλείπω	to leave behind
ἐγκατάληψις	a being caught in
ἐγκατασκήπτω	to fall upon
ἐγκατοικοδομέω	to build in
ἔγκειμαι	to lie in, be wrapped in
ἔγκλημα	an accusation, charge, complaint
ἐγκρατής	in possession of power
ἐγκύπτω	to stoop down and peep in
ἐγχείρησις	a taking in hand, undertaking
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχειρίζω	to put into one's hands, entrust
ἐγχρονίζω	to be long about
ἐγχωρέω	to give room
ἐγχώριος	in or of the country
ἐγώ	ego
ἔδαφος	the bottom, foundation, base
ἕδρα	a sitting-place
ἔδω	to eat
ἐδώδιμος	eatable
ἕζομαι	to seat oneself, sit
ἐθάς	customary, accustomed to
ἐθελοντηδόν	voluntarily
ἐθελοντής	
ἐθελοντί	
ἐθελοπρόξενος	one who voluntarily charges himself with the office of
ἐθέλω	to will, wish, purpose
ἐθίζω	to accustom, use
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἰδοί	Idus
εἴδομαι	are visible, appear
Εἰδομενή	
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἶεν	well!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκαστής	one who conjectures, a diviner
εἰκός	like truth
εἴκοσι	twenty
εἰκοσιστάδιος	
εἰκοστή	
εἰκοστός	the twentieth
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
εἴκω	to yield, give way, draw back, retire
Εἵλως	a Helot
εἶμι	to go
εἰμί	to be, to exist
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρεσία	rowing
εἰρηναῖος	peaceful, peaceable
εἰρήνη	peace, time of peace
εἱρκτή	an inclosure, prison
εἴρω	
εἷς	
εἰς	into, to c. acc.
εἰσαγγέλλω	to go in and announce
εἰσάγω	to lead in or into, to introduce
εἰσακοντίζω	to throw or hurl javelins at
εἰσακούω	to hearken or give ear to one
εἰσάπαξ	at once, once for all
εἰσβαίνω	to go into
εἰσβάλλω	to throw into, put into
εἰσβατός	accessible
εἰσβιάζομαι	to force one's way into
εἰσβιβάζω	to put on board ship
εἰσβολή	an inroad, invasion, attack
εἰσγράφω	to write in, inscribe
εἰσδέχομαι	to take into, admit
εἰσδρομή	an inroad, onslaught
εἴσειμι	to go into
εἰσέρχομαι	to go in or into, enter
εἰσηγέομαι	to bring in, introduce
εἰσήγησις	a proposing, moving
εἰσηγητέος	one must move
εἰσηγητής	one who brings in, a mover, author
εἰσίζομαι	to sit down in
εἰσίημι	to send into
εἴσκειμαι	to be put on board ship
εἰσκομιδή	importation
εἰσκομίζω	to carry into
εἰσνέω	to swim into
εἴσοδος	a way in, entrance
εἰσοικοδομέω	to build into
εἰσπέμπω	to send in, bring in, let in
εἰσπίπτω	to fall into
εἰσπλέω	to sail into, enter
εἴσπλοος	a sailing in
εἴσπραξις	a getting in or collection
εἰστίθημι	to put into, place in
εἰστρέχω	to run in
εἰσφέρω	to carry into or to
εἰσφορά	a gathering in
εἰσφορέω	
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
ἐκ-ἀργυρόω	
ἑκάς	far, afar, far off
ἑκασταχόθεν	from each side
ἑκασταχόσε	to each side
ἑκασταχοῦ	everywhere
ἕκαστος	every, every one, each, each one
ἑκάστοτε	each time, on each occasion
ἑκάτερος	each of two, either, each singly
ἑκατέρωθεν	on each side, on either hand
ἑκατόμπεδος	measuring a hundred feet
ἑκατόν	a hundred
ἑκατοστός	the hundredth
ἐκβάζω	to speak out, declare
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἐκβιβάζω	to make to step out
ἐκβοήθεια	a going out to aid, a sally
ἐκβοηθέω	to march out to aid
ἐκβολή	a throwing out
ἐκγίγνομαι	to be born of
ἔκγονος	born of, sprung from
ἔκδεια	a falling short, being in arrear
ἔκδημος	from home, gone on a journey
ἐκδιαιτάομαι	to depart from one's accustomed mode of life, change one's habits
ἐκδιδάσκω	to teach thoroughly
ἐκδιδράσκω	to run out from, run away, escape
ἐκδίδωμι	to give up, surrender
ἐκδιώκω	to chase away, banish
ἐκδρομή	a running out, sally, charge
ἔκδρομος	one that sallies out
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἐκκλησιάζω	
ἐκεχειρία	a holding of hands, a cessation of hostilities, armistice, truce
ἑκκαίδεκα	sixteen
ἐκκάμνω	to grow quite weary of
ἐκκαρπόομαι	to enjoy the fruit of
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἐκκλίνω	to bend out of the regular line
ἐκκολάπτω	to scrape out, obliterate
ἐκκομίζω	to carry out
ἐκκόπτω	to cut out, knock out
ἐκκρεμάννυμι	to hang from or upon
ἐκκρίνω	to choose or pick out, to single out
ἔκκριτος	picked out, select
ἐκκρούω	to knock out
ἐκ-λάω	
ἐκ-λέγω	
ἐκλέγω	to pick or single out
ἐκλείπω	to leave out, omit, pass over
ἔκλειψις	abandonment
ἐκλεκτός	picked out, select
ἐκλιπής	failing, deficient
ἐκλογίζομαι	to compute, calculate
ἐκνεύω	to turn the head aside
ἐκνέω	to swim out, swim to land, escape by swimming
ἐκνικάω	to achieve by force
ἑκούσιος	voluntary
ἐκπαύω	to set quite at rest, put an end to
ἐκπέλει	'tis permitted
ἐκπέμπω	to send out or forth from
ἔκπεμψις	a sending out or forth
ἐκπίμπλημι	to fill up
ἐκπίπτω	to fall out of
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἐκπληκτικός	striking with consternation, astounding
ἔκπληξις	consternation
ἔκπλοος	a sailing out, leaving port
ἐκπνέω	to breathe out or forth
ἐκποδών	away from the feet
ἐκπολεμέω	to excite to war, make hostile
ἐκπολεμόω	to make hostile, to involve in war
ἐκπολιορκέω	to force a besieged town to surrender
ἐκπομπή	a sending out or forth
ἐκπονέω	to work out, finish off
ἐκπορθέω	to pillage
ἐκπορίζω	to invent, contrive
ἐκπράσσω	to do completely, to bring about, achieve
ἐκπρεπής	distinguished out of all, preeminent, remarkable
ἐκπρίω	to saw out
ἔκπυστος	discovered
ἔκπωμα	a drinking-cup, beaker
ἐκρήγνυμι	to break off, snap asunder
ἔκσπονδος	out of the treaty, excluded from it
ἐκσπονδος	
ἐκστρατεύω	to march out
ἐκστρατοπεδεύομαι	to encamp outside
ἐκτείνω	to stretch out
ἐκτειχίζω	to fortify completely
ἐκ-τεχνάομαι	
ἕκτη	
ἐκτίνω	to pay off, pay in full
ἐκτός	outside
ἕκτος	sixth
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέχω	to run out or forth, make a sally
ἐκτροπή	a turning off or aside
ἐκτρυχόω	to wear out, exhaust
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἐκφοβέω	to frighten away, affright
ἐκφορά	a carrying out
ἐκφροντίζω	to think out, discover
ἐκχρηματίζομαι	to squeeze money from, levy contributions on
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
Ἐλαίατις	
Ἐλαιόεις	
ἔλαιον	olive-oil
ἔλαιος	the wild olive
Ἐλαιούσιος	
ἐλαιόω	
ἔλασις	a driving away, banishing
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
ἐλαύνω	to drive, drive on, set in motion
ἐλαφηβολιών	the Elaphebolia
ἐλάχιστος	the smallest, least
ἔλαχος	
ἐλεγεῖον	a distich consisting of hexameter and pentameter, the metre of the elegy
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἕλειος	of the marsh or meadow
ἑλένη	
Ἑλένη	
ἔλεος	pity, mercy, compassion
ἐλευθερία	freedom, liberty
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
ἐλεύθερος	free
ἐλευθερόω	to free, set free
ἐλευθέρωσις	a setting free
Ἐλευσίνιος	of Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
ἕλη	
Ἐλιμιώτης	
Ἑλίξου	
ἑλκεχίτων	trailing the tunic, with long tunic
ἕλκος	a wound
ἕλκω	to draw, drag
ἕλκωσις	ulceration
ἑλλά	
ἐλλαμπρύνομαι	to gain distinction
Ἑλλάνικος	
Ἑλλάς	Hellas
ἐλλείπω	to leave in, leave behind
Ἕλλην	Hellen
ἑλληνίζω	
Ἑλληνικός	Hellenic, Greek
Ἑλληνίς	a Grecian woman
Ἑλληνοταμίαι	the stewards of Greece
Ἑλλησποντιακός	of the Hellespont
Ἑλλησπόντιος	
Ἑλλήσποντος	the Hellespont or sea of Helle
ἐλλιπής	wanting, lacking, defective
Ἐλλομενός	
ἑλλός	a young deer, fawn
ἐλλός	
Ἕλος	
ἕλος	low ground by rivers, a marsh-meadow
ἐλπίζω	to hope for, look for, expect
ἐλπίς	hope, expectation
Ἔλυμοι	
ἔλυμος	
ἐλύω	to roll round
ἑλώδης	
Ἑλωρίνην	
ἐμαυτοῦ	of me, of myself
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβάτης	a half-boot of felt
Ἔμβατον	
ἐμβιβάζω	to set in or on
ἐμβοάω	to call upon, shout to
ἐμβολεύς	anything put in: a dibble for setting plants
ἐμβολή	a putting into
ἔμβολον	
ἔμβολος	anything pointed so as to be easily thrust in
ἐμέω	to vomit, throw up
ἐμμένω	to abide in
ἔμμισθος	in pay, in receipt of pay, hired
ἐμός	mine
ἐμπαλάσσομαι	to be entangled in
ἔμπαλιν	backwards, back
ἐμπαρέχω	to give into
Ἐμπεδίας	
ἐμπειρία	experience
ἔμπειρος	experienced or practised in
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπλέω	to sail in
ἔμπληκτος	stunned, amazed, stupefied
ἔμπνους	with the breath in one, breathing, alive
ἐμπόδιος	at one's feet, coming in the way, meeting
ἐμποδών	at the feet, in the way, in one's path
ἐμποιέω	to make in
ἐμπολιτεύω	to be one of a state, to be a citizen, hold civil rights
ἐμπορεύομαι	to travel
ἐμπορία	commerce, trade, traffic
ἐμπόρια	
ἐμπόριον	the Exchange
ἐμπόριος	
ἔμπορος	one who goes on shipboard as a passenger
ἐμπρήθω	to blow up, inflate
ἐμφαίνω	to let
ἐμφανής	shewing in
ἐμφράσσω	to block up
ἐμφρουρέω	to keep guard in
ἔμφρων	in one's mind or senses
ἔμψυχος	having life in one, alive, living
ἐν	in, among. c. dat.
ἐναγής	under a curse, excommunicate, accurst
ἐνάγω	to lead in or on
ἐναγωνίζομαι	to contend or fight among
ἐνακόσιοι	nine hundred
ἐναλλάσσω	to exchange
ἐν-ἀντιάω	
ἐναντίον	
ἐν-ἀντιόομαι	
ἐναντιόομαι	to set oneself against, oppose, withstand
ἐναντίος	opposite
ἐναντίωμα	an obstacle, hindrance
ἐναντίωσις	a contradiction
ἐναποθνήσκω	to die in
ἐναποκλάω	to break off short in
ἐναταῖος	on the ninth day
ἔνατος	ninth
ἐναυλίζω	to dwell or abide in
ἐνδεής	in need of
ἔνδεια	want, need, lack
ἐνδείκνυμι	to mark, point out
ἕνδεκα	eleven
ἑνδεκαταῖος	on the eleventh day
ἑνδέκατος	the eleventh
ἐνδέχομαι	to take upon oneself
ἐνδέω	
ἐνδεῶς	
ἔνδηλος	visible, manifest, clear
ἔνδημος	dwelling in
ἐνδιαιτάομαι	to live or dwell in
ἐνδιατρίβω	to spend or consume in
ἐνδίδωμι	to give in
ἔνδιον	
Ἔνδιος	
ἔνδιος	at midday, at noon
ἔνδοθεν	from within
ἐνδοιάζω	to be in doubt, at a loss
ἐνδοιαστός	doubtful, ambiguous
ἔνδον	in, within, in the house, at home
ἐνδύω	to go into
ἐνέδρα	a sitting in: a lying in wait, ambush
ἐνεδρεύω	to lie in wait for
ἐνεῖδον	to observe
ἐνείλλω	
ἐν-εἰμί	
ἔνειμι	to be in
ἐνείρω	to string on
ἕνεκα	on account of, for the sake of, because of, for
ἐνενήκοντα	ninety
ἐνενηκοστός	
ἐν-ἕννυμι	
ἐνεργός	at work, working, active, busy
ἔνερσις	a fitting in, fastening
ἐνευδαιμονέω	to be happy in
ἐν-ἠμί	
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθαπερ	there where, where
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνθύμησις	consideration, esteem
ἐνθυμία	a scruple, misgiving
ἐνθύμιος	taken to heart
ἐνιαύσιος	of a year, one year old
ἐνιαυτός	any long period of time, a cycle, period
ἐνιδρόω	to sweat in, labour hard in
ἐνίημι	to send in or into
Ἐνιπεύς	
ἐνίπτω	to reprove, upbraid
ἐνίστημι	to put, set, place in
ἐννέα	nine
ἐννεάκρουνος	with nine springs
Ἐννεάκρουνος	
Ἐννέη	
ἔννομος	within the law, lawful, legal
ἕννυμι	to put clothes on
ἐνοικέω	to dwell in
ἐνοίκησις	a dwelling in
ἐνοικίζω	to settle in
ἐνοικοδομέω	to build in
ἔνοικος	in-dwelling: an inhabitant
ἐνοράω	to see, remark, observe
ἔνορκος	bound by oath
ἕνος	belonging to the former of two periods, last year's
ἔνσπονδος	included in a truce or treaty
ἐνστάζω	to drop in or into
ἐνστρατοπεδεύομαι	to encamp in
ἐνταῦθα	here, there
ἐντειχίζω	to build or fortify in
ἐντελευτάω	to end one's life in
ἐντελής	complete, full
ἐντέμνω	to cut in, engrave upon
ἐντεῦθεν	hence or thence
ἐντίκτω	to bear or produce in
ἔντιμος	in honour, honoured, prized
ἐντομή	
ἔντονος	well-strung, sinewy
ἐντός	within, inside
ἐντυγχάνω	to light upon, fall in with, meet with
Ἐνυάλιος	the Warlike
ἐν-χειρέω	
ἐνωμοτάρχης	leader of an ἐνωμοτία
ἐνωμοτία	a band of sworn soldiers, a company in the Spartan army
ἕξ	six
ἐξαγγέλλω	to send out
ἐξάγγελος	a messenger who brings out news
ἐξάγγελτος	told of, denounced
ἐξάγνυμι	to break and tear away, to rend
ἐξάγω	to lead out
ἐξᾴδω	to sing out, sing one's last song
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίφνης	on a sudden
ἑξακισχίλιοι	six thousand
ἑξακόσιοι	six hundred
ἐξαλείφω	to plaster or wash over
ἐξαλλάσσω	to change utterly
ἐξαμαρτάνω	to err from the mark, fail
ἐξαναγκάζω	to force or compel utterly
ἐξανάγω	to bring out of or up from
ἐξαναχωρέω	to go out of the way, withdraw, retreat
ἐξανθέω	to put out flowers
ἐξανίστημι	to raise up: to make one rise
ἐξαπαλλάσσω	to set free from, remove from
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπίναιος	sudden, unexpected.
ἐξαπιναῖος	
ἐξαπίνης	
ἐξαράσσω	to dash out, shatter
ἐξαρτάω	to hang upon, to make dependent upon
ἐξαρτύω	to get ready, equip thoroughly, fit out
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξεῖπον	to speak out, tell out, declare
ἐξελαύνω	to drive out from
ἐξελέγχω	to convict, confute, refute
ἐξεργάζομαι	to work out, make completely, finish off, bring to perfection
ἐξέργω	to shut out from
ἐξέρχομαι	to go or come out of
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἐξέτασις	a close examination, scrutiny, review
ἐξευρίσκω	to find out, discover
ἐξηγέομαι	to be leader of
ἐξήγησις	a statement, narrative
Ἐξηκέστου	
ἑξήκοντα	sixty
ἑξηκοστός	sixtieth
ἐξήκω	to have reached
ἑξῆς	one after another, in order, in a row
ἐξίημι	to send out, let
ἐξικνέομαι	to reach, arrive at
ἕξις	a having, possession
ἐξισόω	to make equal or even bring to a level with
ἐξίστημι	to put out of its place, to change or alter utterly
ἐξίωσις	
ἔξοδος	
ἔξοιδα	to know thoroughly, know well
ἐξοικέω	to emigrate
ἐξοικίζω	to remove
ἐξορκόω	to swear
ἐξορμάω	to send forth, send to war
ἐξορμέω	to be out of harbour, run out
ἐξοτρύνω	to stir up, urge on, excite
ἐξουσία	power or authority
ἐξυβρίζω	to break out into insolence, to run riot, wax wanton
ἔξω	out
ἔξωθεν	from without
ἐξωθέω	to thrust out, force out, wrench out
ἔοικα	to be like
ἐοικότως	similarly, like
Ἐορδίη	
Ἐόρδιος	
Ἐορδοί	
ἑορτάζω	to keep festival or holiday
ἑορτή	a feast or festival, holiday
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγνυμι	to break
ἐπάγω	to bring on
ἐπαγωγεύς	
ἐπαγωγή	a bringing in, supplying
ἐπαγωγός	attractive, tempting, alluring, seductive
ἐπαείδω	to sing to or in accompaniment
ἐπαινέτης	a commender, admirer
ἐπαινέω	to approve, applaud, commend
ἔπαινος	approval, praise, commendation
ἐπαίρω	to lift up and set on
ἐπαιτιάομαι	to bring a charge against, accuse
ἐπαίτιος	blamed for
ἐπακολουθέω	to follow close upon, follow after
ἐπακούω	to listen or hearken to, to hear
ἐπακτός	brought in, imported
ἐπαληθεύω	
ἔπαλξις	a means of defence
ἐπαμύνω	to come to aid, defend, assist
ἐπαμφοτερίζω	to admit a double sense
ἐπαναβαίνω	to get up on, mount
ἐπαναβιβάζω	to make to mount upon
ἐπαναγκάζω	to compel by force, constrain
ἐπανάγω	to bring up: to stir up, excite
ἐπαναγωγή	
ἐπαναίρω	to lift up
ἐπανάσεισις	a brandishing against
ἐπανάστασις	a rising up against, an insurrection
ἐπαναστρέφω	to turn back upon
ἐπαναχωρέω	to go back again, to retreat, return
ἐπαναχώρησις	a return
ἐπάνειμι	to go back, return
ἐπανεῖπον	to offer by public proclamation
ἐπανέρχομαι	to go back, return
ἐπανισόω	to make quite equal, to balance evenly, equalise
ἐπανίστημι	to set up again
ἐπανορθόω	to set up again, restore
ἐπάντης	steep
ἐπάνωθεν	from above, above
ἐπαραρίσκω	to fit to or upon, fasten to
ἐπάρατος	accursed, laid under a curse
ἐπάρχω	to be governor of
ἐπαυλίζομαι	to encamp on the field
ἐπαυξάνω	to increase, enlarge, augment
ἐπαύρεσις	fruition
ἐπαύω	to shout over
ἐπαχθής	heavy, ponderous
ἐπέθεσαν	
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἐπειδάν	whenever.
ἐπεῖδον	to look upon, behold
ἔπειμι	to be upon
ἐπεῖπον	to say besides
ἐπεισαγωγή	a bringing in besides, a means of bringing or letting in
ἐπεισβαίνω	to go into upon
ἐπεισβάλλω	to throw into besides
ἐπεισέρχομαι	to come in besides
ἐπεισπλέω	to sail in after
ἐπεισφέρω	to bring in besides or next
ἔπειτα	thereupon
ἐπεκβαίνω	to go out upon, disembark
ἐπεκβοηθέω	to rush out to aid
ἐπεκδρομή	an excursion, expedition
ἐπέκεινα	on yonder side, beyond
ἐπέκπλοος	a sailing out against, an attack by sea
ἐπελπίζω	to buoy up with hope, to cheat with false hopes
ἐπεξάγω	to lead out
ἐπεξαγωγή	extension of a line of battle
ἐπέξειμι	to go out against
ἐπεξέρχομαι	to go out against, make a sally against
ἐπεξέτασις	a fresh review or muster
ἐπέξοδος	a march out against
ἐπέοικε	to be like, to suit
ἐπεργασία	cultivation of another's land, encroachment upon
ἐπέρομαι	to ask besides or again
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπερωτάω	to inquire of, question, consult
ἐπερώτημα	a question
ἐπερώτησις	a questioning, consulting
ἐπετήσιος	from year to year, yearly
ἐπέχω	to have or hold upon
ἐπηλυγάζω	to overshadow
ἔπηλυς	one who comes to
ἐπήν	
ἐπήρεια	despiteful treatment, spiteful abuse
ἐπί	on, upon with gen., dat., and acc.
ἐπιβαίνω	to go upon
ἐπιβάλλω	to throw or cast upon
ἐπιβάτης	one who mounts or embarks;
ἐπιβατός	that can be climbed, accessible
ἐπιβιβάζω	to put
ἐπιβιόω	to live over or after, survive
ἐπιβοάω	to call upon or to, cry out to
ἐπιβοήθεια	a coming to aid, succour
ἐπιβοηθέω	to come to aid, to succour
ἐπιβόημα	a call or cry to
ἐπιβόητος	cried out against, ill spoken of
ἐπιβολή	a throwing or laying on
ἐπιβούλευμα	a plot, attempt, scheme
ἐπιβουλεύω	to plan or contrive against
ἐπιβουλή	a plan against
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπίγραμμα	an inscription
ἐπιγραφή	an inscription
ἐπιγράφω	to mark the surface, just pierce, graze
Ἐπιδάμνιος	
Ἐπίδαμνος	
Ἐπιδαύριος	
Ἐπίδαυρος	
ἐπιδείκνυμι	to exhibit as a specimen
ἐπίδειξις	a shewing forth, making known
ἐπιδέω	
ἐπιδημέω	to be at home, live at home
ἐπιδημιουργοί	
ἐπιδιαβαίνω	to cross over after
ἐπιδιαφέρομαι	to go across after
ἐπιδίδωμι	to give besides
ἐπιδιώκω	to pursue after
ἐπιδοχή	the reception of something new
ἐπιδρομή	a sudden inroad, a raid, attack
ἐπιείκεια	reasonableness, fairness, equity
ἐπιεικής	fitting, meet, suitable
ἐπί-ἐκθέω	
ἐπί-ἐκπλέω	
ἐπιέννυμι	to put on besides or over
ἐπί-ἐπικουρέω	
Ἐπιζεφύριος	
ἐπιζήμιος	bringing loss upon, hurtful, prejudicial
ἐπιθαλασσίδιος	
ἐπιθαλάσσιος	lying or dwelling on the coast
ἐπιθειάζω	to call upon in the name of the gods, to adjure, conjure
ἐπιθειασμός	an appeal to the gods
ἐπιθεραπεύω	to serve diligently, work zealously for
ἐπιθέω	to run at or after
ἐπιθυμέω	to set one's heart upon
ἐπιθυμία	desire, yearning, longing
ἐπιθυμιάω	to offer incense
ἐπικαθαιρέω	to pull down or destroy besides
ἐπί-κάθημαι	
ἐπί-καθίστημι	
ἐπίκαιρος	in fit time or place, in season, seasonable, opportune, convenient
ἐπικαλέω	to call upon
ἐπικαταβαίνω	to go down to
ἐπικατάγομαι	to come to land along with or afterwards
ἐπικαταδαρθάνω	to fall asleep afterwards
ἐπικαταλαμβάνω	to catch up, overtake
ἐπικαταψεύδομαι	to tell lies besides
ἐπικάτειμι	to go down into
ἐπίκειμαι	to be laid upon
ἐπικέλευσις	a cheering on, exhortation
ἐπικελεύω	to encourage besides, to cheer on again
ἐπικέλλω	to bring to shore
ἐπικηρυκεύομαι	to send a message by a herald
ἐπικίνδυνος	in danger, dangerous, insecure, precarious
ἐπικλάω	to bend to or besides
Ἐπικλέης	
ἐπίκλησις	a surname or additional name;
ἐπίκλητος	called upon, called in as allies
ἐπικλινής	sloping
ἐπικλίνω	to put
ἐπικλύζω	to overflow
ἐπίκλυσις	an overflow, flood
ἐπικομπάζω	to add boastingly
ἐπικομπέω	to boast of
ἐπικουρία	aid, succour
ἐπικουρικός	serving for help, assistant
Ἐπίκουρος	
ἐπίκουρος	an assister, ally
ἐπικρατέω	to rule over
ἐπικρατής	master of
ἐπικράτησις	victory over
ἐπικρεμάννυμι	to hang over
ἐπικρύπτω	to throw a cloak over, conceal
ἐπικτάομαι	to gain or win besides
Ἐπικυδίδας	
ἐπικυρόω	to confirm, sanction, ratify
ἐπικωλύω	to hinder, check
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλέγω	to choose, pick out, select
ἐπιλείπω	to leave behind
ἐπίλειψις	a deficiency, lack
ἐπίλοιπος	still left, remaining
ἐπιμανθάνω	to learn besides or after
ἐπιμαρτυρία	a witness, testimony
ἐπιμαρτύρομαι	to call to witness, appeal to
ἐπιμαχέω	to help one in war
ἐπιμαχία	a defensive alliance
ἐπίμαχος	easily attacked, assailable
ἐπιμειξία	
ἐπιμέλεια	care, attention
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελής	careful or anxious about, put in charge of
ἐπιμένω	to stay on, tarry or abide still
ἐπιμεταπέμπομαι	to send for a reinforcement
ἐπιμιμνήσκομαι	to bethink oneself of, to remember, think of
ἐπιμιξία	a mixing with
ἐπιμίσγω	
ἐπιμονή	a staying on, tarrying, delay
ἐπίνειον	the sea-port
ἐπινέμω	to allot, distribute
ἐπινοέω	to think on or of, contrive
ἐπίνοια	a thinking on or of
ἔπιον	
ἐπιπάρειμι	to be present besides or in addition
ἐπιπέλομαι	to come to or upon
ἐπιπέμπω	to send besides or again
ἐπίπεμψις	a sending to
ἐπιπίπτω	to fall upon or over
ἔπιπλα	implements, utensils, furniture, moveable property
ἐπίπλεος	quite full of
ἐπίπλευσις	a sailing against
ἐπιπλέω	to sail upon or over
ἐπιπληρόω	to fill up again
ἐπίπλοος	
ἐπιπολάζω	to come to the surface, float
Ἐπιπολή	
ἐπιπολή	a surface
ἐπίπονος	painful, toilsome, laborious
ἐπιρρώννυμι	to add strength to, strengthen or encourage for
ἐπισημαίνω	to set a mark upon
ἐπίσημον	any distinguishing mark, a device or badge, the bearing
ἐπίσημος	having a mark on
ἐπισιτίζομαι	to furnish oneself with food or provender
ἐπισκεπτέος	to be considered or examined
ἐπισκευάζω	to get ready, to equip, fit out
ἐπισκευή	repair, restoration
ἐπισκήπτω	to make to lean upon, make to fall upon
ἔπισος	
ἐπισπάω	to draw or drag after
ἐπισπένδω	to pour upon or over
ἐπισπέρχω	to urge on
ἐπισπονδή	a renewed or renewable truce
ἐπισταλάω	to fall in drops over
ἐπίσταμαι	to know
ἐπιστατέω	to be set over
ἐπιστάτη	
ἐπιστέλλω	to send to, send as a message or letter
ἐπιστήμη	acquaintance with
ἐπιστήμων	knowing, wise, prudent
ἐπιστολεύς	secretary
ἐπιστολή	a message, command, commission
ἐπιστρατεία	a march or expedition against
ἐπιστρατεύω	to march against, make war upon
ἐπιστρέφω	to turn about, turn round
ἐπιστροφή	a turning about, twisting
ἐπίσχεσις	a checking, hindrance, delay, reluctance, lingering
ἐπίσχω	to hold or direct towards
Ἐπιτάδαν	
Ἐπιτάδας	
Ἐπιτάδου	
ἐπίτακτος	drawn up behind
ἐπιταλαιπωρέω	to labour yet more
ἐπιτάσσω	to put upon
ἐπιταχύνω	to hasten on, urge forward
ἐπιτειχίζω	to build a fort on the frontier
ἐπιτείχισις	the building a fort on the enemy's frontier, the occupation of it
ἐπιτειχισμός	
ἐπιτελέω	to complete, finish, accomplish
ἐπιτελής	brought to an end, completed, accomplished
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτέρπομαι	to rejoice or delight in
ἐπιτέχνησις	contrivance for
ἐπιτήδειος	made for an end or purpose, fit or adapted for it, suitable, convenient
ἐπίτηδες	designedly, deceitfully
ἐπιτήδευμα	a pursuit, business, practice
ἐπιτήδευσις	devotion or attention to
ἐπιτηδεύω	to pursue or practise
ἐπιτηρέω	to look out for
ἐπιτίθημι	to lay, put or place upon
ἐπιτιμάω	to lay a value upon
ἐπιτιμή	
ἐπιτίμησις	censure, criticism
ἐπίτιμος	in possession of his rights and franchises
ἐπιτολή	the rising of a star
ἐπιτρέπω	to turn towards
ἐπιτρέχω	to run upon or at
ἐπί-τροπεύω	
ἐπιτροπή	a reference
ἐπίτροπος	one to whom a charge is entrusted, a trustee, administrator
ἐπιτυγχάνω	to hit the mark
ἐπιφαίνω	to shew forth, display, shew off
ἐπιφανής	coming to light, appearing
