Field1	Field2
δαψιλής	abundant, plentiful
δαψιλός	
δέ	but
δέησις	an entreating, asking: a prayer, entreaty
δεῖ	it is binding on
δεῖγμα	a sample, pattern, proof, specimen
δειδίσσομαι	to frighten, alarm
δείδω	to fear
δείκνυμι	to bring to light, display, exhibit
δεικτέον	
δεικτέος	to be shown
δείλη	afternoon
δειλία	cowardice
δειλιάω	to be afraid
δείλομαι	to verge towards afternoon
δειλός	cowardly, craven
δεῖνα	such an one, a certain one
δεῖνος	
δεινός	fearful, terrible, dread, dire
δεινόω	to make terrible: to exaggerate
Δείνωνι	
δεῖξις	
δείξις	
δειπνέω	to make a meal
δειπνίζω	to entertain at dinner
δεῖπνον	the principal meal
δειπνοποιέω	to give a dinner
δεῖπνος	
δειρή	the neck, throat
δεῖσα	
δεισιδαίμων	fearing the gods
δέκα	ten
δεκάδαρχος	a commander of ten
δεκαδεύς	one of a decury
δεκάκις	ten-times
δεκάκλινος	holding ten dinner-couches
δεκάμηνος	ten months old
δεκάμνους	weighing or worth ten minae
δεκαπέντε	
δεκαρχία	the government of ten
δεκάς	a decad: a company of ten
δεκατευτήριον	the tenths-office, custom-house
δεκατεύω	to exact the tenth part from
δεκάτη	
δέκατος	tenth
Δεκέλεια	Deceleia
δεκώρυγος	ten fathoms long
δελεάζω	to entice or catch by a bait
δέλεαρ	a bait
δέλτα	
Δέλτη	
Δελφίνιον	a temple of Apollo
Δελφίνιος	
δελφίς	the dolphin
Δελφίων	
Δελφοί	the Delphians
δενδροκοπέω	to cut down trees
δένδρον	a tree
δεξιά	the right hand
δεξιόομαι	to greet with the right hand, welcome, greet
δεξιός	on the right hand or side
Δέξιππος	
δέξις	
δέον	that which is binding, needful, right, proper
δέος	fear, alarm, affright
Δέραι	
δέραιον	a necklace
Δέρδης	
Δερκυλίδα	
Δερκυλίδᾳ	
Δερκυλίδαν	
Δερκυλίδας	
Δερκυλίδου	
δέρμα	the skin, hide
Δέρνης	
δέρος	
δέρω	to skin, flay
δεσμεύω	to fetter, put in chains
δέσμη	
δεσμός	anything for binding, a band, bond
δεσμωτήριον	a prison
δεσμώτης	a prisoner, captive
δέσποινα	the mistress, lady of the house
δεσπόσυνος	of or belonging to the master or lord
δεσποτέω	to be despotically ruled
δεσπότης	a master, lord, the master of the house
δεσποτικός	of or for a master
δεῦρο	hither
δευτεραῖος	on the second day
δεύτερος	second
δεύω	
δεχάμματος	
δέχομαι	to take, accept, receive
δέω	
δή	exactness
δῆγμα	a bite, sting
δῆθεν	really, in very truth
δηιόω	to cut down, slay
δηλέομαι	to hurt, do a mischief to
Δήλιος	Delian
δῆλος	visible, conspicuous
Δῆλος	Delos
δηλόω	to make visible or manifest, to show, exhibit
δήλωσις	a pointing out, manifestation, explaining, shewing
δημαγωγέω	to lead the people
δημαγωγός	a popular leader
Δημαίνετος	
Δήμαρχος	
Δημέας	
δημεύω	to declare public property, to confiscate
δημηγορέω	to speak in the assembly
δημηγορία	a speech in the public assembly
δημηγορικός	of or for public speaking, qualified for it
δημήγορος	
δημηγόρος	a popular orator
Δημήτηρ	Demeter
δημιουργέω	to practise a trade, do work
δημιουργός	one who works for the people, a skilled workman, handicraftsman
δημοκρατέομαι	to have a democratical constitution, live in a democracy
Δημοκράτης	
δημοκρατία	democracy, popular government
δῆμος	a country-district, country, land
δημοσίᾳ	
δημοσιεύω	to confiscate
δημόσιος	belonging to the people or state
δημοσιόω	to confiscate
Δημόστρατος	
Δημοτέλη	
δημότης	one of the people, a commoner, plebeian
δημοτικός	of or for the people, in common use, common
Δημοτίων	
δήποτε	at some time, once upon a time
δήπου	perhaps, it may be
δῆτα	certainly, to be sure, of course
διά	through c. gen. through, by means of c. acc.
διά-ἀγκυλόω	
διαβαίνω	to make a stride, walk or stand with the legs apart
διαβάλλω	to throw over or across, to carry over or across
διάβασις	a crossing over, passage
διαβατέος	that can be crossed or passed through
διαβατήρια	offerings before crossing the border
διαβατός	to be crossed or passed, fordable
διαβιάζομαι	
διαβιβάζω	to carry over or across, to transport
διαβιόω	to live through, pass
διαβολή	false accusation, slander, calumny
διάβολος	slanderous, backbiting
διαγγέλλω	to give notice by a messenger, to send as a message
διαγελάω	to laugh at
διαγίγνομαι	to go through, pass
διαγιγνώσκω	to distinguish, discern
Διαγόρης	
διάγραμμα	that which is marked out by lines, a figure, plan
διάγω	to carry over or across
διαγωνίζομαι	to contend, struggle or fight against
διαδέχομαι	to receive one from another
διάδηλος	distinguishable among others
διάδημα	a band or fillet
διαδιδράσκω	to run off, get away, escape
διαδίδωμι	to give from hand to hand, to pass on, hand over
διαδικάζω	to give judgment in a case
διαδικασία	a suit brought to decide
διαδοκιμάζω	to test closely
διαδοχή	a taking from
διάδοχος	succeeding
διαδρομή	a running about through
διαδύνω	to slip through
διαδωρέομαι	to distribute in presents
διαζάω	to live through, pass
διαζεύγνυμαι	to be disjoined, separated, parted
διαζώννυμι	to gird round the middle
διαθεάομαι	to look through, examine
διαθέω	to run about
διαθροέω	to spread a report, give out
διαθρυλέω	to be commonly reported
διαθρύπτω	to break in sunder, break in pieces, shiver
διαιθριάζω	to become quite clear and fine
διαίρεσις	a dividing, division
διαιρετός	divided, separated
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διαίρω	to raise up, lift up
διαίσσω	to rush or dart through or across
δίαιτα	a way of living, mode of life
διαιτάω	to feed in a certain way, to diet
διαίτημα	rules of life, a mode or course of life
διαιτητήριον	the dwelling rooms of a house
διακαθίζω	to make to sit apart, set apart
διακαρτερέω	to endure to the end, last out
διάκειμαι	to be in a certain state, to be disposed or affected
διακελεύομαι	to exhort, give orders, direct
διακινδυνεύω	to run all risks, make a desperate attempt, hazard all
διακινέω	to move thoroughly
διακλάω	to break in twain
διακληρόω	to assign by lot, allot
διακομίζω	to carry over or across
διακονέω	to minister, serve, do service
διακονία	the office of a διάκονος
διακονικός	serviceable
διάκονος	a servant, waiting-man
διακοντίζομαι	to contend with others at throwing the javelin
διακόπτω	to cut in two, cut through
διάκορος	satiated, glutted
διακόσιοι	two hundred
διακοσμέω	to divide and marshal, muster in array
διακούω	to hear through, hear out or to the end
διακριβόω	to examine or discuss minutely or with precision
διακρίνω	to separate one from another
διάκρισις	separation, dissolution
διακώλυσις	a hindering
διακωλύω	to hinder, prevent
διαλαγχάνω	to divide or part by lot
διαλαμβάνω	to take or receive severally
διαλάμπω	to shine through, to dawn
διαλανθάνω	to escape notice
διαλέγω	to pick out one from another, to pick out
διά-λέγω	
διαλείπω	to leave an interval between
διαλεκτικός	skilled in logical argument
διαλλαγή	interchange, exchange
διαλλάσσω	to change one with another, interchange
διάλλομαι	to leap across
διαλογίζομαι	to balance accounts
διάλυσις	a loosing one from another, separating, parting
διαλύω	to loose one from another, to part asunder, undo
διαμαρτάνω	to go astray from
διαμαρτύρομαι	to protest solemnly
διαμάχομαι	to fight or strive with, struggle against
διαμένω	to remain by, stand by
διαμετρέω	to measure through, out or off
διαμιμνήσκομαι	to keep in memory
διαμνημονεύω	to call to mind, remember
διαμπάξ	right through, through and through
διαμπερές	through and through, right through, clean through
διαμπερής	
διαναπαύομαι	to rest awhile
διανάστασις	
διανεμητέον	
διανεμητέος	one must distribute
διανεμόομαι	to flutter in the wind
διανέμω	to distribute, apportion
διανίσταμαι	to stand aloof from, depart from
διανοέομαι	to be minded, intend, purpose
διανόημα	a thought, notion
διάνοια	a thought, intention, purpose
διανομή	a distribution
διανυκτερεύω	to pass the night
διανύω	to bring quite to an end, accomplish, finish
διά-ὁρίζω	
διά-ὀρίνω	
διαπαιδεύομαι	to go through a course of education
διαπαύω	to make to cease
διαπέμπω	to send off in different directions, send to and fro, send about or round
διαπεράω	to go over or across
διαπηδάω	to leap across
διαπίπτω	to fall away, slip away, escape
διαπλατύνω	to make very wide, dilate
διαπλέω	to sail across
διαπνέω	to blow through
διαπολεμέω	to carry the war through, end the war
διαπονέω	to work out with labour
διαπόντιος	beyond sea
διαπορεύω	to carry over, set across
διαπορέω	to be quite at a loss
διάπραξις	dispatch of business
διαπράσσω	to pass over
διαπρεπής	eminent, distinguished, illustrious
διαπρεσβεύομαι	to send embassies to different places
διαπυκτεύω	to spar, fight with
διαπυνθάνομαι	to search out by questioning, to find out
διαπυρος	
διάπυρος	red-hot
διαπωλέω	to sell publicly
διαράσσω	to strike through
διαρκέω	to have full strength, be quite sufficient
διαρκής	quite sufficient
διαρπάζω	to tear in pieces
διαρρέω	to flow through
διαρρήγνυμι	to break through, cleave asunder
διάρριμμα	a casting about
διαρρίπτω	to cast or shoot through
διάρριψις	a scattering
διασαίνω	to fawn upon
διασαφηνίζω	to make quite clear
διασείω	to shake violently
διασημαίνω	to mark out, point out clearly
διασιωπάω	to remain silent
διασκεδάννυμι	to scatter abroad, scatter to the winds, disperse
διασκέδασις	
διασκέπτομαι	
διασκευάζω	to get quite ready, equip
διασκηνάω	to disperse and retire each to his quarters
διασκηνητέον	
διασκηνητέος	one must take up one's quarters
διασκηνόω	
διασκοπέω	to look at in different ways, to examine or consider well
διασκώπτομαι	to jest one with another, pass jokes to and fro
διασπάω	to tear asunder, part forcibly
διασπείρω	to scatter abroad, throw about
διάστημα	an interval
διαστρέφω	to turn different ways, to twist about, distort
διασφενδονάω	to scatter as by a sling:—
διασχίζω	to cleave or rend asunder
διασῴζω	
διαταράσσω	to throw into great confusion, confound utterly
διατάσσω	to appoint or ordain severally, dispose
διατείνω	to stretch to the uttermost
διατειχίζω	to cut off and fortify by a wall
διατελέω	to bring quite to an end, accomplish
διατελής	continuous, incessant
διατέμνω	to cut through, cut in twain, dissever
διατήκω	to melt, soften by heat
διατίθημι	to place separately, arrange
διατοξεύω	to shoot through.
διατρέφω	to sustain continually
διατρέχω	to run across or over
διατριβή	a way of spending time
διατρίβω	to rub between, rub hard, rub away, consume, waste
διατροφή	sustenance, support
διατροχάζω	to trot
διαφαίνω	to shew through, let
διαφανής	seen through, transparent
διαφερόντως	differently from, at odds with
διαφέρω	to carry over or across
διαφεύγω	to flee through, get away from, escape
διαφθείρω	to destroy utterly
διαφθορά	destruction, ruin, blight, death.
διαφίημι	to dismiss, disband
διαφοιτάω	to wander or roam continually
διαφορά	difference, distinction
διάφορος	different, unlike
διαφυή	any natural break, a joint, suture, division
διαφυλάσσω	to watch closely, guard carefully
διαχάζομαι	to withdraw
διαχαλάω	to loosen, unbar
διαχειμάζω	to pass the winter
διαχειρίζω	to have in hand, conduct, manage, administer
διαχειροτονέω	to choose between two
διαχειροτονία	election
διαχέω	to pour different ways, to disperse
διαχράομαι	to use constantly or habitually
διά-χράω	
διαχωρέω	to go through, pass through
διαχωρίζω	to separate
διαψεύδω	to deceive utterly
διαψηφίζομαι	to vote in order with ballots
διαψήφισις	a voting by ballot
διαψύχω	to cool, refresh
διά-ὡρίζω	
δίδαγμα	a lesson
διδακτέον	
διδακτέος	one must teach
διδακτός	taught, learnt
δίδαξις	teaching, instruction
διδασκαλεῖον	a teaching-place, school
διδασκαλία	teaching, instruction, education
διδασκαλικός	fit for teaching, capable of giving instruction, instructive
διδασκάλιον	a thing taught, a science, art, lesson
διδάσκαλος	a teacher, master
διδάσκω	to teach
δίδημι	to bind, fetter
δίδωμι	to give
διέθεσαν	
διειλημμένως	distinctly
δίειμι	to go to and fro, roam about
διείργω	to keep asunder, separate
διείρω	to pass or draw through
διεκπεραίνω	to go through with
διέκπλοος	a sailing across or through, passing across or through
διέλασις	a driving through: a charge or exercise of cavalry
διελαύνω	to drive through or across
διέλκω	to draw asunder, widen
δίεμαι	to flee, speed
διέξειμι	to go out through, pass through
διεξέρχομαι	to go through, pass through
διεξίημι	to let pass through
διερευνάω	to search through, examine closely
διερευνητής	a scout or vidette
διέρχομαι	to go through, pass through
διερωτάω	to cross-question
δίεσις	
διεσκεμμένως	prudently
διευκρινέω	to separate accurately, arrange carefully
διέχω	to keep apart or separate
Δίη	
διηγέομαι	to set out in detail, describe in full
διήκω	to extend or reach
διημερεύω	to stay through the day, pass the day
διηχέω	to transmit the sound of
διθύραμβος	the dithyramb;
διίημι	to drive or thrust through
διίστημι	to set apart, to place separately, separate
δικάζω	to judge, to give judgment on
δικαία	
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιοσύνη	righteousness, justice
δικαιότης	
δικαιόω	to set right
δικανικός	skilled in law, versed in pleading, lawyer-like
δικαστήριον	a court of justice
δικαστής	a judge
δικαστικός	of or for law or trials, practised in them
δικεῖν	to throw, cast
δίκη	custom, usage
δίκροος	forked, cloven, bifurcate
δίκρος	
δίκροτος	double-beating
δίκτυον	a casting-net, a net
δίκτυς	
διλογέω	to say again, repeat
διλογία	repetition
διμοιρία	a double share
δινεύω	to whirl or twirl round
δῖνος	a whirling, rotation
διό	wherefore, on which account
δίοδος	a way through, thoroughfare, passage
Διόδωρος	
διοικέω	to manage a house
διοίκησις	government, administration
διοικίζω	to cause to live apart
Διοκλέης	
Διομέδοντα	
Διομέδοντι	
Διομέδοντος	
Διομέδων	
Διομήδης	Jove-counselled;
διομολογέω	to make an agreement, undertake
Διονύσια	the feast of Dionysus or Bacchus
Διονύσιον	
Διονύσιος	
Διονυσόδωρος	
Διονύσος	
Διόνυσος	Dionysus
Διοπείθης	
διόπερ	
διοπτεύω	to watch accurately, spy about
διοράω	to see through, see clearly
διορύσσω	to dig through or across
δῖος	god-like, divine
Διόσκοροι	the sons of Zeus
Διόσκουροι	
Διοσκούροιν	
διότι	for the reason that, since
Διότιμος	
διπάλαστος	
δίπηχυς	two cubits long, broad
διπλάζω	to double
διπλασιάζω	to double
διπλάσιος	twofold, double, twice as much as, twice as many as, as long as
διπλασίων	
δίπλεθρος	two
διπλόος	twofold, double
διπλός	
διπλόω	to double
διπόδης	two feet long, broad
δίς	twice, doubly
δισμύριοι	twenty thousand
δισσός	two-fold, double
δισχίλιοι	two thousand
διφθέρα	a prepared hide, tanned skin, piece of leather
διφθέρινος	of tanned leather
διφρεία	chariot-driving
Διφρίδαν	
Διφρίδας	
δίφρος	the chariot-board
δίχα	in two, asunder
διχογνωμονέω	to differ in opinion
δίψα	thirst
διψάω	to thirst
δίψος	
δίω	to run away, take to flight, flee
διωβελία	the allowance of two obols
δίωγμα	a pursuit, chase
διωγμός	the chase
διωθέω	to push asunder, tear away
διωκτέος	to be pursued
διώκω	to pursue
Δίων	
δίωξις	chase, pursuit
διώρυγος	
διῶρυξ	a trench, conduit, canal
δμωή	a female slave taken in war
δόγμα	that which seems to one, an opinion, dogma
δοκεύς	
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκή	a vision, fancy
δοκιμάζω	to assay or test
δοκιμασία	an assay, examination, scrutiny
δόκιμος	assayed, examined, tested
δοκίς	
δοκόν	
δοκός	a bearing-beam
δοκώ	
δολερός	deceitful, deceptive, treacherous
δολιχοδρόμος	running the long course
δόλιχος	the long course
δόλος	a bait
Δόλοψ	
δολόω	to beguile, ensnare, take by craft
δόλωσις	a tricking
δονέω	to shake
δόξα	a notion
δοξάζω	to think, imagine, suppose, fancy, conjecture
δόξασις	
δόξις	
δοράτιον	
δορατοπαχής	of a spear's thickness
δοριάλωτος	captive of the spear, taken in war
δορκάς	a kind of deer
δορπηστός	supper-time, evening
δόρυ	a stem, tree
δορυφορέω	to attend as a bodyguard
δορυφορία	guard kept over
δορυφόρος	spear-bearing
δορύφορος	
δοτέος	to be given
δοτήρ	a giver, dispenser
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δουλεύω	to be a slave
δούλη	
δουλικός	of or for a slave, servile
δουλοπρεπής	befitting a slave, servile
δοῦλος	a born bondman or slave
δουλόω	to make a slave of, enslave
δουπέω	to sound heavy or dead
δοῦπος	any dead, heavy sound, a thud
δράγμα	as much as one can grasp, a handful, truss
Δρακοντίδης	
δρακόντιον	
Δράκων	
δραπετεύω	to run away
δραχμή	a handful
δράω	to do
δρεπανηφόρος	bearing a scythe
δρέπανον	a scythe
Δρίλαις	
Δρίλας	
δριμύς	piercing, sharp, keen
δρομαῖος	running at full speed, swift, fleet
δρομεύς	a runner
δρομικός	good at running, swift, fleet
δρόμος	a course, running, race
δρόμων	
δρόσος	dew
δρυμός	an oak-coppice;
δρυμών	
δρύπτω	to tear, strip
δρῦς	a tree
δρύφακτος	a fence or railing
δύη	woe, misery, anguish, pain
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δυναστεία	power, lordship, sovereignty
δυνάστης	a lord, master, ruler
δυνατέω	to be powerful, mighty
δυνάτης	
δυνατός	strong, mighty, able
δύο	two
δυσάνεκτος	
δυσαπότρεπτος	hard to dissuade
δυσάρεστος	hard to appease, implacable
δύσβατος	inaccessible, impassable
δυσγάργαλις	very ticklish, skittish
δύσελπις	hardly hoping, desponding
δυσέλπιστος	unhoped for
δυσέμβολος	hard to enter, inaccessible
δυσεξαπάτητος	hard to deceive
δυσεπιβούλευτος	hard to attack secretly
δύσερως	sick in love with
δυσεύρετος	hard to find out
δυσζήτητος	hard to seek or track
δυσθετέομαι	to be much vexed
δύσθυμος	desponding, melancholy, repentant
δύσιππος	hard to ride in;
δυσκάθεκτος	hard to hold in
δυσκατάπρακτος	hard to effect
δυσκατάστατος	hard to restore or rally
δυσκαταφρόνητος	not to be despised
δυσκατέργαστος	
δυσκλεής	infamous, shameful
δύσκλεια	ill-fame, an ill name, infamy
δυσκολαίνω	to be peevish or discontented
δυσκολία	discontent, peevishness
δύσκολος	hard to satisfy with food;
δύσλυτος	indissoluble
δυσμαθής	hard to learn
δύσμαχος	hard to fight with, unconquerable
δυσμενής	full of ill-will, hostile
δυσμεταχείριστος	hard to manage: hard to attack
δυσμή	setting
δύσνους	ill-affected, disaffected
δυσοίκητος	bad to dwell in
δυσόρατος	hard to see
δύσορμος	with bad anchorage
δύσοσμος	ill-smelling, stinking
δυσπάλαιστος	hard to wrestle with
δυσπάριτος	hard to pass
δυσπειθής	hardly obeying, self-willed, intractable
δύσπειστος	
δύσπνοια	difficulty of breathing
δυσπολιόρκητος	hard to take by siege
δυσπόρευτος	hard to pass
δυσπορία	difficulty of passing
δύσπορος	hard to pass, scarce passable
δυσπρόσοδος	hard to get at, difficult of access
δυσσύμβολος	
δυσσύνετος	
δυστράπελος	hard to deal with, intractable, stubborn
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστύχημα	a piece of ill luck, a failure
δυστυχία	ill luck, ill fortune
δυσφορέω	to bear with pain, bear ill
δύσφορος	hard to bear, heavy
δυσχεραίνω	to be unable to endure
δυσχερής	hard to take in hand or manage
δύσχρηστος	hard to use, nearly useless
δυσχωρία	difficult, rough ground
δυσωπέω	to put out of countenance, put to shame
δύω	to strip off
δώδεκα	twelve
δωδεκάδαρχος	a leader of twelve
δωδεκάλινος	of twelve threads
δωδεκάρχης	
Δωδώνη	Dodona
δῶμα	a house
δωρεά	a gift, present
δωρέω	to give, present
δώρημα	that which is given, a gift, present
Δωριεύς	a Dorian, descendant of Dorus
δωροδοκέω	to accept as a present
Δωρόθεος	
δῶρον	a gift, present
δώσων	always going to give
ἕ	sui.
Ε	
ἒ	woe! woe!
ἔα	ha! oho!
ἐάν	if haply
ἔαρ	spring
ἐαρινός	spring-
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομαῖος	on the seventh day
ἑβδομήκοντα	seventy
ἕβδομος	seventh
ἔγγαιος	in or of the land, native
ἔγγειος	
ἐγγίγνομαι	to be born or bred in
ἐγγράφω	to mark in or on, to paint on
ἐγγυάω	to give or hand over as a pledge
ἐγγυητής	one who gives security, a surety
ἐγγυητός	wedded
ἐγγύθεν	from nigh at hand
ἐγγύθι	hard by, near
ἔγγυος	giving security
ἐγγύς	near, nigh, at hand
ἐγγύτατος	
ἐγγύτερος	
ἐγείρω	to awaken, wake up, rouse
ἐγκαλέω	to call in
ἐγκαλύπτω	to veil in
ἐγκάμπτω	to bend in, bend
ἐγκαρτερέω	to persevere or persist in
ἐγκαταλαμβάνω	to catch in
ἐγκαταλείπω	to leave behind
ἐγκαταπλέκω	to interweave, entwine
ἐγκαταρράπτω	to sew in
ἐγκατασκήπτω	to fall upon
ἔγκειμαι	to lie in, be wrapped in
ἐγκέλευμα	an encouragement
ἐγκέλευσμα	
ἐγκέλευστος	urged on, bidden, commanded
ἐγκελεύω	sw
ἐγκεντρίς	a sting
ἐγκέφαλος	that which is within the head, the brain
ἐγκλείω	to shut in, close
ἔγκλημα	an accusation, charge, complaint
ἐγκλίνω	to bend in or inwards
ἐγκονίομαι	to sprinkle sand over oneself
ἐγκράτεια	mastery over
ἐγκρατής	in possession of power
ἐγκρίνω	to reckon in or among
ἐγκτάομαι	to acquire possessions in
ἔγκτασις	
ἔγκτησις	tenure of land in
ἐγκυλίνδω	to roll up in
ἐγκύμων	pregnant
ἐγκωμιάζω	to praise, laud, extol
ἐγκώμιος	in or of the same village, native
ἐγρηγορόων	watching, waking
ἐγχαλινόω	to put a bit in the mouth of
ἐγχειρητέον	
ἐγχειρητέος	one must undertake
ἐγχειρητικός	enterprising, adventurous
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχειρίζω	to put into one's hands, entrust
ἐγχέω	to pour in
ἔγχουσα	alkanet
ἐγχωρέω	to give room
ἐγώ	ego
ἐγώγε	
ἔδαφος	the bottom, foundation, base
ἔδεσμα	meat
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἑδραῖος	sitting, sedentary
ἔδω	to eat
ἐδωδή	food, meat, victuals
ἐδώδιμος	eatable
ἕζομαι	to seat oneself, sit
ἐθελοντήν	voluntarily
ἐθελοντής	
ἐθελόπονος	willing to work
ἐθελουργός	willing to work
ἐθελούσιος	voluntary
ἐθέλω	to will, wish, purpose
ἔθεσαν	
ἐθίζω	to accustom, use
ἔθισμα	
ἐθιστέον	
ἐθιστέος	
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἴδωλον	an image, a phantom
εἶεν	well!
εἴθε	would that!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκασία	a likeness, image
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἴκοσι	twenty
εἰκοσώρυγος	of
εἰκότως	in all likelihood, suitably, fairly, reasonably, naturally
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
εἰλεός	a lurking-place, den, hole
εἰλικρινής	unmixed, without alloy, pure
εἴλω	to roll up, pack
Εἵλως	a Helot
εἰμί	to be, to exist
εἶμι	to go
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰργμοφύλαξ	a gaoler
εἴρην	a Lacedaemonian youth who had completed his 20th year
εἰρήνη	peace, time of peace
εἰρηνικός	of or for peace, peaceful
εἰρηνοποιός	a peace-maker
εἰρηνοφύλαξ	a guardian of peace
εἱρκτή	an inclosure, prison
εἴρω	
εἰς	into, to c. acc.
εἷς	
εἰσαγγέλλω	to go in and announce
εἰσάγω	to lead in or into, to introduce
εἰσακοντίζω	to throw or hurl javelins at
εἰσακούω	to hearken or give ear to one
εἰσακτέον	
εἰσακτέος	one must bring into court
εἰσαφικνέομαι	to come into or to, reach or arrive at
εἰσβαίνω	to go into
εἰσβάλλω	to throw into, put into
εἰσβιβάζω	to put on board ship
εἰσβλέπω	to look at, look upon
εἰσβολή	an inroad, invasion, attack
εἰσδέχομαι	to take into, admit
εἰσδύνω	to get or go into
εἴσειμι	to go into
εἰσελαύνω	to drive in
εἰσέρχομαι	to go in or into, enter
εἰσηγέομαι	to bring in, introduce
εἰσήκω	to have come in
εἰσθέω	to run into, run up
εἰσίζομαι	to sit down in
εἰσίημι	to send into
εἰσκαλέω	to call in
εἰσκομίζω	to carry into
εἴσοδος	a way in, entrance
εἰσοικειόω	to bring in as a friend
εἰσοικίζω	to bring in as a settler
εἰσοράω	to look into, look upon, view, behold
εἰσορμίζω	to bring into port
εἰσπέμπω	to send in, bring in, let in
εἰσπηδάω	to leap into
εἰσπίπτω	to fall into
εἰσπλέω	to sail into, enter
εἴσπλοος	a sailing in
εἰσπορεύω	to lead into
εἰστίθημι	to put into, place in
εἰστρέχω	to run in
εἰσφέρω	to carry into or to
εἰσφορά	a gathering in
εἰσφορέω	
εἰσφρέω	to let in, admit
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
ἑκασταχόθεν	from each side
ἑκασταχόσε	to each side
ἑκασταχοῦ	everywhere
ἕκαστος	every, every one, each, each one
ἑκάστοτε	each time, on each occasion
ἑκατεράκις	at each time
ἑκάτερος	each of two, either, each singly
ἑκατέρωθεν	on each side, on either hand
ἑκατέρωσε	to each side, each way, both ways
ἑκατόν	a hundred
ἑκατονταπλασίων	a hundred times as much or many
ἑκατόνταρχος	
ἑκατοστός	the hundredth
ἑκατοστύς	
Ἑκατώνυμος	
Ἑκατωνύμῳ	
ἐκβάζω	to speak out, declare
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἔκβασις	a way out, egress
Ἐκβάτανα	
ἐκβιβάζω	to make to step out
ἐκβοηθέω	to march out to aid
ἐκγελάω	to laugh out, laugh loud
ἐκγίγνομαι	to be born of
ἔκγονος	born of, sprung from
ἐκδέρω	to strip off the skin from
ἔκδημος	from home, gone on a journey
ἐκδιδάσκω	to teach thoroughly
ἐκδίδωμι	to give up, surrender
ἔκδικος	without law, lawless, unjust
ἐκδιώκω	to chase away, banish
ἐκδρομή	a running out, sally, charge
ἔκδρομος	one that sallies out
ἐκδύω	to take off, strip off
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκεχειρία	a holding of hands, a cessation of hostilities, armistice, truce
ἐκ-θένω	
ἐκθέω	to run out, make a sally
ἐκθηράομαι	to hunt out, catch
ἐκθλίβω	to squeeze much: to distress greatly
ἐκκαγχάζω	to burst into loud laughter
ἐκκαθεύδω	to sleep out of one's quarters
ἑκκαίδεκα	sixteen
ἑκκαιδεκάλινος	consisting of sixteen threads
ἐκκαλέω	to call out or forth, summon forth
ἐκκαλύπτω	to uncover
ἐκκεκαθαρμένοις	
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἔκκλητος	selected to judge or arbitrate
ἐκκλίνω	to bend out of the regular line
ἐκκομίζω	to carry out
ἐκκόπτω	to cut out, knock out
ἐκκρίνω	to choose or pick out, to single out
ἔκκρουσις	a beating out, driving away
ἐκκρούω	to knock out
ἐκκυβιστάω	to tumble headlong out of
ἐκκυλίνδω	to roll out
ἐκκυμαίνω	to wave from the straight line
ἐκκυνέω	to keep questing about
ἔκκυνος	questing about, not keeping on one scent
ἐκλάμπω	to shine or beam forth
ἐκλέγω	to pick or single out
ἐκ-λέγω	
ἐκλείπω	to leave out, omit, pass over
ἔκλειψις	abandonment
ἐκλέπω	to bring
ἐκλύω	to loose, release, set free, from
ἐκμανθάνω	to learn thoroughly
ἐκμετρέω	to measure out, measure
ἐκμηρύομαι	to wind out like a ball of thread
ἐκμιμέομαι	to imitate faithfully, represent exactly
ἐκμισθόω	to let out for hire
ἐκνεύω	to turn the head aside
ἐκνέω	to swim out, swim to land, escape by swimming
ἐκνίζω	to wash out, purge away
ἑκούσιος	voluntary
ἔκπαγλος	terrible, fearful
ἐκπέμπω	to send out or forth from
ἐκπεπταμένως	extravagantly
ἐκπεραίνω	to finish off
ἐκπεράω	to go out over, pass beyond
ἐκπερίειμι	to go out and round, go all round
ἐκπετάννυμι	to spread out
