Field1	Field2
Δημοῦχος	
δήν	long, for a long while
δηναιός	long-lived
δήνεα	counsels, plans, arts
δῆνος	
δηριάομαι	to contend, wrangle
δῆρις	a fight, battle, contest
δηρός	long, too long
δήω	to find, meet with
διά	through c. gen. through, by means of c. acc.
διά-ἀμάω	
διαβαίνω	to make a stride, walk or stand with the legs apart
διαγιγνώσκω	to distinguish, discern
διαγλάφω	to scoop out
διάγω	to carry over or across
διαδέρκομαι	to see through
διαδηλέομαι	to do great harm to, tear to pieces
διαείδω	
διά-ἐκρέω	
διά-ἐξερέω	
διά-ἐξέρομαι	
διάημι	to blow through
διαθειόω	to fumigate thoroughly
διαθρύπτω	to break in sunder, break in pieces, shiver
διαίνω	to wet, moisten
διακείρω	to cut in pieces
διακλάω	to break in twain
διακόσιοι	two hundred
διακοσμέω	to divide and marshal, muster in array
διακριδόν	eminently, above all
διακρίνω	to separate one from another
διάκτορος	the Messenger or Minister
διάκτωρ	
διαλέγω	to pick out one from another, to pick out
διαμετρέω	to measure through, out or off
διαμετρητός	measured out or off
διαμοιράω	to divide, rend asunder
διαμπερές	through and through, right through, clean through
διαμπερής	
δῖαν	
διάνδιχα	two ways
διανύω	to bring quite to an end, accomplish, finish
διαπέρθω	to destroy utterly, sack, lay waste
διαπέταμαι	to fly through
διαπλήσσω	to break or cleave in pieces
διαπορθέω	to be utterly ruined
διαπράσσω	to pass over
διαπρό	right through
διαπρύσιος	going through, piercing
διαπτοέω	to scare away, startle and strike with panic, fear
διαρπάζω	to tear in pieces
διαρραίω	to dash in pieces, destroy
διαρρίπτω	to cast or shoot through
διασεύομαι	to dart through, rush across
διασκεδάννυμι	to scatter abroad, scatter to the winds, disperse
διασκίδνημι	
διασκοπιάομαι	to watch as from a σκοπιά, to spy out
διασχίζω	to cleave or rend asunder
διατμήγω	to cut in twain
διατρέχω	to run across or over
διατρέω	to flee all ways
διατρίβω	to rub between, rub hard, rub away, consume, waste
διατρύγιος	bearing grapes in succession
διαφαίνω	to shew through, let
διαφθείρω	to destroy utterly
διαφράζω	to speak distinctly, tell plainly
διαφύσσω	to draw off
διαχέω	to pour different ways, to disperse
διδάσκω	to teach
δίδημι	to bind, fetter
διδυμάων	twin-brothers, twins
δίδυμος	double, twofold, twain
δίδωμι	to give
δίειμι	to go to and fro, roam about
διεῖπον	to say through, tell fully or distinctly
διείργω	to keep asunder, separate
διείρομαι	to question closely
διείρω	to pass or draw through
διέκ	through and out of
διελαύνω	to drive through or across
δίεμαι	to flee, speed
διέξειμι	to go out through, pass through
διέπω	to manage
διερέσσω	to row about
διερός	fresh, active, nimble
διέρχομαι	to go through, pass through
διερῶ	to say fully, distinctly, expressly
διέχω	to keep apart or separate
δίζημαι	to seek out, look for
δίζυξ	double-yoked
δίζω	to be in doubt, at a loss
Δίη	
διηνεκής	continuous, unbroken
διήρης	double
διίημι	to drive or thrust through
διικνέομαι	to go through, penetrate
Διιπετής	fallen from Zeus
διίστημι	to set apart, to place separately, separate
δικάζω	to judge, to give judgment on
δίκαιος	observant of custom and social rule, well-ordered, civilised
δικαιόω	to set right
δικασπόλος	one who administers law, a judge
δικεῖν	to throw, cast
δίκη	custom, usage
δικλίς	double-folding
δίκτυον	a casting-net, a net
δινεύω	to whirl or twirl round
δίνη	a whirlpool, eddy
δινήεις	whirling, eddying
δίνω	to thresh out on the
δινωτός	turned, rounded
διό	wherefore, on which account
διογενής	sprung from Zeus
Διόθεν	sent from Zeus, by his will or favour
διοιστεύω	to shoot an arrow through
Διοκλέης	
διόλλυμι	to destroy utterly, bring to naught
Διομήδη	
Διομήδης	Jove-counselled;
Δῖον	
Διόνυσος	Dionysus
Διονύσος	
διοπτεύω	to watch accurately, spy about
διοπτήρ	a spy, scout
διοράω	to see through, see clearly
δῖος	god-like, divine
Δῖος	
Διοτρεφής	cherished by Zeus
δίπλαξ	twofold, double, in double folds
διπλόος	twofold, double
δίπτυχος	double-folded, doubled
δίς	twice, doubly
δισθανής	twice dead
δισκέω	to pitch the quoit
δίσκος	a
δίσκουρα	a quoit's cast
διφάω	to search after
δίφρος	the chariot-board
δίχα	in two, asunder
διχθά	in twain
διχθάδιος	twofold, double, divided
διχθάς	
δίψα	thirst
διψάω	to thirst
δίψος	
δίω	to run away, take to flight, flee
διωθέω	to push asunder, tear away
διώκω	to pursue
Διώνη	
Διώρης	
δμῆσις	a taming, breaking
δμητήρ	a tamer
Δμήτωρ	
δμωή	a female slave taken in war
δμῶος	
δμώς	a slave taken in war
δνοπαλίζω	to shake violently, fling down
δνοπάλιξις	
δνοφερός	dark, dusk, murky
δοάσσατο	it seemed
δοιάς	
δοιή	doubt, perplexity
δοιοί	two, both
δοιώ	
δοκεύς	
δοκεύω	to keep an eye upon, watch narrowly
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκόν	
δοκός	a bearing-beam
δολία	
Δολίος	
δόλιος	crafty, deceitful, treacherous
δολιόω	to deal treacherously with
δολίχαυλος	with a long tube or socket
δολιχεγχής	with tall spear
δολιχήρετμος	long-oared
δολιχόδειρος	long-necked
δολιχός	long
δολιχόσκιος	casting a long shadow;
δολόεις	subtle, wily
δολομήτης	crafty of counsel, wily
Δολοπίων	
δόλος	a bait
δολοφρονέων	planning craft, wily-minded
δολοφροσύνη	craft, subtlety, wiliness
Δόλοψ	
δολόω	to beguile, ensnare, take by craft
δόλων	a secret weapon, poniard, stiletto
Δόλων	
δόμονδε	home, homeward
δόμος	a house
δονακεύς	a thicket of reeds
δόναξ	a reed
δονέω	to shake
δόξα	a notion
δόξις	
δορίκτητος	won by the spear
δορός	a leathern bag or wallet
δορπέω	to take supper
δόρπον	the evening meal
δόρπος	
δόρυ	a stem, tree
Δόρυκλος	
δόσις	a giving
δοτήρ	a giver, dispenser
δότης	
δούλειος	slavish, servile
δούλη	
δούλιος	slavish, servile
Δουλιχιεύς	
Δουλίχιος	
δουλιχόδειρος	
δοῦλος	a born bondman or slave
δουλοσύνη	slavery, slavish work
δουλόσύνη	
δουπέω	to sound heavy or dead
δοῦπος	any dead, heavy sound, a thud
δουράτεος	of planks or beams of wood
δουρηνεκής	a spear's throw off or distant
δουρικλειτός	famed for the spear
δουροδόκη	a case or stand for spears
δόχμιος	across, athwart, aslant
δοχμός	slantwise
δράγμα	as much as one can grasp, a handful, truss
δραγμεύω	to collect the corn into sheaves
δραίνω	to be ready to do
Δρακίος	
δράκων	a dragon
δράσσομαι	to grasp
δρατός	skinned, flayed
δράω	to do
δρεπάνη	a sickle, reaping-hook
δρέπανον	a scythe
δρέπω	to pluck, cull
Δρῆσον	
δρηστήρ	a labourer, working man
δρηστοσύνη	service
δριμύς	piercing, sharp, keen
δρίος	a copse, wood, thicket
δρόμος	a course, running, race
Δρύας	
δρύινος	oaken
δρυμός	an oak-coppice;
δρύοχοι	the props or trestles
Δρύοψ	
δρύπτω	to tear, strip
δρῦς	a tree
δρυτόμος	a wood-cutter
δυάω	to plunge in misery
δύη	woe, misery, anguish, pain
Δύμας	
δύναμαι	to be able, capable, strong enough
Δυναμένη	
δύναμις	power, might, strength
δύο	two
δυοκαίδεκα	twelve
δυσαής	ill-blowing, stormy
δυσάμμορος	most miserable
δυσαριστοτόκεια	unhappy mother of the noblest son
δύσζηλος	exceeding jealous
δυσηλεγής	laying
δυσηχής	ill-sounding, hateful
δυσθαλπής	hard to warm: chilly
δυσκέλαδος	ill-sounding, shrieking, discordant
δυσκηδής	full of misery
δυσκλεής	infamous, shameful
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δυσμήτηρ	not a mother
δύσμορος	ill-fated, ill-starred
Δύσπαρις	unhappy Paris, ill-starred Paris
δυσπέμφελος	rough and stormy
δυσπονής	toilsome
δύστηνος	wretched, unhappy, unfortunate, disastrous
δυσχείμερος	suffering from hard winters, very wintry, freezing
δυσώνυμος	bearing an ill name, ill-omened
δυσωρέομαι	to keep painful watch
δύτης	a diver
δύω	to strip off
δυώδεκα	twelve
δυωδεκάβοιος	worth twelve beeves
δυωκαιεικοσίμετρος	holding
δυωκαιεικοσίπηχυς	cubits long
δώδεκα	twelve
δωδέκατος	the twelfth
Δωδωναῖος	of Dodona
Δωδώνη	Dodona
δῶμα	a house
δωμάω	to build
δωρέω	to give, present
δωρητός	open to gifts or presents
Δωριεύς	a Dorian, descendant of Dorus
Δώριος	Dorian
Δωρίς	Dorian
δῶρον	a gift, present
δώσων	always going to give
δωτήρ	a giver
δωτίνη	a gift, present
Δωτώ	giver
δώτωρ	
ἕ	sui.
ἔα	ha! oho!
ἐάν	if haply
ἑανός	fit for wearing
ἔαρ	spring
ἐαρινός	spring-
ἑάφθη	was fastened upon or clung
ἐάω	to let, suffer, allow, permit
ἑβδόματος	the seventh
ἕβδομος	seventh
ἐγγείνωνται	breed
ἐγγίγνομαι	to be born or bred in
ἐγγύα	
ἐγγυαλίζω	to put into the palm of the hand, put into one's hand
ἐγγυάω	to give or hand over as a pledge
ἐγγύη	a pledge put into the hand: surety, security
ἐγγύθεν	from nigh at hand
ἐγγύθι	hard by, near
ἐγγύς	near, nigh, at hand
ἐγείρω	to awaken, wake up, rouse
ἔγκατα	the inwards, entrails, bowels
ἐγκαταπήγνυμι	to thrust firmly in or into
ἐγκατατίθεμαι	put
ἔγκειμαι	to lie in, be wrapped in
ἐγκεράννυμι	to mix in, mix
ἐγκέφαλος	that which is within the head, the brain
ἐγκλίνω	to bend in or inwards
ἐγκονέω	to be quick and active, make haste, hasten
ἐγκοσμέω	to arrange in
ἐγκρύπτω	to hide or conceal in
ἐγκύρω	to fall in with, light upon, meet with
ἐγρηγορόων	watching, waking
ἐγρηγορτί	awake, watching
ἐγρήσσω	to be awake or watchful
ἔγρω	
ἐγχείη	a spear, lance
ἔγχελυς	an eel
ἐγχεσίμωρος	eager with the spear
ἐγχέσπαλος	wielding the spear
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἐγχρίμπτω	to bring near to
ἐγώ	ego
ἐγώγε	
ἑδανός	sweet, delicious
ἔδαφος	the bottom, foundation, base
ἐδητύς	meat, food
ἕδνον	a wedding-gift
ἑδνόω	to promise for wedding-presents, to betroth
ἑδνωτής	a betrother
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἑδριάω	to seat or set
ἔδω	to eat
ἐδωδή	food, meat, victuals
ἕζομαι	to seat oneself, sit
ἔθειρα	hair
ἐθελοντήρ	a volunteer
ἐθέλω	to will, wish, purpose
ἔθεμεν	
ἔθεσαν	
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἱαμενή	a river-side pasture, meadow
εἱανός	
εἴβω	to drop, let fall in drops
εἰδάλιμος	shapely, comely
εἶδαρ	food
εἴδησις	
Εἰδοθέη	
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἴδωλον	an image, a phantom
εἶεν	well!
εἶθαρ	at once, forthwith
εἴθε	would that!
εἴκελος	like
εἰκός	like truth
εἰκοσάβοιος	worth twenty oxen
εἰκοσάκις	twenty times
εἴκοσι	twenty
εἰκοσινήριτος	twenty-fold without dispute
εἰκόσορος	with twenty oars
εἰκοστός	the twentieth
εἴκω	to yield, give way, draw back, retire
εἰλαπινάζω	to revel in a large company
εἰλαπιναστής	a feaster, quest, boon-companion
εἰλαπίνη	a feast or banquet
εἶλαρ	a close covering, shelter, defence
Εἰλείθυια	Ilithyia
Εἰλείθυιον	
Εἰλέσιον	
εἵλη	the sun's heat
εἰλίπους	rolling in their gait, with rolling walk
εἴλυμα	a wrapper
εἰλυφάζω	to roll along
εἰλύω	to enfold, enwrap
εἴλω	to roll up, pack
εἷμα	a garment
εἰμί	to be, to exist
εἶμι	to go
εἰναετής	of nine years
εἰνάλιος	
εἰνάνυχες	nine nights long
εἰνάτερες	sisters-in-law
εἴνατος	ninth
εἰνόδιος	
εἰνοσίφυλλος	with quivering foliage
εἶξις	
εἷος	until
εἶπον	to speak, say
εἶπος	
εἵργνυμι	to shut in or up
εἰρέα	
εἴρερος	bondage, slavery
εἰρεσία	rowing
Εἰρέτρια	
εἴρη	a place of assembly
εἰρήνη	peace, time of peace
εἰροκόμος	dressing wool
εἰροπόκος	wool-fleeced, woolly
εἶρος	wool
εἴρω	
εἷς	
εἰς	into, to c. acc.
εἰσαγείρω	to collect into
εἰσάγω	to lead in or into, to introduce
εἰσαθρέω	to discern, descry
εἰσακούω	to hearken or give ear to one
εἰσάλλομαι	to spring or rush into
εἰσαναβαίνω	to go up to or into
εἰσανάγω	to lead up into
εἰσανεῖδον	to look up to
εἰσάνειμι	to go up into
εἰσάντα	
εἰσ-ἀντάω	
εἰσ-ἄντομαι	
εἰσαφικάνω	to come to
εἰσαφικνέομαι	to come into or to, reach or arrive at
εἰσβαίνω	to go into
εἰσδέρκομαι	to look at or upon
εἰσδύνω	to get or go into
εἰσ-εἶδον	
εἴσειμι	to go into
εἰσελαύνω	to drive in
εἰσερύω	to draw into
εἰσέρχομαι	to go in or into, enter
εἰσ-θρῴσκω	
εἰσίζομαι	to sit down in
εἰσίημι	to send into
εἰσίθμη	an entrance
εἰσκαταβαίνω	to go down into
εἰσ-κεδάννυμι	
ἐίσκω	to make like
εἰσμαίομαι	to touch to the quick, affect greatly
εἰσνοέω	to perceive, remark
εἴσοδος	a way in, entrance
εἰσοιχνέω	to go into, enter
εἰσοράω	to look into, look upon, view, behold
ἔισος	alike, equal
εἰσπέτομαι	to fly into
εἰσπίπτω	to fall into
εἰσ-σείω	
εἰσ-σεύω	
εἰστίθημι	to put into, place in
εἰσφέρω	to carry into or to
εἰσφορέω	
εἰσχέω	to pour in or into
εἴσω	to within, into
εἰσωπός	in sight of
εἶτα	then, next
εἴτε	
ἐκ	from out of
Ἑκάβη	
Ἑκάεργος	the far-working
ἕκαθεν	from afar
ἐκ-ἀλέω	
Ἑκαμήδη	
ἐκ-ἀναβαίνω	
ἐκ-ἀποδέω	
ἐκ-ἀποδίομαι	
ἑκάς	far, afar, far off
ἐκάς	
ἑκάστοθι	for each or every one
ἕκαστος	every, every one, each, each one
ἑκάτερθε	on each side, on either hand
ἑκατηβελέτης	
ἑκατηβόλος	far-shooting
ἑκατόγχειρος	hundred-handed
ἑκατόζυγος	with
ἑκατόμβη	an offering of a hundred oxen, —
ἑκατόμβοιος	worth a hundred beeves
ἑκατόμπεδος	measuring a hundred feet
ἑκατόμπολις	with a hundred cities
ἑκατόμπυλος	hundred-gated
ἑκατόν	a hundred
ἕκατος	far-shooting
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἔκβασις	a way out, egress
ἐκ-γαμέω	
ἐκγελάω	to laugh out, laugh loud
ἐκγίγνομαι	to be born of
ἔκγονος	born of, sprung from
ἐκ-δέρκομαι	
ἐκδέρω	to strip off the skin from
ἐκδέχομαι	to take or receive from
ἐκδέω	to bind so as to hang from, to fasten to or on
ἔκδηλος	conspicuous
ἐκδιαβαίνω	to pass quite over
ἐκδίδωμι	to give up, surrender
ἔκδοτος	given up, delivered over, surrendered
ἐκδύω	to take off, strip off
ἐκεῖθεν	from that place, thence
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἐκεῖσε	thither, to that place
ἐκ-ἐκλύω	
ἑκηβολία	skill in archery
ἑκηβόλος	far-darting, far-shooting
ἕκηλος	at rest, at one's ease
ἕκητι	by means of, by virtue of, by the aid of
ἐκθνήσκω	to die away
ἐκ-θρῴσκω	
ἐκκαθαίρω	to cleanse out
ἑκκαιδεκάδωρος	sixteen palms long
ἐκκαλέω	to call out or forth, summon forth
ἐκκατεῖδον	to look down from
ἐκ-κατεφάλλομαι	
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκ-κλύω	
ἐκκυλίνδω	to roll out
ἐκλανθάνω	to escape notice utterly: —
ἐκλέπω	to bring
ἔκλησις	a forgetting and forgiving
ἐκλύω	to loose, release, set free, from
ἐκμολεῖν	to go out, go forth
ἐκμυζάω	to squeeze out
ἐκ-νοστέω	
ἔκπαγλος	terrible, fearful
ἐκ-παιφάσσω	
ἐκπάλλω	to shake out
ἔκπαλτος	
ἐκπατάσσω	to strike, afflict
ἐκπέμπω	to send out or forth from
ἐκπεράω	to go out over, pass beyond
ἐκπέρθω	to destroy utterly
ἐκπίνω	to drink out or off, quaff
ἐκπίπτω	to fall out of
ἐκπλήγνυμι	
ἐκποτάομαι	to fly out or forth
ἐκπρεπής	distinguished out of all, preeminent, remarkable
ἐκπροκαλέομαι	to call to oneself or summon out of
ἐκπρολείπω	to forsake, abandon
ἐκπτύω	to spit out of
ἐκρήγνυμι	to break off, snap asunder
ἐκρύομαι	to deliver
ἐκσεύομαι	to rush out or burst forth from
ἐκσπάω	to draw out
ἐκστρέφω	to turn out of, root up from
ἐκσῴζω	
ἐκτάδιος	outstretched, outspread
ἔκταμα	
ἐκτανύω	to stretch out
ἐκτείνω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτέμνω	to cut out
ἐκτίθημι	to set out, place outside
ἐκτίνω	to pay off, pay in full
ἔκτοθεν	from without, outside
ἔκτοθι	out of, outside
Ἑκτόρεος	
Ἑκτορίδης	
ἐκτός	outside
ἕκτος	sixth
ἔκτοσε	outwards
ἔκτοσθε	outside
ἔκτυπος	worked in high relief
Ἕκτωρ	
ἕκτωρ	
ἑκυρά	a mother-in-law, step-mother
ἑκυρός	a father-in-law, step-father
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφανής	shewing itself, manifest
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἔκφημι	to speak out or forth, speak loudly
ἐκφθίνω	had
ἐκφορέω	to carry out
ἐκφύω	to generate from
ἐκχέω	to pour out
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἐλαίνεος	
ἐλάινος	of olive-wood
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλασείω	to wish to march
ἔλασις	a driving away, banishing
Ἔλασος	
ἐλάσσων	smaller, less
ἐλαστρέω	to drive
ἐλάτη	the silver fir, pinus picea
ἐλατήρ	a driver
ἐλάτης	
ἐλάτινος	of the fir
Ἔλατος	
ἐλατρεύς	
Ἐλατρεύς	
ἐλαύνω	to drive, drive on, set in motion
ἐλαφηβόλος	shooting deer
ἔλαφος	a deer
ἐλαφρός	lightly, buoyantly
ἔλαχος	
ἔλδομαι	to wish, long
ἔλδωρ	a wish, longing, desire
ἐλεαίρω	to take pity on
ἔλεγος	a song of mourning, a lament
ἐλεγχείη	reproach, disgrace
ἐλεγχής	worthy of reproof;
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
ἐλεήμων	pitiful, merciful, compassionate
ἐλεητύς	pity, mercy
ἐλελίζω	
ἑλένη	
Ἑλένη	
Ἕλενος	
ἑλεόθρεπτος	marsh-bred
ἔλεος	pity, mercy, compassion
ἐλεός	a kitchen-table, a board on which meat was cut up, a dresser
ἑλετός	that can be taken or caught
ἐλεύθερος	free
ἐλεφαίρω	
ἐλέφας	the elephant
Ἐλεφήνωρ	
Ἐλεών	
ἕλη	
Ἑλικάων	
ἑλίκη	
Ἑλίκη	
ἑλικός	
Ἑλικών	Helicon
ἑλίκων	
Ἑλικώνιος	
ἑλικῶπις	
ἑλίκωψ	with rolling eyes, quick-glancing
ἕλιξ	anything which assumes a spiral shape
ἑλίσσω	to turn round, to turn
ἑλκεσίπεπλος	trailing the robe, with long train
ἑλκεχίτων	trailing the tunic, with long tunic
ἑλκέω	to drag about, tear asunder
ἑλκηθμός	a being carried off, violence suffered
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἑλκυστάζω	to drag about
ἕλκω	to draw, drag
ἕλκωσις	ulceration
Ἑλλάς	Hellas
ἐλλεδανός	
ἑλλεδανός	the band for binding corn-sheaves
Ἕλλην	Hellen
Ἑλλήσποντος	the Hellespont or sea of Helle
ἑλλός	a young deer, fawn
ἐλλός	
ἕλος	low ground by rivers, a marsh-meadow
Ἕλος	
Ἐλπήνωρ	
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἐλπωρή	
ἐλύω	to roll round
ἕλωρ	booty, spoil, prey
ἑλώριον	
ἐμβαδόν	
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβασιλεύω	to be king in or among
ἔμβρυον	a young one
ἔμβρυος	
ἐμέω	to vomit, throw up
ἐμισγέσκοντο	
ἐμμαπέως	quickly, readily, hastily
ἐμμεμαώς	in eager haste, eager
ἐμμενής	abiding in
ἔμμορος	partaking in, endued with
ἐμός	mine
ἐμπάζομαι	to busy oneself about, take heed of, care for
ἔμπαιος	
ἐμπαίω	to strike in, stamp, emboss
ἔμπας	notwithstanding, nevertheless
ἐμπάσσω	to sprinkle in or on
ἔμπεδα	
ἔμπεδος	in the ground, firm-set, steadfast
ἐμπελάζω	to bring near
ἐμπήγνυμι	to fix or plant in
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἔμπλεος	quite full of
ἐμπλέω	to sail in
ἐμπλήγδην	madly, rashly
ἔμπλην	besides, except
ἐμπλήσσω	to strike against, fall upon or into
ἐμπνέω	to blow or breathe upon
ἐμποιέω	to make in
ἐμπολάω	to get by barter or traffic, earn
ἔμπορος	one who goes on shipboard as a passenger
ἐμπρήθω	to blow up, inflate
ἐμπυριβήτης	made for standing on the fire
ἐμφορέω	to be borne about in or on
ἔμφυλος	of the same tribe or race
ἐμφύω	to implant
ἐν	in, among. c. dat.
ἐνάγω	to lead in or on
ἐναίρω	to slay
ἐναίσιμος	ominous, boding, fateful
ἐνάκις	nine times
ἐναλίγκιος	like, resembling
ἐνάλιος	in, on, of the sea
ἐναμέλγω	to milk into
ἔναντα	opposite, over against, face to face
ἐναντίβιος	set against, hostile
ἐναντίον	
ἐναντίος	opposite
ἔναρα	the arms and trappings of a slain foe, spoils, booty
ἐναραρίσκω	to fit or fasten in
ἐναργής	visible, palpable, in bodily shape
ἐναρίζω	to strip a slain foe of his arms
ἐναριθμέω	to reckon in or among: to reckon, account
ἐναρίθμιος	in the number, to make up the number
ἔναρος	
ἔνατος	ninth
ἔναυλος	
ἐναύω	
ἐν-βρέμω	
ἐνδείκνυμι	to mark, point out
ἕνδεκα	eleven
ἑνδεκάπηχυς	eleven cubits long
ἑνδέκατος	the eleventh
ἐνδέξιος	towards the right hand, from left to right
ἐνδέω	
ἐνδίδωμι	to give in
ἐνδίημι	to chase, pursue
ἔνδινα	the entrails
ἔνδιος	at midday, at noon
ἔνδοθεν	from within
ἔνδοθι	within, at home
ἔνδον	in, within, in the house, at home
ἐνδουπέω	to fall in with a heavy sound
ἐνδυκέως	thoughtfully, carefully, sedulously
ἐνδύω	to go into
ἐνέζομαι	to have one's abode in
ἔνειμι	to be in
ἐν-εἰμί	
ἕνεκα	on account of, for the sake of, because of, for
ἐνενήκοντα	ninety
ἐνέπω	to tell, tell of, relate, describe
ἐνερείδω	to thrust in, fix in
ἔνερθε	from beneath, up from below
ἔνεροι	
ἐνέρτερος	lower, of the world below
ἐνεσία	a suggestion
ἐνετή	a pin, brooch
Ἐνετοί	
ἐνετός	
ἐνεύδω	to sleep in or on
ἐνεύναιος	on which one sleeps, for sleeping on
ἐνηείη	kindness, gentleness
ἐνηής	kind, gentle
ἐνῆμαι	to be seated in
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνθένδε	hence, from this quarter
ἔνθορος	
ἐν-θρῴσκω	
ἐνθύμιος	taken to heart
ἐνιαύσιος	of a year, one year old
ἐνιαυτός	any long period of time, a cycle, period
ἐνιαύω	to sleep among
ἐν-ἱζάνω	
ἐνίζω	to sit in or on
ἐνίημι	to send in or into
Ἐνιῆνες	
ἐνικλάω	to break in, break off
Ἐνιπεύς	
ἐνιπή	a rebuke, reprof;
ἐνίπτω	to reprove, upbraid
Ἐνίσπη	
ἐνίσσω	to attack, reproach
ἐν-λίσσομαι	
ἐν-μανθάνω	
ἐννέα	nine
ἐννεάβοιος	worth nine beeves
ἐννεακαίδεκα	nineteen
ἐννεάπηχυς	nine cubits broad
ἐννεάχιλοι	nine thousand
ἐννεόργυιος	nine fathoms long
ἐννεσία	
ἐννέωρος	of or for nine years
ἐννήκοντα	
ἐννῆμαρ	for nine days
ἔννομος	within the law, lawful, legal
Ἔννομος	
Ἐννοσίγαιος	the Earth-shaker
ἕννυμι	to put clothes on
ἐννύχιος	in the night, by night, nightly
ἔννυχος	
ἐνόδιος	in
Ἐνόπη	
ἐνόπη	
ἐνοπή	a crying, screaming
ἐνοράω	to see, remark, observe
ἐνόρνυμι	to arouse, stir up in
ἐνορούω	to leap in or upon
ἔνορχος	uncastrated, entire
ἕνος	belonging to the former of two periods, last year's
Ἐνοσίχθων	Earth-shaker
ἐνσκίμπτω	to let fall upon
ἐνστάζω	to drop in or into
ἐνστηρίζω	to fix in
ἐνστρέφω	to turn in
ἐντάνυσις	
ἐντανύω	to stretch or strain tight
ἐνταῦθα	here, there
ἐνταυθοῖ	hither, here
ἔντεα	fighting gear, arms, armour
ἐντείνω	to stretch or strain tight
ἔντερον	an intestine, piece of gut
ἐντεσιεργός	working in harness
ἐντεῦθεν	hence or thence
ἐντίθημι	to put in or into
ἐντός	within, inside
ἔντοσθε	from within
ἐντρέπω	to turn about
ἐντρέχω	to run in
ἐντροπαλίζομαι	to keep turning round
ἐντυπάς	as to shew his limbs
ἐντυπή	
Ἐνυάλιος	the Warlike
Ἐνυεύς	
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
Ἐνυώ	Enyo
ἔνωμος	
ἐνωπαδίως	in one's face, to one's face
ἐνωπή	the face, countenance
ἐνώπια	the inner wall fronting those who enter
ἐνώπιος	face to face
ἕξ	six
ἐξ	
ἐξαγγέλλω	to send out
ἐξάγνυμι	to break and tear away, to rend
ἐξαγορεύω	to tell out, make known, declare
ἐξάγω	to lead out
Ἐξάδιος	
ἑξαετής	six years old
ἐξαίνυμαι	to carry off
ἐξαιρετός	that can be taken out, removable
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίσιος	beyond what is ordained
ἔξαιτος	much asked for, much desired, choice, excellent
ἐξαίφνης	on a sudden
ἐξακέομαι	to heal completely, heal the wound, make amends
ἐξαλαόω	to blind utterly
ἐξαλαπάζω	to sack
ἐξάλλομαι	to leap out of or forth from
ἐξαναδύομαι	to rise out of, emerge from
ἐξαναλύω	to set quite free from
ἐξαναφανδόν	all openly
ἐξανίημι	to send forth, let loose
ἐξανύω	to accomplish, fulfil, make effectual
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπαφίσκω	
ἐξαπίνης	
ἐξαποβαίνω	to step out of
ἐξαποδύνω	to put off
ἐξαπόλλυμι	to destroy utterly
ἐξαπονέομαι	to return out of
ἐξαπονίζω	to wash thoroughly
ἐξαποτίνω	to satisfy in full
ἐξάπτω	to fasten from
ἐξαράομαι	to utter curses
ἐξαρπάζω	to snatch away from
ἔξαρχος	a leader, beginner
ἐξάρχω	to begin with, make a beginning of
ἐξάρχων	
ἐξαυδάω	to speak out
ἐξαῦτις	over again, once more, anew
ἐξαφαιρέω	to take right away
ἐξαφύω	to draw forth
ἐξεῖδον	to look out, see far
ἑξείης	
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξεῖπον	to speak out, tell out, declare
ἐξείρω	to put forth
ἐξέλασις	a driving out, expulsion
ἐξελαύνω	to drive out from
ἐξέλκω	to draw or drag out
ἐξεμέω	to vomit forth, disgorge
ἐξεναρίζω	to strip or spoil
