Field1	Field2
δόκιμος	assayed, examined, tested
δοκόν	
δοκός	a bearing-beam
δοκώ	
δόλιος	crafty, deceitful, treacherous
δόλος	a bait
δολόω	to beguile, ensnare, take by craft
δόμα	
δόξα	a notion
δοξάζω	to think, imagine, suppose, fancy, conjecture
δόξασις	
δόξις	
δορκάς	a kind of deer
δοσιν	
δόσις	a giving
δότης	
δουλαγωγέω	to make a slave, treat as such
δουλαγωγός	
δουλεία	servitude, slavery, bondage
δούλειος	slavish, servile
δούλευσις	
δουλεύω	to be a slave
δούλη	
δοῦλος	a born bondman or slave
δουλόω	to make a slave of, enslave
δουλων	
δοχή	a receptacle
δράκων	a dragon
δράσσομαι	to grasp
δραχμή	a handful
δρέπανον	a scythe
δρόμος	a course, running, race
Δρουσίλλῃ	
δύναμαι	to be able, capable, strong enough
δυναμέ	
δύναμις	power, might, strength
δυναμόω	to strengthen
δυνάστης	a lord, master, ruler
δυνατέω	to be powerful, mighty
δυνατός	strong, mighty, able
δύο	two
δυσβάστακτος	grievous to bear
δυσεντέριον	
δυσερμήνευτος	hard to interpret
δύσις	a setting of the sun or stars
δύσκολος	hard to satisfy with food;
δυσμή	setting
δυσνόητος	
δυσφημέω	to use ill words
δυσφημία	ill language, words of ill omen
δύω	to strip off
δώδεκα	twelve
δωδέκατος	the twelfth
δωδεκάφυλος	of twelve tribes
δῴη	
δῶμα	a house
δωματόω	
δωμάω	to build
δωρεά	a gift, present
δωρέω	to give, present
δώρημα	that which is given, a gift, present
δῶρον	a gift, present
Δῶρος	
δώσων	always going to give
ἕ	sui.
ἐ	
ἔα	ha! oho!
ἐάν	if haply
ἑαντόν	
ἔαρ	spring
ἑαυ	
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομήκοντα	seventy
ἑβδομηκοντάκις	
ἕβδομος	seventh
Ἔβερ	
Ἐβραΐδι	
Ἐβραῖοι	
Ἐβραῖος	
Ἐβραίους	
ΕΒΡΑΙΟΥΣ	
Ἐβραϊστί	
Ἐβραίων	
ἐγγίζει	
ἐγγίζειν	
ἐγγίζομεν	
ἐγγίζοντες	
ἐγγίζοντι	
ἐγγίζοντος	
ἐγγιζόντων	
ἐγγίζουσαν	
ἐγγίζουσιν	
ἐγγίσαι	
ἐγγίσαντος	
ἐγγίσας	
ἐγγίσατε	
ἐγγίσει	
ἐγγράφω	to mark in or on, to paint on
ἔγγυος	giving security
ἐγγύς	near, nigh, at hand
ἐγγύτερος	
ἐγέ	
ἐγείρω	to awaken, wake up, rouse
ΕΓΕΝΕΤΟ	
ἐγενη	
ἐγενήοη	
ἔγερσις	a waking
ἐγκαινίζω	to renovate, consecrate
ἐγκακέω	to lose heart, grow weary
ἐγκαλέω	to call in
ἐγκαταλείπω	to leave behind
ἔγκλημα	an accusation, charge, complaint
ἐγκομβόομαι	to bind a thing
ἐγκόπτω	to hinder, thwart
ἐγκράτεια	mastery over
ἐγκρατεύεται	
ἐγκρατεύονται	
ἐγκρατής	in possession of power
ἐγκρίνω	to reckon in or among
ἐγκρύπτω	to hide or conceal in
ἔγνωκαν	
ἐγνώκειτε	
έγνωρισθη	
ἐγχρίω	to rub, anoint
ἐγώ	ego
Εγώ	
ἐδαφίζω	to dash to the ground
ἔδαφος	the bottom, foundation, base
ἐδι	
ἐδολιοῦσαν	
ἑδραῖος	sitting, sedentary
ἑδραίωμα	a foundation, base
ἔδω	to eat
ἐΈκοψεν	
ἐζ	
Ἑζεκίαν	
Ἑζεκίας	
ἐζώννυες	
ἐθελοθρησκίᾳ	
ἐθέλω	to will, wish, purpose
ἐθερά	
ἐθηριομάχησα	
ἐθίζω	to accustom, use
ἐθνάρχης	an ethnarch
ἔθνεξιν	
ἐθνικός	foreign, heathen, gentile
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
Εἴδαμεν	
εἴδαμεν	
εἶδαν	
εἰδέα	
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἰδώλιον	
εἰδωλόθυτος	sacrificed to idols
εἰδωλολάτρης	an idol-worshipper, idolater
εἰδωλολατρία	
εἴδωλον	an image, a phantom
εἰκάζω	to make like to, represent by a likeness, portray
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἴκοσι'	
εἴκοσι	twenty
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
εἴληφες	
εἰλικρινής	unmixed, without alloy, pure
εἰλικρινίᾳ	
εἰλικρινίας	
εἱλκωμένος	
εἰμί	to be, to exist
εἶμι	to go
εἰξ	
εἰ̈πεν	
εἰπεν	
εἴπεν	
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἴρηκαν	
εἰρηνεύω	to bring to peace, reconcile
εἰρήνη	peace, time of peace
Εἰρήνη	
εἰρηνικός	of or for peace, peaceful
εἰρηνοποιήσας	
εἰρηνοποιός	a peace-maker
εἴρω	
εἰς	into, to c. acc.
εἷς	
εἰσάγω	to lead in or into, to introduce
εἰσακούω	to hearken or give ear to one
εἰσδέχομαι	to take into, admit
εἰσ-δυάω	
εἴσειμι	to go into
εἰσελήλυθαν	
Εἰσέλθατε	
εἰσελθάτω	
εἰσέρχομαι	to go in or into, enter
εἰσήλθαμεν	
εἰσήλθατε	
εἰσθέω	to run into, run up
εἰσίημι	to send into
εἰσκαλέω	to call in
εἴσοδος	a way in, entrance
εἴσοπτρον	a mirror
εἰσπηδάω	to leap into
εἰσπορεύω	to lead into
εἰστίθημι	to put into, place in
εἰσ-τιτρώσκω	
εἰστρέχω	to run in
εἰσφέρω	to carry into or to
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
εἶτεν	
εἴτῃ	
εἴχαμεν	
εἶχαν	
εἰχεν	
εἴχοσαν	
ἐκ	from out of
ἐκαθερίσθη	
ἐκ-ἀκολουθέω	
ἐκάμμυσαν	
ἔκαστος	
ἕκαστος	every, every one, each, each one
ἑκάστοτε	each time, on each occasion
ἑκατόν	a hundred
ἑκατονταετής	
ἑκατονταπλασίων	a hundred times as much or many
ἑκατοντάρχης	leader of a hundred
ἑκατόνταρχος	
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἔκβασις	a way out, egress
ἐκβολή	a throwing out
ἔκγονος	born of, sprung from
ἐκ-δαπανάω	
ἐκδέχομαι	to take or receive from
ἐκδέω	to bind so as to hang from, to fasten to or on
ἐκδημέω	to be abroad, to be on one's travels
ἐκδίδωμι	to give up, surrender
ἐκ-διηγέομαι	
ἐκδικέω	to avenge, punish
ἐκδίκησις	an avenging
ἔκδικος	without law, lawless, unjust
ἐκδιώκω	to chase away, banish
ἔκδοτος	given up, delivered over, surrendered
ἐκδοχή	a receiving from another, succession
ἐκ-δύω	
ἐκδύω	to take off, strip off
ἐκ-ἔδω	
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
έκεινας	
ἐκεῖνος	the person there, that person or thing
ἑκεῖνος	
ἐκεῖσε	thither, to that place
ἐκέκραξα	
ἐκ-ἐπιέννυμι	
ἐκεφαλίωσαν	
ἐκ-ἐφέζομαι	
ἐκζητέω	to seek out, enquire
ἐκζήτησις	
ἐκθαμβέομαι	to be amazed
ἐκ-θαμβέω	
ἔκθαμβος	amazed, astounded
ἐκ-θαυμάζω	
ἔκθετος	exposed
ἐκ-ἱστάνω	
ἐκκαθάρατε	
ἐκκαθάρῃ	
ἐκκαίω	to burn out
ἐκ-κεντέω	
ἐκ-κλάω	
ἐκκλείω	to shut out from
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἐκκλίνω	to bend out of the regular line
ἐκκολυμβάω	to swim out of
ἐκκομίζω	to carry out
ἐκκόπτω	to cut out, knock out
ἐκ-λάζομαι	
ἐκλαλέω	to speak out, blab, divulge
ἐκλάμπω	to shine or beam forth
ἐκλανθάνω	to escape notice utterly: —
ἐκλέγω	to pick or single out
ἐκ-λέγω	
ἐκλεζαμένους	
ἐκλείπω	to leave out, omit, pass over
ἐκλεκτός	picked out, select
ἐκλέπω	to bring
ἐκλογεύς	
ἐκλογή	a picking out, choice, election
ἐκλύω	to loose, release, set free, from
ἐκμάσσω	to wipe off, wipe away
ἐκμυκτηρίζω	to turn up one's nose at, mock at
ἐκνεύω	to turn the head aside
ἐκνέω	to swim out, swim to land, escape by swimming
ἐκνήφω	to sleep off a drunken fit, become sober again
ἐκνίζω	to wash out, purge away
ἑκούσιος	voluntary
ἔκπαλαι	
ἐκπάλλω	to shake out
ἐκπειράζω	to tempt
ἐκπειράομαι	to make trial of, prove, tempt
ἐκπέμπω	to send out or forth from
ἐκπερισσῶς	more exceedingly
ἐκπετάννυμι	to spread out
ἐκπηδάω	to leap out
ἐκπίπτω	to fall out of
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἐκπληρόω	to fill quite up
ἐκπλήρωσις	
ἐκπνέω	to breathe out or forth
ἐκπορεύω	to make to go out, fetch out
ἐκπορνεύω	to commit fornication
ἐκπτύω	to spit out of
ἐκραίνω	to scatter out of, make to fall in drops from
ἐκρήγνυμι	to break off, snap asunder
ἐκρι	
ἐκριζόω	to root out
ἔκρινομεθα	
fεκροί	
fεκρῶν	
ἔκστασις	any displacement: entrancement, astonishment
ἐκστρέφω	to turn out of, root up from
ἐκσῴζω	
ἐκταράσσω	to throw into great trouble, to agitate
ἐκτείνω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτένεια	intensity, zeal, earnestness
ἐκτενής	intense, zealous, instant
ἕκτη	
ἐκτίθημι	to set out, place outside
ἐκτινάσσω	to shake out
ἐκτίνω	to pay off, pay in full
ἐκτός	outside
ἕκτος	sixth
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέφω	to bring up from childhood, rear up
ἔκτρωμα	a child untimely born, an abortion
ἐκύκλευσαν	
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἔκφευξις	
ἐκφοβέω	to frighten away, affright
ἔκφοβος	affrighted
Ἐκφοβός	
ἐκφύω	to generate from
ἐκχέω	to pour out
ἐκχυννόμενον	
ἐκχωρέω	to go out and away, depart, emigrate
ἐκψύχω	to give up the ghost, expire
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
Ἐλαίη	
ἔλαιον	olive-oil
ἔλαιος	the wild olive
Ἐλαιός	
ἐλαιόω	
ἐλαιών	an olive-yard
Ἐλαμεῖται	
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
ἐλατόμησεν	
ἐλαύνω	to drive, drive on, set in motion
ἐλαφρία	lightness: levity
ἐλαφρός	lightly, buoyantly
ἐλάχιστος	the smallest, least
ἔλαχος	
ἐλέα	
Ἐλεάζαρ	
ἐλεᾶς	a kind of owl
ἐλεᾶτε	
ἐλεγμός	
ἔλεγξις	a conviction
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
ἐλεημοσύνη	pity, mercy: a charity, alms
ἐλεήμων	pitiful, merciful, compassionate
Ἐλεισάβετ	
ἐλεός	a kitchen-table, a board on which meat was cut up, a dresser
ἔλεος	pity, mercy, compassion
Ελεος	
Ἔλεος	
ἐλευθερία	freedom, liberty
ἐλεύθερος	free
ἐλευθερόω	to free, set free
ἐλευθέρωσις	a setting free
ἐλεύκαναν	
ἔλευσις	a coming:—the Advent
ἐλεφάντινος	of ivory, ivory
ἐλεῶντος	
ἐλθάτω	
ἐλθῃ	
Ἐλιακείμ	
ἕλιγμα	a curl, lock
Ἐλιέζερ	
Ἐλιούδ	
Ἐλισαίου	
ἑλίσσω	to turn round, to turn
ἑλκέω	to drag about, tear asunder
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἐλκύσῃ	
ἕλκω	to draw, drag
Ἑλλάς	Hellas
Ἕλλη	
Ἕλλην	Hellen
Ἑλληνικός	Hellenic, Greek
Ἑλληνίς	a Grecian woman
Ἑλληνιστής	one who uses the Greek language;
Ἑλληνιστί	in Greek fashion
ἐλλόγα	
ἐλλογᾶται	
Ἐλμαδάμ	
ἑλπίδι	
ἐλπίζω	to hope for, look for, expect
ἐλπίς	hope, expectation
Ἐλύμας	
ἐλύω	to roll round
ἐλωί	
Ἐλωί	
ἐματαιώθησαν	
ἐμαυτοῦ	of me, of myself
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἐμβάπτω	to dip in
ἐμβάς	a felt-shoe
ἐμβατεύω	to step in or on, to frequent, haunt
ἐμβιβάζω	to set in or on
ἐμβλέπω	to look in the face, look at
ἐμβριμάομαι	to snort in
ἑμέ	
ἐμέω	to vomit, throw up
ἐμμαίνομαι	to be mad at
Ἐμμανουήλ	
Ἐμμαούς	
ἐμμένω	to abide in
Ἑμμώρ	
ἐμός	mine
ἔμπαιγμα	mockery
ἐμπαιγμονή	
ἐμπαιγμός	
ἐμπαίζω	to mock at, mock
ἐμπαίκτης	a mocker, deceiver
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπλέκω	to plait or weave in
ἐμπλοκή	
ἐμπνέω	to blow or breathe upon
ἐμπορεύομαι	to travel
ἐμπορία	commerce, trade, traffic
ἐμπόριον	the Exchange
ἐμπόριος	
ἔμπορος	one who goes on shipboard as a passenger
ἐμπρήθω	to blow up, inflate
ἔμπροσθεν	before, in front
ἐμπτύω	to spit into
ἐμφανής	shewing in
ἐμφανίζω	to make manifest, exhibit
ἔμφοβος	terrible
ἐμφυσάω	to blow in: to play the flute
ἔμφυτος	implanted, innate, natural
ἐμφύω	to implant
ἐμωράνθησαν	
ἐν	in, among. c. dat.
ΕΝ	
ἐναγκαλίζομαι	to take in one's arms
ἐνάλιος	in, on, of the sea
ἔναντι	in the presence of
ἐναντίον	
ἐναντίος	opposite
ἐναρξαμενοι	
ἐνάρχομαι	to begin the offering
ἔνατος	ninth
ἐνδεής	in need of
ἔνδειγμα	a proof, token
ἐνδείκνυμι	to mark, point out
ἔνδειξις	a pointing out
ἕνδεκα	eleven
ἑνδέκατος	the eleventh
ἐνδέχομαι	to take upon oneself
ἐνδημέω	to live in
ἐνδιδύσκω	to put on
ἔνδικος	according to right, right, just, legitimate
ἐν-δοξάζω	
ἔνδοξος	held in esteem or honour, of high repute
ἔνδυμα	a garment
ἐνδυματος	
ἐνδυναμόω	to strengthen
ἐνδύναμώσαντι	
ἐνδύνοιτες	
ἔνδυσις	a putting on
ἐνδύω	to go into
ἐν-δύω	
ἐνδώμησις	
ἐνέδρα	a sitting in: a lying in wait, ambush
ἐνεδρεύω	to lie in wait for
ἐνείλλω	
ἐν-εἰμί	
ἕνεκα	on account of, for the sake of, because of, for
ἐνενήκοντα	ninety
ἐνεός	dumb, deaf and dumb
ἐνέργεια	action, operation, energy
ἐνεργέω	to be in action, to operate
ἐνέργημα	
ἐνεργής	productive
ἐνεργός	at work, working, active, busy
ἐν-ἐρῶ	
ἐνετείλα	
ἐνευλογέομαι	to be blessed in
ἐνέχω	to hold within
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνθυμέομαι	to lay to heart, consider well, reflect on, ponder
ἐνθύμησις	consideration, esteem
ἐν-θυμόω	
ἐνι	
ἐνιαυτός	any long period of time, a cycle, period
ἐνιδρόω	to sweat in, labour hard in
ἐνίπτω	to reprove, upbraid
ἐνίστημι	to put, set, place in
ἐν-ἰσχύω	
ἐνκαθέτους	
ἐνκαίνια	
ἐνκαταλείψεις	
ἐνκατελείφθη	
ἐνκατοικῶν	
ἐν-καυχάομαι	
ἐν-κεντρίζω	
ἐνκοπήν	
ἐνκύῳ	
ἐν-λάω	
ἐννέα	nine
ἐννεύω	to make signs to, to ask by signs
ἔννοια	a thought in the mind, notion, conception
ἔννομος	within the law, lawful, legal
ἔννυχος	
ἐνοικέω	to dwell in
ἐν-ὁρκίζω	
ἕνος	belonging to the former of two periods, last year's
ἑνότης	
ἐνοχλέω	to trouble, disquiet, annoy
ἔνοχος	held in
ἐνπεριπατήσω	
ἔνταλμα	
ἐνταφιάζω	to prepare for burial
ἐνταφιασμός	burial
ἔντεα	fighting gear, arms, armour
ἐντέλλω	to enjoin, command
ἐντεῦθεν	hence or thence
ἔντευξις	a lighting upon, meeting with, converse, intercourse
ἔντιμος	in honour, honoured, prized
ἐντολεύς	
ἐντολή	an injunction, order, command, behest
ἐντόπιος	
ἐντός	within, inside
ἐντρέπω	to turn about
ἐντρέφω	to bring up in
ἔντρομος	trembling
ἐντροπή	a turning towards
ἐντρυφάω	to revel in
ἐντυγχάνω	to light upon, fall in with, meet with
ἐντυλίσσω	to wrap up
ἐντυπόω	to cut in intaglio
ἐνυβρίζω	to insult or mock
ἐνυπνιαζόμενοι	
ἐνυπνιασθήσονται	
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
ἐνώπιος	face to face
Ἐνώς	
ἐνωτίζομαι	to hearken to
Ἑνώχ	
ἕξ	six
ἐξαγαγέτωσαν	
ἐξαγγέλλω	to send out
ἐξαγοράζω	to buy up
ἐξάγω	to lead out
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαιτέω	to demand or ask for from
ἐξαίφνης	on a sudden
ἑξακόσιοι	six hundred
ἐξαλείφω	to plaster or wash over
ἐξάλειψις	
ἐξαλιφθῆναι	
ἐξάλλομαι	to leap out of or forth from
ἐξανάστασις	a rising up from, resurrection
ἐξανατέλλω	to spring up from
ἐξανίστημι	to raise up: to make one rise
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπάτησις	
ἐξάπινα	
ἐξαπορέω	to be in great doubt or difficulty
ἐξαποστέλλω	to send quite away:—Pass.
ἐξαράομαι	to utter curses
ἐξαράσσω	to dash out, shatter
ἐξαρτίζω	to complete, finish
ἐξάρχω	to begin with, make a beginning of
ἐξαστράπτω	to flash as with lightning
ἐξαυτῆς	at the very point of time, at once
ἐξεγείρω	to awaken
ἐξείλλω	to disentangle
ἔξειμι	to go out, come out
ἐξεκρέμετο	
ἐΞέλθατε	
ἐξέλθατε	
ἐξέλκω	to draw or drag out
ἐξέραμα	a vomit, thing vomited
ἐξέρχομαι	to go or come out of
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἐξεφίημι	to enjoin, command
ἐξέφνης	
ἐξεχύννετο	
ἐξέχω	to stand out or project from
ἐξέψυξͅεν	
ἐξηγέομαι	to be leader of
ἑξήκοντα	sixty
ἐξῆλθαν	
ἐξήλθατε	
Ἕξἡμεραι	
ἐξηραύνησαν	
ἑξῆς	one after another, in order, in a row
ἐξηχέω	to sound forth
ἐξίημι	to send out, let
ἕξις	a having, possession
ἐξίστημι	to put out of its place, to change or alter utterly
ἐξισχύω	to have strength enough, to be quite able
ἔξοδος	
ἐξολεθρευθήσεται	
ἐξομολογέομαι	to confess in full
ἐξομολογησομαί	
ἔξονται	
ἐξορκίζω	to adjure
ἐξορκισ́τῶν	
ἐξορύσσω	to dig out
ἐξουδενηθῇ	
ἐξουθενέω	
ἐξουσία	power or authority
ἐξουσιάζω	to exercise over
ἐξοχή	prominence
ἐξυπνίζω	to awaken from sleep
ἔξυπνος	awakened out of sleep
ἔξω	out
ἔξωθεν	from without
ἐξωθέω	to thrust out, force out, wrench out
ἐξώτερος	outer, utter
ἔοικα	to be like
fέον	
ἑόρακαν	
ἑορτάζω	to keep festival or holiday
ἑορτή	a feast or festival, holiday
ΕΟΡΤΗΣ	
ἐπ̓	
ἐπαγγελία	a public denunciation
ἐπαγγέλλω	to tell, proclaim, announce
ἐπάγγελμα	a promise, profession
ἐπαγείρω	to gather together, collect
ἐπάγνυμι	to break
ἐπάγω	to bring on
ἐπαγωνίζομαι	to contend with
ἐπαείδω	to sing to or in accompaniment
ἐπαθροίζομαι	to assemble besides
Ἐπαίνετον	
ἐπαινέω	to approve, applaud, commend
ἔπαινος	approval, praise, commendation
ἐπαίρω	to lift up and set on
ἐπαισχύνομαι	to be ashamed at or of
ἐπαιτέω	to ask besides
ἐπαίτης	
ἐπακολουθέω	to follow close upon, follow after
ἐπακούω	to listen or hearken to, to hear
ἐπάν	
ἐπανάγκης	it is necessary
ἐπανάγω	to bring up: to stir up, excite
ἐπαναμιμνήσκω	to remind
ἐπαναπαήσεται	
ἐπαναπαύομαι	to rest upon, depend upon
ἐπανέρχομαι	to go back, return
ἐπανίστημι	to set up again
ἐπανόρθωσις	a correcting, revisal
ἐπάνω	above, atop, on the upper side or part
ἐπαραρίσκω	to fit to or upon, fasten to
ἐπάρατος	accursed, laid under a curse
ἐπάρκεσις	aid, succour
ἐπαρκέω	to ward off
ἐπαρχεία	
ἔπαυλις	a fold
ἐπαυρέω	to partake of, share
ἐπαύριον	
ἐπαύω	to shout over
Ἐπαφρᾶ	
Ἐπαφρᾶς	
ἐπαφρίζω	to foam up or on the surface
ἐπαφρόδιτος	lovely, charming
ἐπέ	
ἐπεγείρω	to awaken, rouse up
ἐπεί	after that, after (postquam), since, when (quum)
Επειδή	
ΕΠΕΙΔΗΠΕΡ	
ἐπεῖδον	to look upon, behold
ἔπειμι	to be upon
ἐπεισαγωγή	a bringing in besides, a means of bringing or letting in
ἐπεισέρχομαι	to come in besides
ἔπειτα	thereupon
ἐπέκεινα	on yonder side, beyond
ἐπεκτείνω	to extend
ἐ̂πεν	
ἐπενδύνω	to put on
ἐπενδύτης	
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπερωτάω	to inquire of, question, consult
ἐπερώτημα	a question
ἐπέχω	to have or hold upon
ἐπη	
Ἐπῆλθαν	
ἐπηρεάζω	to threaten abusively
ἐπί	on, upon with gen., dat., and acc.
ἐπι	
ἐπί-ἀκροάομαι	
ἐπιβαίνω	to go upon
ἐπιβάλλον	
ἐπιβάλλω	to throw or cast upon
ἐπί-βαρέω	
ἐπιβιβάζω	to put
ἐπιβλέπω	to look upon, look attentively
ἐπίβλημα	that which is thrown over, tapestry, hangings
ἐπιβουλή	a plan against
ἐπιγάμβρευσις	
ἐπιγαμβρεύω	to marry as the next of kin
ἐπίγειος	terrestrial
ἐπιγίγνομαι	to be born after, come into being after
ἐπιγιγνώσκω	to look upon, witness, observe
ἐπίγνωσις	full knowledge
ἐπιγραφή	an inscription
ἐπιγράφω	to mark the surface, just pierce, graze
ἐπιδείκνυμι	to exhibit as a specimen
ἐπιδέχομαι	to admit besides or in addition
ἐπιδημέω	to be at home, live at home
ἐπιδιατάσσομαι	to add an order
ἐπιδίδωμι	to give besides
ἐπιδιορθόομαι	to set in order also
ἐπιδιόρθωσις	
ἐπιδύω	to set upon
ἐπιεικής	fitting, meet, suitable
ἐπιεικίᾳ	
ἐπιεικίας	
ἐπιέννυμι	to put on besides or over
ἐπί-ἔπειμι	
ἐπί-ἐπιέννυμι	
ἐπί-ἐφέζομαι	
ἐπί-ἐφίημι	
ἐπιζητέω	to seek after, wish for, miss
ἐπιθανάτιος	
ἐπίθεσις	a laying on
ἐπιθέω	to run at or after
ἐπιθυμέω	to set one's heart upon
ἐπιθύμησις	
ἐπιθυμητής	one who longs for or desires
ἐπιθυμητός	
ἐπιθυμία	desire, yearning, longing
ἐπιθυμιάω	to offer incense
ἐπικαθίζω	to set upon
ἐπικαλέω	to call upon
ἐπικάλυμμα	
ἐπικαλύπτω	to cover over, cover up, shroud
ἐπικατάρατος	yet more accursed
ἐπίκειμαι	to be laid upon
ἐπικέλλω	to bring to shore
ἐπικέλομαι	to call upon
ἐπικουρία	aid, succour
ἐπικούριος	
ἐπικραίνω	to bring to pass, accomplish, fulfil
ἐπικρίνω	to decide, determine
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλέγω	to choose, pick out, select
ἐπιλείβω	to pour
ἐπιλείπω	to leave behind
ἐπί-λείχω	
ἐπίλειψις	a deficiency, lack
ἐπιλήθω	to cause to forget
ἐπιλησμονή	forgetfulness
ἐπίλοιπος	still left, remaining
ἐπίλυσις	release from
ἐπιλύω	to loose, untie
ἐπιμαρτυρέω	to bear witness to
ἐπιμέλεια	care, attention
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμελής	careful or anxious about, put in charge of
ἐπιμένω	to stay on, tarry or abide still
ἐπινεύω	to nod
ἐπινέω	
ἐπίνοια	a thinking on or of
ἔπιον	
ἐπιορκέω	to swear falsely, forswear oneself
ἐπίορκος	sworn falsely
ἐπιούσιος	for the coming day, sufficient for the day
ἐπιπίνω	to drink afterwards or besides
ἐπιπίπτω	to fall upon or over
ἐπιπλήσσω	to strike at, strike smartly
ἐπιπόθειαν	
ἐπιποθέω	to yearn after
ἐπιπόθησις	a longing after
ἐπιπόθητος	longed for, desired
ἐπιπορεύομαι	to travel, march to, march over
ἐπιρράπτω	to sew or stitch on
ἐπιρρίπτω	to cast at
ἐπίσημον	any distinguishing mark, a device or badge, the bearing
ἐπίσημος	having a mark on
ἐπισιτισμός	a furnishing oneself with provisions, foraging
ἐπισκέ	
ἐπισκέπτης	
ἐπισκέπτομαι	
ἐπισκευάζω	to get ready, to equip, fit out
ἐπί-σκηνάω	
ἐπί-σκηνόω	
ἐπισκιάζω	to throw a shade upon, overshadow
ἐπισκοπέω	to look upon or at, inspect, observe, examine, regard
ἐπισκοπή	a watching over, visitation
ἐπίσκοπος	
ἐπισπάω	to draw or drag after
ἐπισπείρω	to sow with seed
ἐπίσταμαι	to know
ἐπίστασις	a stopping, halting, a halt
ἐπιστάτη	
ἐπιστάτης	one who stands near or by, a suppliant
ἐπιστέλλω	to send to, send as a message or letter
ἐπίστημος	
ἐπιστήμων	knowing, wise, prudent
ἐπιστηρίζω	to make to lean on
ἐπιστολεύς	secretary
ἐπιστολή	a message, command, commission
ἐπιστομίζω	to curb in
ἐπιστρέφω	to turn about, turn round
ἐπίστρεψις	
ἐπιστροφή	a turning about, twisting
ἐπισυνάγω	to collect and bring to
ἐπισυναγωγή	a gathering or being gathered together
ἐπισυντρέχω	to run together to
ἐπισφαλής	prone to fall, unstable, precarious
ἐπισχύω	to make strong or powerful
ἐπί-σωρεύω	
ἐπιταγή	
ἐπίταξις	an injunction
ἐπιτάσσω	to put upon
ἐπιτέλεσις	
ἐπιτελέω	to complete, finish, accomplish
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπιτέρπομαι	to rejoice or delight in
ἐπιτήδειος	made for an end or purpose, fit or adapted for it, suitable, convenient
ἐπιτήκω	to melt upon, pour when melted over
ἐπιτίθημι	to lay, put or place upon
ἐπιτιμάω	to lay a value upon
ἐπιτιμή	
ἐπιτιμία	the condition of an ἐπίτιμος
ἐπιτίμιος	
ἐπιτρέπω	to turn towards
ἐπιτροπή	a reference
ἐπίτροπος	one to whom a charge is entrusted, a trustee, administrator
ἐπιτυγχάνω	to hit the mark
ἐπιφαίνω	to shew forth, display, shew off
ἐπιφάνεια	manifestation
ἐπιφανής	coming to light, appearing
ἐπιφαύω	to shine upon
ἐπιφέρω	to bring, put or lay upon
ἐπιφωνέω	to mention by name, tell of
ἐπιφώσκω	to draw towards dawn
ἐπιχειρέω	to put one's hand on
ἐπιχέω	to pour water over
ἐπιχορηγέω	to supply besides
ἐπιχορηγία	additional help
ἐπιχρίω	to anoint, besmear
ἐπλη	
ΕΠΛΗΡΩΘΗ	
ἐποικοδομέω	to build up
ἐπονομάζω	to give a surname: to name or call
ἐποπτεύω	to look over, overlook, watch
ἐπόπτης	an overseer, watcher
ΕΠΟΡΕΥΘΗΣΑΝ	
