Field1	Field2
ἑταιρεῖος	of or belonging to companions
ἑταιρέω	to keep company
ἑταῖρος	a comrade, companion, mate
ἕτερος	one of the
ἔτης	clansmen
ἔτι	yet, as yet, still
ἑτοιμάζω	to make or get ready, prepare, provide
ἑτοῖμος	at hand, ready, prepared
ἔτος	a year
εὖ	well
εὐαγής	
εὐαδίκητος	
εὐανδρία	abundance of men, store of goodly men
Εὔβοια	Euboea
εὔβουλος	well-advised, prudent
εὐγνώμων	of good feeling, kindhearted, considerate, reasonable, indulgent
εὐδαιμονέω	to be prosperous, well off, happy
εὐδαίμων	blessed with a good genius;
εὐεργετέω	to do well, do good
εὐεργέτης	a well-doer, benefactor
εὐθαρσέω	
εὔθυνα	a setting straight, correction, chastisement
εὔθυνος	a corrector, chastiser, judge
εὐθύνω	to guide straight, direct
εὐθύς	
εὐκλεής	of good report, famous, glorious
Εὐκλέης	
Εὐκλείδης	
Εὐκράτης	
ἐυκτήμων	wealthy
Εὐκτήμων	
εὐμενέω	to be gracious
εὐμενής	well-disposed, favourable, gracious, kindly
εὐνάω	to lay or place in ambush
εὔνοια	good-will, favour, kindness
εὔνους	well-minded, well-disposed, kindly, friendly
εὐορκέω	to be faithful to one's oath
εὔορκος	keeping one's oath, faithful to one's oath
εὑρίσκω	to find
Εὐρυδάμας	
Εὐρύμαχος	
εὐτυχέω	to be well off, successful, prosperous
εὐτυχής	well off, successful, lucky, fortunate, prosperous
εὐτυχία	good luck, success, prosperity
Εὔφημος	
Εὐφίλητος	
ἐφέζομαι	to sit upon
Ἐφέσιος	
ἐφέται	
ἐφέτης	a commander
ἐφετός	
ἐφήκω	to have arrived
ἐφίζω	to set upon
ἐφίημι	to send to
ἐφίστημι	to set or place upon
ἐφόδια	
ἐφόδιον	travelling-allowance
ἐφόδιος	
ἔχθιστος	most hated, most hateful
ἔχθρα	
ἔχθρη	hatred, enmity
ἐχθρός	hated, hateful
ἔχις	an adder, viper
ἔχω	to have or to hold
ἕως	until, till
ζάω	to live
ζεῦγος	a yoke of beasts, a pair of mules, oxen or horses
Ζεύς	Zeus
ζέω	to boil, seethe
ζημία	loss, damage
ζημιόω	to cause loss or do damage to
ζητέω	to seek, seek for
ζητητής	a seeker, inquirer
ζητητός	sought for
ζῶσις	
ἤ	
ἦ	in truth, truly, verily, of a surety
ᾗ	which way, where, whither, in or at what place
ἡγέομαι	to go before, lead the way
Ἡγημών	
ἤδη	by this time, before this, already
ἥδομαι	to enjoy oneself, take delight, take one's pleasure
ἡδονά	
ἡδονή	delight, enjoyment, pleasure
ἦδος	delight, enjoyment, pleasure
ἡδύς	sweet
ἥκιστος	least
ἥκω	to have come, be present, be here
Ἠλεῖος	
ἡλικία	time of life, age
ἡλικιώτης	an equal in age, fellow, comrade
ἥλιος	the sun
ἡμέρα	day
ἥμερος	tame, tamed, reclaimed
ἡμερόω	to tame, make tame
ἡμέτερος	our
ἠμί	I say
ἡμίσεια	
ἥμισυς	half
ἡμός	
ἡνίκα	at which time, when
ἦρος	
ἡσσάομαι	to be less than another, inferior to
ἥσσων	less, weaker, less brave
ἡσυχία	stillness, rest, quiet
ἤτοι	now surely, truly, verily
Ἡφαιστεῖον	
Ἡφαίστια	
Ἡφαίστιος	
Ἡφαιστόδωρος	
ἠώς	the morning red, daybreak, dawn
θάλασσα	the sea
θάνατος	death
θάομαι	to wonder at, admire
θαῦμα	whatever one regards with wonder, a wonder, marvel
θαυμάζω	to wonder, marvel, be astonied
θαυμαστός	wondrous, wonderful, marvellous
θεά	a goddess
θέα	a seeing, looking at, view
θεάομαι	to look on, gaze at, view, behold
θεατής	one who sees, a spectator
θεατός	to be seen
θεία	
θείνω	to strike, wound
θεῖος	
θειόω	to smoke with brimstone, fumigate and purify thereby
Θεόδωρος	
θεός	God
θεράπαινα	a waiting maid, handmaid
θεράπων	a waiting-man, attendant
θέραψ	
θεσμοθετέω	to be a θεσμοθέτης
θεσμοθέτης	a lawgiver
θεσμός	that which is laid down and established, a law, ordinance
Θεσπρωτίη	
Θεσσαλία	
Θεσσαλίη	
Θεσσαλός	a Thessalian
θέω	to run
θεωρέω	to look at, view, behold
Θημακέως	
Θημακός	
θηρεύω	to hunt, go hunting
Θησεῖον	the temple of Theseus
θνήσκω	to die, be dying
θόλος	a round building with a conical roof, a vaulted chamber
θορυβέω	to make a noise or uproar
θόρυβος	a noise, uproar, clamour
Θούριος	
Θράσυλλος	
θυγάτηρ	a daughter
θυγατριδῆ	a daughter's daughter, granddaughter
θυγατριδοῦς	a daughter's son, grandson
θυμιατήριον	a vessel for burning incense, a censer
θυμός	the soul
θύον	
θυόω	to fill with sweet smells
θύρα	a door
θυσία	an offering or mode of offering
θύω	
ἰάομαι	to heal, cure
ἰδέα	form
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἰδιώτης	a private person, an individual
ἶδος	violent heat
ἱερά	
ἱεραί	
ἱερεῖον	a victim, an animal for sacrifice or slaughter
ἱερεύς	a priest, sacrificer
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱερόω	to hallow, consecrate, dedicate
ἵημι	to set a going, put in motion
ἱκανός	becoming, befitting, sufficing
ἱκανόω	to make sufficient, qualify
Ἱκέσιος	
ἱκέσιος	of or consisting of suppliants
ἱκετεύω	to approach as a suppliant
ἱκετήριος	of or fit for suppliants
Ἴμβρος	
ἵνα	in that place, there
ἱππεύς	a horseman
ἱππικός	of a horse or horses
Ἱπποδαμείη	
Ἱππόνικος	
ἵππος	a horse, mare
ἰσθμός	any narrow passage
ἰσόνομος	having equal rights
Ἰσόνομος	
ἴσος	equal to, the same as
Ἰσοτιμίδης	
ἰσόω	to make equal
ἱστάω	
ἵστημι	to make to stand
Ἰσχόμαχος	
ἰσχυρός	strong, mighty
ἴσως	equally, in like manner
Ἰταλία	
Ἰωνία	
Ἰώνιος	
καθά	according as, just as
καθαιρέω	to take down
καθαρός	clear of dirt, clean, spotless, unsoiled
καθέζομαι	to sit down, take one's seat
καθεύδω	to lie down to sleep, sleep
κάθημαι	to be seated
καθίημι	to send down, let fall
καθιστάω	
καθίστημι	to set down, place
καθό	in so far as, according as
κάθοδος	a going down, descent
καθομολογέω	to confess or allow
καί	and
καινός	new, fresh
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
κάκη	wickedness, vice
κακία	badness
κακοπαθέω	
κακός	bad
κακοῦργος	doing ill, mischievous, knavish, villanous
κάκουργος	
κακόω	to treat ill, maltreat, afflict, distress
καλέω	to call, summon
καλλία	
Καλλιάδης	
καλλίας	
Καλλίης	
κάλλιον	
Κάλλιον	
καλός	beautiful, beauteous, fair
κάμνω	to work
κἀν	and if, even if, although
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
καταγελάω	to laugh at, jeer or mock at
καταγιγνώσκω	to remark, discover
κατάγνυμι	to break in pieces, shatter, shiver, crack
κατάγω	to lead down
καταδείδω	to fear greatly
καταδείκνυμι	to discover and make known
καταδέχομαι	to receive, admit
κατά-ἕζομαι	
καταθέω	to run down
κατά-καθέζομαι	
κατακαίω	to burn down, burn completely
κατακλείω	to shut in, inclose
κατακωλύω	to hinder from doing
καταλαμβάνω	to seize upon, lay hold of
καταλείπω	to leave behind
κατάλυσις	a dissolving, dissolution
καταλύω	to put down, destroy
καταμανθάνω	to observe well, examine closely
Καταναῖος	
καταναίω	to make to dwell, settle
καταναυμαχέω	to conquer in a sea-fight
καταπίπτω	to fall or drop down
καταπλέω	to sail down
καταπολεμέω	to war down
κατάρχω	to make beginning of
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκευάζω	to equip or furnish fully
κατατίθημι	to place, put
καταφανής	clearly seen, in sight
καταφεύγω	to flee for refuge
καταφρονέω	to think down upon
καταψεύδομαι	to tell lies against, speak falsely of
καταψηφίζομαι	to vote against or in condemnation of
κάτειμι	to go or come down
κατεῖπον	to speak against or to the prejudice of, accuse, denounce
κατελεέω	to have compassion upon
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατέρχομαι	to go down from
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατηγορία	an accusation, charge
κατήγορος	an accuser
κεῖμαι	to be laid
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κενόω	to empty out, drain
κερδαίνω	to gain, derive profit or advantage
κεφαλή	the head
Κέφαλος	
κηδεστής	a connexion by marriage
κηκίω	to gush or ooze
Κήρυκες	
κῆρυξ	a herald, pursuivant, marshal, public messenger
Κήρυξ	
κηρύσσω	to be a herald, officiate as herald
Κηφίσιος	
Κηφισόδωρος	
Κίμων	
κίναδος	a fox
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
κίων	a pillar
κλαίω	to weep, lament, wail
κλαῦμα	a weeping, wailing
Κλειγένης	
κλείς	that which serves for closing
Κλεοφῶν	
Κλεωνύμης	
Κλεώνυμος	
κληδών	an omen or presage contained in a word or sound
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
κλοπεύς	a thief, stealer
κλοπή	theft
κοινῇ	
κοινός	common, shared in common
κοινότης	a sharing in common, community, partnership
κοινόω	to make common, communicate, impart
κολάζω	to curtail, dock, prune
κολακεύω	to flatter
κομίζω	to take care of, provide for
Κόνων	
κόπτω	to strike, smite, knock down
Κορίνθιος	Corinthian
Κόρινθος	Corinth
κρατέω	to be strong, mighty, powerful
κρατιστεύω	to be mightiest, best, most excellent
κράτιστος	strongest, mightiest
κρείσσων	stronger, mightier, more powerful
κριθάω	to be barley-fed, to wax wanton
κρίνω	to pick out, choose
κριτής	a decider, judge, umpire
Κριτίης	
κριτός	picked out, chosen
κρύβδην	secretly
κτάομαι	to procure for oneself, to get, gain, acquire
κτείνω	to kill, slay
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
κύαμος	a bean
κυέω	to bear in the womb, to be pregnant with
κύκλος	a ring, circle, round
Κυνόσαργες	Cynosarges
Κύπρος	Cyprus
κυρέω	to hit, light upon
κυρία	
κύριος	a lord, master
κῦρος	supreme power, authority
κυρόω	to make valid, confirm, ratify, determine
κωλύω	to let, hinder, check, prevent
κώνειον	hemlock
κωπεύς	pieces of wood fit for making oars, oar-spars
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λαθραῖος	secret, covert, clandestine, furtive
λάθρῃ	secretly, covertly, by stealth, treacherously
Λακεδαιμόνιος	
Λακεδαίμων	Lacedaemon
Λακεδιμονίους	
Λακωνικός	Laconian
Λάμαχος	eager-for-fight
λαμβάνω	to take
λαμπάς	
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
Λαύρειον	
Λέαγρος	
λέγος	
λέγω	
λείπω	to leave, quit
λειτουργέω	to serve public offices at one's own cost
λειτουργία	a liturgy
Λέσβιος	
λεύκη	white leprosy
Λέχαιον	
Λεωγόρης	
Λεωγόρον	
Λεώγορος	
Λέων	
ληίζομαι	to seize as booty, to carry off as prey
ληιστής	
ληιστός	to be carried off as booty, to be won by force
Λῆμνος	Lemnos
λῃστής	a robber, plunderer
λιπάω	to be fat and sleek
λογίζομαι	to count, reckon, calculate, compute
λογιστήριον	the place
λογοποιέω	to invent stories, to write, compose
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιπός	remaining, the rest
Λυδός	a Lydian
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
λυροποιός	a lyre-maker
Λυσίστρατος	
λυσιτελέω	to pay what is due
λυσιτελής	paying what is due
λύω	to loose
μαίνομαι	to rage, be furious
Μακεδονία	
Μακεδών	a Macedonian
μακρός	long
μάλιστα	
μᾶλλον	
μανθάνω	to learn
Μαντίθεος	
Μαραθῶναδε	
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτύρομαι	to call to witness, attest, invoke
μάρτυς	a witness
ματάω	to be idle, to dally, loiter, linger
μάτη	a folly, a fault
μάτην	in vain, idly, fruitlessly
μάτος	
μάχη	battle, fight, combat
μάχομαι	to fight
μεγακλεής	very famous
Μεγακλέης	
Μέγαρα	Megara
Μέγαράδε	toMegara
Μεγαρεύς	a citizen of Megara
Μεγαρόθεν	from Megara
μέγαρον	a large room or chamber
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μεθίστημι	to place in another way, to change
μεθό	after that.
μειράκιον	a boy, lad, stripling
μείς	a month
Μέλητος	
μέλλω	to think of doing, intend to do, to be about to do
μέλω	to be an object of care or thought
μέμφομαι	to blame, censure, find fault with
μέν	on the one hand, on the other hand
Μενέστρατος	
Μένιππος	
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέρα	
μέρος	a part, share
μέσος	middle, in the middle
μετά	in the midst of, among with gen., dat., and acc.
μεταγιγνώσκω	to change one's mind, to repent
μεταδίδωμι	to give part of, give a share of
μεταί	
μεταλαμβάνω	to have or get a share of, to partake of
μεταμέλει	it repents
μεταξύ	betwixt, between
μετάστασις	a removing, removal
μέτειμι	to be among
μετέχω	to partake of, enjoy a share of, share in, take part in
μέτοικος	changing one's abode, emigrating and settling elsewhere
μέτριος	within measure
μέτρον	that by which anything is measured
μέχρι	to a given point, even so far
μή	not
μηδαμῇ	
μηδαμός	none
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέποτε	never
μηδεπώποτε	never yet
Μηδικός	the war with the Medes
μηκέτι	no more, no longer, no further
Μήλιος	from the island of Melos, Melian
μήν	now verily, full surely
μήνυσις	
μηνυτής	bringing to light
μήνυτρον	the price of information, reward
μηνύω	to disclose what is secret, reveal, betray
μήπω	not yet
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μητρίς	
μικρός	small, little
Μιλτιάδης	
μιμέομαι	to mimic, imitate, represent, portray
μιμνήσκω	to remind, put
μισέω	to hate
μισοδημία	hatred of democracy
μισόδημος	hating the commons
μῖσος	hate, hatred
μνᾶ	a weight, =
μνεία	remembrance, memory
μνησικακέω	to remember wrongs done one, remember past injuries
μοιχεία	adultery
μόλις	not scarcely
Μολοσσία	
Μολοσσός	Molossian
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
Μουνυχία	
Μουνυχίη	
μοχθηρός	suffering hardship, in sore distress, miserable, wretched
μυέω	to initiate into the mysteries
μυρίος	numberless, countless, infinite
μῦς	the field-mouse
μυστήριον	a mystery or secret doctrine;
ναί	yea, verily
Νάξος	Naxos
ναξος	
ναός	the dwelling of a god, a temple
νάσσω	to press or squeeze close, stamp down
ναυκληρία	a seafaring life, ship-owning
ναυμαχέω	to fight in a ship or by sea, engage in a naval battle
ναυμαχία	a sea-fight
ναυπηγέω	to build ships
ναῦς	a ship
ναυτικός	seafaring, naval
νέα	
νεάζω	to be young or new
νεάω	to plough up anew
νέος	young, youthful
νεότης	youth
νεόω	to renovate, renew
νέω	
νεώς	a temple
νεώσοικος	a dock
νεώτερος	younger
νή	
νηποινεί	
νῆσος	an island
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
Νικήρατος	
Νικιάδης	
Νικίας	
νῖκος	
Νισαῖος	
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νόμιμος	conformable to custom, usage
νόμισμα	anything sanctioned by usage, a custom, institution
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νόος	mind, perception
νότιος	wet, moist, damp
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξένιος	belonging to a friend and guest, hospitable
ξένος	
ξενόω	to make one's friend and guest
ξύλον	wood
ὁ	the, that
ὀγδοήκοντα	eighty
ὅδε	this
ὁδός	
ὀδύρομαι	to lament, bewail, mourn for
ὅθεν	from whom
οἶδα	to know
Οἰδίπους	Oedipus
οἴκαδε	to one's home, home, homewards
οἰκεῖος	in or of the house, domestic
οἰκειότης	kindred, relationship
οἰκειόω	to make one's own
οἰκείω	
οἰκεύς	an inmate of one's house
οἰκέω	to inhabit, occupy
οἰκία	a building, house, dwelling
οἰκίον	
οἰκοδομέω	to build a house
οἴκοι	at home, in the house
οἶκος	a house, abode, dwelling
οἶκτος	pity, compassion
οἰκτρός	pitiable, in piteous plight
οἴμη	a song, lay
οἶνον	
οἶνος	wine
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἰχέομαι	
οἴχομαι	to be gone, to have gone
Οἰωνίης	
ὄλεθρος	ruin, destruction, death
ὀλιγαρχία	an oligarchy, government in the hands of a few families or persons
ὀλιγαρχικός	oligarchical, of, for or like oligarchy
ὀλίγος	few, little, scanty, small
ὅλοξ	whole, entire, complete
ὅλος	
Ὀλυμπία	Olympia
Ὀλυμπίαζε	to Olympia
ὀΛυμπιάς	Olympian
Ὀλυμπίας	
Ὀλυμπιάς	
Ὀλύμπιεῖον	
Ὀλυμπιονίκη	
Ὀλυμπιονίκης	a conqueror in the Olympic games
ὄμνυμι	to swear
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμολογία	agreement
ὁμολογουμένως	conformably with
ὁμονοέω	to be of one mind, agree together, live in harmony
ὁμόνοια	oneness of mind or thought, unity, concord
ὁμόψηφος	having an equal right to vote with
ὁμόω	to unite
ὅμως	all the same, nevertheless, nothwithstanding, still
ὀνειδίζω	to throw a reproach upon
ὄνειδος	reproach, censure, blame
ὄνομα	by name
ὀνομάζω	to name or speak of by name, call or address by name
ὄντα	existing things, the present
ὅπλον	a tool, implement
ὅποι	to which place, whither
ὁποῖος	of what sort or quality
ὁπόσος	as many as
ὁπότε	when
ὁπότερος	which of two, whether of the twain
ὅπου	in some places
ὅπως	as, in such manner as
ὁράω	To see
ὀργίζω	to make angry, provoke to anger, irritate
ὀρθός	straight
ὀρθόω	to set straight
ὅριον	a boundary, limit
ὅριος	of boundaries
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρμάω	to set in motion, urge
ὀρρωδέω	to fear, dread, shrink from
Ὀρχησαμενός	
ὀρχήστρα	the orchestra
Ὀρχομένιος	
Ὀρχομενός	
ὅς	this, that;
ὅσιος	hallowed, sanctioned by the law of God
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὅστις	any one who, anything which
ὀστρακίζω	to banish by potsherds, ostracize
ὅταν	whenever
ὅτε	when
ὅτι	
οὗ	where
οὐ	not
οὐδαμῇ	
οὐδαμόθεν	from no place, from no side
οὐδαμός	not even one, no one
οὐδέ	but not
οὐδείς	and not one
οὐδέπω	and not yet, not as yet
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδέτερος	not either, neither of the two
οὐδός	
οὐκέτι	no more, no longer, no further
οὔκουν	not therefore, so not
οὐκοῦν	therefore, then, accordingly
οὖν	really, at all events
οὔπω	not yet
οὐσία	that which is one's own, one's substance, property
οὖσον	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
οὑτωσί	
ὀφείλω	to owe, have to pay or account for
ὄφελος	furtherance, advantage, help
ὀφλισκάνω	to owe, to be liable to pay
πάγος	that which is fixed or firmly set
πᾶγος	
παιδάριον	a young, little boy
παιδίον	a little or young child
παιδοποιέω	to beget children
παῖς	a child
παλαιός	old in years
πάλιν	back, backwards
Παλληνίῳ	
Παναθήναια	the Panathenaea
Παναθήναιος	
Παναίτιος	
πανδημεί	with the whole people, in a mass or body
πανσέληνος	at the full
Παντακλέης	
παντάπασι	all in all, altogether, wholly, absolutely
πανταχόθεν	from all places, from all quarters, on every side
πάντῃ	
παντοδαπός	of every kind, of all sorts, manifold
πάντοθεν	from all quarters, from every side
πάντως	altogether;
πάνυ	altogether, entirely
πάππος	a grandfather
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραβαίνω	to go by the side of
παραγίγνομαι	near, attend upon
παράγω	to lead by or past
παράδειγμα	a pattern or model
παραδίδωμι	to give or hand over to another, transmit
παραδράω	to be at hand, to serve
παραιτέομαι	to beg from
παρακαλέω	to call to
παρακινδυνεύω	to make a rash venture, to venture, run the risk
παραλαμβάνω	to receive from
παραλείπω	to leave on one side, leave remaining
παραμένω	to stay beside or near, stand by
παράνοια	derangement, madness
παρανομέω	to transgress the law, act unlawfully
παρανομία	transgression of law, decency or order
παράνομος	acting contrary to law, lawless
παράπτω	to fasten beside
παρασκευάζω	to get ready, prepare
παρασκευή	preparation
παραστάς	anything that stands beside
παράστασις	a putting aside or away, banishing, relegatio
παραχρῆμα	on the spot, forthwith, straightway
παραχώννυμι	to throw up beside
παραχωρέω	to go aside, make room, give place, retire
πάρεδρος	sitting beside
παρείας	
παρείης	a reddish-brown snake
πάρειμι	to be by or present
παρέρχομαι	to go by, beside or past, to pass by, pass
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
παρών	
πᾶς	all, the whole
πᾶσις	
πάσχω	to receive an impression from without, to suffer
πάτηρ	
πατήρ	a father
πατρικός	derived from one's fathers, paternal, hereditary
πάτριος	of or belonging to one's father
πατρίς	of one's fathers
Πατροκλείδης	
πατρῷος	of or from one's father, coming or inherited from him
παύω	to make to cease
πείθω	to prevail upon, win over, persuade
πειράζω	to make proof or trial of
Πειραιεύς	Peiraeeus
πειράω	to attempt, endeavour, try
πείρω	to pierce quite through, fix
πεῖσα	obedience
Πείσανδρος	
πεῖσις	
πεῖσος	
Πελοποννήσιοι	Peloponnesian, inhabitants of the Peloponnese
Πελοποννήσιος	
πεμπτός	sent
πέμπτος	the fifth, oneself with four others
πέμπω	to send, despatch
πενία	poverty, need
πεντακισχίλιοι	five thousand
πεντακόσιοι	five hundred
πέντε	five
πεντήκοντα	fifty
πεντηκοστή	
πεντηκοστός	fiftieth
πέρ	all
περί	around, round about with gen., dat., and acc.
περιβάλλω	to throw round
περιδεής	very timid or fearful
περί-εἶδον	
περίεργος	careful overmuch
περιέρχομαι	to go round, go about
περικαίω	to burn round about: —
περικοπή	
περικόπτω	to cut all round, clip, mutilate
περιλείπομαι	to be left remaining, remain over, survive
περιμένω	to wait for, await
περιοράω	to look over, overlook
περιπίτνω	
περιτυγχάνω	to light upon, fall in with, meet with
περιφανής	seen all round
περσική	
Περσικός	Persian
Πηγαί	
πηγάς	anything congealed, hoarfrost, rime
πηγή	running waters, streams
πήγνυμι	to make fast
πηγός	well put together, compact, strong
πηρός	disabled in a limb, maimed
πίμπλημι	to fill full of
πίνω	to drink
πιπράσκω	to sell
πίπτω	to fall, fall down
πιστεύω	to trust, trust to or in, put faith in, rely on, believe in
πίστις	trust
πιστός	
πιστότης	good faith, honesty
πιστόω	to make trustworthy
πλάσσω	to form, mould, shape
Πλάτων	Plato
πλεῖστος	most, largest
πλείων	more, larger
πλεονεξία	the character and conduct of a πλεονέκτης, greediness, grasping, assumption, arrogance
πλέος	full.
πλέω	to sail, go by sea
πλέως	full of
πλῆθος	a great number, a throng, crowd, multitude
πλήθω	to be or become full of
πλήν	more than
πλήρης	filled or infected by
πλησίος	near, close to
πλούσιος	rich, wealthy, opulent
πλοῦτος	
πόα	grass, herb
πόθεν	whence?
ποθεν	from some place or other
ποθέω	to long for, yearn after
ποιέω	to make
ποιητέος	to be made or done
ποιητής	one who makes, a maker
ποιητός	made
ποιός	of a certain nature, kind or quality
ποῖος	of what nature? of what sort?
πολεμάρχης	
Πολέμαρχος	
πολεμέω	to be at war or go to war, make war
πολέμιος	of or belonging to war
πόλεμος	battle, fight, war
πολεμόω	to make hostile, make an enemy of
πολέω	to go about, range over
πολιορκία	a besieging, siege
πόλις	a city
πολιτεία	the condition and rights of a citizen, citizenship
πολιτεύω	to live as a citizen or freeman, live in a free state
πολίτης	a member of a city or state
πολιτικός	of, for
πολλάκις	many times, often, oft
πολλοστός	one of many
Πολυεύκτος	
πολύευκτος	much-wished-for, much-desired
πολύς	many
Πολύστρατος	
πολυτελής	very expensive, very costly
πομπεῖον	any vessel employed in solemn processions
πομπή	conduct, escort, guidance
πονηρός	toilsome, painful, grievous
πόνος	work
πόρος	a means of passing a river, a ford, ferry
πόρω	to furnish, offer, present, give
ποτέ	at some time or other, at some time
πότερος	whether of the two?
ποτή	flight
ποτόν	
ποτός	drunk, fit for drinking
πού	anywhere, somewhere
Πουλυτίων	
πρᾶγμα	that which has been done, a deed, act
πράκτωρ	one who does or executes, an accomplisher
πρᾶξις	a doing, transaction, business
πράσσω	to pass over
πρεσβευτής	an ambassador
πρεσβεύω	to be the elder or eldest
πρέσβις	age
πρέσβυς	an old man
πρίαμαι	to have
πρίν	comparative
πρό	before
προάγω	to lead forward, on, onward
προᾴδω	to sing before, prelude
προβάλλω	to throw before, throw or toss to
πρόγονος	a forefather, ancestor
προδότης	a betrayer, traitor
προεῖπον	to tell or state before
προερέω	to say beforehand
προθυμία	readiness, willingness, eagerness, zeal
πρόθυμος	ready, willing, eager, zealous
προίημι	to send before, send on or forward
προίξ	a gift, present
προίστημι	to set before or in front
προκαλέω	to call forth
προκαταγιγνώσκω	to vote against beforehand, condemn by a prejudgment
προκηρυκεύομαι	to negotiate by herald
προκινδυνεύω	to run risk before
προνοέω	to perceive before, foresee
πρόνοια	foresight, foreknowledge
πρόξενος	a public
πρόπαππος	a great-grandfather
προπηλακίζω	to bespatter with mud or to trample in the mire
προπύλαιος	before the gate
πρόρριζος	by the roots, root and branch, utterly
πρός	motion from
προσάγω	to bring to or upon
προσγράφω	to write besides, add in writing
προσδέω	
προσδοκάω	to expect
προσδοκέω	to be thought besides
πρόσειμι	
προσέρχομαι	to come or go to
προσέτι	over and above, besides
προσέχω	to hold to, offer
προσήκω	to have arrived at
πρόσθεν	before
προσλαμβάνω	to take or receive besides, get over and above
πρόσοδος	a going or coming to, an approach
προσομολογέω	to concede or grant besides
πρόσ-πηδάω	
πρόσ-πράσσω	
προσστάζω	to drop on, shed over
πρόσταξις	an ordaining, an ordinance, command
προστάσσω	to place or post at
προστάτης	one who stands before, a front-rank-man
προστήκομαι	to stick fast to, cling to
προστίθημι	to put to
πρόσωπον	the face, visage, countenance
προτάσσω	to place or post in front
προτεραῖος	on the day before
πρότερος	prae.
προὔργου	serving for or towards a work, serviceable, profitable, useful
πρόφασις	that which is alleged as the cause, an allegation, plea
πρυτανεία	the prytany or presidency
πρυτανεῖον	the presidents' hall, town-hall
πρυτάνειος	
πρυτανεύω	to be
πρύτανις	a prince, ruler, lord, chief
πρωί	early in the day, early, at morn
πρῶτος	
Πυθόνικος	
πύθω	to make rot, to rot
πυνθάνομαι	to learn by hearsay or by inquiry
πωλέω	to exchange or barter
πωλίον	a pony
πώποτε	ever yet
πως	in any way, at all, by any means
πῶς	how? in what way or manner?
ῥᾴδια	
ῥᾴδιος	easy, ready, easy to make or do
ῥᾴθυμος	taking things easy, indifferent, lazy, sluggish
ῥαίδιον	
ῥῆμα	that which is said or spoken, a word, saying
ῥητός	stated, specified
ῥήτωρ	a public speaker, pleader
σάλπιγξ	a war-trumpet, trump
Σάμος	Samos
σανίς	a board, plank
σαυτοῦ	
σαφής	clear, plain, distinct, manifest
σελήνη	the moon
σεμνός	revered, august, holy, awful
σεύω	to put in quick motion: to drive, hunt, chase away
σημαίνω	to shew by a sign, indicate, make known, point out
σημεῖον	a sign, a mark, token
Σικελία	Sicily
σιταγωγός	conveying or transporting corn
σίτησις	an eating, feeding
σῖτος	corn, grain
σιωπάω	to be silent
σιωπή	silence
Σκαμάνδριος	Scamandrian
σκέπτομαι	to look about, look carefully
σκευή	equipment, attire, apparel, dress
