Field1	Field2
δόλος	a bait
δόμος	a house
δόναξ	a reed
δονέω	to shake
δόρπον	the evening meal
δόρπος	
δόρυ	a stem, tree
δορυσσόος	charging with the lance
δούλη	
δοῦλος	a born bondman or slave
δοῦπος	any dead, heavy sound, a thud
δοχμός	slantwise
δράγμα	as much as one can grasp, a handful, truss
Δρακάνῳ	
δράκων	a dragon
δράσσομαι	to grasp
δρέπω	to pluck, cull
δριμύς	piercing, sharp, keen
δρόμος	a course, running, race
δροσόεις	
δρόσος	dew
δρύινος	oaken
δρυμός	an oak-coppice;
δρῦς	a tree
δρυτόμος	a wood-cutter
δύη	woe, misery, anguish, pain
δύναμαι	to be able, capable, strong enough
δυνάμαν	
δυνατός	strong, mighty, able
δύο	two
δυοκαίδεκα	twelve
δυσάμμορος	most miserable
δύσερως	sick in love with
δύσις	a setting of the sun or stars
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δύσμορος	ill-fated, ill-starred
δυσπαθέω	to suffer a hard fate
δυσσεβέω	to think or act ungodly
δυσσεβής	ungodly, impious, profane
δύσσοος	
δύσσους	hard to save, ruined
δύστηνος	wretched, unhappy, unfortunate, disastrous
δυστοκέω	to be in sore travail
δύω	to strip off
δυώδεκα	twelve
δώδεκα	twelve
δωδεκαταῖος	on the twelfth day
δωδέκατος	the twelfth
δῶλος	
δῶμα	a house
δωρέω	to give, present
Δωριέεεσσι	
Δωριέεσσι	
Δωρικός	Doric
Δώριος	Dorian
Δωρίς	Dorian
δωρίσδεν	
Δωριστί	in Dorian fashion
δῶρον	a gift, present
δωρύττομαι	
δωτίνη	a gift, present
Δαμοίτας	
Δάφνις	
ἕ	sui.
ἔα	ha! oho!
ἐάν	if haply
ἔαρ	spring
ἐαρινός	spring-
ἐάω	to let, suffer, allow, permit
ἕβδομος	seventh
ἔβενος	the ebony-tree, ebony
̔́Εβρον	
ἐγγυάω	to give or hand over as a pledge
ἐγγύθεν	from nigh at hand
ἐγγύθι	hard by, near
ἐγγύς	near, nigh, at hand
ἐγείρω	to awaken, wake up, rouse
ἐγέρσιμος	from which one wakes
ἐγκαναχάομαι	to make a sound
ἔγκατα	the inwards, entrails, bowels
ἐγκατατίθεμαι	put
ἔγκειμαι	to lie in, be wrapped in
ἐγκέφαλος	that which is within the head, the brain
ἐγκρατής	in possession of power
ἐγκροτέω	to strike on
ἐγκύρω	to fall in with, light upon, meet with
ἐγκώμιος	in or of the same village, native
ἔγρω	
ἐγχέω	to pour in
ἔγχος	a spear, lance
ἔγχριστος	rubbed in as an ointment
ἐγώ	ego
ἔγωγα	
ἐγώγε	
ἕδνον	a wedding-gift
ἑδνόω	to promise for wedding-presents, to betroth
ἐδοκεῦμες	
ἕδος	a sitting-place
ἕδρα	a sitting-place
ἑδριάω	to seat or set
ἑδροστρόφος	a wrestler who throws his adversary by a cross-buttock
ἔδω	to eat
ἐδωδή	food, meat, victuals
ἕζομαι	to seat oneself, sit
ἔθειρα	hair
ἐθειράζω	to have long hair
ἐθέλω	to will, wish, purpose
ἔθνος	a number of people accustomed to live together, a company, body of men
εἰ	whether.
εἶα	on! up! away!
εἱαμενή	a river-side pasture, meadow
εἰαμενή	
εἶδαρ	food
εἰδοί	Idus
εἴδομαι	are visible, appear
εἴδομες	
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἰδύλλιον	a short descriptive poem
εἰη	
εἶθαρ	at once, forthwith
εἴθε	would that!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκῇ	without plan or purpose, heedlessly, rashly, at random, at a venture
εἰκός	like truth
εἰκοσάμηνος	twenty months old
εἴκοσι	twenty
εἴκω	to yield, give way, draw back, retire
εἰκών	a likeness, image, portrait
Εἰλείθυια	Ilithyia
εἰλεός	a lurking-place, den, hole
εἰλίπους	rolling in their gait, with rolling walk
εἰλιτενής	
εἴλω	to roll up, pack
εἷμα	a garment
εἰμές	
εἰμί	to be, to exist
εἶμι	to go
εἰνάλιος	
εἰνόδιος	
εἶπον	to speak, say
εἶπος	
εἰροπόκος	wool-fleeced, woolly
εἵρπομες	
εἷς	
εἰς	into, to c. acc.
εἰσάγω	to lead in or into, to introduce
εἰσαθρέω	to discern, descry
εἰσαίω	to listen or hearken to
εἰσακούω	to hearken or give ear to one
εἰσαφικάνω	to come to
εἰσβλέπω	to look at, look upon
εἰσ-εἶδον	
εἴσειμι	to go into
εἰσέρχομαι	to go in or into, enter
εἰσέτι	still yet
εἰσίημι	to send into
εἰσκαλέω	to call in
ἐίσκω	to make like
εἰσ-μάσσω	
εἰσοράω	to look into, look upon, view, behold
εἴσπνηλος	
εἰστρέχω	to run in
εἴσω	to within, into
εἶτα	then, next
εἴτε	
εἴτι	
ἐκ	from out of
̓́Εκ	
̓Εκ	
̔Εκάβας	
ἑκάς	far, afar, far off
ἕκαστος	every, every one, each, each one
̔Εκάτα	
ἑκατόν	a hundred
ἑκατοντάς	a hundred
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἐκγελάω	to laugh out, laugh loud
ἐκδιδάσκω	to teach thoroughly
ἐκ-ἕζομαι	
ἐκεῖθι	
ἐκεῖνος	the person there, that person or thing
ἐκ-ἕννυμι	
ἕκηλος	at rest, at one's ease
ἐκκαθαίρω	to cleanse out
ἐκκενόω	to empty out, leave desolate
ἐκκναίω	to wear out
ἔκκριτος	picked out, select
ἐκλελάθοντα	
ἐκλέπω	to bring
ἐκλήγω	to cease utterly
ἔκλυσις	release or deliverance from
ἐκλύω	to loose, release, set free, from
ἐκμαίνω	to drive mad
ἐκμαραίνω	to make to wither away
ἐκμάσσατο	he devised or invented
ἐκμάσσω	to wipe off, wipe away
ἐκνίζω	to wash out, purge away
ἔκπαγλος	terrible, fearful
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπονέω	to work out, finish off
ἐκποτάομαι	to fly out or forth
ἐκπτύω	to spit out of
ἐκρήγνυμι	to break off, snap asunder
ἐκσαλάσσω	to shake violently
ἐκσοβέω	to scare away
ἐκτανύω	to stretch out
ἐκτάσα	
ἐκτείνω	to stretch out
ἐκτελέω	to bring quite to an end, to accomplish, achieve
ἐκτελής	brought to an end, perfect
ἐκτόθεν	
ἔκτοθεν	from without, outside
ἔκτοσθε	outside
̔́Εκτωρ	
ἐκφεύγω	to flee out or away, escape
ἐκφυσάω	to blow out
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλαιόω	
ἐλάσσων	smaller, less
ἐλαύνω	to drive, drive on, set in motion
ἔλαφος	a deer
ἐλαφρός	lightly, buoyantly
ἐλεαίρω	to take pity on
ἐλεεινός	finding pity, pitied or moving pity, pitiable, piteous
ἐλεέω	to have pity on, shew mercy upon
̔Ελένᾳ	
̔Ελένα	
̔Ελέναν	
̔Ελένας	
̔Ελένῃ	
ἑλένη	
Ἑλένη	
ἐλεύθερος	free
ἐλεφάντινος	of ivory, ivory
ἐλέφας	the elephant
ἕλη	
̔Ελίκας	
̔Ελίκηθεν	
̔Ελίκης	
ἑλικτός	curved, twisted, wreathed
̔Ελικῶνι	
̔Ελικωνιάσι	
ἐλινῦσαι	
ἕλιξ	anything which assumes a spiral shape
̓Ελισοῦντος	
ἑλίσσω	to turn round, to turn
ἑλίχρυσος	a creeping plant with yellow flower or fruit
ἑλκέω	to drag about, tear asunder
ἕλκος	a wound
ἑλκόω	to wound sorely, lacerate
ἕλκω	to draw, drag
̔Ελλάσποντον	
ἐλλοπιεύω	to fish
ἐλπίς	hope, expectation
ἔλπω	to make to hope
ἐμαλοφόρει	
ἐμαυτοῦ	of me, of myself
ἐμβάλλω	to throw in, put in
ἐμβασιλεύω	to be king in or among
ἔμε	
ἔμεθεν	
ἐμέω	to vomit, throw up
ἐμμαίνομαι	to be mad at
ἐμμελής	sounding in unison, in tune or time, harmonious
ἔμμηνος	in a month, done or paid every month, monthly
ἔμμητρος	with pith in it
ἔμον	
ἐμός	mine
ἔμπας	notwithstanding, nevertheless
ἔμπεδος	in the ground, firm-set, steadfast
ἐμπερόνημα	a garment fastened with a brooch
ἔμπικρος	
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἔμπλεος	quite full of
ἐμπλέω	to sail in
ἐμφύλιος	kinsfolk
ἐμφύω	to implant
ἔμψυχος	having life in one, alive, living
ἐν	in, among. c. dat.
̓́Εν	
ἐναλίγκιος	like, resembling
ἐνάλιος	in, on, of the sea
ἔναλλος	changed, contrary
ἐναντίον	
ἐναντίος	opposite
ἐναρίθμιος	in the number, to make up the number
ἕνδεκα	eleven
ἑνδεκαταῖος	on the eleventh day
ἑνδέκατος	the eleventh
ἐνδέμω	to wall up
ἐνδέω	
ἐνδιαθρύπτομαι	to play the prude towards, trifle with
ἐνδιάω	to stay in the open air;
ἐνδίδωμι	to give in
ἐνδινέω	to revolve, go about
ἔνδιος	at midday, at noon
ἔνδοθεν	from within
ἔνδοθι	within, at home
ἔνδοι	
̓́Ενδοι	
ἔνδον	in, within, in the house, at home
ἐνδυκέως	thoughtfully, carefully, sedulously
̓Ενδυμίων	
ἐνέζομαι	to have one's abode in
ἔνεκ'	
ἕνεκα	on account of, for the sake of, because of, for
ἔνεκεν	
ἐνέπω	to tell, tell of, relate, describe
ἐνεργέω	to be in action, to operate
ἐνερείδω	to thrust in, fix in
ἔνερθε	from beneath, up from below
ἐνεύδω	to sleep in or on
ἐνῆμαι	to be seated in
ἔνθα	there
ἐνθάδε	thither, hither
ἔνθεν	on the one side
ἐνιαυτός	any long period of time, a cycle, period
ἐνιδρύω	to set in
ἐνίζω	to sit in or on
ἐνίημι	to send in or into
ἐνίπτω	to reprove, upbraid
ἐνναέτης	an inhabitant
ἐνναετής	nine years old
ἐνναίω	to dwell in
ἐννέα	nine
ἐννεακαίδεκα	nineteen
ἐννεάς	a body of nine
ἐννεάφωνος	
ἕννυμι	to put clothes on
ἐνόδιος	in
ἐνοικέω	to dwell in
ἐνόρχης	a he-goat
ἕνος	belonging to the former of two periods, last year's
ἐνοχλέω	to trouble, disquiet, annoy
ἐντανύω	to stretch or strain tight
ἐνταῦθα	here, there
ἐντίθημι	to put in or into
ἔντοσθε	from within
Ἐνυάλιος	the Warlike
ἐνύπνιον	a thing seen in sleep
ἐνύπνιος	in dreams appearing
ἐνυφαντός	inwoven
ἐν-χόω	
ἔνωμος	
ἐνώπιος	face to face
ἐξ	
ἑξαετής	six years old
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαίφνης	on a sudden
ἐξάλατο	
ἐξανέχω	to hold up from
ἐξανύω	to accomplish, fulfil, make effectual
ἐξαπίνης	
ἐξαράομαι	to utter curses
ἐξάρχω	to begin with, make a beginning of
ἐξαῦτις	over again, once more, anew
ἐξεγείρω	to awaken
ἐξείλλω	to disentangle
ἐξεῖπον	to speak out, tell out, declare
ἐξελαύνω	to drive out from
ἐξεπόνασα	
ἐξεπόνασας	
ἐξεπόνασεν	
ἐξερύω	to draw out of
ἐξέρχομαι	to go or come out of
ἐξερωέω	to swerve from the course
ἔξεστι	it is allowed, it is in one's power, is possible
ἐξετάζω	to examine well or closely, inquire into, scrutinise, review
ἐξευρίσκω	to find out, discover
ἑξήκοντα	sixty
ἕξις	a having, possession
ἐξόζω	to smell
ἐξόπιθεν	behind, in rear
ἔξοχος	standing out
ἔξω	out
ἔοικα	to be like
ἑορτή	a feast or festival, holiday
ἑός	his, her own
ἐπάβολος	
ἐπάγνυμι	to break
ἐπαγροσύνη	
ἐπάγω	to bring on
ἐπαείδω	to sing to or in accompaniment
ἐπαιάζω	to cry
ἐπαινέω	to approve, applaud, commend
ἐπαίρω	to lift up and set on
ἐπαίσσω	to rush at or upon
ἐπακούω	to listen or hearken to, to hear
ἐπάμερος	
ἐπαμύνω	to come to aid, defend, assist
ἐπανέρχομαι	to go back, return
ἐπανθέω	to bloom, be in flower
ἐπάνωθεν	from above, above
ἐπάξα	
ἐπαξόνιος	upon an axle
ἐπαρκέω	to ward off
ἐπαυτέω	to creak besides
ἐπεγείρω	to awaken, rouse up
ἐπεί	after that, after (postquam), since, when (quum)
ἐπείγω	to press down, weigh down
ἔπειμι	to be upon
ἔπειτα	thereupon
̓Επειῶν	
ἐπελαύνω	to drive upon
ἐπεμπίπτω	to fall upon besides, attack furiously
ἐπέοικε	to be like, to suit
ἐπέρχομαι	to come upon, come near, come suddenly upon
ἐπέχω	to have or hold upon
ἐπηετανός	abundant, ample, sufficient
ἐπήκοος	
ἐπήν	
ἐπήρατος	lovely, charming
ἐπηρεφής	overhanging, beetling
ἐπί	on, upon with gen., dat., and acc.
ἐπί-ἀείρω	
ἐπιβαίνω	to go upon
ἐπιβήτωρ	one who mounts
ἐπιβρίθω	to fall heavy upon, fall heavily
ἐπιβρύω	to burst forth
ἐπιβώμιος	on or at the altar
ἐπιβωτᾷ	
ἐπιγνώμων	an arbiter, umpire, judge
ἐπιγουνίς	the part above the knee, the great muscle of the thigh
ἐπιγράφω	to mark the surface, just pierce, graze
ἐπίδειξις	a shewing forth, making known
ἐπιδέξιος	towards the right
ἐπίδεξις	
ἐπιδευής	in need or want of
ἐπιδόρπιος	for use after dinner
ἐπιέννυμι	to put on besides or over
ἐπιζεύγνυμι	to join at top
Ἐπιθάλαμιος	
ἐπιθυμέω	to set one's heart upon
ἐπίκειμαι	to be laid upon
ἐπικερτομέω	to mock
ἐπικλύζω	to overflow
ἐπικουρέω	to act as an ally
ἐπιλαμβάνω	to lay hold of, seize, attack
ἐπιλήθω	to cause to forget
ἐπιμαίομαι	to strive after, seek to obtain, aim at
ἐπιμελέομαι	to take care of, have charge of, have the management of
ἐπιμέμφομαι	to cast blame upon
ἐπίμετρον	over-measure, excess
ἐπιμηθής	thoughtful
ἐπιμύζω	to murmur at
ἐπιμωματός	
ἐπινεύω	to nod
ἐπινέω	
ἐπινήχομαι	to swim upon
ἐπινίσσομαι	to go over
ἐπίνομες	
ἐπίορκος	sworn falsely
ἐπίουρος	an over-keeper, a guardian, watcher, ward
ἐπιπάσσω	to sprinkle upon or over
ἐπίπαστος	sprinkled over
ἐπιπλαταγέω	to applaud loudly
ἐπιπλέω	to sail upon or over
ἐπιπρέπω	to be manifest on the surface, to be conspicuous
ἐπιπταίρω	to sneeze at
ἐπιρραίνω	to sprinkle upon or over
ἐπιρρέζω	to offer sacrifices at
ἐπιρρέω	to flow upon the surface, float a-top
ἐπίσκοπος	
ἐπισκύνιον	the skin of the brows
ἐπισπένδω	to pour upon or over
ἐπισπεύδω	to urge on, further or promote
ἐπίσταμαι	to know
ἐπιστάτη	
ἐπισχερώ	in a row, one after another
ἐπιτάσσω	to put upon
ἐπιτέλλω	to lay upon, enjoin, prescribe, ordain, command
ἐπίτηδες	designedly, deceitfully
ἐπιτίτθιος	at the breast, a suckling
ἐπιτρέπω	to turn towards
ἐπιτρέχω	to run upon or at
ἐπιτρόπῃς	
ἐπιτυμβίδιος	at or over a tomb
ἐπιφθύζω	to spit at
ἐπιφλέγω	to burn up, consume
ἐπίφλεξις	
ἐπιφράζω	to say besides
ἐπίφρων	thoughtful, sage
̓Επιχάλκω	
ἐπίχαρμα	an object of malignant joy
̓Επίχαρμος	
ἐπίχειρα	
ἐπίχειρον	wages of manual labour
ἐπιχέω	to pour water over
ἐπιχθόνιος	upon the earth, earthly
ἐπιχωρέω	to give way, yield
ἐπιχώριος	in or of the country
ἐποίχομαι	to go towards, approach
ἕπομαι	
ἐπομμαδίαις	
ἐπόμνυμι	to swear after, swear accordingly
ἐπόνασαν	
ἐπόρνυμι	to stir up, arouse, excite
ἐπορούω	to rush violently at or upon
ἔπος	a word
ἐπουράνιος	in heaven, heavenly
ἔποψ	the hoopoe
ἑπτάδραχμος	worth seven
ἔραζε	to earth, to the ground
ἔραμαι	to love, to be in love with
ἐράνναν	
ἐράννω	
ἐραστής	a lover
ἐραστός	beloved, lovely
ἐρατός	lovely, charming
ἐράω	
ἐργάζομαι	to work, labour
ἐργάτης	a workman
̓Εργατίνα	
ἐργατίνης	a husbandman
ἔργμα	a work, deed, business
ἔργνυμι	to confine
ἔργον	work
ἔργω	
ἔρδης	
ἔρδω	to do
ἐρεείνω	to ask
ἐρεθίζω	to rouse to anger, rouse to fight, irritate
ἐρ́εθω	
ἐρείδω	
ἐρέικη	heath, heather
ἐρείκη	
ἐρειοί	
ἐρείπω	
ἔρεισμα	a prop, stay, support
ἔρεσθαι	
ἐρέσσω	to row
ἐρετμόν	
ἐρετμός	
ἐρετμόω	to furnish with oars, set to row
ἐρεύγομαι	to spit or spew out, to disgorge
ἔρευθος	
ἐρεύθω	to make red, stain red
ἔρευνα	inquiry, search
ἐρευνάω	to seek or search for, search after, track
ἐρέω	to ask, enquire
ἐρημάζω	to be left lonely, go alone
ἐρητύω	to keep back, restrain, check
ἐριδμαίνω	to provoke to strife, irritate
ἐρίζω	to strive, wrangle, quarrel
ἐριθακίς	
ἐριθηλής	very flourishing, luxuriant
ἔριθος	a day-labourer, hired servant
ἐρικυδής	very famous, glorious, splendid
ἐρινεόν	
ἐρινεός	the wild fig-tree
̓Εριννύος	
ἔριον	wool
ἔρις	strife, quarrel, debate, contention
ἔριφος	a young goat, kid
ἕρκος	a fence, hedge, wall
̔Ερμείαο	
̔Ερμέω	
̔Ερμῆς	
ἔρνος	a young sprout, shoot, scion
ἔρομαι	to ask, enquire
̓́Ερον	
̓́Ερος	
ἔρος	
̔́Ερπεις	
ἑρπετόν	a walking animal, quadruped
ἕρπυλλος	creeping thyme
ἕρπω	to creep, crawl
ἔρρευν	
ἔρρω	to go slowly, wander about
ἔρσα	dew
ἔρσε	
ἕρση	
ἐρυθρός	red
̓Ερύκαν	
ἐρύκω	to keep in, hold back, keep in check, curb, restrain
ἐρύω	to drag along the ground, drag, draw
ἔρχομαι	to come or go
ἐρῶ	I will say or speak
ἐρωέω	to rush, rush forth
ἐρωή	any quick motion, rush, force
ἐρωία	
ἔρως	love
̓́Ερως	
̓́Ερωτα	
ἐρωτάω	to ask
̓́Ερωτες	
̓́Ερωτι	
ἐρωτικός	amatory
ἐρωτίς	a loved one, darling
̓́Ερωτος	
ἐρωτύλος	a darling, sweetheart
̓Ες	
ἐσθίω	to eat
ἐσθλός	good
ἔσθω	to eat
ἑσπέριος	at even, at eventide
ἔσσαν	
̓́Εσσεται	
ἐσσύμενος	hurrying, vehement, eager, impetuous
ἔστε	up to the time that, until
ἑστία	the hearth of a house, fireside
ἑστιάω	to receive at one's hearth or in one's house: to entertain, feast, regale
ἕστιος	
ἐσχαρεών	
ἐσχατάω	to be at the edge, on the border
ἐσχατιά	the furthest part, edge, border, verge
ἔσχατος	outermost
ἔσω	to the interior
ἔται	
ἑταίρα	a companion
ἑταῖρος	a comrade, companion, mate
̓Ετεόκλειοι	
ἐτεός	true, real, genuine
ἕτερος	one of the
ἑτέρωθεν	from the other side
ἑτέρως	in one or the other way
ἔτης	clansmen
ἐτήτυμω	
ἔτι	yet, as yet, still
ἑτοιμάζω	to make or get ready, prepare, provide
ἑτοῖμος	at hand, ready, prepared
ἔτος	a year
ἑτός	
ἔτυμος	true, real, actual
ἐτώσιος	fruitless, useless, unprofitable
εὖ	well
εὐαγέω	to be pure, holy
εὐαγής	
εὐαλάκατος	
εὔβοτος	with good pasture
εὐγένειος	well-maned
εὐγνώμων	of good feeling, kindhearted, considerate, reasonable, indulgent
εὐδαίμων	blessed with a good genius;
Εὐδάμιππον	
εὔδιος	calm, fine, clear
εὕδω	to sleep, lie down to sleep
εὐέανος	richly-robed
εὔεδρος	with beautiful seat, on stately throne
εὐειδής	well-shaped, goodly, beautiful, beauteous
εὐεργεσία	well-doing
εὐεργής	well-wrought, well-made
εὔεργον	
εὐηγενής	
εὐηλάκατος	spinning well
εὐήνεμος	well as to the winds
Εὐηρείδα	
εὖθριξ	with beautiful hair
εὐθυμέω	to be of good cheer
εὐθύς	
εὔθυς	
εὐκαμπής	well-curved, curved
εὐκέατος	easy to cleave or split
εὔκηλος	free from care, at one's ease
εὔκομος	fair-haired
εὔκριθος	rich in barley
εὔκριτος	
εὐκτός	wished for
Εὔμαιος	
Εὐμάρᾳ	
εὐμαρής	easy, convenient, without trouble
Εὐμάρης	
εὐμενέω	to be gracious
εὐμενής	well-disposed, favourable, gracious, kindly
Εὐμήδης	
εὐμήκης	of a good length, tall
εὔμηλος	rich in sheep
εὔμιτρος	with beautiful
εὔμολπος	sweetly singing
εὐνάζω	to lay or place in ambush
εὐνάω	to lay or place in ambush
Εὐνείκα	
εὐνή	a bed
Εὐνόα	
εὔοδμος	
εὔοσμος	sweet-smelling, fragrant
εὐπαγής	compact, firm, strong
εὐπατρίδης	of good or noble sire, of noble family
εὐπένθερος	with a good father-in-law
εὔπεπλος	beautifully robed
εὐπλόκαμος	with goodly locks, fairhaired
ἐυπλόκαμος	
εὔπλοξν	
εὕρησις	
εὑρίσκω	to find
εὕρομες	
εὖρον	
Εὐρύμεδον	
εὐρυμέδων	
Εὐρυμέδων	
εὐρύνω	to broaden
εὐρύς	wide, broad
Εὐρυσθεύς	
εὐρύστερνος	broad-breasted
Εὔρυτος	
εὐρώς	mould, dank decay
Εὐρώτης	
εὖσα	
εὐσεβέω	to live or act piously and religiously
εὐσεβής	righteous
Εὐσθένεος	
εὔσκιος	
εὔσκοπος	sharp-seeing, keen-sighted, watchful
εὔσοος	
εὔσους	safe and well, happy
εὔσφυρος	with beautiful ankles
εὖτε	when, at the time when
εὐτεκνία	the blessing of children, a breed of goodly children
εὐτεκνίη	
ἐύτμητος	well-cut
εὔτριχος	
εὔτυκος	ready
Εὐτυχίδος	
εὔυδρος	well-watered, abounding in water
εὔφημος	uttering sounds of good omen
εὐφραίνω	to cheer, delight, gladden
εὐφροσύνη	mirth, merriment
εὐφρόσυνος	in good cheer
εὔχομαι	to pray, offer prayers, pay one's vows, make a vow
εὖχος	the thing prayed for, object of prayer
εὐώδης	sweet-smelling, fragrant
ἔφαβος	
ἐφάλλομαι	to spring upon, assail
ἐφάμαν	
ἐφάπτω	to bind on or to
ἐφαρμόζω	to fit on or to, to fit
ἐφέζομαι	to sit upon
ἐφέρπω	to creep upon
ἐφηβικός	of or for
ἔφηβος	one arrived at puberty
ἐφήμερος	living but a day, short-lived
ἔφθασσα	
ἐφίζω	to set upon
ἐφίημι	to send to
ἐφίλαθεν	
ἐφίλασα	
ἐφίλασας	
ἐφίλασε	
ἐφίλασεν	
ἐφίμερος	longed for, desired, charming
ἐφίστημι	to set or place upon
ἐφοράω	to oversee, observe, survey
ἐφύπερθε	above, atop, above
̓Εφυραίων	
̓Εφύρας	
ἐφύω	to rain upon
ἐχέστονος	bringing sorrows
ἔχης	
ἐχθαίρω	to hate, detest
ἐχθές	yesterday
ἔχθιστος	most hated, most hateful
ἔχθρα	
ἔχθρη	hatred, enmity
ἐχθρός	hated, hateful
ἔχις	an adder, viper
ἔχω	to have or to hold
ἐψιθυρίσδομες	
ἕψω	to boil, seethe
ἕως	until, till
Εἰδύλλια	
Ἐπιγράμματα	
ζά	
ζάθεος	very divine, sacred
ζάκοτος	exceeding wroth
Ζάκυνθοσκαι	
ζαλοῖ	
ζαλῶ	
Ζανός	
ζαχρεῖος	wanting much
ζάω	to live
Ζεύς	Zeus
Ζέφυρος	Zephyrus, the west wind
ζέω	to boil, seethe
ζηλωτός	to be emulated, worthy of imitation
ζητέω	to seek, seek for
ζόη	
ζοός	
ζόφος	the gloom of the world below, nether darkness
ζυγή	
ζυγόν	anything which joins two
ζυγός	
ζωή	a living
ζώννυμι	to gird
ζῳογράφοι	
ζωός	alive, living
ζωοτόκοι	
ζωπυρέω	to kindle into flame, light up
ζωπύρια	
ζωπύριον	
ζώς	
ζωστήρ	a girdle
ζώστραισιν	
ζώω	
ἦ	in truth, truly, verily, of a surety
ἤ	
̔Η	
̂̓Η	
ἡβάω	to be at man's estate, to be in the prime of youth
ἥβη	manhood, youthful prime, youth
̔́Ηβης	
ἥγε	
ἡγεμονεύω	to be or act as
ἡγεμονέω	
ἡγέομαι	to go before, lead the way
ἠδέ	and
ἤδη	by this time, before this, already
ἥδομαι	to enjoy oneself, take delight, take one's pleasure
ἦδος	delight, enjoyment, pleasure
ἡδύς	sweet
̓Ηδωνῶν	
ἠέ	
̓Ηελίοιο	
̓Ηέλιος	
ἠέλιος	
̓Ηετίωνι	
ἠίθεος	a youth just
ἠιών	a sea-bank, shore, beach
ἦκα	slightly, a little, softly, gently
ἥκω	to have come, be present, be here
ἠλαίνω	to wander, stray
ἠλακάτη	a distaff
ἠλέματος	idle, vain, trifling
̂̓Ηλθε	
ἠλίβατος	high, steep, precipitous
ἠλίθιος	idle, vain, random
ἡλικία	time of life, age
ἡλίκος	as big as
ἥλιος	the sun
̂̓Ηλις	
̓́Ηλυθες	
ἧμαι	to be seated, sit
ἦμαρ	day
ἡμέρα	day
ἥμερος	tame, tamed, reclaimed
ἡμέτερος	our
ἠμί	I say
ἡμιγένειος	but half-bearded
ἡμίθεος	a half-god, demigod
ἡμίονος	a half-ass
ἡμίφλεκτος	half-burnt
ἦμος	at which time, when
ἡμός	
ἤν	see! see there! lo!
ἤνθομες	
ἡνίκα	at which time, when
ἧπαρ	the liver
ἥπατος	
ἤπειρος	terra-firma, the land
ἠπειρωτικός	continental
ἤπιος	gentle, mild, kind
̔́Ηρᾳ	
ἤρα	acceptable gifts, kindnesses
̔Ηρακλέα	
̔Ηρακλέην	
Ἡρακλέης	Heracles
̔Ηρακλέης	
̔Ηρακλέι	
̔Ηρακλείδας	
̔Ηρακλέος	
̔Ηρακλῆα	
̔Ηρακληείη	
̔Ηρακλῆι	
̔Ηρακλῆος	
Ἡρακλίσκος	
ἠράσσαο	
ἠρέμα	stilly, quietly, gently, softly
̔́Ηρη	
̔́Ηρῃ	
̔́Ηρην	
̔́Ηρης	
ἦρι	early
ἠριγένεια	early-born, child of morn
ἠρίον	a mound, barrow, tomb
ἦρος	
ἡρωίνη	a heroine
ἥρως	warriors
̂̓Ης	
ἥσσων	less, weaker, less brave
ἡσυχία	stillness, rest, quiet
ἥσυχος	still, quiet, at rest, at ease, at leisure
̓́Ητοι	
ἤτοι	now surely, truly, verily
ἦτορ	the heart
ἤτριον	the warp in a web
ἠύτε	as, like as
̔Ηφαίστοιο	
ἠχέω	to sound, ring, peal
ἠχή	a sound or noise
ἠχώ	a sound
ἠῶθεν	from morn
ἠώς	the morning red, daybreak, dawn
θᾶκος	a seat, chair
θάλαμος	an inner room or chamber
θαλάρως	
θάλασσα	the sea
θαλέθω	to bloom, flourish
θαλερός	blooming, fresh
θαλία	abundance, plenty, good cheer
θαλλός	a young shoot, young branch
θάλλω	to bloom, abound, to be luxuriant
θάλος	young persons
θάλπω	to heat, soften by heat
θαλύσια	the firstlings of the harvest, offerings of first fruits
θαλυσιάς	of or for the
θαμβέω	to be astounded, amazed
θάμνος	a bush, shrub
θάνατος	death
θανατόω	to put to death
θάομαι	to wonder at, admire
θάπτω	to pay the last dues to a corpse, to honour with funeral rites
θαρσαλέος	bold, of good courage, ready, daring, undaunted
θαρσέω	to be of good courage, take courage
θάρσος	courage, boldness
θαρσύνω	to encourage, cheer
θάσσων	quicker, swifter
θαῦμα	whatever one regards with wonder, a wonder, marvel
θαυμάζω	to wonder, marvel, be astonied
θάψος	a plant or wood used for dyeing yellow
θέα	a seeing, looking at, view
θεά	a goddess
θέαμα	that which is seen, a sight, show, spectacle
θεάομαι	to look on, gaze at, view, behold
θέειον	(sulphur).
θεεῖος	
θεία	
θείνω	to strike, wound
θεῖον	
θεῖος	
θειόω	to smoke with brimstone, fumigate and purify thereby
θέλγω	to stroke or touch with magic power
θέμενἐστι	
θέμις	that which is laid down or established by custom
θεμιτός	allowed by the laws of God and men, righteous
θεός	God
