Field1	Field2
δημοτικός	of or for the people, in common use, common
Δημοφῶν	
δημώδης	of the people, popular
δῆρις	a fight, battle, contest
δηρός	long, too long
Δῖα	
διά	through c. gen. through, by means of c. acc.
διά-ἀπατάω	
διαβαίνω	to make a stride, walk or stand with the legs apart
διαβάλλω	to throw over or across, to carry over or across
διάβασις	a crossing over, passage
διαβεβαιόομαι	to maintain strongly
διαβοάω	to shout out, proclaim, publish
διαβολή	false accusation, slander, calumny
διάβροχος	very wet, moist
διαγίγνομαι	to go through, pass
διαγιγνώσκω	to distinguish, discern
διαγορεύω	to speak plainly, declare
διάγραμμα	that which is marked out by lines, a figure, plan
διαγράφω	to mark out by lines, delineate
διάγω	to carry over or across
διαγωγεύς	
διαγωγή	a passing of life, a way or course of life
διαγωνίζομαι	to contend, struggle or fight against
διάδημα	a band or fillet
διαδιδράσκω	to run off, get away, escape
διαδίδωμι	to give from hand to hand, to pass on, hand over
διαδοχή	a taking from
διάδοχος	succeeding
διαζάω	to live through, pass
διάζωμα	a girdle, drawers
διαζώννυμι	to gird round the middle
διάθεσις	a disposition, arrangement
διαθέω	to run about
διαθήκη	a disposition
διαθρυλέω	to be commonly reported
διαιρέω	to take one from another, to cleave in twain, to divide into parts
διαίρω	to raise up, lift up
διαίσσω	to rush or dart through or across
δίαιτα	a way of living, mode of life
διαιτάω	to feed in a certain way, to diet
διακαίω	to burn through, heat to excess
διακαρτερέω	to endure to the end, last out
διάκειμαι	to be in a certain state, to be disposed or affected
διακελεύομαι	to exhort, give orders, direct
διά-κεχλιδέναι	
διακινδυνεύω	to run all risks, make a desperate attempt, hazard all
διακλέπτω	to steal at different times
διακομίζω	to carry over or across
διακονία	the office of a διάκονος
διακόπτω	to cut in two, cut through
διακόσιοι	two hundred
διακοσμέω	to divide and marshal, muster in array
διακόσμησις	a setting in order, regulating
διακούω	to hear through, hear out or to the end
διακριβόω	to examine or discuss minutely or with precision
διακριβωτέον	
διακριβωτέος	one must discuss minutely
διακρίνω	to separate one from another
Διάκριοι	the mountaineers
διακρούω	to prove by knocking or ringing
διακωλύω	to hinder, prevent
διαλάμπω	to shine through, to dawn
διαλανθάνω	to escape notice
διαλέγω	to pick out one from another, to pick out
διά-λέγω	
διάλειμμα	an interval
διαλείπω	to leave an interval between
διάλεκτος	discourse: discussion, debate, arguing
διαλλακτής	
διαλλάσσω	to change one with another, interchange
διαλογίζομαι	to balance accounts
διάλογος	a conversation, dialogue
διάλυσις	a loosing one from another, separating, parting
διαλύω	to loose one from another, to part asunder, undo
διαμαντεύομαι	to determine by an oracle
διαμαρτάνω	to go astray from
διαμαρτύρομαι	to protest solemnly
διαμάχομαι	to fight or strive with, struggle against
διαμείβω	to exchange
διαμέλλω	to be always going
διαμένω	to remain by, stand by
διαμετρέω	to measure through, out or off
διαμικρολογέομαι	to deal meanly
διαμιλλάομαι	to contend hotly, strive earnestly
διαμνημονεύω	to call to mind, remember
διαναυμαχέω	to maintain a sea-fight
διανέμω	to distribute, apportion
διανοέομαι	to be minded, intend, purpose
διάνοια	a thought, intention, purpose
διανομεύς	a distributer
διανομή	a distribution
διά-ὁρίζω	
διαπαιδαγωγέω	to attend children
Δίαπαρα	
διάπειρα	an experiment, trial
διαπείρω	to drive through
διαπέμπω	to send off in different directions, send to and fro, send about or round
διαπεράω	to go over or across
διαπέταμαι	to fly through
διαπηδάω	to leap across
διαπιστεύω	to entrust to
διαπλέω	to sail across
διάπλεως	
διαπνέω	to blow through
διαποικίλλω	to variegate, adorn
διαπολεμέω	to carry the war through, end the war
διαπονέω	to work out with labour
διαπόντιος	beyond sea
διαπορεύω	to carry over, set across
διαπορέω	to be quite at a loss
διαπορθέω	to be utterly ruined
διαπράσσω	to pass over
διαπρεπής	eminent, distinguished, illustrious
διαπυνθάνομαι	to search out by questioning, to find out
διαπυρος	
διάπυρος	red-hot
διαπυρόω	to set on fire
διαράσσω	to strike through
διαριθμέω	to reckon up one by one, enumerate
διαρκέω	to have full strength, be quite sufficient
διαρκής	quite sufficient
διαρπάζω	to tear in pieces
διαρραίνομαι	to flow all ways
διαρρήγνυμι	to break through, cleave asunder
διαρρίπτω	to cast or shoot through
διάρριψις	a scattering
διασαφέω	to make quite clear, shew plainly
διασκεδάννυμι	to scatter abroad, scatter to the winds, disperse
διασκέπτομαι	
διασκευάζω	to get quite ready, equip
διασκίδνημι	
διασκοπέω	to look at in different ways, to examine or consider well
διασπάω	to tear asunder, part forcibly
διασπείρω	to scatter abroad, throw about
διασπορά	dispersion
διαστασιάζω	to form into separate factions
διάστασις	a standing aloof, separation
διαστέλλω	to put asunder, tear open
διάστημα	an interval
διαστολή	a notch or nick
διαστρέφω	to turn different ways, to twist about, distort
διασῴζω	
διάταξις	disposition, arrangement
διαταράσσω	to throw into great confusion, confound utterly
διατάσσω	to appoint or ordain severally, dispose
διατείνω	to stretch to the uttermost
διατειχίζω	to cut off and fortify by a wall
διατελέω	to bring quite to an end, accomplish
διατήκω	to melt, soften by heat
διατηρέω	to watch closely, observe
διατίθημι	to place separately, arrange
διατρέφω	to sustain continually
διατριβή	a way of spending time
διατρίβω	to rub between, rub hard, rub away, consume, waste
διατροφή	sustenance, support
διαυγής	transparent
διαφαγεῖν	to eat through
διαφαίνω	to shew through, let
διαφερόντως	differently from, at odds with
διαφέρω	to carry over or across
διαφεύγω	to flee through, get away from, escape
διαφθείρω	to destroy utterly
διαφιλοτιμέομαι	to strive emulously
διαφλέγω	to burn through
διαφοιτάω	to wander or roam continually
διαφορά	difference, distinction
διάφορος	different, unlike
διαφυγή	a refuge, means of escape
διαφυλάσσω	to watch closely, guard carefully
διαφωνέω	to be dissonant
διαχειμάζω	to pass the winter
διαχειρίζω	to have in hand, conduct, manage, administer
διαχράομαι	to use constantly or habitually
διάχρυσος	interwoven with gold
διαψεύδω	to deceive utterly
διαψύχω	to cool, refresh
διά-ὡρίζω	
δίγλωσσος	speaking two languages
διδασκαλία	teaching, instruction, education
διδάσκαλος	a teacher, master
διδάσκω	to teach
δίδημι	to bind, fetter
δίδυμος	double, twofold, twain
δίδωμι	to give
διεῖπον	to say through, tell fully or distinctly
διείργω	to keep asunder, separate
διεκπλέω	to sail out through
διέκπλοος	a sailing across or through, passing across or through
δίεμαι	to flee, speed
διέξειμι	to go out through, pass through
διεξέρχομαι	to go through, pass through
διεξίημι	to let pass through
διέξοδος	a way out through, an outlet, passage, channel
διεργάζομαι	to make an end of, kill, destroy
διερευνάω	to search through, examine closely
διέρχομαι	to go through, pass through
διέχω	to keep apart or separate
Δίη	
διηγέομαι	to set out in detail, describe in full
διήγημα	
διήγησις	narrative, statement
διήλλαξεναὐτους	
διημερεύω	to stay through the day, pass the day
διηνεκής	continuous, unbroken
διικνέομαι	to go through, penetrate
διίστημι	to set apart, to place separately, separate
δικάζω	to judge, to give judgment on
δικαία	
Δικαίαρχος	
δικαιολογία	
δικαιοπραγέω	to act honestly
δίκαιος	observant of custom and social rule, well-ordered, civilised
Δίκαιος	
δικαιοσύνη	righteousness, justice
δικαιόω	to set right
δικανικός	skilled in law, versed in pleading, lawyer-like
δικαστήριον	a court of justice
δικαστής	a judge
δικαστικός	of or for law or trials, practised in them
δικεῖν	to throw, cast
δίκη	custom, usage
δίκτυον	a casting-net, a net
Δινδυμήνη	
δίνη	a whirlpool, eddy
δίνω	to thresh out on the
διό	wherefore, on which account
Διόδωρος	
διοικέω	to manage a house
διοίκησις	government, administration
Διοκλέης	
Διοκλείδης	
Διομήδη	
Διομήδης	Jove-counselled;
Δῖον	
Διονύσιον	
Διονύσιος	
Διονύσος	
Διόνυσος	Dionysus
Διοπείθης	
διόπερ	
διορθόω	to make quite straight, set right, amend
διορθωτής	a corrector, reformer
διόρισις	distinction
διορισμός	
Δίος	
Δῖος	
δῖος	god-like, divine
Διόσκοροι	the sons of Zeus
Διόσκουροι	
Διόφαντος	
διοχλέω	to trouble or annoy exceedingly
δίπηχυς	two cubits long, broad
διπλάζω	to double
διπλασιάζω	to double
διπλάσιος	twofold, double, twice as much as, twice as many as, as long as
διπλῇ	twice, twice over
διπλόη	
διπλόος	twofold, double
διπλός	
δίπυλος	double-gated, with two entrances
δίς	twice, doubly
δίσκος	a
δισχίλιοι	two thousand
Δίφιλονπαχυς	
δίφρος	the chariot-board
δίχα	in two, asunder
διχόθεν	from both sides, both ways
διχοστασία	a standing apart, dissension
διχοφροσύνη	
δίψος	
δίω	to run away, take to flight, flee
διωθέω	to push asunder, tear away
διώκω	to pursue
Δίων	
δίωξις	chase, pursuit
δόγμα	that which seems to one, an opinion, dogma
δοκεύς	
δοκεύω	to keep an eye upon, watch narrowly
δοκέω	videor mihi, to think, suppose, imagine, expect
δοκή	a vision, fancy
δοκιμάζω	to assay or test
δόκιμος	assayed, examined, tested
δοκόν	
δοκός	a bearing-beam
δοκώ	
δόλιος	crafty, deceitful, treacherous
δόλος	a bait
δολοφονέω	to murder by treachery
Δόλοψ	
δολόω	to beguile, ensnare, take by craft
δόξα	a notion
δόξις	
δοξοκοπέω	to court popularity
δοξοκοπία	thirst for popularity
δόρυ	a stem, tree
δορυφορέω	to attend as a bodyguard
δορύφορος	
δορυφόρος	spear-bearing
δόσις	a giving
δοτέος	to be given
δουλεύω	to be a slave
δούλιος	slavish, servile
δοῦλος	a born bondman or slave
δουλόσύνη	
δουλοσύνη	slavery, slavish work
δουλόω	to make a slave of, enslave
δούρειος	
δουρικλειτός	famed for the spear
Δούρις	
Δρακοντίδης	
Δράκων	
δράκων	a dragon
δρᾶμα	a deed, act
δραπετεύω	to run away
δραστήριος	vigorous, active, efficacious
δραχμή	a handful
δραχμός	
δράω	to do
δρόμος	a course, running, race
δρύφακτος	a fence or railing
δυάω	to plunge in misery
δύναμαι	to be able, capable, strong enough
δύναμις	power, might, strength
δυναστεία	power, lordship, sovereignty
δυναστεύω	to hold power or lordship, be powerful
δυνάστης	a lord, master, ruler
δυνατέω	to be powerful, mighty
δυνάτης	
δυνατός	strong, mighty, able
δύο	two
δυοκαίδεκα	twelve
δυσανάκλητος	hard to call back
δυσανασχετέω	to bear ill
δυσάρεστος	hard to appease, implacable
δυσγένεια	low birth
δύσελπις	hardly hoping, desponding
δυσέντευκτος	hard to speak with
δύσεργος	unfit for work
δύσερως	sick in love with
δυσημερία	
δυσθήρατος	hard to catch
δυσθυμία	despondency, despair
δύσθυμος	desponding, melancholy, repentant
δυσκίνητος	hard to move
δυσκολαίνω	to be peevish or discontented
δύσκριτος	hard to discern or interpret
δυσμένεια	ill-will, enmity
δυσμενέων	bearing ill-will, hostile
δυσμενής	full of ill-will, hostile
δυσμεταχείριστος	hard to manage: hard to attack
δυσμή	setting
δύσορμος	with bad anchorage
δυσπαθέω	to suffer a hard fate
δυσπαρακόμιστος	hard to carry along, difficult
δυσπειθής	hardly obeying, self-willed, intractable
δύσπιστος	
δυσπόριστος	gotten with much labour
δύσποτμος	unlucky, ill-starred, unhappy, wretched
δυσπρόσοδος	hard to get at, difficult of access
δυστυχέω	to be unlucky, unhappy, unfortunate
δυστυχής	unlucky, unfortunate
δυστυχία	ill luck, ill fortune
δυσφημέω	to use ill words
δυσφορέω	to bear with pain, bear ill
δυσφύλακτος	hard to keep off or prevent
δυσχείρωτος	hard to subdue
δυσχεραίνω	to be unable to endure
δυσχέρεια	annoyance or disgust
δυσχερής	hard to take in hand or manage
δυσχωρία	difficult, rough ground
δυσωπέω	to put out of countenance, put to shame
δύω	to strip off
δώδεκα	twelve
Δωδωναῖος	of Dodona
Δωδωνίς	
δωμάτιον	a chamber, bed-chamber
δωρεά	a gift, present
δωρέω	to give, present
Δωριείς	
Δωριεύς	a Dorian, descendant of Dorus
Δωρίζω	to imitate the Dorians in life, dialect
Δώριος	Dorian
Δωρίς	Dorian
δωροδοκία	a taking of bribes, openness to bribery
δῶρον	a gift, present
ἕ	sui.
ἐάν	if haply
ἑαυτοῦ	itself, absolutely
ἐάω	to let, suffer, allow, permit
ἑβδομήκοντα	seventy
ἕβδομος	seventh
ἔβενος	the ebony-tree, ebony
ἐγγενής	inborn, native
ἐγγηράσκω	to grow old in one, decay
ἐγγίγνομαι	to be born or bred in
ἔγγιστος	
ἐγγίων	nearer, nearest
ἔγγονος	a grandson, granddaughter
ἔγγραφος	
ἐγγράφω	to mark in or on, to paint on
ἐγγυάω	to give or hand over as a pledge
ἐγγυητής	one who gives security, a surety
ἐγγυητός	wedded
ἐγγύθεν	from nigh at hand
ἐγγυμνάζω	to exercise
ἐγγύς	near, nigh, at hand
ἐγείρω	to awaken, wake up, rouse
ἐγκαθίστημι	to place or establish in
ἐγκαλέω	to call in
ἐγκαρτερέω	to persevere or persist in
ἐγκαταλείπω	to leave behind
ἐγκατασπείρω	to disperse in or among
ἐγκατατίθεμαι	put
ἔγκειμαι	to lie in, be wrapped in
ἐγκελεύω	sw
ἐγκέφαλος	that which is within the head, the brain
ἔγκλημα	an accusation, charge, complaint
ἐγκολάπτω	to cut or carve upon
ἐγκράτεια	mastery over
ἐγκρατής	in possession of power
ἔγκυος	
ἐγκωμιάζω	to praise, laud, extol
ἐγχαλινόω	to put a bit in the mouth of
ἐγχαράσσω	to engrave upon
ἐγχειρίδιον	
ἐγχειρίδιος	in the hand
ἐγχειρίζω	to put into one's hands, entrust
ἐγχέω	to pour in
ἐγχωρέω	to give room
ἐγχώριος	in or of the country
ἐγώ	ego
ἔδαφος	the bottom, foundation, base
ἕδος	a sitting-place
ἔδω	to eat
ἐδώδιμος	eatable
ἕζομαι	to seat oneself, sit
ἐθάς	customary, accustomed to
ἐθελοντής	
ἐθελοντί	
ἐθέλω	to will, wish, purpose
ἔθεσαν	
ἐθίζω	to accustom, use
ἐθισμός	
ἔθνος	a number of people accustomed to live together, a company, body of men
ἔθος	custom, habit
ἔθω	to be accustomed
εἰ	whether.
εἰδοί	Idus
εἴδομαι	are visible, appear
εἶδον	to see, perceive, behold
εἶδος	that which is seen, form, shape, figure
εἴδωλον	an image, a phantom
εἶεν	well!
εἴθε	would that!
εἰκάζω	to make like to, represent by a likeness, portray
εἰκάς	the twentieth day of the month
εἰκασία	a likeness, image
εἰκονικός	counterfeited, pretended
εἰκόνιον	
εἰκός	like truth
εἴκοσι	twenty
εἰκών	a likeness, image, portrait
εἰλικρινής	unmixed, without alloy, pure
Εἵλως	a Helot
Εἱλωτικός	of Helots
εἶμι	to go
εἰμί	to be, to exist
εἴπερ	strengthd. for
εἶπον	to speak, say
εἶπος	
εἰρεσία	rowing
εἰρεσιώνη	a harvest-wreath
εἰρήνη	peace, time of peace
εἰρηνικός	of or for peace, peaceful
εἰρηνοποιός	a peace-maker
εἴρω	
εἰς	into, to c. acc.
εἷς	
εἰσαγγελία	an impeachment
εἰσαγγέλλω	to go in and announce
εἰσάγω	to lead in or into, to introduce
εἰσακούω	to hearken or give ear to one
εἰσαφικνέομαι	to come into or to, reach or arrive at
εἰσβιάζομαι	to force one's way into
εἴσειμι	to go into
εἰσελαύνω	to drive in
εἰσέρχομαι	to go in or into, enter
εἰσηγέομαι	to bring in, introduce
εἰσθέω	to run into, run up
εἰσίημι	to send into
εἰσοικίζω	to bring in as a settler
εἰσορμίζω	to bring into port
εἰσπέμπω	to send in, bring in, let in
εἰσπλέω	to sail into, enter
εἰσποιέω	to give in adoption
εἰστίθημι	to put into, place in
εἰσφέρω	to carry into or to
εἴσω	to within, into
εἰσωθέω	to thrust into
εἶτα	then, next
εἴτε	
ἐκ	from out of
ἐκ-ἀδυνατέω	
Ἑκάλη	
Ἑκάλην	
Ἑκαλήσια	
Ἑκαλίνην	
ἑκασταχόθι	on each side
ἕκαστος	every, every one, each, each one
ἑκάστοτε	each time, on each occasion
ἑκάτερος	each of two, either, each singly
ἑκατέρωθεν	on each side, on either hand
ἑκατομβαιών	the month Hecatombaeon
ἑκατόμβοιος	worth a hundred beeves
ἑκατόμπεδος	measuring a hundred feet
ἑκατόν	a hundred
ἐκβαίνω	to step out of or off from
ἐκβάλλω	to throw or cast out of
ἐκ-βαρβαρόομαι	
ἐκβιάζω	to force out
ἐκβιβάζω	to make to step out
ἐκβοάω	to call out, cry aloud
ἐκβοηθέω	to march out to aid
ἔκγονος	born of, sprung from
ἐκδακρύω	to burst into tears, weep aloud
ἐκδέρω	to strip off the skin from
ἐκδέχομαι	to take or receive from
ἐκδιδάσκω	to teach thoroughly
ἐκδίδωμι	to give up, surrender
ἐκδιώκω	to chase away, banish
ἐκδρομή	a running out, sally, charge
ἐκεῖ	there, in that place
ἐκεῖθεν	from that place, thence
ἐκεῖνος	the person there, that person or thing
ἐκ-ἐρεθίζω	
ἐκεχειρία	a holding of hands, a cessation of hostilities, armistice, truce
ἕκηλος	at rest, at one's ease
ἕκητι	by means of, by virtue of, by the aid of
ἐκθεραπεύω	to gain over entirely
ἔκθυμος	out of one's mind, senseless
ἐκκαθαίρω	to cleanse out
ἑκκαίδεκα	sixteen
ἑκκαιδέκατος	sixteenth
ἐκκαίω	to burn out
ἐκκαλέω	to call out or forth, summon forth
ἐκκαλύπτω	to uncover
ἐκκάμνω	to grow quite weary of
ἐκκηρύσσω	to proclaim by voice of herald
ἐκκλείω	to shut out from
ἐκκλέπτω	to steal and bring off secretly, to purloin
ἐκκλησία	an assembly of the citizens regularly summoned, the legislative assembly
ἐκκλησιάζω	to hold an assembly, debate therein
ἐκκλίνω	to bend out of the regular line
ἐκκομιδή	a carrying out
ἐκκομίζω	to carry out
ἐκκόπτω	to cut out, knock out
ἔκκριτος	picked out, select
ἐκκρούω	to knock out
ἐκλαμβάνω	to receive from
ἐκλάμπω	to shine or beam forth
ἐκλανθάνω	to escape notice utterly: —
ἐκλέγω	to pick or single out
ἐκλείπω	to leave out, omit, pass over
ἔκλειψις	abandonment
ἐκ-λιπαρέω	
ἐκλύω	to loose, release, set free, from
ἐκμανθάνω	to learn thoroughly
ἐκμελετάω	to train carefully
ἐκμελής	out of tune, dissonant
ἐκνέω	to swim out, swim to land, escape by swimming
ἑκούσιος	voluntary
ἔκπαλαι	
ἐκπαλής	
ἐκπάλλω	to shake out
ἐκπέμπω	to send out or forth from
ἐκπεριπλέω	to sail out round
ἐκπετάννυμι	to spread out
ἐκπηδάω	to leap out
ἐκπίπτω	to fall out of
ἔκπλεος	quite full
ἐκπλέω	to sail out, sail away, weigh anchor
ἐκπλήγνυμι	
ἔκπληξις	consternation
ἔκπλοος	a sailing out, leaving port
ἐκπνέω	to breathe out or forth
ἐκποδών	away from the feet
ἐκπολεμόω	to make hostile, to involve in war
ἐκπολιορκέω	to force a besieged town to surrender
ἐκπονέω	to work out, finish off
ἐκπορίζω	to invent, contrive
ἐκπρεπής	distinguished out of all, preeminent, remarkable
ἔκπρησις	a setting on fire, inflaming
ἔκπωμα	a drinking-cup, beaker
ἐκρέω	to flow out or forth
ἐκρίπτω	to cast forth
ἐκσπονδος	
ἔκσπονδος	out of the treaty, excluded from it
ἔκστασις	any displacement: entrancement, astonishment
ἐκστρατεύω	to march out
ἐκταράσσω	to throw into great trouble, to agitate
ἐκτείνω	to stretch out
ἔκτεισις	
ἕκτη	
ἑκτημόριοι	those who paid 1/6th of the produce
ἐκτίνω	to pay off, pay in full
ἐκτομάς	
ἐκτομή	a cutting out
ἐκτός	outside
ἕκτος	sixth
ἐκτραχύνω	to make rough
ἐκτρέπω	to turn out of the course, to turn aside
ἐκτρέφω	to bring up from childhood, rear up
ἐκτρέχω	to run out or forth, make a sally
ἐκτροφή	
ἕκτωρ	
Ἕκτωρ	
ἐκ-φαγεῖν	
ἐκφαίνω	to shew forth, bring to light, disclose, reveal, make manifest
ἐκφέρω	to carry out of
ἐκφεύγω	to flee out or away, escape
ἐκφορά	a carrying out
ἔκφρων	out of one's mind, senseless
ἐκχέω	to pour out
ἑκών	willing, of free will, readily
ἐλαία	the olive-tree
Ἐλαιόεις	
ἔλαιον	olive-oil
ἔλαιος	the wild olive
ἐλαιόω	
ἐλασσόω	to make less or smaller, to lessen, diminish, lower
ἐλάσσων	smaller, less
ἐλαύνω	to drive, drive on, set in motion
ἐλαφρός	lightly, buoyantly
ἐλάχιστος	the smallest, least
ἔλαχος	
Ἐλεάτου	
ἐλεγεία	an elegy
ἐλεγεῖον	a distich consisting of hexameter and pentameter, the metre of the elegy
ἐλεγεῖος	
ἐλεγκτικός	fond of cross-questioning or examining
ἔλεγος	a song of mourning, a lament
ἔλεγχος	a cross-examining, testing
ἐλέγχω	to disgrace, put to shame
ἐλελεῦ	a war-cry
ἑλένη	
Ἑλένη	
ἔλεος	pity, mercy, compassion
Ἐλευθεραί	
ἐλευθέρια	
ἐλευθερία	freedom, liberty
Ἐλευθέριος	
ἐλευθέριος	speaking or acting like a freeman, free-spirited, frank
ἐλευθεριότης	the character of an ἐλευθέριος, liberality
ἐλεύθερος	free
ἐλευθερόω	to free, set free
ἐλευθέρωσις	a setting free
Ἐλευσῖνι	at Eleusis
Ἐλευσίνιος	of Eleusis
Ἐλευσινόθεν	from Eleusis
Ἐλευσίς	Eleusis, an old city of Attica
ἐλέφας	the elephant
Ἐλεφήνωρ	
ἕλη	
ἑλιγμός	a winding, convolution
Ἑλικών	Helicon
ἕλιξ	anything which assumes a spiral shape
ἑλκόω	to wound sorely, lacerate
ἕλκω	to draw, drag
ἑλλά	
Ἑλλάνικος	
Ἑλλάς	Hellas
ἔλλειμμα	
ἐλλείπω	to leave in, leave behind
Ἕλλη	
Ἕλλην	Hellen
Ἑλληνικός	Hellenic, Greek
Ἑλλήνιος	the temple of the Hellenes
Ἑλληνίς	a Grecian woman
Ἑλλήνωνπαρῆλθε	
Ἑλλήσποντος	the Hellespont or sea of Helle
ἐλλιπής	wanting, lacking, defective
ἐλλός	
ἑλλός	a young deer, fawn
ἕλος	low ground by rivers, a marsh-meadow
ἐλπίζω	to hope for, look for, expect
Ἐλπινίκη	
ἐλπίς	hope, expectation
ἐλύω	to roll round
ἑλώδης	
ἐμαυτοῦ	of me, of myself
ἐμβαίνω	to step in
ἐμβάλλω	to throw in, put in
ἔμβασις	that on which one goes or steps
ἐμβιβάζω	to set in or on
ἐμβριθής	weighty
ἐμέω	to vomit, throw up
ἐμμέλεια	harmony: a stately Tragic dance
ἐμμελετάω	to exercise or train in
ἐμμελής	sounding in unison, in tune or time, harmonious
ἐμμένω	to abide in
ἔμμισθος	in pay, in receipt of pay, hired
ἔμμορος	partaking in, endued with
ἐμός	mine
ἐμπαθής	in a state of emotion, much affected by or at
ἔμπεδος	in the ground, firm-set, steadfast
ἐμπεδόω	to fix in the earth
ἐμπειρία	experience
ἔμπειρος	experienced or practised in
ἐμπίμπρημι	to kindle, burn, set on fire
ἐμπίνω	to drink in, drink greedily
ἐμπίπλημι	to fill quite full
ἐμπίπτω	to fall in or upon or into
ἐμπόδιος	at one's feet, coming in the way, meeting
ἐμποδών	at the feet, in the way, in one's path
ἐμποιέω	to make in
ἐμπορία	commerce, trade, traffic
ἐμπορικός	commercial, mercantile
ἔμπορος	one who goes on shipboard as a passenger
ἐμπρέπω	to be conspicuous in
ἐμπρήθω	to blow up, inflate
ἔμπροσθεν	before, in front
ἐμφαίνω	to let
ἐμφανής	shewing in
ἐμφανίζω	to make manifest, exhibit
ἐμφερής	answering to, resembling
ἐμφράσσω	to block up
ἐμφύλιος	kinsfolk
ἐμφύω	to implant
ἐν	in, among. c. dat.
ἐναγής	under a curse, excommunicate, accurst
ἐναγίζω	to offer sacrifice to the dead or manes
ἔναγχος	just now, lately
ἐναγωνίζομαι	to contend or fight among
ἐναγώνιος	of or for a contest
ἐνάλιος	in, on, of the sea
ἐναλλάσσω	to exchange
ἐνάλλομαι	to leap in or upon
ἐναμβλύνω	to deaden or discourage besides
ἐνάμιλλος	engaged in equal contest with, a match for
ἐναντίον	
ἐναντιόομαι	to set oneself against, oppose, withstand
ἐναντίος	opposite
ἐναντίωμα	an obstacle, hindrance
ἐναποσημαίνω	to indicate or point out in
ἐναργής	visible, palpable, in bodily shape
ἐναρηφόρος	wearing the spoils
ἐναρμόζω	to fit or fix in
ἔνατος	ninth
ἔναυσις	a kindling
ἐν-αὔω	
ἐνδεής	in need of
ἐνδείκνυμι	to mark, point out
ἔνδειξις	a pointing out
ἕνδεκα	eleven
ἑνδεκάκλινος	
ἑνδέκατος	the eleventh
ἐνδελεχής	continuous, perpetual
ἐνδέχομαι	to take upon oneself
ἐνδέω	
ἐνδεῶς	
Ἐνδηίς	
ἐν-διασπείρω	
ἐνδιατρίβω	to spend or consume in
ἐνδίδωμι	to give in
ἔνδοθι	within, at home
ἔνδον	in, within, in the house, at home
ἔνδοξος	held in esteem or honour, of high repute
ἔνδοσις	
ἔνδυμα	a garment
ἐνδύω	to go into
ἐνέδρα	a sitting in: a lying in wait, ambush
ἐνεδρεύω	to lie in wait for
ἐν-εἰμί	
ἔνειμι	to be in
ἕνεκα	on account of, for the sake of, because of, for
ἐνενήκοντα	ninety
ἐνεργάζομαι	to make or produce in
ἐνεργός	at work, working, active, busy
ἐνεσχέθησαν	
ἐνέχω	to hold within
ἐνήλικος	of age, in the prime of manhood
ἐν-ἠμί	
ἔνθα	there
ἐνθάδε	thither, hither
ἐνθάπτω	to bury in
ἔνθεσμος	lawful
ἐνθουσιασμός	
ἐνθουσιαστικός	inspired
ἐνθύμημα	a thought, piece of reasoning, argument
ἐνιαύσιος	of a year, one year old
ἐνιαυτός	any long period of time, a cycle, period
ἐνιαύω	to sleep among
ἐνιαχοῦ	in some places, here and there, now and then
ἐνιδρόω	to sweat in, labour hard in
ἐνίημι	to send in or into
ἔνιοι	some
ἐνίοτε	sometimes
ἐνίστημι	to put, set, place in
ἐν-καθεύδω	
ἐν-καλλωπίζω	
ἐν-κατεῖδον	
ἐννέα	nine
ἐννοέω	to have in one's thoughts, to think, consider, reflect
ἔννοια	a thought in the mind, notion, conception
ἐνοικέω	to dwell in
ἔνοικος	in-dwelling: an inhabitant
ἐνολισθάνω	to fall in
ἔνοπλος	in arms, armed
ἐνοράω	to see, remark, observe
ἔνορκος	bound by oath
ἕνος	belonging to the former of two periods, last year's
ἐνοχλέω	to trouble, disquiet, annoy
ἔνοχος	held in
ἐν-περιλαμβάνω	
ἐνσείω	to shake in or at
ἐνσκήπτω	to hurl, dart in or upon
ἐνστάζω	to drop in or into
ἔνστασις	a beginning, plan, management
ἐνστρατοπεδεύομαι	to encamp in
ἐνταῦθα	here, there
ἐντάφιος	of or used in burial
ἐντείνω	to stretch or strain tight
ἐντέμνω	to cut in, engrave upon
ἐντεῦθεν	hence or thence
ἐντευκτικός	affable
ἔντευξις	a lighting upon, meeting with, converse, intercourse
ἐντίθημι	to put in or into
ἔντιμος	in honour, honoured, prized
ἐντός	within, inside
ἐντρίβω	to rub in or into
ἐντρυφάω	to revel in
ἐντρυφής	
ἐντυγχάνω	to light upon, fall in with, meet with
ἐντυπόω	to cut in intaglio
Ἐνυάλιος	the Warlike
ἐν-ὑπάρχω	
ἐν-χειρέω	
ἕξ	six
ἐξαγγέλλω	to send out
ἐξάγω	to lead out
ἐξαγωγή	a leading out
ἐξαιρέω	to take out of
ἐξαίρω	
ἐξαιτέω	to demand or ask for from
ἐξαίφνης	on a sudden
ἑξάκις	six times
ἑξακισμύριοι	sixty thousand
ἑξακισχίλιοι	six thousand
ἑξακόσιοι	six hundred
ἐξακούω	to hear a sound
ἐξακριβόω	to make exact
ἐξαλλάσσω	to change utterly
ἐξάλλομαι	to leap out of or forth from
ἐξαμαρτάνω	to err from the mark, fail
ἐξανατέλλω	to spring up from
ἐξανευρίσκω	to find out, invent
ἐξανθέω	to put out flowers
ἐξανίστημι	to raise up: to make one rise
ἐξαπατάω	to deceive or beguile thoroughly
ἐξαπάτη	gross deceit
ἐξαπίνης	
ἐξαπορέω	to be in great doubt or difficulty
ἐξάπτω	to fasten from
